	rxn10158	rxn05312	rxn05318	rJB00240	rxn05158	rxn00615	rxn05209	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
163	-594.1961054731311	975.0603515771041	393.33407031542083	594.1961054731311	204.94185936915835	-1000.0	-594.1961054731311	393.33407031542083	393.33407031542083	393.33407031542083	-393.33407031542083	1000.0	0.0	393.33407031542083	795.0581406308416	-180.0022109462625	-393.33407031542083	1000.0	-999.9999999999999	-180.0022109462626	180.0022109462625	-180.0022109462625	8.39	393.33407031542083
164	-489.1963745552425	655.0584994069901	323.334249703495	489.19637455524247	314.9442497034951	-970.0027491104852	-489.19637455524247	323.33424970349506	323.33424970349506	323.33424970349506	-323.33424970349506	970.0027491104852	0.0	323.33424970349506	655.0584994069901	0.0	-323.334249703495	970.0027491104852	-970.0027491104852	0.0	0.0	0.0	8.39	323.33424970349506
165	-652.5492223510442	971.7651113687551	333.33333333333326	652.5492223510442	28.23488863124491	-1000.0	-652.5492223510442	36.62488863124486	36.62488863124486	333.33333333333326	-36.62488863124486	1000.0	296.70844470208846	36.62488863124486	971.7651113687551	0.0	-333.33333333333326	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.3333333333336
166	-302.9364999999999	537.2007665151064	199.16099999999983	302.9364999999999	60.28223348489337	-466.9942334848931	-302.9364999999999	199.16099999999983	199.16099999999983	199.16099999999983	-199.16099999999983	466.9942334848931	0.0	199.16099999999983	406.7119999999997	-130.48876651510648	-199.16099999999983	466.99423348489313	-466.9942334848931	-130.48876651510625	130.48876651510648	-130.4887665151066	8.39	199.16099999999994
167	-485.6874031805032	613.3646772683446	320.994935453669	485.6874031805032	349.6201290926621	-1000.0	-485.6874031805032	320.994935453669	320.994935453669	320.994935453669	-320.994935453669	1000.0	0.0	320.994935453669	650.3798709073378	37.01519363899308	-320.994935453669	1000.0	-999.9999999999999	37.015193638992855	-37.01519363899308	37.015193638993246	8.39	320.99493545366886
168	-630.5734529655538	927.8135725977745	333.33333333333337	630.5734529655538	72.18642740222549	-1000.0	-630.5734529655538	80.57642740222565	80.57642740222565	333.33333333333337	-80.57642740222565	1000.0	252.75690593110778	80.57642740222565	927.8135725977745	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333326
169	-609.8874901461029	886.4416469588723	333.33333333333337	609.8874901461029	113.5583530411277	-1000.0	-609.8874901461029	121.94835304112783	121.94835304112783	333.33333333333337	-121.94835304112783	1000.0	211.38498029220557	121.94835304112783	886.4416469588723	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.3333333333335
170	-617.2794031386607	901.2254729439877	333.33333333333337	617.2794031386607	98.77452705601229	-1000.0	-617.2794031386607	107.16452705601228	107.16452705601228	333.33333333333337	-107.16452705601228	1000.0	226.16880627732098	107.16452705601228	901.2254729439877	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333337
171	-625.3400818472808	917.3468303612281	333.33333333333337	625.3400818472808	82.65316963877194	-1000.0	-625.3400818472808	91.04316963877197	91.04316963877197	333.33333333333337	-91.04316963877197	1000.0	242.29016369456144	91.04316963877197	917.3468303612281	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333337
172	-646.0244464634568	958.7155595935799	333.33333333333337	646.0244464634568	41.28444040642012	-1000.0	-646.0244464634568	49.67444040642012	49.67444040642012	333.33333333333337	-49.67444040642012	1000.0	283.65889292691327	49.67444040642012	958.7155595935799	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333314
173	-620.207616453826	907.0818995743182	333.33333333333337	620.207616453826	92.91810042568181	-1000.0	-620.207616453826	101.30810042568183	101.30810042568183	333.33333333333337	-101.30810042568183	1000.0	232.02523290765157	101.30810042568183	907.0818995743182	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333314
174	-640.9022689827652	948.471204632197	333.33333333333337	640.9022689827652	51.52879536780301	-1000.0	-640.9022689827652	59.91879536780316	59.91879536780316	333.33333333333337	-59.91879536780316	1000.0	273.41453796553026	59.91879536780316	948.471204632197	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.3333333333335
175	-643.6791401623493	954.0249469913653	333.33333333333337	643.6791401623493	45.975053008634745	-1000.0	-643.6791401623493	54.36505300863473	54.36505300863473	333.33333333333337	-54.36505300863473	1000.0	278.9682803246985	54.36505300863473	954.0249469913653	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333337
176	-543.259877087036	753.1864208407385	333.33333333333326	543.259877087036	246.8135791592615	-1000.0	-543.259877087036	255.20357915926127	255.20357915926127	333.33333333333326	-255.20357915926127	1000.0	78.12975417407193	255.20357915926127	753.1864208407385	0.0	-333.33333333333326	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333337
177	-423.7235868238937	567.7614490985251	279.68572454926255	423.7235868238937	271.2957245492627	-839.0571736477877	-423.7235868238937	279.68572454926266	279.68572454926266	279.68572454926255	-279.68572454926266	839.0571736477877	0.0	279.68572454926266	567.7614490985251	0.0	-279.68572454926255	839.0571736477877	-839.0571736477877	0.0	0.0	0.0	8.39	279.6857245492628
178	-500.8314077684434	663.8446925614775	331.09093851229545	500.8314077684434	329.42812297540905	-1000.0	-500.8314077684434	331.09093851229545	331.09093851229545	331.09093851229545	-331.09093851229545	1000.0	0.0	331.09093851229545	670.571877024591	6.727184463113531	-331.09093851229545	1000.0	-999.9999999999999	6.727184463113645	-6.727184463113531	6.727184463113531	8.39	331.09093851229545
179	-367.5706723672228	133.46334473444574	199.16100000000006	367.5706723672228	464.01965526555443	-1000.0	-367.5706723672228	69.89265526555458	69.89265526555458	199.16100000000006	-69.89265526555458	1000.0	129.26834473444546	69.89265526555458	535.9803447344456	402.5169999999999	-199.16100000000006	1000.0	-999.9999999999999	402.5169999999996	-402.5169999999999	402.5169999999998	8.39	199.16099999999994
180	-302.9364999999999	300.3990270135521	199.16099999999994	302.9364999999999	297.0839729864478	-703.7959729864477	-302.9364999999999	199.16099999999994	199.16099999999997	199.16099999999994	-199.16099999999997	703.7959729864477	0.0	199.16099999999997	406.71199999999993	106.31297298644779	-199.16099999999994	703.7959729864477	-703.7959729864477	106.31297298644768	-106.31297298644779	106.31297298644785	8.39	199.16099999999994
181	-408.37541573980246	220.93124721940728	202.0902078699013	408.37541573980246	385.33937639029637	-1000.0	-408.37541573980246	0.0	0.0	202.0902078699013	0.0	1000.0	202.0902078699013	0.0	614.6606236097036	393.72937639029635	-202.0902078699013	1000.0	-999.9999999999999	393.7293763902964	-393.72937639029635	393.72937639029635	8.39	202.09020786990118
182	-397.69288630695524	193.70777261391072	199.16099999999983	397.69288630695524	403.7752273860889	-1000.0	-397.69288630695524	9.648227386088479	9.648227386088479	199.16099999999983	-9.648227386088479	1000.0	189.51277261391138	9.648227386088479	596.2247726139111	402.5170000000004	-199.16099999999983	1000.0	-999.9999999999999	402.5170000000003	-402.5170000000004	402.5170000000004	8.39	199.16099999999994
183	-435.45887316146286	302.18161948438876	215.6319365807314	435.4588731614628	344.7141902578056	-1000.0	-435.4588731614628	0.0	0.0	215.63193658073146	0.0	1000.0	215.63193658073146	0.0	655.2858097421944	353.1041902578056	-215.6319365807314	1000.0	-999.9999999999999	353.10419025780595	-353.1041902578056	353.1041902578056	8.39	215.63193658073146
184	-402.5169999999998	294.4614807889035	199.16099999999994	402.5169999999998	303.02151921109635	-908.8945192110962	-402.5169999999998	0.0	0.0	199.16099999999994	0.0	908.8945192110962	199.16099999999994	0.0	605.8729999999998	311.41151921109633	-199.16099999999994	908.8945192110962	-908.8945192110962	311.4115192110962	-311.41151921109633	311.41151921109633	8.39	199.16099999999994
185	-402.517	280.667574692828	199.16099999999994	402.517	316.81542530717184	-922.6884253071717	-402.517	0.0	0.0	199.16099999999994	0.0	922.6884253071717	199.16099999999994	0.0	605.8729999999998	325.2054253071718	-199.16099999999994	922.6884253071717	-922.6884253071717	325.2054253071717	-325.2054253071718	325.2054253071718	8.39	199.16099999999994
186	-497.8802095371315	489.44562861139445	246.8426047685658	497.8802095371315	251.08218569430278	-1000.0	-497.8802095371315	0.0	0.0	246.84260476856582	0.0	1000.0	246.84260476856582	0.0	748.9178143056972	259.47218569430277	-246.8426047685658	1000.0	-999.9999999999999	259.47218569430265	-259.47218569430277	259.47218569430277	8.39	246.84260476856548
187	-520.2984835683417	556.700450705025	258.0517417841709	520.2984835683417	217.4547746474875	-1000.0	-520.2984835683417	0.0	0.0	258.0517417841709	0.0	1000.0	258.0517417841709	0.0	782.5452253525125	225.8447746474875	-258.0517417841709	1000.0	-999.9999999999999	225.8447746474876	-225.8447746474875	225.8447746474875	8.39	258.05174178417064
188	-655.0612600512541	976.2993900768811	325.43313002562695	655.0612600512541	0.0	-984.6893900768811	-655.0612600512541	0.0	0.0	325.43313002562695	0.0	984.6893900768811	325.433130025627	0.0	984.6893900768811	8.389999999999986	-325.43313002562695	984.6893900768811	-984.6893900768811	8.390000000000327	-8.389999999999986	8.389999999999986	8.39	325.4331300256271
189	-325.0417265877876	48.40545317557485	199.16099999999983	325.0417265877876	549.0775468244249	-1000.0	-325.0417265877876	154.95054682442446	154.95054682442446	199.16099999999983	-154.95054682442446	1000.0	44.21045317557537	154.95054682442446	450.92245317557513	402.5170000000004	-199.16099999999983	1000.0	-999.9999999999999	402.5170000000004	-402.5170000000004	402.5170000000003	8.39	199.16099999999994
190	-615.0946316979089	896.8559300624846	333.3333333333333	615.0946316979089	103.14406993751538	-1000.0	-615.0946316979089	111.53406993751531	111.53406993751531	333.33333333333326	-111.53406993751531	1000.0	221.7992633958179	111.53406993751531	896.8559300624846	0.0	-333.3333333333333	1000.0	-999.9999999999999	-4.547473508864641e-13	0.0	0.0	8.39	333.33333333333326
191	-614.3123861123361	1000.0	385.6876138876639	614.3123861123361	157.062841662992	-1000.0	-614.3123861123361	322.5156833259839	322.5156833259839	385.68761388766393	-322.5156833259839	1000.0	63.17193056168003	322.5156833259839	842.937158337008	-157.0628416629919	-385.6876138876639	1000.0	-999.9999999999999	-157.0628416629918	157.0628416629919	-157.062841662992	8.39	385.68761388766404
192	-607.9400845441929	1000.0	392.0599154558072	607.9400845441929	176.1797463674214	-1000.0	-607.9400845441929	360.74949273484276	360.74949273484276	392.0599154558072	-360.74949273484276	1000.0	31.310422720964375	360.74949273484276	823.8202536325787	-176.17974636742133	-392.0599154558072	1000.0	-999.9999999999999	-176.17974636742122	176.17974636742133	-176.17974636742133	8.39	392.0599154558072
193	-606.5088120753804	1000.0	393.49118792461945	606.5088120753804	180.47356377385861	-1000.0	-606.5088120753804	369.3371275477172	369.3371275477172	393.49118792461945	-369.3371275477172	1000.0	24.154060376902297	369.3371275477172	819.5264362261414	-180.47356377385864	-393.49118792461945	1000.0	-999.9999999999999	-180.47356377385847	180.47356377385864	-180.4735637738586	8.39	393.49118792461974
194	-603.0342456019209	1000.0	396.96575439807907	603.0342456019209	190.89726319423715	-1000.0	-603.0342456019209	390.1845263884743	390.1845263884743	396.96575439807907	-390.1845263884743	1000.0	6.7812280096047495	390.1845263884743	809.1027368057628	-190.8972631942372	-396.96575439807907	1000.0	-999.9999999999999	-190.8972631942372	190.8972631942372	-190.8972631942372	8.39	396.96575439807907
195	-420.6718229072105	631.0077343608159	210.33591145360526	420.6718229072105	0.0	-631.0077343608159	-420.6718229072105	8.39	8.39	210.33591145360526	-8.39	631.0077343608159	201.9459114536053	8.39	631.0077343608159	0.0	-210.33591145360526	631.0077343608159	-631.0077343608159	-1.1368683772161603e-13	0.0	0.0	8.39	210.33591145360538
196	-568.4815120138655	852.7222680207982	284.24075600693277	568.4815120138655	0.0	-852.7222680207982	-568.4815120138655	8.39	8.39	284.24075600693277	-8.39	852.7222680207982	275.8507560069327	8.39	852.7222680207982	0.0	-284.24075600693277	852.7222680207982	-852.7222680207982	0.0	0.0	0.0	8.39	284.2407560069327
197	-590.7918144870064	848.2502956406797	333.33333333333337	590.7918144870063	151.74970435932036	-999.9999999999999	-590.7918144870063	160.1397043593204	160.1397043593204	333.33333333333337	-160.1397043593204	999.9999999999999	173.19362897401288	160.1397043593204	848.2502956406796	0.0	-333.33333333333337	1000.0	-999.9999999999999	-1.1368683772161603e-13	0.0	0.0	8.39	333.33333333333326
198	-635.199065017215	937.0647967010972	333.33333333333326	635.199065017215	62.93520329890285	-1000.0	-635.199065017215	71.32520329890285	71.32520329890285	333.33333333333326	-71.32520329890285	1000.0	262.0081300344305	71.32520329890285	937.0647967010972	0.0	-333.33333333333326	1000.0	-999.9999999999999	-4.547473508864641e-13	0.0	0.0	8.39	333.33333333333326
199	-636.4164209700143	954.6246314550215	318.20821048500716	636.4164209700143	0.0	-954.6246314550215	-636.4164209700143	8.39	8.39	318.20821048500716	-8.39	954.6246314550215	309.81821048500717	8.39	954.6246314550215	0.0	-318.20821048500716	954.6246314550215	-954.6246314550215	0.0	0.0	0.0	8.39	318.20821048500716
200	-302.9364999999999	350.1228829865668	199.16099999999994	302.9364999999999	247.360117013433	-654.072117013433	-302.9364999999999	199.16099999999997	199.16099999999997	199.16099999999994	-199.16099999999997	654.072117013433	0.0	199.16099999999997	406.7119999999999	56.589117013433025	-199.16099999999994	654.072117013433	-654.0721170134328	56.589117013433224	-56.589117013433025	56.58911701343311	8.39	199.16099999999994
201	-644.094906546763	1000.0	355.9050934532371	644.094906546763	67.71528035971102	-1000.0	-644.094906546763	143.82056071942196	143.82056071942196	355.9050934532371	-143.82056071942196	1000.0	212.08453273381505	143.82056071942196	932.284719640289	-67.71528035971096	-355.9050934532371	1000.0	-999.9999999999999	-67.71528035971107	67.71528035971096	-67.71528035971096	8.39	355.90509345323676
202	-302.9364999999999	389.23166002811223	199.16100000000006	302.9364999999999	208.25133997188763	-614.9633399718876	-302.9364999999999	199.161	199.161	199.16100000000006	-199.161	614.9633399718876	0.0	199.161	406.712	17.480339971887645	-199.16100000000006	614.9633399718876	-614.9633399718875	17.480339971887474	-17.480339971887645	17.480339971887815	8.39	199.16099999999994
203	-444.50394551496106	666.7559182724417	222.25197275748053	444.50394551496106	0.0	-666.7559182724417	-444.50394551496106	8.389999999999986	8.389999999999986	222.25197275748053	-8.389999999999986	666.7559182724417	213.86197275748057	8.389999999999986	666.7559182724417	0.0	-222.25197275748053	666.7559182724417	-666.7559182724417	1.1368683772161603e-13	0.0	0.0	8.39	222.25197275748064
204	-428.3405139759176	642.5107709638764	214.17025698795885	428.3405139759176	0.0	-642.5107709638764	-428.3405139759176	8.389999999999986	8.389999999999986	214.17025698795885	-8.389999999999986	642.5107709638764	205.78025698795884	8.389999999999986	642.5107709638764	0.0	-214.17025698795885	642.5107709638764	-642.5107709638764	1.1368683772161603e-13	0.0	0.0	8.39	214.17025698795874
205	-470.2266474300131	705.3399711450197	235.11332371500657	470.2266474300131	0.0	-705.3399711450197	-470.2266474300131	8.389999999999986	8.389999999999986	235.11332371500657	-8.389999999999986	705.3399711450197	226.7233237150066	8.389999999999986	705.3399711450197	0.0	-235.11332371500657	705.3399711450197	-705.3399711450197	-2.2737367544323206e-13	0.0	0.0	8.39	235.11332371500657
206	-452.24611829655527	678.3691774448329	226.12305914827766	452.2461182965553	0.0	-678.3691774448329	-452.24611829655527	8.389999999999986	8.389999999999986	226.12305914827766	-8.389999999999986	678.3691774448329	217.73305914827765	8.389999999999986	678.3691774448329	0.0	-226.12305914827766	678.3691774448329	-678.3691774448329	-2.2737367544323206e-13	0.0	0.0	8.39	226.12305914827755
207	-623.1322154902801	912.9310976472274	333.33333333333326	623.1322154902801	87.06890235277267	-1000.0	-623.1322154902801	95.45890235277264	95.45890235277264	333.33333333333326	-95.45890235277264	1000.0	237.87443098056067	95.45890235277264	912.9310976472274	0.0	-333.33333333333326	1000.0	-999.9999999999999	-2.2737367544323206e-13	0.0	0.0	8.39	333.33333333333326
208	-521.5983345421446	782.3975018132168	260.7991672710723	521.5983345421446	0.0	-782.3975018132168	-521.5983345421446	8.389999999999986	8.389999999999986	260.7991672710723	-8.389999999999986	782.3975018132168	252.40916727107228	8.389999999999986	782.3975018132168	0.0	-260.7991672710723	782.3975018132168	-782.3975018132168	0.0	0.0	0.0	8.39	260.7991672710722
209	-444.8114836347984	330.2394509043951	220.30824181739922	444.8114836347984	330.68527454780246	-1000.0	-444.8114836347983	0.0	0.0	220.30824181739922	0.0	1000.0	220.30824181739922	0.0	669.3147254521975	339.07527454780245	-220.30824181739922	1000.0	-999.9999999999999	339.07527454780234	-339.07527454780245	339.07527454780245	8.39	220.308241817399
210	-609.3502794949602	823.8558384848808	302.57763974748013	609.3502794949602	83.87708075755961	-1000.0	-609.3502794949602	0.0	0.0	302.57763974748013	0.0	1000.0	302.57763974748013	0.0	916.1229192424404	92.26708075755961	-302.57763974748013	1000.0	-999.9999999999999	92.26708075755971	-92.26708075755961	92.2670807575596	8.39	302.57763974748013
211	-617.003599768301	846.8157993049032	306.4042998841506	617.003599768301	72.39710034754842	-1000.0	-617.003599768301	0.0	0.0	306.40429988415053	0.0	1000.0	306.40429988415053	0.0	927.6028996524516	80.78710034754842	-306.4042998841506	1000.0	-999.9999999999999	80.7871003475484	-80.78710034754842	80.7871003475484	8.39	306.40429988415053
212	-312.86084864583404	24.043697291667684	199.16099999999983	312.86084864583404	573.4393027083318	-1000.0	-312.860848645834	179.31230270833134	179.31230270833134	199.16099999999983	-179.31230270833134	1000.0	19.848697291668596	179.31230270833134	426.56069729166825	402.5170000000004	-199.16099999999983	1000.0	-999.9999999999999	402.51700000000073	-402.5170000000004	402.5170000000004	8.39	199.16099999999994
213	-602.8092725808515	872.2852118283694	333.33333333333337	602.8092725808515	127.71478817163063	-999.9999999999999	-602.8092725808515	136.10478817163062	136.10478817163062	333.33333333333337	-136.10478817163062	999.9999999999999	197.22854516170264	136.10478817163062	872.2852118283694	0.0	-333.33333333333337	1000.0	-999.9999999999999	1.1368683772161603e-13	0.0	0.0	8.39	333.33333333333326
214	-333.4114306345084	65.14486126901645	199.16099999999983	333.4114306345084	532.338138730983	-1000.0	-333.41143063450846	138.2111387309824	138.2111387309824	199.16099999999983	-138.2111387309824	1000.0	60.94986126901744	138.2111387309824	467.661861269017	402.5170000000005	-199.16099999999983	1000.0	-999.9999999999999	402.51700000000073	-402.5170000000005	402.5170000000004	8.39	199.16099999999994
215	-664.428081640688	995.5228299480423	333.33333333333337	664.428081640688	4.477170051957718	-1000.0	-664.428081640688	12.86717005195772	12.86717005195772	333.33333333333337	-12.86717005195772	1000.0	320.4661632813756	12.86717005195772	995.5228299480423	0.0	-333.33333333333337	1000.0	-999.9999999999999	1.1368683772161603e-13	0.0	0.0	8.39	333.3333333333335
216	-374.4756784259032	242.65892808634374	246.85378561726873	374.4756784259032	497.90242876546256	-1000.0	-374.4756784259032	246.85378561726873	246.85378561726873	246.85378561726873	-246.85378561726873	1000.0	0.0	246.85378561726873	502.09757123453755	259.4386431481938	-246.85378561726873	1000.0	-999.9999999999999	259.4386431481938	-259.4386431481938	259.4386431481938	8.39	246.85378561726873
217	-457.51329350509377	519.4509783503127	302.21219567006256	457.51329350509377	387.1856086598749	-1000.0	-457.51329350509377	302.21219567006256	302.21219567006256	302.21219567006256	-302.21219567006256	1000.0	0.0	302.21219567006256	612.8143913401251	93.36341298981233	-302.21219567006256	1000.0	-999.9999999999999	93.36341298981233	-93.36341298981233	93.36341298981245	8.39	302.21219567006267
218	-561.338078322519	865.5335944083968	371.4287188816794	561.338078322519	248.75256223664127	-1000.0	-561.338078322519	371.42871888167934	371.42871888167934	371.4287188816794	-371.42871888167934	1000.0	0.0	371.42871888167934	751.2474377633587	-114.28615664503809	-371.4287188816794	1000.0	-999.9999999999999	-114.28615664503798	114.28615664503809	-114.2861566450381	8.39	371.42871888167934
219	-412.1293114559335	552.302415274578	271.956207637289	412.1293114559335	263.56620763728904	-815.8686229118671	-412.1293114559335	271.956207637289	271.956207637289	271.956207637289	-271.956207637289	815.8686229118671	0.0	271.956207637289	552.302415274578	0.0	-271.956207637289	815.8686229118671	-815.8686229118672	-1.1368683772161603e-13	0.0	0.0	8.39	271.956207637289
220	-554.5184429611681	842.8014765372267	366.88229530744536	554.5184429611681	257.84540938510935	-1000.0	-554.5184429611681	366.8822953074453	366.8822953074453	366.88229530744536	-366.8822953074453	1000.0	0.0	366.8822953074453	742.1545906148906	-100.64688592233597	-366.88229530744536	1000.0	-999.9999999999999	-100.64688592233603	100.64688592233597	-100.64688592233603	8.39	366.8822953074452
221	-523.1814723433442	713.0296113533552	333.33333333333337	523.1814723433442	286.97038864664484	-1000.0	-523.1814723433442	295.3603886466449	295.3603886466449	333.33333333333337	-295.3603886466449	1000.0	37.97294468668847	295.3603886466449	713.0296113533552	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.3333333333333
222	-650.5373239636378	967.7413145939424	333.33333333333337	650.5373239636378	32.25868540605754	-1000.0	-650.5373239636378	40.64868540605754	40.64868540605754	333.33333333333337	-40.64868540605754	1000.0	292.68464792727576	40.64868540605754	967.7413145939424	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.3333333333333
223	-406.5507237601804	544.8642983469074	268.23714917345364	406.5507237601804	259.84714917345366	-804.7114475203609	-406.5507237601804	268.23714917345364	268.23714917345364	268.23714917345364	-268.23714917345364	804.7114475203609	0.0	268.23714917345364	544.8642983469073	0.0	-268.23714917345364	804.7114475203609	-804.7114475203608	0.0	0.0	0.0	8.39	268.23714917345364
224	-302.9365	249.47928291367452	199.16100000000006	302.9365	348.00371708632565	-754.7157170863256	-302.9365	199.16100000000006	199.16100000000006	199.16100000000006	-199.16100000000006	754.7157170863256	0.0	199.16100000000006	406.712	157.23271708632558	-199.16100000000006	754.7157170863256	-754.7157170863256	157.23271708632547	-157.23271708632558	157.2327170863254	8.39	199.16099999999994
225	-302.9365	234.22360468658962	199.16099999999994	302.9365	363.25939531341044	-769.9713953134103	-302.93649999999997	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	769.9713953134103	0.0	199.16099999999994	406.7119999999999	172.48839531341048	-199.16099999999994	769.9713953134103	-769.9713953134103	172.48839531341048	-172.48839531341048	172.48839531341025	8.39	199.16099999999994
226	-481.09436099668494	598.0545366556165	317.93290733112326	481.09436099668494	355.7441853377535	-1000.0	-481.09436099668494	317.93290733112326	317.93290733112326	317.93290733112326	-317.93290733112326	1000.0	0.0	317.93290733112326	644.2558146622465	46.20127800663022	-317.93290733112326	1000.0	-999.9999999999999	46.20127800663033	-46.20127800663022	46.20127800662999	8.39	317.9329073311234
227	-506.3055139396848	682.0917131322826	334.7403426264566	506.3055139396848	322.12931474708694	-1000.0	-506.3055139396848	334.74034262645654	334.74034262645654	334.7403426264566	-334.74034262645654	1000.0	0.0	334.74034262645654	677.8706852529131	-4.221027879369615	-334.7403426264566	1000.0	-999.9999999999999	-4.221027879369558	4.221027879369615	-4.221027879369558	8.39	334.74034262645637
228	-442.57624596587766	592.8983279545035	292.2541639772518	442.57624596587766	283.8641639772518	-876.7624919317553	-442.5762459658776	292.2541639772518	292.2541639772518	292.2541639772518	-292.2541639772518	876.7624919317553	0.0	292.2541639772518	592.8983279545035	0.0	-292.2541639772518	876.7624919317553	-876.7624919317553	0.0	0.0	1.1368683772161603e-13	8.39	292.2541639772519
229	-595.1850561465885	857.0367789598436	333.33333333333337	595.1850561465885	142.96322104015658	-1000.0	-595.1850561465885	151.35322104015663	151.35322104015663	333.33333333333337	-151.35322104015663	1000.0	181.98011229317672	151.35322104015663	857.0367789598434	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	-2.2737367544323206e-13	8.39	333.3333333333335
230	-574.2968500375248	908.7295001250828	380.06790002501657	574.2968500375248	231.47419994996687	-1000.0	-574.2968500375248	380.06790002501657	380.06790002501657	380.06790002501657	-380.06790002501657	1000.0	0.0	380.06790002501657	768.5258000500331	-140.2037000750497	-380.06790002501657	1000.0	-999.9999999999999	-140.2037000750497	140.2037000750497	-140.20370007504982	8.39	380.06790002501657
231	-568.9696319125512	890.972106375171	376.5164212750342	568.9696319125512	238.57715744993163	-1000.0	-568.9696319125512	376.5164212750342	376.5164212750342	376.5164212750342	-376.5164212750342	1000.0	0.0	376.5164212750342	761.4228425500684	-129.54926382510257	-376.5164212750342	1000.0	-999.9999999999999	-129.5492638251028	129.54926382510257	-129.5492638251028	8.39	376.51642127503413
232	-351.7723012724407	471.8264016965877	231.7182008482938	351.7723012724407	223.32820084829382	-695.1546025448814	-351.7723012724407	231.7182008482938	231.7182008482938	231.7182008482938	-231.7182008482938	695.1546025448814	0.0	231.7182008482938	471.8264016965876	0.0	-231.7182008482938	695.1546025448814	-695.1546025448814	0.0	0.0	0.0	8.39	231.7182008482938
233	-425.3071435956182	412.09714531872737	280.7414290637455	425.3071435956182	430.127141872509	-1000.0	-425.3071435956182	280.7414290637455	280.7414290637455	280.7414290637455	-280.7414290637455	1000.0	0.0	280.7414290637455	569.8728581274909	157.7757128087635	-280.7414290637455	1000.0	-999.9999999999999	157.77571280876361	-157.7757128087635	157.7757128087635	8.39	280.7414290637455
234	-306.80993008096686	17.106433603222968	201.74328672064462	306.80993008096686	588.1234265587108	-1000.0	-306.80993008096686	201.74328672064462	201.74328672064462	201.74328672064462	-201.74328672064462	1000.0	0.0	201.74328672064462	411.8765734412891	394.77013983806614	-201.74328672064462	1000.0	-999.9999999999999	394.77013983806614	-394.77013983806614	394.77013983806614	8.39	201.74328672064462
235	-432.1191611211737	434.80387040391213	285.28277408078236	432.11916112117365	421.04445183843524	-1000.0	-432.1191611211737	285.28277408078236	285.28277408078236	285.28277408078236	-285.28277408078236	1000.0	0.0	285.28277408078236	578.9555481615648	144.15167775765292	-285.28277408078236	1000.0	-999.9999999999999	144.1516777576529	-144.15167775765292	144.15167775765258	8.39	285.2827740807826
236	-438.3833069775186	455.68435659172854	289.4588713183457	438.3833069775186	412.69225736330867	-1000.0	-438.3833069775186	289.4588713183457	289.4588713183457	289.4588713183457	-289.4588713183457	1000.0	0.0	289.4588713183457	587.3077426366913	131.6233860449629	-289.4588713183457	1000.0	-999.9999999999999	131.6233860449629	-131.6233860449629	131.62338604496279	8.39	289.4588713183457
237	-407.5675254912744	352.96508497091463	268.9150169941829	407.5675254912744	453.77996601163414	-1000.0	-407.5675254912744	268.9150169941829	268.9150169941829	268.9150169941829	-268.9150169941829	1000.0	0.0	268.9150169941829	546.2200339883659	193.25494901745117	-268.9150169941829	1000.0	-999.9999999999999	193.25494901745128	-193.25494901745117	193.25494901745128	8.39	268.915016994183
238	-358.83379357381233	190.51931191270762	236.42586238254148	358.8337935738123	518.758275234917	-1000.0	-358.83379357381233	236.42586238254148	236.42586238254148	236.42586238254148	-236.42586238254148	1000.0	0.0	236.42586238254148	481.24172476508295	290.72241285237556	-236.42586238254148	1000.0	-999.9999999999999	290.7224128523756	-290.72241285237556	290.7224128523753	8.39	236.4258623825416
239	-415.1382160247914	378.2007200826381	273.96214401652765	415.1382160247914	443.68571196694484	-1000.0	-415.1382160247914	273.96214401652765	273.96214401652765	273.96214401652765	-273.96214401652765	1000.0	0.0	273.96214401652765	556.3142880330552	178.11356795041718	-273.96214401652765	1000.0	-999.9999999999999	178.1135679504173	-178.11356795041718	178.11356795041706	8.39	273.96214401652753
