reaction	linear_coefficient
rxn03253	[0.1833374874112019]
rxn02720	[0.1833374874112019]
rxn00946	[0.1833374874112019]
rxn02679	[0.1833374874112019]
rxn02803	[0.1833374874112019]
rxn03251	[0.1833374874112019]
rxn00872	[0.1833374874112019]
rxn01451	[0.2251244457861571]
rxn03242	[0.2251244457861571]
rxn03239	[0.2251244457861571]
rxn06777	[0.2251244457861571]
rxn03244	[0.2251244457861571]
rxn03249	[0.2251244457861571]
rxn03246	[0.2251244457861571]
rxn02122	[0.14760660996015323]
rxn01387	[0.14760660996015323]
rxn00616	[0.14760660996015323]
rxn00501	[0.1327692116965822]
rxn10125	[0.19635806139760095]
rxn01851	[0.21785714867746922]
rxn13812	[0.5809192000656669]
rxn01297	[0.19363282498184306]
rxn01522	[0.19363282498184306]
rxn00288	[0.13882529262048873]
rxn10126	[0.13882529262048873]
rJB00270	[0.13882529262048873]
rxn06493	[0.3053675180279189]
rxn13808	[0.004077492063568024]
rxn00623	[0.6538949751987407]
rxn00506	[0.21785714867746922]
rxn00779	[0.0873486047672831]
rxn13726	[0.1351916440661448]
rJB00264	[0.1351916440661448]
rxn10122	[0.1351916440661448]
rxn00604	[0.508851837071179]
rxn10902	[0.508851837071179]
rxn00671	[0.1327692116965822]
rxn01115	[0.6230089624868175]
rxn00338	[0.5809192000656669]
rxn00248	[0.747461425473097]
rxn05353	[0.08038411170479054]
rxn05356	[0.08038411170479054]
rxn05355	[0.08038411170479054]
rxn05354	[0.08038411170479054]
rxn05357	[0.08038411170479054]
rxn05352	[0.08038411170479054]
rxn05351	[0.08038411170479054]
rxn05338	[0.6756968665248044]
rxn00611	[0.6541977792449362]
rxn00612	[0.6541977792449362]
rxn05436	[0.6832669676796876]
rxn05448	[0.6832669676796876]
rxn05442	[0.6832669676796876]
rxn05437	[0.6832669676796876]
rxn05449	[0.6832669676796876]
rxn05443	[0.6832669676796876]
rxn05438	[0.6832669676796876]
rxn05450	[0.6832669676796876]
rxn05444	[0.6832669676796876]
rxn05433	[0.6832669676796876]
rxn05445	[0.6832669676796876]
rxn05439	[0.6832669676796876]
rxn05446	[0.6832669676796876]
rxn05434	[0.6832669676796876]
rxn05440	[0.6832669676796876]
rxn05435	[0.6832669676796876]
rxn05447	[0.6832669676796876]
rxn05441	[0.6832669676796876]
rxn05322	[0.6832669676796876]
rxn05327	[0.6832669676796876]
rxn05324	[0.6832669676796876]
rxn13838	[0.6832669676796876]
rxn05328	[0.6832669676796876]
rxn05326	[0.6832669676796876]
rxn13850	[0.6832669676796876]
rxn08396	[0.6832669676796876]
rxn05325	[0.6832669676796876]
rxn05323	[0.6832669676796876]
rxn05464	[0.6832669676796876]
rxn02866	[np.float64(0.40939107045608275)]
rxn05339	[0.5582088966010172]
rxn05337	[0.5582088966010172]
rxn13844	[0.5582088966010172]
rxn05341	[0.5582088966010172]
rxn05336	[0.5582088966010172]
rxn05372	[0.5582088966010172]
rxn05422	[0.5582088966010172]
rxn05397	[0.5582088966010172]
rxn05376	[0.5582088966010172]
rxn05426	[0.5582088966010172]
rxn05401	[0.5582088966010172]
rxn05380	[0.5582088966010172]
rxn05430	[0.5582088966010172]
rxn05405	[0.5582088966010172]
rxn05461	[0.5582088966010172]
rxn07993	[0.5582088966010172]
rxn05340	[0.5582088966010172]
rxn05342	[0.5582088966010172]
rxn05360	[0.5582088966010172]
rxn05410	[0.5582088966010172]
rxn05385	[0.5582088966010172]
rxn05414	[0.5582088966010172]
rxn05364	[0.5582088966010172]
rxn05389	[0.5582088966010172]
rxn05368	[0.5582088966010172]
rxn05418	[0.5582088966010172]
rxn05393	[0.5582088966010172]
rxn00083	[0.21876556081605522]
rxn11245	[0.7265679462856194]
rxn00781	[0.6296706515031146]
rxn00199	[0.14760660996015323]
rxn08398	[0.21937116890844585]
rxn03532	[0.6538949751987407]
rxn13839	[0.7096109196986811]
rxn13790	[0.009830768941279247]
rxn03897	[0.2802347821937067]
rxn05289	[0.5206611948727967]
rxn02842	[0.13882529262048873]
rxn13909	[0.06403269321024287]
rxn01643	[0.5866724769433781]
rJB00277	[0.5890949093129407]
rxn00211	[0.007408336571716627]
rxn01480	[0.6230089624868175]
rxn01053	[0.21785714867746922]
rxn01867	[0.14760660996015323]
rxn01945	[np.float64(0.40939107045608275)]
rJB00104	[np.float64(0.40939107045608275)]
rxn21407	[0.28962170762576184]
rxn08975	[0.3326198821854983]
rJB00263	[0.3326198821854983]
rxn00371	[0.2054421827834608]
rxn08094	[0.28417123479424594]
rxn00154	[0.3177824839219274]
rxn00085	[np.float64(0.40939107045608275)]
rxn00159	[np.float64(0.40939107045608275)]
rxn00161	[np.float64(0.40939107045608275)]
rxn10062	[0.2054421827834608]
rxn13898	[0.7501866618888549]
rxn01740	[0.3177824839219274]
rxn00962	[0.6566202116144987]
rxn00979	[0.06403269321024287]
rxn00509	[0.06403269321024287]
rxn01101	[0.6351211243346304]
rxn00686	[0.6296706515031146]
rxn00931	[0.6142276451471529]
rxn04954	[0.8137755115898737]
rxn01802	[0.14972623828352055]
rxn01331	[0.27205907294643283]
rxn03951	[0.5439771064298369]
rxn02465	[0.5827360243428388]
rxn00183	[0.21937116890844585]
rxn13895	[0.21937116890844585]
rxn01452	[0.5097602492097649]
rxn02270	[0.1833374874112019]
rxn00508	[0.7871287555246849]
rxn00500	[0.5942425780982612]
rxn02939	[0.7471586214269017]
rxn13682	[0.5945453821444565]
rxn01241	[0.7080968994677045]
rxn02933	[0.39196947523978254]
rxn00907	[0.13367762383516818]
rxn00992	[0.5282312960276799]
rxn00086	[0.3177824839219274]
rxn01475	[0.5884893012205501]
rxn13834	[0.35230214518819464]
rxn00629	[0.5999958549759725]
rxn00546	[0.5999958549759725]
rxn42682	[0.3298946457697404]
rxn13925	[0.7138501763454156]
rxn02774	[0.6587398399378661]
rxn00198	[0.5582088966010172]
rxn03492	[0.6541977792449362]
rxn02285	[0.6566202116144987]
rxn00077	[0.22118799318561785]
rxn01268	[0.5327733567206099]
rxn13705	[0.15517671111503642]
rxn09896	[0.8582877063805868]
rxn01045	[0.8582877063805868]
rxn00935	[0.2054421827834608]
rxn00638	[0.007408336571716627]
rxn00763	[0.626339806994966]
rxn03958	[0.5582088966010172]
rxn13906	[0.6290650434107239]
rxn01302	[0.6514725428291781]
rxn00834	[0.6587398399378661]
rxn05293	[0.5206611948727967]
rxn07967	[np.float64(0.40939107045608275)]
rxn00105	[0.6239173746254034]
rxn02373	[0.5912145376363079]
rxn02474	[0.6078687601770509]
rxn03055	[np.float64(0.40939107045608275)]
rxn09953	[0.2593413030062291]
rxn02112	[0.2599469110986197]
rxn02632	[0.2599469110986197]
rxn01686	[0.2599469110986197]
rxn13787	[0.8504148011795083]
rxn13896	[0.8504148011795083]
rxn01790	[np.float64(0.40939107045608275)]
rxn00859	[0.6699435896470932]
rxn08352	[0.7096109196986811]
rxn08756	[0.7096109196986811]
rxn00122	[0.6793305150791483]
rxn00184	[0.6587398399378661]
rxn01011	[0.5206611948727967]
rxn06591	[0.6021154832993398]
rxn02186	[np.float64(0.40939107045608275)]
rxn08764	[np.float64(0.40939107045608275)]
rxn02929	[0.6121080168237856]
rxn00190	[0.0831093481205485]
rxn00138	[0.0831093481205485]
