opt_fraction	R_value	p_value
0.1	0.0746346524051926	0.15819688726000652
0.2	0.09470120462576063	0.07152506076159279
0.3	0.05117905329817703	0.3275374177189503
0.4	0.07504578044727768	0.14058194787535552
0.5	0.060265596958738385	0.2285335142017533
0.6	0.07447014283944263	0.12848642155580428
0.7	0.06843882790400993	0.16100001252218218
0.8	0.056416435843137665	0.2403118227782759
0.9	0.04794794316003395	0.30271093561435525
