	rxn10125	rxn00083	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
56	-283.8634313999245	-283.8634313999245	381.281241866566	186.445620933283	178.05562093328302	-559.3368627998491	186.445620933283	186.445620933283	186.445620933283	-186.445620933283	559.3368627998491	186.445620933283	381.281241866566	-186.445620933283	559.3368627998491	-559.3368627998491	8.39	186.445620933283
57	-293.20096889977515	-293.20096889977515	393.73129186636686	192.67064593318344	184.28064593318345	-578.0119377995503	192.67064593318344	192.67064593318344	192.67064593318344	-192.67064593318344	578.0119377995503	192.67064593318344	393.73129186636686	-192.67064593318344	578.0119377995503	-578.0119377995503	8.39	192.67064593318344
58	-330.47641859977523	-330.47641859977523	443.431891466367	217.5209457331835	209.13094573318352	-652.5628371995506	217.5209457331835	217.5209457331835	217.5209457331835	-217.5209457331835	652.5628371995506	217.5209457331835	443.431891466367	-217.5209457331835	652.5628371995506	-652.5628371995506	8.39	217.52094573318357
59	-218.20126889977516	-218.20126889977516	293.7316918663669	142.67084593318344	134.28084593318346	-428.01253779955033	142.67084593318344	142.67084593318344	142.67084593318344	-142.67084593318344	428.01253779955033	142.67084593318344	293.7316918663669	-142.67084593318344	428.01253779955033	-428.0125377995503	8.39	142.67084593318344
60	-480.7764185997755	-480.7764185997755	643.8318914663673	317.72094573318367	309.3309457331837	-953.162837199551	317.72094573318367	317.72094573318367	317.72094573318367	-317.72094573318367	953.162837199551	317.72094573318367	643.8318914663673	-317.72094573318367	953.162837199551	-953.162837199551	8.39	317.72094573318367
61	-302.51979404932547	-302.51979404932547	406.15639206576725	198.88319603288363	190.49319603288365	-596.6495880986508	198.88319603288363	198.88319603288363	198.88319603288363	-198.88319603288363	596.6495880986508	198.88319603288363	406.15639206576725	-198.88319603288363	596.6495880986508	-596.6495880986508	8.39	198.88319603288363
62	-311.8200559503743	-311.8200559503743	418.55674126716576	205.0833706335829	196.69337063358284	-615.2501119007486	205.0833706335829	205.0833706335829	205.0833706335829	-205.0833706335829	615.2501119007486	205.0833706335829	418.55674126716576	-205.0833706335829	615.2501119007486	-615.2501119007486	8.39	205.08337063358283
63	-375.08727166826185	-375.08727166826185	502.9130288910158	247.26151444550788	238.8715144455079	-741.7845433365237	247.26151444550788	247.26151444550788	247.26151444550788	-247.26151444550788	741.7845433365237	247.26151444550788	502.9130288910158	-247.26151444550788	741.7845433365237	-741.7845433365237	8.39	247.26151444550786
64	-379.8218534818886	-379.8218534818886	509.2258046425181	250.41790232125908	242.0279023212591	-751.2537069637772	250.41790232125908	250.41790232125908	250.41790232125908	-250.41790232125908	751.2537069637772	250.41790232125908	509.2258046425181	-250.41790232125908	751.2537069637772	-751.2537069637772	8.39	250.41790232125908
65	-365.6464966312128	-365.6464966312128	490.3253288416171	240.96766442080855	232.57766442080856	-722.9029932624256	240.96766442080855	240.96766442080855	240.96766442080855	-240.96766442080855	722.9029932624256	240.96766442080855	490.3253288416171	-240.96766442080855	722.9029932624256	-722.9029932624256	8.39	240.96766442080855
66	-272.1211969315127	-272.1211969315127	365.62492924201695	178.61746462100848	170.2274646210085	-535.8523938630254	178.61746462100848	178.61746462100848	178.61746462100848	-178.61746462100848	535.8523938630254	178.61746462100848	365.62492924201695	-178.61746462100848	535.8523938630254	-535.8523938630254	8.39	178.61746462100848
67	-459.6966466315129	-459.6966466315129	615.7255288420172	303.6677644210086	295.2777644210086	-911.0032932630259	303.6677644210086	303.6677644210086	303.6677644210086	-303.6677644210086	911.0032932630259	303.6677644210086	615.7255288420172	-303.6677644210086	911.0032932630259	-911.0032932630259	8.39	303.66776442100866
68	-422.12179693151285	-422.12179693151285	565.6257292420171	278.61786462100855	270.22786462100856	-835.8535938630257	278.61786462100855	278.61786462100855	278.61786462100855	-278.61786462100855	835.8535938630257	278.61786462100855	565.6257292420171	-278.61786462100855	835.8535938630257	-835.8535938630257	8.39	278.6178646210086
69	-384.54694723151295	-384.54694723151295	515.5259296420172	253.56796482100862	245.1779648210086	-760.7038944630258	253.56796482100862	253.56796482100862	253.56796482100862	-253.56796482100862	760.7038944630258	253.56796482100862	515.5259296420172	-253.56796482100862	760.7038944630258	-760.7038944630258	8.39	253.56796482100856
70	-234.57458476871244	-234.57458476871244	315.5627796916166	153.5863898458083	145.1963898458083	-460.7591695374249	153.5863898458083	153.5863898458083	153.5863898458083	-153.5863898458083	460.7591695374249	153.5863898458083	315.56277969161647	-153.5863898458083	460.7591695374249	-460.7591695374249	8.39	153.5863898458083
