reaction	linear_coefficient
rxn03253	[0.27180295835057927]
rxn02720	[0.27180295835057927]
rxn00946	[0.27180295835057927]
rxn02679	[0.27180295835057927]
rxn02803	[0.27180295835057927]
rxn03251	[0.27180295835057927]
rxn00872	[0.27180295835057927]
rxn01451	[0.23342908935079648]
rxn03242	[0.23342908935079648]
rxn03239	[0.23342908935079648]
rxn06777	[0.23342908935079648]
rxn03244	[0.23342908935079648]
rxn03249	[0.23342908935079648]
rxn03246	[0.23342908935079648]
rxn02122	[0.6872680754742115]
rxn01387	[0.26394689068133237]
rxn00616	[0.3210544595077807]
rxn00501	[0.13160236609940446]
rxn10125	[0.3775577154365947]
rxn01851	[0.6884767012694802]
rxn13812	[0.6325777582383005]
rxn01297	[0.281169808263912]
rxn01522	[0.281169808263912]
rxn00288	[0.05878266193446239]
rxn10126	[0.05878266193446239]
rJB00270	[0.05878266193446239]
rxn06493	[0.6062901471912053]
rxn13808	[0.3171264256731573]
rxn00623	[np.float64(0.3974868084190096)]
rxn00506	[np.float64(0.3974868084190096)]
rxn00779	[0.38178790572003535]
rxn13726	[0.3210544595077807]
rJB00264	[0.3210544595077807]
rxn10122	[0.3210544595077807]
rxn00604	[np.float64(0.3974868084190096)]
rxn10902	[np.float64(0.3974868084190096)]
rxn00671	[0.13160236609940446]
rxn01115	[0.600851331112496]
rxn00338	[0.6325777582383005]
rxn00248	[0.47787365644390084]
rxn05353	[0.20351560091789497]
rxn05356	[0.20351560091789497]
rxn05355	[0.20351560091789497]
rxn05354	[0.20351560091789497]
rxn05357	[0.20351560091789497]
rxn05352	[0.20351560091789497]
rxn05351	[0.20351560091789497]
rxn05338	[0.788188329379152]
rxn00611	[0.7253397880251771]
rxn00612	[0.7253397880251771]
rxn05436	[0.6936133608993724]
rxn05448	[0.6936133608993724]
rxn05442	[0.6936133608993724]
rxn05437	[0.6936133608993724]
rxn05449	[0.6936133608993724]
rxn05443	[0.6936133608993724]
rxn05438	[0.6936133608993724]
rxn05450	[0.6936133608993724]
rxn05444	[0.6936133608993724]
rxn05433	[0.6936133608993724]
rxn05445	[0.6936133608993724]
rxn05439	[0.6936133608993724]
rxn05446	[0.6936133608993724]
rxn05434	[0.6936133608993724]
rxn05440	[0.6936133608993724]
rxn05435	[0.6936133608993724]
rxn05447	[0.6936133608993724]
rxn05441	[0.6936133608993724]
rxn05322	[0.6936133608993724]
rxn05327	[0.6936133608993724]
rxn05324	[0.6936133608993724]
rxn13838	[0.6936133608993724]
rxn05328	[0.6936133608993724]
rxn05326	[0.6936133608993724]
rxn13850	[0.6936133608993724]
rxn08396	[0.6936133608993724]
rxn05325	[0.6936133608993724]
rxn05323	[0.6936133608993724]
rxn05464	[0.6936133608993724]
rxn02866	[0.29899703874412603]
rxn05339	[0.6129375890651835]
rxn05337	[0.6129375890651835]
rxn13844	[0.6129375890651835]
rxn05341	[0.6129375890651835]
rxn05336	[0.6129375890651835]
rxn05372	[0.6129375890651835]
rxn05422	[0.6129375890651835]
rxn05397	[0.6129375890651835]
rxn05376	[0.6129375890651835]
rxn05426	[0.6129375890651835]
rxn05401	[0.6129375890651835]
rxn05380	[0.6129375890651835]
rxn05430	[0.6129375890651835]
rxn05405	[0.6129375890651835]
rxn05461	[0.6129375890651835]
rxn07993	[0.6129375890651835]
rxn05340	[0.6129375890651835]
