	rxn01451	rxn01387	rxn00288	rxn10126	rxn13726	rxn00248	rxn00199	rxn08094	rxn00154	rxn01802	rxn00183	rxn13895	rxn00184	rxn05312	rxn05318	rxn00256	rxn00799	rxn10113	rxn00285	rxn00973	rxn05307	rxn00165	rxn01639	rxn05158	rxn05215	rxn00615	rxn13836	rxn00148	rxn10042	rxn05221	rxn00250	rxn02167	rxn00134	rxn00102	rxn05559	rxn00191	rxn00374	rxn05581	rxn00251	rxn01642	rxn12604	rxn02085	rxn10165	rxn05493	rxn05467	rxn05468	EX_cpd00024_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00035_e	EX_cpd00129_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	rxn13837	rxn01730	EX_cpd00581_e	ATPM	EX_cpd00047_e	EX_cpd00170_e	EX_cpd00222_e	EX_cpd00379_e	rxn00178	DM_cpd00002_c
10	-85.3220399244799	-2.2737367544323206e-13	170.6440798489598	85.3220399244799	426.61019962239936	170.6440798489598	-1.1368683772161603e-13	170.6440798489598	170.6440798489598	-85.3220399244799	0.0	0.0	0.0	687.9520659114653	506.55649303125284	2.2737367544323206e-13	-170.6440798489598	511.93223954687926	-170.6440798489598	-2.2737367544323206e-13	-3.410605131648481e-13	-3.410605131648481e-13	0.0	831.7174131822931	0.0	-1000.0	690.3135589427181	506.55649303125284	426.61019962239936	0.0	335.91241318229305	85.3220399244799	506.55649303125284	-335.91241318229305	0.0	0.0	0.0	1000.0	506.55649303125284	0.0	0.0	0.0	168.28258681770694	170.6440798489598	-426.6101996223994	255.96611977343963	-170.6440798489598	-506.55649303125284	426.6101996223994	1000.0	-1000.0	0.0	0.0	2.2737367544323206e-13	-255.96611977343963	-519.6694790937584	-85.3220399244799	-85.3220399244799	0.0	8.39	0.0	-690.3135589427181	690.3135589427181	85.3220399244799	85.3220399244799	506.55649303125296
11	-23.01827039488217	-19.001621306344948	141.04464732148926	213.03448345833186	381.1140502632406	141.04464732148926	-19.001621306344948	141.04464732148926	27.03491948341939	-23.01827039488217	95.00810653172493	95.00810653172493	19.001621306344948	1000.0	500.3563065217395	19.001621306344948	-141.04464732148926	594.1485337215724	-141.04464732148926	-19.001621306344948	-38.003242612689895	-38.003242612689895	19.001621306344948	501.06891956521895	-95.00810653172493	-804.948296001249	742.1571643537325	500.3563065217395	381.1140502632406	95.00810653172493	340.31003789390485	23.01827039488217	500.3563065217395	-340.31003789390485	-19.001621306344948	-95.00810653172493	19.001621306344948	804.948296001249	500.3563065217395	19.001621306344948	19.001621306344948	-19.001621306344948	303.87937643603186	46.03654078976433	-286.10594373151577	297.0742668607862	-46.03654078976433	-500.3563065217395	286.10594373151577	804.948296001249	-804.948296001249	95.00810653172493	-95.00810653172493	38.003242612689895	-297.0742668607862	-696.1206235639681	-23.01827039488217	-23.01827039488217	-19.001621306344948	8.39	19.001621306344948	-742.1571643537325	742.1571643537325	23.01827039488217	23.01827039488217	500.35630652173904
12	-54.26100774554624	-11.946809646517568	168.25606372368054	173.7291042107223	438.5603737789778	168.25606372368054	-11.946809646517568	168.25606372368054	96.57520584457491	-54.26100774554624	59.734048232588066	59.734048232588066	11.946809646517568	1000.0	500.3563065217395	11.946809646517568	-168.25606372368054	612.2894779897001	-168.25606372368054	-11.946809646517568	-23.893619293035158	-23.893619293035137	11.946809646517568	501.06891956521895	-59.734048232588066	-668.8912139902925	940.6997210660172	500.3563065217395	438.5603737789778	59.734048232588066	320.1534331515409	54.26100774554624	500.3563065217395	-320.1534331515409	-11.946809646517568	-59.734048232588066	11.946809646517568	668.8912139902925	500.3563065217395	11.946809646517568	11.946809646517568	-11.946809646517568	167.82229442507537	108.52201549109247	-378.8263255463899	306.14473899485006	-108.52201549109247	-500.3563065217395	378.8263255463899	668.8912139902925	-668.8912139902925	59.734048232588066	-59.734048232588066	23.893619293035158	-306.14473899485006	-832.1777055749246	-54.26100774554624	-54.26100774554624	-11.946809646517568	8.39	11.946809646517568	-940.6997210660172	940.6997210660172	54.26100774554624	54.26100774554624	500.35630652173904
13	-84.19907079726642	-3.6814146992675094	186.80521509087134	121.01321778994338	472.53515977608004	186.80521509087134	-3.6814146992675094	186.80521509087134	164.7167268952653	-84.19907079726642	18.407073496338516	18.407073496338512	3.6814146992675094	906.6783959945881	500.3563065217395	3.6814146992675094	-186.80521509087134	593.5483775660234	-186.80521509087134	-3.6814146992675094	-7.362829398535041	-7.362829398535019	3.6814146992675094	594.3905235706291	-18.407073496338516	-669.4670611597505	1000.0	500.3563065217395	472.53515977608004	18.407073496338516	309.8696767316002	84.19907079726642	500.3563065217395	-309.8696767316002	-3.6814146992675094	-18.407073496338516	3.6814146992675094	669.4670611597505	500.3563065217395	3.6814146992675094	3.6814146992675094	-3.6814146992675094	75.07653758912147	168.39814159453283	-454.1280862797415	296.7741887830117	-168.39814159453283	-500.3563065217395	454.1280862797415	669.4670611597505	-669.4670611597505	18.407073496338516	-18.407073496338516	7.362829398535041	-296.7741887830117	-831.6018584054666	-84.19907079726642	-84.19907079726642	-3.6814146992675094	8.39	3.6814146992675094	-1000.0	1000.0	84.19907079726642	84.19907079726642	500.35630652173904
14	-102.47370934465644	-2.2737367544323206e-13	204.94741868931288	102.47370934465641	512.3685467232822	204.94741868931288	-1.1368683772161603e-13	204.94741868931288	204.94741868931288	-102.47370934465644	0.0	0.0	0.0	882.6564498381678	551.9754809870224	2.2737367544323206e-13	-204.94741868931288	614.8422560679386	-204.94741868931288	-2.2737367544323206e-13	-3.410605131648481e-13	-3.410605131648481e-13	0.0	773.2699931228992	0.0	-860.8738616503796	1000.0	551.9754809870224	512.3685467232822	0.0	347.0280622977095	102.47370934465644	551.9754809870224	-347.0280622977095	0.0	0.0	0.0	860.8738616503796	551.9754809870224	0.0	0.0	0.0	87.60386852748036	204.94741868931288	-512.3685467232822	307.4211280339693	-204.94741868931288	-551.9754809870224	512.3685467232822	860.8738616503796	-860.8738616503796	0.0	0.0	2.2737367544323206e-13	-307.4211280339693	-795.0525813106874	-102.47370934465644	-102.47370934465644	0.0	8.39	0.0	-1000.0	1000.0	102.47370934465644	102.47370934465644	551.9754809870224
15	-105.7862452816126	-2.2737367544323206e-13	211.5724905632252	105.78624528161265	528.9312264080633	211.5724905632252	-1.1368683772161603e-13	211.5724905632252	211.5724905632253	-105.7862452816126	0.0	0.0	0.0	900.3233081686006	580.6841257739761	2.2737367544323206e-13	-211.5724905632252	634.7174716896759	-211.5724905632252	-2.2737367544323206e-13	-3.410605131648481e-13	-3.410605131648481e-13	0.0	841.7290691533276	0.0	-953.6248678851538	1000.0	580.6841257739761	528.9312264080633	0.0	369.11163521075105	105.7862452816126	580.6841257739761	-369.11163521075105	0.0	0.0	0.0	953.6248678851538	580.6841257739761	0.0	0.0	0.0	111.89579873182618	211.5724905632252	-528.931226408063	317.35873584483795	-211.5724905632252	-580.6841257739761	528.931226408063	953.6248678851538	-953.6248678851538	0.0	0.0	2.2737367544323206e-13	-317.35873584483795	-788.4275094367745	-105.7862452816126	-105.7862452816126	0.0	8.39	0.0	-1000.0	1000.0	105.7862452816126	105.7862452816126	580.6841257739761
16	-72.28223539915034	-7.242767806750635	180.77830983205402	144.70991346665699	462.80992629026116	180.77830983205402	-7.242767806750635	180.77830983205402	137.3217029915501	-72.28223539915034	36.21383903375335	36.2138390337534	7.242767806750583	960.6465930849071	500.3563065217395	7.242767806750583	-180.77830983205402	607.5198397569181	-180.77830983205402	-7.242767806750583	-14.485535613501156	-14.485535613501167	7.242767806750583	540.4223264803101	-36.2138390337534	-645.633390363518	1000.0	500.3563065217395	462.80992629026116	36.2138390337534	312.3352288829344	72.28223539915034	500.3563065217395	-312.3352288829344	-7.242767806750583	-36.21383903375335	7.242767806750583	645.633390363518	500.3563065217395	7.242767806750583	7.242767806750583	-7.242767806750583	105.21106388320788	144.56447079830068	-426.59608725650776	303.7599198784591	-144.56447079830068	-500.3563065217395	426.59608725650776	645.633390363518	-645.633390363518	36.2138390337534	-36.2138390337534	14.485535613501156	-303.7599198784591	-855.4355292016992	-72.28223539915034	-72.28223539915034	-7.242767806750583	8.39	7.242767806750583	-1000.0	1000.0	72.28223539915034	72.28223539915034	500.35630652173904
17	-101.02973761257579	-2.2737367544323206e-13	202.0594752251516	101.02973761257579	505.14868806287916	202.0594752251516	-1.1368683772161603e-13	202.0594752251516	202.05947522515157	-101.02973761257579	0.0	0.0	0.0	874.9552672670711	539.4610593089905	2.2737367544323206e-13	-202.0594752251516	606.178425675455	-202.0594752251516	-2.2737367544323206e-13	-3.410605131648481e-13	-3.410605131648481e-13	0.0	743.4279106599001	0.0	-820.442653152123	1000.0	539.4610593089905	505.14868806287916	0.0	337.4015840838389	101.02973761257579	539.4610593089905	-337.4015840838389	0.0	0.0	0.0	820.442653152123	539.4610593089905	0.0	0.0	0.0	77.01474249222281	202.0594752251516	-505.14868806287893	303.0892128377275	-202.0594752251516	-539.4610593089905	505.14868806287893	820.442653152123	-820.442653152123	0.0	0.0	2.2737367544323206e-13	-303.0892128377275	-797.9405247748483	-101.02973761257579	-101.02973761257579	0.0	8.39	0.0	-1000.0	1000.0	101.02973761257579	101.02973761257579	539.4610593089905
18	-103.50765506259529	-2.2737367544323206e-13	207.01531012519058	103.50765506259529	517.5382753129765	207.01531012519058	-1.1368683772161603e-13	207.01531012519058	207.01531012519058	-103.50765506259529	0.0	0.0	0.0	869.8082172926199	579.2989535837146	2.2737367544323206e-13	-207.01531012519058	621.0459303755717	-207.01531012519058	-2.2737367544323206e-13	-3.410605131648481e-13	-3.410605131648481e-13	0.0	868.0886434585238	0.0	-1000.0	944.9121708763337	579.2989535837146	517.5382753129765	0.0	372.283643458524	103.50765506259529	579.2989535837146	-372.283643458524	0.0	0.0	0.0	1000.0	579.2989535837146	0.0	0.0	0.0	131.91135654147615	207.01531012519058	-517.5382753129765	310.52296518778587	-207.01531012519058	-579.2989535837146	517.5382753129765	1000.0	-1000.0	0.0	0.0	2.2737367544323206e-13	-310.52296518778587	-737.8968607511438	-103.50765506259529	-103.50765506259529	0.0	8.39	0.0	-944.9121708763337	944.9121708763337	103.50765506259529	103.50765506259529	579.2989535837146
19	-93.63287537126766	-2.2737367544323206e-13	187.26575074253532	93.63287537126763	468.16437685633827	187.26575074253532	-1.1368683772161603e-13	187.26575074253532	187.26575074253532	-93.63287537126766	0.0	0.0	0.0	810.5039486760079	500.3563065217395	2.2737367544323206e-13	-187.26575074253532	561.7972522276059	-187.26575074253532	-2.2737367544323206e-13	-3.410605131648481e-13	-3.410605131648481e-13	0.0	690.564970889209	0.0	-763.3388302200105	924.9958400877417	500.3563065217395	468.16437685633827	0.0	313.0905557792037	93.63287537126766	500.3563065217395	-313.0905557792037	0.0	0.0	0.0	763.3388302200105	500.3563065217395	0.0	0.0	0.0	72.77385933080154	187.26575074253532	-468.1643768563384	280.89862611380295	-187.26575074253532	-500.3563065217395	468.1643768563384	763.3388302200105	-763.3388302200105	0.0	0.0	2.2737367544323206e-13	-280.89862611380295	-737.7300893452064	-93.63287537126766	-93.63287537126766	0.0	8.39	0.0	-924.9958400877417	924.9958400877417	93.63287537126766	93.63287537126766	500.35630652173904
