	rxn10125	rJB00264	rxn08094	rxn02465	rxn10158	rxn05154	rxn05312	rxn05318	rxn05561	rxn10154	rJB00267	rxn00394	rxn00285	rxn05158	rxn00615	rxn05466	rxn10042	rxn01637	rxn09653	rxn00134	rxn05581	rxn00097	rxn01636	rxn10165	rxn01917	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00051_e	EX_cpd00013_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	EX_cpd00073_e	ATPM	rxn00182	DM_cpd00002_c
20	-162.02334285935885	648.0933714374354	162.02334285935885	162.02334285935885	949.3717619269217	162.02334285935885	1000.0	333.3333333333333	-949.3717619269217	-162.02334285935885	648.0933714374354	162.02334285935885	-162.02334285935885	0.0	-198.27328570320572	-324.0466857187177	648.0933714374354	162.02334285935885	-162.02334285935885	333.3333333333333	198.27328570320572	333.3333333333333	-162.02334285935885	198.27328570320572	-162.02334285935885	-162.02334285935885	-639.7033714374354	324.0466857187177	-333.3333333333333	162.02334285935885	198.27328570320572	-198.27328570320572	-639.7033714374347	639.7033714374354	-162.02334285935885	324.0466857187177	-324.0466857187177	-801.7267142967943	162.02334285935885	162.02334285935885	8.39	324.0466857187177	333.33333333333337
21	-162.3508943123021	649.4035772492084	162.3508943123021	162.3508943123021	1000.0	162.3508943123021	54.577357807551834	309.6569715615104	-1000.0	-162.3508943123021	649.4035772492084	162.3508943123021	-162.3508943123021	874.3935568769793	-1000.0	-324.7017886246042	649.4035772492084	162.3508943123021	-162.3508943123021	309.6569715615104	1000.0	309.6569715615104	-162.3508943123021	125.60644312302065	-162.3508943123021	-162.3508943123021	233.37997962777092	324.7017886246042	-309.6569715615104	162.3508943123021	1000.0	-1000.0	233.37997962777143	-233.37997962777092	-162.3508943123021	324.7017886246042	-324.7017886246042	71.02908531546882	162.3508943123021	162.3508943123021	8.39	324.7017886246042	309.6569715615105
22	-155.28106500000004	621.1242600000002	155.28106500000004	155.28106500000004	1000.0	155.28106500000004	439.1533233267264	274.30782500000015	-1000.0	-155.28106500000004	621.1242600000002	155.28106500000004	-155.28106500000004	383.7701516732741	-438.67830167327435	-310.5621300000001	621.1242600000002	155.28106500000004	-155.28106500000004	274.30782500000015	438.6783016732743	274.30782500000015	-155.28106500000004	54.90815000000026	-155.28106500000004	-155.28106500000004	-228.9641083267261	310.5621300000001	-274.30782500000015	155.28106500000004	438.6783016732743	-438.67830167327435	-228.96410832672586	228.9641083267261	-155.28106500000004	310.5621300000001	-310.5621300000001	-384.24517332672616	155.28106500000004	155.28106500000004	8.39	310.5621300000001	274.30782500000004
23	-176.4341071938939	705.7364287755756	176.4341071938939	176.4341071938939	1000.0	176.4341071938939	406.65767984734725	380.07303596946946	-1000.0	-176.4341071938939	705.7364287755756	176.4341071938939	-176.4341071938939	733.5614280610611	-1000.0	-352.8682143877878	705.7364287755756	176.4341071938939	-176.4341071938939	380.07303596946946	1000.0	380.07303596946946	-176.4341071938939	266.43857193893894	-176.4341071938939	-176.4341071938939	36.21499928548542	352.8682143877878	-380.07303596946946	176.4341071938939	1000.0	-1000.0	36.214999285485305	-36.21499928548542	-176.4341071938939	352.8682143877878	-352.8682143877878	-140.21910790840832	176.4341071938939	176.4341071938939	8.39	352.8682143877878	380.0730359694696
24	-155.28106500000004	621.1242600000002	155.28106500000004	155.28106500000004	1000.0	155.28106500000004	298.9953553484602	274.30782500000015	-1000.0	-155.28106500000004	621.1242600000002	155.28106500000004	-155.28106500000004	523.92811965154	-578.8362696515401	-310.5621300000001	621.1242600000002	155.28106500000004	-155.28106500000004	274.30782500000015	578.8362696515401	274.30782500000015	-155.28106500000004	54.90815000000009	-155.28106500000004	-155.28106500000004	-88.80614034846019	310.5621300000001	-274.30782500000015	155.28106500000004	578.8362696515401	-578.8362696515401	-88.80614034845985	88.80614034846019	-155.28106500000004	310.5621300000001	-310.5621300000001	-244.0872053484601	155.28106500000004	155.28106500000004	8.39	310.5621300000001	274.30782500000004
25	-178.79876326109408	715.1950530443763	178.79876326109408	178.79876326109408	1000.0	178.79876326109408	1000.0	391.8963163054703	-1000.0	-178.79876326109408	715.1950530443763	178.79876326109408	-178.79876326109408	175.6889489164109	-465.7740815273514	-357.59752652218816	715.1950530443763	178.79876326109408	-178.79876326109408	391.8963163054703	465.7740815273514	391.8963163054703	-178.79876326109408	290.0851326109405	-178.79876326109408	-178.79876326109408	-531.1161041279654	357.59752652218816	-391.8963163054703	178.79876326109408	465.7740815273514	-465.7740815273514	-531.116104127965	531.1161041279654	-178.79876326109408	357.59752652218816	-357.59752652218816	-709.9148673890595	178.79876326109408	178.79876326109408	8.39	357.59752652218816	391.8963163054704
26	-197.46827321583956	789.8730928633581	197.46827321583956	197.46827321583956	1000.0	197.46827321583956	1000.0	485.24386607919774	-1000.0	-197.46827321583956	789.8730928633581	197.46827321583956	-197.46827321583956	455.7315982375931	-932.5118303959886	-394.9365464316791	789.8730928633581	197.46827321583956	-197.46827321583956	485.24386607919774	932.5118303959886	485.24386607919774	-197.46827321583956	476.78023215839545	-197.46827321583956	-197.46827321583956	-325.75149462576496	394.93654643167906	-485.24386607919774	197.46827321583956	932.5118303959886	-932.5118303959886	-325.75149462576474	325.75149462576496	-197.46827321583956	394.9365464316791	-394.93654643167906	-523.2197678416046	197.46827321583956	197.46827321583956	8.39	394.9365464316791	485.24386607919774
27	-150.24154880129527	600.9661952051811	150.24154880129527	150.24154880129527	831.553821346286	150.24154880129527	1000.0	333.3333333333333	-831.553821346286	-150.24154880129527	600.9661952051811	150.24154880129527	-150.24154880129527	0.0	-257.18225599352365	-300.48309760259053	600.9661952051811	150.24154880129527	-150.24154880129527	333.3333333333333	257.18225599352365	333.3333333333333	-150.24154880129527	257.18225599352365	-150.24154880129527	-150.24154880129527	-592.5761952051811	300.48309760259053	-333.3333333333333	150.24154880129527	257.18225599352365	-257.18225599352365	-592.576195205181	592.5761952051811	-150.24154880129527	300.48309760259053	-300.48309760259053	-742.8177440064763	150.24154880129527	150.24154880129527	8.39	300.48309760259053	333.33333333333337
28	-191.84225363711536	767.3690145484615	191.84225363711536	191.84225363711536	1000.0	191.84225363711536	1000.0	457.11376818557693	-1000.0	-191.84225363711536	767.3690145484615	191.84225363711536	-191.84225363711536	371.34130455673085	-791.8613409278848	-383.6845072742307	767.3690145484615	191.84225363711536	-191.84225363711536	457.11376818557693	791.8613409278848	457.11376818557693	-191.84225363711536	420.520036371154	-191.84225363711536	-191.84225363711536	-387.6377099917306	383.6845072742307	-457.11376818557693	191.84225363711536	791.8613409278848	-791.8613409278848	-387.63770999173096	387.6377099917306	-191.84225363711536	383.6845072742307	-383.6845072742307	-579.479963628846	191.84225363711536	191.84225363711536	8.39	383.6845072742307	457.11376818557704
29	-158.2205471201017	632.8821884804069	158.2205471201017	158.2205471201017	1000.0	158.2205471201017	867.0157068015254	289.00523560050846	-1000.0	-158.2205471201017	632.8821884804069	158.2205471201017	-158.2205471201017	0.0	-84.30297120101686	-316.4410942402034	632.8821884804069	158.2205471201017	-158.2205471201017	289.00523560050846	84.30297120101682	289.00523560050846	-158.2205471201017	84.30297120101686	-158.2205471201017	-158.2205471201017	-624.4921884804069	316.4410942402034	-289.00523560050846	158.2205471201017	84.30297120101682	-84.30297120101686	-624.4921884804069	624.4921884804069	-158.2205471201017	316.4410942402034	-316.4410942402034	-782.7127356005086	158.2205471201017	158.2205471201017	8.39	316.4410942402034	289.00523560050834
30	-188.95883719333017	755.8353487733207	188.95883719333017	188.95883719333017	1000.0	188.95883719333017	1000.0	442.6966859666518	-1000.0	-188.95883719333017	755.8353487733207	188.95883719333017	-188.95883719333017	328.0900578999517	-719.7759298332539	-377.91767438666034	755.8353487733207	188.95883719333017	-188.95883719333017	442.6966859666518	719.7759298332539	442.6966859666518	-188.95883719333017	391.6858719333022	-188.95883719333017	-188.95883719333017	-419.355290873369	377.91767438666034	-442.6966859666518	188.95883719333017	719.7759298332539	-719.7759298332539	-419.35529087336954	419.355290873369	-188.95883719333017	377.91767438666034	-377.91767438666034	-608.3141280666978	188.95883719333017	188.95883719333017	8.39	377.91767438666034	442.6966859666503
31	-37.9728460630438	151.8913842521752	37.9728460630438	37.9728460630438	-173.08218936956223	37.9728460630438	822.9234750000002	274.30782500000004	173.08218936956223	-37.9728460630438	151.8913842521752	37.9728460630438	-37.9728460630438	0.0	-641.4492446847812	-75.9456921260876	151.8913842521752	37.9728460630438	-37.9728460630438	274.30782500000004	641.4492446847812	274.30782500000004	-37.9728460630438	641.4492446847812	-37.9728460630438	-37.9728460630438	-143.50138425217517	75.9456921260876	-274.30782500000004	37.9728460630438	641.4492446847812	-641.4492446847812	-143.5013842521746	143.50138425217517	-37.9728460630438	75.9456921260876	-75.9456921260876	-181.47423031521896	37.9728460630438	37.9728460630438	8.39	75.9456921260876	274.30782500000004
32	-64.03099691818471	256.12398767273885	64.03099691818471	64.03099691818471	87.49931918184711	64.03099691818471	511.1584904090764	274.30782500000004	-87.49931918184717	-64.03099691818471	256.12398767273885	64.03099691818471	-64.03099691818471	311.7649845909236	-822.923475	-128.06199383636942	256.12398767273885	64.03099691818471	-64.03099691818471	274.30782500000004	822.923475	274.30782500000004	-64.03099691818471	511.1584904090764	-64.03099691818471	-64.03099691818471	64.03099691818471	128.06199383636942	-274.30782500000004	64.03099691818471	822.923475	-822.923475	64.03099691818426	-64.03099691818471	-64.03099691818471	128.06199383636942	-128.06199383636942	0.0	64.03099691818471	64.03099691818471	8.39	128.06199383636942	274.30782500000004
33	-155.28106499999998	621.1242599999999	155.28106499999998	155.28106499999998	1000.0	155.28106499999998	-51.47008187697941	274.3078250000001	-1000.0	-155.28106499999998	621.1242599999999	155.28106499999998	-155.28106499999998	874.3935568769791	-929.3017068769791	-310.56212999999997	621.1242599999999	155.28106499999998	-155.28106499999998	274.3078250000001	929.3017068769791	274.3078250000001	-155.28106499999998	54.90814999999998	-155.28106499999998	-155.28106499999998	261.65929687697917	310.56212999999997	-274.3078250000001	155.28106499999998	929.3017068769791	-929.3017068769791	261.65929687697917	-261.65929687697917	-155.28106499999998	310.56212999999997	-310.56212999999997	106.37823187697938	155.28106499999998	155.28106499999998	8.39	310.56212999999997	274.30782500000004
