reaction	linear_coefficient
rxn03253	[0.3316165159034364]
rxn02720	[0.3316165159034364]
rxn00946	[0.3316165159034364]
rxn02679	[0.3316165159034364]
rxn02803	[0.3316165159034364]
rxn03251	[0.3316165159034364]
rxn00872	[0.3316165159034364]
rxn01451	[np.float64(0.3384448571611215)]
rxn03242	[np.float64(0.3384448571611215)]
rxn03239	[np.float64(0.3384448571611215)]
rxn06777	[np.float64(0.3384448571611215)]
rxn03244	[np.float64(0.3384448571611215)]
rxn03249	[np.float64(0.3384448571611215)]
rxn03246	[np.float64(0.3384448571611215)]
rxn02122	[0.02564999233127258]
rxn01387	[0.5512319144573401]
rxn00616	[0.1939702449788067]
rxn00501	[0.262277851336535]
rxn10125	[0.279548076340187]
rxn01851	[0.5476232107252337]
rxn13812	[np.float64(0.3384448571611215)]
rxn01297	[0.12385828675502528]
rxn01522	[0.12385828675502528]
rxn00288	[np.float64(0.3384448571611215)]
rxn10126	[np.float64(0.3384448571611215)]
rJB00270	[np.float64(0.3384448571611215)]
rxn06493	[0.15633662034398282]
rxn13808	[0.11741417294769242]
rxn00623	[np.float64(0.3384448571611215)]
rxn00506	[0.32671898940986344]
rxn00779	[0.10865017816971972]
rxn13726	[0.002193418072580995]
rJB00264	[0.002193418072580995]
rxn10122	[0.002193418072580995]
rxn00604	[0.5295796920647017]
rxn10902	[0.5295796920647017]
rxn00671	[0.262277851336535]
rxn01115	[0.55200520811422]
rxn00338	[np.float64(0.3384448571611215)]
rxn00248	[0.5288063984078217]
rxn05353	[0.19680565505403316]
rxn05356	[0.19680565505403316]
rxn05355	[0.19680565505403316]
rxn05354	[0.19680565505403316]
rxn05357	[0.19680565505403316]
rxn05352	[0.19680565505403316]
rxn05351	[0.19680565505403316]
rxn05338	[0.55200520811422]
rxn00611	[0.5579337928169662]
rxn00612	[0.5579337928169662]
rxn05436	[0.5950518883472036]
rxn05448	[0.5950518883472036]
rxn05442	[0.5950518883472036]
rxn05437	[0.5950518883472036]
rxn05449	[0.5950518883472036]
rxn05443	[0.5950518883472036]
rxn05438	[0.5950518883472036]
rxn05450	[0.5950518883472036]
rxn05444	[0.5950518883472036]
rxn05433	[0.5950518883472036]
rxn05445	[0.5950518883472036]
rxn05439	[0.5950518883472036]
rxn05446	[0.5950518883472036]
rxn05434	[0.5950518883472036]
rxn05440	[0.5950518883472036]
rxn05435	[0.5950518883472036]
rxn05447	[0.5950518883472036]
rxn05441	[0.5950518883472036]
rxn05322	[0.5950518883472036]
rxn05327	[0.5950518883472036]
rxn05324	[0.5950518883472036]
rxn13838	[0.5950518883472036]
rxn05328	[0.5950518883472036]
rxn05326	[0.5950518883472036]
rxn13850	[0.5950518883472036]
rxn08396	[0.5950518883472036]
rxn05325	[0.5950518883472036]
rxn05323	[0.5950518883472036]
rxn05464	[0.5950518883472036]
rxn02866	[0.5543250890848599]
rxn05339	[np.float64(0.3384448571611215)]
rxn05337	[np.float64(0.3384448571611215)]
rxn13844	[np.float64(0.3384448571611215)]
rxn05341	[np.float64(0.3384448571611215)]
rxn05336	[np.float64(0.3384448571611215)]
