reaction	linear_coefficient
rxn03253	[0.2648742870293971]
rxn02720	[0.2648742870293971]
rxn00946	[0.2648742870293971]
rxn02679	[0.2648742870293971]
rxn02803	[0.2648742870293971]
rxn03251	[0.07809494127216039]
rxn00872	[0.07809494127216039]
rxn01451	[0.08354570038958947]
rxn03242	[0.08354570038958947]
rxn03239	[0.08354570038958947]
rxn06777	[0.08354570038958947]
rxn03244	[0.08354570038958947]
rxn03249	[0.08354570038958947]
rxn03246	[0.08354570038958947]
rxn02122	[0.06937372668427384]
rxn01387	[0.7866936265379417]
rxn00616	[0.09444721862444763]
rxn00501	[0.07082726244892161]
rxn10125	[0.3241058694387931]
rxn01851	[0.10498535291814388]
rxn13812	[0.5272374925483171]
rxn01297	[0.0577454405670918]
rxn01522	[0.0577454405670918]
rxn00288	[0.253609384853377]
rxn10126	[0.253609384853377]
rJB00270	[0.253609384853377]
rxn06493	[0.017773207039278496]
rxn13808	[0.4658256064919494]
rxn00623	[0.5334150195480701]
rxn00506	[0.10498535291814388]
rxn00779	[0.5355953231950418]
rxn13726	[0.24888539361827178]
rJB00264	[0.24888539361827178]
rxn10122	[0.24888539361827178]
rxn00604	[0.6758615244835502]
rxn10902	[0.6758615244835502]
rxn00671	[0.07082726244892161]
rxn01115	[0.6758615244835502]
rxn00338	[0.5272374925483171]
rxn00248	[0.9186019971797256]
rxn05353	[0.3484525934966431]
rxn05356	[0.3484525934966431]
rxn05355	[0.3484525934966431]
rxn05354	[0.3484525934966431]
rxn05357	[0.3484525934966431]
rxn05352	[0.3484525934966431]
rxn05351	[0.3484525934966431]
rxn05338	[0.6758615244835502]
rxn00611	[0.7823330192439983]
rxn00612	[0.7823330192439983]
rxn05436	[0.15694925650430117]
rxn05448	[0.15694925650430117]
rxn05442	[0.15694925650430117]
rxn05437	[0.15694925650430117]
rxn05449	[0.15694925650430117]
rxn05443	[0.15694925650430117]
rxn05438	[0.15694925650430117]
rxn05450	[0.15694925650430117]
rxn05444	[0.15694925650430117]
rxn05433	[0.15694925650430117]
rxn05445	[0.15694925650430117]
rxn05439	[0.15694925650430117]
rxn05446	[0.15694925650430117]
rxn05434	[0.15694925650430117]
rxn05440	[0.15694925650430117]
rxn05435	[0.15694925650430117]
rxn05447	[0.15694925650430117]
rxn05441	[0.15694925650430117]
rxn05322	[0.15694925650430117]
rxn05327	[0.15694925650430117]
rxn05324	[0.15694925650430117]
rxn13838	[0.15694925650430117]
rxn05328	[0.15694925650430117]
rxn05326	[0.15694925650430117]
rxn13850	[0.15694925650430117]
rxn08396	[0.15694925650430117]
rxn05325	[0.15694925650430117]
rxn05323	[0.15694925650430117]
rxn05464	[0.15694925650430117]
rxn02866	[0.5893761464870088]
rxn05339	[0.48980894660863744]
rxn05337	[0.48980894660863744]
rxn13844	[0.48980894660863744]
rxn05341	[0.48980894660863744]
rxn05336	[0.48980894660863744]
rxn05372	[0.48980894660863744]
rxn05422	[0.48980894660863744]
rxn05397	[0.48980894660863744]
rxn05376	[0.48980894660863744]
rxn05426	[0.48980894660863744]
rxn05401	[0.48980894660863744]
rxn05380	[0.48980894660863744]
rxn05430	[0.48980894660863744]
rxn05405	[0.48980894660863744]
rxn05461	[0.48980894660863744]
rxn07993	[0.48980894660863744]
rxn05340	[0.48980894660863744]
rxn05342	[0.48980894660863744]
rxn05360	[0.48980894660863744]
rxn05410	[0.48980894660863744]
rxn05385	[0.48980894660863744]
rxn05414	[0.48980894660863744]
