reaction	linear_coefficient
rxn03253	[0.1647788144533116]
rxn02720	[0.1647788144533116]
rxn00946	[0.1647788144533116]
rxn02679	[0.1647788144533116]
rxn02803	[0.1647788144533116]
rxn03251	[0.1647788144533116]
rxn00872	[0.1647788144533116]
rxn01451	[np.float64(0.34456188273584815)]
rxn03242	[np.float64(0.34456188273584815)]
rxn03239	[np.float64(0.34456188273584815)]
rxn06777	[np.float64(0.34456188273584815)]
rxn03244	[np.float64(0.34456188273584815)]
rxn03249	[np.float64(0.34456188273584815)]
rxn03246	[np.float64(0.34456188273584815)]
rxn02122	[0.12235488121919409]
rxn01387	[0.06110532761243695]
rxn00616	[0.26182356172635546]
rxn00501	[0.02690103144242971]
rxn10125	[np.float64(0.34456188273584815)]
rxn01851	[0.5789424626513838]
rxn13812	[0.48614010870175167]
rxn01297	[0.02690103144242971]
rxn01522	[0.02690103144242971]
rxn00288	[0.21038454267998793]
rxn10126	[0.21038454267998793]
rJB00270	[0.21038454267998793]
rxn06493	[0.5579956456170383]
rxn13808	[0.4020876909816564]
rxn00623	[np.float64(0.34456188273584815)]
rxn00506	[0.12235488121919409]
rxn00779	[0.25492967257581134]
rxn13726	[0.10299896168112799]
rJB00264	[0.10299896168112799]
rxn10122	[0.10299896168112799]
rxn00604	[0.533867033590134]
rxn10902	[0.533867033590134]
rxn00671	[0.02690103144242971]
rxn01115	[0.5479199614739354]
rxn00338	[0.48614010870175167]
rxn00248	[0.49939758783741345]
rxn05353	[0.6937522319662144]
rxn05356	[0.6937522319662144]
rxn05355	[0.6937522319662144]
rxn05354	[0.6937522319662144]
rxn05357	[0.6937522319662144]
rxn05352	[0.6937522319662144]
rxn05351	[0.6937522319662144]
rxn05338	[0.5778818643205309]
rxn00611	[0.56223803894045]
rxn00612	[0.56223803894045]
rxn05436	[0.639131417927288]
rxn05448	[0.639131417927288]
rxn05442	[0.639131417927288]
rxn05437	[0.639131417927288]
rxn05449	[0.639131417927288]
rxn05443	[0.639131417927288]
rxn05438	[0.639131417927288]
rxn05450	[0.639131417927288]
rxn05444	[0.639131417927288]
rxn05433	[0.639131417927288]
rxn05445	[0.639131417927288]
rxn05439	[0.639131417927288]
rxn05446	[0.639131417927288]
rxn05434	[0.639131417927288]
rxn05440	[0.639131417927288]
rxn05435	[0.639131417927288]
rxn05447	[0.639131417927288]
rxn05441	[0.639131417927288]
rxn05322	[0.639131417927288]
rxn05327	[0.639131417927288]
rxn05324	[0.639131417927288]
