	rJB00264	rxn00154	rxn10158	rxn05312	rxn05318	rxn00256	rJB00240	rJB00267	rxn00974	rxn00175	rxn05158	rxn00615	rxn05209	rxn13836	rxn00148	rxn10042	rxn12788	rxn00134	rxn13299	rxn13643	rxn05581	rxn00251	rxn10165	rxn05467	rxn05319	rxn05468	rxn05488	EX_cpd00029_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00007_e	EX_cpd00009_e	rxn00695	EX_cpd00331_e	ATPM	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
20	78.59199461538465	78.59199461538465	-181.97102643841833	481.8300447999136	235.77598384615396	78.59199461538469	181.97102643841833	78.59199461538465	-78.59199461538469	-157.1839892307693	225.49790673854835	-548.2558852000869	-181.97102643841833	-76.70391750777901	78.59199461538469	78.59199461538465	78.59199461538469	235.77598384615396	157.1839892307693	157.1839892307693	548.2558852000869	78.59199461538469	322.7579784615385	-157.18398923076938	-157.18398923076927	39.295997307692346	-157.1839892307693	157.1839892307693	-235.77598384615396	157.18398923076938	548.2558852000869	-548.2558852000869	157.18398923076927	-39.295997307692346	-159.07206633837507	157.1839892307693	-78.59199461538469	8.39	76.70391750777901	-76.70391750777901	235.77598384615393
21	128.62351723207433	128.62351723207433	-357.9096723882044	908.7546206245204	385.87055169622306	128.62351723207433	357.9096723882044	128.62351723207433	-128.62351723207433	-257.2470344641487	248.85703446414868	-771.7411033924461	-357.9096723882044	0.0	128.62351723207433	128.62351723207433	128.62351723207433	385.87055169622306	257.2470344641487	257.2470344641487	771.7411033924461	128.62351723207433	522.8840689282974	-257.24703446414867	-257.24703446414867	64.31175861603717	-257.2470344641487	257.2470344641487	-385.87055169622306	257.24703446414867	771.7411033924461	-771.7411033924461	257.24703446414867	-64.31175861603717	-385.87055169622306	257.2470344641487	-128.62351723207433	8.39	0.0	0.0	385.870551696223
22	105.7733316883377	105.7733316883377	-136.41166461042218	431.48332675335075	317.31999506501313	105.7733316883377	136.41166461042218	105.7733316883377	-105.7733316883377	-211.5466633766754	520.4766584416886	-951.9599851950394	-136.41166461042218	-317.319995065013	105.7733316883377	105.7733316883377	105.7733316883377	317.31999506501313	211.5466633766754	211.5466633766754	951.9599851950394	105.7733316883377	431.48332675335075	-211.5466633766754	-211.5466633766752	52.88666584416885	-211.5466633766754	211.5466633766754	-317.31999506501313	211.5466633766754	951.9599851950394	-951.9599851950394	211.5466633766752	-52.88666584416885	0.0	211.5466633766754	-105.7733316883377	8.39	317.319995065013	-317.319995065013	317.31999506501325
23	92.34851490840175	92.34851490840175	-119.63064363550222	377.78405963360706	277.0455447252053	92.34851490840175	119.63064363550222	92.34851490840175	-92.34851490840175	-184.6970298168035	453.35257454200877	-831.1366341756158	-119.63064363550222	-277.0455447252052	92.34851490840175	92.34851490840175	92.34851490840175	277.0455447252053	184.6970298168035	184.6970298168035	831.1366341756158	92.34851490840175	377.78405963360706	-184.6970298168035	-184.69702981680348	46.17425745420088	-184.6970298168035	184.6970298168035	-277.0455447252053	184.6970298168035	831.1366341756158	-831.1366341756159	184.69702981680348	-46.17425745420088	0.0	184.6970298168035	-92.34851490840175	8.39	277.0455447252052	-277.0455447252052	277.0455447252052
24	78.59199461538465	78.59199461538465	-292.14032816835385	702.1686482597846	235.77598384615396	78.59199461538469	292.14032816835385	78.59199461538465	-78.59199461538469	-157.1839892307693	5.159303278677214	-327.9172817402158	-292.14032816835385	143.6346859520922	78.59199461538469	78.59199461538465	78.59199461538469	235.77598384615396	157.1839892307693	157.1839892307693	327.9172817402158	78.59199461538469	322.7579784615385	-157.18398923076938	-157.18398923076916	39.295997307692346	-157.1839892307693	157.1839892307693	-235.77598384615396	157.18398923076938	327.9172817402158	-327.9172817402158	157.18398923076916	-39.295997307692346	-379.4106697982461	157.1839892307693	-78.59199461538469	8.39	-143.6346859520922	143.6346859520922	235.77598384615393
25	78.59199461538465	78.59199461538465	-230.88941134651495	579.6668146161069	235.77598384615393	78.59199461538469	230.88941134651495	78.59199461538465	-78.59199461538469	-157.1839892307693	127.66113692235493	-450.4191153838934	-230.88941134651495	21.132852308414385	78.59199461538469	78.59199461538465	78.59199461538469	235.77598384615393	157.1839892307693	157.1839892307693	450.4191153838934	78.59199461538469	322.7579784615385	-157.18398923076938	-157.18398923076927	39.295997307692346	-157.1839892307693	157.1839892307693	-235.77598384615396	157.18398923076938	450.4191153838934	-450.4191153838934	157.18398923076927	-39.295997307692346	-256.9088361545683	157.1839892307693	-78.59199461538469	8.39	-21.132852308414385	21.132852308414385	235.77598384615393
26	148.5938804178051	148.5938804178051	-388.55458968664607	1000.0	445.78164125341533	148.5938804178051	388.55458968664595	148.5938804178051	-148.5938804178051	-297.1877608356102	337.3449237602458	-940.1104454314661	-388.55458968664595	-48.547162924635245	148.5938804178051	148.5938804178051	148.5938804178051	445.78164125341533	297.1877608356102	297.1877608356102	940.1104454314661	148.5938804178051	602.7655216712203	-297.1877608356102	-297.1877608356099	74.29694020890256	-297.1877608356102	297.1877608356102	-445.78164125341533	297.1877608356102	940.1104454314661	-940.1104454314661	297.1877608356099	-74.29694020890256	-397.2344783287797	297.1877608356102	-148.5938804178051	8.39	48.547162924635245	-48.547162924635245	445.7816412534152
27	139.48767751615105	139.48767751615105	-306.2491457178686	821.7298077099638	418.46303254845316	139.48767751615105	306.2491457178686	139.48767751615105	-139.48767751615105	-278.9753550323021	433.65928993539575	-1000.0	-306.2491457178686	-163.0739349030938	139.48767751615105	139.48767751615105	139.48767751615105	418.46303254845316	278.9753550323021	278.9753550323021	1000.0	139.48767751615105	566.3407100646043	-278.9753550323021	-278.9753550323023	69.74383875807553	-278.9753550323021	278.9753550323021	-418.46303254845316	278.9753550323021	1000.0	-1000.0	278.9753550323023	-69.74383875807553	-255.38909764535953	278.9753550323021	-139.48767751615105	8.39	163.0739349030938	-163.0739349030938	418.4630325484534
28	85.96801408490111	85.96801408490111	1.4889190118184956	125.97418310371472	257.9040422547033	85.96801408490111	-1.4889190118184956	85.96801408490111	-85.96801408490111	-171.93602816980223	647.7379436603956	-1000.0	1.4889190118184956	-484.1919154905933	85.96801408490111	85.96801408490111	85.96801408490111	257.9040422547033	171.93602816980223	171.93602816980223	1000.0	85.96801408490111	352.26205633960444	-171.93602816980223	-171.9360281698022	42.98400704245056	-171.93602816980223	171.93602816980223	-257.9040422547033	171.93602816980223	1000.0	-1000.0	171.9360281698022	-42.98400704245056	226.28787323588972	171.93602816980223	-85.96801408490111	8.39	484.1919154905933	-484.1919154905933	257.90404225470337
29	111.83710700071666	111.83710700071666	-147.2583652541208	462.2723910093165	335.51132100215	111.83710700071666	147.2583652541208	111.83710700071666	-111.83710700071666	-223.6742140014333	544.2615719971334	-1000.0	-147.2583652541208	-328.97735799570023	111.83710700071666	111.83710700071666	111.83710700071666	335.51132100215	223.6742140014333	223.6742140014333	1000.0	111.83710700071666	455.7384280028666	-223.6742140014333	-223.6742140014335	55.91855350035833	-223.6742140014333	223.6742140014333	-335.51132100215	223.6742140014333	1000.0	-1000.0	223.6742140014335	-55.91855350035833	-6.533963006449881	223.6742140014333	-111.83710700071666	8.39	328.97735799570023	-328.97735799570023	335.5113210021499
30	115.61930223986012	115.61930223986012	-413.2855233201049	1000.0	346.85790671958034	115.61930223986008	413.2855233201049	115.61930223986012	-115.61930223986008	-231.23860447972024	40.57372015874103	-511.4409291181815	-413.2855233201049	182.27488432097925	115.61930223986012	115.61930223986012	115.61930223986008	346.85790671958034	231.23860447972024	231.23860447972024	511.4409291181815	115.61930223986012	470.8672089594404	-231.23860447972024	-231.23860447972027	57.80965111993006	-231.23860447972024	231.23860447972024	-346.85790671958034	231.23860447972024	511.4409291181815	-511.44092911818143	231.23860447972027	-57.80965111993006	-529.1327910405596	231.23860447972024	-115.61930223986008	8.39	-182.27488432097925	182.27488432097925	346.85790671958034
31	78.59199461538465	78.59199461538465	-274.4331197283219	666.7542313797207	235.77598384615393	78.59199461538469	274.4331197283219	78.59199461538465	-78.59199461538469	-157.1839892307693	40.573720158741054	-363.3316986202796	-274.4331197283219	108.22026907202803	78.59199461538469	78.59199461538465	78.59199461538469	235.77598384615393	157.1839892307693	157.1839892307693	363.3316986202796	78.59199461538469	322.75797846153864	-157.18398923076938	-157.1839892307696	39.295997307692346	-157.1839892307693	157.1839892307693	-235.77598384615396	157.18398923076938	363.33169862027967	-363.33169862027967	157.1839892307696	-39.295997307692346	-343.99625291818217	157.1839892307693	-78.59199461538469	8.39	-108.22026907202803	108.22026907202803	235.77598384615393
32	82.28738036961235	82.28738036961235	22.652562874728915	78.12594480496072	246.86214110883705	82.28738036961238	-22.652562874728915	82.28738036961235	-82.28738036961238	-164.5747607392247	662.4604785215505	-1000.0	22.652562874728915	-506.27571778232556	82.28738036961235	82.28738036961235	82.28738036961238	246.86214110883705	164.5747607392247	164.5747607392247	1000.0	82.28738036961235	337.5395214784495	-164.5747607392247	-164.5747607392246	41.143690184806175	-164.5747607392247	164.5747607392247	-246.86214110883705	164.5747607392247	1000.0	-1000.0000000000001	164.5747607392246	-41.143690184806175	259.4135766734888	164.5747607392247	-82.28738036961238	8.39	506.27571778232556	-506.27571778232556	246.8621411088372
33	89.63395465162583	89.63395465162583	-19.590239246848483	173.63141047113572	268.90186395487746	89.6339546516258	19.590239246848483	89.63395465162583	-89.6339546516258	-179.26790930325163	633.0741813934967	-1000.0	-19.590239246848483	-462.1962720902451	89.63395465162583	89.63395465162583	89.6339546516258	268.90186395487746	179.26790930325163	179.26790930325163	1000.0	89.63395465162583	366.9258186065033	-179.26790930325166	-179.2679093032517	44.816977325812914	-179.26790930325163	179.26790930325163	-268.90186395487746	179.26790930325166	1000.0	-1000.0	179.2679093032517	-44.816977325812914	193.29440813536758	179.26790930325163	-89.6339546516258	8.39	462.1962720902451	-462.1962720902451	268.9018639548775
34	97.78153337223064	97.78153337223064	-66.43881689032611	279.5499338389982	293.3446001166919	97.78153337223068	66.43881689032611	97.78153337223064	-97.78153337223068	-195.56306674446125	600.4838665110775	-1000.0	-66.43881689032611	-413.3107997666161	97.78153337223064	97.78153337223064	97.78153337223068	293.3446001166919	195.56306674446125	195.56306674446125	1000.0	97.78153337223064	399.5161334889225	-195.56306674446128	-195.56306674446125	48.89076668611532	-195.56306674446125	195.56306674446125	-293.3446001166919	195.56306674446128	1000.0	-999.9999999999999	195.56306674446125	-48.89076668611532	119.96619964992432	195.56306674446125	-97.78153337223068	8.39	413.3107997666161	-413.3107997666161	293.34460011669177
35	149.68431268714497	149.68431268714497	-364.8797979510837	954.2860649328848	449.05293806143493	149.68431268714494	364.8797979510837	149.68431268714497	-149.68431268714494	-299.36862537429	392.8727492514201	-1000.0	-364.8797979510837	-101.89412387713048	149.68431268714497	149.68431268714497	149.68431268714494	449.05293806143493	299.36862537429	299.36862537429	1000.0	149.68431268714497	607.1272507485799	-299.36862537428993	-299.3686253742902	74.84215634357248	-299.36862537429	299.36862537429	-449.05293806143493	299.36862537428993	1000.0	-1000.0	299.3686253742902	-74.84215634357248	-347.15881418430484	299.36862537429	-149.68431268714494	8.39	101.89412387713048	-101.89412387713048	449.0529380614348
36	78.59199461538464	78.59199461538464	-140.15902078028648	398.2060334836499	235.7759838461539	78.59199461538469	140.15902078028648	78.59199461538464	-78.59199461538469	-157.18398923076927	309.12191805481194	-631.8798965163505	-140.15902078028648	-160.3279288240426	78.59199461538469	78.59199461538464	78.59199461538469	235.7759838461539	157.18398923076927	157.18398923076927	631.8798965163505	78.59199461538469	322.75797846153864	-157.18398923076938	-157.18398923076938	39.295997307692346	-157.18398923076927	157.18398923076927	-235.77598384615396	157.18398923076938	631.8798965163505	-631.8798965163505	157.18398923076938	-39.295997307692346	-75.44805502211125	157.18398923076927	-78.59199461538469	8.39	160.3279288240426	-160.3279288240426	235.77598384615393
37	124.892549208042	124.892549208042	-222.3271579462415	631.993139704546	374.677647624126	124.89254920804206	222.3271579462415	124.892549208042	-124.89254920804206	-249.785098416084	492.0398031678319	-1000.0	-222.3271579462415	-250.6447047517479	124.892549208042	124.892549208042	124.89254920804206	374.677647624126	249.785098416084	249.785098416084	1000.0	124.892549208042	507.9601968321681	-249.785098416084	-249.78509841608405	62.446274604021	-249.785098416084	249.785098416084	-374.677647624126	249.785098416084	1000.0	-1000.0	249.78509841608405	-62.446274604021	-124.03294287237793	249.785098416084	-124.89254920804206	8.39	250.6447047517479	-250.6447047517479	374.67764762412605
38	101.04337460067717	101.04337460067717	-85.19440395389367	321.9538698088029	303.1301238020315	101.04337460067723	85.19440395389367	101.04337460067717	-101.04337460067723	-202.08674920135428	587.4365015972915	-1000.0	-85.19440395389367	-393.7397523959367	101.04337460067717	101.04337460067717	101.04337460067723	303.1301238020315	202.08674920135428	202.08674920135428	1000.0	101.04337460067717	412.56349840270855	-202.08674920135434	-202.08674920135405	50.521687300338584	-202.08674920135428	202.08674920135428	-303.1301238020315	202.08674920135434	1000.0	-1000.0	202.08674920135405	-50.521687300338584	90.60962859390565	202.08674920135428	-101.04337460067723	8.39	393.7397523959367	-393.7397523959367	303.1301238020315
