	rxn10125	rxn00083	rxn05312	rxn05318	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
0	-361.7246666666665	-361.7246666666665	542.5869999999998	180.86233333333325	-542.5869999999998	8.389999999999986	8.389999999999986	180.86233333333325	-8.389999999999986	542.5869999999998	172.47233333333327	8.389999999999986	542.5869999999998	-180.86233333333325	542.5869999999998	-542.5869999999998	8.39	180.86233333333325
1	-513.8907246666666	-513.8907246666666	770.8360869999999	256.9453623333333	-770.8360869999999	8.389999999999986	8.389999999999986	256.9453623333333	-8.389999999999986	770.8360869999999	248.5553623333333	8.389999999999986	770.8360869999999	-256.9453623333333	770.8360869999999	-770.8360869999999	8.39	256.9453623333333
2	-209.5586086666665	-209.5586086666665	314.33791299999973	104.77930433333324	-314.33791299999973	8.389999999999986	8.389999999999986	104.77930433333324	-8.389999999999986	314.33791299999973	96.38930433333324	8.389999999999986	314.33791299999973	-104.77930433333324	314.33791299999973	-314.33791299999973	8.39	104.77930433333324
3	-590.1259197246666	-590.1259197246666	885.1888795869999	295.0629598623333	-885.1888795869999	8.389999999999986	8.389999999999986	295.0629598623333	-8.389999999999986	885.1888795869999	286.6729598623333	8.389999999999986	885.1888795869999	-295.0629598623333	885.1888795869999	-885.1888795869999	8.39	295.06295986233334
4	-437.65552960866654	-437.65552960866654	656.4832944129998	218.8277648043333	-656.4832944129998	8.389999999999986	8.389999999999986	218.8277648043333	-8.389999999999986	656.4832944129998	210.4377648043333	8.389999999999986	656.4832944129998	-218.8277648043333	656.4832944129998	-656.4832944129998	8.39	218.82776480433324
5	-285.4894716086666	-285.4894716086666	428.2342074129998	142.7447358043333	-428.2342074129998	8.389999999999986	8.389999999999986	142.7447358043333	-8.389999999999986	428.2342074129998	134.35473580433327	8.389999999999986	428.2342074129998	-142.7447358043333	428.2342074129998	-428.2342074129998	8.39	142.74473580433323
6	-133.62774572466645	-133.62774572466645	200.44161858699968	66.81387286233323	-200.44161858699968	8.389999999999986	8.389999999999986	66.81387286233323	-8.389999999999986	200.44161858699968	58.423872862333226	8.389999999999986	200.44161858699968	-66.81387286233323	200.44161858699968	-200.44161858699968	8.39	66.81387286233323
7	-628.3197524487247	-628.3197524487247	942.479628673087	314.15987622436234	-942.479628673087	8.389999999999986	8.389999999999986	314.15987622436234	-8.389999999999986	942.479628673087	305.7698762243623	8.389999999999986	942.479628673087	-314.15987622436234	942.479628673087	-942.479628673087	8.39	314.1598762243624
8	-475.69689194260854	-475.69689194260854	713.5453379139128	237.84844597130427	-713.5453379139128	8.389999999999986	8.389999999999986	237.84844597130427	-8.389999999999986	713.5453379139128	229.45844597130426	8.389999999999986	713.5453379139128	-237.84844597130427	713.5453379139128	-713.5453379139128	8.39	237.84844597130427
9	-323.5308339426085	-323.5308339426085	485.2962509139128	161.76541697130426	-485.2962509139128	8.389999999999986	8.389999999999986	161.76541697130426	-8.389999999999986	485.2962509139128	153.37541697130425	8.389999999999986	485.2962509139128	-161.76541697130426	485.2962509139128	-485.2962509139128	8.39	161.76541697130423
10	-551.9320870006086	-551.9320870006086	827.8981305009129	275.9660435003043	-827.8981305009129	8.389999999999986	8.389999999999986	275.9660435003043	-8.389999999999986	827.8981305009129	267.5760435003043	8.389999999999986	827.8981305009129	-275.9660435003043	827.8981305009129	-827.8981305009129	8.39	275.96604350030435
11	-247.44810927472457	-247.44810927472457	371.17216391208683	123.72405463736227	-371.17216391208683	8.389999999999986	8.389999999999986	123.72405463736227	-8.389999999999986	371.17216391208683	115.33405463736227	8.389999999999986	371.17216391208683	-123.72405463736227	371.17216391208683	-371.17216391208683	8.39	123.72405463736229
12	-399.61416727472454	-399.61416727472454	599.4212509120869	199.80708363736227	-599.4212509120869	8.389999999999986	8.389999999999986	199.80708363736227	-8.389999999999986	599.4212509120869	191.41708363736228	8.389999999999986	599.4212509120869	-199.80708363736227	599.4212509120869	-599.4212509120869	8.39	199.80708363736233
13	-171.51724633272448	-171.51724633272448	257.27586949908675	85.75862316636224	-257.27586949908675	8.389999999999986	8.389999999999986	85.75862316636224	-8.389999999999986	257.27586949908675	77.36862316636224	8.389999999999986	257.27586949908675	-85.75862316636224	257.27586949908675	-257.27586949908675	8.39	85.75862316636227
14	-95.73824511660845	-95.73824511660845	143.60736767491267	47.86912255830423	-143.60736767491267	8.389999999999986	8.389999999999986	47.86912255830423	-8.389999999999986	143.60736767491267	39.479122558304226	8.389999999999986	143.60736767491267	-47.86912255830423	143.60736767491267	-143.60736767491267	8.39	47.86912255830421
15	-647.4548626434778	-647.4548626434778	971.1822939652167	323.7274313217389	-971.1822939652167	8.389999999999986	8.389999999999986	323.7274313217389	-8.389999999999986	971.1822939652167	315.3374313217389	8.389999999999986	971.1822939652167	-323.7274313217389	971.1822939652167	-971.1822939652167	8.39	323.7274313217389
