	rxn05312	rxn05318	rxn13681	rxn00615	rxn00148	rxn10474	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
0	411.8249999999998	137.27499999999995	-549.0999999999998	-411.8249999999998	8.389999999999986	549.0999999999998	8.389999999999986	137.27499999999995	-8.389999999999986	411.8249999999998	128.88499999999993	8.389999999999986	411.8249999999998	-137.27499999999995	411.8249999999998	-411.8249999999998	8.39	137.27499999999992
1	581.2506750000002	193.75022500000006	-775.0009000000002	-581.2506750000002	8.389999999999986	775.0009000000002	8.389999999999986	193.75022500000006	-8.389999999999986	581.2506750000002	185.36022500000004	8.389999999999986	581.2506750000002	-193.75022500000006	581.2506750000002	-581.2506750000002	8.39	193.75022500000003
2	243.74932499999974	81.24977499999993	-324.9990999999997	-243.74932499999977	8.389999999999986	324.9990999999997	8.389999999999986	81.24977499999993	-8.389999999999986	243.74932499999977	72.85977499999993	8.389999999999986	243.74932499999977	-81.24977499999993	243.74932499999977	-243.74932499999977	8.39	81.24977499999989
3	496.70726317500004	165.569087725	-662.2763509	-496.70726317500004	8.389999999999986	662.2763509	8.389999999999986	165.569087725	-8.389999999999986	496.70726317500004	157.179087725	8.389999999999986	496.70726317500004	-165.569087725	496.70726317500004	-496.70726317500004	8.39	165.56908772500003
4	665.4565881750002	221.8188627250001	-887.2754509000004	-665.4565881750002	8.389999999999986	887.2754509000004	8.389999999999986	221.8188627250001	-8.389999999999986	665.4565881750002	213.42886272500007	8.389999999999986	665.4565881750002	-221.8188627250001	665.4565881750002	-665.4565881750002	8.39	221.81886272500006
5	159.20591317499975	53.06863772499991	-212.2745508999999	-159.20591317499975	8.389999999999986	212.2745508999999	8.389999999999986	53.06863772499991	-8.389999999999986	159.20591317499975	44.67863772499991	8.389999999999986	159.20591317499975	-53.06863772499991	159.20591317499975	-159.20591317499975	8.39	53.06863772499993
6	327.6190868249997	109.2063622749999	-436.8254490999997	-327.6190868249997	8.389999999999986	436.8254490999997	8.389999999999986	109.2063622749999	-8.389999999999986	327.6190868249997	100.8163622749999	8.389999999999986	327.6190868249997	-109.2063622749999	327.6190868249997	-327.6190868249997	8.39	109.2063622749999
7	454.1812493243251	151.39374977477502	-605.5749990991001	-454.18124932432505	8.389999999999986	605.5749990991001	8.389999999999986	151.39374977477502	-8.389999999999986	454.18124932432505	143.003749774775	8.389999999999986	454.18124932432505	-151.39374977477502	454.18124932432505	-454.18124932432505	8.39	151.393749774775
8	539.0635124993252	179.68783749977504	-718.7513499991002	-539.0635124993252	8.389999999999986	718.7513499991002	8.389999999999986	179.68783749977504	-8.389999999999986	539.0635124993252	171.29783749977508	8.389999999999986	539.0635124993252	-179.68783749977504	539.0635124993252	-539.0635124993252	8.39	179.68783749977501
9	707.6437506756752	235.88125022522507	-943.5250009009003	-707.6437506756752	8.389999999999986	943.5250009009003	8.389999999999986	235.88125022522507	-8.389999999999986	707.6437506756752	227.49125022522506	8.389999999999986	707.6437506756752	-235.88125022522507	707.6437506756752	-707.6437506756752	8.39	235.88125022522507
