	rxn00506	rxn13726	rxn00248	rxn08094	rxn01802	rxn02465	rxn00183	rxn13895	rxn01452	rxn09953	rxn02112	rxn05312	rxn05318	rxn00799	rJB00240	rJB00238	rxn10113	rxn00285	rxn05307	rxn00165	rxn05158	rxn00615	rxn13836	rxn00148	rxn05229	rxn13804	rxn10042	rxn05221	rxn01637	rxn00250	rxn02167	rxn05687	rxn10182	rxn00134	rxn05581	rxn00251	rxn01636	rxn01575	rxn10165	rxn01917	rxn10053	rxn05297	rxn05493	rxn05467	rxn05468	rxn05488	rxn05511	rxn09683	EX_cpd00024_e	EX_cpd00029_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00106_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00023_e	EX_cpd00129_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00064_e	EX_cpd00009_e	EX_cpd00036_e	rxn13837	rxn01730	ATPM	rxn01573	EX_cpd00170_e	EX_cpd00222_e	EX_cpd00363_e	EX_cpd00379_e	EX_cpd01947_e	rxn00178	DM_cpd00002_c
60	6.986589961950813	717.0722413443307	162.45453805960722	199.57487759353359	-37.12033953392636	37.12033953392636	37.12033953392636	37.12033953392636	-37.12033953392636	74.24067906785272	74.24067906785272	1000.0	594.4116310240963	-162.45453805960722	162.45453805960722	-199.57487759353359	649.8181522384288	-199.57487759353359	-162.45453805960727	-162.45453805960727	783.2348930722891	-827.1058190551574	963.1156639790821	594.4116310240963	-431.95709296448905	-67.25408910590191	717.0722413443307	37.12033953392636	37.12033953392636	431.95709296448905	37.12033953392636	37.12033953392636	-37.12033953392636	594.4116310240963	827.1058190551574	594.4116310240963	-37.12033953392636	-162.45453805960727	43.87092598286836	-37.12033953392636	431.95709296448905	51.093519457828194	74.24067906785262	-324.9090761192145	324.9090761192144	-6.986589961950813	74.24067906785272	-67.25408910590191	-74.24067906785262	6.986589961950813	-594.4116310240963	324.9090761192145	-162.45453805960722	827.1058190551574	-827.1058190551576	-51.093519457828194	-37.12033953392636	162.45453805960727	-324.9090761192144	-37.12033953392636	-956.1290740171316	199.57487759353359	-37.12033953392636	-37.12033953392636	8.39	162.45453805960727	-963.1156639790821	963.1156639790821	67.25408910590191	37.12033953392636	-74.24067906785272	37.12033953392636	594.4116310240963
61	4.1932747875346195	675.4139510566021	151.95566680703806	187.8479461150303	-35.89227930799225	35.89227930799225	35.89227930799225	35.89227930799225	-35.89227930799225	71.7845586159845	71.7845586159845	893.4460325258266	594.4116310240963	-151.95566680703806	151.95566680703806	-187.8479461150303	607.8226672281522	-187.8479461150303	-151.95566680703809	-151.95566680703809	889.7888605464623	-1000.0	787.4281678598236	594.4116310240963	-442.45596421705824	-67.59128382844987	675.4139510566021	35.89227930799225	35.89227930799225	442.45596421705824	35.89227930799225	35.89227930799225	-35.89227930799225	594.4116310240963	1000.0	594.4116310240963	-35.89227930799225	-151.95566680703809	110.21113945353773	-35.89227930799225	442.45596421705824	44.27882888306135	71.78455861598445	-303.91133361407617	303.9113336140761	-4.1932747875346195	71.7845586159845	-67.59128382844987	-71.78455861598445	4.1932747875346195	-594.4116310240963	303.91133361407617	-151.95566680703806	1000.0	-1000.0	-44.27882888306135	-35.89227930799225	151.95566680703809	-303.9113336140761	-35.89227930799225	-783.2348930722889	187.8479461150303	-35.89227930799225	-35.89227930799225	8.39	151.95566680703809	-787.4281678598236	787.4281678598236	67.59128382844987	35.89227930799225	-71.7845586159845	35.89227930799225	594.4116310240963
62	15.33702476829319	694.5903014811012	161.16985578170835	193.7938073429888	-32.623951561280464	32.623951561280464	32.623951561280464	32.623951561280464	-32.623951561280464	65.24790312256093	65.24790312256093	1000.0	594.4116310240963	-161.16985578170835	161.16985578170835	-193.7938073429888	644.6794231268334	-193.7938073429888	-161.1698557817084	-161.1698557817084	783.234893072289	-865.6462873921223	932.92563044846	594.4116310240963	-433.2417752423879	-49.91087835426774	694.5903014811012	32.623951561280464	32.623951561280464	433.2417752423879	32.623951561280464	32.623951561280464	-32.623951561280464	594.4116310240963	865.6462873921223	594.4116310240963	-32.623951561280464	-161.1698557817084	82.41139431983333	-32.623951561280464	433.2417752423879	63.298001097867015	65.24790312256084	-322.3397115634167	322.3397115634167	-15.33702476829319	65.24790312256093	-49.91087835426774	-65.24790312256084	15.33702476829319	-594.4116310240963	322.3397115634167	-161.16985578170835	865.6462873921223	-865.6462873921223	-63.298001097867015	-32.623951561280464	161.1698557817084	-322.3397115634167	-32.623951561280464	-917.5886056801667	193.7938073429888	-32.623951561280464	-32.623951561280464	8.39	161.1698557817084	-932.92563044846	932.92563044846	49.91087835426774	32.623951561280464	-65.24790312256093	32.623951561280464	594.4116310240963
63	34.77138484691841	642.2670243463411	158.17995423115067	180.33925036547913	-22.159296134328446	22.159296134328446	22.159296134328446	22.159296134328446	-22.159296134328446	44.31859226865689	44.31859226865689	1000.0	594.4116310240963	-158.17995423115067	158.17995423115067	-180.33925036547913	632.7198169246027	-180.33925036547913	-158.17995423115065	-158.17995423115065	783.2348930722891	-955.3433339088539	862.6629440103535	594.4116310240963	-436.2316767929457	-9.547207421738484	642.2670243463411	22.159296134328446	22.159296134328446	436.2316767929457	22.159296134328446	22.159296134328446	-22.159296134328446	594.4116310240963	955.3433339088539	594.4116310240963	-22.159296134328446	-158.17995423115065	172.1084408365648	-22.159296134328446	436.2316767929457	91.7020658281653	44.31859226865697	-316.35990846230135	316.35990846230135	-34.77138484691841	44.31859226865689	-9.547207421738484	-44.31859226865697	34.77138484691841	-594.4116310240963	316.35990846230135	-158.17995423115067	955.3433339088539	-955.343333908854	-91.7020658281653	-22.159296134328446	158.17995423115065	-316.35990846230135	-22.159296134328446	-827.8915591634352	180.33925036547913	-22.159296134328446	-22.159296134328446	8.39	158.17995423115065	-862.6629440103535	862.6629440103535	9.547207421738484	22.159296134328446	-44.31859226865689	22.159296134328446	594.4116310240963
64	29.226644295760934	657.1951719840728	159.03299123902107	184.1779169008959	-25.14492566187481	25.14492566187481	25.14492566187481	25.14492566187481	-25.14492566187481	50.28985132374962	50.28985132374962	1000.0	594.4116310240963	-159.03299123902107	159.03299123902107	-184.1779169008959	636.1319649560841	-184.1779169008959	-159.03299123902104	-159.03299123902104	783.2348930722889	-929.7522236727422	882.7093136953075	594.4116310240963	-435.3786397850753	-21.06320702798869	657.1951719840728	25.14492566187481	25.14492566187481	435.3786397850753	25.14492566187481	25.14492566187481	-25.14492566187481	594.4116310240963	929.7522236727422	594.4116310240963	-25.14492566187481	-159.03299123902104	146.5173306004533	-25.14492566187481	435.3786397850753	83.5982142533966	50.289851323749645	-318.0659824780421	318.06598247804203	-29.226644295760934	50.28985132374962	-21.06320702798869	-50.289851323749645	29.226644295760934	-594.4116310240963	318.0659824780421	-159.03299123902107	929.7522236727422	-929.752223672742	-83.5982142533966	-25.14492566187481	159.03299123902104	-318.06598247804203	-25.14492566187481	-853.4826693995467	184.1779169008959	-25.14492566187481	-25.14492566187481	8.39	159.03299123902104	-882.7093136953075	882.7093136953075	21.06320702798869	25.14492566187481	-50.28985132374962	25.14492566187481	594.4116310240963
65	18.1149397844232	687.1112995145976	160.74248424076535	191.87063540874507	-31.128151167979734	31.128151167979734	31.128151167979734	31.128151167979734	-31.128151167979734	62.25630233595947	62.25630233595947	1000.0	594.4116310240963	-160.74248424076535	160.74248424076535	-191.87063540874507	642.9699369630613	-191.87063540874507	-160.74248424076535	-160.74248424076535	783.2348930722891	-878.4674336204142	922.8823992362977	594.4116310240963	-433.669146783331	-44.14136255153627	687.1112995145976	31.128151167979734	31.128151167979734	433.669146783331	31.128151167979734	31.128151167979734	-31.128151167979734	594.4116310240963	878.4674336204142	594.4116310240963	-31.128151167979734	-160.74248424076535	95.23254054812514	-31.128151167979734	433.669146783331	67.35803073682615	62.25630233595939	-321.4849684815307	321.48496848153064	-18.1149397844232	62.25630233595947	-44.14136255153627	-62.25630233595939	18.1149397844232	-594.4116310240963	321.4849684815307	-160.74248424076535	878.4674336204142	-878.4674336204143	-67.35803073682615	-31.128151167979734	160.74248424076535	-321.48496848153064	-31.128151167979734	-904.7674594518749	191.87063540874507	-31.128151167979734	-31.128151167979734	8.39	160.74248424076535	-922.8823992362977	922.8823992362977	44.14136255153627	31.128151167979734	-62.25630233595947	31.128151167979734	594.4116310240963
66	9.770060808113158	667.2127951439867	152.61175928004735	185.87966869600262	-33.26790941595529	33.26790941595529	33.26790941595529	33.26790941595529	-33.26790941595529	66.53581883191057	66.53581883191057	908.2081131685343	594.4116310240963	-152.61175928004735	152.61175928004735	-185.87966869600262	610.4470371201893	-185.87966869600262	-152.61175928004735	-152.61175928004735	875.0267799037546	-1000.0	793.0049538804019	594.4116310240963	-441.79987174404897	-56.76575802379742	667.2127951439867	33.26790941595529	33.26790941595529	441.79987174404897	33.26790941595529	33.26790941595529	-33.26790941595529	594.4116310240963	1000.0	594.4116310240963	-33.26790941595529	-152.61175928004735	124.97322009624543	-33.26790941595529	441.79987174404897	52.80803103218149	66.53581883191055	-305.2235185600947	305.22351856009465	-9.770060808113158	66.53581883191057	-56.76575802379742	-66.53581883191055	9.770060808113158	-594.4116310240963	305.2235185600947	-152.61175928004735	1000.0	-1000.0	-52.80803103218149	-33.26790941595529	152.61175928004735	-305.22351856009465	-33.26790941595529	-783.2348930722889	185.87966869600262	-33.26790941595529	-33.26790941595529	8.39	152.61175928004735	-793.0049538804019	793.0049538804019	56.76575802379742	33.26790941595529	-66.53581883191057	33.26790941595529	594.4116310240963
67	15.33702476829319	659.0260834378395	153.26669621653917	183.9148578865273	-30.64816166998813	30.64816166998813	30.64816166998813	30.64816166998813	-30.64816166998813	61.29632333997626	61.29632333997626	922.9441942395995	594.4116310240963	-153.26669621653917	153.26669621653917	-183.9148578865273	613.0667848661564	-183.9148578865273	-153.26669621653917	-153.26669621653917	860.2906988326896	-1000.0	798.5719178405823	594.4116310240963	-441.14493480755715	-45.95929857168307	659.0260834378395	30.64816166998813	30.64816166998813	441.14493480755715	30.64816166998813	30.64816166998813	-30.64816166998813	594.4116310240963	1000.0	594.4116310240963	-30.64816166998813	-153.26669621653917	139.7093011673104	-30.64816166998813	441.14493480755715	61.32221120657478	61.2963233399762	-306.53339243307835	306.5333924330782	-15.33702476829319	61.29632333997626	-45.95929857168307	-61.2963233399762	15.33702476829319	-594.4116310240963	306.53339243307835	-153.26669621653917	1000.0	-999.9999999999999	-61.32221120657478	-30.64816166998813	153.26669621653917	-306.5333924330782	-30.64816166998813	-783.2348930722891	183.9148578865273	-30.64816166998813	-30.64816166998813	8.39	153.26669621653917	-798.5719178405823	798.5719178405823	45.95929857168307	30.64816166998813	-61.29632333997626	30.64816166998813	594.4116310240963
68	18.114939784422972	654.940914296472	153.59350974784857	182.93441729259914	-29.340907544750568	29.340907544750568	29.340907544750568	29.340907544750568	-29.340907544750568	58.681815089501136	58.681815089501136	930.297498694061	594.4116310240963	-153.59350974784857	153.59350974784857	-182.93441729259914	614.3740389913938	-182.93441729259914	-153.5935097478485	-153.5935097478485	852.9373943782281	-1000.0	801.349832856712	594.4116310240963	-440.81812127624784	-40.56687530507816	654.940914296472	29.340907544750568	29.340907544750568	440.81812127624784	29.340907544750568	29.340907544750568	-29.340907544750568	594.4116310240963	1000.0	594.4116310240963	-29.340907544750568	-153.5935097478485	147.06260562177192	-29.340907544750568	440.81812127624784	65.57078711359678	58.68181508950124	-307.1870194956971	307.1870194956969	-18.114939784422972	58.681815089501136	-40.56687530507816	-58.68181508950124	18.114939784422972	-594.4116310240963	307.1870194956971	-153.59350974784857	1000.0	-999.9999999999999	-65.57078711359678	-29.340907544750568	153.5935097478485	-307.1870194956969	-29.340907544750568	-783.2348930722891	182.93441729259914	-29.340907544750568	-29.340907544750568	8.39	153.5935097478485	-801.349832856712	801.349832856712	40.56687530507816	29.340907544750568	-58.681815089501136	29.340907544750568	594.4116310240963
69	26.44872927963104	642.6853415094015	154.5739555708142	179.99307982370223	-25.419124252888015	25.419124252888015	25.419124252888015	25.419124252888015	-25.419124252888015	50.83824850577603	50.83824850577603	952.3575297107877	594.4116310240963	-154.5739555708142	154.5739555708142	-179.99307982370223	618.2958222832565	-179.99307982370223	-154.57395557081418	-154.57395557081418	830.8773633615014	-1000.0	809.6836223519197	594.4116310240963	-439.83767545328215	-24.38951922614499	642.6853415094015	25.419124252888015	25.419124252888015	439.83767545328215	25.419124252888015	25.419124252888015	-25.419124252888015	594.4116310240963	1000.0	594.4116310240963	-25.419124252888015	-154.57395557081418	169.12263663849865	-25.419124252888015	439.83767545328215	78.31658281215013	50.83824850577605	-309.14791114162836	309.14791114162824	-26.44872927963104	50.83824850577603	-24.38951922614499	-50.83824850577605	26.44872927963104	-594.4116310240963	309.14791114162836	-154.5739555708142	1000.0	-1000.0	-78.31658281215013	-25.419124252888015	154.57395557081418	-309.14791114162824	-25.419124252888015	-783.2348930722891	179.99307982370223	-25.419124252888015	-25.419124252888015	8.39	154.57395557081418	-809.6836223519197	809.6836223519197	24.38951922614499	25.419124252888015	-50.83824850577603	25.419124252888015	594.4116310240963
70	29.226644295760934	638.6001723680339	154.9007691021236	179.012639229774	-24.111870127650395	24.111870127650395	24.111870127650395	24.111870127650395	-24.111870127650395	48.22374025530079	48.22374025530079	959.7108341652493	594.4116310240963	-154.9007691021236	154.9007691021236	-179.012639229774	619.6030764084941	-179.012639229774	-154.90076910212366	-154.90076910212366	823.5240589070397	-1000.0	812.4615373680498	594.4116310240963	-439.51086192197266	-18.997095959539855	638.6001723680339	24.111870127650395	24.111870127650395	439.51086192197266	24.111870127650395	24.111870127650395	-24.111870127650395	594.4116310240963	1000.0	594.4116310240963	-24.111870127650395	-154.90076910212366	176.47594109296028	-24.111870127650395	439.51086192197266	82.56515871917247	48.223740255300754	-309.8015382042473	309.80153820424704	-29.226644295760934	48.22374025530079	-18.997095959539855	-48.223740255300754	29.226644295760934	-594.4116310240963	309.8015382042473	-154.9007691021236	1000.0	-1000.0	-82.56515871917247	-24.111870127650395	154.90076910212366	-309.80153820424704	-24.111870127650395	-783.234893072289	179.012639229774	-24.111870127650395	-24.111870127650395	8.39	154.90076910212366	-812.4615373680498	812.4615373680498	18.997095959539855	24.111870127650395	-48.22374025530079	24.111870127650395	594.4116310240963
71	34.77138484691841	630.4461421457435	155.55309151990676	177.0556719764242	-21.502580456517453	21.502580456517453	21.502580456517453	21.502580456517453	-21.502580456517453	43.005160913034906	43.005160913034906	974.3880885653722	594.4116310240963	-155.55309151990676	155.55309151990676	-177.0556719764242	622.2123660796269	-177.0556719764242	-155.5530915199069	-155.5530915199069	808.8468045069169	-1000.0	818.0062779192072	594.4116310240963	-438.8585395041894	-8.233776066116498	630.4461421457435	21.502580456517453	21.502580456517453	438.8585395041894	21.502580456517453	21.502580456517453	-21.502580456517453	594.4116310240963	1000.0	594.4116310240963	-21.502580456517453	-155.5530915199069	191.1531954930831	-21.502580456517453	438.8585395041894	91.04535015035454	43.005160913034615	-311.10618303981363	311.10618303981346	-34.77138484691841	43.005160913034906	-8.233776066116498	-43.005160913034615	34.77138484691841	-594.4116310240963	311.10618303981363	-155.55309151990676	1000.0	-1000.0	-91.04535015035454	-21.502580456517453	155.5530915199069	-311.10618303981346	-21.502580456517453	-783.2348930722891	177.0556719764242	-21.502580456517453	-21.502580456517453	8.39	155.5530915199069	-818.0062779192072	818.0062779192072	8.233776066116498	21.502580456517453	-43.005160913034906	21.502580456517453	594.4116310240963
72	26.448729279630925	664.6741739505765	159.4603627799641	186.10108883513965	-26.640726055175538	26.640726055175538	26.640726055175538	26.640726055175538	-26.640726055175538	53.281452110351076	53.281452110351076	1000.0	594.4116310240963	-159.4603627799641	159.4603627799641	-186.10108883513965	637.8414511198563	-186.10108883513965	-159.46036277996416	-159.46036277996416	783.234893072289	-916.9310774444502	892.7525449074697	594.4116310240963	-434.95126824413217	-26.83272283072015	664.6741739505765	26.640726055175538	26.640726055175538	434.95126824413217	26.640726055175538	26.640726055175538	-26.640726055175538	594.4116310240963	916.9310774444502	594.4116310240963	-26.640726055175538	-159.46036277996416	133.69618437216127	-26.640726055175538	434.95126824413217	79.53818461443754	53.28145211035098	-318.92072555992826	318.92072555992814	-26.448729279630925	53.281452110351076	-26.83272283072015	-53.28145211035098	26.448729279630925	-594.4116310240963	318.92072555992826	-159.4603627799641	916.9310774444502	-916.9310774444502	-79.53818461443754	-26.640726055175538	159.46036277996416	-318.92072555992814	-26.640726055175538	-866.3038156278387	186.10108883513965	-26.640726055175538	-26.640726055175538	8.39	159.46036277996416	-892.7525449074697	892.7525449074697	26.83272283072015	26.640726055175538	-53.281452110351076	26.640726055175538	594.4116310240963
73	20.887298970520874	650.863915493387	153.91966965209525	181.9559375798587	-28.036267927763436	28.036267927763436	28.036267927763436	28.036267927763436	-28.036267927763436	56.07253585552687	56.07253585552687	937.6360965396136	594.4116310240963	-153.91966965209525	153.91966965209525	-181.9559375798587	615.678678608381	-181.9559375798587	-153.9196696520953	-153.9196696520953	845.5987965326754	-1000.0	804.1221920428095	594.4116310240963	-440.491961372001	-35.185236885006	650.863915493387	28.036267927763436	28.036267927763436	440.491961372001	28.036267927763436	28.036267927763436	-28.036267927763436	594.4116310240963	1000.0	594.4116310240963	-28.036267927763436	-153.9196696520953	154.40120346732465	-28.036267927763436	440.491961372001	69.810865868805	56.072535855526894	-307.83933930419056	307.8393393041905	-20.887298970520874	56.07253585552687	-35.185236885006	-56.072535855526894	20.887298970520874	-594.4116310240963	307.83933930419056	-153.91966965209525	1000.0	-1000.0	-69.810865868805	-28.036267927763436	153.9196696520953	-307.8393393041905	-28.036267927763436	-783.234893072289	181.9559375798587	-28.036267927763436	-28.036267927763436	8.39	153.9196696520953	-804.1221920428095	804.1221920428095	35.185236885006	28.036267927763436	-56.07253585552687	28.036267927763436	594.4116310240963
74	31.999003481858495	634.5231735649492	155.22692900637037	178.03415951703366	-22.807230510663278	22.807230510663278	22.807230510663278	22.807230510663278	-22.807230510663278	45.614461021326555	45.614461021326555	967.0494320108019	594.4116310240963	-155.22692900637037	155.22692900637037	-178.03415951703366	620.9077160254811	-178.03415951703366	-155.22692900637037	-155.22692900637037	816.1854610614871	-1000.0	815.2338965541475	594.4116310240963	-439.18470201772595	-13.61545753946806	634.5231735649492	22.807230510663278	22.807230510663278	439.18470201772595	22.807230510663278	22.807230510663278	-22.807230510663278	594.4116310240963	1000.0	594.4116310240963	-22.807230510663278	-155.22692900637037	183.8145389385129	-22.807230510663278	439.18470201772595	86.80523747438053	45.61446102132663	-310.45385801274074	310.45385801274057	-31.999003481858495	45.614461021326555	-13.61545753946806	-45.61446102132663	31.999003481858495	-594.4116310240963	310.45385801274074	-155.22692900637037	1000.0	-1000.0	-86.80523747438053	-22.807230510663278	155.22692900637037	-310.45385801274057	-22.807230510663278	-783.234893072289	178.03415951703366	-22.807230510663278	-22.807230510663278	8.39	155.22692900637037	-815.2338965541475	815.2338965541475	13.61545753946806	22.807230510663278	-45.614461021326555	22.807230510663278	594.4116310240963
75	31.999003481858608	649.7311280215021	158.60647444115986	182.25859131052053	-23.652116869360658	23.652116869360658	23.652116869360658	23.652116869360658	-23.652116869360658	47.304233738721315	47.304233738721315	1000.0	594.4116310240963	-158.60647444115986	158.60647444115986	-182.25859131052053	634.4258977646393	-182.25859131052053	-158.6064744411599	-158.6064744411599	783.2348930722889	-942.5477276085777	872.6861689455695	594.4116310240963	-435.80515658293643	-15.305230256862707	649.7311280215021	23.652116869360658	23.652116869360658	435.80515658293643	23.652116869360658	23.652116869360658	-23.652116869360658	594.4116310240963	942.5477276085777	594.4116310240963	-23.652116869360658	-158.6064744411599	159.31283453628885	-23.652116869360658	435.80515658293643	87.65012383307791	47.30423373872122	-317.2129488823198	317.21294888231967	-31.999003481858608	47.304233738721315	-15.305230256862707	-47.30423373872122	31.999003481858608	-594.4116310240963	317.2129488823198	-158.60647444115986	942.5477276085777	-942.5477276085776	-87.65012383307791	-23.652116869360658	158.6064744411599	-317.21294888231967	-23.652116869360658	-840.6871654637112	182.25859131052053	-23.652116869360658	-23.652116869360658	8.39	158.6064744411599	-872.6861689455695	872.6861689455695	15.305230256862707	23.652116869360658	-47.304233738721315	23.652116869360658	594.4116310240963
76	37.54374403301608	626.3691433426587	155.87925142415358	176.0771922636839	-20.197940839530336	20.197940839530336	20.197940839530336	20.197940839530336	-20.197940839530336	40.39588167906067	40.39588167906067	981.7266864109248	594.4116310240963	-155.87925142415358	155.87925142415358	-176.0771922636839	623.5170056966141	-176.0771922636839	-155.87925142415355	-155.87925142415355	801.5082066613643	-1000.0	820.7786371053047	594.4116310240963	-438.5323795999428	-2.8521376460445893	626.3691433426587	20.197940839530336	20.197940839530336	438.5323795999428	20.197940839530336	20.197940839530336	-20.197940839530336	594.4116310240963	1000.0	594.4116310240963	-20.197940839530336	-155.87925142415355	198.49179333863572	-20.197940839530336	438.5323795999428	95.28542890556254	40.39588167906072	-311.7585028483071	311.75850284830705	-37.54374403301608	40.39588167906067	-2.8521376460445893	-40.39588167906072	37.54374403301608	-594.4116310240963	311.7585028483071	-155.87925142415358	1000.0	-1000.0	-95.28542890556254	-20.197940839530336	155.87925142415355	-311.75850284830705	-20.197940839530336	-783.2348930722891	176.0771922636839	-20.197940839530336	-20.197940839530336	8.39	155.87925142415355	-820.7786371053047	820.7786371053047	2.8521376460445893	20.197940839530336	-40.39588167906067	20.197940839530336	594.4116310240963
77	37.543744033016196	634.8029803837703	157.75343743328952	178.41992477510382	-20.666487341814307	20.666487341814307	20.666487341814307	20.666487341814307	-20.666487341814307	41.33297468362861	41.33297468362861	1000.0	594.4116310240963	-157.75343743328952	157.75343743328952	-178.41992477510382	631.0137497331579	-178.41992477510382	-157.7534374332895	-157.7534374332895	783.234893072289	-968.1388378446893	852.6397992606156	594.4116310240963	-436.65819359080683	-3.789230650612417	634.8029803837703	20.666487341814307	20.666487341814307	436.65819359080683	20.666487341814307	20.666487341814307	-20.666487341814307	594.4116310240963	968.1388378446893	594.4116310240963	-20.666487341814307	-157.7534374332895	184.90394477240034	-20.666487341814307	436.65819359080683	95.75397540784657	41.33297468362866	-315.506874866579	315.5068748665789	-37.543744033016196	41.33297468362861	-3.789230650612417	-41.33297468362866	37.543744033016196	-594.4116310240963	315.506874866579	-157.75343743328952	968.1388378446893	-968.1388378446893	-95.75397540784657	-20.666487341814307	157.7534374332895	-315.5068748665789	-20.666487341814307	-815.0960552275997	178.41992477510382	-20.666487341814307	-20.666487341814307	8.39	157.7534374332895	-852.6397992606156	852.6397992606156	3.789230650612417	20.666487341814307	-41.33297468362861	20.666487341814307	594.4116310240963
78	20.88729897052076	679.6472555520269	160.31596744290414	189.95130981836974	-29.6353423754656	29.6353423754656	29.6353423754656	29.6353423754656	-29.6353423754656	59.2706847509312	59.2706847509312	1000.0	594.4116310240963	-160.31596744290414	160.31596744290414	-189.95130981836974	641.2638697716164	-189.95130981836974	-160.3159674429042	-160.3159674429042	783.234893072289	-891.2629375562497	912.8592544865601	594.4116310240963	-434.0956635811921	-38.38338578041044	679.6472555520269	29.6353423754656	29.6353423754656	434.0956635811921	29.6353423754656	29.6353423754656	-29.6353423754656	594.4116310240963	891.2629375562497	594.4116310240963	-29.6353423754656	-160.3159674429042	108.02804448396068	-29.6353423754656	434.0956635811921	71.40994031650739	59.270684750931196	-320.63193488580833	320.6319348858082	-20.88729897052076	59.2706847509312	-38.38338578041044	-59.270684750931196	20.88729897052076	-594.4116310240963	320.63193488580833	-160.31596744290414	891.2629375562497	-891.2629375562497	-71.40994031650739	-29.6353423754656	160.3159674429042	-320.6319348858082	-29.6353423754656	-891.9719555160393	189.95130981836974	-29.6353423754656	-29.6353423754656	8.39	160.3159674429042	-912.8592544865601	912.8592544865601	38.38338578041044	29.6353423754656	-59.2706847509312	29.6353423754656	594.4116310240963
79	39.129456599658305	626.0713055945325	156.5178263986331	176.08255469846225	-19.564728299829152	19.564728299829152	19.564728299829152	19.564728299829152	-19.564728299829152	39.129456599658305	39.129456599658305	989.050636356586	595.6923559295744	-156.5178263986331	156.5178263986331	-176.08255469846225	626.0713055945325	-176.08255469846225	-156.51782639863313	-156.51782639863313	798.0264314321373	-1000.0	826.2065243883817	595.6923559295744	-439.1745295309413	0.0	626.0713055945325	19.564728299829152	19.564728299829152	439.1745295309413	19.564728299829152	19.564728299829152	-19.564728299829152	595.6923559295744	1000.0	595.6923559295744	-19.564728299829152	-156.51782639863313	201.97356856786269	-19.564728299829152	439.1745295309413	97.82364149914568	39.12945659965828	-313.03565279726627	313.03565279726627	-39.12945659965828	39.129456599658305	0.0	-39.12945659965828	39.12945659965828	-595.6923559295744	313.03565279726627	-156.5178263986331	1000.0	-1000.0	-97.82364149914568	-19.564728299829152	156.51782639863313	-313.03565279726627	-19.564728299829152	-787.0770677887233	176.08255469846225	-19.564728299829152	-19.564728299829152	8.39	156.51782639863313	-826.2065243883817	826.2065243883817	0.0	19.564728299829152	-39.129456599658305	19.564728299829152	595.6923559295744
80	39.37722955036238	630.0356728057976	157.5089182014494	177.19753297663058	-19.68861477518119	19.68861477518119	19.68861477518119	19.68861477518119	-19.68861477518119	39.37722955036238	39.37722955036238	996.359938402356	598.4178583873193	-157.5089182014494	157.5089182014494	-177.19753297663058	630.0356728057976	-177.19753297663058	-157.50891820144943	-157.50891820144943	798.8936367596017	-1000.0	834.6308047123199	598.4178583873193	-440.9089401858698	0.0	630.0356728057976	19.68861477518119	19.68861477518119	440.9089401858698	19.68861477518119	19.68861477518119	-19.68861477518119	598.4178583873193	1000.0	598.4178583873193	-19.68861477518119	-157.50891820144943	201.1063632403983	-19.68861477518119	440.9089401858698	98.44307387590587	39.37722955036236	-315.01783640289887	315.0178364028988	-39.37722955036236	39.37722955036238	0.0	-39.37722955036236	39.37722955036236	-598.4178583873193	315.01783640289887	-157.5089182014494	1000.0	-999.9999999999999	-98.44307387590587	-19.68861477518119	157.50891820144943	-315.0178364028988	-19.68861477518119	-795.2535751619577	177.19753297663058	-19.68861477518119	-19.68861477518119	8.39	157.50891820144943	-834.6308047123199	834.6308047123199	0.0	19.68861477518119	-39.37722955036238	19.68861477518119	598.417858387319
81	9.752858124012473	709.624596292626	162.028958342367	197.65976886595243	-35.630810523585446	35.630810523585446	35.630810523585446	35.630810523585446	-35.630810523585446	71.26162104717089	71.26162104717089	1000.0	594.4116310240963	-162.028958342367	162.028958342367	-197.65976886595243	648.1158333694677	-197.65976886595243	-162.028958342367	-162.028958342367	783.234893072289	-839.8732105723652	953.1145406239363	594.4116310240963	-432.38267268172933	-61.508762923158415	709.624596292626	35.630810523585446	35.630810523585446	432.38267268172933	35.630810523585446	35.630810523585446	-35.630810523585446	594.4116310240963	839.8732105723652	594.4116310240963	-35.630810523585446	-162.028958342367	56.638317500076255	-35.630810523585446	432.38267268172933	55.13652677161065	71.26162104717082	-324.057916684734	324.05791668473387	-9.752858124012505	71.26162104717089	-61.508762923158415	-71.26162104717082	9.752858124012505	-594.4116310240963	324.057916684734	-162.028958342367	839.8732105723652	-839.8732105723652	-55.13652677161065	-35.630810523585446	162.028958342367	-324.05791668473387	-35.630810523585446	-943.3616824999237	197.65976886595243	-35.630810523585446	-35.630810523585446	8.39	162.028958342367	-953.1145406239363	953.1145406239363	61.508762923158415	35.630810523585446	-71.26162104717089	35.630810523585446	594.4116310240963
