	rJB00264	rxn00781	rxn08094	rxn10158	rxn05312	rxn05318	rJB00240	rJB00238	rJB00267	rxn00285	rxn05307	rxn00165	rxn37440	rxn01639	rxn05158	rxn00615	rxn00148	rxn05229	rxn10042	rxn01100	rxn00250	rxn00134	rxn05559	rxn05298	rxn00374	rxn05581	rxn00459	rxn00251	rxn00747	rxn01642	rxn12604	rxn02085	rxn01106	rxn10165	rxn10053	rxn05297	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	EX_cpd00581_e	ATPM	rxn00182	EX_cpd00047_e	DM_cpd00002_c
165	570.5853639448152	285.29268197240765	142.6463409862038	857.3536590137962	1000.0	519.2561748850318	-857.3536590137962	-142.6463409862038	855.8780459172228	-142.6463409862038	-285.2926819724076	-285.2926819724076	285.29268197240765	142.6463409862038	557.7685246550955	-320.853805549325	519.2561748850318	-233.9634929126242	570.5853639448152	-285.29268197240765	233.9634929126242	519.2561748850318	-142.6463409862038	1000.0	142.6463409862038	320.853805549325	285.2926819724076	233.9634929126242	-285.29268197240765	142.6463409862038	142.6463409862038	-142.6463409862038	-285.2926819724076	48.37796286663715	233.9634929126242	-1000.0	-142.6463409862038	-951.6220371333629	427.9390229586114	-519.2561748850318	142.6463409862038	320.853805549325	-606.1464875217326	-666.3293551609554	951.6220371333629	285.2926819724076	-427.9390229586114	-951.6220371333628	142.6463409862038	-142.6463409862038	8.39	142.6463409862038	142.6463409862038	519.2561748850319
166	359.1964750311913	179.5982375155956	89.79911875779786	383.86574071467555	1000.0	429.7527499999999	-383.86574071467555	-89.79911875779786	538.794712546787	-89.79911875779786	-179.5982375155957	-179.5982375155957	179.5982375155956	89.79911875779786	289.2582499999997	-348.9616811798191	429.7527499999999	-250.15451248440422	359.1964750311913	-179.5982375155956	250.15451248440422	429.7527499999999	-89.79911875779786	473.6648594724734	89.79911875779786	348.96168117981915	179.5982375155956	250.15451248440422	-179.5982375155956	89.79911875779786	89.79911875779786	-89.79911875779786	-179.5982375155956	239.301668695415	250.15451248440422	-473.6648594724734	-89.79911875779786	-760.6983313045849	269.3973562733935	-429.7527499999999	89.79911875779786	348.96168117981915	-528.5599186954147	-581.1000937889896	760.6983313045849	179.5982375155957	-269.3973562733935	-760.698331304585	89.79911875779786	-89.79911875779786	8.39	89.79911875779786	89.79911875779786	429.75275000000005
167	501.5580948717755	250.77904743588775	125.38952371794387	793.1553977563544	990.1688339743929	429.75275	-793.1553977563544	-125.38952371794387	752.3371423076633	-125.38952371794387	-250.77904743588775	-250.77904743588775	250.77904743588775	125.38952371794387	299.0894160256072	-38.47920256411237	429.75275	-178.97370256411227	501.5580948717755	-250.77904743588775	178.97370256411227	429.75275	-125.38952371794387	918.5449214742983	125.38952371794387	38.47920256411237	250.77904743588775	178.97370256411227	-250.77904743588775	125.38952371794387	125.38952371794387	-125.38952371794387	-250.77904743588775	-9.831166025607077	178.97370256411227	-918.5449214742983	-125.38952371794387	-999.999999999999	376.16857115383164	-429.75275	125.38952371794387	38.47920256411237	-289.2582500000001	-749.2209525641119	1000.0	250.77904743588775	-376.16857115383164	-1000.0	125.38952371794387	-125.38952371794387	8.39	125.38952371794387	125.38952371794387	429.75275000000005
168	495.9402857142857	247.97014285714286	123.98507142857143	777.0041964285715	567.1032063846707	429.75275	-777.0041964285715	-123.98507142857143	743.9104285714286	-123.98507142857143	-247.97014285714286	-247.97014285714286	247.97014285714286	123.98507142857143	722.1550436153294	-474.1849007581866	429.75275	-181.78260714285716	495.9402857142857	-247.97014285714286	181.78260714285716	429.75275	-123.98507142857143	900.989267857143	123.98507142857143	474.1849007581866	247.97014285714286	181.78260714285716	-247.97014285714286	123.98507142857143	123.98507142857143	-123.98507142857143	-247.97014285714286	0.0	181.78260714285716	-900.989267857143	-123.98507142857143	-567.1032063846703	371.9552142857143	-429.75275	123.98507142857143	474.1849007581866	-722.1550436153294	-319.1330635275276	567.1032063846703	247.97014285714286	-371.9552142857143	-567.1032063846707	123.98507142857143	-123.98507142857143	8.39	123.98507142857143	123.98507142857143	429.75275000000005
169	556.4846190818655	278.24230954093275	139.12115477046638	860.8788452295337	1000.0	489.8796230872198	-860.8788452295337	-139.12115477046638	834.7269286227983	-139.12115477046638	-278.24230954093275	-278.24230954093275	278.24230954093275	139.12115477046638	469.6388692616594	-205.69772250190164	489.8796230872198	-211.63731354628703	556.4846190818655	-278.24230954093275	211.63731354628703	489.8796230872198	-139.12115477046638	1000.0	139.12115477046638	205.69772250190158	278.24230954093275	211.63731354628703	-278.24230954093275	139.12115477046638	139.12115477046638	-139.12115477046638	-278.24230954093275	14.30116278117498	211.63731354628703	-1000.0	-139.12115477046638	-985.6988372188248	417.3634643113991	-489.8796230872198	139.12115477046638	205.69772250190158	-483.9400320428344	-707.4565276778926	985.6988372188248	278.24230954093275	-417.3634643113991	-985.698837218825	139.12115477046638	-139.12115477046638	8.39	139.12115477046638	139.12115477046638	489.87962308721984
170	407.6755372888968	203.83776864444837	101.9188843222242	356.3595126289073	1000.0	541.0084380511138	-356.3595126289073	-101.9188843222242	611.5133059333452	-101.9188843222242	-203.8377686444484	-203.8377686444484	203.83776864444837	101.9188843222242	623.0253141533417	-796.1622313555516	541.0084380511138	-337.1706694066654	407.6755372888968	-203.83776864444837	337.1706694066654	541.0084380511138	-101.9188843222242	458.2783969511315	101.9188843222242	796.1622313555516	203.83776864444837	337.1706694066654	-203.83776864444837	101.9188843222242	101.9188843222242	-101.9188843222242	-203.83776864444837	376.9746858466583	337.1706694066654	-458.2783969511315	-101.91888432222419	-623.0253141533414	305.7566529666726	-541.0084380511138	101.91888432222419	796.1622313555516	-1000.0	-419.18754550889247	623.0253141533414	203.8377686444484	-305.7566529666726	-623.0253141533417	101.9188843222242	-101.9188843222242	8.39	101.9188843222242	101.9188843222242	541.0084380511139
171	604.6680244246642	302.3340122123321	151.16700610616607	848.8329938938339	1000.0	590.2617175513836	-848.8329938938339	-151.16700610616607	907.0020366369963	-151.16700610616607	-302.33401221233214	-302.33401221233214	302.3340122123321	151.16700610616607	770.7851526541511	-599.1955328014242	590.2617175513836	-287.9277053390516	604.6680244246642	-302.3340122123321	287.9277053390516	590.2617175513836	-151.16700610616607	1000.0	151.16700610616607	599.1955328014242	302.3340122123321	287.9277053390516	-302.3340122123321	151.16700610616607	151.16700610616607	-151.16700610616607	-302.3340122123321	130.74439235960506	287.9277053390516	-1000.0	-151.16700610616607	-869.2556076403946	453.50101831849815	-590.2617175513836	151.16700610616607	599.1955328014242	-901.5295450137562	-566.9215954280621	869.2556076403946	302.33401221233214	-453.50101831849815	-869.2556076403949	151.16700610616607	-151.16700610616607	8.39	151.16700610616607	151.16700610616607	590.2617175513836
172	561.7355431664625	280.8677715832313	140.43388579161567	859.5661142083843	529.4480407760082	500.8190482634636	-859.5661142083843	-140.4338857916157	842.6033147496938	-140.43388579161567	-280.86777158323133	-280.86777158323133	280.8677715832313	140.43388579161567	973.0091040143823	-719.1322284167687	500.8190482634636	-219.95127668023235	561.7355431664625	-280.8677715832313	219.95127668023235	500.8190482634636	-140.43388579161567	1000.0	140.43388579161567	719.1322284167687	280.8677715832313	219.95127668023235	-280.8677715832313	140.43388579161567	140.43388579161567	-140.43388579161567	-280.8677715832313	26.990895985617726	219.95127668023235	-1000.0	-140.43388579161567	-502.45714479039043	421.3016573748469	-500.8190482634636	140.43388579161567	719.1322284167687	-1000.0	-221.5893732071586	502.45714479039043	280.86777158323133	-421.3016573748469	-502.45714479039043	140.4338857916157	-140.43388579161567	8.39	140.43388579161567	140.43388579161567	500.8190482634635
173	606.7408910645878	303.37044553229396	151.68522276614695	848.3147772338531	1000.0	594.5801897178912	-848.3147772338531	-151.68522276614692	910.1113365968818	-151.68522276614695	-303.3704455322939	-303.3704455322939	303.37044553229396	151.68522276614695	783.740569153674	-616.1239436941339	594.5801897178912	-291.20974418559734	606.7408910645878	-303.37044553229396	291.20974418559734	594.5801897178912	-151.68522276614695	1000.0	151.68522276614695	616.1239436941339	303.37044553229396	291.20974418559734	-303.37044553229396	151.68522276614695	151.68522276614695	-151.68522276614695	-303.37044553229396	135.7538200727539	291.20974418559734	-1000.0	-151.68522276614695	-864.2461799272461	455.0556682984409	-594.5801897178912	151.68522276614695	616.1239436941339	-919.4943892264279	-560.8757343949528	864.2461799272461	303.3704455322939	-455.0556682984409	-864.2461799272461	151.68522276614692	-151.68522276614695	8.39	151.68522276614695	151.68522276614695	594.5801897178915
174	323.20492569569234	161.60246284784614	80.8012314239231	157.8535753848769	1000.0	511.4437239934923	-157.8535753848769	-80.80123142392313	484.8073885435385	-80.8012314239231	-161.6024628478462	-161.6024628478462	161.60246284784614	80.8012314239231	534.3311719804769	-838.3975371521539	511.4437239934923	-349.8412611456462	323.20492569569234	-161.60246284784614	349.8412611456462	511.4437239934923	-80.8012314239231	238.6548068088	80.8012314239231	838.3975371521539	161.60246284784614	349.8412611456462	-161.60246284784614	80.8012314239231	80.8012314239231	-80.8012314239231	-161.60246284784614	465.66882801952306	349.8412611456462	-238.6548068088	-80.8012314239231	-534.3311719804768	242.40369427176924	-511.4437239934923	80.8012314239231	838.3975371521539	-1000.0	-372.7287091326306	534.3311719804768	161.6024628478462	-242.40369427176924	-534.3311719804769	80.80123142392313	-80.8012314239231	8.39	80.8012314239231	80.8012314239231	511.4437239934922
175	148.71859760895111	74.35929880447554	37.17964940223777	-252.18929561896465	1000.0	450.373509163133	252.18929561896465	-37.17964940223777	223.07789641342666	-37.17964940223777	-74.35929880447554	-74.35929880447554	74.35929880447554	37.17964940223777	351.1205274893987	-925.6407011955245	450.373509163133	-376.01421035865746	148.71859760895111	-74.35929880447554	376.01421035865746	450.373509163133	-37.17964940223777	-215.00964621672688	37.17964940223777	925.6407011955245	74.35929880447554	376.01421035865746	-74.35929880447554	37.17964940223777	37.17964940223777	-37.17964940223777	-74.35929880447554	648.8794725106013	376.01421035865746	215.00964621672688	-37.17964940223777	-351.1205274893988	111.53894820671333	-450.373509163133	37.17964940223777	925.6407011955245	-1000.0	-276.76122868492394	351.1205274893988	74.35929880447554	-111.53894820671333	-351.1205274893987	37.17964940223777	-37.17964940223777	8.39	37.17964940223777	37.17964940223777	450.3735091631327
176	348.43846887650847	174.21923443825415	87.10961721912713	352.93647301996145	547.3864294661104	429.75275	-352.93647301996145	-87.10961721912713	522.6577033147626	-87.10961721912713	-174.21923443825426	-174.21923443825426	174.21923443825415	87.10961721912713	741.8718205338898	-825.7807655617459	429.75275	-255.5335155617458	348.43846887650847	-174.21923443825415	255.5335155617458	429.75275	-87.10961721912713	440.0460902390886	87.10961721912713	825.7807655617459	174.21923443825415	255.5335155617458	-174.21923443825415	87.10961721912713	87.10961721912713	-87.10961721912713	-174.21923443825415	258.12817946611017	255.5335155617458	-440.0460902390886	-87.10961721912713	-289.25824999999963	261.3288516573813	-429.75275	87.10961721912713	825.7807655617459	-1000.0	-115.03901556174549	289.25824999999963	174.21923443825426	-261.3288516573813	-289.2582500000002	87.10961721912713	-87.10961721912713	8.39	87.10961721912713	87.10961721912713	429.75275000000005
177	286.5983108193389	143.29915540966948	71.64957770483475	71.82803042544644	1000.0	498.6314087867686	-71.82803042544644	-71.64957770483475	429.8974662290084	-71.64957770483475	-143.2991554096695	-143.2991554096695	143.29915540966948	71.64957770483475	495.89422636030594	-856.7008445903305	498.6314087867686	-355.33225337709905	286.5983108193389	-143.29915540966948	355.33225337709905	498.6314087867686	-71.64957770483475	143.4776081302812	71.64957770483475	856.7008445903305	143.29915540966948	355.33225337709905	-143.29915540966948	71.64957770483475	71.64957770483475	-71.64957770483475	-143.29915540966948	504.10577363969406	355.33225337709905	-143.47760813028117	-71.64957770483475	-495.89422636030554	214.9487331145042	-498.6314087867686	71.64957770483475	856.7008445903305	-1000.0	-352.5950709506362	495.89422636030554	143.2991554096695	-214.9487331145042	-495.89422636030594	71.64957770483475	-71.64957770483475	8.39	71.64957770483475	71.64957770483475	498.63140878676853
178	443.97955691418156	221.98977845709072	110.99488922854539	441.6739587483265	1000.0	553.7148449199635	-441.6739587483265	-110.99488922854539	665.9693353712723	-110.99488922854539	-221.98977845709078	-221.98977845709078	221.98977845709072	110.99488922854539	661.1445347598907	-778.0102215429092	553.7148449199635	-331.7250664628727	443.97955691418156	-221.98977845709072	331.7250664628727	553.7148449199635	-110.99488922854539	552.6688479768719	110.99488922854539	778.0102215429092	221.98977845709072	331.7250664628727	-221.98977845709072	110.99488922854539	110.99488922854539	-110.99488922854539	-221.98977845709072	338.8554652401093	331.7250664628727	-552.6688479768719	-110.99488922854539	-661.1445347598906	332.98466768563617	-553.7148449199635	110.99488922854539	778.0102215429092	-1000.0	-439.15475630279934	661.1445347598906	221.98977845709078	-332.98466768563617	-661.1445347598907	110.99488922854539	-110.99488922854539	8.39	110.99488922854539	110.99488922854539	553.7148449199633
179	273.3782885003748	136.6891442501874	68.3445721250937	40.760977975880735	1000.0	494.0044009751312	-40.760977975880735	-68.3445721250937	410.06743275056226	-68.3445721250937	-136.6891442501874	-136.6891442501874	136.6891442501874	68.3445721250937	482.01320292539356	-863.3108557498126	494.0044009751312	-357.3152567249438	273.3782885003748	-136.6891442501874	357.3152567249438	494.0044009751312	-68.3445721250937	109.10555010097444	68.3445721250937	863.3108557498126	136.6891442501874	357.3152567249438	-136.6891442501874	68.3445721250937	68.3445721250937	-68.3445721250937	-136.6891442501874	517.9867970746064	357.3152567249438	-109.10555010097448	-68.3445721250937	-482.01320292539367	205.03371637528113	-494.0044009751312	68.3445721250937	863.3108557498126	-1000.0	-345.3240586752059	482.01320292539367	136.6891442501874	-205.03371637528113	-482.01320292539356	68.3445721250937	-68.3445721250937	8.39	68.3445721250937	68.3445721250937	494.00440097513126
180	228.30319697087404	114.15159848543703	57.0757992427185	0.0	1000.0	434.7844608608418	0.0	-57.07579924271852	342.4547954563111	-57.0757992427185	-114.151598485437	-114.151598485437	114.15159848543703	57.0757992427185	304.35338258252557	-668.6301111197428	434.7844608608418	-320.6328623754048	228.30319697087404	-114.15159848543703	320.6328623754048	434.7844608608418	-57.0757992427185	57.07579924271852	57.0757992427185	668.6301111197428	114.15159848543703	320.6328623754048	-114.15159848543703	57.0757992427185	57.0757992427185	-57.0757992427185	-114.15159848543703	478.42832702265423	320.6328623754048	-57.07579924271852	-57.0757992427185	-521.5716729773458	171.22739772815555	-434.7844608608418	57.0757992427185	668.6301111197428	-782.7817096051798	-407.42007449190857	521.5716729773458	114.151598485437	-171.22739772815555	-521.5716729773458	57.07579924271852	-57.0757992427185	8.39	57.0757992427185	57.0757992427185	434.7844608608416
181	450.4405725139114	225.2202862569557	112.61014312847787	456.85734540769175	1000.0	555.9762003798689	-456.85734540769175	-112.61014312847789	675.6608587708671	-112.61014312847787	-225.22028625695575	-225.22028625695575	225.2202862569557	112.61014312847787	667.928601139607	-774.7797137430443	555.9762003798689	-330.7559141229133	450.4405725139114	-225.2202862569557	330.7559141229133	555.9762003798689	-112.61014312847787	569.4674885361696	112.61014312847787	774.7797137430443	225.2202862569557	330.7559141229133	-225.2202862569557	112.61014312847787	112.61014312847787	-112.61014312847787	-225.2202862569557	332.07139886039295	330.7559141229133	-569.4674885361696	-112.61014312847787	-667.9286011396069	337.83042938543355	-555.9762003798689	112.61014312847787	774.7797137430443	-1000.0	-442.70831488265105	667.9286011396069	225.22028625695575	-337.83042938543355	-667.928601139607	112.61014312847789	-112.61014312847787	8.39	112.61014312847787	112.61014312847787	555.9762003798689
182	210.00823460769683	105.00411730384843	52.502058651924216	-108.15864867191246	1000.0	471.8248821126939	108.15864867191246	-52.502058651924216	315.01235191154524	-52.502058651924216	-105.00411730384843	-105.00411730384843	105.00411730384843	52.502058651924216	415.47464633808175	-894.9958826961515	471.8248821126939	-366.8207648088454	210.00823460769683	-105.00411730384843	366.8207648088454	471.8248821126939	-52.502058651924216	-55.65659001998824	52.502058651924216	894.9958826961515	105.00411730384843	366.8207648088454	-105.00411730384843	52.502058651924216	52.502058651924216	-52.502058651924216	-105.00411730384843	584.5253536619182	366.8207648088454	55.65659001998824	-52.502058651924216	-415.47464633808136	157.50617595577262	-471.8248821126939	52.502058651924216	894.9958826961515	-1000.0	-310.47052903423315	415.47464633808136	105.00411730384843	-157.50617595577262	-415.4746463380818	52.502058651924216	-52.502058651924216	8.39	52.502058651924216	52.502058651924216	471.8248821126937
183	108.582476921369	54.29123846068453	27.14561923034223	-346.5091792347829	1000.0	436.3258669224791	346.5091792347829	-27.14561923034223	162.87371538205352	-27.14561923034223	-54.29123846068446	-54.29123846068446	54.29123846068453	27.14561923034223	308.9776007674375	-945.7087615393154	436.3258669224791	-382.0346284617947	108.582476921369	-54.29123846068453	382.0346284617947	436.3258669224791	-27.14561923034223	-319.36356000444067	27.14561923034223	945.7087615393154	54.29123846068453	382.0346284617947	-54.29123846068453	27.14561923034223	27.14561923034223	-27.14561923034223	-54.29123846068453	691.0223992325625	382.0346284617947	319.3635600044406	-27.14561923034223	-308.9776007674376	81.43685769102676	-436.3258669224791	27.14561923034223	945.7087615393154	-1000.0	-254.6863623067529	308.9776007674376	54.29123846068446	-81.43685769102676	-308.9776007674375	27.14561923034223	-27.14561923034223	8.39	27.14561923034223	27.14561923034223	436.32586692247907
184	222.19703120773934	111.09851560386969	55.54925780193485	-55.54925780193485	920.1142704670743	460.11381501612357	55.54925780193485	-55.54925780193485	333.29554681160903	-55.54925780193485	-111.0985156038697	-111.0985156038697	111.09851560386969	55.54925780193485	460.22717458129665	-888.9014843961303	460.11381501612357	-349.01529941225385	222.19703120773934	-111.09851560386969	349.01529941225385	460.11381501612357	-55.54925780193485	0.0	55.54925780193485	888.9014843961303	111.09851560386969	349.01529941225385	-111.09851560386969	55.54925780193485	55.54925780193485	-55.54925780193485	-111.09851560386969	539.7728254187034	349.01529941225385	0.0	-55.54925780193485	-380.3414450483707	166.64777340580451	-460.11381501612357	55.54925780193485	888.9014843961303	-1000.0	-269.242929444501	380.3414450483707	111.0985156038697	-166.64777340580451	-380.34144504837093	55.54925780193485	-55.54925780193485	8.39	55.54925780193485	55.54925780193485	460.1138150161239
185	510.63141278869927	255.31570639434958	127.65785319717484	598.3058200534433	1000.0	577.0429944760447	-598.3058200534433	-127.65785319717484	765.9471191830488	-127.65785319717484	-255.3157063943497	-255.3157063943497	255.31570639434958	127.65785319717484	731.1289834281342	-744.6842936056504	577.0429944760447	-321.7272880816951	510.63141278869927	-255.31570639434958	321.7272880816951	577.0429944760447	-127.65785319717484	725.9636732506182	127.65785319717484	744.6842936056504	255.31570639434958	321.7272880816951	-255.31570639434958	127.65785319717484	127.65785319717484	-127.65785319717484	-255.31570639434958	268.87101657186577	321.7272880816951	-725.9636732506182	-127.65785319717484	-731.128983428134	382.9735595915244	-577.0429944760447	127.65785319717484	744.6842936056504	-1000.0	-475.81327703378474	731.128983428134	255.3157063943497	-382.9735595915244	-731.1289834281342	127.65785319717484	-127.65785319717484	8.39	127.65785319717484	127.65785319717484	577.0429944760449
186	157.45767628987153	78.72883814493576	39.36441907246788	-231.652460718802	1000.0	453.43218670145507	231.652460718802	-39.36441907246788	236.1865144348073	-39.36441907246788	-78.72883814493576	-78.72883814493576	78.72883814493576	39.36441907246788	360.2965601043651	-921.2711618550643	453.43218670145507	-374.70334855651936	157.45767628987153	-78.72883814493576	374.70334855651936	453.43218670145507	-39.36441907246788	-192.2880416463341	39.36441907246788	921.2711618550643	78.72883814493576	374.70334855651936	-78.72883814493576	39.36441907246788	39.36441907246788	-39.36441907246788	-78.72883814493576	639.7034398956349	374.70334855651936	192.2880416463341	-39.36441907246788	-360.2965601043652	118.09325721740365	-453.43218670145507	39.36441907246788	921.2711618550643	-1000.0	-281.56772195942915	360.2965601043652	78.72883814493576	-118.09325721740365	-360.2965601043651	39.36441907246788	-39.36441907246788	8.39	39.36441907246788	39.36441907246788	453.43218670145524
187	291.24042716281997	145.62021358140987	72.810106790705	188.49210309310774	1000.0	429.7527499999999	-188.49210309310774	-72.810106790705	436.86064074422984	-72.810106790705	-145.62021358141	-145.62021358141	145.62021358140987	72.810106790705	289.25824999999963	-501.8627888836546	429.7527499999999	-284.13253641858995	291.24042716281997	-145.62021358140987	284.13253641858995	429.7527499999999	-72.810106790705	261.30220988381274	72.810106790705	501.8627888836546	145.62021358140987	284.13253641858995	-145.62021358140987	72.810106790705	72.810106790705	-72.810106790705	-145.62021358140987	358.22475246506485	284.13253641858995	-261.30220988381274	-72.81010679070499	-641.7752475349348	218.43032037211492	-429.7527499999999	72.81010679070499	501.8627888836546	-647.4830024650645	-496.15503395352573	641.7752475349348	145.62021358141	-218.43032037211492	-641.7752475349351	72.810106790705	-72.810106790705	8.39	72.810106790705	72.810106790705	429.75275000000005
188	558.8673805080217	279.4336902540109	139.71684512700543	860.2831548729946	1000.0	494.84370939171185	-860.2831548729946	-139.71684512700543	838.3010707620326	-139.71684512700543	-279.43369025401086	-279.43369025401086	279.4336902540109	139.71684512700543	484.53112817513585	-225.15694081551064	494.84370939171185	-215.41001913770094	558.8673805080217	-279.4336902540109	215.41001913770094	494.84370939171185	-139.71684512700543	1000.0	139.71684512700543	225.15694081551064	279.4336902540109	215.41001913770094	-279.4336902540109	139.71684512700543	139.71684512700543	-139.71684512700543	-279.4336902540109	20.059502894385673	215.41001913770094	-1000.0	-139.71684512700543	-979.9404971056142	419.1505353810163	-494.84370939171185	139.71684512700543	225.15694081551064	-504.5906310695215	-700.5068068516034	979.9404971056142	279.43369025401086	-419.1505353810163	-979.9404971056143	139.71684512700543	-139.71684512700543	8.39	139.71684512700543	139.71684512700543	494.84370939171174
189	602.672702307282	301.33635115364103	150.66817557682052	849.3318244231795	1000.0	586.1047964735042	-849.3318244231795	-150.66817557682052	904.009053460923	-150.66817557682052	-301.33635115364103	-301.33635115364103	301.33635115364103	150.66817557682052	758.3143894205125	-582.9004021761361	586.1047964735042	-284.768445319863	602.672702307282	-301.33635115364103	284.768445319863	586.1047964735042	-150.66817557682052	1000.0	150.66817557682052	582.9004021761361	301.33635115364103	284.768445319863	-301.33635115364103	150.66817557682052	150.66817557682052	-150.66817557682052	-301.33635115364103	125.92236390926473	284.768445319863	-1000.0	-150.66817557682052	-874.0776360907349	452.0045267304615	-586.1047964735042	150.66817557682052	582.9004021761361	-884.2367533297772	-572.741284937094	874.0776360907349	301.33635115364103	-452.0045267304615	-874.0776360907353	150.66817557682052	-150.66817557682052	8.39	150.66817557682052	150.66817557682052	586.1047964735042
190	343.9274080763676	171.96370403818378	85.98185201909189	206.55140897946387	1000.0	518.6965928267288	-206.55140897946387	-85.98185201909189	515.8911121145513	-85.98185201909189	-171.96370403818378	-171.96370403818378	171.96370403818378	85.98185201909189	556.0897784801859	-828.0362959618162	518.6965928267288	-346.732888788545	343.9274080763676	-171.96370403818378	346.732888788545	518.6965928267288	-85.98185201909189	292.53326099855576	85.98185201909189	828.0362959618162	171.96370403818378	346.732888788545	-171.96370403818378	85.98185201909189	85.98185201909189	-85.98185201909189	-171.96370403818378	443.910221519814	346.732888788545	-292.53326099855576	-85.98185201909189	-556.0897784801862	257.94555605727567	-518.6965928267288	85.98185201909189	828.0362959618162	-1000.0	-384.1260744420026	556.0897784801862	171.96370403818378	-257.94555605727567	-556.0897784801859	85.98185201909189	-85.98185201909189	8.39	85.98185201909189	85.98185201909189	518.6965928267286
191	595.4160899561618	297.70804497808103	148.8540224890405	851.1459775109595	1000.0	570.9868540753373	-851.1459775109595	-148.8540224890405	893.1241349342429	-148.8540224890405	-297.708044978081	-297.708044978081	297.70804497808103	148.8540224890405	712.960562226012	-523.6380679753222	570.9868540753373	-273.2788090972562	595.4160899561618	-297.70804497808103	273.2788090972562	570.9868540753373	-148.8540224890405	1000.0	148.8540224890405	523.6380679753222	297.70804497808103	273.2788090972562	-297.70804497808103	148.8540224890405	148.8540224890405	-148.8540224890405	-297.70804497808103	108.3855507273912	273.2788090972562	-1000.0	-148.8540224890405	-891.6144492726085	446.56206746712144	-570.9868540753373	148.8540224890405	523.6380679753222	-821.3461129534032	-593.9064042945274	891.6144492726085	297.708044978081	-446.56206746712144	-891.6144492726088	148.8540224890405	-148.8540224890405	8.39	148.8540224890405	148.8540224890405	570.9868540753373
192	563.7856457084204	281.8928228542102	140.9464114271051	859.0535885728949	1000.0	505.0900952258757	-859.0535885728949	-140.9464114271051	845.6784685626305	-140.9464114271051	-281.8928228542102	-281.8928228542102	281.8928228542102	140.9464114271051	515.270285677627	-265.3227732854326	505.0900952258757	-223.19727237166552	563.7856457084204	-281.8928228542102	223.19727237166552	505.0900952258757	-140.9464114271051	1000.0	140.9464114271051	265.3227732854326	281.8928228542102	223.19727237166552	-281.8928228542102	140.9464114271051	140.9464114271051	-140.9464114271051	-281.8928228542102	31.945310462015755	223.19727237166552	-1000.0	-140.9464114271051	-968.0546895379842	422.83923428131527	-505.0900952258757	140.9464114271051	265.3227732854326	-547.2155961396428	-686.1618666837736	968.0546895379842	281.8928228542102	-422.83923428131527	-968.0546895379842	140.9464114271051	-140.9464114271051	8.39	140.9464114271051	140.9464114271051	505.0900952258757
193	551.322566832225	275.66128341611255	137.83064170805628	862.1693582919437	1000.0	479.1253475671356	-862.1693582919437	-137.83064170805628	826.9838502483376	-137.83064170805628	-275.66128341611255	-275.66128341611255	275.66128341611255	137.83064170805628	437.37604270140656	-163.54096246317124	479.1253475671356	-203.46406415102297	551.322566832225	-275.66128341611255	203.46406415102297	479.1253475671356	-137.83064170805628	1000.0	137.83064170805628	163.54096246317124	275.66128341611255	203.46406415102297	-275.66128341611255	137.83064170805628	137.83064170805628	-137.83064170805628	-275.66128341611255	1.8262031778772325	203.46406415102297	-1000.0	-137.83064170805628	-998.1737968221227	413.4919251241688	-479.1253475671356	137.83064170805628	163.54096246317124	-439.2022458792838	-722.5125134060097	998.1737968221227	275.66128341611255	-413.4919251241688	-998.1737968221228	137.83064170805628	-137.83064170805628	8.39	137.83064170805628	137.83064170805628	479.1253475671356
194	553.9104483092049	276.95522415460243	138.47761207730122	861.5223879226987	1000.0	484.51676731084353	-861.5223879226987	-138.47761207730127	830.8656724638073	-138.47761207730122	-276.95522415460243	-276.95522415460243	276.95522415460243	138.47761207730122	453.55030193253026	-184.67532785850614	484.51676731084353	-207.5615431562411	553.9104483092049	-276.95522415460243	207.5615431562411	484.51676731084353	-138.47761207730122	1000.0	138.47761207730122	184.67532785850614	276.95522415460243	207.5615431562411	-276.95522415460243	138.47761207730122	138.47761207730122	-138.47761207730122	-276.95522415460243	8.08025008057831	207.5615431562411	-1000.0	-138.47761207730122	-991.9197499194216	415.43283623190365	-484.51676731084353	138.47761207730122	184.67532785850614	-461.63055201310857	-714.964525764819	991.9197499194216	276.95522415460243	-415.43283623190365	-991.9197499194217	138.47761207730127	-138.47761207730122	8.39	138.47761207730122	138.47761207730122	484.5167673108433
