	rxn10158	rxn05312	rxn05318	rJB00240	rxn00615	rxn05209	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
218	-498.8454476873288	989.3008953746576	329.76696512488587	498.8454476873288	-667.9239302497717	-498.8454476873288	329.76696512488587	329.76696512488587	329.76696512488587	-329.76696512488587	667.9239302497717	329.76696512488587	667.9239302497717	-321.3769651248859	-329.76696512488587	667.9239302497717	-667.9239302497717	-321.3769651248858	321.3769651248859	-321.37696512488577	8.39	329.76696512488587
219	-477.4471528434649	946.5043056869297	315.50143522897656	477.4471528434649	-639.3928704579531	-477.4471528434649	315.50143522897656	315.50143522897656	315.50143522897656	-315.50143522897656	639.3928704579531	315.50143522897656	639.3928704579531	-307.1114352289766	-315.50143522897656	639.3928704579531	-639.3928704579531	-307.11143522897646	307.1114352289766	-307.1114352289766	8.39	315.50143522897656
220	-295.19650342018895	582.0030068403778	194.00100228012593	295.19650342018895	-396.39200456025185	-295.19650342018895	194.00100228012593	194.00100228012593	194.00100228012593	-194.00100228012593	396.39200456025185	194.00100228012593	396.39200456025185	-185.61100228012594	-194.00100228012593	396.39200456025185	-396.39200456025185	-185.61100228012583	185.61100228012594	-185.61100228012592	8.39	194.00100228012593
221	-456.12716187285446	903.8643237457088	301.2881079152362	456.12716187285446	-610.9662158304725	-456.12716187285446	301.28810791523625	301.28810791523625	301.28810791523625	-301.28810791523625	610.9662158304725	301.28810791523625	610.9662158304725	-292.89810791523627	-301.2881079152362	610.9662158304725	-610.9662158304725	-292.89810791523604	292.89810791523627	-292.8981079152363	8.39	301.28810791523625
222	-92.41047257249063	176.43094514498125	58.810315048327084	92.41047257249063	-126.01063009665417	-92.41047257249063	58.810315048327084	58.810315048327084	58.810315048327084	-58.810315048327084	126.01063009665417	58.810315048327084	126.01063009665417	-50.42031504832708	-58.810315048327084	126.01063009665417	-126.01063009665417	-50.420315048326984	50.42031504832708	-50.42031504832708	8.39	58.810315048327084
223	-202.58415105846592	396.77830211693174	132.25943403897725	202.58415105846592	-272.9088680779545	-202.58415105846592	132.25943403897725	132.25943403897725	132.25943403897725	-132.25943403897725	272.9088680779545	132.25943403897725	272.9088680779545	-123.86943403897726	-132.25943403897725	272.9088680779545	-272.9088680779545	-123.86943403897715	123.86943403897726	-123.86943403897726	8.39	132.25943403897725
224	-206.14338178485545	403.89676356971086	134.63225452323695	206.14338178485545	-277.6545090464739	-206.14338178485545	134.63225452323695	134.63225452323695	134.63225452323695	-134.63225452323695	277.6545090464739	134.63225452323695	277.6545090464739	-126.24225452323697	-134.63225452323695	277.6545090464739	-277.6545090464739	-126.24225452323685	126.24225452323697	-126.24225452323697	8.39	134.63225452323695
225	-135.18559263787765	261.98118527575525	87.32706175858505	135.18559263787765	-183.0441235171702	-135.18559263787765	87.32706175858509	87.32706175858509	87.32706175858509	-87.32706175858509	183.0441235171702	87.32706175858509	183.0441235171702	-78.93706175858507	-87.32706175858505	183.0441235171702	-183.0441235171702	-78.93706175858495	78.93706175858507	-78.93706175858506	8.39	87.3270617585851
226	-316.60188830849415	624.8137766169882	208.27125887232933	316.60188830849415	-424.93251774465887	-316.60188830849415	208.2712588723294	208.2712588723294	208.2712588723294	-208.2712588723294	424.93251774465887	208.2712588723294	424.93251774465887	-199.88125887232937	-208.27125887232933	424.93251774465887	-424.93251774465887	-199.88125887232914	199.88125887232937	-199.88125887232934	8.39	208.27125887232944
227	-142.2827271233106	276.17545424662103	92.05848474887364	142.2827271233106	-192.50696949774738	-142.2827271233106	92.05848474887368	92.05848474887368	92.05848474887368	-92.05848474887368	192.50696949774738	92.05848474887368	192.50696949774738	-83.66848474887367	-92.05848474887364	192.50696949774738	-192.50696949774738	-83.66848474887354	83.66848474887367	-83.66848474887365	8.39	92.0584847488737
228	-184.82339081424487	361.25678162848953	120.41892720949647	184.82339081424487	-249.22785441899305	-184.82339081424487	120.41892720949652	120.41892720949652	120.41892720949652	-120.41892720949652	249.22785441899305	120.41892720949652	249.22785441899305	-112.0289272094965	-120.41892720949647	249.22785441899305	-249.22785441899305	-112.02892720949637	112.0289272094965	-112.02892720949649	8.39	120.41892720949653
229	-449.0229089259687	889.6558178519375	296.5519392839792	449.0229089259687	-601.4938785679583	-449.0229089259687	296.55193928397915	296.55193928397915	296.55193928397915	-296.55193928397915	601.4938785679583	296.55193928397915	601.4938785679583	-288.16193928397917	-296.5519392839792	601.4938785679583	-601.4938785679583	-288.16193928397945	288.16193928397917	-288.1619392839792	8.39	296.55193928397915
230	-138.73770490281458	269.08540980562907	89.69513660187636	138.73770490281458	-187.7802732037527	-138.73770490281458	89.69513660187636	89.69513660187636	89.69513660187636	-89.69513660187636	187.7802732037527	89.69513660187636	187.7802732037527	-81.30513660187637	-89.69513660187636	187.7802732037527	-187.7802732037527	-81.30513660187623	81.30513660187637	-81.30513660187637	8.39	89.69513660187634
231	-420.4918871755122	832.5937743510243	277.53125811700806	420.4918871755122	-563.4525162340162	-420.4918871755122	277.5312581170081	277.5312581170081	277.5312581170081	-277.5312581170081	563.4525162340162	277.5312581170081	563.4525162340162	-269.14125811700814	-277.53125811700806	563.4525162340162	-563.4525162340162	-269.14125811700785	269.14125811700814	-269.1412581170081	8.39	277.5312581170081
232	-160.05057741197288	311.71115482394566	103.90371827464855	160.05057741197288	-216.1974365492971	-160.05057741197288	103.90371827464855	103.90371827464855	103.90371827464855	-103.90371827464855	216.1974365492971	103.90371827464855	216.1974365492971	-95.51371827464857	-103.90371827464855	216.1974365492971	-216.1974365492971	-95.51371827464835	95.51371827464857	-95.51371827464857	8.39	103.90371827464854
233	-110.20668315235828	212.02336630471655	70.67445543490555	110.20668315235828	-149.73891086981104	-110.20668315235828	70.67445543490551	70.67445543490551	70.67445543490551	-70.67445543490551	149.73891086981104	70.67445543490551	149.73891086981104	-62.284455434905496	-70.67445543490555	149.73891086981104	-149.73891086981104	-62.28445543490545	62.284455434905496	-62.28445543490551	8.39	70.67445543490552
234	-255.94459357886933	503.49918715773856	167.83306238591285	255.94459357886933	-344.0561247718257	-255.94459357886933	167.83306238591285	167.83306238591285	167.83306238591285	-167.83306238591285	344.0561247718257	167.83306238591285	344.0561247718257	-159.44306238591287	-167.83306238591285	344.0561247718257	-344.0561247718257	-159.44306238591287	159.44306238591287	-159.44306238591287	8.39	167.83306238591285
235	-213.24051627028814	418.09103254057607	139.36367751352532	213.24051627028814	-287.1173550270507	-213.24051627028814	139.36367751352535	139.36367751352535	139.36367751352535	-139.36367751352535	287.1173550270507	139.36367751352535	287.1173550270507	-130.9736775135253	-139.36367751352532	287.1173550270507	-287.1173550270507	-130.9736775135251	130.9736775135253	-130.9736775135254	8.39	139.3636775135254
236	-273.71953391197303	539.049067823946	179.6830226079819	273.71953391197303	-367.75604521596404	-273.71953391197303	179.683022607982	179.683022607982	179.683022607982	-179.683022607982	367.75604521596404	179.683022607982	367.75604521596404	-171.29302260798195	-179.6830226079819	367.75604521596404	-367.75604521596404	-171.29302260798173	171.29302260798195	-171.29302260798192	8.39	179.68302260798202
237	-181.27836859374884	354.1667371874976	118.05557906249919	181.27836859374884	-244.50115812499837	-181.27836859374884	118.05557906249919	118.05557906249919	118.05557906249919	-118.05557906249919	244.50115812499837	118.05557906249919	244.50115812499837	-109.6655790624992	-118.05557906249919	244.50115812499837	-244.50115812499837	-109.66557906249913	109.6655790624992	-109.6655790624992	8.39	118.05557906249918
238	-103.10243020547296	197.8148604109457	65.93828680364845	103.10243020547296	-140.26657360729712	-103.10243020547296	65.93828680364857	65.93828680364857	65.93828680364857	-65.93828680364857	140.26657360729712	65.93828680364857	140.26657360729712	-57.548286803648566	-65.93828680364845	140.26657360729712	-140.26657360729712	-57.54828680364835	57.548286803648566	-57.54828680364858	8.39	65.93828680364855
239	-195.4585141963148	382.5270283926295	127.50900946420984	195.4585141963148	-263.40801892841966	-195.4585141963148	127.50900946420984	127.50900946420984	127.50900946420984	-127.50900946420984	263.40801892841966	127.50900946420984	263.40801892841966	-119.11900946420985	-127.50900946420984	263.40801892841966	-263.40801892841966	-119.11900946420978	119.11900946420985	-119.11900946420985	8.39	127.50900946420984
240	-252.40666140281465	496.42332280562937	165.4744409352097	252.40666140281465	-339.3388818704195	-252.40666140281465	165.47444093520977	165.47444093520977	165.47444093520977	-165.47444093520977	339.3388818704195	165.47444093520977	339.3388818704195	-157.08444093520978	-165.4744409352097	339.3388818704195	-339.3388818704195	-157.08444093520976	157.08444093520978	-157.08444093520984	8.39	165.47444093520974
241	-470.36414172633175	932.3382834526635	310.7794278175545	470.36414172633175	-629.948855635109	-470.36414172633175	310.7794278175545	310.7794278175545	310.7794278175545	-310.7794278175545	629.948855635109	310.7794278175545	629.948855635109	-302.3894278175545	-310.7794278175545	629.948855635109	-629.948855635109	-302.38942781755463	302.3894278175545	-302.3894278175545	8.39	310.7794278175545
242	-466.8191195058359	925.2482390116719	308.41607967055734	466.8191195058359	-625.2221593411145	-466.8191195058359	308.4160796705573	308.4160796705573	308.4160796705573	-308.4160796705573	625.2221593411145	308.4160796705573	625.2221593411145	-300.0260796705573	-308.41607967055734	625.2221593411145	-625.2221593411145	-300.0260796705576	300.0260796705573	-300.02607967055735	8.39	308.4160796705573
243	-163.59559963246843	318.8011992649367	106.26706642164561	163.59559963246843	-220.92413284329115	-163.59559963246843	106.26706642164557	106.26706642164557	106.26706642164557	-106.26706642164557	220.92413284329115	106.26706642164557	220.92413284329115	-97.87706642164555	-106.26706642164561	220.92413284329115	-220.92413284329115	-97.87706642164551	97.87706642164555	-97.87706642164557	8.39	106.26706642164558
244	-209.6954940497923	411.00098809958445	137.00032936652815	209.6954940497923	-282.3906587330563	-209.6954940497923	137.00032936652815	137.00032936652815	137.00032936652815	-137.00032936652815	282.3906587330563	137.00032936652815	282.3906587330563	-128.61032936652816	-137.00032936652815	282.3906587330563	-282.3906587330563	-128.61032936652805	128.61032936652816	-128.61032936652816	8.39	137.00032936652815
245	-231.00836655895068	453.62673311790127	151.20891103930035	231.00836655895068	-310.8078220786009	-231.00836655895068	151.20891103930043	151.20891103930043	151.20891103930043	-151.20891103930043	310.8078220786009	151.20891103930043	310.8078220786009	-142.8189110393004	-151.20891103930035	310.8078220786009	-310.8078220786009	-142.8189110393002	142.8189110393004	-142.81891103930036	8.39	151.20891103930046
246	-480.99926510840174	953.6085302168034	317.86951007226776	480.99926510840174	-644.1290201445356	-480.99926510840174	317.8695100722678	317.8695100722678	317.8695100722678	-317.8695100722678	644.1290201445356	317.8695100722678	644.1290201445356	-309.47951007226783	-317.86951007226776	644.1290201445356	-644.1290201445356	-309.47951007226754	309.47951007226783	-309.4795100722678	8.39	317.8695100722678
247	-216.77844844634274	425.1668968926854	141.72229896422846	216.77844844634274	-291.8345979284569	-216.77844844634274	141.72229896422846	141.72229896422846	141.72229896422846	-141.72229896422846	291.8345979284569	141.72229896422846	291.8345979284569	-133.33229896422847	-141.72229896422846	291.8345979284569	-291.8345979284569	-133.33229896422844	133.33229896422847	-133.33229896422847	8.39	141.72229896422846
248	-170.66440224370785	332.9388044874156	110.97960149580513	170.66440224370785	-230.3492029916104	-170.66440224370785	110.9796014958052	110.9796014958052	110.9796014958052	-110.9796014958052	230.3492029916104	110.9796014958052	230.3492029916104	-102.58960149580518	-110.97960149580513	230.3492029916104	-230.3492029916104	-102.58960149580501	102.58960149580518	-102.5896014958052	8.39	110.97960149580521
249	-167.13353180852337	325.8770636170466	108.62568787234882	167.13353180852337	-225.64137574469765	-167.13353180852337	108.62568787234882	108.62568787234882	108.62568787234882	-108.62568787234882	225.64137574469765	108.62568787234882	225.64137574469765	-100.2356878723488	-108.62568787234882	225.64137574469765	-225.64137574469765	-100.23568787234868	100.2356878723488	-100.23568787234899	8.39	108.62568787234883
250	-473.90207390238663	939.4141478047732	313.1380492682577	473.90207390238663	-634.6660985365154	-473.90207390238663	313.1380492682577	313.1380492682577	313.1380492682577	-313.1380492682577	634.6660985365154	313.1380492682577	634.6660985365154	-304.7480492682577	-313.1380492682577	634.6660985365154	-634.6660985365154	-304.74804926825766	304.7480492682577	-304.74804926825783	8.39	313.1380492682577
251	-259.48961579936554	510.589231598731	170.19641053291025	259.48961579936554	-348.7828210658207	-259.48961579936554	170.19641053291033	170.19641053291033	170.19641053291033	-170.19641053291033	348.7828210658207	170.19641053291033	348.7828210658207	-161.8064105329103	-170.19641053291025	348.7828210658207	-348.7828210658207	-161.80641053291012	161.8064105329103	-161.80641053291026	8.39	170.19641053291036
252	-188.36132299029987	368.3326459805995	122.77754866019973	188.36132299029987	-253.94509732039967	-188.36132299029987	122.77754866019984	122.77754866019984	122.77754866019984	-122.77754866019984	253.94509732039967	122.77754866019984	253.94509732039967	-114.38754866019985	-122.77754866019973	253.94509732039967	-253.94509732039967	-114.38754866019964	114.38754866019985	-114.38754866019985	8.39	122.77754866019984
253	-145.82065929936562	283.251318598731	94.41710619957689	145.82065929936562	-197.224212399154	-145.82065929936562	94.417106199577	94.417106199577	94.417106199577	-94.417106199577	197.224212399154	94.417106199577	197.224212399154	-86.02710619957702	-94.41710619957689	197.224212399154	-197.224212399154	-86.02710619957675	86.02710619957702	-86.02710619957702	8.39	94.41710619957699
254	-174.18821093802217	339.98642187604423	113.32880729201474	174.18821093802217	-235.04761458402947	-174.18821093802217	113.32880729201474	113.32880729201474	113.32880729201474	-113.32880729201474	235.04761458402947	113.32880729201474	235.04761458402947	-104.93880729201476	-113.32880729201474	235.04761458402947	-235.04761458402947	-104.93880729201453	104.93880729201476	-104.93880729201476	8.39	113.32880729201473
255	-369.4080678744295	730.426135748859	243.475378582953	369.4080678744295	-495.340757165906	-369.4080678744295	243.475378582953	243.475378582953	243.475378582953	-243.475378582953	495.340757165906	243.475378582953	495.340757165906	-235.085378582953	-243.475378582953	495.340757165906	-495.340757165906	-235.0853785829529	235.085378582953	-235.085378582953	8.39	243.475378582953
256	-374.81857774476043	741.2471554895208	247.0823851631735	374.81857774476043	-502.55477032634724	-374.81857774476043	247.0823851631736	247.0823851631736	247.0823851631736	-247.0823851631736	502.55477032634724	247.0823851631736	502.55477032634724	-238.69238516317355	-247.0823851631735	502.55477032634724	-502.55477032634724	-238.69238516317338	238.69238516317355	-238.69238516317353	8.39	247.08238516317363
257	-362.2144263489622	716.0388526979243	238.6796175659747	362.2144263489622	-485.7492351319496	-362.2144263489622	238.67961756597478	238.67961756597478	238.67961756597478	-238.67961756597478	485.7492351319496	238.67961756597478	485.7492351319496	-230.28961756597474	-238.6796175659747	485.7492351319496	-485.7492351319496	-230.2896175659746	230.28961756597474	-230.2896175659747	8.39	238.6796175659748
258	-383.7845943567402	759.1791887134802	253.05972957116	383.7845943567402	-514.5094591423202	-383.7845943567402	253.0597295711601	253.0597295711601	253.0597295711601	-253.0597295711601	514.5094591423202	253.0597295711601	514.5094591423202	-244.66972957116005	-253.05972957116	514.5094591423202	-514.5094591423202	-244.66972957115982	244.66972957116005	-244.66972957116002	8.39	253.05972957116012
259	-390.97461201241833	773.5592240248369	257.8530746749457	390.97461201241833	-524.0961493498912	-390.97461201241833	257.8530746749456	257.8530746749456	257.8530746749456	-257.8530746749456	524.0961493498912	257.8530746749456	524.0961493498912	-249.46307467494563	-257.8530746749457	524.0961493498912	-524.0961493498912	-249.4630746749457	249.46307467494563	-249.4630746749457	8.39	257.8530746749456
260	-371.2163788992659	734.0427577985317	244.68091926617717	371.2163788992659	-497.75183853235455	-371.2163788992659	244.68091926617726	244.68091926617726	244.68091926617726	-244.68091926617726	497.75183853235455	244.68091926617726	497.75183853235455	-236.2909192661772	-244.68091926617717	497.75183853235455	-497.75183853235455	-236.290919266177	236.2909192661772	-236.29091926617718	8.39	244.68091926617728
261	-276.3926555124182	544.3953110248362	181.46510367494545	276.3926555124182	-371.3202073498909	-276.3926555124182	181.46510367494542	181.46510367494542	181.46510367494542	-181.46510367494542	371.3202073498909	181.46510367494542	371.3202073498909	-173.07510367494538	-181.46510367494545	371.3202073498909	-371.3202073498909	-173.07510367494513	173.07510367494538	-173.07510367494535	8.39	181.46510367494545
262	-64.69069463329883	120.99138926659748	40.33046308886583	64.69069463329883	-89.05092617773165	-64.69069463329883	40.33046308886583	40.33046308886583	40.33046308886583	-40.33046308886583	89.05092617773165	40.33046308886583	89.05092617773165	-31.940463088865826	-40.33046308886583	89.05092617773165	-89.05092617773165	-31.940463088865727	31.940463088865826	-31.940463088865826	8.39	40.33046308886583
263	-333.5690518059182	658.7481036118365	219.58270120394548	333.5690518059182	-447.55540240789105	-333.5690518059182	219.5827012039455	219.5827012039455	219.5827012039455	-219.5827012039455	447.55540240789105	219.5827012039455	447.55540240789105	-211.19270120394546	-219.58270120394548	447.55540240789105	-447.55540240789105	-211.1927012039456	211.19270120394546	-211.1927012039455	8.39	219.58270120394553
264	-376.6196699631105	744.8493399262211	248.28311330874033	376.6196699631105	-504.95622661748075	-376.6196699631105	248.28311330874035	248.28311330874035	248.28311330874035	-248.28311330874035	504.95622661748075	248.28311330874035	504.95622661748075	-239.8931133087403	-248.28311330874033	504.95622661748075	-504.95622661748075	-239.89311330874045	239.8931133087403	-239.89311330874034	8.39	248.28311330874038
265	-490.80150421219696	973.2130084243938	324.40433614146446	490.80150421219696	-657.1986722829292	-490.80150421219696	324.4043361414646	324.4043361414646	324.4043361414646	-324.4043361414646	657.1986722829292	324.4043361414646	657.1986722829292	-316.01433614146464	-324.40433614146446	657.1986722829292	-657.1986722829292	-316.0143361414644	316.01433614146464	-316.0143361414646	8.39	324.4043361414646
266	-66.49178685164881	124.59357370329735	41.53119123443241	66.49178685164881	-91.4523824688649	-66.49178685164881	41.53119123443245	41.53119123443245	41.53119123443245	-41.53119123443245	91.4523824688649	41.53119123443245	91.4523824688649	-33.14119123443245	-41.53119123443241	91.4523824688649	-91.4523824688649	-33.14119123443231	33.14119123443245	-33.141191234432455	8.39	41.53119123443245
267	-392.7757042307683	777.1614084615366	259.05380282051215	392.7757042307683	-526.4976056410244	-392.7757042307683	259.0538028205122	259.0538028205122	259.0538028205122	-259.0538028205122	526.4976056410244	259.0538028205122	526.4976056410244	-250.66380282051222	-259.05380282051215	526.4976056410244	-526.4976056410244	-250.66380282051193	250.66380282051222	-250.66380282051216	8.39	259.0538028205122
268	-364.01551856731186	719.6410371346237	239.88034571154128	364.01551856731186	-488.15069142308255	-364.01551856731186	239.88034571154125	239.88034571154125	239.88034571154125	-239.88034571154125	488.15069142308255	239.88034571154125	488.15069142308255	-231.4903457115412	-239.88034571154128	488.15069142308255	-488.15069142308255	-231.49034571154118	231.4903457115412	-231.49034571154118	8.39	239.88034571154128
269	-50.38586769545645	92.38173539091292	30.793911796970963	50.38586769545643	-69.97782359394192	-50.38586769545643	30.793911796970963	30.793911796970963	30.793911796970963	-30.793911796970963	69.97782359394192	30.793911796970963	69.97782359394192	-22.403911796970963	-30.793911796970963	69.97782359394192	-69.97782359394192	-22.403911796970874	22.403911796970963	-22.403911796970988	8.39	30.79391179697096
270	-387.3831837989918	766.3763675979834	255.45878919932784	387.3831837989918	-519.3075783986557	-387.3831837989918	255.45878919932784	255.45878919932784	255.45878919932784	-255.45878919932784	519.3075783986557	255.45878919932784	519.3075783986557	-247.06878919932785	-255.45878919932784	519.3075783986557	-519.3075783986557	-247.06878919932797	247.06878919932785	-247.06878919932785	8.39	255.45878919932784
271	-385.5856865750896	762.7813731501792	254.26045771672636	385.5856865750896	-516.9109154334528	-385.5856865750896	254.2604577167264	254.2604577167264	254.2604577167264	-254.2604577167264	516.9109154334528	254.2604577167264	516.9109154334528	-245.87045771672635	-254.26045771672636	516.9109154334528	-516.9109154334528	-245.87045771672626	245.87045771672635	-245.87045771672638	8.39	254.26045771672642
272	-73.65310184203486	138.91620368406961	46.30540122802313	73.65310184203486	-101.00080245604642	-73.65310184203486	46.30540122802321	46.30540122802321	46.30540122802321	-46.30540122802321	101.00080245604642	46.30540122802321	101.00080245604642	-37.91540122802321	-46.30540122802313	101.00080245604642	-101.00080245604642	-37.9154012280231	37.91540122802321	-37.9154012280232	8.39	46.30540122802321
273	-297.8731056618322	587.3562113236644	195.78540377455477	297.8731056618322	-399.96080754910963	-297.8731056618322	195.7854037745548	195.7854037745548	195.7854037745548	-195.7854037745548	399.96080754910963	195.7854037745548	399.96080754910963	-187.39540377455475	-195.78540377455477	399.96080754910963	-399.96080754910963	-187.39540377455467	187.39540377455475	-187.39540377455478	8.39	195.78540377455482
274	-283.5754687704056	558.7609375408111	186.25364584693705	283.5754687704056	-380.8972916938741	-283.5754687704056	186.25364584693705	186.25364584693705	186.25364584693705	-186.25364584693705	380.8972916938741	186.25364584693705	380.8972916938741	-177.86364584693706	-186.25364584693705	380.8972916938741	-380.8972916938741	-177.86364584693695	177.86364584693706	-177.86364584693712	8.39	186.25364584693705
275	-281.78156654095187	555.1731330819036	185.05771102730114	281.78156654095187	-378.5054220546025	-281.78156654095187	185.05771102730122	185.05771102730122	185.05771102730122	-185.05771102730122	378.5054220546025	185.05771102730122	378.5054220546025	-176.66771102730118	-185.05771102730114	378.5054220546025	-378.5054220546025	-176.66771102730098	176.66771102730118	-176.66771102730115	8.39	185.05771102730125
276	-62.88958800615366	117.3891760123073	39.129725337435765	62.88958800615366	-86.64945067487153	-62.88958800615366	39.129725337435765	39.129725337435765	39.129725337435765	-39.129725337435765	86.64945067487153	39.129725337435765	86.64945067487153	-30.739725337435765	-39.129725337435765	86.64945067487153	-86.64945067487153	-30.7397253374357	30.739725337435765	-30.739725337435743	8.39	39.129725337435765
277	-79.03124223850013	149.67248447700013	49.89082815900008	79.03124223850013	-108.17165631800009	-79.03124223850013	49.890828159000044	49.890828159000044	49.890828159000044	-49.890828159000044	108.17165631800009	49.890828159000044	108.17165631800009	-41.500828159000044	-49.89082815900008	108.17165631800009	-108.17165631800009	-41.50082815899998	41.500828159000044	-41.50082815900004	8.39	49.890828159000044
278	-328.19444899857024	647.9988979971404	215.99963266571342	328.19444899857024	-440.38926533142694	-328.19444899857024	215.99963266571345	215.99963266571345	215.99963266571345	-215.99963266571345	440.38926533142694	215.99963266571345	440.38926533142694	-207.6096326657134	-215.99963266571342	440.38926533142694	-440.38926533142694	-207.60963266571332	207.6096326657134	-207.60963266571343	8.39	215.99963266571348
279	-442.77640549857017	877.1628109971401	292.3876036657134	442.77640549857017	-593.1652073314268	-442.77640549857017	292.3876036657134	292.3876036657134	292.3876036657134	-292.3876036657134	593.1652073314268	292.3876036657134	593.1652073314268	-283.9976036657134	-292.3876036657134	593.1652073314268	-593.1652073314268	-283.9976036657131	283.9976036657134	-283.9976036657133	8.39	292.3876036657134
280	-394.5732014546702	780.7564029093403	260.25213430311345	394.57320145467014	-528.8942686062269	-394.57320145467014	260.25213430311345	260.25213430311345	260.25213430311345	-260.25213430311345	528.8942686062269	260.25213430311345	528.8942686062269	-251.86213430311346	-260.25213430311345	528.8942686062269	-528.8942686062269	-251.8621343031134	251.86213430311346	-251.86213430311335	8.39	260.25213430311345
281	-337.1676412481699	665.9452824963398	221.9817608321133	337.1676412481699	-452.35352166422655	-337.1676412481699	221.98176083211328	221.98176083211328	221.98176083211328	-221.98176083211328	452.35352166422655	221.98176083211328	452.35352166422655	-213.59176083211324	-221.9817608321133	452.35352166422655	-452.35352166422655	-213.59176083211332	213.59176083211324	-213.59176083211327	8.39	221.98176083211322
282	-240.81060566274493	473.23121132548977	157.7437371084966	240.81060566274493	-323.87747421699316	-240.81060566274493	157.7437371084966	157.7437371084966	157.7437371084966	-157.7437371084966	323.87747421699316	157.7437371084966	323.87747421699316	-149.3537371084966	-157.7437371084966	323.87747421699316	-323.87747421699316	-149.35373710849626	149.3537371084966	-149.3537371084966	8.39	157.7437371084966
283	-373.0138761231673	737.6377522463345	245.87925074877808	373.0138761231673	-500.14850149755625	-373.0138761231673	245.87925074877813	245.87925074877813	245.87925074877813	-245.87925074877813	500.14850149755625	245.87925074877813	500.14850149755625	-237.48925074877815	-245.87925074877808	500.14850149755625	-500.14850149755625	-237.4892507487782	237.48925074877815	-237.4892507487782	8.39	245.87925074877813
284	-340.75186506390565	673.1137301278112	224.37124337593707	340.75186506390565	-457.1324867518741	-340.75186506390565	224.37124337593707	224.37124337593707	224.37124337593707	-224.37124337593707	457.1324867518741	224.37124337593707	457.1324867518741	-215.98124337593708	-224.37124337593707	457.1324867518741	-457.1324867518741	-215.98124337593697	215.98124337593708	-215.98124337593703	8.39	224.37124337593707
285	-355.0459069608842	701.7018139217685	233.90060464058945	355.0459069608842	-476.191209281179	-355.0459069608842	233.90060464058948	233.90060464058948	233.90060464058948	-233.90060464058948	476.191209281179	233.90060464058948	476.191209281179	-225.51060464058943	-233.90060464058945	476.191209281179	-476.191209281179	-225.51060464058935	225.51060464058943	-225.51060464058946	8.39	233.9006046405895
286	-120.00532726170486	231.62065452340948	77.20688484113646	120.00532726170486	-162.803769682273	-120.00532726170486	77.2068848411365	77.2068848411365	77.2068848411365	-77.2068848411365	162.803769682273	77.2068848411365	162.803769682273	-68.81688484113648	-77.20688484113646	162.803769682273	-162.803769682273	-68.81688484113636	68.81688484113648	-68.81688484113647	8.39	77.20688484113651
287	-335.3701440242679	662.3502880485358	220.78342934951195	335.3701440242679	-449.95685869902394	-335.3701440242679	220.78342934951198	220.78342934951198	220.78342934951198	-220.78342934951198	449.95685869902394	220.78342934951198	449.95685869902394	-212.39342934951193	-220.78342934951195	449.95685869902394	-449.95685869902394	-212.39342934951185	212.39342934951193	-212.39342934951185	8.39	220.78342934951203
288	-278.193747730768	547.9974954615358	182.66583182051193	278.193747730768	-373.7216636410239	-278.193747730768	182.66583182051195	182.66583182051195	182.66583182051195	-182.66583182051195	373.7216636410239	182.66583182051195	373.7216636410239	-174.2758318205119	-182.66583182051193	373.7216636410239	-373.7216636410239	-174.2758318205116	174.2758318205119	-174.27583182051183	8.39	182.665831820512
289	-399.95134185113506	791.51268370227	263.83756123409	399.95134185113506	-536.06512246818	-399.95134185113506	263.83756123409	263.83756123409	263.83756123409	-263.83756123409	536.06512246818	263.83756123409	536.06512246818	-255.44756123409002	-263.83756123409	536.06512246818	-536.06512246818	-255.4475612340899	255.44756123409002	-255.44756123409005	8.39	263.83756123409
290	-412.45506216183213	816.5201243236643	272.17337477455476	412.45506216183213	-552.7367495491095	-412.45506216183213	272.17337477455476	272.17337477455476	272.17337477455476	-272.17337477455476	552.7367495491095	272.17337477455476	552.7367495491095	-263.7833747745548	-272.17337477455476	552.7367495491095	-552.7367495491095	-263.78337477455466	263.7833747745548	-263.7833747745548	8.39	272.17337477455476
291	-365.81301579121373	723.2360315824274	241.0786771941423	365.81301579121373	-490.54735438828493	-365.81301579121373	241.07867719414244	241.07867719414244	241.07867719414244	-241.07867719414244	490.54735438828493	241.07867719414244	490.54735438828493	-232.6886771941424	-241.0786771941423	490.54735438828493	-490.54735438828493	-232.6886771941422	232.6886771941424	-232.68867719414243	8.39	241.07867719414247
292	-483.6651823111565	958.9403646223129	319.64678820743757	483.6651823111565	-647.6835764148752	-483.6651823111565	319.6467882074376	319.6467882074376	319.6467882074376	-319.6467882074376	647.6835764148752	319.6467882074376	647.6835764148752	-311.25678820743764	-319.64678820743757	647.6835764148752	-647.6835764148752	-311.2567882074375	311.25678820743764	-311.2567882074377	8.39	319.6467882074376
293	-405.31874026079277	802.2474805215854	267.4158268405283	405.31874026079277	-543.221653681057	-405.31874026079277	267.4158268405285	267.4158268405285	267.4158268405285	-267.4158268405285	543.221653681057	267.4158268405285	543.221653681057	-259.0258268405285	-267.4158268405283	543.221653681057	-543.221653681057	-259.02582684052817	259.0258268405285	-259.02582684052845	8.39	267.4158268405285
