reaction	linear_coefficient
rxn03253	[0.17795636079525742]
rxn02720	[0.17795636079525742]
rxn00946	[0.17795636079525742]
rxn02679	[0.17795636079525742]
rxn02803	[0.17795636079525742]
rxn03251	[0.17795636079525742]
rxn00872	[0.17795636079525742]
rxn01451	[0.05043290378636347]
rxn03242	[0.05043290378636347]
rxn03239	[0.05043290378636347]
rxn06777	[0.05043290378636347]
rxn03244	[0.05043290378636347]
rxn03249	[0.05043290378636347]
rxn03246	[0.05043290378636347]
rxn02122	[0.07820693691977465]
rxn01387	[np.float64(0.24090586666022792)]
rxn00616	[np.float64(0.24090586666022792)]
rxn00501	[np.float64(0.24090586666022792)]
rxn10125	[0.1564484205029207]
rxn01851	[0.07820693691977465]
rxn13812	[np.float64(0.24090586666022792)]
rxn01297	[0.06584410509819529]
rxn01522	[0.06584410509819529]
rxn00288	[0.027231424888330975]
rxn10126	[0.027231424888330975]
rJB00270	[0.027231424888330975]
rxn06493	[0.23282701161980143]
rxn13808	[0.23384313478321891]
rxn00623	[0.35984240704698656]
rxn00506	[0.07820693691977465]
rxn00779	[0.02621530172491349]
rxn13726	[0.17558540674728332]
rJB00264	[0.17558540674728332]
rxn10122	[0.17558540674728332]
rxn00604	[0.3686488077966048]
rxn10902	[0.3686488077966048]
rxn00671	[np.float64(0.24090586666022792)]
rxn01115	[0.5710266711772533]
rxn00338	[np.float64(0.24090586666022792)]
rxn00248	[0.8558798646552871]
rxn05353	[np.float64(0.24090586666022792)]
rxn05356	[np.float64(0.24090586666022792)]
rxn05355	[np.float64(0.24090586666022792)]
rxn05354	[np.float64(0.24090586666022792)]
rxn05357	[np.float64(0.24090586666022792)]
rxn05352	[np.float64(0.24090586666022792)]
rxn05351	[np.float64(0.24090586666022792)]
rxn05338	[0.33206837391357547]
rxn00611	[0.3901567480889415]
rxn00612	[0.3901567480889415]
rxn05436	[0.3710197618445789]
rxn05448	[0.3710197618445789]
rxn05442	[0.3710197618445789]
rxn05437	[0.3710197618445789]
rxn05449	[0.3710197618445789]
rxn05443	[0.3710197618445789]
rxn05438	[0.3710197618445789]
rxn05450	[0.3710197618445789]
rxn05444	[0.3710197618445789]
rxn05433	[0.3710197618445789]
rxn05445	[0.3710197618445789]
rxn05439	[0.3710197618445789]
rxn05446	[0.3710197618445789]
rxn05434	[0.3710197618445789]
rxn05440	[0.3710197618445789]
rxn05435	[0.3710197618445789]
rxn05447	[0.3710197618445789]
rxn05441	[0.3710197618445789]
rxn05322	[0.3710197618445789]
rxn05327	[0.3710197618445789]
rxn05324	[0.3710197618445789]
rxn13838	[0.3710197618445789]
rxn05328	[0.3710197618445789]
rxn05326	[0.3710197618445789]
rxn13850	[0.3710197618445789]
rxn08396	[0.3710197618445789]
rxn05325	[0.3710197618445789]
rxn05323	[0.3710197618445789]
rxn05464	[0.3710197618445789]
rxn02866	[0.19489174685221547]
rxn05339	[np.float64(0.24090586666022792)]
rxn05337	[np.float64(0.24090586666022792)]
rxn13844	[np.float64(0.24090586666022792)]
rxn05341	[np.float64(0.24090586666022792)]
rxn05336	[np.float64(0.24090586666022792)]
rxn05372	[np.float64(0.24090586666022792)]
rxn05422	[np.float64(0.24090586666022792)]
rxn05397	[np.float64(0.24090586666022792)]
rxn05376	[np.float64(0.24090586666022792)]
rxn05426	[np.float64(0.24090586666022792)]
rxn05401	[np.float64(0.24090586666022792)]
rxn05380	[np.float64(0.24090586666022792)]
rxn05430	[np.float64(0.24090586666022792)]
rxn05405	[np.float64(0.24090586666022792)]
rxn05461	[np.float64(0.24090586666022792)]
rxn07993	[np.float64(0.24090586666022792)]
rxn05340	[np.float64(0.24090586666022792)]
