	rxn10125	rxn00779	rxn13726	rxn00371	rxn08094	rxn01045	rxn10158	rxn05312	rxn05318	rxn00256	rJB00240	rJB00238	rxn10113	rxn00285	rxn00974	rxn05307	rxn00165	rxn08556	rxn37440	rxn01639	rxn05158	rxn00615	rxn00148	rJB00271	rxn08103	rxn05229	rxn10042	rxn12788	rxn09566	rxn00250	rxn00134	rxn00290	rxn05484	rxn05559	rxn00191	rxn00374	rxn05581	rxn00459	rxn13889	rxn00251	rxn00014	rxn00747	rxn01642	rxn12604	rxn02085	rxn01106	rxn10165	rxn10053	rxn00124	rxn01807	rxn05468	EX_cpd00142_e	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	EX_cpd00331_e	EX_cpd00581_e	ATPM	rxn06043	rxn00904	EX_cpd00047_e	rxn00178	DM_cpd00002_c
84	-78.38665293192386	78.38665293192386	125.69121275919997	-132.43960577990526	70.27541957060971	109.46874603657164	-70.27541957060971	633.4802585754552	352.419875923994	62.16418620929559	70.27541957060971	-70.27541957060971	125.69121275919997	-101.35751267525751	-62.16418620929559	-140.55083914121943	-140.55083914121943	0.0	78.38665293192386	70.27541957060971	423.7793691965268	-691.0229035369139	352.419875923994	78.38665293192386	-39.19332646596193	-211.86903678277454	204.07786569112383	62.16418620929559	39.19332646596193	211.86903678277454	352.419875923994	-31.082093104647797	-31.082093104647797	-202.71502535051496	-70.27541957060971	70.27541957060971	691.0229035369139	78.38665293192386	-170.27009190525854	274.03322299207014	78.38665293192386	-78.38665293192386	70.27541957060971	70.27541957060971	-70.27541957060971	-78.38665293192386	345.6301872723111	211.86903678277454	-39.19332646596193	39.19332646596193	82.44226961258096	31.082093104647797	-352.419875923994	691.0229035369139	-769.4095564688378	140.55083914121943	-82.44226961258096	-287.8500713031441	70.27541957060971	-62.16418620929559	-70.27541957060971	8.39	170.27009190525854	-109.46874603657164	202.71502535051496	31.082093104647797	352.41987592399397
85	-71.82888163515167	71.82888163515167	37.8341271153155	-313.0934177063309	128.30743311382759	150.79123007266725	-128.30743311382759	1000.0	352.419875923994	184.78598459250352	128.30743311382759	-128.30743311382759	64.69541483278785	-220.70042541007933	-184.78598459250352	-256.61486622765517	-256.61486622765517	26.861287717472344	44.96759391767933	128.30743311382759	57.259627771982196	-210.37236694924047	352.419875923994	44.96759391767933	-22.483796958839665	-95.80500969633877	82.80172103299483	184.78598459250352	22.483796958839665	95.80500969633877	352.419875923994	-92.39299229625175	-92.39299229625175	-441.4008508201585	-128.30743311382759	128.30743311382759	210.37236694924047	71.82888163515167	-667.315056734862	280.5909942888423	44.96759391767933	-71.82888163515167	128.30743311382759	128.30743311382759	-128.30743311382759	-71.82888163515167	224.9416208124103	95.80500969633877	-22.483796958839665	22.483796958839665	43.58960589581386	92.39299229625175	-352.419875923994	210.37236694924047	-282.20124858439203	256.61486622765517	-43.58960589581386	-775.0583791875897	128.30743311382759	-184.78598459250352	-128.30743311382759	8.39	667.315056734862	-150.79123007266725	441.4008508201585	92.39299229625176	352.41987592399397
86	-72.71635499190499	72.71635499190499	35.55205276937845	-299.2741897226015	123.99684823816881	138.11303926190612	-123.99684823816881	1000.0	352.419875923994	175.2773414844326	123.99684823816881	-123.99684823816881	80.03602571380884	-211.63551898038511	-175.2773414844326	-247.99369647633762	-247.99369647633762	44.48397294443039	28.2323820474746	123.99684823816881	57.259627771982196	-247.075729346394	352.419875923994	28.2323820474746	-14.1161910237373	-104.42617944765635	63.78443481685305	175.2773414844326	14.1161910237373	104.42617944765635	352.419875923994	-87.6386707422163	-87.6386707422163	-423.2710379607703	-123.99684823816881	123.99684823816881	247.07572934639404	72.71635499190499	-628.3930109458252	279.70352093208896	28.2323820474746	-72.71635499190499	123.99684823816881	123.99684823816881	-123.99684823816881	-72.71635499190499	262.53245656631714	104.42617944765635	-14.1161910237373	14.1161910237373	47.07610836877302	87.6386707422163	-352.419875923994	247.07572934639404	-319.7920843382989	247.99369647633762	-47.07610836877302	-737.4675434336829	123.99684823816881	-175.2773414844326	-123.99684823816881	8.39	628.3930109458252	-138.11303926190612	423.2710379607703	87.6386707422163	352.41987592399397
87	-106.0537392204904	106.0537392204904	120.02931107008101	-188.64819789558499	98.2339790386918	104.38979070648388	-98.2339790386918	1000.0	471.5612483459394	90.41421885689317	98.2339790386918	-98.2339790386918	213.77142695498725	-143.4410884671384	-90.41421885689317	-196.4679580773836	-196.4679580773836	93.74211588490624	12.311623335584159	98.2339790386918	414.6837450378181	-893.9462607795095	471.5612483459394	12.311623335584159	-6.155811667792079	-275.09329026855585	132.34093440566517	90.41421885689317	6.155811667792079	275.09329026855585	471.5612483459394	-45.2071094284466	-45.2071094284466	-286.8821769342768	-98.2339790386918	98.2339790386918	893.9462607795095	106.0537392204904	-255.60313620708246	365.507509125449	12.311623335584159	-106.0537392204904	98.2339790386918	98.2339790386918	-98.2339790386918	-106.0537392204904	585.3162549621819	275.09329026855585	-6.155811667792079	6.155811667792079	109.9636193113896	45.2071094284466	-471.5612483459394	893.9462607795095	-1000.0	196.4679580773836	-109.9636193113896	-414.6837450378181	98.2339790386918	-90.41421885689317	-98.2339790386918	8.39	255.60313620708246	-104.38979070648388	286.8821769342768	45.207109428446586	471.5612483459392
88	-107.50904995325982	107.50904995325982	130.6226194272173	-200.3922170646788	102.6337556726462	120.87203086598996	-102.6337556726462	1000.0	481.59612351492	97.75846139203259	102.6337556726462	-102.6337556726462	201.6551189937896	-151.51298636866247	-97.75846139203259	-205.2675113452924	-205.2675113452924	71.03249956657231	36.47655038668751	102.6337556726462	444.7883705447599	-892.4909500467402	481.59612351492	36.47655038668751	-18.238275193343753	-276.3286121696276	167.0991698139048	97.75846139203259	18.238275193343753	276.3286121696276	481.59612351492	-48.879230696016265	-48.879230696016265	-303.025972737325	-102.6337556726462	102.6337556726462	892.4909500467402	107.50904995325982	-283.5247956148701	374.0870735616602	36.47655038668751	-107.50904995325982	102.6337556726462	102.6337556726462	-102.6337556726462	-107.50904995325982	555.2116294552401	276.3286121696276	-18.238275193343753	18.238275193343753	109.94669709356663	48.879230696016265	-481.59612351492	892.4909500467402	-1000.0	205.2675113452924	-109.94669709356663	-444.7883705447599	102.6337556726462	-97.75846139203259	-102.6337556726462	8.39	283.5247956148701	-120.87203086598996	303.025972737325	48.87923069601629	481.59612351492
89	-111.66685844035851	111.66685844035851	160.8875974844696	-233.94476462335786	115.20387435457212	167.96162931289703	-115.20387435457212	1000.0	510.2656634317741	118.74089026878573	115.20387435457212	-115.20387435457212	167.0389460081783	-174.57431948896493	-118.74089026878573	-230.40774870914424	-230.40774870914424	6.151348523708691	105.51550991664982	115.20387435457212	530.7969902953221	-888.3331415596415	510.2656634317741	105.51550991664982	-52.75775495832491	-279.85791472262986	266.4031074011194	118.74089026878573	52.75775495832491	279.85791472262986	510.2656634317741	-59.37044513439281	-59.37044513439281	-349.14863897793	-115.20387435457212	115.20387435457212	888.3331415596415	111.66685844035851	-363.29670263478386	398.5988049914156	105.51550991664982	-111.66685844035851	115.20387435457212	115.20387435457212	-115.20387435457212	-111.66685844035851	469.2030097046779	279.85791472262986	-52.75775495832491	52.75775495832491	109.89835048325165	59.37044513439281	-510.2656634317741	888.3331415596415	-1000.0	230.40774870914424	-109.89835048325165	-530.7969902953221	115.20387435457212	-118.74089026878573	-115.20387435457212	8.39	363.29670263478386	-167.96162931289703	349.14863897793	59.37044513439287	510.265663431774
90	-99.57797454798487	99.57797454798487	116.83770209692887	-147.37676644913768	82.31824699904087	82.31824699904087	-82.31824699904087	895.0180468528517	436.6743550247934	65.05851945009687	82.31824699904087	-82.31824699904087	216.41567664491373	-114.84750672408937	-65.05851945009687	-164.63649399808173	-164.63649399808173	99.57797454798487	0.0	82.31824699904087	415.00501822152853	-900.4220254520151	436.6743550247934	0.0	0.0	-272.03786102671165	116.83770209692887	65.05851945009687	0.0	272.03786102671165	436.6743550247934	-32.529259725048504	-32.529259725048504	-229.69501344817854	-82.31824699904087	82.31824699904087	900.4220254520151	99.57797454798487	-160.6561032524018	337.0963804768085	0.0	-99.57797454798487	82.31824699904087	82.31824699904087	-82.31824699904087	-99.57797454798487	584.9949817784715	272.03786102671165	0.0	0.0	108.20783832245684	32.529259725048504	-436.6743550247934	900.4220254520151	-1000.0	164.63649399808173	-108.20783832245684	-310.02306507438027	82.31824699904087	-65.05851945009687	-82.31824699904087	8.39	160.6561032524018	-82.31824699904087	229.69501344817854	32.52925972504843	436.67435502479316
91	-100.85149888546789	100.85149888546789	116.34788504405066	-155.2138392951873	85.35511272688507	85.35511272688507	-85.35511272688507	918.333338569849	443.28688523864764	69.85872656830225	85.35511272688507	-85.35511272688507	217.19938392951855	-120.2844760110362	-69.85872656830225	-170.71022545377014	-170.71022545377014	100.85149888546789	0.0	85.35511272688507	411.52731714609376	-899.1485011145321	443.28688523864764	0.0	0.0	-272.5766597848775	116.34788504405066	69.85872656830225	0.0	272.5766597848775	443.28688523864764	-34.92936328415114	-34.92936328415114	-240.56895202207238	-85.35511272688507	85.35511272688507	899.1485011145321	100.85149888546789	-178.5834073877403	342.43538635317975	0.0	-100.85149888546789	85.35511272688507	85.35511272688507	-85.35511272688507	-100.85149888546789	588.4726828539062	272.5766597848775	0.0	0.0	108.59969196475924	34.92936328415114	-443.28688523864764	899.1485011145321	-1000.0	170.71022545377014	-108.59969196475924	-329.8606557159428	85.35511272688507	-69.85872656830225	-85.35511272688507	8.39	178.5834073877403	-85.35511272688507	240.56895202207238	34.92936328415112	443.2868852386477
92	-103.39092166619758	103.39092166619758	115.37118397453938	-170.84105640736993	91.41065935785585	91.41065935785585	-91.41065935785585	964.8243094785923	456.47234967705174	79.43039704951411	91.41065935785585	-91.41065935785585	218.76210564073696	-131.12585788261288	-79.43039704951411	-182.8213187157117	-182.8213187157117	103.39092166619758	0.0	91.41065935785585	404.592739552563	-896.6090783338025	456.47234967705174	0.0	0.0	-273.65103096134004	115.37118397453938	79.43039704951411	0.0	273.65103096134004	456.47234967705174	-39.71519852475703	-39.71519852475703	-262.25171576522575	-91.41065935785585	91.41065935785585	896.6090783338025	103.39092166619758	-214.33066653185844	353.08142801085415	0.0	-103.39092166619758	91.41065935785585	91.41065935785585	-91.41065935785585	-103.39092166619758	595.407260447437	273.65103096134004	0.0	0.0	109.3810528203685	39.71519852475703	-456.47234967705174	896.6090783338025	-1000.0	182.8213187157117	-109.3810528203685	-369.41704903115533	91.41065935785585	-79.43039704951411	-91.41065935785585	8.39	214.33066653185844	-91.41065935785585	262.25171576522575	39.71519852475706	456.47234967705174
93	-97.44112269273968	97.44112269273968	117.65956819510015	-134.22690887839804	77.22267719037924	77.22267719037924	-77.22267719037924	855.897220579901	425.57916269948174	57.00423168801882	77.22267719037924	-77.22267719037924	215.10069088783985	-105.72479303438865	-57.00423168801882	-154.4453543807585	-154.4453543807585	97.44112269273968	0.0	77.22267719037924	420.8402675185442	-902.5588773072603	425.57916269948174	0.0	0.0	-271.13380831872325	117.65956819510015	57.00423168801882	0.0	271.13380831872325	425.57916269948174	-28.50211584400941	-28.50211584400941	-211.4495860687773	-77.22267719037924	77.22267719037924	902.5588773072603	97.44112269273968	-130.57580405933592	328.1380400067421	0.0	-97.44112269273968	77.22267719037924	77.22267719037924	-77.22267719037924	-97.44112269273968	579.1597324814559	271.13380831872325	0.0	0.0	107.55034544391992	28.50211584400941	-425.57916269948174	902.5588773072603	-1000.0	154.4453543807585	-107.55034544391992	-276.7374880984452	77.22267719037924	-57.00423168801882	-77.22267719037924	8.39	130.57580405933592	-77.22267719037924	211.4495860687773	28.50211584400941	425.5791626994817
94	-74.52715751951442	74.52715751951442	32.53853116314935	-275.02019410812363	116.51578387587928	116.51578387587928	-116.51578387587928	1000.0	353.56985534933045	158.5044102322442	116.51578387587928	-116.51578387587928	107.06568868266376	-195.7679889920014	-158.5044102322442	-233.03156775175856	-233.03156775175856	74.52715751951442	0.0	116.51578387587928	60.70956604799133	-314.9011888397429	353.56985534933045	0.0	0.0	-120.53828759757181	32.53853116314935	158.5044102322442	0.0	120.53828759757181	353.56985534933045	-79.25220511612211	-79.25220511612211	-391.5359779840029	-116.51578387587928	116.51578387587928	314.9011888397429	74.52715751951442	-559.4904834094622	279.042697829816	0.0	-74.52715751951442	116.51578387587928	116.51578387587928	-116.51578387587928	-74.52715751951442	328.71878031126596	120.53828759757181	0.0	0.0	53.53284434133184	79.25220511612211	-353.56985534933045	314.9011888397429	-389.42834635925726	233.03156775175856	-53.53284434133184	-671.281219688734	116.51578387587928	-158.5044102322442	-116.51578387587928	8.39	559.4904834094622	-116.51578387587928	391.5359779840029	79.2522051161221	353.56985534933045
95	-81.69810067570779	81.69810067570779	129.69578898912297	-71.4858380912443	51.06131292231736	68.42221348234216	-51.06131292231736	589.6612120766692	352.419875923994	20.424525168926948	51.06131292231736	-51.06131292231736	176.67208854478116	-61.273575506780844	-20.424525168926948	-102.12262584463473	-102.12262584463473	46.97629955565819	34.721801120049584	51.06131292231736	467.59841569531267	-853.0143760827125	352.419875923994	34.721801120049584	-17.360900560024792	-250.29725007935923	164.41759010917255	20.424525168926948	17.360900560024792	250.29725007935923	352.419875923994	-10.212262584463481	-10.212262584463481	-122.54715101356166	-51.06131292231736	51.06131292231736	853.0143760827125	81.69810067570779	0.0	270.7217752482862	34.721801120049584	-81.69810067570779	51.06131292231736	51.06131292231736	-51.06131292231736	-81.69810067570779	467.11406106310756	250.29725007935923	-17.360900560024792	17.360900560024792	97.01649455240306	10.212262584463481	-352.419875923994	853.0143760827125	-934.7124767584203	102.12262584463473	-97.01649455240306	-122.54715101356169	51.06131292231736	-20.424525168926948	-51.06131292231736	8.39	0.0	-68.42221348234216	122.54715101356166	10.212262584463474	352.41987592399397
96	-86.89479368165894	86.89479368165894	65.51889426220154	-237.91728562168996	108.27069310111628	108.27069310111628	-108.27069310111628	1000.0	398.9178546105272	129.64659252057368	108.27069310111628	-108.27069310111628	152.41368794386048	-173.09398936140312	-129.64659252057368	-216.54138620223256	-216.54138620223256	86.89479368165894	0.0	108.27069310111628	196.75356383158152	-547.8250032267986	398.9178546105272	0.0	0.0	-182.37646840829456	65.51889426220154	129.64659252057368	0.0	182.37646840829456	398.9178546105272	-64.82329626028684	-64.82329626028684	-346.18797872280624	-108.27069310111628	108.27069310111628	547.8250032267986	86.89479368165894	-431.69157640063565	312.02306092886823	0.0	-86.89479368165894	108.27069310111628	108.27069310111628	-108.27069310111628	-86.89479368165894	437.96623307687605	182.37646840829456	0.0	0.0	76.2068439719302	64.82329626028684	-398.9178546105272	547.8250032267986	-634.7197969084575	216.54138620223256	-76.2068439719302	-562.033766923124	108.27069310111628	-129.64659252057368	-108.27069310111628	8.39	431.69157640063565	-108.27069310111628	346.18797872280624	64.82329626028684	398.9178546105272
97	-104.73094385348259	104.73094385348259	114.85579082558363	-179.08734679066214	94.60609688138157	94.60609688138157	-94.60609688138157	989.3570233688865	463.43015718795465	84.48124990928056	94.60609688138157	-94.60609688138157	219.5867346790662	-136.84672183602189	-84.48124990928056	-189.21219376276315	-189.21219376276315	104.73094385348259	0.0	94.60609688138157	400.93344819497713	-895.2690561465174	463.43015718795465	0.0	0.0	-274.2179634251915	114.85579082558363	84.48124990928056	0.0	274.2179634251915	463.43015718795465	-42.24062495464031	-42.24062495464031	-273.6934436720437	-94.60609688138157	94.60609688138157	895.2690561465174	104.73094385348259	-233.1940557836399	358.69921333447206	0.0	-104.73094385348259	94.60609688138157	94.60609688138157	-94.60609688138157	-104.73094385348259	599.0665518050229	274.2179634251915	0.0	0.0	109.79336733953312	42.24062495464031	-463.43015718795465	895.2690561465174	-1000.0	189.21219376276315	-109.79336733953312	-390.29047156386366	94.60609688138157	-84.48124990928056	-94.60609688138157	8.39	233.1940557836399	-94.60609688138157	273.6934436720437	42.24062495464028	463.4301571879543
98	-99.62339766355393	99.62339766355393	99.46183821392161	-199.73147367600473	99.78495711318622	99.78495711318622	-99.78495711318622	1000.0	445.5894025441423	99.94651656281852	99.78495711318622	-99.78495711318622	199.08523587747555	-149.75821539459545	-99.94651656281852	-199.56991422637245	-199.56991422637245	99.62339766355393	0.0	99.78495711318622	336.76820763242677	-787.5470448858218	445.5894025441423	0.0	0.0	-246.01948831776983	99.46183821392161	99.94651656281852	0.0	246.01948831776983	445.5894025441423	-49.97325828140923	-49.97325828140923	-299.51643078919096	-99.78495711318622	99.78495711318622	787.5470448858218	99.62339766355393	-300.1626685877196	345.96600488058834	0.0	-99.62339766355393	99.78495711318622	99.78495711318622	-99.78495711318622	-99.62339766355393	550.402234916949	246.01948831776983	0.0	0.0	99.54261793873775	49.97325828140923	-445.5894025441423	787.5470448858218	-887.1704425493758	199.56991422637245	-99.54261793873775	-449.59776508305094	99.78495711318622	-99.94651656281852	-99.78495711318622	8.39	300.1626685877196	-99.78495711318622	299.51643078919096	49.97325828140926	445.5894025441423
99	-81.51333290593965	81.51333290593965	134.22259934844266	-71.32416629269721	50.94583306621229	73.08759966898793	-50.94583306621229	575.4802857469639	352.419875923994	20.378333226484926	50.94583306621229	-50.94583306621229	171.45239904883104	-61.13499967945475	-20.378333226484926	-101.89166613242459	-101.89166613242459	37.22979970038838	44.283533205551265	50.94583306621229	481.779342025018	-853.4762955071328	352.419875923994	44.283533205551265	-22.141766602775633	-250.5282097915694	178.50613255399392	20.378333226484926	22.141766602775633	250.5282097915694	352.419875923994	-10.189166613242463	-10.189166613242463	-122.2699993589095	-50.94583306621229	50.94583306621229	853.4762955071328	81.51333290593965	0.0	270.9065430180543	44.283533205551265	-81.51333290593965	50.94583306621229	50.94583306621229	-50.94583306621229	-81.51333290593965	453.21028638805456	250.5282097915694	-22.141766602775633	22.141766602775633	96.79708282580327	10.189166613242463	-352.419875923994	853.4762955071328	-934.9896284130725	101.89166613242459	-96.79708282580327	-122.26999935890933	50.94583306621229	-20.378333226484926	-50.94583306621229	8.39	0.0	-73.08759966898793	122.2699993589095	10.189166613242463	352.41987592399397
100	-72.35932168775815	72.35932168775815	36.470138408613245	-304.83370831574524	125.7310100011678	143.21351503543255	-125.7310100011678	1000.0	352.419875923994	179.10269831457745	125.7310100011678	-125.7310100011678	73.8644500278419	-215.28235915845653	-179.10269831457745	-251.4620200023356	-251.4620200023356	37.39431161922865	34.9650100685295	125.7310100011678	57.259627771982196	-232.30985198203496	352.419875923994	34.9650100685295	-17.48250503426475	-100.95785592165836	71.43514847714275	179.10269831457745	17.48250503426475	100.95785592165836	352.419875923994	-89.55134915728873	-89.55134915728873	-430.56471831691306	-125.7310100011678	125.7310100011678	232.30985198203496	72.35932168775815	-644.0514715705515	280.0605542362358	34.9650100685295	-72.35932168775815	125.7310100011678	125.7310100011678	-125.7310100011678	-72.35932168775815	247.4095458978112	100.95785592165836	-17.48250503426475	17.48250503426475	45.67347753105332	89.55134915728873	-352.419875923994	232.30985198203496	-304.6691736697931	251.4620200023356	-45.67347753105332	-752.5904541021888	125.7310100011678	-179.10269831457745	-125.7310100011678	8.39	644.0514715705515	-143.21351503543255	430.56471831691306	89.55134915728873	352.41987592399397
101	-110.17793624640046	110.17793624640046	150.0496289563569	-221.92950877909212	110.7024816751642	151.09871981388437	-110.7024816751642	1000.0	499.9990255129708	111.22702710392792	110.7024816751642	-110.7024816751642	179.435088925317	-166.31599522712818	-111.22702710392792	-221.4049633503284	-221.4049633503284	29.38545996896009	80.79247627744037	110.7024816751642	499.9970765389122	-889.8220637535995	499.9990255129708	80.79247627744037	-40.396238138720186	-278.5940621626424	230.84210523379727	111.22702710392792	40.396238138720186	278.5940621626424	499.9990255129708	-55.61351355196399	-55.61351355196399	-332.6319904542563	-110.7024816751642	110.7024816751642	889.8220637535995	110.17793624640046	-334.73017216931083	389.8210892665703	80.79247627744037	-110.17793624640046	110.7024816751642	110.7024816751642	-110.7024816751642	-110.17793624640046	500.0029234610878	278.5940621626424	-40.396238138720186	40.396238138720186	109.91566353201858	55.61351355196399	-499.9990255129708	889.8220637535995	-1000.0	221.4049633503284	-109.91566353201858	-499.9970765389122	110.7024816751642	-111.22702710392792	-110.7024816751642	8.39	334.73017216931083	-151.09871981388437	332.6319904542563	55.61351355196396	499.9990255129703
102	-101.3442000428567	101.3442000428567	104.05064455872905	-194.56906653809656	98.63775552698442	98.63775552698442	-98.63775552698442	1000.0	451.89901126825254	95.93131101111214	98.63775552698442	-98.63775552698442	205.39484460158576	-146.60341103254044	-95.93131101111214	-197.27551105396884	-197.27551105396884	101.3442000428567	0.0	98.63775552698442	355.6970338047573	-819.9554896960241	451.89901126825254	0.0	0.0	-254.6235002142837	104.05064455872905	95.93131101111214	0.0	254.6235002142837	451.89901126825254	-47.965655505556015	-47.965655505556015	-293.206822065081	-98.63775552698442	98.63775552698442	819.9554896960241	101.3442000428567	-282.38104400159176	350.55481122539584	0.0	-101.3442000428567	98.63775552698442	98.63775552698442	-98.63775552698442	-101.3442000428567	565.6026559341235	254.6235002142837	0.0	0.0	102.69742230079282	47.965655505556015	-451.89901126825254	819.9554896960241	-921.2996897388807	197.27551105396884	-102.69742230079282	-434.39734406587655	98.63775552698442	-95.93131101111214	-98.63775552698442	8.39	282.38104400159176	-98.63775552698442	293.206822065081	47.96565550555607	451.89901126825254
103	-71.47123832083786	71.47123832083786	38.75378135212253	-318.66243502921805	130.044557783352	155.90042027715074	-130.044557783352	1000.0	352.419875923994	188.61787724586608	130.044557783352	-130.044557783352	58.51329468536288	-224.35349640628505	-188.61787724586608	-260.089115566704	-260.089115566704	19.759513333240346	51.711724987597506	130.044557783352	57.259627771982196	-195.58126130726072	352.419875923994	51.711724987597506	-25.855862493798753	-92.33076035729002	90.46550633972004	188.61787724586608	25.855862493798753	92.33076035729002	352.419875923994	-94.30893862293306	-94.30893862293306	-448.70699281257004	-130.044557783352	130.044557783352	195.58126130726077	71.47123832083786	-683.0002706626265	280.9486376031561	51.711724987597506	-71.47123832083786	130.044557783352	130.044557783352	-130.044557783352	-71.47123832083786	209.7928718561168	92.33076035729002	-25.855862493798753	25.855862493798753	42.184578589580724	94.30893862293306	-352.419875923994	195.58126130726077	-267.05249962809853	260.089115566704	-42.184578589580724	-790.2071281438832	130.044557783352	-188.61787724586608	-130.044557783352	8.39	683.0002706626265	-155.90042027715074	448.70699281257004	94.30893862293304	352.41987592399397
104	-71.69205572749979	71.69205572749979	38.18596516356334	-315.22399255405395	128.97201609385124	152.74588589626626	-128.97201609385124	1000.0	352.419875923994	186.25197646020268	128.97201609385124	-128.97201609385124	62.330281286233095	-222.09800432395258	-186.25197646020268	-257.9440321877025	-257.9440321877025	24.144316122669757	47.54773960483003	128.97201609385124	57.259627771982196	-204.71363833992143	352.419875923994	47.54773960483003	-23.773869802415014	-94.47584373629148	85.73370476839337	186.25197646020268	23.773869802415014	94.47584373629148	352.419875923994	-93.12598823010134	-93.12598823010134	-444.19600864790516	-128.97201609385124	128.97201609385124	204.71363833992143	71.69205572749979	-673.3158501133108	280.7278201964942	47.54773960483003	-71.69205572749979	128.97201609385124	128.97201609385124	-128.97201609385124	-71.69205572749979	219.14606629543925	94.47584373629148	-23.773869802415014	23.773869802415014	43.052075544324	93.12598823010134	-352.419875923994	204.71363833992143	-276.4056940674212	257.9440321877025	-43.052075544324	-780.8539337045607	128.97201609385124	-186.25197646020268	-128.97201609385124	8.39	673.3158501133108	-152.74588589626626	444.19600864790516	93.12598823010134	352.41987592399397
105	-71.03068425331226	71.03068425331226	39.88663466861696	-325.5224912235452	132.18439182561917	162.19404981323072	-132.18439182561917	1000.0	352.419875923994	193.33809939792604	132.18439182561917	-132.18439182561917	50.89800294670614	-228.8534415245822	-193.33809939792604	-264.36878365123835	-264.36878365123835	11.011368278089181	60.01931597522308	132.18439182561917	57.259627771982196	-177.36120380030928	352.419875923994	60.01931597522308	-30.00965798761154	-88.05109227275564	99.90595064384004	193.33809939792604	30.00965798761154	88.05109227275564	352.419875923994	-96.66904969896302	-96.66904969896302	-457.7068830491644	-132.18439182561917	132.18439182561917	177.36120380030934	71.03068425331226	-702.3217133383919	281.38919167068167	60.01931597522308	-71.03068425331226	132.18439182561917	132.18439182561917	-132.18439182561917	-71.03068425331226	191.13226028163956	88.05109227275564	-30.00965798761154	30.00965798761154	40.45383046715881	96.66904969896302	-352.419875923994	177.36120380030934	-248.39188805362153	264.36878365123835	-40.45383046715881	-808.8677397183604	132.18439182561917	-193.33809939792604	-132.18439182561917	8.39	702.3217133383919	-162.19404981323072	457.7068830491644	96.66904969896302	352.41987592399397
106	-73.33422318396109	73.33422318396109	33.963248846948716	-289.6530993034431	120.99577416246808	129.28635080396282	-120.99577416246808	1000.0	352.419875923994	168.65732514097505	120.99577416246808	-120.99577416246808	90.71631874792034	-205.3244367329556	-168.65732514097505	-241.99154832493616	-241.99154832493616	56.753069900971624	16.581153282989458	120.99577416246808	57.259627771982196	-272.6289924321399	352.419875923994	16.581153282989458	-8.290576641494729	-110.42832759905782	50.54440212993818	168.65732514097505	8.290576641494729	110.42832759905782	352.419875923994	-84.32866257048752	-84.32866257048752	-410.6488734659112	-120.99577416246808	120.99577416246808	272.62899243213997	73.33422318396109	-601.2950773799391	279.08565274003286	16.581153282989458	-73.33422318396109	120.99577416246808	120.99577416246808	-120.99577416246808	-73.33422318396109	288.70358784411906	110.42832759905782	-8.290576641494729	8.290576641494729	49.50344769470746	84.32866257048752	-352.419875923994	272.62899243213997	-345.963215616101	241.99154832493616	-49.50344769470746	-711.296412155881	120.99577416246808	-168.65732514097505	-120.99577416246808	8.39	601.2950773799391	-129.28635080396282	410.6488734659112	84.32866257048752	352.41987592399397
107	-80.6000370221844	80.6000370221844	149.3006430553125	-75.9983114782612	52.19944950014853	92.49946801124074	-52.19944950014853	530.9267957267164	352.419875923994	23.798861978112683	52.19944950014853	-52.19944950014853	149.3006430553125	-64.09888048920487	-23.798861978112683	-104.39889900029706	-104.39889900029706	0.0	80.6000370221844	52.19944950014853	526.3328320452656	-841.1641243262548	352.419875923994	80.6000370221844	-40.3000185110922	-248.0209769236969	229.90068007749687	23.798861978112683	40.3000185110922	248.0209769236969	352.419875923994	-11.899430989056341	-11.899430989056341	-128.19776097840975	-52.19944950014853	52.19944950014853	841.1641243262548	80.6000370221844	-14.595410890266038	271.8198389018096	80.6000370221844	-80.6000370221844	52.19944950014853	52.19944950014853	-52.19944950014853	-80.6000370221844	395.4313293031737	248.0209769236969	-40.3000185110922	40.3000185110922	94.80033078320241	11.899430989056341	-352.419875923994	841.1641243262548	-921.7641613484393	104.39889900029706	-94.80033078320241	-135.49546642354267	52.19944950014853	-23.798861978112683	-52.19944950014853	8.39	14.595410890266038	-92.49946801124074	128.19776097840975	11.899430989056341	352.41987592399397
