	rJB00264	rxn08094	rxn05312	rxn05318	rJB00267	rxn00285	rxn13803	rxn05158	rxn00615	rxn13836	rxn00148	rJB00271	rxn05466	rxn05229	rxn05654	rxn10042	rxn09566	rxn00250	rxn00134	rxn05581	rxn00251	rxn00014	rxn10165	rxn10053	rxn05297	rxn00124	rxn01807	rxn05467	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00023_e	EX_cpd00013_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	ATPM	rxn00182	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
225	762.6922756030283	354.9686843744705	1000.0	642.9561547371347	657.1824618948536	-354.9686843744705	-52.754906854087324	928.868464211404	-1000.0	928.868464211404	642.9561547371347	105.50981370817465	-354.96868437447046	-642.9561547371347	-354.9686843744705	868.2020893112029	52.754906854087324	642.9561547371347	642.9561547371347	1000.0	642.9561547371347	105.50981370817465	71.13153578859601	642.9561547371347	354.9686843744705	-52.754906854087324	52.754906854087324	-354.9686843744705	354.9686843744705	-642.9561547371347	354.9686843744705	1000.0	-1000.0	-354.9686843744705	354.9686843744705	-354.9686843744705	-928.868464211404	354.9686843744705	8.39	407.7235912285578	-928.868464211404	928.868464211404	642.9561547371347
226	759.7037134980177	354.09467092866555	1000.0	641.6874255416112	656.6749702166447	-354.09467092866555	-51.51437164068648	925.0622766248338	-1000.0	925.0622766248335	641.6874255416112	103.02874328137295	-354.0946709286656	-641.6874255416112	-354.09467092866555	862.7324567793906	51.51437164068648	641.6874255416112	641.6874255416112	1000.0	641.6874255416112	103.02874328137295	74.93772337516623	641.6874255416112	354.09467092866566	-51.51437164068648	51.51437164068648	-354.09467092866555	354.0946709286656	-641.6874255416112	354.09467092866555	1000.0	-1000.0	-354.09467092866566	354.09467092866566	-354.0946709286656	-925.0622766248338	354.09467092866555	8.39	405.6090425693521	-925.0622766248335	925.0622766248335	641.6874255416114
227	784.5342721269541	359.4732250876362	1000.0	633.3965705589769	653.3586282235907	-359.4732250876362	-65.58782195168169	900.1897116769304	-900.1897116769304	1000.0	633.3965705589769	131.17564390336338	-359.47322508763625	-633.3965705589769	-359.4732250876362	915.7099160303175	65.58782195168169	633.3965705589769	633.3965705589769	900.1897116769304	633.3965705589769	131.17564390336338	0.0	633.3965705589769	359.47322508763625	-65.58782195168169	65.58782195168169	-359.4732250876362	359.4732250876362	-633.3965705589769	359.4732250876362	900.1897116769304	-900.1897116769304	-359.47322508763625	359.47322508763625	-359.4732250876362	-1000.0	359.4732250876362	8.39	425.06104703931794	-1000.0	1000.0	633.3965705589769
228	793.9610406429001	364.11332320688587	1000.0	656.2306304616086	662.4922521846431	-364.11332320688587	-65.7343942291285	968.6918913848258	-1000.0	968.6918913848258	656.2306304616086	131.468788458257	-364.1133232068858	-656.2306304616086	-364.11332320688587	925.4298291011571	65.7343942291285	656.2306304616086	656.2306304616086	1000.0	656.2306304616086	131.468788458257	31.308108615174206	656.2306304616086	364.11332320688587	-65.7343942291285	65.7343942291285	-364.11332320688587	364.1133232068858	-656.2306304616086	364.11332320688587	1000.0	-1000.0	-364.11332320688587	364.11332320688575	-364.1133232068858	-968.6918913848258	364.11332320688587	8.39	429.8477174360143	-968.6918913848258	968.6918913848258	656.2306304616086
229	734.3511382324365	346.6802385396748	1000.0	630.924539815657	652.3698159262626	-346.6802385396748	-40.99066115308693	892.773619446971	-1000.0	892.7736194469711	630.924539815657	81.98132230617387	-346.68023853967475	-630.924539815657	-346.6802385396748	816.3324605386103	40.99066115308693	630.924539815657	630.924539815657	1000.0	630.924539815657	81.98132230617387	107.226380553029	630.924539815657	346.68023853967475	-40.99066115308693	40.99066115308693	-346.6802385396748	346.68023853967475	-630.924539815657	346.6802385396748	1000.0	-1000.0	-346.68023853967475	346.68023853967475	-346.68023853967475	-892.773619446971	346.6802385396748	8.39	387.6708996927617	-892.7736194469711	892.7736194469711	630.924539815657
230	667.3320325987179	327.0803114203798	1000.0	602.473032707003	640.9892130828011	-327.0803114203798	-13.171409757958372	807.4190981210088	-1000.0	807.4190981210083	602.473032707003	26.342819515916744	-327.08031142037987	-602.473032707003	-327.0803114203798	693.6748521146346	13.171409757958372	602.473032707003	602.473032707003	1000.0	602.473032707003	26.342819515916744	192.58090187899126	602.473032707003	327.08031142037987	-13.171409757958372	13.171409757958372	-327.0803114203798	327.08031142037976	-602.473032707003	327.0803114203798	1000.0	-1000.0	-327.08031142037987	327.08031142037987	-327.08031142037976	-807.4190981210088	327.0803114203798	8.39	340.25172117833824	-807.4190981210083	807.4190981210083	602.4730327070029
231	694.2012272476885	334.9382834403617	1000.0	613.879766284396	645.5519065137585	-334.9382834403617	-24.32466036696501	841.6392988531882	-1000.0	841.639298853188	613.879766284396	48.64932073393002	-334.9382834403617	-613.879766284396	-334.9382834403617	742.8505479816185	24.32466036696502	613.879766284396	613.879766284396	1000.0	613.879766284396	48.64932073393004	158.36070114681186	613.879766284396	334.93828344036183	-24.32466036696501	24.32466036696501	-334.9382834403617	334.9382834403617	-613.879766284396	334.9382834403617	1000.0	-1000.0	-334.93828344036183	334.9382834403617	-334.9382834403617	-841.6392988531882	334.9382834403617	8.39	359.26294380732674	-841.639298853188	841.639298853188	613.879766284396
232	706.5587052120093	322.1586639134278	855.1898761042551	600.0000000000007	582.0759504417017	-322.1586639134278	-62.24137738515378	944.8101238957448	-1000.0	799.9999999999995	600.0	124.48275477030757	-322.15866391342774	-600.0000000000007	-322.1586639134278	831.0414599823168	62.24137738515378	600.0	600.0	1000.0	600.0	124.48275477030757	55.18987610425518	600.0	322.15866391342774	-62.24137738515378	62.24137738515378	-322.1586639134278	322.15866391342774	-600.0	322.1586639134278	1000.0	-1000.0	-322.15866391342774	322.15866391342774	-322.15866391342774	-800.0000000000018	322.1586639134278	8.39	384.4000412985815	-800.0000000000019	799.9999999999995	600.0
233	729.5837549539864	345.28600380729796	1000.0	628.900650688013	651.5602602752051	-345.28600380729796	-39.01174733939064	886.7019520640392	-1000.0	886.7019520640392	628.900650688013	78.02349467878128	-345.28600380729785	-628.900650688013	-345.28600380729796	807.6072496327677	39.01174733939064	628.900650688013	628.900650688013	1000.0	628.900650688013	78.02349467878128	113.29804793596077	628.900650688013	345.2860038072979	-39.01174733939064	39.01174733939064	-345.28600380729796	345.2860038072979	-628.900650688013	345.28600380729796	1000.0	-1000.0	-345.2860038072979	345.2860038072979	-345.2860038072979	-886.7019520640392	345.28600380729796	8.39	384.2977511466885	-886.7019520640392	886.7019520640392	628.9006506880132
234	705.4186028998365	322.24009979286876	858.8544906790963	600.0000000000007	583.5417962716383	-322.24009979286876	-60.938403314099105	941.1455093209036	-1000.0	799.9999999999998	600.0	121.87680662819821	-322.2400997928687	-600.0000000000007	-322.24009979286876	827.2954095280347	60.938403314099105	600.0	600.0	1000.0	600.0	121.87680662819821	58.85449067909644	600.0	322.2400997928687	-60.938403314099105	60.938403314099105	-322.24009979286876	322.2400997928687	-600.0	322.24009979286876	1000.0	-1000.0	-322.2400997928687	322.2400997928687	-322.2400997928687	-800.0000000000018	322.24009979286876	8.39	383.1785031069678	-800.0000000000019	799.9999999999998	600.0
235	697.481482082643	322.8070369940969	884.3666647343616	600.0000000000007	593.7466658937445	-322.8070369940969	-51.86740809444923	915.6333352656384	-1000.0	799.9999999999999	600.0	103.73481618889844	-322.8070369940968	-600.0000000000007	-322.8070369940969	801.2162982715413	51.86740809444922	600.0	600.0	1000.0	600.0	103.73481618889844	84.36666473436162	600.0	322.80703699409673	-51.86740809444923	51.86740809444923	-322.8070369940969	322.80703699409685	-600.0	322.8070369940969	1000.0	-1000.0	-322.80703699409673	322.80703699409673	-322.80703699409685	-800.0000000000018	322.8070369940969	8.39	374.674445088546	-800.0000000000019	799.9999999999999	600.0
236	678.93561469835	329.73390367458757	1000.0	600.0000000000007	640.0	-329.73390367458757	-19.467807349175	800.0000000000001	-960.7848669287126	839.2151330712875	600.0	38.93561469835	-329.7339036745875	-600.0000000000007	-329.73390367458757	717.8712293967001	19.467807349175	600.0	600.0	960.7848669287126	600.0	38.93561469835004	160.78486692871252	600.0	329.7339036745875	-19.467807349175	19.467807349175	-329.73390367458757	329.7339036745875	-600.0	329.73390367458757	960.7848669287126	-960.7848669287126	-329.7339036745875	329.7339036745875	-329.7339036745875	-839.2151330712875	329.73390367458757	8.39	349.2017110237625	-839.2151330712875	839.2151330712875	600.0
237	715.2469793813264	338.8117448453316	1000.0	600.0000000000007	640.0000000000001	-338.8117448453316	-37.62348969066312	799.9999999999998	-879.0842963920154	920.9157036079847	599.9999999999999	75.24697938132624	-338.8117448453316	-600.0000000000007	-338.8117448453316	790.4939587626526	37.62348969066312	599.9999999999999	599.9999999999999	879.0842963920154	599.9999999999999	75.24697938132624	79.08429639201563	599.9999999999999	338.81174484533153	-37.62348969066312	37.62348969066312	-338.8117448453316	338.81174484533165	-599.9999999999999	338.8117448453316	879.0842963920154	-879.0842963920154	-338.81174484533153	338.81174484533153	-338.81174484533165	-920.9157036079844	338.8117448453316	8.39	376.4352345359947	-920.9157036079847	920.9157036079847	600.0
238	688.9504919229271	323.41639343407644	911.7877045334469	600.0000000000007	604.7150818133787	-323.41639343407644	-42.117705054774206	888.2122954665524	-1000.0	799.9999999999991	599.9999999999998	84.23541010954841	-323.41639343407644	-600.0000000000007	-323.41639343407644	773.1859020324755	42.117705054774206	599.9999999999998	599.9999999999998	1000.0	599.9999999999998	84.23541010954841	111.7877045334476	599.9999999999998	323.41639343407644	-42.117705054774206	42.117705054774206	-323.41639343407644	323.41639343407644	-599.9999999999998	323.41639343407644	1000.0	-1000.0	-323.41639343407644	323.41639343407644	-323.41639343407644	-800.0000000000018	323.41639343407644	8.39	365.53409848885065	-800.0000000000019	799.9999999999991	600.0
239	741.047849160363	338.2511824936963	929.8922020360559	600.0000000000007	611.9568808144224	-338.2511824936963	-64.54548417297028	870.1077979639441	-870.1077979639441	929.892202036056	600.0	129.09096834594055	-338.2511824936963	-600.0000000000007	-338.2511824936963	870.1388175063037	64.54548417297028	600.0	600.0	870.1077979639441	600.0	129.0909683459406	0.0	600.0	338.2511824936963	-64.54548417297028	64.54548417297028	-338.2511824936963	338.2511824936964	-600.0	338.2511824936963	870.1077979639441	-870.1077979639441	-338.2511824936963	338.2511824936963	-338.2511824936964	-929.8922020360559	338.2511824936963	8.39	402.7966666666666	-929.892202036056	929.892202036056	600.0
240	695.9347500130334	322.91751785621193	889.3383035295361	600.0000000000007	595.7353214118144	-322.91751785621193	-50.09971430060949	910.6616964704641	-1000.0	800.0000000000003	600.0	100.19942860121898	-322.917517856212	-600.0000000000007	-322.91751785621193	796.1341786142524	50.09971430060949	600.0	600.0	1000.0	600.0	100.19942860121898	89.33830352953589	600.0	322.91751785621204	-50.09971430060949	50.09971430060949	-322.91751785621193	322.91751785621193	-600.0	322.91751785621193	1000.0	-1000.0	-322.91751785621204	322.91751785621204	-322.91751785621193	-800.0000000000018	322.91751785621193	8.39	373.0172321568215	-800.0000000000019	800.0000000000003	600.0
241	719.681018225324	342.3899204243872	1000.0	624.6966586805621	649.8786634722247	-342.3899204243872	-34.90117737654967	874.0899760416862	-1000.0	874.0899760416862	624.6966586805621	69.80235475309928	-342.3899204243871	-624.6966586805621	-342.3899204243872	789.4833729784233	34.90117737654967	624.6966586805621	624.6966586805621	1000.0	624.6966586805621	69.80235475309928	125.91002395831379	624.6966586805621	342.3899204243871	-34.90117737654967	34.90117737654967	-342.3899204243872	342.3899204243872	-624.6966586805621	342.3899204243872	1000.0	-1000.0	-342.3899204243871	342.3899204243871	-342.3899204243872	-874.0899760416862	342.3899204243872	8.39	377.29109780093677	-874.0899760416862	874.0899760416862	624.6966586805625
242	789.0731061044012	362.6838329173249	1000.0	654.1555639122458	661.6622255648983	-362.6838329173249	-63.70544026975142	962.4666917367373	-1000.0	962.4666917367375	654.1555639122458	127.41088053950284	-362.6838329173248	-654.1555639122458	-362.6838329173249	916.483986643904	63.70544026975142	654.1555639122458	654.1555639122458	1000.0	654.1555639122458	127.41088053950284	37.533308263262725	654.1555639122458	362.6838329173248	-63.70544026975142	63.70544026975142	-362.6838329173249	362.6838329173249	-654.1555639122458	362.6838329173249	1000.0	-1000.0	-362.6838329173248	362.6838329173248	-362.6838329173249	-962.4666917367373	362.6838329173249	8.39	426.38927318707624	-962.4666917367375	962.4666917367375	654.1555639122461
243	737.9781096550483	347.7409565972311	1000.0	632.4642918346904	652.9857167338762	-347.7409565972311	-42.49619646058607	897.392875504071	-1000.0	897.3928755040711	632.4642918346904	84.99239292117214	-347.7409565972311	-632.4642918346904	-347.7409565972311	822.9705025762205	42.49619646058607	632.4642918346904	632.4642918346904	1000.0	632.4642918346904	84.99239292117215	102.60712449592904	632.4642918346904	347.74095659723116	-42.49619646058607	42.49619646058607	-347.7409565972311	347.7409565972311	-632.4642918346904	347.7409565972311	1000.0	-1000.0	-347.74095659723116	347.74095659723116	-347.7409565972311	-897.392875504071	347.7409565972311	8.39	390.2371530578172	-897.3928755040711	897.3928755040711	632.4642918346904
244	707.4009424364285	338.7985775049932	1000.0	619.4834189588612	647.7933675835444	-338.7985775049932	-29.803787426442057	858.4502568765835	-1000.0	858.4502568765838	619.4834189588612	59.60757485288411	-338.79857750499326	-619.4834189588612	-338.7985775049932	767.0085172893126	29.803787426442057	619.4834189588612	619.4834189588612	1000.0	619.4834189588612	59.60757485288411	141.54974312341653	619.4834189588612	338.7985775049933	-29.803787426442057	29.803787426442057	-338.7985775049932	338.7985775049932	-619.4834189588612	338.7985775049932	1000.0	-999.9999999999999	-338.7985775049933	338.7985775049933	-338.7985775049932	-858.4502568765835	338.7985775049932	8.39	368.6023649314353	-858.4502568765838	858.4502568765838	619.4834189588612
245	817.508338607273	366.3846083845474	965.0564279954688	655.0188093318228	648.0300949309166	-366.3846083845474	-84.73912183817824	1000.0	-965.0564279954688	1000.0	655.0188093318228	169.47824367635647	-366.3846083845474	-655.0188093318228	-366.3846083845474	986.9865822836296	84.73912183817824	655.0188093318228	655.0188093318228	965.0564279954688	655.0188093318228	169.47824367635644	-34.943572004531234	655.0188093318228	366.3846083845474	-84.73912183817824	84.73912183817824	-366.3846083845474	366.3846083845474	-655.0188093318228	366.3846083845474	965.0564279954688	-965.0564279954688	-366.3846083845474	366.3846083845474	-366.3846083845474	-1000.0	366.3846083845474	8.39	451.1237302227256	-1000.0	1000.0	655.0188093318229
246	663.4259337111139	325.23957616349185	993.830927357134	600.0000000000007	637.5323709428536	-325.23957616349185	-12.946781384130134	806.169072642866	-1000.0	799.9999999999998	600.0	25.893562768260267	-325.23957616349185	-600.0000000000007	-325.23957616349185	689.319496479374	12.946781384130134	600.0	600.0	1000.0	600.0	25.893562768260267	193.830927357134	600.0	325.23957616349185	-12.946781384130134	12.946781384130134	-325.23957616349185	325.23957616349185	-600.0	325.23957616349185	1000.0	-1000.0	-325.23957616349185	325.23957616349185	-325.23957616349185	-800.0000000000018	325.23957616349185	8.39	338.186357547622	-800.0000000000019	799.9999999999998	600.0
247	687.3396846923524	323.5314510934034	916.9652992031529	600.0000000000007	606.7861196812612	-323.5314510934034	-40.27678250554561	883.034700796847	-1000.0	800.0000000000003	600.0000000000001	80.55356501109122	-323.53145109340346	-600.0000000000007	-323.5314510934034	767.8932497034436	40.27678250554561	600.0000000000001	600.0000000000001	1000.0	600.0000000000001	80.55356501109122	116.965299203153	600.0000000000001	323.53145109340346	-40.27678250554561	40.27678250554561	-323.5314510934034	323.5314510934034	-600.0000000000001	323.5314510934034	1000.0	-1000.0	-323.53145109340346	323.53145109340346	-323.5314510934034	-800.0000000000018	323.5314510934034	8.39	363.8082335989491	-800.0000000000019	800.0000000000003	600.0
248	668.1534820839199	324.90189413686284	978.6352361588285	600.0000000000007	631.4540944635316	-324.90189413686284	-18.34969381019414	821.3647638411712	-1000.0	800.0	600.0	36.69938762038828	-324.9018941368629	-600.0000000000007	-324.90189413686284	704.8528697043082	18.34969381019414	600.0	600.0	1000.0	600.0	36.69938762038828	178.63523615882877	600.0	324.9018941368629	-18.34969381019414	18.34969381019414	-324.90189413686284	324.9018941368629	-600.0	324.90189413686284	1000.0	-1000.0	-324.9018941368629	324.9018941368629	-324.9018941368629	-800.0000000000018	324.90189413686284	8.39	343.25158794705703	-800.0000000000019	800.0	600.0
249	723.5074488583697	343.5089708925421	1000.0	626.3210867794966	650.5284347117986	-343.5089708925421	-36.48950707328555	878.9632603384897	-1000.0	878.9632603384897	626.3210867794966	72.9790141465711	-343.5089708925421	-626.3210867794966	-343.5089708925421	796.4864630049408	36.48950707328555	626.3210867794966	626.3210867794966	1000.0	626.3210867794966	72.9790141465711	121.0367396615103	626.3210867794966	343.50897089254204	-36.48950707328555	36.48950707328555	-343.5089708925421	343.50897089254204	-626.3210867794966	343.5089708925421	1000.0	-1000.0	-343.50897089254204	343.50897089254204	-343.50897089254204	-878.9632603384897	343.5089708925421	8.39	379.99847796582765	-878.9632603384897	878.9632603384897	626.3210867794969
250	678.697959446862	324.14871718236714	944.7422732065156	600.0000000000007	617.8969092826064	-324.14871718236714	-30.400525082127785	855.2577267934846	-1000.0	800.0	600.0000000000002	60.80105016425557	-324.1487171823672	-600.0000000000007	-324.14871718236714	739.4990096111176	30.400525082127785	600.0000000000002	600.0000000000002	1000.0	600.0000000000002	60.80105016425557	144.7422732065154	600.0000000000002	324.14871718236714	-30.400525082127785	30.400525082127785	-324.14871718236714	324.14871718236714	-600.0000000000002	324.14871718236714	1000.0	-1000.0	-324.14871718236714	324.14871718236714	-324.14871718236714	-800.0000000000018	324.14871718236714	8.39	354.549242264495	-800.0000000000019	800.0	600.0
251	674.5469602283961	328.636740057099	1000.0	600.0000000000007	639.9999999999997	-328.636740057099	-17.273480114198208	800.0	-970.6593394861085	829.3406605138914	600.0	34.546960228396415	-328.63674005709896	-600.0000000000007	-328.636740057099	709.0939204567925	17.273480114198208	600.0	600.0	970.6593394861085	600.0	34.546960228396415	170.65933948610848	600.0	328.6367400570989	-17.273480114198208	17.273480114198208	-328.636740057099	328.6367400570989	-600.0	328.636740057099	970.6593394861085	-970.6593394861085	-328.6367400570989	328.6367400570989	-328.6367400570989	-829.3406605138915	328.636740057099	8.39	345.91022017129717	-829.3406605138914	829.3406605138914	600.0
252	693.6350490317778	333.40876225794443	1000.0	600.0000000000007	640.0000000000001	-333.40876225794443	-26.817524515888863	800.0	-927.7111396785001	872.2888603215001	600.0	53.635049031777726	-333.40876225794443	-600.0000000000007	-333.40876225794443	747.2700980635556	26.817524515888863	600.0	600.0	927.7111396785001	600.0	53.635049031777726	127.7111396785001	600.0	333.40876225794443	-26.817524515888863	26.817524515888863	-333.40876225794443	333.4087622579445	-600.0	333.40876225794443	927.7111396785001	-927.7111396785001	-333.40876225794443	333.40876225794443	-333.4087622579445	-872.2888603214999	333.40876225794443	8.39	360.2262867738333	-872.2888603215001	872.2888603215001	600.0
253	736.8123556310333	344.20308890775834	1000.0	600.0000000000007	639.9999999999999	-344.20308890775834	-48.406177815516685	800.0	-830.5621998301749	969.4378001698249	600.0	96.81235563103337	-344.20308890775834	-600.0000000000007	-344.20308890775834	833.6247112620666	48.406177815516685	600.0	600.0	830.5621998301749	600.0	96.81235563103337	30.562199830174904	600.0	344.20308890775834	-48.406177815516685	48.406177815516685	-344.20308890775834	344.2030889077583	-600.0	344.20308890775834	830.5621998301749	-830.5621998301749	-344.20308890775834	344.20308890775834	-344.2030889077583	-969.4378001698251	344.20308890775834	8.39	392.609266723275	-969.4378001698249	969.4378001698249	600.0
254	735.3153178361972	343.8288294590493	1000.0	600.0000000000007	640.0	-343.8288294590493	-47.657658918098605	800.0	-833.9305348685563	966.0694651314438	600.0	95.31531783619721	-343.8288294590493	-600.0000000000007	-343.8288294590493	830.6306356723944	47.657658918098605	600.0	600.0	833.9305348685563	600.0	95.31531783619721	33.930534868556265	600.0	343.8288294590493	-47.657658918098605	47.657658918098605	-343.8288294590493	343.8288294590493	-600.0	343.8288294590493	833.9305348685563	-833.9305348685563	-343.8288294590493	343.8288294590493	-343.8288294590493	-966.0694651314437	343.8288294590493	8.39	391.4864883771479	-966.0694651314438	966.0694651314438	600.0
255	682.4096947011986	331.48981637487884	1000.0	608.8739269957919	643.5495707983167	-331.48981637487884	-19.43006195144094	826.6217809873756	-1000.0	826.6217809873757	608.8739269957919	38.86012390288188	-331.48981637487884	-608.8739269957919	-331.48981637487884	721.2698186040805	19.43006195144094	608.8739269957919	608.8739269957919	1000.0	608.8739269957919	38.860123902881924	173.3782190126244	608.8739269957919	331.48981637487884	-19.43006195144094	19.43006195144094	-331.48981637487884	331.48981637487884	-608.8739269957919	331.48981637487884	1000.0	-1000.0	-331.48981637487884	331.48981637487884	-331.48981637487884	-826.6217809873756	331.48981637487884	8.39	350.9198783263198	-826.6217809873757	826.6217809873757	608.873926995792
256	767.5041594762956	356.375933431747	1000.0	644.9989356267293	657.9995742506918	-356.375933431747	-54.75229261280191	934.9968068801879	-1000.0	934.9968068801878	644.9989356267293	109.50458522560382	-356.3759334317469	-644.9989356267293	-356.375933431747	877.0087447018994	54.75229261280191	644.9989356267293	644.9989356267293	1000.0	644.9989356267293	109.50458522560382	65.00319311981207	644.9989356267293	356.37593343174694	-54.75229261280191	54.75229261280191	-356.375933431747	356.37593343174683	-644.9989356267293	356.375933431747	1000.0	-1000.0	-356.37593343174694	356.37593343174694	-356.37593343174683	-934.9968068801879	356.375933431747	8.39	411.1282260445488	-934.9968068801878	934.9968068801878	644.9989356267292
257	757.2622563261028	347.1084102624213	977.9284618089551	600.0000000000007	631.1713847235822	-347.1084102624213	-63.04543580126034	822.0715381910449	-800.0	1000.0	600.0	126.09087160252068	-347.1084102624213	-600.0000000000007	-347.1084102624213	883.3531279286235	63.04543580126034	600.0	600.0	800.0	600.0	126.09087160252068	-22.071538191044898	600.0	347.10841026242133	-63.04543580126034	63.04543580126034	-347.1084102624213	347.1084102624212	-600.0	347.1084102624213	800.0	-800.0	-347.10841026242133	347.10841026242133	-347.1084102624212	-1000.0	347.1084102624213	8.39	410.1538460636816	-1000.0	1000.0	600.0
258	751.2560591183194	347.5374243486916	997.2340956911167	600.0000000000007	638.8936382764475	-347.5374243486916	-56.18121042093594	802.7659043088831	-800.0000000000002	1000.0	600.0	112.36242084187188	-347.5374243486916	-600.0000000000007	-347.5374243486916	863.6184799601913	56.18121042093594	600.0	600.0	800.0000000000002	600.0	112.36242084187188	-2.765904308882961	600.0	347.5374243486916	-56.18121042093594	56.18121042093594	-347.5374243486916	347.53742434869173	-600.0	347.5374243486916	800.0000000000002	-800.0000000000002	-347.5374243486916	347.5374243486916	-347.53742434869173	-999.9999999999997	347.5374243486916	8.39	403.71863476962756	-1000.0	1000.0	600.0
259	785.8160324006666	359.9190547480579	1000.0	634.650466478913	653.8601865915651	-359.9190547480579	-65.97792290455072	903.9513994367393	-903.9513994367393	1000.0	634.650466478913	131.95584580910145	-359.919054748058	-634.650466478913	-359.9190547480579	917.7718782097681	65.97792290455072	634.650466478913	634.650466478913	903.9513994367393	634.650466478913	131.95584580910145	0.0	634.650466478913	359.919054748058	-65.97792290455072	65.97792290455072	-359.9190547480579	359.91905474805793	-634.650466478913	359.9190547480579	903.9513994367393	-903.9513994367393	-359.919054748058	359.919054748058	-359.91905474805793	-1000.0	359.9190547480579	8.39	425.8969776526087	-1000.0	1000.0	634.6504664789128
260	791.8650693590552	344.6367807600675	866.705134203037	600.0000000000007	586.6820536812149	-344.6367807600675	-102.59150783892011	933.294865796963	-800.0000000000002	1000.0	600.0	205.18301567784022	-344.63678076006744	-600.0000000000007	-344.6367807600675	997.0480850368954	102.59150783892011	600.0	600.0	800.0000000000002	600.0	205.18301567784022	-133.29486579696277	600.0	344.6367807600675	-102.59150783892011	102.59150783892011	-344.6367807600675	344.6367807600675	-600.0	344.6367807600675	800.0000000000002	-800.0000000000002	-344.6367807600675	344.6367807600675	-344.6367807600675	-999.9999999999998	344.6367807600675	8.39	447.22828859898755	-1000.0	1000.0	600.0
261	692.0530906158057	333.0132726539514	1000.0	600.0000000000007	639.9999999999998	-333.0132726539514	-26.02654530790295	799.9999999999993	-931.270546114436	868.7294538855634	599.9999999999998	52.0530906158059	-333.01327265395133	-600.0000000000007	-333.0132726539514	744.1061812316116	26.02654530790295	599.9999999999998	599.9999999999998	931.270546114436	599.9999999999998	52.0530906158059	131.27054611443668	599.9999999999998	333.0132726539514	-26.02654530790295	26.02654530790295	-333.0132726539514	333.0132726539514	-599.9999999999998	333.0132726539514	931.270546114436	-931.270546114436	-333.0132726539514	333.0132726539514	-333.0132726539514	-868.7294538855633	333.0132726539514	8.39	359.0398179618543	-868.7294538855634	868.7294538855634	600.0
262	791.8162111423785	362.00607344082727	1000.0	640.5202065523267	656.2080826209309	-362.00607344082727	-67.8040642607238	921.5606196569802	-921.5606196569802	1000.0	640.5202065523267	135.6081285214476	-362.0060734408274	-640.5202065523267	-362.00607344082727	927.4243396638261	67.8040642607238	640.5202065523267	640.5202065523267	921.5606196569802	640.5202065523267	135.6081285214476	0.0	640.5202065523267	362.0060734408273	-67.8040642607238	67.8040642607238	-362.00607344082727	362.0060734408273	-640.5202065523267	362.00607344082727	921.5606196569802	-921.5606196569802	-362.0060734408273	362.0060734408273	-362.0060734408273	-1000.0	362.00607344082727	8.39	429.8101377015512	-1000.0	1000.0	640.5202065523267
263	800.2637195430185	364.9443372323543	1000.0	648.7840734659964	659.5136293863986	-364.9443372323543	-70.37504507830997	946.3522203979892	-946.3522203979892	1000.0	648.7840734659964	140.75009015661993	-364.94433723235426	-648.7840734659964	-364.9443372323543	941.0138096996384	70.37504507830997	648.7840734659964	648.7840734659964	946.3522203979892	648.7840734659964	140.75009015662	0.0	648.7840734659964	364.9443372323542	-70.37504507830997	70.37504507830997	-364.9443372323543	364.9443372323543	-648.7840734659964	364.9443372323543	946.3522203979892	-946.3522203979892	-364.9443372323542	364.94433723235426	-364.9443372323543	-1000.0	364.9443372323543	8.39	435.3193823106642	-1000.0	1000.0	648.7840734659961
264	750.9354615382618	347.786682274178	1000.0	600.5281688961257	640.2112675584503	-347.786682274178	-55.36209698990575	801.5845066883772	-801.5845066883772	1000.0	600.5281688961257	110.7241939798115	-347.7866822741781	-600.5281688961257	-347.786682274178	861.6596555180734	55.36209698990575	600.5281688961257	600.5281688961257	801.5845066883772	600.5281688961257	110.7241939798115	0.0	600.5281688961257	347.786682274178	-55.36209698990575	55.36209698990575	-347.786682274178	347.786682274178	-600.5281688961257	347.786682274178	801.5845066883772	-801.5845066883772	-347.786682274178	347.7866822741781	-347.786682274178	-1000.0	347.786682274178	8.39	403.1487792640838	-1000.0	1000.0	600.5281688961257
265	662.7507978442077	325.7405163506644	1000.0	600.5281688961259	640.2112675584503	-325.7405163506644	-11.269765142878612	801.5845066883775	-1000.0	801.5845066883775	600.5281688961259	22.539530285757223	-325.74051635066445	-600.5281688961259	-325.7405163506644	685.2903281299648	11.269765142878612	600.5281688961259	600.5281688961259	1000.0	600.5281688961259	22.539530285757223	198.41549331162253	600.5281688961259	325.7405163506644	-11.269765142878612	11.269765142878612	-325.7405163506644	325.7405163506645	-600.5281688961259	325.7405163506644	1000.0	-1000.0	-325.7405163506644	325.74051635066445	-325.7405163506645	-801.5845066883775	325.7405163506644	8.39	337.01028149354306	-801.5845066883775	801.5845066883775	600.5281688961259
