"","log2FC","p","condition","metab"
"3-indoxyl sulfate2",1.8201342334686,0.437,"persister_5-24","3-indoxyl sulfate"
"3-methyl-2-oxobutyrate2",-0.330338260319155,0.000738,"persister_5-24","3-methyl-2-oxobutyrate"
"3-methyl-2-oxovalerate2",-0.278190462508532,0.22,"persister_5-24","3-methyl-2-oxovalerate"
"3-phosphoglycerate2",0.505121564148001,0.214,"persister_5-24","3-phosphoglycerate"
"3-phosphoserine2",-0.899043436093535,0.002,"persister_5-24","3-phosphoserine"
"3,4-dihydroxy-1,5-cyclohexadiene-1-carboxylic acid2",-4.97946512383248,0.392,"persister_5-24","3,4-dihydroxy-1,5-cyclohexadiene-1-carboxylic acid"
"4-ethylphenylsulfate2",0.0131455089166885,1,"persister_5-24","4-ethylphenylsulfate"
"4-guanidinobutanoate2",-0.651656828875762,0.085,"persister_5-24","4-guanidinobutanoate"
"4-hydroxyphenylacetate2",-0.0666209337892292,0.988,"persister_5-24","4-hydroxyphenylacetate"
"4-hydroxyphenylpyruvate2",-0.407221753871356,0.677,"persister_5-24","4-hydroxyphenylpyruvate"
"4-imidazoleacetate2",1.44401248778127,0.722,"persister_5-24","4-imidazoleacetate"
"4-methyl-2-oxopentanoate2",-0.122408345188374,0.5,"persister_5-24","4-methyl-2-oxopentanoate"
"4-methylcatechol sulfate2",-3.07592312883654,0.004,"persister_5-24","4-methylcatechol sulfate"
"5-(2-Hydroxyethyl)-4-methylthiazole2",1.53909070290484,0.939,"persister_5-24","5-(2-Hydroxyethyl)-4-methylthiazole"
"5-methylthioadenosine (MTA)2",-1.38579919538287,0.014,"persister_5-24","5-methylthioadenosine (MTA)"
"5-oxoproline2",-0.128632591605267,0.94,"persister_5-24","5-oxoproline"
"6-hydroxynicotinate2",-2.23978377738967,0.301,"persister_5-24","6-hydroxynicotinate"
"6-oxopiperidine-2-carboxylate2",-0.567266642527459,0.715,"persister_5-24","6-oxopiperidine-2-carboxylate"
"7-methylguanine2",2.70766990070987,0.46,"persister_5-24","7-methylguanine"
"8-hydroxyguanine2",0.0726833851144908,0.785,"persister_5-24","8-hydroxyguanine"
"aconitate [cis or trans]2",1.75082621823129,0.005,"persister_5-24","aconitate [cis or trans]"
"adenosine-2',3'-cyclic monophosphate2",-0.751468585631332,0.606,"persister_5-24","adenosine-2',3'-cyclic monophosphate"
"adenosine 2'-monophosphate (2'-AMP)2",-1.36038406155574,0.843,"persister_5-24","adenosine 2'-monophosphate (2'-AMP)"
"adenosine 3'-monophosphate (3'-AMP)2",-0.549573994400936,0.86,"persister_5-24","adenosine 3'-monophosphate (3'-AMP)"
"adenosine 5'-monophosphate (AMP)2",-0.213224427230213,0.151,"persister_5-24","adenosine 5'-monophosphate (AMP)"
"alanine2",-0.948564289735206,0.005,"persister_5-24","alanine"
"alanyl-glutamyl-meso-diaminopimelate2",-1.7403276481652,0.000137,"persister_5-24","alanyl-glutamyl-meso-diaminopimelate"
"alanylleucine2",-0.733021606469403,7.13e-09,"persister_5-24","alanylleucine"
"alpha-hydroxyisocaproate2",0.054955101022706,0.998,"persister_5-24","alpha-hydroxyisocaproate"
"alpha-ketoglutaramate*2",-2.35002801797176,0.087,"persister_5-24","alpha-ketoglutaramate*"
"alpha-ketoglutarate2",-1.73707558851298,1.15e-05,"persister_5-24","alpha-ketoglutarate"
"anthranilate2",-1.49635687244121,0.879,"persister_5-24","anthranilate"
"arginine2",-0.699476920006426,5.15e-12,"persister_5-24","arginine"
"aspartate2",-0.872667448363734,0.007,"persister_5-24","aspartate"
"benzoate2",3.32360752888428,0.757,"persister_5-24","benzoate"
"butyrylglutamine/isobutyrylglutamine2",-3.01749847534635,0.011,"persister_5-24","butyrylglutamine/isobutyrylglutamine"
"cadaverine2",-0.141253484894238,0.599,"persister_5-24","cadaverine"
"carnitine2",0.0969404543664147,0.943,"persister_5-24","carnitine"
"catechol sulfate2",-1.60922409761848,0.01,"persister_5-24","catechol sulfate"
"choline2",-0.454367818221815,2.94e-08,"persister_5-24","choline"
"choline phosphate2",-1.07137237518039,0.044,"persister_5-24","choline phosphate"
"cis-urocanate2",-0.740545662688755,3.31e-07,"persister_5-24","cis-urocanate"
"citrate2",-1.14551829633973,0.225,"persister_5-24","citrate"
"citrulline2",-2.80626659648496,0.001,"persister_5-24","citrulline"
"cyano-alanine2",-0.306124019402874,0.939,"persister_5-24","cyano-alanine"
"cyclic(AMP-GMP)2",-1.49918472545311,0.174,"persister_5-24","cyclic(AMP-GMP)"
"cysteine-glutathione disulfide2",0.460955987258589,0.021,"persister_5-24","cysteine-glutathione disulfide"
"cysteine s-sulfate2",-0.481971125647578,0.128,"persister_5-24","cysteine s-sulfate"
"cysteinylglycine disulfide*2",-0.581496896199538,7.4e-06,"persister_5-24","cysteinylglycine disulfide*"
"cytidine 5'-monophosphate (5'-CMP)2",-0.890768875467138,0.006,"persister_5-24","cytidine 5'-monophosphate (5'-CMP)"
"dihydroorotate2",-0.350376093609409,0.932,"persister_5-24","dihydroorotate"
"dimethylglycine2",-0.162167770330718,0.996,"persister_5-24","dimethylglycine"
"ectoine2",0.000379079617068787,1,"persister_5-24","ectoine"
"erythronate*2",1.59551434811309,0.000209,"persister_5-24","erythronate*"
"flavin adenine dinucleotide (FAD)2",-1.34978745598812,0.247,"persister_5-24","flavin adenine dinucleotide (FAD)"
"fumarate2",0.501415138697915,0.369,"persister_5-24","fumarate"
"gamma-glutamylglutamate2",0.0271050208525943,1,"persister_5-24","gamma-glutamylglutamate"
"gamma-glutamylglutamine2",0.283316373975969,0.269,"persister_5-24","gamma-glutamylglutamine"
"gamma-glutamylisoleucine*2",-0.509201638529417,0.319,"persister_5-24","gamma-glutamylisoleucine*"
"gamma-glutamylleucine2",-0.939799966503387,0.003,"persister_5-24","gamma-glutamylleucine"
"gamma-glutamylmethionine2",-0.175639513564133,0.005,"persister_5-24","gamma-glutamylmethionine"
"gamma-glutamylphenylalanine2",-0.117806858594147,0.111,"persister_5-24","gamma-glutamylphenylalanine"
"gamma-glutamyltryptophan2",0.149591230664515,0.307,"persister_5-24","gamma-glutamyltryptophan"
"gamma-glutamyltyrosine2",-0.0188068415394916,0.979,"persister_5-24","gamma-glutamyltyrosine"
"gluconate2",-0.0198561370194099,0.998,"persister_5-24","gluconate"
"glutamate2",-0.906300817666345,0.074,"persister_5-24","glutamate"
"glutaminylleucine2",-0.414365786644816,6.46e-07,"persister_5-24","glutaminylleucine"
"glutarate (C5-DC)2",-0.173818727917806,0.777,"persister_5-24","glutarate (C5-DC)"
"glycerate2",0.338675476375099,8.91e-06,"persister_5-24","glycerate"
"glycerol 3-phosphate2",-0.705649843262597,1.92e-05,"persister_5-24","glycerol 3-phosphate"
"glycerophosphoethanolamine2",1.37129917677356,0.008,"persister_5-24","glycerophosphoethanolamine"
"glycerophosphoglycerol2",-3.35633932413715,0.00013,"persister_5-24","glycerophosphoglycerol"
"glycerophosphorylcholine (GPC)2",0.290103327775605,0.898,"persister_5-24","glycerophosphorylcholine (GPC)"
"glycylisoleucine2",-0.402314260064743,0.02,"persister_5-24","glycylisoleucine"
"glycylleucine2",-0.778701062711462,8.88e-08,"persister_5-24","glycylleucine"
"glycylvaline2",-1.04980751629736,7.69e-07,"persister_5-24","glycylvaline"
"guanine2",0.567742212528644,0.958,"persister_5-24","guanine"
"gulonate*2",-1.53981199960013,0.145,"persister_5-24","gulonate*"
"hippurate2",0.0846678734088993,0.997,"persister_5-24","hippurate"
"histidinol2",-1.08733105189597,0.636,"persister_5-24","histidinol"
"histidylalanine2",-0.39923125698783,0.000354,"persister_5-24","histidylalanine"
"isobutyrylglycine2",0.667334967762386,0.793,"persister_5-24","isobutyrylglycine"
"isocitric lactone2",-2.58344129640904,0.324,"persister_5-24","isocitric lactone"
"isoleucylglycine2",-0.705817250507547,3.22e-10,"persister_5-24","isoleucylglycine"
"isovalerylglycine2",-0.401021963362441,0.911,"persister_5-24","isovalerylglycine"
"leucylglutamine*2",0.101082896107365,0.832,"persister_5-24","leucylglutamine*"
"leucylglycine2",-0.666931878720986,3.65e-07,"persister_5-24","leucylglycine"
"levulinate (4-oxovalerate)2",1.22852595295861,0.151,"persister_5-24","levulinate (4-oxovalerate)"
"lysine2",0.0320106761848441,0.966,"persister_5-24","lysine"
"maleate2",0.0286125291679307,0.343,"persister_5-24","maleate"
"mannitol/sorbitol2",-1.55075772857584,0.584,"persister_5-24","mannitol/sorbitol"
"mannose2",-0.144301098092501,0.094,"persister_5-24","mannose"
"methionine sulfoxide2",-1.10406738143076,0.906,"persister_5-24","methionine sulfoxide"
"methylmalonate (MMA)2",0.0496045980588901,0.99,"persister_5-24","methylmalonate (MMA)"
"methylsuccinate2",3.39736727828663,0.862,"persister_5-24","methylsuccinate"
"N-acetyl-glucosamine 1-phosphate2",0.113568124908811,0.069,"persister_5-24","N-acetyl-glucosamine 1-phosphate"
"N-acetylalanine2",-1.12951901601839,0.699,"persister_5-24","N-acetylalanine"
"N-acetylarginine2",0.154785777811795,0.75,"persister_5-24","N-acetylarginine"
"N-acetylaspartate (NAA)2",-0.655808201677357,0.143,"persister_5-24","N-acetylaspartate (NAA)"
"N-acetylcysteine2",-1.40854989008181,0.006,"persister_5-24","N-acetylcysteine"
"N-acetylglutamate2",-0.890235691833627,0.325,"persister_5-24","N-acetylglutamate"
"N-acetylglutamine2",-1.27798836225207,1.77e-06,"persister_5-24","N-acetylglutamine"
"N-acetylhistidine2",0.594696829902297,0.142,"persister_5-24","N-acetylhistidine"
"N-acetylisoleucine2",0.0219027617320061,0.999,"persister_5-24","N-acetylisoleucine"
"N-acetylleucine2",0.0904075937000305,0.973,"persister_5-24","N-acetylleucine"
"N-acetylmethionine sulfoxide2",-0.0270988982127737,1,"persister_5-24","N-acetylmethionine sulfoxide"
"N-acetylphenylalanine2",-0.152039530314715,0.879,"persister_5-24","N-acetylphenylalanine"
"N-acetylthreonine2",0.15092753024554,0.934,"persister_5-24","N-acetylthreonine"
"N-acetylvaline2",0.0837549804291081,0.972,"persister_5-24","N-acetylvaline"
"N-carbamoylaspartate2",-1.41778054890078,0.004,"persister_5-24","N-carbamoylaspartate"
"N-delta-acetylornithine2",0.0501865920626641,1,"persister_5-24","N-delta-acetylornithine"
"N-formylmethionine2",-0.546947759031336,0.031,"persister_5-24","N-formylmethionine"
"N-formylphenylalanine2",0.852524089501443,0.675,"persister_5-24","N-formylphenylalanine"
"N2-acetyllysine2",-0.34508168174017,0.905,"persister_5-24","N2-acetyllysine"
"N6-acetyllysine2",0.82798754976143,0.654,"persister_5-24","N6-acetyllysine"
"N6-carboxymethyllysine2",-1.73839839715871,0.023,"persister_5-24","N6-carboxymethyllysine"
"N6-succinyladenosine2",0.0141546106302928,0.051,"persister_5-24","N6-succinyladenosine"
"nicotinamide adenine dinucleotide (NAD+)2",0.255768353616179,0.403,"persister_5-24","nicotinamide adenine dinucleotide (NAD+)"
"nicotinamide ribonucleotide (NMN)2",-0.07822048949061,0.87,"persister_5-24","nicotinamide ribonucleotide (NMN)"
"nicotinate2",-0.136291925835502,0.997,"persister_5-24","nicotinate"
"O-acetylhomoserine2",-2.29954412166107,0.000284,"persister_5-24","O-acetylhomoserine"
"o-Tyrosine2",-1.8849539683791,0.754,"persister_5-24","o-Tyrosine"
"ophthalmate2",-0.344914078386733,8.99e-05,"persister_5-24","ophthalmate"
"ornithine2",0.0597300703290012,0.899,"persister_5-24","ornithine"
"orotate2",-0.692013207998677,5.67e-05,"persister_5-24","orotate"
"p-cresol sulfate2",1.2038809546816,0.497,"persister_5-24","p-cresol sulfate"
"pantothenate2",-0.548575841617333,0.992,"persister_5-24","pantothenate"
"phenylalanylglycine2",-0.854698118183444,8.29e-08,"persister_5-24","phenylalanylglycine"
"phenyllactate (PLA)2",-0.116555321934218,0.845,"persister_5-24","phenyllactate (PLA)"
"phenylpyruvate2",-0.0620175875024788,0.995,"persister_5-24","phenylpyruvate"
"phosphate2",0.713677481114774,0.074,"persister_5-24","phosphate"
"phosphoenolpyruvate (PEP)2",-2.43458921467456,6.19e-09,"persister_5-24","phosphoenolpyruvate (PEP)"
"phosphoethanolamine2",-0.72737143328522,0.002,"persister_5-24","phosphoethanolamine"
"pipecolate2",2.51189714247008,0.282,"persister_5-24","pipecolate"
"proline2",-1.46006180180353,2.32e-09,"persister_5-24","proline"
"putrescine2",-0.0180430227227281,0.981,"persister_5-24","putrescine"
"pyridoxamine2",0.387378502462711,0.475,"persister_5-24","pyridoxamine"
"pyroglutamine*2",-0.857175444103698,0.558,"persister_5-24","pyroglutamine*"
"pyruvate2",-0.676576245757619,0.003,"persister_5-24","pyruvate"
"quinate2",-1.18960369478284,0.053,"persister_5-24","quinate"
"riboflavin (Vitamin B2)2",-2.3295976930509,0.063,"persister_5-24","riboflavin (Vitamin B2)"
"ribonate2",-3.60196791091475,0.069,"persister_5-24","ribonate"
"ribose2",-0.0952761146058124,0.667,"persister_5-24","ribose"
"ribulose/xylulose2",0.166839333264793,0.933,"persister_5-24","ribulose/xylulose"
"S-adenosylhomocysteine (SAH)2",-0.0390706499418884,0.995,"persister_5-24","S-adenosylhomocysteine (SAH)"
"saccharopine2",-1.2259344887898,0.51,"persister_5-24","saccharopine"
"salicylate2",-0.0347688840326784,0.999,"persister_5-24","salicylate"
"sebacate (C10-DC)2",-0.383109818287761,0.409,"persister_5-24","sebacate (C10-DC)"
"sedoheptulose2",0.286455571069309,0.888,"persister_5-24","sedoheptulose"
"sedoheptulose-7-phosphate2",-0.00331118927185226,1,"persister_5-24","sedoheptulose-7-phosphate"
"serine2",-0.367861659540275,0.318,"persister_5-24","serine"
"succinate2",-0.246633372551689,0.828,"persister_5-24","succinate"
"sulfate*2",1.56580673083303,0.751,"persister_5-24","sulfate*"
"thioproline2",-0.173823076190698,0.005,"persister_5-24","thioproline"
"threonine2",-0.242241535605605,0.075,"persister_5-24","threonine"
"threonylphenylalanine2",-0.741150619245835,0.047,"persister_5-24","threonylphenylalanine"
"thymidine2",-0.418319989672118,0.967,"persister_5-24","thymidine"
"thymidine 5'-monophosphate2",-0.488675934144139,0.817,"persister_5-24","thymidine 5'-monophosphate"
"trans-nonadecenoate (tr 19:1)*2",-0.788638759440344,2.32e-05,"persister_5-24","trans-nonadecenoate (tr 19:1)*"
"trans-urocanate2",-0.545483600495666,8.86e-07,"persister_5-24","trans-urocanate"
"trehalose2",-3.34253122843482,1.31e-10,"persister_5-24","trehalose"
"trehalose 6-phosphate2",1.69051233780921,0.057,"persister_5-24","trehalose 6-phosphate"
"trigonelline (N'-methylnicotinate)2",-0.579338163149678,0.954,"persister_5-24","trigonelline (N'-methylnicotinate)"
"tryptophan2",-0.713043655656489,0.229,"persister_5-24","tryptophan"
"tryptophylglycine2",-1.1242785231529,0.002,"persister_5-24","tryptophylglycine"
"tyrosol2",2.23946593669535,0.877,"persister_5-24","tyrosol"
"uracil2",-0.140744750869788,0.354,"persister_5-24","uracil"
"uridine 2'-monophosphate (2'-UMP)*2",-0.438355304159296,0.848,"persister_5-24","uridine 2'-monophosphate (2'-UMP)*"
"valylglutamine2",-0.553696116539044,1.09e-10,"persister_5-24","valylglutamine"
"valylleucine2",-0.501807250993617,4.68e-07,"persister_5-24","valylleucine"
"xanthine2",-0.190374397309517,0.007,"persister_5-24","xanthine"
