	rxn01451	rxn10125	rJB00270	rJB00264	rxn08094	rxn01802	rxn00183	rxn13895	rxn00184	rxn05312	rxn05318	rxn00256	rJB00267	rxn00285	rxn00974	rxn05307	rxn00165	rxn01639	rxn05158	rxn00615	rxn05209	rxn00148	rxn05229	rxn05654	rxn10042	rxn12788	rxn05221	rxn00250	rxn02167	rxn00134	rxn05559	rxn00374	rxn05581	rxn13889	rxn00251	rxn01642	rxn12604	rxn02085	rxn10165	rxn10053	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00129_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	rxn13837	rxn01730	EX_cpd00331_e	EX_cpd00581_e	ATPM	rxn06043	EX_cpd00047_e	EX_cpd00379_e	rxn00178	DM_cpd00002_c
101	-79.05474444980975	-140.2152472811311	43.266261212833	323.69675577509514	140.2152472811311	-79.05474444980975	122.32100566264273	122.32100566264273	140.2152472811311	1000.0	452.8965119999999	158.1094888996195	366.96301698792814	-140.2152472811311	-158.1094888996195	-158.10948889961946	-158.10948889961946	17.894241618488365	358.6895359999998	-571.7963235943441	-122.32100566264273	452.8965119999999	-294.78702310038045	-140.2152472811311	323.69675577509514	158.1094888996195	122.32100566264273	294.78702310038045	79.05474444980975	452.8965119999999	-17.894241618488365	17.894241618488365	571.7963235943441	-822.6816956426328	452.8965119999999	17.894241618488365	17.894241618488365	-17.894241618488365	213.10678759434438	294.78702310038045	-219.26999173094083	-557.2067570320826	183.48150849396404	-452.8965119999999	219.26999173094083	571.7963235943441	-571.7963235943441	557.2067570320826	-122.32100566264273	158.10948889961946	-183.48150849396404	-786.8932124056556	140.2152472811311	-79.05474444980975	-79.05474444980975	-158.1094888996195	-17.894241618488365	8.39	822.6816956426328	17.894241618488365	79.05474444980975	79.05474444980975	452.8965119999999
102	-61.34547439108305	-122.6909487821661	61.34547439108303	306.72737195541526	122.6909487821661	-61.34547439108305	122.6909487821661	122.6909487821661	122.6909487821661	896.7039246038273	452.8965119999998	122.6909487821661	368.0728463464983	-122.6909487821661	-122.6909487821661	-122.6909487821661	-122.6909487821661	0.0	461.9856113961721	-762.7138914853413	-122.6909487821661	452.8965119999998	-330.2055632178337	-122.6909487821661	306.72737195541526	122.6909487821661	122.6909487821661	330.2055632178337	61.34547439108305	452.8965119999998	0.0	0.0	762.7138914853413	-595.9756445146583	452.8965119999998	0.0	0.0	0.0	300.7282800891692	330.2055632178337	-184.0364231732492	-473.28469573249214	184.0364231732492	-452.8965119999998	184.0364231732492	762.7138914853413	-762.7138914853413	473.28469573249214	-122.6909487821661	122.6909487821661	-184.0364231732492	-595.9756445146581	122.6909487821661	-61.34547439108305	-61.34547439108305	-122.6909487821661	0.0	8.39	595.9756445146583	0.0	61.34547439108305	61.34547439108305	452.8965119999999
103	-69.12434703193657	-138.24869406387313	69.12434703193657	345.6217351596828	138.24869406387313	-69.12434703193657	138.24869406387313	138.24869406387313	138.24869406387313	986.8041171989428	533.9315175036617	138.24869406387313	414.7460821916194	-138.24869406387313	-138.24869406387313	-138.24869406387313	-138.24869406387313	0.0	614.9904353120422	-1000.0	-138.24869406387313	533.9315175036617	-395.68282343978854	-138.24869406387313	345.6217351596828	138.24869406387313	138.24869406387313	395.68282343978854	69.12434703193657	533.9315175036617	0.0	0.0	1000.0	-601.7945525109851	533.9315175036617	0.0	0.0	0.0	385.0095646879578	395.68282343978854	-207.3730410958097	-463.545858447112	207.37304109580964	-533.9315175036617	207.3730410958097	1000.0	-1000.0	463.545858447112	-138.24869406387313	138.24869406387313	-207.37304109580964	-601.794552510985	138.24869406387313	-69.12434703193657	-69.12434703193657	-138.24869406387313	0.0	8.39	601.7945525109851	0.0	69.12434703193657	69.12434703193657	533.9315175036618
104	-58.037168445287236	-116.07433689057449	58.03716844528725	290.1858422264362	116.07433689057449	-58.037168445287236	116.07433689057449	116.07433689057449	116.07433689057449	802.0178074214539	474.7998983748653	116.07433689057447	348.22301067172344	-116.07433689057449	-116.07433689057447	-116.07433689057449	-116.07433689057449	0.0	622.381887703142	-1000.0	-116.07433689057449	474.7998983748653	-358.7255614842908	-116.07433689057449	290.1858422264362	116.07433689057447	116.07433689057449	358.7255614842908	58.037168445287236	474.7998983748653	0.0	0.0	1000.0	-424.39969512459606	474.7998983748653	0.0	0.0	0.0	377.61811229685804	358.7255614842908	-174.11150533586175	-308.32535823402134	174.1115053358617	-474.7998983748653	174.11150533586175	1000.0	-1000.0	308.32535823402134	-116.07433689057449	116.07433689057449	-174.1115053358617	-424.39969512459584	116.07433689057449	-58.037168445287236	-58.037168445287236	-116.07433689057447	0.0	8.39	424.39969512459606	0.0	58.037168445287236	58.037168445287236	474.79989837486505
105	-86.31541807068558	-129.47312710602836	0.0	258.9462542120567	129.47312710602836	-86.31541807068558	86.31541807068558	86.31541807068558	129.47312710602836	733.8506049029747	474.56524808662334	172.63083614137116	258.9462542120567	-129.47312710602836	-172.63083614137116	-172.63083614137113	-172.63083614137113	43.157709035342776	689.8451393568953	-1000.0	-86.31541807068558	474.56524808662334	-301.9344119452522	-129.47312710602836	258.9462542120567	172.63083614137116	86.31541807068558	301.9344119452522	86.31541807068558	474.56524808662334	-43.157709035342776	43.157709035342776	1000.0	-510.01116233055575	474.56524808662334	43.157709035342776	43.157709035342776	-43.157709035342776	310.1548606431047	301.9344119452522	-215.788545176714	-78.43407197712759	129.47312710602841	-474.56524808662334	215.788545176714	1000.0	-1000.0	78.43407197712759	-86.31541807068558	172.63083614137113	-129.47312710602841	-423.69574425987	129.47312710602836	-86.31541807068558	-86.31541807068558	-172.63083614137116	-43.157709035342776	8.39	510.01116233055575	43.157709035342776	86.31541807068558	86.31541807068558	474.56524808662334
106	-83.75624545522152	-149.05896363681433	46.849190907964115	344.96711818159275	149.05896363681433	-83.75624545522152	130.60543636318562	130.60543636318562	149.05896363681433	1000.0	547.3809636368142	167.51249091044303	391.81630908955685	-149.05896363681433	-167.51249091044303	-167.51249091044306	-167.51249091044306	18.45352727362871	642.1428909104429	-1000.0	-130.60543636318562	547.3809636368142	-379.8684727263711	-149.05896363681433	344.96711818159275	167.51249091044303	130.60543636318562	379.8684727263711	83.75624545522152	547.3809636368142	-18.45352727362871	18.45352727362871	1000.0	-679.0499454577002	547.3809636368142	18.45352727362871	18.45352727362871	-18.45352727362871	357.85710908955707	379.8684727263711	-232.81520909203584	-400.81629090548506	195.90815454477843	-547.3809636368142	232.81520909203584	1000.0	-1000.0	400.81629090548506	-130.60543636318562	167.51249091044306	-195.90815454477843	-642.1428909104429	149.05896363681433	-83.75624545522152	-83.75624545522152	-167.51249091044303	-18.45352727362871	8.39	679.0499454577002	18.45352727362871	83.75624545522152	83.75624545522152	547.3809636368146
107	-98.29445067011534	-158.75110044674358	22.618848883141084	340.12104977662824	158.75110044674358	-98.29445067011534	120.91329955325645	120.91329955325645	158.75110044674358	1000.0	557.0731004467436	196.58890134023068	362.7398986597693	-158.75110044674358	-196.58890134023068	-196.5889013402307	-196.5889013402307	37.83780089348712	671.2193013402308	-1000.0	-120.91329955325645	557.0731004467436	-360.48419910651296	-158.75110044674358	340.12104977662824	196.58890134023068	120.91329955325645	360.48419910651296	98.29445067011534	557.0731004467436	-37.83780089348712	37.83780089348712	1000.0	-746.894903127205	557.0731004467436	37.83780089348712	37.83780089348712	-37.83780089348712	328.7806986597692	360.48419910651296	-257.0455511168589	-323.2791964260514	181.36994932988466	-557.0731004467436	257.0455511168589	1000.0	-1000.0	323.2791964260514	-120.91329955325645	196.5889013402307	-181.36994932988466	-671.2193013402308	158.75110044674358	-98.29445067011534	-98.29445067011534	-196.58890134023068	-37.83780089348712	8.39	746.894903127205	37.83780089348712	98.29445067011534	98.29445067011534	557.0731004467434
108	-87.40261017178243	-151.48987344785496	40.7719163803626	343.7516632760725	151.48987344785496	-87.40261017178243	128.17452655214504	128.17452655214504	151.48987344785496	1000.0	549.811873447855	174.80522034356486	384.5235796564351	-151.48987344785496	-174.80522034356486	-174.80522034356488	-174.80522034356488	23.31534689570991	649.4356203435649	-1000.0	-128.17452655214504	549.811873447855	-375.0066531042901	-151.48987344785496	343.7516632760725	174.80522034356486	128.17452655214504	375.0066531042901	87.40261017178243	549.811873447855	-23.31534689570991	23.31534689570991	1000.0	-696.0663141349847	549.811873447855	23.31534689570991	23.31534689570991	-23.31534689570991	350.5643796564351	375.0066531042901	-238.8924836196374	-381.3690124171603	192.26178982821762	-549.811873447855	238.8924836196374	1000.0	-1000.0	381.3690124171603	-128.17452655214504	174.80522034356488	-192.26178982821762	-649.4356203435649	151.48987344785496	-87.40261017178243	-87.40261017178243	-174.80522034356486	-23.31534689570991	8.39	696.0663141349847	23.31534689570991	87.40261017178243	87.40261017178243	549.8118734478546
109	-106.50044165535678	-159.7506624830352	0.0	319.5013249660704	159.7506624830352	-106.50044165535678	106.50044165535678	106.50044165535678	159.7506624830352	1000.0	491.0061831749953	213.00088331071356	319.5013249660704	-159.7506624830352	-213.00088331071356	-213.0008833107136	-213.0008833107136	53.25022082767842	473.0185495249859	-664.6676034598005	-106.50044165535678	491.0061831749953	-278.0052998642817	-159.7506624830352	319.5013249660704	213.00088331071356	106.50044165535678	278.0052998642817	106.50044165535678	491.0061831749953	-53.25022082767842	53.25022082767842	664.6676034598005	-914.8513877205419	491.0061831749953	53.25022082767842	53.25022082767842	-53.25022082767842	191.64905393481462	278.0052998642817	-266.25110413839195	-382.3491794437582	159.75066248303517	-491.0061831749953	266.25110413839195	664.6676034598005	-664.6676034598005	382.3491794437582	-106.50044165535678	213.0008833107136	-159.75066248303517	-808.3509460651853	159.7506624830352	-106.50044165535678	-106.50044165535678	-213.00088331071356	-53.25022082767842	8.39	914.8513877205419	53.25022082767842	106.50044165535678	106.50044165535678	491.00618317499533
110	-89.22032844707105	-152.7016856313807	37.74238592154825	343.1457571843097	152.7016856313807	-89.22032844707105	126.9627143686193	126.9627143686193	152.7016856313807	1000.0	551.0236856313808	178.4406568941421	380.8881431058579	-152.7016856313807	-178.4406568941421	-178.4406568941421	-178.4406568941421	25.738971262761396	653.0710568941422	-1000.0	-126.9627143686193	551.0236856313808	-372.5830287372387	-152.7016856313807	343.1457571843097	178.4406568941421	126.9627143686193	372.5830287372387	89.22032844707105	551.0236856313808	-25.738971262761396	25.738971262761396	1000.0	-704.5489994196649	551.0236856313808	25.738971262761396	25.738971262761396	-25.738971262761396	346.9289431058578	372.5830287372387	-241.92201407845175	-371.6745149489543	190.44407155292902	-551.0236856313808	241.92201407845175	1000.0	-1000.0	371.6745149489543	-126.9627143686193	178.4406568941421	-190.44407155292902	-653.0710568941422	152.7016856313807	-89.22032844707105	-89.22032844707105	-178.4406568941421	-25.738971262761396	8.39	704.5489994196649	25.738971262761396	89.22032844707105	89.22032844707105	551.0236856313804
111	-94.66986963455108	-156.33471308970073	28.659817275748217	341.32924345514965	156.33471308970073	-94.66986963455108	123.3296869102993	123.3296869102993	156.33471308970073	1000.0	554.6567130897008	189.33973926910215	369.98906073089785	-156.33471308970073	-189.33973926910215	-189.33973926910215	-189.33973926910215	33.005026179401426	663.9701392691023	-1000.0	-123.3296869102993	554.6567130897008	-365.31697382059866	-156.33471308970073	341.32924345514965	189.33973926910215	123.3296869102993	365.31697382059866	94.66986963455108	554.6567130897008	-33.005026179401426	33.005026179401426	1000.0	-729.9801916279048	554.6567130897008	33.005026179401426	33.005026179401426	-33.005026179401426	336.02986073089767	365.31697382059866	-251.00458272425183	-342.61029528239425	184.9945303654489	-554.6567130897008	251.00458272425183	1000.0	-1000.0	342.61029528239425	-123.3296869102993	189.33973926910215	-184.9945303654489	-663.9701392691023	156.33471308970073	-94.66986963455108	-94.66986963455108	-189.33973926910215	-33.005026179401426	8.39	729.9801916279048	33.005026179401426	94.66986963455108	94.66986963455108	554.6567130897008
112	-105.54719735407207	-163.58626490271467	10.530937743213226	337.70346754864255	163.58626490271467	-105.54719735407207	116.0781350972853	116.0781350972853	163.58626490271467	1000.0	561.9082649027147	211.09439470814414	348.23440529185575	-163.58626490271467	-211.09439470814414	-211.09439470814414	-211.09439470814414	47.50812980542946	685.7247947081441	-1000.0	-116.0781350972853	561.9082649027147	-350.81387019457054	-163.58626490271467	337.70346754864255	211.09439470814414	116.0781350972853	350.81387019457054	105.54719735407207	561.9082649027147	-47.50812980542946	47.50812980542946	1000.0	-780.7410543190024	561.9082649027147	47.50812980542946	47.50812980542946	-47.50812980542946	314.27520529185585	350.81387019457054	-269.13346225678674	-284.59788077828193	174.11720264592782	-561.9082649027147	269.13346225678674	1000.0	-1000.0	284.59788077828193	-116.0781350972853	211.09439470814414	-174.11720264592782	-685.7247947081441	163.58626490271467	-105.54719735407207	-105.54719735407207	-211.09439470814414	-47.50812980542946	8.39	780.7410543190024	47.50812980542946	105.54719735407207	105.54719735407207	561.9082649027143
113	-109.16450748745156	-165.99780499163438	4.502087520914065	336.49769750418284	165.99780499163438	-109.16450748745156	113.66659500836562	113.66659500836562	165.99780499163438	1000.0	564.3198049916344	218.32901497490312	340.9997850250969	-165.99780499163438	-218.32901497490312	-218.32901497490312	-218.32901497490312	52.331209983268735	692.9594149749032	-1000.0	-113.66659500836562	564.3198049916344	-345.99079001673135	-165.99780499163438	336.49769750418284	218.32901497490312	113.66659500836562	345.99079001673135	109.16450748745156	564.3198049916344	-52.331209983268735	52.331209983268735	1000.0	-797.6218349414403	564.3198049916344	52.331209983268735	52.331209983268735	-52.331209983268735	307.0405850250968	345.99079001673135	-275.1623124790859	-265.30556006692495	170.4998925125485	-564.3198049916344	275.1623124790859	1000.0	-1000.0	265.30556006692495	-113.66659500836562	218.32901497490312	-170.4998925125485	-692.9594149749032	165.99780499163438	-109.16450748745156	-109.16450748745156	-218.32901497490312	-52.331209983268735	8.39	797.6218349414403	52.331209983268735	109.16450748745156	109.16450748745156	564.3198049916341
114	-110.96774200948589	-167.19996133965728	1.4966966508568411	335.8966193301714	167.19996133965728	-110.96774200948589	112.46443866034274	112.46443866034274	167.19996133965728	1000.0	565.5219613396573	221.93548401897178	337.39331598102825	-167.19996133965728	-221.93548401897178	-221.93548401897178	-221.93548401897178	54.7355226793145	696.5658840189719	-1000.0	-112.46443866034274	565.5219613396573	-343.5864773206855	-167.19996133965728	335.8966193301714	221.93548401897178	112.46443866034274	343.5864773206855	110.96774200948589	565.5219613396573	-54.7355226793145	54.7355226793145	1000.0	-806.0369293776012	565.5219613396573	54.7355226793145	54.7355226793145	-54.7355226793145	303.43411598102807	343.5864773206855	-278.16770334914315	-255.68830928274204	168.69665799051415	-565.5219613396573	278.16770334914315	1000.0	-1000.0	255.68830928274204	-112.46443866034274	221.93548401897178	-168.69665799051415	-696.5658840189719	167.19996133965728	-110.96774200948589	-110.96774200948589	-221.93548401897178	-54.7355226793145	8.39	806.0369293776012	54.7355226793145	110.96774200948589	110.96774200948589	565.5219613396573
115	-56.980410669521234	-113.96082133904248	56.980410669521234	284.9020533476061	113.96082133904248	-56.980410669521234	113.96082133904248	113.96082133904248	113.96082133904248	784.4051778253538	469.1638569041133	113.96082133904247	341.88246401712735	-113.96082133904248	-113.96082133904247	-113.96082133904248	-113.96082133904248	0.0	623.0863928869858	-1000.0	-113.96082133904248	469.1638569041133	-355.2030355650708	-113.96082133904248	284.9020533476061	113.96082133904247	113.96082133904248	355.2030355650708	56.980410669521234	469.1638569041133	0.0	0.0	1000.0	-407.4915707123399	469.1638569041133	0.0	0.0	0.0	376.9136071130142	355.2030355650708	-170.94123200856376	-293.5307493732972	170.9412320085637	-469.1638569041133	170.94123200856376	1000.0	-1000.0	293.5307493732972	-113.96082133904248	113.96082133904248	-170.9412320085637	-407.4915707123396	113.96082133904248	-56.980410669521234	-56.980410669521234	-113.96082133904247	0.0	8.39	407.4915707123399	0.0	56.980410669521234	56.980410669521234	469.1638569041133
116	-68.17622245091556	-136.35244490183115	68.17622245091559	340.88111225457783	136.35244490183115	-68.17622245091556	136.35244490183115	136.35244490183115	136.35244490183115	1000.0	499.87689392014255	136.35244490183112	409.0573347054934	-136.35244490183115	-136.35244490183112	-136.35244490183115	-136.35244490183115	0.0	499.63068176042765	-826.012245091557	-136.35244490183115	499.87689392014255	-363.52444901831143	-136.35244490183115	340.88111225457783	136.35244490183112	136.35244490183115	363.52444901831143	68.17622245091556	499.87689392014255	0.0	0.0	826.012245091557	-673.6184366688701	499.87689392014255	0.0	0.0	0.0	326.38156333112937	363.52444901831143	-204.5286673527467	-537.2659917670394	204.52866735274665	-499.87689392014255	204.5286673527467	826.012245091557	-826.012245091557	537.2659917670394	-136.35244490183115	136.35244490183115	-204.52866735274665	-673.6184366688706	136.35244490183115	-68.17622245091556	-68.17622245091556	-136.35244490183112	0.0	8.39	673.6184366688701	0.0	68.17622245091556	68.17622245091556	499.87689392014255
117	-65.58352291864924	-113.4097286279282	30.068888499908667	256.88834575576504	113.4097286279282	-65.58352291864924	95.65241141855793	95.65241141855793	113.4097286279282	705.8239168603588	452.8965119999999	131.16704583729847	286.9572342556737	-113.4097286279282	-131.16704583729847	-131.16704583729847	-131.16704583729847	17.75731720937027	652.865619139641	-1000.0	-95.65241141855793	452.8965119999999	-321.72946616270144	-113.4097286279282	256.88834575576504	131.16704583729847	95.65241141855793	321.72946616270144	65.58352291864924	452.8965119999999	-17.75731720937027	17.75731720937027	1000.0	-394.2041704187402	452.8965119999999	17.75731720937027	17.75731720937027	-17.75731720937027	347.134380860359	321.72946616270144	-178.99325154657743	-156.49322132522022	143.47861712783686	-452.8965119999999	178.99325154657743	1000.0	-1000.0	156.49322132522022	-95.65241141855793	131.16704583729847	-143.47861712783686	-358.68953599999986	113.4097286279282	-65.58352291864924	-65.58352291864924	-131.16704583729847	-17.75731720937027	8.39	394.2041704187402	17.75731720937027	65.58352291864924	65.58352291864924	452.8965119999999
118	-68.29793614761323	-136.59587229522646	68.29793614761326	341.4896807380661	136.59587229522646	-68.29793614761323	136.59587229522646	136.59587229522646	136.59587229522646	973.0306024602204	529.5239927872706	136.59587229522646	409.78761688567937	-136.59587229522646	-136.59587229522646	-136.59587229522646	-136.59587229522646	0.0	615.5413759015912	-1000.0	-136.59587229522646	529.5239927872706	-392.9281204920441	-136.59587229522646	341.4896807380661	136.59587229522646	136.59587229522646	392.9281204920441	68.29793614761323	529.5239927872706	0.0	0.0	1000.0	-588.5719783618113	529.5239927872706	0.0	0.0	0.0	384.4586240984088	392.9281204920441	-204.89380844283966	-451.97610606658515	204.8938084428397	-529.5239927872706	204.89380844283966	1000.0	-1000.0	451.9761060665851	-136.59587229522646	136.59587229522646	-204.8938084428397	-588.5719783618116	136.59587229522646	-68.29793614761323	-68.29793614761323	-136.59587229522646	0.0	8.39	588.5719783618113	0.0	68.29793614761323	68.29793614761323	529.5239927872705
119	-55.91112635760592	-111.82225271521195	55.91112635760602	279.55563178802987	111.82225271521195	-55.91112635760592	111.82225271521195	111.82225271521195	111.82225271521195	766.5837726267664	463.46100724056515	111.82225271521185	335.4667581456359	-111.82225271521195	-111.82225271521185	-111.82225271521195	-111.82225271521195	0.0	623.7992490949293	-1000.0	-111.82225271521195	463.46100724056515	-351.6387545253533	-111.82225271521195	279.55563178802987	111.82225271521185	111.82225271521195	351.6387545253533	55.91112635760592	463.46100724056515	0.0	0.0	1000.0	-390.383021721695	463.46100724056515	0.0	0.0	0.0	376.20075090507066	351.6387545253533	-167.7333790728179	-278.56076900648355	167.7333790728179	-463.46100724056515	167.7333790728179	1000.0	-1000.0	278.5607690064835	-111.82225271521195	111.82225271521195	-167.7333790728179	-390.38302172169574	111.82225271521195	-55.91112635760592	-55.91112635760592	-111.82225271521185	0.0	8.39	390.383021721695	0.0	55.91112635760592	55.91112635760592	463.4610072405651
120	-71.99005624086467	-116.46045878136415	16.95074884013428	249.8716664028626	116.46045878136415	-71.99005624086467	88.94080508099896	88.94080508099896	116.46045878136415	690.5702660931795	452.89651200000014	143.98011248172935	266.82241524299684	-116.46045878136415	-143.98011248172935	-143.98011248172935	-143.98011248172935	27.519653700365197	668.1192699068206	-1000.0	-88.94080508099896	452.89651200000014	-308.9163995182708	-116.46045878136415	249.8716664028626	143.98011248172935	88.94080508099896	308.9163995182708	71.99005624086467	452.89651200000014	-27.519653700365197	27.519653700365197	1000.0	-413.72884340073153	452.89651200000014	27.519653700365197	27.519653700365197	-27.519653700365197	331.8807300931794	308.9163995182708	-188.45051502222884	-104.63080871681014	133.41120762149842	-452.89651200000014	188.45051502222884	1000.0	-1000.0	104.63080871681018	-88.94080508099896	143.98011248172935	-133.41120762149842	-358.6895360000001	116.46045878136415	-71.99005624086467	-71.99005624086467	-143.98011248172935	-27.519653700365197	8.39	413.72884340073153	27.519653700365197	71.99005624086467	71.99005624086467	452.8965119999999
121	-58.878688585613816	-117.75737717122765	58.878688585613816	294.3934429280691	117.75737717122765	-58.878688585613816	117.75737717122765	117.75737717122765	117.75737717122765	816.0431430935636	479.2880057899403	117.75737717122763	353.2721315136829	-117.75737717122765	-117.75737717122763	-117.75737717122765	-117.75737717122765	0.0	621.8208742762575	-1000.0	-117.75737717122765	479.2880057899403	-361.5306286187127	-117.75737717122765	294.3934429280691	117.75737717122763	117.75737717122765	361.5306286187127	58.878688585613816	479.2880057899403	0.0	0.0	1000.0	-437.86401736982083	479.2880057899403	0.0	0.0	0.0	378.17912572374246	361.5306286187127	-176.63606575684145	-320.1066401985933	176.6360657568414	-479.2880057899403	176.63606575684145	1000.0	-1000.0	320.10664019859337	-117.75737717122765	117.75737717122765	-176.6360657568414	-437.8640173698211	117.75737717122765	-58.878688585613816	-58.878688585613816	-117.75737717122763	0.0	8.39	437.86401736982083	0.0	58.878688585613816	58.878688585613816	479.2880057899406
122	-65.31851861734691	-130.63703723469376	65.31851861734685	326.5925930867344	130.63703723469376	-65.31851861734691	130.63703723469376	130.63703723469376	130.63703723469376	923.3736436224477	513.6337659591833	130.63703723469382	391.91111170408124	-130.63703723469376	-130.63703723469382	-130.63703723469376	-130.63703723469376	0.0	617.5276542551021	-1000.0	-130.63703723469376	513.6337659591833	-382.9967287244895	-130.63703723469376	326.5925930867344	130.63703723469382	130.63703723469376	382.9967287244895	65.31851861734691	513.6337659591833	0.0	0.0	1000.0	-540.9012978775501	513.6337659591833	0.0	0.0	0.0	382.4723457448979	382.9967287244895	-195.95555585204062	-410.26426064285613	195.95555585204056	-513.6337659591833	195.95555585204062	1000.0	-1000.0	410.26426064285613	-130.63703723469376	130.63703723469376	-195.95555585204056	-540.9012978775498	130.63703723469376	-65.31851861734691	-65.31851861734691	-130.63703723469382	0.0	8.39	540.9012978775501	0.0	65.31851861734691	65.31851861734691	513.6337659591834
123	-66.55296539958032	-133.10593079916063	66.55296539958027	332.7648269979016	133.10593079916063	-66.55296539958032	133.10593079916063	133.10593079916063	133.10593079916063	1000.0	464.165238790767	133.10593079916063	399.31779239748187	-133.10593079916063	-133.10593079916063	-133.10593079916063	-133.10593079916063	0.0	392.49571637230093	-663.6865399580316	-133.10593079916063	464.165238790767	-331.05930799160626	-133.10593079916063	332.7648269979016	133.10593079916063	133.10593079916063	331.05930799160626	66.55296539958032	464.165238790767	0.0	0.0	663.6865399580316	-728.8091764142689	464.165238790767	0.0	0.0	0.0	271.19082358573075	331.05930799160626	-199.65889619874105	-595.7032456151086	199.65889619874088	-464.165238790767	199.65889619874105	663.6865399580316	-663.6865399580317	595.7032456151086	-133.10593079916063	133.10593079916063	-199.65889619874088	-728.8091764142692	133.10593079916063	-66.55296539958032	-66.55296539958032	-133.10593079916063	0.0	8.39	728.8091764142689	0.0	66.55296539958032	66.55296539958032	464.1652387907669
124	-85.76441562838825	-144.40879176774266	31.524336650320535	320.34192018580586	144.40879176774266	-85.76441562838825	117.28875227870878	117.28875227870878	144.40879176774266	1000.0	452.8965119999999	171.5288312567765	351.8662568361264	-144.40879176774266	-171.5288312567765	-171.52883125677653	-171.52883125677653	27.12003948903387	358.68953599999975	-550.8286011612864	-117.28875227870878	452.8965119999999	-281.36768074322345	-144.40879176774266	320.34192018580586	171.5288312567765	117.28875227870878	281.36768074322345	85.76441562838825	452.8965119999999	-27.12003948903387	27.12003948903387	550.8286011612864	-862.1010138167811	452.8965119999999	27.12003948903387	27.12003948903387	-27.12003948903387	192.13906516128668	281.36768074322345	-230.17320739613086	-527.8519456258015	175.93312841806323	-452.8965119999999	230.17320739613086	550.8286011612864	-550.8286011612864	527.8519456258015	-117.28875227870878	171.52883125677653	-175.93312841806323	-807.8609348387133	144.40879176774266	-85.76441562838825	-85.76441562838825	-171.5288312567765	-27.12003948903387	8.39	862.1010138167811	27.12003948903387	85.76441562838825	85.76441562838825	452.8965119999999
125	-69.97467397286546	-134.5402032330409	59.15638454748546	328.2367910135672	134.5402032330409	-69.97467397286546	129.13105852035088	129.13105852035088	134.5402032330409	1000.0	452.89651199999986	139.94934794573092	387.39317556105266	-134.5402032330409	-139.94934794573092	-139.94934794573092	-139.94934794573092	5.409144712690009	358.6895359999996	-600.1715438347948	-129.13105852035088	452.89651199999986	-312.9471640542689	-134.5402032330409	328.2367910135672	139.94934794573092	129.13105852035088	312.9471640542689	69.97467397286546	452.89651199999986	-5.409144712690009	5.409144712690009	600.1715438347948	-769.336281590585	452.89651199999986	5.409144712690009	5.409144712690009	-5.409144712690009	241.48200783479513	312.9471640542689	-204.51487720590637	-596.9320653687139	193.69658778052633	-452.89651199999986	204.51487720590637	600.1715438347948	-600.1715438347946	596.9320653687139	-129.13105852035088	139.94934794573092	-193.69658778052633	-758.5179921652049	134.5402032330409	-69.97467397286546	-69.97467397286546	-139.94934794573092	-5.409144712690009	8.39	769.336281590585	5.409144712690009	69.97467397286546	69.97467397286546	452.8965119999999
126	-71.53994622735954	-135.5184983920997	56.41715810212082	327.45415488632017	135.5184983920997	-71.53994622735954	127.95710432948033	127.95710432948033	135.5184983920997	1000.0	452.8965119999998	143.07989245471907	383.871312988441	-135.5184983920997	-143.07989245471907	-143.07989245471907	-143.07989245471907	7.561394062619365	358.6895359999994	-595.2800680395005	-127.95710432948033	452.8965119999998	-309.8166195452808	-135.5184983920997	327.45415488632017	143.07989245471907	127.95710432948033	309.8166195452808	71.53994622735954	452.8965119999998	-7.561394062619365	7.561394062619365	595.2800680395005	-778.5322560857372	452.8965119999998	7.561394062619365	7.561394062619365	-7.561394062619365	236.5905320395011	309.8166195452808	-207.05844461945918	-590.0839992553022	191.93565649422044	-452.8965119999998	207.05844461945918	595.2800680395005	-595.2800680395005	590.0839992553022	-127.95710432948033	143.07989245471907	-191.93565649422044	-763.4094679604989	135.5184983920997	-71.53994622735954	-71.53994622735954	-143.07989245471907	-7.561394062619365	8.39	778.5322560857372	7.561394062619365	71.53994622735954	71.53994622735954	452.8965119999999
127	-61.90560816052832	-123.81121632105663	61.90560816052832	309.5280408026416	123.81121632105663	-61.90560816052832	123.81121632105663	123.81121632105663	123.81121632105663	909.0268675316233	452.89651199999975	123.81121632105663	371.43364896316996	-123.81121632105663	-123.81121632105663	-123.81121632105663	-123.81121632105663	0.0	449.6626684683759	-744.7896108630923	-123.81121632105663	452.89651199999975	-329.0852956789431	-123.81121632105663	309.5280408026416	123.81121632105663	123.81121632105663	329.0852956789431	61.90560816052832	452.89651199999975	0.0	0.0	744.7896108630923	-613.8999251369069	452.89651199999975	0.0	0.0	0.0	295.1269423947164	329.0852956789431	-185.71682448158498	-490.08870881585045	185.71682448158504	-452.89651199999975	185.71682448158498	744.7896108630923	-744.7896108630923	490.08870881585045	-123.81121632105663	123.81121632105663	-185.71682448158504	-613.8999251369069	123.81121632105663	-61.90560816052832	-61.90560816052832	-123.81121632105663	0.0	8.39	613.8999251369069	0.0	61.90560816052832	61.90560816052832	452.8965119999999
