reaction	linear_coefficient
rxn03253	[0.1879977964244573]
rxn02720	[0.1879977964244573]
rxn00946	[0.1879977964244573]
rxn02679	[0.1879977964244573]
rxn02803	[0.1879977964244573]
rxn03251	[0.1879977964244573]
rxn00872	[0.1879977964244573]
rxn01451	[np.float64(0.2380921867860449)]
rxn03242	[np.float64(0.2380921867860449)]
rxn03239	[np.float64(0.2380921867860449)]
rxn06777	[np.float64(0.2380921867860449)]
rxn03244	[np.float64(0.2380921867860449)]
rxn03249	[np.float64(0.2380921867860449)]
rxn03246	[np.float64(0.2380921867860449)]
rxn02122	[0.04597207385382703]
rxn01387	[0.3748213520489078]
rxn00616	[0.21852669006113484]
rxn00501	[0.12992653135469026]
rxn10125	[0.15730298488758043]
rxn01851	[0.3744895162485092]
rxn13812	[0.34047634670764565]
rxn01297	[0.047963088656219045]
rxn01522	[0.047963088656219045]
rxn00288	[np.float64(0.2380921867860449)]
rxn10126	[np.float64(0.2380921867860449)]
rJB00270	[np.float64(0.2380921867860449)]
rxn06493	[0.1156575919375475]
rxn13808	[0.13224938195748093]
rxn00623	[np.float64(0.2380921867860449)]
rxn00506	[0.18650453532266328]
rxn00779	[0.02639376163030557]
rxn13726	[0.01809786662033885]
rJB00264	[0.01809786662033885]
rxn10122	[0.01809786662033885]
rxn00604	[0.37316217304691457]
rxn10902	[0.37316217304691457]
rxn00671	[0.12992653135469026]
rxn01115	[0.3570681367275791]
rxn00338	[0.34047634670764565]
rxn00248	[0.34180368990924026]
rxn05353	[0.1758857897099059]
rxn05356	[0.1758857897099059]
rxn05355	[0.1758857897099059]
rxn05354	[0.1758857897099059]
rxn05357	[0.1758857897099059]
rxn05352	[0.1758857897099059]
rxn05351	[0.1758857897099059]
rxn05338	[0.37946705325448926]
rxn00611	[0.397718022276416]
rxn00612	[0.397718022276416]
rxn05436	[0.4250944758093062]
rxn05448	[0.4250944758093062]
rxn05442	[0.4250944758093062]
rxn05437	[0.4250944758093062]
rxn05449	[0.4250944758093062]
rxn05443	[0.4250944758093062]
rxn05438	[0.4250944758093062]
rxn05450	[0.4250944758093062]
rxn05444	[0.4250944758093062]
rxn05433	[0.4250944758093062]
rxn05445	[0.4250944758093062]
rxn05439	[0.4250944758093062]
rxn05446	[0.4250944758093062]
rxn05434	[0.4250944758093062]
rxn05440	[0.4250944758093062]
rxn05435	[0.4250944758093062]
rxn05447	[0.4250944758093062]
rxn05441	[0.4250944758093062]
rxn05322	[0.4250944758093062]
rxn05327	[0.4250944758093062]
rxn05324	[0.4250944758093062]
rxn13838	[0.4250944758093062]
rxn05328	[0.4250944758093062]
rxn05326	[0.4250944758093062]
rxn13850	[0.4250944758093062]
rxn08396	[0.4250944758093062]
rxn05325	[0.4250944758093062]
rxn05323	[0.4250944758093062]
rxn05464	[0.4250944758093062]
rxn02866	[0.3706734045439245]
rxn05339	[np.float64(0.2380921867860449)]
rxn05337	[np.float64(0.2380921867860449)]
rxn13844	[np.float64(0.2380921867860449)]
rxn05341	[np.float64(0.2380921867860449)]
rxn05336	[np.float64(0.2380921867860449)]
rxn05372	[np.float64(0.2380921867860449)]
rxn05422	[np.float64(0.2380921867860449)]
rxn05397	[np.float64(0.2380921867860449)]
rxn05376	[np.float64(0.2380921867860449)]
rxn05426	[np.float64(0.2380921867860449)]
rxn05401	[np.float64(0.2380921867860449)]
rxn05380	[np.float64(0.2380921867860449)]
rxn05430	[np.float64(0.2380921867860449)]
rxn05405	[np.float64(0.2380921867860449)]
rxn05461	[np.float64(0.2380921867860449)]
rxn07993	[np.float64(0.2380921867860449)]
rxn05340	[np.float64(0.2380921867860449)]
rxn05342	[np.float64(0.2380921867860449)]
rxn05360	[np.float64(0.2380921867860449)]
rxn05410	[np.float64(0.2380921867860449)]
rxn05385	[np.float64(0.2380921867860449)]
rxn05414	[np.float64(0.2380921867860449)]
rxn05364	[np.float64(0.2380921867860449)]
rxn05389	[np.float64(0.2380921867860449)]
rxn05368	[np.float64(0.2380921867860449)]
rxn05418	[np.float64(0.2380921867860449)]
rxn05393	[np.float64(0.2380921867860449)]
rxn00083	[0.03751026094366097]
rxn11245	[np.float64(0.2380921867860449)]
rxn00781	[0.397718022276416]
rxn00199	[0.3748213520489078]
rxn08398	[0.18484535632066995]
rxn03532	[np.float64(0.2380921867860449)]
rxn13839	[0.397718022276416]
rxn13790	[0.03817393254445831]
rxn03897	[0.05310654356239841]
rxn05289	[0.3965565969750207]
rxn02842	[0.02639376163030557]
rxn13909	[0.20359407904319474]
rxn01643	[0.3890902914660506]
rJB00277	[0.22615891347030426]
rxn00211	[np.float64(0.2380921867860449)]
rxn01480	[0.3570681367275791]
rxn01053	[0.3744895162485092]
rxn01867	[0.045640238053428366]
rxn01945	[0.397718022276416]
rJB00104	[0.397718022276416]
rxn21407	[np.float64(0.2380921867860449)]
rxn08975	[0.15929399968997246]
rJB00263	[0.15929399968997246]
rxn00371	[0.027555186931700913]
rxn08094	[0.1566393132867831]
rxn00154	[0.045640238053428366]
rxn00085	[0.21288548145435746]
rxn00159	[0.3386512498054529]
rxn00161	[0.3386512498054529]
rxn10062	[0.028882530133295583]
rxn13898	[0.41148920799296074]
rxn01740	[np.float64(0.2380921867860449)]
rxn00962	[0.047963088656219045]
rxn00979	[0.1836839310192746]
rxn00509	[0.1836839310192746]
rxn01101	[0.40286147718259535]
rxn00686	[0.3854400976616653]
rxn00931	[0.40335923088319336]
rxn04954	[np.float64(0.2380921867860449)]
rxn01802	[0.24457580039243035]
rxn01331	[0.03352823133887695]
rxn03951	[0.35175876392120037]
rxn02465	[0.3720007477455192]
rxn00183	[0.21288548145435746]
rxn13895	[0.21288548145435746]
rxn01452	[0.33101902639628356]
rxn02270	[0.1879977964244573]
rxn00508	[np.float64(0.2380921867860449)]
rxn00500	[0.3570681367275791]
rxn02939	[np.float64(0.2380921867860449)]
rxn13682	[0.3744895162485092]
rxn01241	[0.1156575919375475]
rxn02933	[0.345122047913227]
rxn00907	[0.16626255149834449]
rxn00992	[0.35789772622857574]
rxn00086	[0.1836839310192746]
rxn01475	[0.41148920799296074]
rxn13834	[np.float64(0.2380921867860449)]
rxn00629	[0.32421639248811085]
rxn00546	[0.32421639248811085]
rxn42682	[0.04597207385382703]
rxn13925	[0.40286147718259535]
rxn02774	[0.24175519608904167]
rxn00198	[0.3748213520489078]
rxn03492	[0.6837604822200687]
rxn02285	[0.6212094338449196]
rxn00077	[0.16510112619694914]
rxn01268	[0.3831172470588746]
rxn13705	[0.3744895162485092]
rxn09896	[0.7834771402398686]
rxn01045	[0.7834771402398686]
rxn00935	[np.float64(0.2380921867860449)]
rxn00638	[np.float64(0.2380921867860449)]
rxn00763	[0.3890902914660506]
rxn03958	[0.3831172470588746]
rxn13906	[0.36270934533435645]
rxn01302	[0.40335923088319336]
rxn00834	[0.32421639248811085]
rxn05293	[0.24042785288744695]
rxn07967	[0.3350010560010676]
rxn00105	[0.32454822828850954]
rxn02373	[np.float64(0.2380921867860449)]
rxn02474	[0.32454822828850954]
rxn03055	[0.37946705325448926]
rxn09953	[0.12992653135469026]
rxn02112	[0.40087046238020335]
rxn02632	[0.40087046238020335]
rxn01686	[0.40087046238020335]
rxn13787	[0.5905146223080426]
rxn13896	[0.5905146223080426]
rxn01790	[np.float64(0.2380921867860449)]
rxn00859	[0.47005822676332576]
rxn08352	[0.3965565969750207]
rxn08756	[0.3965565969750207]
rxn00122	[0.4868159346834586]
rxn00184	[np.float64(0.2380921867860449)]
rxn01011	[0.37664644895110055]
rxn06591	[0.40335923088319336]
rxn02186	[0.391247224168642]
rxn08764	[0.391247224168642]
rxn02929	[0.35789772622857574]
rxn00190	[0.35341794292319373]
rxn00138	[0.35341794292319373]
rxn08977	[0.15929399968997246]
rxn36840	[0.15929399968997246]
rxn02003	[0.17406069280771322]
rxn08291	[0.24739640469581906]
rxn13795	[0.4868159346834586]
rxn13788	[0.045640238053428366]
rxn00429	[0.3708393224441238]
rxn02440	[0.4868159346834586]
rxn00868	[0.251378434300603]
rxn10074	[0.251378434300603]
rxn01729	[0.251378434300603]
rxn01068	[0.251378434300603]
rxn01314	[0.251378434300603]
rxn05570	[0.14485914237263034]
rxn05159	[0.14485914237263034]
rxn05180	[0.14485914237263034]
rxn10073	[0.14485914237263034]
rxn08087	[0.19247757972983934]
rxn08086	[0.19247757972983934]
rxn08089	[0.19247757972983934]
rxn08088	[0.19247757972983934]
rxn08085	[0.19247757972983934]
rxn08083	[0.19247757972983934]
rxn08084	[0.19247757972983934]
rxn10215	[0.19247757972983934]
rxn10218	[0.19247757972983934]
rxn10214	[0.19247757972983934]
rxn10219	[0.19247757972983934]
rxn10217	[0.19247757972983934]
rxn10216	[0.19247757972983934]
rxn10212	[0.19247757972983934]
rxn10211	[0.19247757972983934]
rxn10213	[0.19247757972983934]
rxn05175	[0.009138300009574789]
rxn03243	[0.342135525709639]
rxn03248	[0.342135525709639]
rxn06510	[0.342135525709639]
rxn02804	[0.342135525709639]
rxn02680	[0.342135525709639]
rxn05619	[0.047963088656219045]
rxn05163	[0.009138300009574789]
rxn10158	[np.float64(0.2380921867860449)]
rxn05603	[np.float64(0.2380921867860449)]
rxn05154	[0.03833985044465765]
rxn00727	[0.15780073858817845]
rxn05161	[0.22532932396930758]
rxn05168	[0.22532932396930758]
rxn05155	[0.047963088656219045]
rxn05201	[0.24938741949821103]
rxn02831	[0.11433024873595281]
rxn13885	[0.21620383945834418]
