reaction	linear_coefficient
rxn01945	[np.float64(0.3644502197725159)]
rJB00104	[np.float64(0.3644502197725159)]
rxn21407	[0.2461798873081295]
rxn08975	[0.49226165963316165]
rJB00263	[0.49226165963316165]
rxn00371	[0.09666184842709734]
rxn08094	[0.2376137496639037]
rxn00154	[0.2376137496639037]
rxn00085	[0.38401682940158105]
rxn00159	[0.48836796070396815]
rxn00161	[0.48836796070396815]
rxn10062	[0.08108705271032315]
rxn13898	[0.2524098055948392]
rxn01740	[0.48836796070396815]
rxn00962	[0.09666184842709734]
rxn00979	[0.41906011976432295]
rxn00509	[0.41906011976432295]
rxn01101	[0.8006426148252905]
rxn00686	[0.1387137968623876]
rxn00931	[0.8006426148252905]
rxn04954	[0.06239729785019413]
rxn01802	[0.41594516062096815]
rxn01331	[0.175314566796807]
rxn03951	[0.5576758016436133]
rxn02465	[0.5234112510667099]
rxn00183	[0.2454011475222908]
rxn13895	[0.2454011475222908]
rxn01452	[0.27810821852751655]
rxn02270	[0.4759081241305487]
rxn00508	[0.1387137968623876]
rxn00500	[0.5389860467834842]
rxn02939	[0.22515391309048435]
rxn13682	[0.3980341455466778]
rxn01241	[0.25552476473819397]
rxn02933	[np.float64(0.3644502197725159)]
rxn00907	[0.24851610666564564]
rxn00992	[0.48992544027564555]
rxn00086	[0.3217176465344843]
rxn01475	[0.26564838195409723]
rxn13834	[0.443201053125323]
rxn00629	[0.443201053125323]
rxn00546	[0.443201053125323]
rxn42682	[0.48836796070396815]
rxn13925	[0.24228618837893595]
rxn02774	[0.31548772824777466]
rxn00198	[0.579480515647097]
rxn03492	[0.7305560340998066]
rxn02285	[0.5966127909355488]
rxn00077	[0.23683500987806497]
rxn01268	[0.8006426148252905]
rxn13705	[0.579480515647097]
rxn09896	[0.10367050649964571]
rxn01045	[0.10367050649964571]
rxn00935	[0.29601923360180693]
rxn00638	[0.03747762470335543]
rxn00763	[0.5709143780028713]
rxn03958	[0.5615695005728067]
rxn13906	[0.5195175521375165]
rxn01302	[0.06239729785019413]
rxn00834	[0.25552476473819397]
rxn05293	[0.3879105283307746]
rxn07967	[0.579480515647097]
rxn00105	[0.5241899908525487]
rxn02373	[0.41594516062096815]
rxn02474	[0.5514458833569036]
rxn03055	[0.5070577155640971]
rxn09953	[np.float64(0.3644502197725159)]
rxn02112	[0.5615695005728067]
rxn02632	[0.5615695005728067]
rxn01686	[0.5615695005728067]
rxn13787	[0.2944617540301295]
rxn13896	[0.2944617540301295]
rxn01790	[0.4665632467004842]
rxn00859	[0.23138383137719404]
rxn08352	[0.48836796070396815]
rxn08756	[0.48836796070396815]
rxn00122	[0.0343626655600006]
rxn00184	[0.25552476473819397]
rxn01011	[0.5218537714950325]
rxn06591	[0.08108705271032315]
rxn02186	[0.5148451134224842]
rxn08764	[0.5148451134224842]
rxn02929	[0.5117301542791294]
rxn00190	[0.28667435617174236]
rxn00138	[0.28667435617174236]
rxn08977	[0.49226165963316165]
rxn36840	[np.float64(0.3644502197725159)]
rxn02003	[0.24929484645148436]
rxn08291	[0.25552476473819397]
rxn13795	[0.5226325112808713]
rxn13788	[0.2524098055948392]
rxn00429	[0.4011491046900326]
rxn02440	[0.5125088940649681]
rxn00868	[0.3232751261061617]
rxn10074	[0.3232751261061617]
rxn01729	[0.3232751261061617]
rxn01068	[0.3232751261061617]
rxn01314	[0.3232751261061617]
rxn05570	[0.23294131094887144]
rxn05159	[0.23294131094887144]
rxn05180	[0.23294131094887144]
rxn10073	[0.23294131094887144]
rxn08087	[0.3692207734706456]
rxn08086	[0.3692207734706456]
rxn08089	[0.3692207734706456]
rxn08088	[0.3692207734706456]
rxn08085	[0.3692207734706456]
rxn08083	[0.3692207734706456]
rxn08084	[0.3692207734706456]
rxn10215	[0.3692207734706456]
rxn10218	[0.3692207734706456]
rxn10214	[0.3692207734706456]
rxn10219	[0.3692207734706456]
rxn10217	[0.3692207734706456]
rxn10216	[0.3692207734706456]
rxn10212	[0.3692207734706456]
rxn10211	[0.3692207734706456]
rxn10213	[0.3692207734706456]
rxn05175	[0.003213074126452228]
rxn03243	[0.18232322486935537]
rxn03248	[0.18232322486935537]
rxn06510	[0.18232322486935537]
rxn02804	[0.18232322486935537]
rxn02680	[0.18232322486935537]
rxn05619	[0.03903510427503285]
rxn05163	[0.003213074126452228]
rxn10158	[0.0024343343406135185]
rxn05603	[0.0024343343406135185]
rxn05154	[0.19088936251358116]
rxn00727	[0.046822502133419944]
rxn05161	[0.15506733236500056]
rxn05168	[0.15506733236500056]
rxn05155	[0.14494371514909732]
rxn05201	[0.046822502133419944]
rxn02831	[0.08108705271032315]
rxn13885	[0.09043193014038767]
rxn05512	[0.18855314315606503]
rxn08669	[0.17142086786761343]
rxn05156	[0.19088936251358116]
rxn05164	[0.19088936251358116]
rxn13828	[0.413608941263452]
rxn13829	[0.413608941263452]
rxn05247	[0.08108705271032315]
rxn05248	[0.08108705271032315]
rxn05249	[0.08108705271032315]
rxn05250	[0.08108705271032315]
rxn05251	[0.08108705271032315]
rxn05252	[0.08108705271032315]
rxn09450	[0.08108705271032315]
rxn09449	[0.08108705271032315]
rxn09448	[0.08108705271032315]
rxn05736	[0.08108705271032315]
rxn00947	[0.08108705271032315]
rxn13892	[0.25552476473819397]
rxn08002	[0.5132876338508068]
rxn05349	[0.5132876338508068]
rxn00187	[0.18855314315606503]
rxn05331	[0.1955618012286134]
rxn05333	[0.1955618012286134]
rxn10221	[0.052273680634290914]
rxn10224	[0.052273680634290914]
rxn08306	[0.052273680634290914]
rxn08307	[0.052273680634290914]
rxn08308	[0.052273680634290914]
rxn08310	[0.052273680634290914]
rxn08311	[0.052273680634290914]
rxn08312	[0.052273680634290914]
rxn10220	[0.052273680634290914]
rxn10225	[0.052273680634290914]
rxn10223	[0.052273680634290914]
rxn10222	[0.052273680634290914]
rxn10481	[0.11613034307306505]
rxn10344	[0.11613034307306505]
rxn10343	[0.11613034307306505]
rxn01629	[0.16830590872425857]
rxn00986	[0.06239729785019413]
rxn00675	[0.06239729785019413]
rxn05206	[0.2150302958745811]
rxn02911	[0.12313900114561345]
rxn03240	[0.12313900114561345]
rxn03241	[0.12313900114561345]
rxn03245	[0.12313900114561345]
rxn03250	[0.12313900114561345]
rxn03247	[0.12313900114561345]
rxn05165	[0.24851610666564564]
rxn05181	[0.23294131094887144]
rxn10978	[0.0024343343406135185]
rxn13831	[0.26331216259658113]
rxn10338	[0.004770553698129646]
rxn10341	[0.004770553698129646]
rxn10337	[0.004770553698129646]
rxn10342	[0.004770553698129646]
rxn10340	[0.004770553698129646]
rxn10339	[0.004770553698129646]
rxn10335	[0.004770553698129646]
rxn10334	[0.004770553698129646]
rxn10336	[0.004770553698129646]
rxn13785	[0.06239729785019413]
rPY00162	[0.3692207734706456]
rPY00167	[0.3692207734706456]
rxn02160	[0.39336170683164556]
rxn13872	[0.14727993450661345]
rxn01964	[np.float64(0.3644502197725159)]
rxn00416	[0.06239729785019413]
rxn05651	[0.3692207734706456]
rxn05564	[0.24851610666564564]
rxn01192	[0.21814525501793602]
rxn12206	[0.03981384406087156]
rxn12432	[0.24929484645148436]
rxn00874	[0.18232322486935537]
rxn02483	[0.4743506445588713]
rxn01827	[0.5561183220719358]
rxn03393	[0.169863388295936]
rxn05176	[0.10912168500051668]
rxn05153	[0.10912168500051668]
rxn00858	[0.279665698099194]
rxn05237	[0.17142086786761343]
rxn11080	[0.17142086786761343]
rxn09657	[0.19166810229941986]
rxn05202	[0.046822502133419944]
rxn05682	[0.19166810229941986]
rxn05312	[0.14182875600574246]
rxn05527	[0.19166810229941986]
rxn05318	[0.19166810229941986]
rxn05198	[0.19166810229941986]
rxn05317	[0.19166810229941986]
rxn05205	[0.19166810229941986]
rxn05316	[0.19166810229941986]
rxn05200	[0.19166810229941986]
rxn05199	[0.19166810229941986]
rxn09688	[0.28511687660006496]
rxn09687	[0.28511687660006496]
rxn09685	[0.28511687660006496]
rxn02287	[0.31548772824777466]
rxn00567	[0.04215006341838769]
rJB00273	[0.4829167822030971]
rJB00274	[0.4829167822030971]
rxn04092	[0.031247706416645763]
rxn08550	[0.3879105283307746]
rxn08552	[0.3879105283307746]
rxn02503	[0.09354688928374251]
rxn00256	[0.30692159060354884]
rxn00225	[0.24228618837893595]
rxn00799	[0.579480515647097]
rxn05663	[0.24851610666564564]
rxn00806	[0.24929484645148436]
rxn00493	[0.24929484645148436]
rxn05108	[0.24929484645148436]
rxn12562	[0.0024343343406135185]
rJB00237	[0.0024343343406135185]
rJB00240	[0.0024343343406135185]
rxn05207	[0.0024343343406135185]
rJB00238	[0.0024343343406135185]
rxn03004	[0.4042640638333875]
rxn13841	[0.5327561284967745]
rxn01644	[0.4829167822030971]
rxn04093	[0.031247706416645763]
rxn05179	[0.15506733236500056]
rxn13794	[0.15506733236500056]
rxn10170	[0.15506733236500056]
rxn05169	[0.15506733236500056]
rxn01352	[0.11535160328722636]
rxn09016	[0.11535160328722636]
rxn05231	[0.31548772824777466]
rxn06076	[0.31548772824777466]
rxn05233	[0.31548772824777466]
rxn06075	[0.31548772824777466]
rxn12498	[0.2578609840957101]
rJB00269	[0.2578609840957101]
rxn05561	[0.510172674707452]
rxn10154	[0.510172674707452]
rxn00902	[0.41906011976432295]
rxn00269	[0.031247706416645763]
rxn03541	[0.19166810229941986]
rxn05315	[np.float64(0.3644502197725159)]
rxn10113	[0.3816806100440649]
rJB00267	[0.3816806100440649]
rxn05152	[0.14494371514909732]
rxn05146	[0.14494371514909732]
rxn08861	[0.5132876338508068]
rxn00394	[0.24851610666564564]
rxn05197	[0.046822502133419944]
rxn01225	[0.1745358270109683]
rxn08527	[0.19166810229941986]
rxn01732	[0.24851610666564564]
rxn00285	[0.24851610666564564]
rxn05334	[0.1955618012286134]
rxn05329	[0.1955618012286134]
rxn05330	[0.1955618012286134]
rxn13843	[0.1955618012286134]
rxn13840	[0.1955618012286134]
rxn13846	[0.1955618012286134]
rxn10168	[0.4229538186935165]
rxn13842	[0.4229538186935165]
rxn02276	[0.046822502133419944]
rxn01332	[0.3014704121026779]
rxn01388	[0.09354688928374251]
rxn00974	[0.09354688928374251]
rxn00973	[0.09354688928374251]
rxn13886	[0.046822502133419944]
rxn02177	[0.14105001621990376]
rxn05160	[0.14182875600574246]
rxn05549	[0.14182875600574246]
rxn05644	[0.14182875600574246]
rxn05167	[0.14182875600574246]
rxn05173	[0.14182875600574246]
rxn02143	[0.28667435617174236]
rxn02889	[np.float64(0.3644502197725159)]
rxn05649	[0.09432562906958121]
rxn05307	[0.09432562906958121]
rxn05300	[0.09432562906958121]
rxn13811	[0.046822502133419944]
rxn00649	[0.5031640166349036]
rPY00184	[0.004770553698129646]
rxn08229	[0.004770553698129646]
rxn08230	[0.004770553698129646]
rPY00183	[0.004770553698129646]
rxn08231	[0.004770553698129646]
rxn08232	[0.004770553698129646]
rxn13847	[0.4011491046900326]
rxn00065	[0.11613034307306505]
rxn00342	[0.10678546564300054]
rxn05171	[0.18855314315606503]
rxn13853	[0.09744058821293604]
rxn13849	[0.09744058821293604]
rxn05608	[0.49226165963316165]
rJB00222	[0.09744058821293604]
rxn05614	[0.4206175993360004]
rxn05613	[0.4206175993360004]
rPY00218	[0.1013342871421296]
rxn05149	[0.16830590872425857]
rxn06600	[0.5195175521375165]
rxn00165	[0.3980341455466778]
rxn13803	[0.5070577155640971]
rxn06377	[0.30692159060354884]
rxn12549	[0.41906011976432295]
rxn13814	[0.175314566796807]
rxn13681	[0.175314566796807]
rxn13919	[0.175314566796807]
rPY00172	[0.25552476473819397]
rPY00175	[0.25552476473819397]
rxn00175	[0.46344828755712936]
rxn05187	[0.25552476473819397]
rxn05151	[0.19088936251358116]
rxn06216	[0.12313900114561345]
rxn01199	[0.169863388295936]
rxn08556	[0.3879105283307746]
rxn37440	[0.3879105283307746]
rxn02789	[0.5646844597161617]
rxn02811	[0.5646844597161617]
rxn03884	[np.float64(0.3644502197725159)]
rxn00214	[0.28667435617174236]
rxn03135	[0.1745358270109683]
rxn13877	[0.2547460249523553]
rxn13913	[0.3692207734706456]
rxn00980	[0.30692159060354884]
rxn01639	[0.24851610666564564]
rxn10174	[0.13248387857567798]
rxn05158	[0.13248387857567798]
rxn05147	[0.13248387857567798]
rxn00299	[0.27810821852751655]
rxn05552	[0.18855314315606503]
rxn05585	[0.18855314315606503]
rxn05621	[0.18855314315606503]
rxn05620	[0.18855314315606503]
rxn05656	[0.18855314315606503]
rxn08900	[0.29601923360180693]
rxn36761	[0.29601923360180693]
rxn05215	[0.4907041800614842]
rxn01834	[0.046822502133419944]
rxn01019	[0.2150302958745811]
rxn13805	[0.5195175521375165]
rxn13807	[0.26720586152577464]
rxn13806	[0.19166810229941986]
rJB00225	[0.41906011976432295]
rxn05560	[0.41906011976432295]
rxn00615	[np.float64(0.3644502197725159)]
rxn00533	[0.4907041800614842]
rxn05332	[0.1955618012286134]
rxn05335	[0.1955618012286134]
rxn05373	[0.1955618012286134]
rxn05423	[0.1955618012286134]
rxn05398	[0.1955618012286134]
rxn05377	[0.1955618012286134]
rxn05427	[0.1955618012286134]
rxn05402	[0.1955618012286134]
rxn05381	[0.1955618012286134]
rxn05431	[0.1955618012286134]
rxn05406	[0.1955618012286134]
rxn07980	[0.1955618012286134]
rxn05361	[0.1955618012286134]
rxn05411	[0.1955618012286134]
rxn05386	[0.1955618012286134]
rxn05415	[0.1955618012286134]
rxn05365	[0.1955618012286134]
rxn05390	[0.1955618012286134]
rxn05369	[0.1955618012286134]
rxn05419	[0.1955618012286134]
rxn05394	[0.1955618012286134]
rxn05462	[0.1955618012286134]
rxn08309	[0.48836796070396815]
rPY00163	[0.052273680634290914]
rPY00168	[0.052273680634290914]
rxn05528	[0.11613034307306505]
rxn05485	[0.46344828755712936]
rxn05626	[0.42529003805103266]
rxn05209	[0.10678546564300054]
rxn05582	[0.4907041800614842]
rxn05172	[0.24929484645148436]
rxn00539	[0.26564838195409723]
rxn00300	[0.19166810229941986]
rxn00048	[0.4291837369802262]
rxn10559	[0.3980341455466778]
rxn12591	[0.3980341455466778]
rxn06280	[0.48836796070396815]
rxn05190	[0.19322558187109726]
rxn13836	[0.11301538392971024]
rxn13823	[0.14105001621990376]
rxn13801	[0.1387137968623876]
rxn00006	[0.06239729785019413]
rxn00691	[0.13793505707654893]
rxn00148	[0.5023852768490649]
rxn00206	[0.19322558187109726]
rxn02305	[0.5195175521375165]
rxn13689	[0.3014704121026779]
rJB00271	[0.3014704121026779]
rxn09240	[0.5195175521375165]
rxn02320	[0.04760124191925866]
rxn05174	[0.14182875600574246]
rxn05533	[0.4291837369802262]
rxn05540	[0.4291837369802262]
rxn05541	[0.4291837369802262]
rxn05542	[0.4291837369802262]
rxn05543	[0.4291837369802262]
rxn05544	[0.4291837369802262]
rxn05545	[0.4291837369802262]
rxn05539	[0.4291837369802262]
rxn05546	[0.4291837369802262]
rxn05537	[0.4291837369802262]
rxn05547	[0.4291837369802262]
rxn05534	[0.4291837369802262]
rxn05535	[0.4291837369802262]
rxn05538	[0.4291837369802262]
rxn05536	[0.4291837369802262]
rxn12848	[0.4291837369802262]
rxn12849	[0.4291837369802262]
rxn12850	[0.4291837369802262]
rxn12851	[0.4291837369802262]
rxn13792	[np.float64(0.3644502197725159)]
rxn13793	[np.float64(0.3644502197725159)]
rxn00470	[0.4704569456296778]
rxn00711	[0.25552476473819397]
rxn08043	[0.4042640638333875]
rxn00003	[0.4042640638333875]
rxn00527	[0.004770553698129646]
rxn00776	[0.24851610666564564]
rxn00414	[np.float64(0.3644502197725159)]
rxn08792	[0.4042640638333875]
rJB00261	[0.4042640638333875]
rxn00405	[0.4704569456296778]
rxn02213	[0.2897893153150972]
rxn00101	[0.14572245493493602]
rxn13859	[np.float64(0.3644502197725159)]
rxn06439	[0.5576758016436133]
rxn13870	[0.2454011475222908]
rxn13888	[0.169863388295936]
rJB00232	[0.24851610666564564]
rxn00867	[0.06239729785019413]
rxn05347	[np.float64(0.3644502197725159)]
rxn05195	[0.5125088940649681]
rxn13107	[0.06239729785019413]
rxn09044	[0.06239729785019413]
rxn05466	[0.28433813681422626]
rxn09692	[0.4907041800614842]
rxn00283	[0.2952404938159682]
rxn05145	[0.26642712173993593]
rxn00737	[0.03981384406087156]
rxn08103	[0.5070577155640971]
rxn00692	[0.5070577155640971]
rxn00433	[0.48836796070396815]
rxn05229	[0.17609330658264566]
rxn02938	[0.17609330658264566]
rxn13804	[0.30692159060354884]
rxn00162	[np.float64(0.3644502197725159)]
rxn10196	[0.40893650254841973]
rxn10195	[0.40893650254841973]
rxn10194	[0.40893650254841973]
rxn00640	[0.08030831292448444]
rxn00559	[0.08030831292448444]
rxn05605	[np.float64(0.3644502197725159)]
rxn05654	[np.float64(0.3644502197725159)]
rxn01300	[0.24851610666564564]
rxn05150	[0.31081528953274234]
rxn13918	[0.31081528953274234]
rxn05183	[0.26720586152577464]
rxn05219	[0.26720586152577464]
rxn10042	[0.046822502133419944]
rxn03919	[0.47201442520135517]
rxn02303	[0.25552476473819397]
rxn13890	[0.322496386320323]
rxn00656	[0.558454541429452]
rxn00927	[0.5389860467834842]
rxn01299	[0.5389860467834842]
rxn00926	[0.6168600253673551]
rxn01137	[0.6168600253673551]
rxn01858	[0.6168600253673551]
rxn00598	[0.44397979291116163]
rxn13865	[0.41906011976432295]
rxn02369	[0.23138383137719404]
rxn02144	[0.6168600253673551]
rxn05673	[0.3980341455466778]
rxn05574	[0.3980341455466778]
rxn01204	[0.4206175993360004]
rxn10132	[0.579480515647097]
rxn01029	[0.2944617540301295]
rxn00853	[0.2197027345896134]
rxn00856	[0.5195175521375165]
rxn05508	[0.49226165963316165]
rxn00777	[0.4120514616917746]
rxn01520	[0.06239729785019413]
rxn01073	[0.4813593026314197]
rxn00758	[0.4813593026314197]
rxn00898	[0.5966127909355488]
rxn09889	[0.5966127909355488]
rxn02175	[0.4011491046900326]
rxn01303	[0.14182875600574246]
rxn01304	[0.14182875600574246]
rxn00953	[0.8006426148252905]
rxn00950	[0.7118662792396776]
rxn00742	[0.7118662792396776]
rxn02302	[0.7118662792396776]
rxn01816	[0.7118662792396776]
rxn01018	[0.17064212808177473]
rxn00351	[0.10367050649964571]
rxn02312	[0.3053641110318714]
rxn00141	[0.28667435617174236]
rxn00717	[0.5966127909355488]
rxn01626	[0.44397979291116163]
rxn11268	[0.14182875600574246]
rxn00330	[0.25552476473819397]
rxn00796	[0.08108705271032315]
rxn02297	[0.47201442520135517]
rxn02277	[0.8006426148252905]
rxn00126	[0.5389860467834842]
rxn01200	[0.3988128853325166]
rxn00785	[0.3988128853325166]
rxn01100	[0.7819528599651615]
rxn00786	[0.48836796070396815]
rxn02504	[0.44242231333948423]
rxn00095	[0.2197027345896134]
rxn01116	[0.4120514616917746]
rxn00791	[0.4774656037022262]
rxn02507	[0.24851610666564564]
rxn00127	[0.5576758016436133]
rxn12880	[0.579480515647097]
rxn12510	[0.2952404938159682]
rxn02934	[0.5966127909355488]
rxn12788	[np.float64(0.3644502197725159)]
rxn05221	[0.30614285081771014]
rxn13819	[0.24228618837893595]
rxn00670	[0.48836796070396815]
rxn00985	[0.24228618837893595]
rxn03236	[0.42373255847935515]
rxn04989	[0.7328922534573228]
rxn01805	[0.42373255847935515]
rxn01734	[0.2882318357434198]
rxn00177	[0.5070577155640971]
rxn01637	[0.3668845541131295]
rxn00467	[0.3668845541131295]
rxn00291	[0.26642712173993593]
rxn00541	[0.14182875600574246]
rxn00337	[0.6269836425832583]
rxn10474	[0.22982635180551664]
rxn00303	[0.24851610666564564]
rxn02937	[0.5787017758612584]
rxn13810	[np.float64(0.3644502197725159)]
rxn02988	[0.5428797457126778]
rxn03147	[0.5421010059268391]
rxn13854	[0.6168600253673551]
rxn00019	[0.5646844597161617]
rxn09566	[0.19166810229941986]
rxn00208	[0.19166810229941986]
rxn01252	[0.19166810229941986]
rxn00209	[0.19166810229941986]
rxn01102	[0.39569792618916166]
rxn00455	[0.41906011976432295]
rxn13904	[0.03981384406087156]
rxn01973	[0.5070577155640971]
rxn06023	[0.5459947048560325]
rxn13827	[0.5459947048560325]
rxn10090	[np.float64(0.3644502197725159)]
rxn11544	[0.5023852768490649]
rxn03540	[0.2679846013116134]
rxn13861	[0.8006426148252905]
rxn05517	[np.float64(0.3644502197725159)]
rxn02900	[0.7585906663900002]
rxn00537	[0.31548772824777466]
rxn08707	[0.4595545886279358]
rxn05039	[0.3232751261061617]
rxn00361	[0.5195175521375165]
rxn00250	[0.24929484645148436]
rxn01462	[0.279665698099194]
rxn13855	[0.19166810229941986]
rxn05305	[0.5428797457126778]
rxn09653	[1.0]
rxn00010	[0.26331216259658113]
rxn00327	[0.5389860467834842]
rxn01746	[0.19166810229941986]
rxn00139	[0.4120514616917746]
rxn02271	[np.float64(0.3644502197725159)]
rxn02867	[np.float64(0.3644502197725159)]
rxn05241	[0.29601923360180693]
rxn05240	[0.29601923360180693]
rxn05242	[0.29601923360180693]
rxn05375	[np.float64(0.3644502197725159)]
rxn05425	[np.float64(0.3644502197725159)]
rxn05400	[np.float64(0.3644502197725159)]
rxn05379	[np.float64(0.3644502197725159)]
rxn05429	[np.float64(0.3644502197725159)]
rxn05404	[np.float64(0.3644502197725159)]
rxn05409	[np.float64(0.3644502197725159)]
rxn05384	[np.float64(0.3644502197725159)]
rxn05460	[np.float64(0.3644502197725159)]
rxn05359	[np.float64(0.3644502197725159)]
rxn05363	[np.float64(0.3644502197725159)]
rxn05413	[np.float64(0.3644502197725159)]
rxn05388	[np.float64(0.3644502197725159)]
rxn05417	[np.float64(0.3644502197725159)]
rxn05367	[np.float64(0.3644502197725159)]
rxn05392	[np.float64(0.3644502197725159)]
rxn05371	[np.float64(0.3644502197725159)]
rxn05421	[np.float64(0.3644502197725159)]
rxn05396	[np.float64(0.3644502197725159)]
rxn05346	[np.float64(0.3644502197725159)]
rxn05348	[np.float64(0.3644502197725159)]
rxn05345	[np.float64(0.3644502197725159)]
rxn13851	[np.float64(0.3644502197725159)]
rxn05350	[np.float64(0.3644502197725159)]
rxn05343	[np.float64(0.3644502197725159)]
rxn05344	[np.float64(0.3644502197725159)]
rxn00189	[0.579480515647097]
rxn02569	[0.6168600253673551]
rxn01255	[0.5132876338508068]
rxn05104	[0.8574906191915163]
rxn01620	[0.8574906191915163]
rxn05092	[0.18777440337022633]
rxn05091	[0.18777440337022633]
rxn05107	[0.5389860467834842]
rxn01406	[0.30614285081771014]
rxn00222	[0.2197027345896134]
rxn00676	[0.47201442520135517]
rxn02167	[0.48836796070396815]
rxn05256	[0.14027127643406506]
rxn01257	[np.float64(0.3644502197725159)]
rxn00147	[0.6752655093052583]
rxn06831	[0.29601923360180693]
rxn05627	[0.15506733236500056]
rxn13884	[0.30692159060354884]
rxn01211	[0.24851610666564564]
rxn00322	[0.5382073069976455]
rxn13809	[0.579480515647097]
rxn05687	[0.579480515647097]
rxn10182	[0.579480515647097]
rxn09660	[0.579480515647097]
rxn00693	[0.5428797457126778]
rxn05232	[0.30692159060354884]
rxn05235	[0.30692159060354884]
rxn05234	[0.30692159060354884]
rxn05236	[0.30692159060354884]
rxn03052	[0.15117363343580698]
rxn00134	[0.2897893153150972]
rxn01987	[0.2897893153150972]
rxn00772	[0.2897893153150972]
rxn01538	[0.2897893153150972]
rxn03900	[0.48836796070396815]
rxn03901	[0.48836796070396815]
