	rxn10158	rxn05312	rxn05318	rxn05561	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
209	-244.00677399555593	479.6235479911119	159.8745159970373	244.00677399555593	-328.13903199407457	159.8745159970373	159.8745159970373	159.8745159970373	-159.8745159970373	328.13903199407457	159.8745159970373	328.13903199407457	-151.4845159970373	-159.8745159970373	328.13903199407457	-328.13903199407457	-151.48451599703728	151.4845159970373	-151.4845159970373	8.39	159.8745159970373
210	-198.32430664498747	388.2586132899751	129.41953776332502	198.32430664498747	-267.22907552665004	129.41953776332502	129.41953776332502	129.41953776332502	-129.41953776332502	267.22907552665004	129.41953776332502	267.22907552665004	-121.02953776332504	-129.41953776332502	267.22907552665004	-267.22907552665004	-121.02953776332515	121.02953776332504	-121.02953776332501	8.39	129.41953776332502
211	-210.99411702495888	413.5982340499178	137.86607801663925	210.99411702495888	-284.12215603327854	137.86607801663925	137.86607801663925	137.86607801663925	-137.86607801663925	284.12215603327854	137.86607801663925	284.12215603327854	-129.4760780166392	-137.86607801663925	284.12215603327854	-284.12215603327854	-129.47607801663926	129.4760780166392	-129.47607801663924	8.39	137.86607801663928
212	-266.77197828754004	525.1539565750801	175.05131885836002	266.77197828754004	-358.4926377167201	175.05131885836002	175.05131885836002	175.05131885836002	-175.05131885836002	358.4926377167201	175.05131885836002	358.4926377167201	-166.66131885835998	-175.05131885836002	358.4926377167201	-358.4926377167201	-166.66131885836003	166.66131885835998	-166.66131885836	8.39	175.05131885836005
213	-294.686218233218	580.9824364664361	193.66081215547868	294.686218233218	-395.7116243109574	193.66081215547868	193.66081215547868	193.66081215547868	-193.66081215547868	395.7116243109574	193.66081215547868	395.7116243109574	-185.27081215547864	-193.66081215547868	395.7116243109574	-395.7116243109574	-185.2708121554787	185.27081215547864	-185.27081215547867	8.39	193.6608121554787
214	-406.42633681990594	804.462673639812	268.154224546604	406.42633681990594	-544.698449093208	268.154224546604	268.154224546604	268.154224546604	-268.154224546604	544.698449093208	268.154224546604	544.698449093208	-259.764224546604	-268.154224546604	544.698449093208	-544.698449093208	-259.764224546604	259.764224546604	-259.76422454660405	8.39	268.154224546604
215	-408.9602907872152	809.5305815744302	269.84352719147677	408.9602907872152	-548.0770543829535	269.84352719147677	269.84352719147677	269.84352719147677	-269.84352719147677	548.0770543829535	269.84352719147677	548.0770543829535	-261.4535271914768	-269.84352719147677	548.0770543829535	-548.0770543829535	-261.45352719147667	261.4535271914768	-261.4535271914767	8.39	269.84352719147677
216	-449.6663779622153	890.9427559244305	296.9809186414768	449.6663779622153	-602.3518372829536	296.9809186414768	296.9809186414768	296.9809186414768	-296.9809186414768	602.3518372829536	296.9809186414768	602.3518372829536	-288.59091864147683	-296.9809186414768	602.3518372829536	-602.3518372829536	-288.59091864147683	288.59091864147683	-288.59091864147683	8.39	296.9809186414768
217	-487.757098995556	967.1241979911119	322.374732663704	487.757098995556	-653.139465327408	322.374732663704	322.374732663704	322.374732663704	-322.374732663704	653.139465327408	322.374732663704	653.139465327408	-313.984732663704	-322.374732663704	653.139465327408	-653.139465327408	-313.984732663704	313.984732663704	-313.984732663704	8.39	322.374732663704
218	-363.1099311800121	717.8298623600242	239.27662078667475	363.10993118001215	-486.9432415733495	239.27662078667475	239.27662078667475	239.27662078667475	-239.27662078667475	486.9432415733495	239.27662078667475	486.9432415733495	-230.88662078667477	-239.27662078667475	486.9432415733495	-486.9432415733495	-230.88662078667488	230.88662078667477	-230.8866207866747	8.39	239.27662078667475
219	-480.15012864226827	951.9102572845366	317.30341909484554	480.1501286422683	-642.9968381896911	317.30341909484554	317.30341909484554	317.30341909484554	-317.30341909484554	642.9968381896911	317.30341909484554	642.9968381896911	-308.91341909484555	-317.30341909484554	642.9968381896911	-642.9968381896911	-308.91341909484595	308.91341909484555	-308.9134190948455	8.39	317.30341909484554
220	-439.5254536416182	870.6609072832364	290.2203024277455	439.52545364161824	-588.830604855491	290.2203024277455	290.2203024277455	290.2203024277455	-290.2203024277455	588.830604855491	290.2203024277455	588.830604855491	-281.8303024277455	-290.2203024277455	588.830604855491	-588.830604855491	-281.8303024277459	281.8303024277455	-281.83030242774544	8.39	290.2203024277455
221	-314.91240064995867	621.4348012999174	207.1449337666391	314.9124006499587	-422.6798675332782	207.1449337666391	207.1449337666391	207.1449337666391	-207.1449337666391	422.6798675332782	207.1449337666391	422.6798675332782	-198.7549337666391	-207.1449337666391	422.6798675332782	-422.6798675332782	-198.75493376663917	198.7549337666391	-198.75493376663917	8.39	207.1449337666391
222	-264.23295641229623	520.0759128245925	173.3586376081975	264.2329564122963	-355.107275216395	173.3586376081975	173.3586376081975	173.3586376081975	-173.3586376081975	355.107275216395	173.3586376081975	355.107275216395	-164.96863760819753	-173.3586376081975	355.107275216395	-355.107275216395	-164.9686376081977	164.96863760819753	-164.96863760819747	8.39	173.3586376081975
223	-238.94391373770281	469.49782747540564	156.49927582513521	238.94391373770281	-321.3885516502704	156.49927582513521	156.49927582513521	156.49927582513521	-156.49927582513521	321.3885516502704	156.49927582513521	321.3885516502704	-148.1092758251352	-156.49927582513521	321.3885516502704	-321.3885516502704	-148.10927582513523	148.1092758251352	-148.10927582513523	8.39	156.49927582513521
224	-251.6187920256087	494.8475840512174	164.94919468373914	251.6187920256087	-338.2883893674783	164.94919468373914	164.94919468373914	164.94919468373914	-164.94919468373914	338.2883893674783	164.94919468373914	338.2883893674783	-156.5591946837391	-164.94919468373914	338.2883893674783	-338.2883893674783	-156.55919468373915	156.5591946837391	-156.55919468373907	8.39	164.94919468373917
225	-205.91098505428053	403.4319701085611	134.47732336952035	205.91098505428056	-277.34464673904074	134.47732336952035	134.47732336952035	134.47732336952035	-134.47732336952035	277.34464673904074	134.47732336952035	277.34464673904074	-126.08732336952035	-134.47732336952035	277.34464673904074	-277.34464673904074	-126.08732336952036	126.08732336952035	-126.08732336952033	8.39	134.47732336952038
226	-231.33696361558464	454.2839272311693	151.4279757437231	231.33696361558464	-311.2459514874462	151.4279757437231	151.4279757437231	151.4279757437231	-151.4279757437231	311.2459514874462	151.4279757437231	311.2459514874462	-143.0379757437231	-151.4279757437231	311.2459514874462	-311.2459514874462	-143.03797574372317	143.0379757437231	-143.0379757437231	8.39	151.4279757437231
227	-495.35900144090925	982.3280028818185	327.44266762727284	495.35900144090925	-663.2753352545457	327.44266762727284	327.44266762727284	327.44266762727284	-327.44266762727284	663.2753352545457	327.44266762727284	663.2753352545457	-319.05266762727285	-327.44266762727284	663.2753352545457	-663.2753352545457	-319.05266762727285	319.05266762727285	-319.05266762727285	8.39	327.44266762727284
228	-464.9108075279221	921.4316150558442	307.1438716852814	464.9108075279221	-622.6777433705628	307.1438716852814	307.1438716852814	307.1438716852814	-307.1438716852814	622.6777433705628	307.1438716852814	622.6777433705628	-298.7538716852814	-307.1438716852814	622.6777433705628	-622.6777433705628	-298.7538716852814	298.7538716852814	-298.7538716852814	8.39	307.1438716852814
229	-444.59847002759705	880.8069400551941	293.60231335173137	444.59847002759705	-595.5946267034627	293.60231335173137	293.60231335173137	293.60231335173137	-293.60231335173137	595.5946267034627	293.60231335173137	595.5946267034627	-285.2123133517314	-293.60231335173137	595.5946267034627	-595.5946267034627	-285.2123133517314	285.2123133517314	-285.2123133517314	8.39	293.60231335173137
230	-256.66646879082737	504.94293758165475	168.31431252721825	256.66646879082737	-345.0186250544365	168.31431252721825	168.31431252721825	168.31431252721825	-168.31431252721825	345.0186250544365	168.31431252721825	345.0186250544365	-159.92431252721826	-168.31431252721825	345.0186250544365	-345.0186250544365	-159.9243125272183	159.92431252721826	-159.92431252721826	8.39	168.31431252721825
231	-312.3835145905842	616.3770291811684	205.45900972705613	312.3835145905841	-419.30801945411224	205.45900972705613	205.45900972705613	205.45900972705613	-205.45900972705613	419.30801945411224	205.45900972705613	419.30801945411224	-197.06900972705614	-205.45900972705613	419.30801945411224	-419.30801945411224	-197.06900972705614	197.06900972705614	-197.06900972705614	8.39	205.45900972705613
232	-302.24765817792195	596.1053163558438	198.7017721186146	302.24765817792195	-405.7935442372292	198.7017721186146	198.7017721186146	198.7017721186146	-198.7017721186146	405.7935442372292	198.7017721186146	405.7935442372292	-190.3117721186146	-198.7017721186146	405.7935442372292	-405.7935442372292	-190.3117721186145	190.3117721186146	-190.3117721186146	8.39	198.7017721186146
233	-297.2100566158274	586.0301132316549	195.3433710772183	297.2100566158274	-399.0767421544366	195.3433710772183	195.3433710772183	195.3433710772183	-195.3433710772183	399.0767421544366	195.3433710772183	399.0767421544366	-186.95337107721832	-195.3433710772183	399.0767421544366	-399.0767421544366	-186.95337107721843	186.95337107721832	-186.95337107721832	8.39	195.34337107721828
234	-485.2231450282468	962.0562900564936	320.6854300188312	485.2231450282468	-649.7608600376624	320.6854300188312	320.6854300188312	320.6854300188312	-320.6854300188312	649.7608600376624	320.6854300188312	649.7608600376624	-312.2954300188312	-320.6854300188312	649.7608600376624	-649.7608600376624	-312.2954300188312	312.2954300188312	-312.2954300188312	8.39	320.6854300188312
235	-403.8923828525967	799.3947657051934	266.46492190173115	403.8923828525967	-541.3198438034623	266.46492190173115	266.46492190173115	266.46492190173115	-266.46492190173115	541.3198438034623	266.46492190173115	541.3198438034623	-258.07492190173116	-266.46492190173115	541.3198438034623	-541.3198438034623	-258.07492190173116	258.07492190173116	-258.07492190173116	8.39	266.46492190173115
236	-327.54174852928054	646.6934970585611	215.56449901952035	327.54174852928054	-439.51899803904075	215.56449901952035	215.56449901952035	215.56449901952035	-215.56449901952035	439.51899803904075	215.56449901952035	439.51899803904075	-207.1744990195203	-215.56449901952035	439.51899803904075	-439.51899803904075	-207.17449901952037	207.1744990195203	-207.17449901952034	8.39	215.56449901952038
237	-332.5793500913751	656.7687001827502	218.92290006091673	332.5793500913751	-446.23580012183345	218.92290006091673	218.92290006091673	218.92290006091673	-218.92290006091673	446.23580012183345	218.92290006091673	446.23580012183345	-210.53290006091675	-218.92290006091673	446.23580012183345	-446.23580012183345	-210.5329000609167	210.53290006091675	-210.53290006091675	8.39	218.92290006091673
238	-322.48395617936217	636.5779123587243	212.19263745290812	322.48395617936217	-432.7752749058162	212.19263745290812	212.19263745290812	212.19263745290812	-212.19263745290812	432.7752749058162	212.19263745290812	432.7752749058162	-203.80263745290813	-212.19263745290812	432.7752749058162	-432.7752749058162	-203.80263745290813	203.80263745290813	-203.80263745290813	8.39	212.19263745290812
239	-241.47786770501182	474.56573541002365	158.18857847000788	241.47786770501182	-324.76715694001575	158.18857847000788	158.18857847000788	158.18857847000788	-158.18857847000788	324.76715694001575	158.18857847000788	324.76715694001575	-149.7985784700079	-158.18857847000788	324.76715694001575	-324.76715694001575	-149.79857847000795	149.7985784700079	-149.7985784700079	8.39	158.18857847000788
240	-200.85319270436207	393.31638540872416	131.10546180290805	200.85319270436207	-270.6009236058161	131.10546180290805	131.10546180290805	131.10546180290805	-131.10546180290805	270.6009236058161	131.10546180290805	270.6009236058161	-122.71546180290807	-131.10546180290805	270.6009236058161	-270.6009236058161	-122.71546180290807	122.71546180290807	-122.71546180290807	8.39	131.10546180290805
241	-254.14767808498328	499.9053561699667	166.63511872332222	254.14767808498328	-341.6602374466445	166.63511872332222	166.63511872332222	166.63511872332222	-166.63511872332222	341.6602374466445	166.63511872332222	341.6602374466445	-158.24511872332218	-166.63511872332222	341.6602374466445	-341.6602374466445	-158.2451187233223	158.24511872332218	-158.2451187233222	8.39	166.63511872332225
242	-500.4167937908276	992.4435875816553	330.8145291938851	500.4167937908276	-670.0190583877702	330.8145291938851	330.8145291938851	330.8145291938851	-330.8145291938851	670.0190583877702	330.8145291938851	670.0190583877702	-322.4245291938851	-330.8145291938851	670.0190583877702	-670.0190583877702	-322.42452919388506	322.4245291938851	-322.42452919388506	8.39	330.8145291938851
243	-317.4413069405025	626.492613881005	208.83087129366834	317.4413069405025	-426.05174258733666	208.83087129366834	208.83087129366834	208.83087129366834	-208.83087129366834	426.05174258733666	208.83087129366834	426.05174258733666	-200.44087129366835	-208.83087129366834	426.05174258733666	-426.05174258733666	-200.44087129366835	200.44087129366835	-200.44087129366835	8.39	208.83087129366834
244	-292.1522642659088	575.9145285318176	191.97150951060587	292.1522642659088	-392.3330190212117	191.97150951060587	191.97150951060587	191.97150951060587	-191.97150951060587	392.3330190212117	191.97150951060587	392.3330190212117	-183.58150951060588	-191.97150951060587	392.3330190212117	-392.3330190212117	-183.58150951060594	183.58150951060588	-183.58150951060588	8.39	191.97150951060587
245	-261.7040703529218	515.0181407058436	171.67271356861454	261.7040703529218	-351.73542713722907	171.67271356861454	171.67271356861454	171.67271356861454	-171.67271356861454	351.73542713722907	171.67271356861454	351.73542713722907	-163.28271356861455	-171.67271356861454	351.73542713722907	-351.73542713722907	-163.2827135686145	163.28271356861455	-163.28271356861455	8.39	171.67271356861454
246	-287.0944719159904	565.7989438319812	188.59964794399372	287.0944719159904	-385.5892958879874	188.59964794399372	188.59964794399372	188.59964794399372	-188.59964794399372	385.5892958879874	188.59964794399372	385.5892958879874	-180.20964794399373	-188.59964794399372	385.5892958879874	-385.5892958879874	-180.20964794399407	180.20964794399373	-180.20964794399373	8.39	188.59964794399372
247	-299.7288674720777	591.0677349441555	197.0225783147185	299.7288674720777	-402.43515662943696	197.0225783147185	197.0225783147185	197.0225783147185	-197.0225783147185	402.43515662943696	197.0225783147185	402.43515662943696	-188.6325783147185	-197.0225783147185	402.43515662943696	-402.43515662943696	-188.63257831471861	188.6325783147185	-188.63257831471856	8.39	197.0225783147185
248	-259.1903071734367	509.9906143468735	169.99687144895782	259.1903071734367	-348.3837428979157	169.99687144895782	169.99687144895782	169.99687144895782	-169.99687144895782	348.3837428979157	169.99687144895782	348.3837428979157	-161.60687144895778	-169.99687144895782	348.3837428979157	-348.3837428979157	-161.60687144895783	161.60687144895778	-161.6068714489578	8.39	169.99687144895785
249	-319.96514532311176	631.5402906462235	210.51343021540785	319.96514532311176	-429.41686043081575	210.51343021540785	210.51343021540785	210.51343021540785	-210.51343021540785	429.41686043081575	210.51343021540785	429.41686043081575	-202.1234302154078	-210.51343021540785	429.41686043081575	-429.41686043081575	-202.12343021540786	202.1234302154078	-202.12343021540778	8.39	210.51343021540788
250	-330.0605392351247	651.7310784702494	217.24369282341647	330.0605392351247	-442.877385646833	217.24369282341647	217.24369282341647	217.24369282341647	-217.24369282341647	442.877385646833	217.24369282341647	442.877385646833	-208.85369282341642	-217.24369282341647	442.877385646833	-442.877385646833	-208.85369282341648	208.85369282341642	-208.8536928234164	8.39	217.2436928234165
251	-337.6119039767042	666.8338079534084	222.27793598446945	337.6119039767042	-452.94587196893895	222.27793598446945	222.27793598446945	222.27793598446945	-222.27793598446945	452.94587196893895	222.27793598446945	452.94587196893895	-213.8879359844694	-222.27793598446945	452.94587196893895	-452.94587196893895	-213.88793598446946	213.8879359844694	-213.88793598446944	8.39	222.27793598446948
252	-335.0931132708601	661.7962265417202	220.59874218057342	335.09311327086016	-449.58748436114683	220.59874218057342	220.59874218057342	220.59874218057342	-220.59874218057342	449.58748436114683	220.59874218057342	449.58748436114683	-212.20874218057344	-220.59874218057342	449.58748436114683	-449.58748436114683	-212.20874218057355	212.20874218057344	-212.20874218057338	8.39	220.59874218057342
253	-502.93560464707787	997.4812092941561	332.49373643138534	502.93560464707787	-673.3774728627707	332.49373643138534	332.49373643138534	332.49373643138534	-332.49373643138534	673.3774728627707	332.49373643138534	673.3774728627707	-324.10373643138536	-332.49373643138534	673.3774728627707	-673.3774728627707	-324.1037364313859	324.10373643138536	-324.1037364313854	8.39	332.49373643138534
254	-340.11563217343695	671.8412643468739	223.94708811562464	340.115632173437	-456.28417623124926	223.94708811562464	223.94708811562464	223.94708811562464	-223.94708811562464	456.28417623124926	223.94708811562464	456.28417623124926	-215.55708811562465	-223.94708811562464	456.28417623124926	-456.28417623124926	-215.55708811562462	215.55708811562465	-215.55708811562465	8.39	223.94708811562464
255	-342.0137032673292	675.6374065346586	225.2124688448862	342.0137032673292	-458.81493768977236	225.2124688448862	225.2124688448862	225.2124688448862	-225.2124688448862	458.81493768977236	225.2124688448862	458.81493768977236	-216.82246884488617	-225.2124688448862	458.81493768977236	-458.81493768977236	-216.82246884488632	216.82246884488617	-216.8224688448862	8.39	225.2124688448862
256	-344.58852663594035	680.7870532718807	226.92901775729356	344.58852663594035	-462.2480355145872	226.92901775729356	226.92901775729356	226.92901775729356	-226.92901775729356	462.2480355145872	226.92901775729356	462.2480355145872	-218.53901775729352	-226.92901775729356	462.2480355145872	-462.2480355145872	-218.53901775729346	218.53901775729352	-218.53901775729355	8.39	226.9290177572936
257	-372.6656725053171	736.9413450106342	245.64711500354474	372.66567250531716	-499.68423000708947	245.64711500354474	245.64711500354474	245.64711500354474	-245.64711500354474	499.68423000708947	245.64711500354474	499.68423000708947	-237.25711500354475	-245.64711500354474	499.68423000708947	-499.68423000708947	-237.25711500354475	237.25711500354475	-237.25711500354475	8.39	245.64711500354474
258	-348.43277904022057	688.4755580804411	229.49185269348038	348.43277904022057	-467.37370538696075	229.49185269348038	229.49185269348038	229.49185269348038	-229.49185269348038	467.37370538696075	229.49185269348038	467.37370538696075	-221.1018526934804	-229.49185269348038	467.37370538696075	-467.37370538696075	-221.10185269348045	221.1018526934804	-221.1018526934804	8.39	229.49185269348038
259	-393.059422179992	777.7288443599839	259.24294811999465	393.059422179992	-526.8758962399893	259.24294811999465	259.24294811999465	259.24294811999465	-259.24294811999465	526.8758962399893	259.24294811999465	526.8758962399893	-250.85294811999466	-259.24294811999465	526.8758962399893	-526.8758962399893	-250.85294811999455	250.85294811999466	-250.8529481199946	8.39	259.24294811999465
260	-352.27192283064164	696.1538456612833	232.05128188709443	352.27192283064164	-472.49256377418885	232.05128188709443	232.05128188709443	232.05128188709443	-232.05128188709443	472.49256377418885	232.05128188709443	472.49256377418885	-223.66128188709445	-232.05128188709443	472.49256377418885	-472.49256377418885	-223.6612818870944	223.66128188709445	-223.66128188709445	8.39	232.05128188709443
261	-343.3036897750035	678.2173795500069	226.0724598500023	343.3036897750035	-460.5349197000046	226.0724598500023	226.0724598500023	226.0724598500023	-226.0724598500023	460.5349197000046	226.0724598500023	460.5349197000046	-217.68245985000232	-226.0724598500023	460.5349197000046	-460.5349197000046	-217.6824598500022	217.68245985000232	-217.68245985000232	8.39	226.0724598500023
262	-423.5890282673291	838.7880565346583	279.5960188448861	423.5890282673291	-567.5820376897722	279.5960188448861	279.5960188448861	279.5960188448861	-279.5960188448861	567.5820376897722	279.5960188448861	567.5820376897722	-271.2060188448861	-279.5960188448861	567.5820376897722	-567.5820376897722	-271.20601884488605	271.2060188448861	-271.2060188448861	8.39	279.5960188448861
263	-184.93712029224818	361.4842405844963	120.49474686149877	184.93712029224818	-249.37949372299755	120.49474686149877	120.49474686149877	120.49474686149877	-120.49474686149877	249.37949372299755	120.49474686149877	249.37949372299755	-112.10474686149875	-120.49474686149877	249.37949372299755	-249.37949372299755	-112.10474686149878	112.10474686149875	-112.10474686149877	8.39	120.49474686149878
264	-345.87079382315517	683.3515876463103	227.78386254877012	345.87079382315517	-463.9577250975402	227.78386254877012	227.78386254877012	227.78386254877012	-227.78386254877012	463.9577250975402	227.78386254877012	463.9577250975402	-219.39386254877013	-227.78386254877012	463.9577250975402	-463.9577250975402	-219.39386254877013	219.39386254877013	-219.39386254877013	8.39	227.78386254877012
265	-394.3416893672071	780.2933787344142	260.0977929114714	394.3416893672071	-528.5855858229428	260.0977929114714	260.0977929114714	260.0977929114714	-260.0977929114714	528.5855858229428	260.0977929114714	528.5855858229428	-251.70779291147142	-260.0977929114714	528.5855858229428	-528.5855858229428	-251.70779291147144	251.70779291147142	-251.70779291147142	8.39	260.0977929114714
266	-437.6224364338667	866.8548728677334	288.9516242892445	437.6224364338667	-586.2932485784889	288.9516242892445	288.9516242892445	288.9516242892445	-288.9516242892445	586.2932485784889	288.9516242892445	586.2932485784889	-280.5616242892445	-288.9516242892445	586.2932485784889	-586.2932485784889	-280.5616242892445	280.5616242892445	-280.5616242892445	8.39	288.9516242892445
267	-354.8338977895287	701.2777955790574	233.75926519301913	354.8338977895287	-475.90853038603825	233.75926519301913	233.75926519301913	233.75926519301913	-233.75926519301913	475.90853038603825	233.75926519301913	475.90853038603825	-225.36926519301915	-233.75926519301913	475.90853038603825	-475.90853038603825	-225.3692651930191	225.36926519301915	-225.36926519301915	8.39	233.75926519301913
268	-190.05340218061954	371.7168043612391	123.90560145374637	190.05340218061954	-256.20120290749276	123.90560145374637	123.90560145374637	123.90560145374637	-123.90560145374637	256.20120290749276	123.90560145374637	256.20120290749276	-115.51560145374636	-123.90560145374637	256.20120290749276	-256.20120290749276	-115.51560145374633	115.51560145374636	-115.51560145374634	8.39	123.90560145374639
269	-357.38820471901323	706.3864094380265	235.46213647934215	357.38820471901323	-479.31427295868434	235.46213647934215	235.46213647934215	235.46213647934215	-235.46213647934215	479.31427295868434	235.46213647934215	479.31427295868434	-227.0721364793421	-235.46213647934215	479.31427295868434	-479.31427295868434	-227.07213647934205	227.0721364793421	-227.07213647934213	8.39	235.46213647934218
270	-428.7053101557003	849.0206203114006	283.00687343713355	428.7053101557003	-574.4037468742671	283.00687343713355	283.00687343713355	283.00687343713355	-283.00687343713355	574.4037468742671	283.00687343713355	574.4037468742671	-274.61687343713356	-283.00687343713355	574.4037468742671	-574.4037468742671	-274.61687343713356	274.61687343713356	-274.61687343713356	8.39	283.00687343713355
271	-373.9479396925319	739.5058793850643	246.50195979502143	373.9479396925319	-501.39391959004286	246.50195979502143	246.50195979502143	246.50195979502143	-246.50195979502143	501.39391959004286	246.50195979502143	501.39391959004286	-238.11195979502145	-246.50195979502143	501.39391959004286	-501.39391959004286	-238.11195979502202	238.11195979502145	-238.11195979502145	8.39	246.50195979502143
272	-353.5541900178567	698.7183800357134	232.90612667857113	353.5541900178566	-474.20225335714224	232.90612667857113	232.90612667857113	232.90612667857113	-232.90612667857113	474.20225335714224	232.90612667857113	474.20225335714224	-224.51612667857114	-232.90612667857113	474.20225335714224	-474.20225335714224	-224.51612667857103	224.51612667857114	-224.51612667857114	8.39	232.90612667857113
273	-400.7198141637979	793.0496283275958	264.3498761091986	400.7198141637979	-537.0897522183972	264.3498761091986	264.3498761091986	264.3498761091986	-264.3498761091986	537.0897522183972	264.3498761091986	537.0897522183972	-255.9598761091986	-264.3498761091986	537.0897522183972	-537.0897522183972	-255.95987610919855	255.9598761091986	-255.9598761091986	8.39	264.3498761091986
274	-371.3833950599234	734.3767901198468	244.79226337328225	371.3833950599234	-497.9745267465645	244.79226337328225	244.79226337328225	244.79226337328225	-244.79226337328225	497.9745267465645	244.79226337328225	497.9745267465645	-236.40226337328227	-244.79226337328225	497.9745267465645	-497.9745267465645	-236.40226337328227	236.40226337328227	-236.40226337328227	8.39	244.79226337328225
275	-427.4256023840285	846.461204768057	282.15373492268566	427.4256023840285	-572.6974698453713	282.15373492268566	282.15373492268566	282.15373492268566	-282.15373492268566	572.6974698453713	282.15373492268566	572.6974698453713	-273.76373492268567	-282.15373492268566	572.6974698453713	-572.6974698453713	-273.7637349226858	273.76373492268567	-273.76373492268567	8.39	282.15373492268566
276	-349.7150462274358	691.0400924548716	230.3466974849572	349.7150462274358	-469.08339496991437	230.3466974849572	230.3466974849572	230.3466974849572	-230.3466974849572	469.08339496991437	230.3466974849572	469.08339496991437	-221.9566974849572	-230.3466974849572	469.08339496991437	-469.08339496991437	-221.9566974849572	221.9566974849572	-221.9566974849572	8.39	230.3466974849572
277	-228.16439492678563	447.9387898535713	149.31292995119043	228.1643949267857	-307.01585990238084	149.31292995119043	149.31292995119043	149.31292995119043	-149.31292995119043	307.01585990238084	149.31292995119043	307.01585990238084	-140.92292995119044	-149.31292995119043	307.01585990238084	-307.01585990238084	-140.92292995119044	140.92292995119044	-140.92292995119044	8.39	149.31292995119043
278	-188.77369440894773	369.1573888178955	123.0524629392985	188.77369440894768	-254.49492587859697	123.0524629392985	123.0524629392985	123.0524629392985	-123.0524629392985	254.49492587859697	123.0524629392985	254.49492587859697	-114.6624629392985	-123.0524629392985	254.49492587859697	-254.49492587859697	-114.66246293929846	114.6624629392985	-114.6624629392985	8.39	123.0524629392985
279	-395.62139713887905	782.8527942777579	260.9509314259193	395.62139713887905	-530.2918628518386	260.9509314259193	260.9509314259193	260.9509314259193	-260.9509314259193	530.2918628518386	260.9509314259193	530.2918628518386	-252.56093142591928	-260.9509314259193	530.2918628518386	-530.2918628518386	-252.56093142591897	252.56093142591928	-252.5609314259193	8.39	260.9509314259193
280	-347.15050159482706	685.9110031896541	228.63700106321807	347.1505015948271	-465.6640021264361	228.63700106321807	228.63700106321807	228.63700106321807	-228.63700106321807	465.6640021264361	228.63700106321807	465.6640021264361	-220.24700106321808	-228.63700106321807	465.6640021264361	-465.6640021264361	-220.24700106321825	220.24700106321808	-220.24700106321802	8.39	228.63700106321807
281	-183.65484284685454	358.9196856937093	119.63989523123642	183.65484284685454	-247.66979046247286	119.63989523123642	119.63989523123642	119.63989523123642	-119.63989523123642	247.66979046247286	119.63989523123642	247.66979046247286	-111.24989523123641	-119.63989523123642	247.66979046247286	-247.66979046247286	-111.24989523123655	111.24989523123641	-111.24989523123645	8.39	119.63989523123642
282	-382.88037141860724	757.3707428372145	252.4569142790715	382.8803714186072	-513.303828558143	252.4569142790715	252.4569142790715	252.4569142790715	-252.4569142790715	513.303828558143	252.4569142790715	513.303828558143	-244.0669142790715	-252.4569142790715	513.303828558143	-513.303828558143	-244.06691427907148	244.0669142790715	-244.0669142790715	8.39	252.4569142790715
283	-375.227647464204	742.065294928408	247.35509830946933	375.227647464204	-503.10019661893864	247.35509830946933	247.35509830946933	247.35509830946933	-247.35509830946933	503.10019661893864	247.35509830946933	503.10019661893864	-238.96509830946934	-247.35509830946933	503.10019661893864	-503.10019661893864	-238.96509830946928	238.96509830946934	-238.96509830946934	8.39	247.35509830946933
284	-186.2193874794632	364.04877495892646	121.34959165297548	186.2193874794632	-251.08918330595097	121.34959165297548	121.34959165297548	121.34959165297548	-121.34959165297548	251.08918330595097	121.34959165297548	251.08918330595097	-112.95959165297549	-121.34959165297548	251.08918330595097	-251.08918330595097	-112.9595916529756	112.95959165297549	-112.95959165297548	8.39	121.34959165297548
285	-381.60066364693563	754.8113272938713	251.60377576462375	381.60066364693563	-511.59755152924754	251.60377576462375	251.60377576462375	251.60377576462375	-251.60377576462375	511.59755152924754	251.60377576462375	511.59755152924754	-243.2137757646237	-251.60377576462375	511.59755152924754	-511.59755152924754	-243.21377576462365	243.2137757646237	-243.21377576462373	8.39	251.60377576462378
286	-413.40997750594437	818.4299550118888	272.80998500396294	413.40997750594437	-554.0099700079259	272.80998500396294	272.80998500396294	272.80998500396294	-272.80998500396294	554.0099700079259	272.80998500396294	554.0099700079259	-264.41998500396295	-272.80998500396294	554.0099700079259	-554.0099700079259	-264.41998500396306	264.41998500396295	-264.4199850039629	8.39	272.80998500396294
287	-424.87129545454405	841.3525909090881	280.4508636363627	424.87129545454405	-569.2917272727254	280.4508636363627	280.4508636363627	280.4508636363627	-280.4508636363627	569.2917272727254	280.4508636363627	569.2917272727254	-272.06086363636274	-280.4508636363627	569.2917272727254	-569.2917272727254	-272.0608636363626	272.06086363636274	-272.0608636363627	8.39	280.4508636363627
288	-454.1160646809445	899.842129361889	299.947376453963	454.1160646809445	-608.284752907926	299.947376453963	299.947376453963	299.947376453963	-299.947376453963	608.284752907926	299.947376453963	608.284752907926	-291.557376453963	-299.947376453963	608.284752907926	-608.284752907926	-291.5573764539629	291.557376453963	-291.557376453963	8.39	299.947376453963
