reaction	linear_coefficient
rxn03253	[0.15903062553736286]
rxn02720	[0.15903062553736286]
rxn00946	[0.15903062553736286]
rxn02679	[0.15903062553736286]
rxn02803	[0.15903062553736286]
rxn03251	[0.15903062553736286]
rxn00872	[0.15903062553736286]
rxn01451	[0.24880613432244184]
rxn03242	[0.24880613432244184]
rxn03239	[0.24880613432244184]
rxn06777	[0.24880613432244184]
rxn03244	[0.24880613432244184]
rxn03249	[0.24880613432244184]
rxn03246	[0.24880613432244184]
rxn02122	[0.22365817553626005]
rxn01387	[0.18985715566235986]
rxn00616	[0.2574591954101602]
rxn00501	[0.15903062553736286]
rxn10125	[0.2642193993849403]
rxn01851	[0.3074847048235326]
rxn13812	[0.5624795987522356]
rxn01297	[0.23095919582902252]
rxn01522	[0.23095919582902252]
rxn00288	[0.2001326657040255]
rxn10126	[0.2001326657040255]
rJB00270	[0.2001326657040255]
rxn06493	[0.2780102154934916]
rxn13808	[0.03653572951434852]
rxn00623	[0.5938469451952151]
rxn00506	[0.2574591954101602]
rxn00779	[0.15903062553736286]
rxn13726	[0.23095919582902252]
rJB00264	[0.23095919582902252]
rxn10122	[0.23095919582902252]
rxn00604	[0.440795927206195]
rxn10902	[0.440795927206195]
rxn00671	[0.15903062553736286]
rxn01115	[0.5394949052379835]
rxn00338	[0.5624795987522356]
rxn00248	[0.9264489807543931]
rxn05353	[0.19607654331915747]
rxn05356	[0.19607654331915747]
rxn05355	[0.19607654331915747]
rxn05354	[0.19607654331915747]
rxn05357	[0.19607654331915747]
rxn05352	[0.19607654331915747]
rxn05351	[0.19607654331915747]
rxn05338	[0.6684795970767867]
rxn00611	[0.6019591899649511]
rxn00612	[0.6019591899649511]
rxn05436	[0.6019591899649511]
rxn05448	[0.6019591899649511]
rxn05442	[0.6019591899649511]
rxn05437	[0.6019591899649511]
rxn05449	[0.6019591899649511]
rxn05443	[0.6019591899649511]
rxn05438	[0.6019591899649511]
rxn05450	[0.6019591899649511]
rxn05444	[0.6019591899649511]
rxn05433	[0.6019591899649511]
rxn05445	[0.6019591899649511]
rxn05439	[0.6019591899649511]
rxn05446	[0.6019591899649511]
rxn05434	[0.6019591899649511]
rxn05440	[0.6019591899649511]
rxn05435	[0.6019591899649511]
rxn05447	[0.6019591899649511]
rxn05441	[0.6019591899649511]
rxn05322	[0.6019591899649511]
rxn05327	[0.6019591899649511]
rxn05324	[0.6019591899649511]
rxn13838	[0.6019591899649511]
rxn05328	[0.6019591899649511]
rxn05326	[0.6019591899649511]
rxn13850	[0.6019591899649511]
rxn08396	[0.6019591899649511]
rxn05325	[0.6019591899649511]
rxn05323	[0.6019591899649511]
rxn05464	[0.6019591899649511]
rxn02866	[np.float64(0.3527474434040226)]
rxn05339	[0.5394949052379835]
rxn05337	[0.5394949052379835]
rxn13844	[0.5394949052379835]
rxn05341	[0.5394949052379835]
rxn05336	[0.5394949052379835]
rxn05372	[0.5394949052379835]
rxn05422	[0.5394949052379835]
rxn05397	[0.5394949052379835]
rxn05376	[0.5394949052379835]
rxn05426	[0.5394949052379835]
rxn05401	[0.5394949052379835]
rxn05380	[0.5394949052379835]
rxn05430	[0.5394949052379835]
rxn05405	[0.5394949052379835]
rxn05461	[0.5394949052379835]
rxn07993	[0.5394949052379835]
rxn05340	[0.5394949052379835]
rxn05342	[0.5394949052379835]
rxn05360	[0.5394949052379835]
rxn05410	[0.5394949052379835]
rxn05385	[0.5394949052379835]
rxn05414	[0.5394949052379835]
rxn05364	[0.5394949052379835]
rxn05389	[0.5394949052379835]
rxn05368	[0.5394949052379835]
rxn05418	[0.5394949052379835]
rxn05393	[0.5394949052379835]
rxn00083	[0.25962246068208983]
rxn11245	[0.6822704131853381]
rxn00781	[0.5170510280417139]
rxn00199	[0.18985715566235986]
rxn08398	[0.215545930766524]
rxn03532	[0.5938469451952151]
rxn13839	[0.7206683717620888]
rxn13790	[0.03653572951434852]
rxn03897	[0.3258724596349343]
rxn05289	[0.4562091922686935]
rxn02842	[0.15903062553736286]
rxn13909	[0.180663278256659]
rxn01643	[0.505153069046101]
rJB00277	[0.5516632723925877]
rxn00211	[0.03653572951434852]
rxn01480	[0.5394949052379835]
rxn01053	[0.3074847048235326]
rxn01867	[0.22365817553626005]
rxn01945	[0.4894693958246113]
rJB00104	[0.4894693958246113]
rxn21407	[0.22663266528516327]
rxn08975	[np.float64(0.3527474434040226)]
rJB00263	[np.float64(0.3527474434040226)]
rxn00371	[0.23095919582902252]
rxn08094	[0.2980204192588405]
rxn00154	[0.25178062407134505]
rxn00085	[0.4940663345274617]
rxn00159	[0.4326836824364589]
rxn00161	[0.4326836824364589]
rxn10062	[0.09088776947158006]
rxn13898	[0.6960612292938894]
rxn01740	[0.3258724596349343]
rxn00962	[0.6684795970767867]
rxn00979	[0.057627565915662246]
rxn00509	[0.057627565915662246]
rxn01101	[0.578974496450699]
rxn00686	[0.6000663328520128]
rxn00931	[0.6476581688344643]
rxn04954	[0.09034695315359764]
rxn01802	[0.15091838076762681]
rxn01331	[0.2955867458279197]
rxn03951	[0.5048826608871098]
rxn02465	[0.5586938845263589]
rxn00183	[0.30559184771059417]
rxn13895	[0.30559184771059417]
rxn01452	[0.505153069046101]
rxn02270	[0.15903062553736286]
rxn00508	[0.6806479642313908]
rxn00500	[0.5386836807610099]
rxn02939	[0.05086736194088221]
rxn13682	[0.49595919164040014]
rxn01241	[0.6684795970767867]
rxn02933	[np.float64(0.3527474434040226)]
rxn00907	[0.23095919582902252]
rxn00992	[0.4894693958246113]
rxn00086	[0.3258724596349343]
rxn01475	[0.5081275587950042]
rxn13834	[np.float64(0.3527474434040226)]
rxn00629	[0.5362500073300891]
rxn00546	[0.5362500073300891]
rxn42682	[0.24880613432244184]
rxn13925	[0.7528469426820417]
rxn02774	[0.6517142912193323]
rxn00198	[0.5181326606776786]
rxn03492	[0.04059185189921655]
rxn02285	[0.035994913196366114]
rxn00077	[0.24880613432244184]
rxn01268	[0.5038010282511449]
rxn13705	[0.22663266528516327]
rxn09896	[0.696872453770863]
rxn01045	[0.696872453770863]
rxn00935	[0.23095919582902252]
rxn00638	[0.03653572951434852]
rxn00763	[0.6011479654879776]
rxn03958	[0.6219693937303]
rxn13906	[0.5029898037741712]
rxn01302	[0.6346785772028866]
rxn00834	[0.6352193935208689]
rxn05293	[0.49190306925553207]
rxn07967	[np.float64(0.3527474434040226)]
rxn00105	[0.632515311930957]
rxn02373	[0.5908724554463118]
rxn02474	[0.6238622508432385]
rxn03055	[0.49893368138930333]
rxn09953	[0.3050510313926117]
rxn02112	[0.24204593034766178]
rxn02632	[0.24204593034766178]
rxn01686	[0.24204593034766178]
rxn13787	[0.9264489807543931]
rxn13896	[0.9264489807543931]
rxn01790	[np.float64(0.3527474434040226)]
rxn00859	[0.6300816385000361]
rxn08352	[0.9264489807543931]
rxn08756	[0.9264489807543931]
rxn00122	[0.03653572951434852]
rxn00184	[0.6684795970767867]
rxn01011	[0.5027193956151802]
rxn06591	[0.5138061301338195]
rxn02186	[0.3323622554507231]
rxn08764	[0.3323622554507231]
rxn02929	[0.5833010269945583]
rxn00190	[0.08520919813276481]
rxn00138	[0.08520919813276481]
rxn08977	[np.float64(0.3527474434040226)]
rxn36840	[0.2763877665395444]
rxn02003	[0.49812245691232976]
rxn08291	[np.float64(0.3527474434040226)]
rxn13795	[np.float64(0.3527474434040226)]
rxn13788	[0.23095919582902252]
rxn00429	[0.4426887843191334]
rxn02440	[0.0038163422764131206]
rxn00868	[np.float64(0.3527474434040226)]
rxn10074	[np.float64(0.3527474434040226)]
rxn01729	[np.float64(0.3527474434040226)]
rxn01068	[np.float64(0.3527474434040226)]
rxn01314	[np.float64(0.3527474434040226)]
rxn05570	[0.215545930766524]
rxn05159	[0.215545930766524]
rxn05180	[0.215545930766524]
rxn10073	[0.215545930766524]
rxn08087	[0.23095919582902252]
rxn08086	[0.23095919582902252]
rxn08089	[0.23095919582902252]
rxn08088	[0.23095919582902252]
rxn08085	[0.23095919582902252]
rxn08083	[0.23095919582902252]
rxn08084	[0.23095919582902252]
rxn10215	[0.23095919582902252]
rxn10218	[0.23095919582902252]
rxn10214	[0.23095919582902252]
rxn10219	[0.23095919582902252]
rxn10217	[0.23095919582902252]
rxn10216	[0.23095919582902252]
rxn10212	[0.23095919582902252]
rxn10211	[0.23095919582902252]
rxn10213	[0.23095919582902252]
rxn05175	[0.06844389227531031]
rxn03243	[np.float64(0.3527474434040226)]
rxn03248	[np.float64(0.3527474434040226)]
rxn06510	[np.float64(0.3527474434040226)]
rxn02804	[np.float64(0.3527474434040226)]
rxn02680	[np.float64(0.3527474434040226)]
rxn05619	[0.08520919813276481]
rxn05163	[0.06844389227531031]
rxn10158	[0.24880613432244184]
rxn05603	[0.11333164666784978]
rxn05154	[0.053571443530794224]
rxn00727	[np.float64(0.3527474434040226)]
rxn05161	[0.145780625746794]
rxn05168	[0.145780625746794]
rxn05155	[0.10548981005710494]
rxn05201	[0.03653572951434852]
rxn02831	[0.14821429917771478]
rxn13885	[0.0662806270033807]
rxn05512	[0.2685459299287995]
rxn08669	[0.18985715566235986]
rxn05156	[0.053571443530794224]
rxn05164	[0.15903062553736286]
rxn13828	[0.46702551862834146]
rxn13829	[0.46702551862834146]
rxn05247	[0.17065817637398453]
rxn05248	[0.17065817637398453]
rxn05249	[0.17065817637398453]
rxn05250	[0.17065817637398453]
rxn05251	[0.17065817637398453]
rxn05252	[0.17065817637398453]
rxn09450	[0.17065817637398453]
rxn09449	[0.17065817637398453]
rxn09448	[0.17065817637398453]
rxn05736	[0.17065817637398453]
rxn00947	[0.17065817637398453]
rxn13892	[0.06357654541346867]
rxn08002	[np.float64(0.3527474434040226)]
rxn05349	[np.float64(0.3527474434040226)]
rxn00187	[0.3050510313926117]
rxn05331	[0.5192142933136434]
rxn05333	[0.5192142933136434]
rxn10221	[0.1287449117303483]
rxn10224	[0.1287449117303483]
rxn08306	[0.1287449117303483]
rxn08307	[0.1287449117303483]
rxn08308	[0.1287449117303483]
rxn08310	[0.1287449117303483]
rxn08311	[0.1287449117303483]
rxn08312	[0.1287449117303483]
rxn10220	[0.1287449117303483]
rxn10225	[0.1287449117303483]
rxn10223	[0.1287449117303483]
rxn10222	[0.1287449117303483]
rxn10481	[np.float64(0.3527474434040226)]
