reaction	linear_coefficient
rxn03253	[0.18584366743565506]
rxn02720	[0.18584366743565506]
rxn00946	[0.18584366743565506]
rxn02679	[0.18584366743565506]
rxn02803	[0.18584366743565506]
rxn03251	[0.18584366743565506]
rxn00872	[0.18584366743565506]
rxn01451	[0.13241715001958154]
rxn03242	[0.13241715001958154]
rxn03239	[0.13241715001958154]
rxn06777	[0.13241715001958154]
rxn03244	[0.13241715001958154]
rxn03249	[0.13241715001958154]
rxn03246	[0.13241715001958154]
rxn02122	[0.1582000962352986]
rxn01387	[0.561158307194341]
rxn00616	[np.float64(0.3426208007428797)]
rxn00501	[0.14916277488133592]
rxn10125	[0.27595107740604785]
rxn01851	[0.1582000962352986]
rxn13812	[0.4827462542702529]
rxn01297	[0.25575000614424886]
rxn01522	[0.25575000614424886]
rxn00288	[np.float64(0.3426208007428797)]
rxn10126	[np.float64(0.3426208007428797)]
rJB00270	[np.float64(0.3426208007428797)]
rxn06493	[0.21109500651290378]
rxn13808	[0.6183060745796933]
rxn00623	[0.032475007987523515]
rxn00506	[0.1582000962352986]
rxn00779	[0.14916277488133592]
rxn13726	[0.05613152564936703]
rJB00264	[0.05613152564936703]
rxn10122	[0.05613152564936703]
rxn00604	[0.6026236639948758]
rxn10902	[0.6026236639948758]
rxn00671	[0.14916277488133592]
rxn01115	[0.5709930392560063]
rxn00338	[0.4827462542702529]
rxn00248	[0.8179245550745751]
rxn05353	[0.33336464836063434]
rxn05356	[0.33336464836063434]
rxn05355	[0.33336464836063434]
rxn05354	[0.33336464836063434]
rxn05357	[0.33336464836063434]
rxn05352	[0.33336464836063434]
rxn05351	[0.33336464836063434]
rxn05338	[0.544944289471055]
rxn00611	[0.6098003603641989]
rxn00612	[0.6098003603641989]
rxn05436	[0.6576450028263545]
rxn05448	[0.6576450028263545]
rxn05442	[0.6576450028263545]
rxn05437	[0.6576450028263545]
rxn05449	[0.6576450028263545]
rxn05443	[0.6576450028263545]
rxn05438	[0.6576450028263545]
rxn05450	[0.6576450028263545]
rxn05444	[0.6576450028263545]
rxn05433	[0.6576450028263545]
rxn05445	[0.6576450028263545]
rxn05439	[0.6576450028263545]
rxn05446	[0.6576450028263545]
rxn05434	[0.6576450028263545]
rxn05440	[0.6576450028263545]
rxn05435	[0.6576450028263545]
rxn05447	[0.6576450028263545]
rxn05441	[0.6576450028263545]
rxn05322	[0.6576450028263545]
rxn05327	[0.6576450028263545]
rxn05324	[0.6576450028263545]
rxn13838	[0.6576450028263545]
rxn05328	[0.6576450028263545]
rxn05326	[0.6576450028263545]
rxn13850	[0.6576450028263545]
rxn08396	[0.6576450028263545]
rxn05325	[0.6576450028263545]
rxn05323	[0.6576450028263545]
rxn05464	[0.6576450028263545]
rxn02866	[0.6098003603641989]
rxn05339	[np.float64(0.3426208007428797)]
rxn05337	[np.float64(0.3426208007428797)]
rxn13844	[np.float64(0.3426208007428797)]
rxn05341	[np.float64(0.3426208007428797)]
rxn05336	[np.float64(0.3426208007428797)]
rxn05372	[np.float64(0.3426208007428797)]
rxn05422	[np.float64(0.3426208007428797)]
rxn05397	[np.float64(0.3426208007428797)]
rxn05376	[np.float64(0.3426208007428797)]
rxn05426	[np.float64(0.3426208007428797)]
rxn05401	[np.float64(0.3426208007428797)]
rxn05380	[np.float64(0.3426208007428797)]
rxn05430	[np.float64(0.3426208007428797)]
rxn05405	[np.float64(0.3426208007428797)]
rxn05461	[np.float64(0.3426208007428797)]
rxn07993	[np.float64(0.3426208007428797)]
rxn05340	[np.float64(0.3426208007428797)]
rxn05342	[np.float64(0.3426208007428797)]
rxn05360	[np.float64(0.3426208007428797)]
rxn05410	[np.float64(0.3426208007428797)]
rxn05385	[np.float64(0.3426208007428797)]
rxn05414	[np.float64(0.3426208007428797)]
rxn05364	[np.float64(0.3426208007428797)]
rxn05389	[np.float64(0.3426208007428797)]
rxn05368	[np.float64(0.3426208007428797)]
rxn05418	[np.float64(0.3426208007428797)]
rxn05393	[np.float64(0.3426208007428797)]
