	rxn10125	rxn00779	rxn13726	rxn00781	rxn08094	rxn00184	rxn05312	rxn05318	rxn10113	rJB00267	rxn00285	rxn05307	rxn00165	rxn13681	rxn37440	rxn01639	rxn05158	rxn00615	rxn00148	rxn05654	rxn10042	rxn01100	rxn10474	rxn00250	rxn00134	rxn00102	rxn05559	rxn00374	rxn05581	rxn00459	rxn00251	rxn00747	rxn01642	rxn12604	rxn02085	rxn01106	rxn10165	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	EX_cpd00581_e	ATPM	EX_cpd00047_e	DM_cpd00002_c
107	-57.11416465503568	0.0	228.45665862014272	114.22832931007137	57.11416465503568	57.11416465503568	1000.0	473.15470545863064	228.45665862014272	114.22832931007137	-57.11416465503568	-114.22832931007136	-114.22832931007136	0.0	114.22832931007137	57.11416465503568	419.4641163758919	-860.136045397832	473.15470545863064	-57.11416465503568	228.45665862014272	-114.22832931007137	0.0	358.92637614855926	473.15470545863064	-358.92637614855926	-57.11416465503568	57.11416465503568	860.136045397832	114.22832931007137	358.92637614855926	-114.22832931007137	57.11416465503568	57.11416465503568	-57.11416465503568	-114.22832931007137	554.9002583320114	-57.114164655035665	-445.09974166798867	171.34249396510705	-473.15470545863064	57.114164655035665	860.136045397832	-974.3643747079034	-330.87141235791705	445.0997416679886	114.22832931007136	-171.34249396510705	-445.0997416679886	57.11416465503568	-57.11416465503568	8.39	57.11416465503568	473.15470545863076
108	-42.786951554952175	0.0	171.1478062198087	85.57390310990435	42.786951554952175	42.786951554952175	1000.0	353.76126295793483	171.1478062198087	85.57390310990435	-42.786951554952175	-85.57390310990435	-85.57390310990435	0.0	85.57390310990435	42.786951554952175	61.28378887380442	-392.1137507951044	353.76126295793483	-42.786951554952175	171.1478062198087	-85.57390310990435	0.0	268.1873598480305	353.76126295793483	-268.1873598480305	-42.786951554952175	42.786951554952175	392.1137507951044	85.57390310990435	268.1873598480305	-85.57390310990435	42.786951554952175	42.786951554952175	-42.786951554952175	-85.57390310990435	416.4038650312043	-42.78695155495217	-583.5961349687955	128.36085466485653	-353.76126295793483	42.78695155495217	392.11375079510435	-477.6876539050088	-498.02223185889136	583.5961349687955	85.57390310990435	-128.36085466485653	-583.5961349687957	42.786951554952175	-42.786951554952175	8.39	42.786951554952175	353.76126295793483
109	-330.5945377836296	295.46929093226544	140.50098740545675	-225.21879722953702	35.1252468513642	35.1252468513642	1000.0	388.4034874054568	140.50098740545675	70.25049370272842	-35.1252468513642	-70.2504937027284	-70.2504937027284	0.0	70.25049370272842	35.1252468513642	165.2104622163704	-929.7495062972716	388.4034874054568	-35.1252468513642	140.50098740545675	225.21879722953702	0.0	318.1529937027284	388.4034874054568	-318.1529937027284	-35.1252468513642	35.1252468513642	929.7495062972716	70.25049370272842	318.1529937027284	-70.25049370272842	35.1252468513642	35.1252468513642	-35.1252468513642	-70.25049370272842	834.7895377836296	-35.12524685136418	-165.21046221637042	105.37574055409259	-388.4034874054568	35.12524685136418	929.7495062972716	-1000.0	-94.95996851364197	165.2104622163704	70.2504937027284	-105.37574055409259	-165.2104622163704	35.1252468513642	-35.1252468513642	8.39	35.1252468513642	388.4034874054569
110	-127.50986194433717	85.00657462955812	170.0131492591162	0.0	42.50328731477906	42.50328731477906	694.5381592578287	379.7329191663448	170.0131492591162	85.00657462955812	-42.50328731477906	-85.00657462955812	-85.00657462955812	0.0	85.00657462955812	42.50328731477906	444.66059824120566	-914.9934253704419	379.7329191663448	-42.50328731477906	170.0131492591162	0.0	0.0	294.72634453678666	379.7329191663448	-294.72634453678666	-42.50328731477906	42.50328731477906	914.9934253704419	85.00657462955812	294.72634453678666	-85.00657462955812	42.50328731477906	42.50328731477906	-42.50328731477906	-85.00657462955812	555.3394017587943	-42.50328731477907	-139.19875749903426	127.50986194433716	-379.7329191663448	42.50328731477907	914.9934253704419	-1000.0	-54.1921828694762	139.1987574990343	85.00657462955812	-127.50986194433716	-139.1987574990344	42.50328731477906	-42.50328731477906	8.39	42.50328731477906	379.7329191663448
111	-68.79523867962644	0.0	275.18095471850575	137.59047735925287	68.79523867962644	68.79523867962644	983.9246538461538	327.9748846153846	275.18095471850575	137.59047735925287	-68.79523867962644	-137.59047735925287	-137.59047735925287	727.5663131445067	137.59047735925287	68.79523867962644	0.0	-45.18262111413128	327.9748846153846	-68.79523867962644	275.18095471850575	-137.59047735925287	-727.5663131445067	190.38440725613174	327.9748846153846	-190.38440725613174	-68.79523867962644	68.79523867962644	45.18262111413128	137.59047735925287	190.38440725613174	-137.59047735925287	68.79523867962644	68.79523867962644	-68.79523867962644	-137.59047735925287	182.77309847338415	-68.79523867962644	-801.1515553727697	206.3857160388793	-327.974884615385	68.79523867962644	45.18262111413128	-182.7730984733842	-663.5610780135164	801.1515553727697	137.59047735925287	-206.3857160388793	-801.1515553727696	68.79523867962644	-68.79523867962644	8.39	68.79523867962644	327.9748846153846
112	-62.58384457618105	0.0	250.3353783047242	125.1676891523621	62.58384457618105	62.58384457618105	983.9246538461538	327.9748846153846	250.3353783047242	125.1676891523621	-62.58384457618105	-125.1676891523621	-125.1676891523621	572.2814605583721	125.1676891523621	62.58384457618105	0.0	-101.08516804513974	327.9748846153846	-62.58384457618105	250.3353783047242	-125.1676891523621	-572.2814605583721	202.8071954630225	327.9748846153846	-202.8071954630225	-62.58384457618105	62.58384457618105	101.08516804513974	125.1676891523621	202.8071954630225	-125.1676891523621	62.58384457618105	62.58384457618105	-62.58384457618105	-125.1676891523621	226.25285719750184	-62.583844576181065	-757.6717966486519	187.75153372854317	-327.974884615385	62.583844576181065	101.08516804513977	-226.25285719750187	-632.5041074962901	757.6717966486519	125.1676891523621	-187.75153372854317	-757.6717966486519	62.58384457618105	-62.58384457618105	8.39	62.58384457618105	327.9748846153846
113	-297.88139293261344	297.88139293261344	0.0	-297.88139293261344	0.0	0.0	983.9246538461537	327.9748846153846	0.0	0.0	0.0	0.0	0.0	-694.4332609135403	0.0	0.0	0.0	-962.2211621633826	327.9748846153846	0.0	0.0	297.88139293261344	694.4332609135403	327.9748846153846	327.9748846153846	-327.9748846153846	0.0	0.0	962.2211621633826	0.0	327.9748846153846	0.0	0.0	0.0	0.0	0.0	962.2211621633826	-1.1368683772161603e-13	-21.703491682771187	0.0	-327.974884615385	0.0	962.2211621633826	-962.2211621633826	-21.70349168277115	21.703491682771187	0.0	0.0	-21.703491682771073	0.0	0.0	8.39	0.0	327.9748846153846
114	-350.06972001969245	346.25911559415397	15.242417702153906	-338.637906743077	3.8106044255384717	3.8106044255384717	983.9246538461539	327.9748846153846	15.242417702153906	7.621208851076972	-3.8106044255384717	-7.621208851076943	-7.621208851076943	-550.790427613538	7.621208851076972	3.8106044255384717	0.0	-976.3034449950769	327.9748846153846	-3.8106044255384717	15.242417702153906	338.637906743077	550.790427613538	320.3536757643077	327.9748846153846	-320.3536757643077	-3.8106044255384717	3.8106044255384717	976.3034449950769	7.621208851076915	320.3536757643077	-7.621208851076972	3.8106044255384717	3.8106044255384717	-3.8106044255384717	-7.621208851076915	983.9246538461539	-3.810604425538486	0.0	11.43181327661544	-327.974884615385	3.810604425538486	976.3034449950769	-983.9246538461539	7.621208851077	0.0	7.621208851076943	-11.43181327661544	0.0	3.8106044255384717	-3.8106044255384717	8.39	3.8106044255384717	327.9748846153846
115	-79.58299108052569	0.0	318.33196432210275	159.16598216105137	79.58299108052569	79.58299108052569	1000.0	341.57138394494626	318.33196432210275	159.16598216105137	-79.58299108052569	-159.16598216105137	-159.16598216105137	956.4706251783032	159.16598216105137	79.58299108052569	24.71415183483873	0.0	341.57138394494626	-79.58299108052569	318.33196432210275	-159.16598216105137	-956.4706251783032	182.4054017838949	341.57138394494626	-182.4054017838949	-79.58299108052569	79.58299108052569	0.0	159.16598216105137	182.4054017838949	-159.16598216105137	79.58299108052569	79.58299108052569	-79.58299108052569	-159.16598216105137	134.45183032621264	-79.58299108052569	-865.5481696737874	238.74897324157706	-341.57138394494626	79.58299108052569	0.0	-159.16598216105137	-706.3821875127358	865.5481696737874	159.16598216105137	-238.74897324157706	-865.5481696737874	79.58299108052569	-79.58299108052569	8.39	79.58299108052569	341.57138394494615
116	-89.37895927179576	0.0	357.51583708718294	178.7579185435915	89.37895927179576	89.37895927179576	1000.0	408.69466059829807	357.51583708718294	178.7579185435915	-89.37895927179576	-178.75791854359153	-178.75791854359153	1000.0	178.7579185435915	89.37895927179576	226.08398179489393	-247.45266954532823	408.69466059829807	-89.37895927179576	357.51583708718294	-178.7579185435915	-1000.0	229.93674205470657	408.69466059829807	-229.93674205470657	-89.37895927179576	89.37895927179576	247.45266954532823	178.7579185435915	229.93674205470657	-178.7579185435915	89.37895927179576	89.37895927179576	-89.37895927179576	-178.7579185435915	200.1266062940257	-89.37895927179576	-799.873393705974	268.1368778153872	-408.69466059829807	89.37895927179576	247.45266954532826	-426.21058808891974	-621.115475162383	799.873393705974	178.75791854359153	-268.1368778153872	-799.8733937059743	89.37895927179576	-89.37895927179576	8.39	89.37895927179576	408.6946605982979
117	-258.4087010070494	185.49281354900978	291.6635498321584	-39.66103863293054	72.91588745803959	72.91588745803959	1000.0	333.3333333333333	291.6635498321584	145.83177491607924	-72.91588745803959	-145.83177491607918	-145.83177491607918	1000.0	145.83177491607924	72.91588745803959	0.0	-204.30649309331997	333.3333333333333	-72.91588745803959	291.6635498321584	39.66103863293054	-1000.0	187.50155841725407	333.3333333333333	-187.50155841725407	-72.91588745803959	72.91588745803959	204.30649309331997	145.83177491607924	187.50155841725407	-145.83177491607924	72.91588745803959	72.91588745803959	-72.91588745803959	-145.83177491607924	350.1382680093992	-72.91588745803958	-649.8617319906008	218.74766237411882	-333.3333333333333	72.91588745803958	204.30649309332	-350.1382680093992	-504.02995707452175	649.8617319906008	145.83177491607918	-218.74766237411882	-649.8617319906008	72.91588745803959	-72.91588745803959	8.39	72.91588745803959	333.33333333333337
118	-200.8241983708578	126.17876272605383	298.5817425792159	23.112108563554138	74.64543564480398	74.64543564480398	983.9246538461538	327.9748846153846	298.5817425792159	149.29087128960796	-74.64543564480398	-149.29087128960796	-149.29087128960796	1000.0	149.29087128960796	74.64543564480398	0.0	-118.70961115358713	327.9748846153846	-74.64543564480398	298.5817425792159	-23.112108563554138	-1000.0	178.68401332577665	327.9748846153846	-178.68401332577665	-74.64543564480398	74.64543564480398	118.70961115358713	149.29087128960796	178.68401332577665	-149.29087128960796	74.64543564480398	74.64543564480398	-74.64543564480398	-149.29087128960796	268.0004824431951	-74.645435644804	-715.9241714029586	223.93630693441196	-327.974884615385	74.645435644804	118.70961115358716	-268.00048244319504	-566.6333001133512	715.9241714029586	149.29087128960796	-223.93630693441196	-715.9241714029587	74.64543564480398	-74.64543564480398	8.39	74.64543564480398	327.9748846153846
119	-11.659897405280969	7.7732649368539795	15.546529873707959	0.0	3.8866324684269897	3.8866324684269897	668.5789458859549	335.924421645618	15.546529873707959	7.7732649368539795	-3.8866324684269897	-7.7732649368539795	-7.7732649368539795	-911.2241882893252	7.7732649368539795	3.8866324684269897	339.194319050899	-992.2267350631461	335.924421645618	-3.8866324684269897	15.546529873707959	0.0	911.2241882893252	328.151156708764	335.924421645618	-328.151156708764	-3.8866324684269897	3.8866324684269897	992.2267350631461	7.7732649368539795	328.151156708764	-7.7732649368539795	3.8866324684269897	3.8866324684269897	-3.8866324684269897	-7.7732649368539795	660.805680949101	-3.886632468426967	-7.773264936854093	11.659897405280969	-335.924421645618	3.886632468426967	992.2267350631461	-1000.0	0.0	7.773264936854093	7.7732649368539795	-11.659897405280969	-7.773264936853934	3.8866324684269897	-3.8866324684269897	8.39	3.8866324684269897	335.92442164561805
120	-27.75848362882042	0.0	111.03393451528169	55.51696725764084	27.75848362882042	27.75848362882042	983.9246538461537	327.9748846153846	111.03393451528169	55.51696725764084	-27.75848362882042	-55.51696725764084	-55.51696725764084	-298.3525631256432	55.51696725764084	27.75848362882042	0.0	-414.5134165713854	327.9748846153846	-27.75848362882042	111.03393451528169	-55.51696725764084	298.3525631256432	272.4579173577438	327.9748846153846	-272.4579173577438	-27.75848362882042	27.75848362882042	414.5134165713854	55.51696725764084	272.4579173577438	-55.51696725764084	27.75848362882042	27.75848362882042	-27.75848362882042	-55.51696725764084	470.0303838290263	-27.758483628820443	-513.8942700171276	83.27545088646127	-327.974884615385	27.758483628820443	414.5134165713854	-470.0303838290263	-458.3773027594867	513.8942700171276	55.51696725764084	-83.27545088646127	-513.8942700171274	27.75848362882042	-27.75848362882042	8.39	27.75848362882042	327.9748846153846
121	0.0	0.0	0.0	0.0	0.0	0.0	792.1592169828155	330.5366666666667	0.0	0.0	0.0	0.0	0.0	-1000.0	0.0	0.0	199.4507830171845	-868.9141163505178	330.5366666666667	0.0	0.0	0.0	1000.0	330.5366666666667	330.5366666666667	-330.5366666666667	0.0	0.0	868.9141163505178	0.0	330.5366666666667	0.0	0.0	0.0	0.0	0.0	669.4633333333334	-1.1368683772161603e-13	-122.6958836494822	0.0	-330.5366666666667	0.0	868.9141163505178	-868.9141163505178	-122.6958836494822	122.6958836494822	0.0	0.0	-122.6958836494822	0.0	0.0	8.39	0.0	330.53666666666663
122	-65.55411221119236	0.0	262.21644884476945	131.10822442238472	65.55411221119236	65.55411221119236	983.9246538461541	327.97488461538467	262.21644884476945	131.10822442238472	-65.55411221119236	-131.10822442238472	-131.10822442238472	646.5381514336551	131.10822442238472	65.55411221119236	0.0	-74.35275933003807	327.97488461538467	-65.55411221119236	262.21644884476945	-131.10822442238472	-646.5381514336551	196.86666019299994	327.97488461538467	-196.86666019299994	-65.55411221119236	65.55411221119236	74.35275933003807	131.10822442238472	196.86666019299994	-131.10822442238472	65.55411221119236	65.55411221119236	-65.55411221119236	-131.10822442238472	205.46098375242286	-65.55411221119235	-778.4636700937316	196.66233663357707	-327.974884615385	65.55411221119235	74.35275933003811	-205.46098375242286	-647.3554456713466	778.4636700937316	131.10822442238472	-196.66233663357707	-778.4636700937313	65.55411221119236	-65.55411221119236	8.39	65.55411221119236	327.9748846153846
123	-65.85872427780942	65.85872427780942	0.0	-65.85872427780942	0.0	0.0	836.6965980741585	352.48957475926983	0.0	0.0	0.0	0.0	0.0	-1000.0	0.0	0.0	220.77212620365094	-1000.0	352.48957475926983	0.0	0.0	65.85872427780942	1000.0	352.48957475926983	352.48957475926983	-352.48957475926983	0.0	0.0	1000.0	0.0	352.48957475926983	0.0	0.0	0.0	0.0	0.0	779.2278737963491	-1.1368683772161603e-13	-57.468724277809486	0.0	-352.48957475926983	0.0	1000.0	-1000.0	-57.468724277809486	57.468724277809486	0.0	0.0	-57.46872427780943	0.0	0.0	8.39	0.0	352.4895747592697
124	-80.3789632585832	80.3789632585832	0.0	-80.3789632585832	0.0	0.0	875.4172353562218	357.3296544195277	0.0	0.0	0.0	0.0	0.0	-1000.0	0.0	0.0	196.5717279023614	-1000.0	357.3296544195277	0.0	0.0	80.3789632585832	1000.0	357.3296544195277	357.3296544195277	-357.3296544195277	0.0	0.0	1000.0	0.0	357.3296544195277	0.0	0.0	0.0	0.0	0.0	803.4282720976386	-1.1368683772161603e-13	-71.98896325858311	0.0	-357.3296544195277	0.0	1000.0	-999.9999999999999	-71.98896325858306	71.98896325858311	0.0	0.0	-71.9889632585832	0.0	0.0	8.39	0.0	357.3296544195278
125	-50.730748940221574	0.0	202.9229957608863	101.46149788044315	50.730748940221574	50.730748940221574	983.9246538461538	327.9748846153846	202.9229957608863	101.46149788044315	-50.730748940221574	-101.46149788044315	-101.46149788044315	275.9540696593858	101.46149788044315	50.730748940221574	0.0	-207.76302876877506	327.9748846153846	-50.730748940221574	202.9229957608863	-101.46149788044315	-275.9540696593858	226.51338673494146	327.9748846153846	-226.51338673494146	-50.730748940221574	50.730748940221574	207.76302876877506	101.46149788044315	226.51338673494146	-101.46149788044315	50.730748940221574	50.730748940221574	-50.730748940221574	-101.46149788044315	309.2245266492182	-50.73074894022156	-674.7001271969356	152.1922468206647	-327.974884615385	50.73074894022156	207.76302876877503	-309.22452664921815	-573.2386293164925	674.7001271969356	101.46149788044315	-152.1922468206647	-674.7001271969356	50.730748940221574	-50.730748940221574	8.39	50.730748940221574	327.9748846153846
126	-257.28377714103414	257.28377714103414	0.0	-257.28377714103414	0.0	0.0	1000.0	346.8652445717931	0.0	0.0	0.0	0.0	0.0	-791.7019565743452	0.0	0.0	40.59573371537945	-1000.0	346.8652445717931	0.0	0.0	257.28377714103414	791.7019565743452	346.8652445717931	346.8652445717931	-346.8652445717931	0.0	0.0	1000.0	0.0	346.8652445717931	0.0	0.0	0.0	0.0	0.0	959.4042662846206	-1.1368683772161603e-13	-40.59573371537948	0.0	-346.8652445717931	0.0	1000.0	-1000.0	-40.59573371537965	40.59573371537948	0.0	0.0	-40.59573371537945	0.0	0.0	8.39	0.0	346.8652445717933
127	-91.57822783213464	0.0	366.31291132853863	183.15645566426934	91.57822783213464	91.57822783213464	502.4518981806682	427.021898601122	366.31291132853863	183.15645566426934	-91.57822783213464	-183.1564556642693	-183.1564556642693	1000.0	183.15645566426934	91.57822783213464	778.6137976226983	-816.8435443357307	427.021898601122	-91.57822783213464	366.31291132853863	-183.15645566426934	-1000.0	243.86544293685273	427.021898601122	-243.86544293685273	-91.57822783213464	91.57822783213464	816.8435443357307	183.15645566426934	243.86544293685273	-183.15645566426934	91.57822783213464	91.57822783213464	-91.57822783213464	-183.15645566426934	221.38620237730174	-91.57822783213464	-281.06569580336657	274.734683496404	-427.021898601122	91.57822783213464	816.8435443357307	-1000.0	-97.90924013909711	281.06569580336657	183.1564556642693	-274.734683496404	-281.06569580336645	91.57822783213464	-91.57822783213464	8.39	91.57822783213464	427.02189860112236
128	-95.34875245275589	0.0	381.39500981102356	190.6975049055118	95.34875245275589	95.34875245275589	1000.0	531.8102534338583	381.39500981102356	190.6975049055118	-95.34875245275589	-190.69750490551178	-190.69750490551178	779.8980510173225	190.6975049055118	95.34875245275589	595.4307603015748	-809.3024950944882	531.8102534338583	-95.34875245275589	381.39500981102356	-190.6975049055118	-779.8980510173225	341.1127485283465	531.8102534338583	-341.1127485283465	-95.34875245275589	95.34875245275589	809.3024950944882	190.6975049055118	341.1127485283465	-190.6975049055118	95.34875245275589	95.34875245275589	-95.34875245275589	-190.6975049055118	404.56923969842524	-95.34875245275589	-595.4307603015748	286.04625735826767	-531.8102534338583	95.34875245275589	809.3024950944882	-1000.0	-404.73325539606276	595.4307603015748	190.69750490551178	-286.04625735826767	-595.4307603015748	95.34875245275589	-95.34875245275589	8.39	95.34875245275589	531.8102534338582
129	-81.56415745813165	0.0	326.2566298325265	163.12831491626326	81.56415745813165	81.56415745813165	155.29745854856355	343.5713121510971	326.2566298325265	163.12831491626326	-81.56415745813165	-163.1283149162633	-163.1283149162633	1000.0	163.12831491626326	81.56415745813165	875.4164779047272	-836.8716850837368	343.5713121510971	-81.56415745813165	326.2566298325265	-163.12831491626326	-1000.0	180.44299723483385	343.5713121510971	-180.44299723483385	-81.56415745813165	81.56415745813165	836.8716850837368	163.12831491626326	180.44299723483385	-163.12831491626326	81.56415745813165	81.56415745813165	-81.56415745813165	-163.12831491626326	124.58352209527266	-81.56415745813166	-30.71393645329124	244.6924723743949	-343.5713121510971	81.56415745813166	836.8716850837368	-1000.0	132.41437846297185	30.71393645329124	163.1283149162633	-244.6924723743949	-30.7139364532909	81.56415745813165	-81.56415745813165	8.39	81.56415745813165	343.57131215109706
130	-385.67258881701866	311.91270649051955	295.0395293059965	-164.3929418375213	73.75988232649912	73.75988232649912	716.5164712933555	382.50658821766604	295.0395293059965	147.51976465299825	-73.75988232649912	-147.51976465299825	-147.51976465299825	1000.0	147.51976465299825	73.75988232649912	431.0032933596424	-852.4802353470018	382.50658821766604	-73.75988232649912	295.0395293059965	164.3929418375213	-1000.0	234.9868235646678	382.50658821766604	-234.9868235646678	-73.75988232649912	73.75988232649912	852.4802353470018	147.51976465299825	234.9868235646678	-147.51976465299825	73.75988232649912	73.75988232649912	-73.75988232649912	-147.51976465299825	568.9967066403576	-73.75988232649914	-147.51976465299802	221.2796469794974	-382.50658821766604	73.75988232649914	852.4802353470018	-1000.0	0.0	147.51976465299802	147.51976465299825	-221.2796469794974	-147.51976465299788	73.75988232649912	-73.75988232649912	8.39	73.75988232649912	382.5065882176659
131	-625.8404693025946	563.2357167444775	250.4190102324685	-438.02621162824323	62.60475255811713	62.60475255811713	1000.0	373.3215102324686	250.4190102324685	125.20950511623425	-62.60475255811713	-125.20950511623425	-125.20950511623425	1000.0	125.20950511623425	62.60475255811713	119.96453069740537	-874.7904948837659	373.3215102324686	-62.60475255811713	250.4190102324685	438.02621162824323	-1000.0	248.1120051162343	373.3215102324686	-248.1120051162343	-62.60475255811713	62.60475255811713	874.7904948837659	125.20950511623425	248.1120051162343	-125.20950511623425	62.60475255811713	62.60475255811713	-62.60475255811713	-125.20950511623425	880.0354693025946	-62.60475255811713	-119.96453069740562	187.81425767435138	-373.3215102324686	62.60475255811713	874.7904948837659	-1000.0	5.244974418828804	119.96453069740562	125.20950511623425	-187.81425767435138	-119.96453069740537	62.60475255811713	-62.60475255811713	8.39	62.60475255811713	373.3215102324686
132	-79.90869190242292	0.0	319.6347676096916	159.8173838048458	79.90869190242292	79.90869190242292	108.58068839008813	329.7757658535242	319.6347676096916	159.8173838048458	-79.90869190242292	-159.81738380484583	-159.81738380484583	1000.0	159.8173838048458	79.90869190242292	880.7466091704845	-829.5099137557269	329.7757658535242	-79.90869190242292	319.6347676096916	-159.8173838048458	-1000.0	169.95838204867837	329.7757658535242	-169.95838204867837	-79.90869190242292	79.90869190242292	829.5099137557269	159.8173838048458	169.95838204867837	-159.8173838048458	79.90869190242292	79.90869190242292	-79.90869190242292	-159.8173838048458	108.58068839008808	-79.90869190242293	0.0	239.7260757072687	-329.7757658535242	79.90869190242293	829.5099137557269	-989.3272975605727	159.81738380484563	0.0	159.81738380484583	-239.7260757072687	0.0	79.90869190242292	-79.90869190242292	8.39	79.90869190242292	329.7757658535243
133	-27.17031188386187	0.0	108.6812475354475	54.34062376772374	27.17031188386187	27.17031188386187	1000.0	436.36043663740656	108.6812475354475	54.34062376772374	-27.17031188386187	-54.34062376772374	-54.34062376772374	-638.2135128156731	54.34062376772374	27.17031188386187	309.08130991221987	-945.6593762322763	436.36043663740656	-27.17031188386187	108.6812475354475	-54.34062376772374	638.2135128156731	382.0198128696828	436.36043663740656	-382.0198128696828	-27.17031188386187	27.17031188386187	945.6593762322763	54.34062376772374	382.0198128696828	-54.34062376772374	27.17031188386187	27.17031188386187	-27.17031188386187	-54.34062376772374	690.9186900877801	-27.17031188386187	-309.0813099122199	81.51093565158561	-436.36043663740656	27.17031188386187	945.6593762322763	-1000.0	-254.74068614449612	309.0813099122199	54.34062376772374	-81.51093565158561	-309.08130991221987	27.17031188386187	-27.17031188386187	8.39	27.17031188386187	436.3604366374067
134	-43.862387886343456	0.0	175.44955154537382	87.72477577268691	43.862387886343456	43.862387886343456	983.9246538461538	327.9748846153846	175.44955154537382	87.72477577268691	-43.862387886343456	-87.72477577268691	-87.72477577268691	104.2450433124327	87.72477577268691	43.862387886343456	0.0	-269.5782782536781	327.9748846153846	-43.862387886343456	175.44955154537382	-87.72477577268691	-104.2450433124327	240.2501088426977	327.9748846153846	-240.2501088426977	-43.862387886343456	43.862387886343456	269.5782782536781	87.72477577268691	240.2501088426977	-87.72477577268691	43.862387886343456	43.862387886343456	-43.862387886343456	-87.72477577268691	357.303054026365	-43.86238788634344	-626.6215998197888	131.58716365903035	-327.974884615385	43.86238788634344	269.57827825367804	-357.303054026365	-538.896824047102	626.6215998197888	87.72477577268691	-131.58716365903035	-626.6215998197888	43.862387886343456	-43.862387886343456	8.39	43.862387886343456	327.9748846153846
135	-151.68516928380183	101.12344618920122	202.24689237840244	0.0	50.56172309460061	50.56172309460061	983.9246538461539	327.9748846153846	202.24689237840244	101.12344618920122	-50.56172309460061	-101.12344618920122	-101.12344618920122	372.8518697080621	101.12344618920122	50.56172309460061	0.0	-310.40770756856494	327.9748846153846	-50.56172309460061	202.24689237840244	0.0	-372.8518697080621	226.8514384261834	327.9748846153846	-226.8514384261834	-50.56172309460061	50.56172309460061	310.40770756856494	101.12344618920122	226.8514384261834	-101.12344618920122	50.56172309460061	50.56172309460061	-50.56172309460061	-101.12344618920122	411.5311537577662	-50.56172309460061	-572.3935000883876	151.68516928380183	-327.974884615385	50.56172309460061	310.407707568565	-411.5311537577662	-471.270053899186	572.3935000883876	101.12344618920122	-151.68516928380183	-572.3935000883877	50.56172309460061	-50.56172309460061	8.39	50.56172309460061	327.9748846153846
136	-519.1928112439722	494.91162650514235	97.12473895531943	-446.3492570274826	24.28118473882986	24.28118473882986	1000.0	333.33333333333326	97.12473895531943	48.56236947765973	-24.28118473882986	-48.56236947765972	-48.56236947765972	93.55124497588872	48.56236947765973	24.28118473882986	0.0	-951.4376305223402	333.33333333333326	-24.28118473882986	97.12473895531943	446.3492570274826	-93.55124497588872	284.77096385567353	333.33333333333326	-284.77096385567353	-24.28118473882986	24.28118473882986	951.4376305223402	48.56236947765972	284.77096385567353	-48.56236947765973	24.28118473882986	24.28118473882986	-24.28118473882986	-48.56236947765972	1000.0	-24.281184738829836	0.0	72.84355421648958	-333.33333333333326	24.281184738829836	951.4376305223402	-1000.0	48.5623694776599	0.0	48.56236947765972	-72.84355421648958	0.0	24.28118473882986	-24.28118473882986	8.39	24.28118473882986	333.33333333333337
137	-55.78372092444121	0.0	223.13488369776485	111.56744184888241	55.78372092444121	55.78372092444121	1000.0	333.3333333333333	223.13488369776485	111.56744184888241	-55.78372092444121	-111.56744184888242	-111.56744184888242	386.20302311103035	111.56744184888241	55.78372092444121	0.0	-173.00317834669568	333.3333333333333	-55.78372092444121	223.13488369776485	-111.56744184888241	-386.20302311103035	221.7658914844509	333.3333333333333	-221.7658914844509	-55.78372092444121	55.78372092444121	173.00317834669568	111.56744184888241	221.7658914844509	-111.56744184888241	55.78372092444121	55.78372092444121	-55.78372092444121	-111.56744184888241	284.57062019557804	-55.78372092444124	-715.4293798044216	167.35116277332364	-333.3333333333333	55.78372092444124	173.00317834669568	-284.57062019557804	-603.8619379555394	715.4293798044216	111.56744184888242	-167.35116277332364	-715.429379804422	55.78372092444121	-55.78372092444121	8.39	55.78372092444121	333.3333333333332
138	-57.78636673614653	0.0	231.1454669445861	115.57273347229305	57.78636673614653	57.78636673614653	1000.0	478.7563894678877	231.1454669445861	115.57273347229305	-57.78636673614653	-115.57273347229307	-115.57273347229307	0.0	115.57273347229305	57.78636673614653	436.269168403663	-882.0946467141196	478.7563894678877	-57.78636673614653	231.1454669445861	-115.57273347229307	0.0	363.1836559955946	478.7563894678877	-363.1836559955946	-57.78636673614653	57.78636673614653	882.0946467141196	115.57273347229307	363.1836559955946	-115.57273347229305	57.78636673614653	57.78636673614653	-57.78636673614653	-115.57273347229307	561.3982117827497	-57.78636673614653	-438.6017882172504	173.35910020843957	-478.7563894678877	57.78636673614653	882.0946467141196	-997.6673801864129	-323.0290547449572	438.6017882172504	115.57273347229307	-173.35910020843957	-438.60178821725026	57.78636673614653	-57.78636673614653	8.39	57.78636673614653	478.7563894678877
