	rxn10158	rxn05312	rxn05318	rJB00240	rxn01639	rxn00615	rxn05209	rxn00148	rxn05466	rxn00250	rxn00134	rxn00102	rxn05559	rxn05298	rxn00374	rxn05581	rxn00251	rxn01642	rxn12604	rxn02085	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00023_e	EX_cpd00013_e	EX_cpd00009_e	EX_cpd00581_e	ATPM	EX_cpd00047_e	DM_cpd00002_c
191	-322.5751732284395	692.3594688620498	230.78648962068326	322.5751732284395	55.59912240517082	-469.9629792413665	-266.9760508232687	230.78648962068326	-55.59912240517082	230.78648962068326	230.78648962068326	-230.78648962068326	-55.59912240517082	-55.59912240517082	55.59912240517082	469.9629792413665	230.78648962068326	55.59912240517082	55.59912240517082	-55.59912240517082	469.9629792413665	-230.78648962068326	469.9629792413665	-469.9629792413665	-222.39648962068324	55.59912240517082	55.59912240517082	-222.39648962068327	-55.59912240517082	8.39	55.59912240517082	230.78648962068326
192	-335.5173777782329	720.5970060615991	240.19900202053304	335.5173777782329	57.952250505133264	-488.7880040410661	-277.5651272730996	240.19900202053304	-57.952250505133264	240.19900202053304	240.19900202053304	-240.19900202053304	-57.952250505133264	-57.952250505133264	57.952250505133264	488.7880040410661	240.19900202053304	57.952250505133264	57.952250505133264	-57.952250505133264	488.7880040410661	-240.19900202053304	488.7880040410661	-488.7880040410661	-231.80900202053297	57.952250505133264	57.952250505133264	-231.80900202053306	-57.952250505133264	8.39	57.952250505133264	240.19900202053304
193	-456.03612805350815	983.5470066621995	327.84900222073315	456.03612805350815	79.86475055518329	-664.0880044414663	-376.1713774983249	327.84900222073315	-79.86475055518329	327.84900222073315	327.84900222073315	-327.84900222073315	-79.86475055518329	-79.86475055518329	79.86475055518329	664.0880044414663	327.84900222073315	79.86475055518329	79.86475055518329	-79.86475055518329	664.0880044414663	-327.84900222073315	664.0880044414663	-664.0880044414663	-319.4590022207328	79.86475055518329	79.86475055518329	-319.45900222073317	-79.86475055518329	8.39	79.86475055518329	327.84900222073315
194	-219.6562860034391	467.8091694620489	155.93638982068296	219.6562860034391	36.886597455170744	-320.2627796413659	-182.76968854826833	155.93638982068296	-36.886597455170744	155.93638982068296	155.93638982068296	-155.93638982068296	-36.886597455170744	-36.886597455170744	36.886597455170744	320.2627796413659	155.93638982068296	36.886597455170744	36.886597455170744	-36.886597455170744	320.2627796413659	-155.93638982068296	320.2627796413659	-320.2627796413659	-147.54638982068298	36.886597455170744	36.886597455170744	-147.54638982068298	-36.886597455170744	8.39	36.886597455170744	155.93638982068296
195	-294.7014394456612	631.5440496996246	210.5146832332082	294.7014394456612	50.53117080830205	-429.41936646641636	-244.17026863735916	210.5146832332082	-50.53117080830205	210.5146832332082	210.5146832332082	-210.5146832332082	-50.53117080830205	-50.53117080830205	50.53117080830205	429.41936646641636	210.5146832332082	50.53117080830205	50.53117080830205	-50.53117080830205	429.41936646641636	-210.5146832332082	429.41936646641636	-429.41936646641636	-202.12468323320817	50.53117080830205	50.53117080830205	-202.1246832332082	-50.53117080830205	8.39	50.53117080830205	210.5146832332082
196	-361.31560889114564	776.8840557624997	258.96135192083324	361.31560889114564	62.6428379802083	-526.3127038416665	-298.67277091093734	258.96135192083324	-62.6428379802083	258.96135192083324	258.96135192083324	-258.96135192083324	-62.6428379802083	-62.6428379802083	62.6428379802083	526.3127038416665	258.96135192083324	62.6428379802083	62.6428379802083	-62.6428379802083	526.3127038416665	-258.96135192083324	526.3127038416665	-526.3127038416665	-250.5713519208332	62.6428379802083	62.6428379802083	-250.5713519208332	-62.6428379802083	8.39	62.6428379802083	258.96135192083324
197	-348.40791684080165	748.7218185617492	249.57393952058305	348.40791684080165	60.29598488014576	-507.5378790411661	-288.1119319606559	249.57393952058305	-60.29598488014576	249.57393952058305	249.57393952058305	-249.57393952058305	-60.29598488014576	-60.29598488014574	60.29598488014576	507.5378790411661	249.57393952058305	60.29598488014576	60.29598488014576	-60.29598488014576	507.5378790411661	-249.57393952058305	507.5378790411661	-507.5378790411661	-241.18393952058318	60.29598488014574	60.29598488014576	-241.18393952058307	-60.29598488014576	8.39	60.29598488014576	249.57393952058305
198	-425.7685104534396	917.5085682620502	305.8361894206834	425.7685104534396	74.36154735517086	-620.0623788413668	-351.40696309826876	305.8361894206834	-74.36154735517086	305.8361894206834	305.8361894206834	-305.8361894206834	-74.36154735517086	-74.36154735517086	74.36154735517086	620.0623788413668	305.8361894206834	74.36154735517086	74.36154735517086	-74.36154735517086	620.0623788413668	-305.8361894206834	620.0623788413668	-620.0623788413668	-297.4461894206836	74.36154735517086	74.36154735517086	-297.44618942068337	-74.36154735517086	8.39	74.36154735517086	305.8361894206834
199	-404.2671027782329	870.596406061599	290.19880202053304	404.2671027782329	70.45220050513326	-588.7876040410661	-333.8149022730997	290.19880202053304	-70.45220050513326	290.19880202053304	290.19880202053304	-290.19880202053304	-70.45220050513326	-70.45220050513326	70.45220050513326	588.7876040410661	290.19880202053304	70.45220050513326	70.45220050513326	-70.45220050513326	588.7876040410661	-290.19880202053304	588.7876040410661	-588.7876040410661	-281.80880202053316	70.45220050513326	70.45220050513326	-281.808802020533	-70.45220050513326	8.39	70.45220050513326	290.19880202053304
200	-384.9011128830933	828.3433371994762	276.11444573315873	384.9011128830933	66.93111143328967	-560.6188914663175	-317.9700014498036	276.11444573315873	-66.93111143328967	276.11444573315873	276.11444573315873	-276.11444573315873	-66.93111143328967	-66.93111143328967	66.93111143328967	560.6188914663175	276.11444573315873	66.93111143328967	66.93111143328967	-66.93111143328967	560.6188914663175	-276.11444573315873	560.6188914663175	-560.6188914663175	-267.72444573315863	66.93111143328967	66.93111143328967	-267.72444573315875	-66.93111143328967	8.39	66.93111143328967	276.11444573315873
201	-374.20614795371455	805.0088682626499	268.3362894208833	374.20614795371455	64.98657235522083	-545.0625788417666	-309.21957559849375	268.3362894208833	-64.98657235522083	268.3362894208833	268.3362894208833	-268.3362894208833	-64.98657235522083	-64.98657235522083	64.98657235522083	545.0625788417666	268.3362894208833	64.98657235522083	64.98657235522083	-64.98657235522083	545.0625788417666	-268.3362894208833	545.0625788417666	-545.0625788417666	-259.94628942088343	64.98657235522083	64.98657235522083	-259.9462894208833	-64.98657235522083	8.39	64.98657235522083	268.3362894208833
202	-412.8779713908707	889.3837557618997	296.46125192063323	412.8779713908707	72.01781298015831	-601.3125038412664	-340.8601584107124	296.46125192063323	-72.01781298015831	296.46125192063323	296.46125192063323	-296.46125192063323	-72.01781298015831	-72.01781298015831	72.01781298015831	601.3125038412664	296.46125192063323	72.01781298015831	72.01781298015831	-72.01781298015831	601.3125038412664	-296.46125192063323	601.3125038412664	-601.3125038412664	-288.0712519206333	72.01781298015831	72.01781298015831	-288.07125192063324	-72.01781298015831	8.39	72.01781298015831	296.46125192063323
203	-346.2638019453862	744.0437496990246	248.0145832330082	346.2638019453862	59.90614580825205	-504.41916646601646	-286.35765613713414	248.0145832330082	-59.90614580825205	248.0145832330082	248.0145832330082	-248.0145832330082	-59.90614580825205	-59.90614580825205	59.90614580825205	504.41916646601646	248.0145832330082	59.90614580825205	59.90614580825205	-59.90614580825205	504.41916646601646	-248.0145832330082	504.41916646601646	-504.41916646601646	-239.62458323300814	59.90614580825205	59.90614580825205	-239.62458323300814	-59.90614580825205	8.39	59.90614580825205	248.01458323300824
204	-301.1423777787828	645.597006062799	215.199002020933	301.1423777787828	51.70225050523325	-438.788004041866	-249.44012727354956	215.199002020933	-51.70225050523325	215.199002020933	215.199002020933	-215.199002020933	-51.70225050523325	-51.70225050523325	51.70225050523325	438.788004041866	215.199002020933	51.70225050523325	51.70225050523325	-51.70225050523325	438.788004041866	-215.199002020933	438.788004041866	-438.788004041866	-206.80900202093298	51.70225050523325	51.70225050523325	-206.809002020933	-51.70225050523325	8.39	51.70225050523325	215.199002020933
205	-230.3512509328177	491.14363839887494	163.7145461329583	230.3512509328177	38.83113653323957	-335.81909226591665	-191.52011439957812	163.7145461329583	-38.83113653323957	163.7145461329583	163.7145461329583	-163.7145461329583	-38.83113653323957	-38.83113653323957	38.83113653323957	335.81909226591665	163.7145461329583	38.83113653323957	38.83113653323957	-38.83113653323957	335.81909226591665	-163.7145461329583	335.81909226591665	-335.81909226591665	-155.32454613295832	38.83113653323957	38.83113653323957	-155.3245461329583	-38.83113653323957	8.39	38.83113653323957	163.71454613295833
206	-255.97815677073	547.0568874997746	182.3522958332582	255.97815677073	43.490573958314556	-373.0945916665164	-212.48758281241544	182.3522958332582	-43.490573958314556	182.3522958332582	182.3522958332582	-182.3522958332582	-43.490573958314556	-43.490573958314556	43.490573958314556	373.0945916665164	182.3522958332582	43.490573958314556	43.490573958314556	-43.490573958314556	373.0945916665164	-182.3522958332582	373.0945916665164	-373.0945916665164	-173.96229583325828	43.490573958314556	43.490573958314556	-173.96229583325817	-43.490573958314556	8.39	43.490573958314556	182.35229583325818
207	-275.3785213908704	589.384955761899	196.46165192063302	275.3785213908704	47.01791298015826	-401.313303841266	-228.36060841071213	196.46165192063302	-47.01791298015826	196.46165192063302	196.46165192063302	-196.46165192063302	-47.01791298015826	-47.01791298015826	47.01791298015826	401.313303841266	196.46165192063302	47.01791298015826	47.01791298015826	-47.01791298015826	401.313303841266	-196.46165192063302	401.313303841266	-401.313303841266	-188.0716519206331	47.01791298015826	47.01791298015826	-188.07165192063303	-47.01791298015826	8.39	47.01791298015826	196.461651920633
208	-213.23250065809262	453.7936377994748	151.26454593315827	213.23250065809262	35.71863648328957	-310.91909186631653	-177.51386417480305	151.26454593315827	-35.71863648328957	151.26454593315827	151.26454593315827	-151.26454593315827	-35.71863648328957	-35.71863648328957	35.71863648328957	310.91909186631653	151.26454593315827	35.71863648328957	35.71863648328957	-35.71863648328957	310.91909186631653	-151.26454593315827	310.91909186631653	-310.91909186631653	-142.87454593315817	35.71863648328957	35.71863648328957	-142.87454593315826	-35.71863648328957	8.39	35.71863648328957	151.26454593315827
209	-191.78255222066088	406.9937502996237	135.6645834332079	191.78255222066088	31.818645858301977	-279.7191668664158	-159.9639063623589	135.6645834332079	-31.81864585830197	135.6645834332079	135.6645834332079	-135.6645834332079	-31.81864585830197	-31.818645858301977	31.81864585830197	279.7191668664158	135.6645834332079	31.818645858301977	31.818645858301977	-31.818645858301977	279.7191668664158	-135.6645834332079	279.7191668664158	-279.7191668664158	-127.2745834332078	31.818645858301977	31.81864585830197	-127.27458343320788	-31.818645858301977	8.39	31.81864585830197	135.6645834332079
210	-286.12494555802385	612.8316993993249	204.27723313310827	286.12494555802385	48.97180828327707	-416.9444662662165	-237.15313727474677	204.27723313310827	-48.97180828327707	204.27723313310827	204.27723313310827	-204.27723313310827	-48.97180828327707	-48.97180828327707	48.97180828327707	416.9444662662165	204.27723313310827	48.97180828327707	48.97180828327707	-48.97180828327707	416.9444662662165	-204.27723313310827	416.9444662662165	-416.9444662662165	-195.8872331331084	48.97180828327707	48.97180828327707	-195.88723313310834	-48.97180828327707	8.39	48.97180828327707	204.27723313310827
211	-217.51217110802352	463.1311005993241	154.37703353310803	217.51217110802352	36.49675838327701	-317.14406706621605	-181.0154127247465	154.37703353310803	-36.49675838327701	154.37703353310803	154.37703353310803	-154.37703353310803	-36.49675838327701	-36.49675838327701	36.49675838327701	317.14406706621605	154.37703353310803	36.49675838327701	36.49675838327701	-36.49675838327701	317.14406706621605	-154.37703353310803	317.14406706621605	-317.14406706621605	-145.98703353310805	36.49675838327701	36.49675838327701	-145.98703353310805	-36.49675838327701	8.39	36.49675838327701	154.37703353310803
212	-234.63092138274874	500.48110119872456	166.82703373290818	234.63092138274874	39.60925843322705	-342.0440674658164	-195.0216629495217	166.82703373290818	-39.60925843322705	166.82703373290818	166.82703373290818	-166.82703373290818	-39.60925843322705	-39.60925843322705	39.60925843322705	342.0440674658164	166.82703373290818	39.60925843322705	39.60925843322705	-39.60925843322705	342.0440674658164	-166.82703373290818	342.0440674658164	-342.0440674658164	-158.43703373290822	39.60925843322705	39.60925843322705	-158.43703373290816	-39.60925843322705	8.39	39.60925843322705	166.8270337329082
213	-316.151387883093	678.3439371994757	226.11464573315857	316.151387883093	54.431161433289645	-460.6192914663171	-261.72022644980336	226.11464573315857	-54.431161433289645	226.11464573315857	226.11464573315857	-226.11464573315857	-54.431161433289645	-54.431161433289645	54.431161433289645	460.6192914663171	226.11464573315857	54.431161433289645	54.431161433289645	-54.431161433289645	460.6192914663171	-226.11464573315857	460.6192914663171	-460.6192914663171	-217.72464573315855	54.431161433289645	54.431161433289645	-217.72464573315858	-54.431161433289645	8.39	54.431161433289645	226.11464573315857
214	-266.76765277823245	570.5976060615982	190.19920202053274	266.76765277823245	45.45230050513318	-388.7884040410655	-221.31535227309928	190.19920202053274	-45.45230050513318	190.19920202053274	190.19920202053274	-190.19920202053274	-45.45230050513318	-45.45230050513318	45.45230050513318	388.7884040410655	190.19920202053274	45.45230050513318	45.45230050513318	-45.45230050513318	388.7884040410655	-190.19920202053274	388.7884040410655	-388.7884040410655	-181.80920202053275	45.45230050513318	45.45230050513318	-181.80920202053267	-45.45230050513318	8.39	45.45230050513318	190.19920202053277
215	-198.2234905537824	421.04670666279793	140.34890222093264	198.2234905537824	32.989725555233164	-289.0878044418653	-165.23376499854925	140.34890222093264	-32.989725555233164	140.34890222093264	140.34890222093264	-140.34890222093264	-32.989725555233164	-32.989725555233164	32.989725555233164	289.0878044418653	140.34890222093264	32.989725555233164	32.989725555233164	-32.989725555233164	289.0878044418653	-140.34890222093264	289.0878044418653	-289.0878044418653	-131.95890222093269	32.989725555233164	32.989725555233164	-131.95890222093266	-32.989725555233164	8.39	32.989725555233164	140.34890222093264
216	-320.43105833302377	687.6813999993246	229.2271333331082	320.43105833302377	55.20928333327705	-466.8442666662164	-265.22177499974674	229.2271333331082	-55.20928333327705	229.2271333331082	229.2271333331082	-229.2271333331082	-55.20928333327705	-55.20928333327705	55.20928333327705	466.8442666662164	229.2271333331082	55.20928333327705	55.20928333327705	-55.20928333327705	466.8442666662164	-229.2271333331082	466.8442666662164	-466.8442666662164	-220.83713333310845	55.20928333327705	55.20928333327705	-220.83713333310823	-55.20928333327705	8.39	55.20928333327705	229.2271333331082
217	-423.6243955580241	912.8304993993254	304.2768331331085	423.6243955580241	73.97170828327712	-616.943666266217	-349.652687274747	304.2768331331085	-73.97170828327712	304.2768331331085	304.2768331331085	-304.2768331331085	-73.97170828327712	-73.97170828327712	73.97170828327712	616.943666266217	304.2768331331085	73.97170828327712	73.97170828327712	-73.97170828327712	616.943666266217	-304.2768331331085	616.943666266217	-616.943666266217	-295.88683313310867	73.97170828327712	73.97170828327712	-295.88683313310844	-73.97170828327712	8.39	73.97170828327712	304.2768331331085
218	-389.18078333302435	837.6807999993258	279.2269333331086	389.18078333302435	67.70923333327714	-566.8438666662172	-321.4715499997472	279.2269333331086	-67.70923333327714	279.2269333331086	279.2269333331086	-279.2269333331086	-67.70923333327714	-67.70923333327714	67.70923333327714	566.8438666662172	279.2269333331086	67.70923333327714	67.70923333327714	-67.70923333327714	566.8438666662172	-279.2269333331086	566.8438666662172	-566.8438666662172	-270.8369333331087	67.70923333327714	67.70923333327714	-270.8369333331086	-67.70923333327714	8.39	67.70923333327714	279.2269333331086
219	-352.7047402785079	758.0967060621991	252.69890202073304	352.7047402785079	61.07722550518325	-513.7878040414661	-291.62751477332466	252.69890202073304	-61.07722550518325	252.69890202073304	252.69890202073304	-252.69890202073304	-61.07722550518325	-61.07722550518325	61.07722550518325	513.7878040414661	252.69890202073304	61.07722550518325	61.07722550518325	-61.07722550518325	513.7878040414661	-252.69890202073304	513.7878040414661	-513.7878040414661	-244.308902020733	61.07722550518325	61.07722550518325	-244.30890202073306	-61.07722550518325	8.39	61.07722550518325	252.69890202073304
220	-296.84555434107654	636.2221185623488	212.07403952078292	296.84555434107654	50.92100988019573	-432.5380790415659	-245.9245444608808	212.07403952078292	-50.92100988019573	212.07403952078292	212.07403952078292	-212.07403952078292	-50.92100988019573	-50.92100988019573	50.92100988019573	432.5380790415659	212.07403952078292	50.92100988019573	50.92100988019573	-50.92100988019573	432.5380790415659	-212.07403952078292	432.5380790415659	-432.5380790415659	-203.68403952078287	50.92100988019573	50.92100988019573	-203.6840395207829	-50.92100988019573	8.39	50.92100988019573	212.07403952078295
221	-236.7750362781643	505.15917006144934	168.3863900204831	236.7750362781643	39.99909750512077	-345.16278004096625	-196.77593877304352	168.3863900204831	-39.99909750512077	168.3863900204831	168.3863900204831	-168.3863900204831	-39.99909750512077	-39.99909750512077	39.99909750512077	345.16278004096625	168.3863900204831	39.99909750512077	39.99909750512077	-39.99909750512077	345.16278004096625	-168.3863900204831	345.16278004096625	-345.16278004096625	-159.99639002048306	39.99909750512077	39.99909750512077	-159.9963900204831	-39.99909750512077	8.39	39.99909750512077	168.38639002048313
222	-193.9266671160763	411.67181916234824	137.22393972078274	193.9266671160763	32.20848493019569	-282.8378794415655	-161.7181821858806	137.22393972078274	-32.20848493019569	137.22393972078274	137.22393972078274	-137.22393972078274	-32.20848493019569	-32.20848493019569	32.20848493019569	282.8378794415655	137.22393972078274	32.20848493019569	32.20848493019569	-32.20848493019569	282.8378794415655	-137.22393972078274	282.8378794415655	-282.8378794415655	-128.83393972078275	32.20848493019569	32.20848493019569	-128.83393972078272	-32.20848493019569	8.39	32.20848493019569	137.22393972078277
223	-391.3248982284397	842.3588688620503	280.7862896206834	391.3248982284397	68.09907240517086	-569.9625792413668	-323.2258258232688	280.7862896206834	-68.09907240517086	280.7862896206834	280.7862896206834	-280.7862896206834	-68.09907240517086	-68.09907240517086	68.09907240517086	569.9625792413668	280.7862896206834	68.09907240517086	68.09907240517086	-68.09907240517086	569.9625792413668	-280.7862896206834	569.9625792413668	-569.9625792413668	-272.3962896206834	68.09907240517086	68.09907240517086	-272.39628962068343	-68.09907240517086	8.39	68.09907240517086	280.7862896206834
224	-372.0620330582993	800.3307993999258	266.7769331333086	372.0620330582993	64.59673328332715	-541.9438662666172	-307.4652997749721	266.7769331333086	-64.59673328332715	266.7769331333086	266.7769331333086	-266.7769331333086	-64.59673328332715	-64.59673328332715	64.59673328332715	541.9438662666172	266.7769331333086	64.59673328332715	64.59673328332715	-64.59673328332715	541.9438662666172	-266.7769331333086	541.9438662666172	-541.9438662666172	-258.38693313330856	64.59673328332715	64.59673328332715	-258.3869331333086	-64.59673328332715	8.39	64.59673328332715	266.7769331333086
225	-288.2690604534392	617.5097682620492	205.83658942068305	288.2690604534392	49.36164735517076	-420.06317884136615	-238.90741309826845	205.83658942068305	-49.36164735517076	205.83658942068305	205.83658942068305	-205.83658942068305	-49.36164735517076	-49.36164735517076	49.36164735517076	420.06317884136615	205.83658942068305	49.36164735517076	49.36164735517076	-49.36164735517076	420.06317884136615	-205.83658942068305	420.06317884136615	-420.06317884136615	-197.44658942068307	49.36164735517076	49.36164735517076	-197.44658942068304	-49.36164735517076	8.39	49.36164735517076	205.83658942068308
226	-369.92220639267464	795.6620866749265	265.2206955583088	369.92220639267464	64.20767388957721	-538.8313911166176	-305.7145325030974	265.2206955583088	-64.20767388957721	265.2206955583088	265.2206955583088	-265.2206955583088	-64.20767388957721	-64.20767388957721	64.20767388957721	538.8313911166176	265.2206955583088	64.20767388957721	64.20767388957721	-64.20767388957721	538.8313911166176	-265.2206955583088	538.8313911166176	-538.8313911166176	-256.83069555830866	64.20767388957721	64.20767388957721	-256.8306955583089	-64.20767388957721	8.39	64.20767388957721	265.2206955583088
227	-387.0409566673997	833.0120872743264	277.6706957581088	387.0409566673997	67.32017393952721	-563.7313915162176	-319.7207827278725	277.6706957581088	-67.32017393952721	277.6706957581088	277.6706957581088	-277.6706957581088	-67.32017393952721	-67.32017393952721	67.32017393952721	563.7313915162176	277.6706957581088	67.32017393952721	67.32017393952721	-67.32017393952721	563.7313915162176	-277.6706957581088	563.7313915162176	-563.7313915162176	-269.28069575810866	67.32017393952721	67.32017393952721	-269.2806957581088	-67.32017393952721	8.39	67.32017393952721	277.6706957581088
228	-380.63000177406224	819.0245493252266	273.0081831084089	380.63000177406224	66.15454577710223	-554.4063662168178	-314.47545599696	273.0081831084089	-66.15454577710223	273.0081831084089	273.0081831084089	-273.0081831084089	-66.15454577710223	-66.15454577710223	66.15454577710223	554.4063662168178	273.0081831084089	66.15454577710223	66.15454577710223	-66.15454577710223	554.4063662168178	-273.0081831084089	554.4063662168178	-554.4063662168178	-264.6181831084088	66.15454577710223	66.15454577710223	-264.61818310840886	-66.15454577710223	8.39	66.15454577710223	273.0081831084089
229	-318.29123166739936	683.0126872743259	227.67089575810863	318.29123166739936	54.82022393952716	-463.7317915162173	-263.4710077278722	227.67089575810863	-54.82022393952716	227.67089575810863	227.67089575810863	-227.67089575810863	-54.82022393952716	-54.82022393952716	54.82022393952716	463.7317915162173	227.67089575810863	54.82022393952716	54.82022393952716	-54.82022393952716	463.7317915162173	-227.67089575810863	463.7317915162173	-463.7317915162173	-219.28089575810873	54.82022393952716	54.82022393952716	-219.2808957581086	-54.82022393952716	8.39	54.82022393952716	227.67089575810866
230	-292.5616127800365	626.8753369746252	208.95844565820838	292.5616127800365	50.1421114145521	-426.3068913164168	-242.41950136548442	208.95844565820838	-50.1421114145521	208.95844565820838	208.95844565820838	-208.95844565820838	-50.1421114145521	-50.1421114145521	50.1421114145521	426.3068913164168	208.95844565820838	50.1421114145521	50.1421114145521	-50.1421114145521	426.3068913164168	-208.95844565820838	426.3068913164168	-426.3068913164168	-200.5684456582084	50.1421114145521	50.1421114145521	-200.56844565820836	-50.1421114145521	8.39	50.1421114145521	208.9584456582084
231	-382.76128621746847	823.6746244744767	274.5582081581589	382.76128621746847	66.54205203953973	-557.5064163163178	-316.21923417792874	274.5582081581589	-66.54205203953973	274.5582081581589	274.5582081581589	-274.5582081581589	-66.54205203953973	-66.54205203953973	66.54205203953973	557.5064163163178	274.5582081581589	66.54205203953973	66.54205203953973	-66.54205203953973	557.5064163163178	-274.5582081581589	557.5064163163178	-557.5064163163178	-266.1682081581589	66.54205203953973	66.54205203953973	-266.1682081581589	-66.54205203953973	8.39	66.54205203953973	274.5582081581589
232	-283.9851188923993	608.1629866743258	202.7209955581086	283.9851188923993	48.58274888952715	-413.8319911162172	-235.40237000287217	202.7209955581086	-48.58274888952715	202.7209955581086	202.7209955581086	-202.7209955581086	-48.58274888952715	-48.58274888952715	48.58274888952715	413.8319911162172	202.7209955581086	48.58274888952715	48.58274888952715	-48.58274888952715	413.8319911162172	-202.7209955581086	413.8319911162172	-413.8319911162172	-194.33099555810864	48.58274888952715	48.58274888952715	-194.3309955581086	-48.58274888952715	8.39	48.58274888952715	202.7209955581086
233	-311.87600566295293	669.0158305373518	223.00527684578395	311.87600566295293	53.65381921144599	-454.4005536915679	-258.22218645150696	223.00527684578395	-53.65381921144599	223.00527684578395	223.00527684578395	-223.00527684578395	-53.65381921144599	-53.65381921144599	53.65381921144599	454.4005536915679	223.00527684578395	53.65381921144599	53.65381921144599	-53.65381921144599	454.4005536915679	-223.00527684578395	454.4005536915679	-454.4005536915679	-214.61527684578402	53.65381921144599	53.65381921144599	-214.6152768457839	-53.65381921144599	8.39	53.65381921144599	223.00527684578392
234	-344.12397527976157	739.3750369740253	246.45834565800845	344.12397527976157	59.51708641450212	-501.3066913160169	-284.60688886525946	246.45834565800845	-59.51708641450212	246.45834565800845	246.45834565800845	-246.45834565800845	-59.51708641450212	-59.51708641450212	59.51708641450212	501.3066913160169	246.45834565800845	59.51708641450212	59.51708641450212	-59.51708641450212	501.3066913160169	-246.45834565800845	501.3066913160169	-501.3066913160169	-238.0683456580084	59.51708641450212	59.51708641450212	-238.0683456580084	-59.51708641450212	8.39	59.51708641450212	246.45834565800843
235	-253.8383301051054	542.3881747747754	180.79605825825848	253.8383301051054	43.10151456456462	-369.98211651651695	-210.7368155405408	180.79605825825848	-43.10151456456462	180.79605825825848	180.79605825825848	-180.79605825825848	-43.10151456456462	-43.10151456456462	43.10151456456462	369.98211651651695	180.79605825825848	43.10151456456462	43.101514564564624	-43.101514564564624	369.98211651651695	-180.79605825825848	369.98211651651695	-369.98211651651695	-172.40605825825833	43.10151456456462	43.10151456456462	-172.40605825825847	-43.101514564564624	8.39	43.10151456456462	180.79605825825848
236	-232.49109471712416	495.81238847372543	165.27079615790848	232.49109471712416	39.22019903947712	-338.93159231581694	-193.27089567764705	165.27079615790848	-39.22019903947712	165.27079615790848	165.27079615790848	-165.27079615790848	-39.22019903947712	-39.22019903947712	39.22019903947712	338.93159231581694	165.27079615790848	39.22019903947712	39.22019903947712	-39.22019903947712	338.93159231581694	-165.27079615790848	338.93159231581694	-338.93159231581694	-156.8807961579085	39.22019903947712	39.22019903947712	-156.8807961579085	-39.22019903947712	8.39	39.22019903947712	165.27079615790848
237	-247.44018861343312	528.4285933383997	176.14286444613322	247.44018861343312	41.93821611153331	-360.6757288922664	-205.50197250189981	176.14286444613322	-41.93821611153331	176.14286444613322	176.14286444613322	-176.14286444613322	-41.93821611153331	-41.93821611153331	41.93821611153331	360.6757288922664	176.14286444613322	41.93821611153331	41.93821611153331	-41.93821611153331	360.6757288922664	-176.14286444613322	360.6757288922664	-360.6757288922664	-167.75286444613317	41.93821611153331	41.93821611153331	-167.75286444613323	-41.93821611153331	8.39	41.93821611153331	176.14286444613322
238	-208.95711843795257	444.4655311373511	148.1551770457837	208.95711843795257	34.94129426144592	-304.7003540915674	-174.01582417650664	148.1551770457837	-34.94129426144592	148.1551770457837	148.1551770457837	-148.1551770457837	-34.94129426144592	-34.94129426144592	34.94129426144592	304.7003540915674	148.1551770457837	34.94129426144592	34.94129426144592	-34.94129426144592	304.7003540915674	-148.1551770457837	304.7003540915674	-304.7003540915674	-139.76517704578367	34.94129426144592	34.94129426144592	-139.76517704578367	-34.94129426144592	8.39	34.94129426144592	148.15517704578372
239	-211.09267399246806	449.1249250744758	149.7083083581586	211.09267399246806	35.329577089539654	-307.8066167163172	-175.7630969029284	149.7083083581586	-35.329577089539654	149.7083083581586	149.7083083581586	-149.7083083581586	-35.329577089539654	-35.329577089539654	35.329577089539654	307.8066167163172	149.7083083581586	35.329577089539654	35.329577089539654	-35.329577089539654	307.8066167163172	-149.7083083581586	307.8066167163172	-307.8066167163172	-141.31830835815856	35.329577089539654	35.329577089539654	-141.31830835815862	-35.329577089539654	8.39	35.329577089539654	149.7083083581586
240	-226.07586871267753	481.8155317367509	160.60517724558363	226.07586871267753	38.05379431139591	-329.6003544911673	-188.02207440128163	160.60517724558363	-38.05379431139591	160.60517724558363	160.60517724558363	-160.60517724558363	-38.05379431139591	-38.05379431139591	38.05379431139591	329.6003544911673	160.60517724558363	38.05379431139591	38.05379431139591	-38.05379431139591	329.6003544911673	-160.60517724558363	329.6003544911673	-329.6003544911673	-152.21517724558362	38.05379431139591	38.05379431139591	-152.21517724558362	-38.05379431139591	8.39	38.05379431139591	160.60517724558366
241	-215.37234444239888	458.46238787432486	152.82079595810828	215.37234444239888	36.107698989527066	-314.0315919162166	-179.2646454528718	152.82079595810828	-36.107698989527066	152.82079595810828	152.82079595810828	-152.82079595810828	-36.107698989527066	-36.107698989527066	36.107698989527066	314.0315919162166	152.82079595810828	36.107698989527066	36.107698989527066	-36.107698989527066	314.0315919162166	-152.82079595810828	314.0315919162166	-314.0315919162166	-144.4307959581083	36.107698989527066	36.107698989527066	-144.43079595810826	-36.107698989527066	8.39	36.107698989527066	152.8207959581083
