	rxn10158	rxn05312	rxn05318	rJB00240	rxn00615	rxn05209	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
40	-545.9229419214053	818.8844128821079	272.9614709607026	545.9229419214053	-818.8844128821079	-545.9229419214053	8.389999999999986	8.389999999999986	272.9614709607026	-8.389999999999986	818.8844128821079	264.57147096070264	8.389999999999986	818.8844128821079	-272.9614709607026	818.8844128821079	-818.8844128821079	8.39	272.9614709607026
41	-564.4389187927015	846.6583781890523	282.21945939635077	564.4389187927015	-846.6583781890523	-564.4389187927015	8.389999999999986	8.389999999999986	282.21945939635077	-8.389999999999986	846.6583781890523	273.8294593963508	8.389999999999986	846.6583781890523	-282.21945939635077	846.6583781890523	-846.6583781890523	8.39	282.21945939635077
42	-601.5450848674434	902.3176273011651	300.7725424337217	601.5450848674434	-902.3176273011651	-601.5450848674434	8.389999999999986	8.389999999999986	300.7725424337217	-8.389999999999986	902.3176273011651	292.3825424337217	8.389999999999986	902.3176273011651	-300.7725424337217	902.3176273011651	-902.3176273011651	8.39	300.77254243372175
43	-342.54197305070136	513.8129595760519	171.27098652535062	342.54197305070136	-513.8129595760519	-342.54197305070136	8.389999999999986	8.389999999999986	171.27098652535062	-8.389999999999986	513.8129595760519	162.88098652535064	8.389999999999986	513.8129595760519	-171.27098652535062	513.8129595760519	-513.8129595760519	8.39	171.27098652535062
44	-490.3747150507013	735.562072576052	245.18735752535065	490.3747150507013	-735.562072576052	-490.3747150507013	8.389999999999986	8.389999999999986	245.18735752535065	-8.389999999999986	735.562072576052	236.79735752535066	8.389999999999986	735.562072576052	-245.18735752535065	735.562072576052	-735.562072576052	8.39	245.18735752535065
45	-287.067958512147	430.6019377682205	143.5339792560735	287.067958512147	-430.6019377682205	-287.067958512147	8.389999999999986	8.389999999999986	143.5339792560735	-8.389999999999986	430.6019377682205	135.1439792560735	8.389999999999986	430.6019377682205	-143.5339792560735	430.6019377682205	-430.6019377682205	8.39	143.5339792560735
46	-434.90070051214707	652.3510507682206	217.45035025607353	434.90070051214707	-652.3510507682206	-434.90070051214707	8.389999999999986	8.389999999999986	217.45035025607353	-8.389999999999986	652.3510507682206	209.06035025607352	8.389999999999986	652.3510507682206	-217.45035025607353	652.3510507682206	-652.3510507682206	8.39	217.45035025607353
47	-527.4439970038516	791.1659955057773	263.7219985019258	527.4439970038516	-791.1659955057773	-527.4439970038516	8.389999999999986	8.389999999999986	263.7219985019258	-8.389999999999986	791.1659955057773	255.33199850192577	8.389999999999986	791.1659955057773	-263.7219985019258	791.1659955057773	-791.1659955057773	8.39	263.7219985019258
48	-305.54705126185144	458.3205768927772	152.77352563092575	305.54705126185144	-458.3205768927772	-305.54705126185144	8.389999999999986	8.389999999999986	152.77352563092575	-8.389999999999986	458.3205768927772	144.38352563092573	8.389999999999986	458.3205768927772	-152.77352563092575	458.3205768927772	-458.3205768927772	8.39	152.7735256309257
49	-397.9796947986317	596.9695421979476	198.98984739931586	397.9796947986317	-596.9695421979476	-397.9796947986317	8.389999999999986	8.389999999999986	198.98984739931586	-8.389999999999986	596.9695421979476	190.59984739931585	8.389999999999986	596.9695421979476	-198.98984739931586	596.9695421979476	-596.9695421979476	8.39	198.98984739931583
50	-139.5679139498896	209.3518709248344	69.7839569749448	139.5679139498896	-209.3518709248344	-139.5679139498896	8.389999999999986	8.389999999999986	69.7839569749448	-8.389999999999986	209.3518709248344	61.3939569749448	8.389999999999986	209.3518709248344	-69.7839569749448	209.3518709248344	-209.3518709248344	8.39	69.7839569749448
51	-250.14695279863167	375.2204291979475	125.07347639931585	250.14695279863167	-375.2204291979475	-250.14695279863167	8.389999999999986	8.389999999999986	125.07347639931585	-8.389999999999986	375.2204291979475	116.68347639931585	8.389999999999986	375.2204291979475	-125.07347639931585	375.2204291979475	-375.2204291979475	8.39	125.07347639931578
52	-194.8204753365934	292.2307130048901	97.41023766829672	194.8204753365934	-292.2307130048901	-194.8204753365934	8.389999999999986	8.389999999999986	97.41023766829672	-8.389999999999986	292.2307130048901	89.02023766829672	8.389999999999986	292.2307130048901	-97.41023766829672	292.2307130048901	-292.2307130048901	8.39	97.41023766829667
53	-268.58901359459344	402.88352039189016	134.29450679729672	268.58901359459344	-402.88352039189016	-268.58901359459344	8.389999999999986	8.389999999999986	134.29450679729672	-8.389999999999986	402.88352039189016	125.9045067972967	8.389999999999986	402.88352039189016	-134.29450679729672	402.88352039189016	-402.88352039189016	8.39	134.2945067972967
54	-416.4217555945935	624.6326333918903	208.21087779729675	416.4217555945935	-624.6326333918903	-416.4217555945935	8.389999999999986	8.389999999999986	208.21087779729675	-8.389999999999986	624.6326333918903	199.82087779729673	8.389999999999986	624.6326333918903	-208.21087779729675	624.6326333918903	-624.6326333918903	8.39	208.21087779729672
55	-453.37979326185143	680.0696898927772	226.68989663092572	453.37979326185143	-680.0696898927772	-453.37979326185143	8.389999999999986	8.389999999999986	226.68989663092572	-8.389999999999986	680.0696898927772	218.2998966309257	8.389999999999986	680.0696898927772	-226.68989663092572	680.0696898927772	-680.0696898927772	8.39	226.68989663092572
56	-176.37841454063164	264.56762181094746	88.18920727031582	176.37841454063164	-264.56762181094746	-176.37841454063164	8.389999999999986	8.389999999999986	88.18920727031582	-8.389999999999986	264.56762181094746	79.79920727031582	8.389999999999986	264.56762181094746	-88.18920727031582	264.56762181094746	-264.56762181094746	8.39	88.18920727031582
57	-379.5745181242619	569.3617771863928	189.78725906213094	379.5745181242619	-569.3617771863928	-379.5745181242619	8.389999999999986	8.389999999999986	189.78725906213094	-8.389999999999986	569.3617771863928	181.39725906213096	8.389999999999986	569.3617771863928	-189.78725906213094	569.3617771863928	-569.3617771863928	8.39	189.78725906213094
58	-121.16273727551973	181.7441059132796	60.581368637759866	121.16273727551973	-181.7441059132796	-121.16273727551973	8.389999999999986	8.389999999999986	60.581368637759866	-8.389999999999986	181.7441059132796	52.191368637759865	8.389999999999986	181.7441059132796	-60.581368637759866	181.7441059132796	-181.7441059132796	8.39	60.58136863775987
59	-157.97323786626183	236.95985679939278	78.98661893313093	157.97323786626183	-236.95985679939278	-157.97323786626183	8.389999999999986	8.389999999999986	78.98661893313093	-8.389999999999986	236.95985679939278	70.59661893313093	8.389999999999986	236.95985679939278	-78.98661893313093	236.95985679939278	-236.95985679939278	8.39	78.98661893313093
60	-102.7942974807395	154.19144622110926	51.39714874036975	102.7942974807395	-154.19144622110926	-102.7942974807395	8.389999999999986	8.389999999999986	51.39714874036975	-8.389999999999986	154.19144622110926	43.00714874036975	8.389999999999986	154.19144622110926	-51.39714874036975	154.19144622110926	-154.19144622110926	8.39	51.39714874036976
