reaction	linear_coefficient
rxn03253	[0.12208145307078616]
rxn02720	[0.12208145307078616]
rxn00946	[0.12208145307078616]
rxn02679	[0.12208145307078616]
rxn02803	[0.12208145307078616]
rxn03251	[0.12208145307078616]
rxn00872	[0.12208145307078616]
rxn01451	[0.16088981637247343]
rxn03242	[0.16088981637247343]
rxn03239	[0.16088981637247343]
rxn06777	[0.16088981637247343]
rxn03244	[0.16088981637247343]
rxn03249	[0.16088981637247343]
rxn03246	[0.16088981637247343]
rxn02122	[0.044657802901748395]
rxn01387	[0.3452778111640721]
rxn00616	[np.float64(0.2538955111528296)]
rxn00501	[0.07535695596129205]
rxn10125	[0.16571672723089223]
rxn01851	[0.07535695596129205]
rxn13812	[0.3682539068501456]
rxn01297	[0.15722136412007512]
rxn01522	[0.15722136412007512]
rxn00288	[0.2280804155216633]
rxn10126	[0.2280804155216633]
rJB00270	[0.2280804155216633]
rxn06493	[0.07535695596129205]
rxn13808	[np.float64(0.2538955111528296)]
rxn00623	[0.3387132123966225]
rxn00506	[0.07535695596129205]
rxn00779	[0.05064317236618772]
rxn13726	[0.15355291186767683]
rJB00264	[0.15355291186767683]
rxn10122	[0.15355291186767683]
rxn00604	[0.4145922510909663]
rxn10902	[0.4145922510909663]
rxn00671	[0.07535695596129205]
rxn01115	[0.3715362062338704]
rxn00338	[0.3682539068501456]
rxn00248	[0.4391129582517338]
rxn05353	[0.18232130058385296]
rxn05356	[0.18232130058385296]
rxn05355	[0.18232130058385296]
rxn05354	[0.18232130058385296]
rxn05357	[0.18232130058385296]
rxn05352	[0.18232130058385296]
rxn05351	[0.18232130058385296]
rxn05338	[0.40455227650545517]
rxn00611	[0.37192235910254395]
rxn00612	[0.37192235910254395]
rxn05436	[0.450697544311939]
rxn05448	[0.450697544311939]
rxn05442	[0.450697544311939]
rxn05437	[0.450697544311939]
rxn05449	[0.450697544311939]
rxn05443	[0.450697544311939]
rxn05438	[0.450697544311939]
rxn05450	[0.450697544311939]
rxn05444	[0.450697544311939]
rxn05433	[0.450697544311939]
rxn05445	[0.450697544311939]
rxn05439	[0.450697544311939]
rxn05446	[0.450697544311939]
rxn05434	[0.450697544311939]
rxn05440	[0.450697544311939]
rxn05435	[0.450697544311939]
rxn05447	[0.450697544311939]
rxn05441	[0.450697544311939]
rxn05322	[0.450697544311939]
rxn05327	[0.450697544311939]
rxn05324	[0.450697544311939]
rxn13838	[0.450697544311939]
rxn05328	[0.450697544311939]
rxn05326	[0.450697544311939]
rxn13850	[0.450697544311939]
rxn08396	[0.450697544311939]
rxn05325	[0.450697544311939]
rxn05323	[0.450697544311939]
rxn05464	[0.450697544311939]
rxn02866	[0.42308761420178337]
rxn05339	[np.float64(0.2538955111528296)]
rxn05337	[np.float64(0.2538955111528296)]
rxn13844	[np.float64(0.2538955111528296)]
rxn05341	[np.float64(0.2538955111528296)]
rxn05336	[np.float64(0.2538955111528296)]
rxn05372	[np.float64(0.2538955111528296)]
rxn05422	[np.float64(0.2538955111528296)]
rxn05397	[np.float64(0.2538955111528296)]
rxn05376	[np.float64(0.2538955111528296)]
rxn05426	[np.float64(0.2538955111528296)]
rxn05401	[np.float64(0.2538955111528296)]
rxn05380	[np.float64(0.2538955111528296)]
rxn05430	[np.float64(0.2538955111528296)]
rxn05405	[np.float64(0.2538955111528296)]
rxn05461	[np.float64(0.2538955111528296)]
rxn07993	[np.float64(0.2538955111528296)]
rxn05340	[np.float64(0.2538955111528296)]
rxn05342	[np.float64(0.2538955111528296)]
rxn05360	[np.float64(0.2538955111528296)]
rxn05410	[np.float64(0.2538955111528296)]
rxn05385	[np.float64(0.2538955111528296)]
rxn05414	[np.float64(0.2538955111528296)]
rxn05364	[np.float64(0.2538955111528296)]
rxn05389	[np.float64(0.2538955111528296)]
rxn05368	[np.float64(0.2538955111528296)]
rxn05418	[np.float64(0.2538955111528296)]
rxn05393	[np.float64(0.2538955111528296)]
rxn00083	[0.002567140216336341]
rxn11245	[0.22750118621865303]
rxn00781	[0.44838062709989795]
rxn00199	[0.3452778111640721]
rxn08398	[0.19931202680548718]
rxn03532	[0.3387132123966225]
rxn13839	[0.46652981192755266]
rxn13790	[0.024384777296389378]
rxn03897	[0.08211463116307839]
rxn05289	[0.090223841405222]
rxn02842	[0.11204147848527503]
rxn13909	[0.08443154837511943]
rxn01643	[0.41980531481805855]
rJB00277	[0.32152940974065153]
rxn00211	[0.44258833406979536]
rxn01480	[0.3715362062338704]
rxn01053	[0.07535695596129205]
rxn01867	[0.024384777296389378]
rxn01945	[0.024384777296389378]
rJB00104	[0.024384777296389378]
rxn21407	[np.float64(0.2538955111528296)]
rxn08975	[0.07535695596129205]
rJB00263	[0.07535695596129205]
rxn00371	[0.0043048281253671135]
rxn08094	[0.11339301352563229]
rxn00154	[0.10103612172808013]
rxn00085	[0.37018467119351317]
rxn00159	[0.3452778111640721]
rxn00161	[0.3452778111640721]
rxn10062	[0.024384777296389378]
rxn13898	[0.4676882705335732]
rxn01740	[0.3827346394254021]
rxn00962	[0.5991733223169017]
rxn00979	[np.float64(0.2538955111528296)]
rxn00509	[np.float64(0.2538955111528296)]
rxn01101	[0.6775623546576233]
rxn00686	[0.41169610457591493]
rxn00931	[0.5439534620965905]
rxn04954	[0.3363962951845815]
rxn01802	[0.37539773492060546]
rxn01331	[0.06493082850710741]
rxn03951	[0.4983874235931169]
rxn02465	[0.40455227650545517]
rxn00183	[np.float64(0.2538955111528296)]
rxn13895	[np.float64(0.2538955111528296)]
rxn01452	[0.3628477666887166]
rxn02270	[0.7852990050175311]
rxn00508	[0.19931202680548718]
rxn00500	[0.3452778111640721]
rxn02939	[np.float64(0.2538955111528296)]
rxn13682	[0.33099015502315243]
rxn01241	[0.07535695596129205]
rxn02933	[0.3502977984568276]
rxn00907	[0.19931202680548718]
rxn00992	[0.06300006416373988]
rxn00086	[0.23966500158186846]
rxn01475	[0.37192235910254395]
rxn13834	[np.float64(0.2538955111528296)]
rxn00629	[0.24314037739993002]
rxn00546	[0.24314037739993002]
rxn42682	[0.4037799707681081]
rxn13925	[0.2280804155216633]
rxn02774	[0.5236804364912314]
rxn00198	[0.3452778111640721]
rxn03492	[0.22344658109758125]
rxn02285	[0.3452778111640721]
rxn00077	[0.2280804155216633]
rxn01268	[0.6904984757581857]
rxn13705	[0.40455227650545517]
rxn09896	[0.46652981192755266]
rxn01045	[0.46652981192755266]
rxn00935	[np.float64(0.2538955111528296)]
rxn00638	[0.7852990050175311]
rxn00763	[0.3983738306066791]
rxn03958	[0.09524382869797755]
rxn13906	[np.float64(0.2538955111528296)]
rxn01302	[0.5277350416123033]
rxn00834	[0.3502977984568276]
rxn05293	[0.37192235910254395]
rxn07967	[0.37192235910254395]
rxn00105	[0.4468360156252039]
rxn02373	[0.3192124925286105]
rxn02474	[0.46652981192755266]
rxn03055	[0.3831207922940756]
rxn09953	[0.08578308341547668]
rxn02112	[0.32152940974065153]
rxn02632	[0.32152940974065153]
rxn01686	[0.32152940974065153]
rxn13787	[0.43486527669632524]
rxn13896	[0.43486527669632524]
rxn01790	[np.float64(0.2538955111528296)]
rxn00859	[0.11030379057624426]
rxn08352	[0.3419955117803473]
rxn08756	[0.3419955117803473]
rxn00122	[np.float64(0.2538955111528296)]
rxn00184	[0.3864030916778004]
rxn01011	[0.3827346394254021]
rxn06591	[0.1913958929976803]
rxn02186	[0.39856690704101577]
rxn08764	[0.39856690704101577]
rxn02929	[0.5373888633291408]
rxn00190	[0.19197512230069058]
rxn00138	[0.19197512230069058]
rxn08977	[0.1744051667760461]
rxn36840	[0.1744051667760461]
rxn02003	[0.18232130058385296]
rxn08291	[0.3452778111640721]
rxn13795	[0.07535695596129205]
rxn13788	[0.024384777296389378]
rxn00429	[np.float64(0.2538955111528296)]
rxn02440	[0.5955048700645034]
rxn00868	[np.float64(0.2538955111528296)]
rxn10074	[np.float64(0.2538955111528296)]
rxn01729	[np.float64(0.2538955111528296)]
rxn01068	[np.float64(0.2538955111528296)]
rxn01314	[np.float64(0.2538955111528296)]
rxn05570	[0.07535695596129205]
rxn05159	[0.07535695596129205]
rxn05180	[0.07535695596129205]
rxn10073	[0.07535695596129205]
rxn08087	[0.23020425629936758]
rxn08086	[0.23020425629936758]
rxn08089	[0.23020425629936758]
rxn08088	[0.23020425629936758]
rxn08085	[0.23020425629936758]
rxn08083	[0.23020425629936758]
rxn08084	[0.23020425629936758]
rxn10215	[0.23020425629936758]
rxn10218	[0.23020425629936758]
rxn10214	[0.23020425629936758]
rxn10219	[0.23020425629936758]
rxn10217	[0.23020425629936758]
rxn10216	[0.23020425629936758]
rxn10212	[0.23020425629936758]
rxn10211	[0.23020425629936758]
rxn10213	[0.23020425629936758]
rxn05175	[0.011062503327153451]
rxn03243	[0.3263563205990704]
rxn03248	[0.3263563205990704]
rxn06510	[0.3263563205990704]
rxn02804	[0.3263563205990704]
rxn02680	[0.3263563205990704]
rxn05619	[0.0523808602752185]
rxn05163	[0.011062503327153451]
rxn10158	[0.07265388588057752]
rxn05603	[0.07265388588057752]
rxn05154	[0.04060319778067659]
rxn00727	[0.16320673358451446]
rxn05161	[0.110496867010581]
rxn05168	[0.110496867010581]
rxn05155	[0.15355291186767683]
rxn05201	[np.float64(0.2538955111528296)]
rxn02831	[0.06531698137578092]
rxn13885	[0.07535695596129205]
rxn05512	[0.024384777296389378]
rxn08669	[0.017240949225929534]
rxn05156	[0.04060319778067659]
rxn05164	[0.04060319778067659]
rxn13828	[0.20278740262354872]
rxn13829	[0.20278740262354872]
rxn05247	[0.06531698137578092]
rxn05248	[0.06531698137578092]
rxn05249	[0.06531698137578092]
rxn05250	[0.06531698137578092]
rxn05251	[0.06531698137578092]
rxn05252	[0.06531698137578092]
rxn09450	[0.06531698137578092]
rxn09449	[0.06531698137578092]
rxn09448	[0.06531698137578092]
rxn05736	[0.06531698137578092]
rxn00947	[0.06531698137578092]
rxn13892	[0.024384777296389378]
rxn08002	[0.37192235910254395]
rxn05349	[0.37192235910254395]
