"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PA14_00010",1119.82068129082,-0.258783431952022,0.0645059326379216,-4.01177723302754,6.02633528780174e-05,0.000687094089937019
"PA14_00020",690.807859394379,0.407430258051635,0.120267813997826,3.38769155693641,0.000704834794023362,0.00555868853666014
"PA14_00030",799.083326803196,-0.516815880707831,0.152406540303529,-3.39103479206703,0.000696292612810627,0.00550599386102527
"PA14_00050",1178.21488079228,0.504264048935504,0.0767910367409544,6.56670453137102,5.14409745061179e-11,2.30399302221542e-09
"PA14_00060",1412.96648470534,-0.0403904049916335,0.0660347495204062,-0.611653792661876,0.540766839652137,0.782163953000266
"PA14_00070",930.261472105178,-0.0544573700236993,0.106711262276178,-0.510324485552039,0.609824151300886,0.830827438072239
"PA14_00080",1272.93039688465,0.226525955234312,0.210859430932251,1.07429842825999,0.282688949262614,0.538724921513766
"PA14_00090",495.104486802126,1.19153613279644,0.269860455604832,4.41537879318361,1.0083326600954e-05,0.000149373931274597
"PA14_00100",1171.29259979443,0.61801917901739,0.367644538105477,1.68102369261931,0.092758312652156,0.255051993493914
"PA14_00110",934.942226460937,0.349073872189927,0.553146488831879,0.63106948925427,NA,NA
"PA14_00120",1665.43621527153,-0.0647083213095322,0.211923965041679,-0.305337441647084,0.760109162295726,0.918569686549846
"PA14_00130",984.272579614495,-0.650224209572506,0.149108118106111,-4.36075659616186,1.29613485887448e-05,0.000183023180934172
"PA14_00140",895.703896658849,0.152196224194534,0.484853709083419,0.313901330119243,0.753595980120557,0.914542501511779
"PA14_00150",577.974946136396,-0.294764313274249,0.607335917058032,-0.485339834176289,0.62743530343931,0.840244474332531
"PA14_00160",1392.22390507482,0.091456641520268,0.0643256584746849,1.42177544216295,0.155091450951193,0.364102902663059
"PA14_00170",358.314646720828,0.745262968500802,0.342587844213916,2.17539232955227,0.0296007288187756,0.109767773815033
"PA14_00180",1217.5245853623,-0.0282086128551213,0.520075030585469,-0.0542395062177197,0.956744345583998,0.984507072781454
"PA14_00190",1106.43304293892,0.523117597154779,0.149645088413587,3.49572179548583,0.000472781349800374,0.00396845604451763
"PA14_00200",808.778209147075,-0.309937980486947,0.100453155687058,-3.0853981476948,0.002032798338659,0.0131790318109838
"PA14_00210",473.401031328207,-1.90532397907606,0.770000673531849,-2.47444456163485,0.0133443529589621,0.0589459312848227
"PA14_00230",1480.97168084801,-0.112862808853469,0.518925191122012,-0.217493409039247,0.827823842898495,0.945004784361235
"PA14_00240",1359.66616613924,0.181800777606828,0.0537062785186686,3.38509356114915,0.000711539970824435,0.00560337727024242
"PA14_00250",1006.16652324356,-1.91172824195146,0.656979015469016,-2.9098771755848,0.00361570818130096,0.0212209540373416
"PA14_00280",1214.10612481056,-0.0604335539763747,0.473683495445645,-0.127582139883338,0.898479665921091,0.969223874555521
"PA14_00290",1117.76352026123,0.356753792928454,0.0984467919797527,3.62382344568248,0.000290279793325278,0.00261662587285192
"PA14_00300",799.496371074567,0.0306573147557764,0.149109357271391,0.205602889830566,0.837101119997146,0.948052141312205
"PA14_00310",992.896580009716,0.336202333460923,0.21769290102481,1.54438813520431,0.122494332625066,0.309229418291283
"PA14_00320",1272.12715977623,-0.0014654875210239,0.311549089949403,-0.00470387354128334,0.996246865766021,0.998162055476511
"PA14_00340",616.017659468598,-0.62709679585886,0.749189197852979,-0.837033953046827,0.402573483308824,0.667617523809513
"PA14_00360",537.405707810476,-0.894405085117972,0.606207487214733,-1.47541081887224,0.14010212846897,0.339621776960933
"PA14_00380",559.271739594883,-1.77219765314712,0.724080074197876,-2.44751611913962,0.014384469082761,0.0628553058319123
"PA14_00400",716.480834082916,0.755685061161943,0.191675250881466,3.94252809210755,8.06272028136252e-05,0.000875446503277487
"PA14_00410",1610.69169538894,0.369770081794767,0.447213254914393,0.826831668630997,0.408332477666217,0.671329643432964
"PA14_00420",884.341339385022,-0.0414855911932627,0.199926303966736,-0.207504417228486,0.835615943298599,0.947425099518346
"PA14_00430",1229.03495495473,-0.169716250783711,0.166248150343073,-1.0208609866244,0.307320305166739,0.567063826688418
"PA14_00440",1586.71327422513,0.0623485286298504,0.065255270661005,0.955455827526103,0.339347233352261,0.603130633747395
"PA14_00450",1336.56934008877,0.229899772496457,0.0427759311695359,5.37451240009911,7.67901989786615e-08,1.77515407558333e-06
"PA14_00460",585.100861018351,0.143006376200615,0.291264805453889,0.490984058227572,0.623437722856269,0.8372378695561
"PA14_00470",1350.37335121701,-0.643019964463778,0.235163408051252,-2.73435382567528,0.00625028401736124,0.0328440680765646
"PA14_00480",873.52611977094,0.593031016198493,0.528809845572863,1.1214447332312,0.26209860397403,0.515122144869082
"PA14_00490",1119.44704982028,-1.27947177189249,0.452041885809063,-2.83042747156605,0.00464858494200858,0.0260207238891264
"PA14_00510",380.394701049023,0.0893567755140777,0.242684328827039,0.368201671471593,0.712722864098872,0.893709575651538
"PA14_00520",1091.46953210768,-1.11915403909773,0.203042242380623,-5.51192710431048,3.54925925408304e-08,8.92451899283249e-07
"PA14_00530",1497.59338598228,-0.242441550908165,0.0657613817743535,-3.68668577768108,0.000227193600656446,0.00210878251793784
"PA14_00550",1089.84792835119,0.283884719430457,0.107380035558038,2.64373836305,0.00819960096175069,0.0406778463394651
"PA14_00560",1191.6382425625,-0.188429938479538,0.563708596237946,-0.334268343142314,0.738177076390556,0.907504508924675
"PA14_00570",1330.1529106974,-1.51919436276574,0.4295669488694,-3.53657181206372,0.000405356281751122,0.00349459783951756
"PA14_00580",1466.70406724175,0.37682421195264,0.335103819806512,1.12449990027036,0.260801012796581,0.51350007394937
"PA14_00590",1323.58422962221,-1.18642684940337,0.583723353644737,-2.03251564631667,0.0421014814476708,0.142652360011523
"PA14_00600",1143.59238289369,-0.638675948670717,0.677459601404006,-0.942751342437377,0.345808105140186,0.610569099713178
"PA14_00620",1133.76737237088,-0.738439127890953,0.536356561381594,-1.3767690768783,0.168583654274156,0.386935425254871
"PA14_00630",866.495469656956,-0.3794282784447,0.734873137102745,-0.516318068096223,0.605632278936201,0.828858881628369
"PA14_00640",1109.2566539054,-3.14598518684882,0.317404805804151,-9.91158649560584,3.70712124102955e-23,8.17420233647016e-21
"PA14_00650",735.338470863827,0.286533928329731,0.481294024900972,0.595340713794829,0.551615746253304,0.791227019180748
"PA14_00660",1184.11993853812,-1.67739824005004,0.521316879160442,-3.21761735923728,0.00129260133712474,0.00916005372773314
"PA14_00670",732.543440622713,0.531251876027736,0.234050977560783,2.26981267741029,0.0232189510560696,0.0909148058884211
"PA14_00680",1068.78537829009,-0.0934038133395063,0.807863670926863,-0.115618286476905,0.907955069588939,0.973047424732094
"PA14_00690",1419.42818591213,-0.483527103114516,0.48885521236624,-0.989100843937137,NA,NA
"PA14_00700",1555.3982386173,-0.200881402792745,0.434045860470763,-0.462811470140207,0.643499508848403,0.851340649711588
"PA14_00710",1098.11142538462,0.535186041107107,0.231493910978796,2.31187956021931,0.0207843214129841,0.0835599682052158
"PA14_00720",1035.75933925676,-0.447370632511923,0.631455322527994,-0.708475511332934,0.478650014405143,0.731955330110612
"PA14_00730",1415.62995160196,-0.507572629780434,0.770520693116475,-0.658739777289417,0.510062885251864,0.760975418863378
"PA14_00740",1085.68847274062,0.00784620791628834,0.139452111912919,0.0562645327392954,0.955131072830724,0.983965218425614
"PA14_00750",1434.07698144443,-0.0416741197505936,0.0573136994556616,-0.727123186016514,0.467150496334493,0.724051906889967
"PA14_00760",1254.61624774475,0.249710785055415,0.0581986767206356,4.29066087282487,1.78142181382676e-05,0.000240303323733384
"PA14_00770",446.928698403072,0.807055989622456,0.342061153614877,2.35939094835396,0.0183049600627469,0.0759351201445209
"PA14_00780",1398.22037709981,0.0708450080801219,0.0503013689760266,1.40841113318181,0.159009364467539,0.370569384753008
"PA14_00790",1090.46802616951,0.184672816978201,0.536814380512553,0.34401615098663,0.730834139859619,0.904045293603065
"PA14_00800",1325.44932860343,0.107453350975329,0.357451259561866,0.300609798121949,0.763712059047266,0.919350040953958
"PA14_00810",1549.2731674661,0.0634928506161399,0.364686594111242,0.174102507855752,0.861784902317898,0.955815988583577
