"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PA14_00010",1119.82068129082,-0.176138435648579,0.0646502779642234,-2.72448071678905,0.00644026910618631,0.0290267789196274
"PA14_00020",690.807859394379,0.183519206157104,0.120076601249259,1.52835110460987,0.126425387796701,0.282241724391934
"PA14_00030",799.083326803196,-0.325526558959038,0.152553715875419,-2.13384876986461,0.0328551622111505,0.104760091744453
"PA14_00050",1178.21488079228,0.601109640406572,0.0769410007823219,7.81260490888603,5.60179825949056e-15,3.52913290347905e-13
"PA14_00060",1412.96648470534,-0.111964408432655,0.0660145299116045,-1.69605704354145,0.0898750776756004,0.220665447672042
"PA14_00070",930.261472105178,-0.00205925786568306,0.106794019415341,-0.0192825204721834,0.984615727979831,0.992951986918422
"PA14_00080",1272.93039688465,0.262501390723518,0.210895477490316,1.24469900373076,0.213242412331251,0.409966046242476
"PA14_00090",495.104486802126,1.19741039299059,0.269917703300956,4.43620547428669,9.15584587549802e-06,0.000108675909739607
"PA14_00100",1171.29259979443,0.557466130257301,0.367641911695227,1.51632910319386,0.12943615613422,0.287396391602434
"PA14_00110",934.942226460937,0.998672032613968,0.553315785206922,1.80488621382905,NA,NA
"PA14_00120",1665.43621527153,-0.182430733693994,0.211909974451795,-0.860887903771102,0.389299784427683,0.610412763246131
"PA14_00130",984.272579614495,-0.423733942828142,0.149260321733803,-2.83889206391936,0.00452704672124113,0.0216279657107295
"PA14_00140",895.703896658849,0.527817555812287,0.484942613263718,1.08841240463488,0.276413087406809,0.492441339373287
"PA14_00150",577.974946136396,-0.927075583235265,0.607209641838525,-1.52678007619945,0.126815707513666,0.282672803723114
"PA14_00160",1392.22390507482,0.122771929724598,0.0643920738389271,1.90663108679657,0.0565683765790045,0.157736625937467
"PA14_00170",358.314646720828,1.14780842073441,0.343036359315219,3.34602554383947,0.000819788432444909,0.00531056167593973
"PA14_00180",1217.5245853623,0.344289270739863,0.520127587383134,0.661932339470881,0.508014584927985,0.719575306042242
"PA14_00190",1106.43304293892,0.762551233186185,0.149805333498535,5.09028093578287,3.57533406685771e-07,5.56994299056936e-06
"PA14_00200",808.778209147075,-0.110592280421415,0.100670448510767,-1.098557541537,0.271961105981538,0.487387627568665
"PA14_00210",473.401031328207,-1.29702011317035,0.770109851648028,-1.6842014296983,0.0921427470555671,0.22450249420721
"PA14_00230",1480.97168084801,0.026433778068187,0.518944465966707,0.0509375854291948,0.959375255528964,0.983213861270567
"PA14_00240",1359.66616613924,0.159007234158637,0.0537456683904156,2.95851254474291,0.00309127659322897,0.0156281205546576
"PA14_00250",1006.16652324356,-1.92662324398563,0.656983191480755,-2.93253049540471,0.00336211901919657,0.0168047326391055
"PA14_00280",1214.10612481056,0.0876197462194874,0.473709206184149,0.184965259436876,0.8532562843146,0.936931292468034
"PA14_00290",1117.76352026123,0.494170043970406,0.0985987323328994,5.01193100842248,5.38865255905733e-07,8.12977503186202e-06
"PA14_00300",799.496371074567,0.191962457100673,0.14926362423129,1.28606321928254,0.198420999178653,0.391447896865525
"PA14_00310",992.896580009716,0.788349605702399,0.21789755106628,3.61798286325209,0.000296908050076786,0.00228173438483943
"PA14_00320",1272.12715977623,0.175277643046657,0.311596974631385,0.562513943705673,0.573765906121383,0.767475487586069
"PA14_00340",616.017659468598,-0.0374332834327837,0.749318781123469,-0.0499564195850786,0.96015711706328,0.983258545542397
"PA14_00360",537.405707810476,1.07889964676655,0.606891580219235,1.77774693525458,0.0754454273087828,0.195096362093483
"PA14_00380",559.271739594883,-1.43347887306368,0.724142934703737,-1.97955238443381,0.0477538478742072,0.138689366698495
"PA14_00400",716.480834082916,0.477392935492263,0.191512055878107,2.4927565698324,0.0126755715387052,0.0495696122997252
"PA14_00410",1610.69169538894,-0.165533725647364,0.447156955330463,-0.370191548345769,0.71123977342864,0.858417884102028
"PA14_00420",884.341339385022,0.420570111994275,0.20016384523446,2.10112925989029,0.0356296210192411,0.111376563415109
"PA14_00430",1229.03495495473,-0.08520650603731,0.166303251451831,-0.512356224508271,0.608401722126804,0.794163723349946
"PA14_00440",1586.71327422513,-0.0579372977341937,0.0651962868019583,-0.888659470901853,0.374186118956318,0.59489989461358
"PA14_00450",1336.56934008877,0.0207050844832801,0.0425378898729652,0.486744512835818,0.62643939638837,0.80470021498869
"PA14_00460",585.100861018351,0.406317862998832,0.291409280012638,1.39432025974331,0.163220915631445,0.340180079487222
"PA14_00470",1350.37335121701,-0.700458791800409,0.235163715173562,-2.97860063693686,0.00289567921184345,0.0148222579656237
"PA14_00480",873.52611977094,0.687731855482905,0.528834149673838,1.30046793670013,0.193440638641029,0.383789550889801
"PA14_00490",1119.44704982028,-1.02982635809608,0.452076441663002,-2.27799164740319,0.0227270752519487,0.0775100073881155
"PA14_00510",380.394701049023,0.29447283832371,0.242907853087411,1.21228208384742,0.225404419633963,0.426315856753111
"PA14_00520",1091.46953210768,-0.646944149546497,0.203209242534774,-3.1836354561274,0.00145438047517194,0.00834137935896553
"PA14_00530",1497.59338598228,-0.251804669557348,0.0657915443851435,-3.82731051399681,0.000129551044056128,0.00110359009743504
"PA14_00550",1089.84792835119,0.349005683486317,0.107471329045279,3.24743060857913,0.00116452056677945,0.00703777323417173
"PA14_00560",1191.6382425625,0.151299349071394,0.563749403311043,0.268380504143817,0.788406444668553,0.905072916957312
"PA14_00570",1330.1529106974,-1.45109588918317,0.429578011028077,-3.37795662704049,0.000730265979178431,0.00479017718378712
"PA14_00580",1466.70406724175,0.257616589603136,0.335091318539132,0.768795177166163,0.442014912394244,0.66149951090215
"PA14_00590",1323.58422962221,-1.44050609711592,0.583706466738568,-2.46786043876588,0.0135923301909766,0.0522573976328829
"PA14_00600",1143.59238289369,-0.997916884531034,0.677435152112624,-1.47308104904059,0.140729182764622,0.30549049783778
"PA14_00620",1133.76737237088,-1.01692387156166,0.536333068256005,-1.8960678200738,0.0579510771368381,0.160344365456319
"PA14_00630",866.495469656956,0.190780887008852,0.734958343605337,0.259580544487701,0.795187345261199,0.908957999272504
"PA14_00640",1109.2566539054,-3.17718645900681,0.317406355117965,-10.0098388320738,1.37977132772686e-23,2.47194656933065e-21
"PA14_00650",735.338470863827,0.396876833742735,0.481356776597833,0.824496201233124,0.409657673370373,0.631905380906014
"PA14_00660",1184.11993853812,-1.48859961687959,0.521342061801874,-2.8553223036228,0.00429931740458459,0.0206259302765552
"PA14_00670",732.543440622713,0.389897857241794,0.234002255038904,1.66621410198364,0.0956707781879824,0.230163899014563
"PA14_00680",1068.78537829009,-0.651244091861715,0.807810230739823,-0.806184506063115,0.420136471118914,0.641872598357845
"PA14_00690",1419.42818591213,-0.423720028547094,0.48886560808581,-0.866741332461905,NA,NA
"PA14_00700",1555.3982386173,-0.242320357456027,0.434047507381439,-0.558280725807917,0.57665270428172,0.769720594562771
"PA14_00710",1098.11142538462,0.400192986213881,0.231467958152023,1.7289347061637,0.0838207816713355,0.210857631119687
"PA14_00720",1035.75933925676,0.956471393726063,0.631749804218129,1.51400346678353,0.130024960221566,0.288368702882104
"PA14_00730",1415.62995160196,-0.219716960571556,0.770547517218023,-0.285143947208888,0.775533861961091,0.897846452064405
"PA14_00740",1085.68847274062,0.0259900679813253,0.139501942805862,0.186306136377572,0.852204695579016,0.936314587917689
"PA14_00750",1434.07698144443,-0.035847271807198,0.0573674976091682,-0.624870759596616,0.53205588483497,0.738904200360653
"PA14_00760",1254.61624774475,0.250523093817278,0.0582582748513537,4.30021476702648,1.70632664034746e-05,0.000187401736189885
"PA14_00770",446.928698403072,0.917861871095313,0.342167061120884,2.6824962873064,0.00730749629158407,0.0320289573697641
"PA14_00780",1398.22037709981,0.0662238704866227,0.0503515115380224,1.31523103207367,0.188432268840202,0.377400285200625
"PA14_00790",1090.46802616951,0.234819605837252,0.536824906032076,0.437423083762849,0.6618045462634,0.827508279984313
"PA14_00800",1325.44932860343,0.229003939307667,0.357479776714586,0.64060669784547,0.521778246825257,0.73120378612789
"PA14_00810",1549.2731674661,0.0991708489224482,0.3646982928161,0.271925728406015,0.785679127978825,0.903026952827306
"PA14_00820",1204.36611439782,0.471642610837609,0.0765553140234448,6.16080825810694,7.23745817703263e-10,1.90331870316184e-08
"PA14_00830",852.461172266567,-0.909837379471443,0.676708771831756,-1.34450359939718,0.178785593275246,0.36333846375292
"PA14_00850",1078.68791028503,0.57936403541421,0.164643331914637,3.51890373376672,0.000433333915840665,0.00311316207959215
"PA14_00860",847.815456483014,1.07711392498805,0.262136575798478,4.10897991517255,3.97410633262547e-05,0.000386817514515141
"PA14_00875",1065.40638635866,-2.1639170104547,0.725272681708169,-2.98359095141737,0.00284887351265867,0.0146743862067135
"PA14_00890",932.05868899403,0.95923802196456,0.471912034308896,2.03266276811385,0.0420866052866005,0.126538667826557
"PA14_00900",1543.13587613415,0.307551265725213,0.229000885751403,1.34301343296586,0.179267624232461,0.363802226451221
"PA14_00910",881.517225536997,0.327823442689458,0.135552964865144,2.41841587910376,0.0155882493821414,0.0584638335708937
"PA14_00925",1419.04390360871,-0.630953231988816,0.54797876703144,-1.15141912415124,0.249559849894255,0.459052932846297
"PA14_00940",1276.25073831774,-1.1827245499489,0.661682916526912,-1.7874491246606,0.0738649278784166,0.192572820157782
"PA14_00960",1441.76569854431,0.10027166482144,0.0781689707427321,1.28275534228859,0.199577804225686,0.393053779328705
"PA14_00970",506.324273268445,-0.659251092411107,0.565265435880875,-1.16626818228107,0.243506033215729,0.451494207123471
"PA14_00980",704.526881702771,-1.94579951049586,0.209418965226426,-9.29141975461507,1.52243788905295e-20,2.02793472063973e-18
"PA14_00990",1453.55481146774,-0.714366449218999,0.608737002505932,-1.17352230319207,0.240586418312646,0.448255422875009
"PA14_01010",1126.46542712457,-1.31079527624653,0.708283536349254,-1.85066461237097,0.064217818048885,0.173089210566177
"PA14_01020",1339.11028570192,0.227709685946988,0.0650552109668649,3.50025282468101,0.000464817081807724,0.00326168461444759
"PA14_01030",1211.95851100463,0.0464942759147608,0.0761485713510072,0.610573187255808,0.541482177891086,0.746050787274597
"PA14_01040",503.356074787453,0.733194247879798,0.546846711093412,1.34076740886635,0.179995980808101,0.365021916509672
"PA14_01060",934.527302019203,1.06785488726549,0.277646788899479,3.84609125680218,0.000120017078551041,0.00103002681337293
"PA14_01070",1536.9095593254,-0.0403680851767037,0.426066541601078,-0.0947459639168286,0.924516608238289,0.970031792648264
"PA14_01080",1193.31242495497,0.258773445843657,0.14771350295864,1.75186046407764,0.0797978042503468,0.203940781567338
"PA14_01100",1485.80540635521,0.253711869530639,0.0541752516693028,4.68316919096842,2.82473167523096e-06,3.80145227561011e-05
"PA14_01110",411.69061359478,-0.0723885547648223,0.534009512947763,-0.13555667644427,0.892171756406649,0.95550545105162
"PA14_01120",1417.38157417637,0.351283127894773,0.397922877243401,0.882791988056271,0.377348670111312,0.597277726600815
"PA14_01130",1622.75612279878,-0.302751399845312,0.480194190104282,-0.630477015516502,0.52838253612186,0.735603953275042
"PA14_01140",375.400469102523,0.897185889635924,0.289887881256064,3.09494100184002,0.00196852049578831,0.0107995483276118
"PA14_01150",533.866773989672,0.0386856836668436,0.252732056251073,0.153069951792786,0.878343111590552,0.94938556914567
"PA14_01160",1139.52387265743,0.0888216134260659,0.077578584182978,1.14492439326516,0.252240478250389,0.462251282291906
"PA14_01170",1256.89468982902,0.46589703047544,0.183920900436111,2.53313804668589,0.0113046422734893,0.0451686290281735
"PA14_01180",1107.73627567615,-1.2291412375105,0.9447953892124,-1.30096024128053,0.19327206416026,0.383789550889801
"PA14_01190",1623.85666095346,-0.461753956908084,0.559550546298092,-0.825222957895373,0.409245021757791,0.631718284797366
"PA14_01200",558.077415052916,-0.118232631113397,0.568851417329647,-0.207844487174551,0.835350395296324,0.927394232423282
"PA14_01220",815.377553686094,-0.176461323828208,0.104890439619931,-1.68233944359099,0.0925030366825547,0.225006687847378
"PA14_01230",564.714506414222,0.95862140170301,0.307428921515802,3.11818874091758,0.00181966232881478,0.0101086474138519
"PA14_01240",1151.70567000934,-2.99116570865415,0.483624397894169,-6.18489414859649,6.21441548596171e-10,1.65708111539621e-08
"PA14_01250",1337.17673520782,0.32790290879961,0.421642024313527,0.777680804785687,0.436757211039692,0.656854430978634
"PA14_01270",1016.76087563145,0.529297356391153,0.0994987488720156,5.31963831094986,1.03973744991898e-07,1.81179781166733e-06
"PA14_01290",1338.4258658431,-1.23201089356702,0.527257417173813,-2.3366402319588,0.0194578986828484,0.0689444580647528
"PA14_01300",752.449421379108,0.685864701978973,0.782348966140364,0.876673622210577,0.380663938004225,0.600866287604137
"PA14_01310",836.19708849429,-1.12970846260516,0.208602890879541,-5.41559351283159,6.10857357329043e-08,1.10474612920107e-06
"PA14_01320",858.589537952993,2.23267519611856,0.637455959955611,3.50247756138954,0.00046095260727984,0.00324648808051022
"PA14_01330",582.578899152698,0.0546139427855065,0.406567728442366,0.134329261682285,0.893142215450072,0.955644792708923
"PA14_01340",1583.84332816936,0.0478981485580613,0.402930603392694,0.11887443682549,0.905374834589277,0.96071601440702
"PA14_01350",866.646958162129,0.194348789102951,0.228282097389303,0.85135361609858,0.394572949618359,0.61570133918401
"PA14_01360",573.78319903157,-0.316847670606645,0.445570330318611,-0.711105854781847,0.477018642167821,0.692166002416633
"PA14_01380",583.542725261556,0.881164788301961,0.62842395630251,1.40218204520164,0.160860891834248,0.336697879841454
"PA14_01390",1266.04061025367,0.125344450156214,0.135156185752602,0.927404465124901,0.353716573204695,0.575605198462252
"PA14_01400",1045.41726939636,-0.710047314391547,0.0861463112003855,-8.24234148273513,1.68872771498502e-16,1.34464944305682e-14
"PA14_01410",1410.34771012952,-2.6057962547587,0.608055691448479,-4.28545656492633,NA,NA
