reaction	linear_coefficient
rxn03958	[1.0]
rxn13906	[0.42742416375633513]
rxn01302	[0.10371867578879208]
rxn00834	[0.4212086205925959]
rxn05293	[0.5278673412823623]
rxn07967	[0.5181710939469291]
rxn00105	[0.6964328718829724]
rxn02373	[0.5109610638769914]
rxn02474	[0.6854935159147912]
rxn03055	[0.4602422316608788]
rxn09953	[0.05399433047887763]
rxn02112	[0.5325911540868042]
rxn02632	[0.5325911540868042]
rxn01686	[0.5325911540868042]
rxn13787	[np.float64(0.33016965285783195)]
rxn13896	[np.float64(0.33016965285783195)]
rxn01790	[np.float64(0.33016965285783195)]
rxn00859	[0.4162361860616044]
rxn08352	[0.5350773713523]
rxn08756	[0.5350773713523]
rxn00122	[0.08407755939137589]
rxn00184	[0.6176197845667579]
rxn01011	[0.5283645847354614]
rxn06591	[0.3277268514099567]
rxn02186	[0.5994703985286391]
rxn08764	[0.5994703985286391]
rxn02929	[0.7220409097175783]
rxn00190	[0.26706315013186105]
rxn00138	[0.26706315013186105]
rxn08977	[np.float64(0.33016965285783195)]
rxn36840	[np.float64(0.33016965285783195)]
rxn02003	[0.425186568217389]
rxn08291	[0.5383094537974444]
rxn13795	[0.2424495992034534]
rxn13788	[0.2740245584752491]
rxn00429	[0.2354881908600654]
rxn02440	[0.46446880101222143]
rxn00868	[np.float64(0.33016965285783195)]
rxn10074	[np.float64(0.33016965285783195)]
rxn01729	[np.float64(0.33016965285783195)]
rxn01068	[np.float64(0.33016965285783195)]
rxn01314	[np.float64(0.33016965285783195)]
rxn05570	[0.17308413749612275]
rxn05159	[0.17308413749612275]
rxn05180	[0.17308413749612275]
rxn10073	[0.17308413749612275]
rxn08087	[np.float64(0.33016965285783195)]
rxn08086	[np.float64(0.33016965285783195)]
rxn08089	[np.float64(0.33016965285783195)]
rxn08088	[np.float64(0.33016965285783195)]
rxn08085	[np.float64(0.33016965285783195)]
rxn08083	[np.float64(0.33016965285783195)]
rxn08084	[np.float64(0.33016965285783195)]
rxn10215	[np.float64(0.33016965285783195)]
rxn10218	[np.float64(0.33016965285783195)]
rxn10214	[np.float64(0.33016965285783195)]
rxn10219	[np.float64(0.33016965285783195)]
rxn10217	[np.float64(0.33016965285783195)]
rxn10216	[np.float64(0.33016965285783195)]
rxn10212	[np.float64(0.33016965285783195)]
rxn10211	[np.float64(0.33016965285783195)]
rxn10213	[np.float64(0.33016965285783195)]
rxn05175	[0.15866407735624755]
rxn03243	[0.3125609260904328]
rxn03248	[0.3125609260904328]
rxn06510	[0.3125609260904328]
rxn02804	[0.3125609260904328]
rxn02680	[0.3125609260904328]
rxn05619	[0.05722641292402207]
rxn05163	[0.15866407735624755]
rxn10158	[0.21236637029095518]
rxn05603	[0.21236637029095518]
rxn05154	[0.07686752932143828]
rxn00727	[0.06916025579840153]
rxn05161	[0.3220085516993165]
rxn05168	[0.3220085516993165]
rxn05155	[0.18228314137845691]
rxn05201	[np.float64(0.33016965285783195)]
rxn02831	[0.18849868454219626]
rxn13885	[0.19173076698734068]
rxn05512	[0.05399433047887763]
rxn08669	[0.26706315013186105]
rxn05156	[0.07686752932143828]
rxn05164	[0.07686752932143828]
rxn13828	[0.2538861986247337]
rxn13829	[0.2538861986247337]
rxn05247	[0.19918941878382784]
rxn05248	[0.19918941878382784]
rxn05249	[0.19918941878382784]
rxn05250	[0.19918941878382784]
rxn05251	[0.19918941878382784]
rxn05252	[0.19918941878382784]
rxn09450	[0.19918941878382784]
rxn09449	[0.19918941878382784]
rxn09448	[0.19918941878382784]
rxn05736	[0.19918941878382784]
rxn00947	[0.19918941878382784]
rxn13892	[0.21236637029095518]
rxn08002	[0.4597449882077796]
rxn05349	[0.4597449882077796]
rxn00187	[0.1564264818173014]
rxn05331	[0.3277268514099567]
rxn05333	[0.3277268514099567]
rxn10221	[0.05399433047887763]
rxn10224	[0.05399433047887763]
rxn08306	[0.05399433047887763]
rxn08307	[0.05399433047887763]
rxn08308	[0.05399433047887763]
rxn08310	[0.05399433047887763]
rxn08311	[0.05399433047887763]
rxn08312	[0.05399433047887763]
rxn10220	[0.05399433047887763]
rxn10225	[0.05399433047887763]
rxn10223	[0.05399433047887763]
rxn10222	[0.05399433047887763]
rxn10481	[0.5651606002647982]
rxn10344	[0.5651606002647982]
rxn10343	[0.5651606002647982]
rxn01629	[np.float64(0.33016965285783195)]
rxn00986	[np.float64(0.33016965285783195)]
rxn00675	[np.float64(0.33016965285783195)]
rxn05206	[0.3207654430665687]
rxn02911	[0.13952020441193047]
rxn03240	[0.13952020441193047]
rxn03241	[0.13952020441193047]
rxn03245	[0.13952020441193047]
rxn03250	[0.13952020441193047]
rxn03247	[0.13952020441193047]
rxn05165	[0.012225880418549486]
rxn05181	[0.012225880418549486]
rxn10978	[0.21236637029095518]
rxn13831	[0.296151892138161]
rxn10338	[np.float64(0.33016965285783195)]
rxn10341	[np.float64(0.33016965285783195)]
rxn10337	[np.float64(0.33016965285783195)]
rxn10342	[np.float64(0.33016965285783195)]
rxn10340	[np.float64(0.33016965285783195)]
rxn10339	[np.float64(0.33016965285783195)]
rxn10335	[np.float64(0.33016965285783195)]
rxn10334	[np.float64(0.33016965285783195)]
rxn10336	[np.float64(0.33016965285783195)]
rxn13785	[0.12460290081895617]
rPY00162	[np.float64(0.33016965285783195)]
rPY00167	[np.float64(0.33016965285783195)]
rxn02160	[np.float64(0.33016965285783195)]
rxn13872	[0.23598543431316454]
rxn01964	[0.23598543431316454]
rxn00416	[0.14498988239602106]
rxn05651	[0.26706315013186105]
rxn05564	[0.2245488348918842]
rxn01192	[0.5278673412823623]
rxn12206	[0.4107665080775139]
rxn12432	[np.float64(0.33016965285783195)]
rxn00874	[0.3125609260904328]
rxn02483	[0.2203222655405415]
rxn01827	[np.float64(0.33016965285783195)]
rxn03393	[np.float64(0.33016965285783195)]
rxn05176	[0.14498988239602106]
rxn05153	[0.14498988239602106]
rxn00858	[0.21236637029095518]
rxn05237	[0.24791927718754403]
rxn11080	[0.24791927718754403]
rxn09657	[0.02863491437082126]
rxn05202	[0.02863491437082126]
rxn05682	[0.02863491437082126]
rxn05312	[0.49554651683091805]
rxn05527	[0.02863491437082126]
rxn05318	[np.float64(0.33016965285783195)]
rxn05198	[np.float64(0.33016965285783195)]
rxn05317	[np.float64(0.33016965285783195)]
rxn05205	[np.float64(0.33016965285783195)]
rxn05316	[np.float64(0.33016965285783195)]
rxn05200	[np.float64(0.33016965285783195)]
rxn05199	[np.float64(0.33016965285783195)]
rxn09688	[np.float64(0.33016965285783195)]
rxn09687	[np.float64(0.33016965285783195)]
rxn09685	[np.float64(0.33016965285783195)]
rxn02287	[0.11789011420211772]
rxn00567	[0.23598543431316454]
rJB00273	[0.12460290081895617]
rJB00274	[0.12460290081895617]
rxn04092	[0.038579783432804146]
rxn08550	[0.41598756433505485]
rxn08552	[0.41598756433505485]
rxn02503	[0.11689562729591944]
rxn00256	[0.425186568217389]
rxn00225	[0.23598543431316454]
rxn00799	[0.038579783432804146]
rxn05663	[0.2245488348918842]
rxn00806	[0.08457480284447502]
rxn00493	[0.08457480284447502]
rxn05108	[0.08457480284447502]
rxn12562	[np.float64(0.33016965285783195)]
rJB00237	[0.21236637029095518]
rJB00240	[0.21236637029095518]
rxn05207	[0.21236637029095518]
rJB00238	[0.21236637029095518]
rxn03004	[np.float64(0.33016965285783195)]
rxn13841	[0.41747929469435224]
rxn01644	[0.5940007205445487]
rxn04093	[0.038579783432804146]
rxn05179	[np.float64(0.33016965285783195)]
