opt_fraction	R_value	p_value
0.1	0.037202950163784165	0.48534278394666586
0.2	0.013373672441482316	0.8011854760403911
0.3	0.006180993864576484	0.9055496929464965
0.4	0.008638416403560896	0.8656623875013336
0.5	0.02718173930178193	0.5863897233339771
0.6	0.01345804449016714	0.7879259114676588
0.7	-0.01639145149517615	0.7394886041929565
0.8	-0.008125291371918102	0.8673569924141818
0.9	-0.03258650387858636	0.4939054181252609
0.05	0.03640690233662427	0.49473608663275437
0.125	0.034778172278792326	0.5142525309672911
0.087	0.037287470398748544	0.484351128815783
0.075	0.036802934074815115	0.49005088655533624
0.15	0.032853176999754465	0.5384015580850878
0.113	0.03492731926455975	0.5130494319229886
