PA14_41480	0:ABC transporters
PA14_45110	0:ABC transporters
PA14_45340	0:ABC transporters
PA14_45350	0:ABC transporters
PA14_45370	0:ABC transporters
PA14_45380	0:ABC transporters
PA14_46220	0:ABC transporters
PA14_46910	0:ABC transporters
PA14_46920	0:ABC transporters
PA14_46930	0:ABC transporters
PA14_46950	0:ABC transporters
PA14_48115	0:ABC transporters
PA14_50520	0:ABC transporters
PA14_50530	0:ABC transporters
PA14_50540	0:ABC transporters
PA14_50550	0:ABC transporters
PA14_50560	0:ABC transporters
PA14_52750	0:ABC transporters
PA14_52770	0:ABC transporters
PA14_52780	0:ABC transporters
PA14_52790	0:ABC transporters
PA14_55000	0:ABC transporters
PA14_55020	0:ABC transporters
PA14_55030	0:ABC transporters
PA14_57830	0:ABC transporters
PA14_57840	0:ABC transporters
PA14_57850	0:ABC transporters
PA14_57870	0:ABC transporters
PA14_57880	0:ABC transporters
PA14_57930	0:ABC transporters
PA14_58350	0:ABC transporters
PA14_58390	0:ABC transporters
PA14_58420	0:ABC transporters
PA14_58440	0:ABC transporters
PA14_58450	0:ABC transporters
PA14_58470	0:ABC transporters
PA14_58490	0:ABC transporters
PA14_62000	0:ABC transporters
PA14_62010	0:ABC transporters
PA14_62280	0:ABC transporters
PA14_62290	0:ABC transporters
PA14_62300	0:ABC transporters
PA14_64270	0:ABC transporters
PA14_64280	0:ABC transporters
PA14_64290	0:ABC transporters
PA14_64300	0:ABC transporters
PA14_64310	0:ABC transporters
PA14_64860	0:ABC transporters
PA14_64870	0:ABC transporters
PA14_64880	0:ABC transporters
PA14_64890	0:ABC transporters
PA14_64900	0:ABC transporters
PA14_66080	0:ABC transporters
PA14_67130	0:ABC transporters
PA14_67270	0:ABC transporters
PA14_67280	0:ABC transporters
PA14_67300	0:ABC transporters
PA14_67400	0:ABC transporters
PA14_68890	0:ABC transporters
PA14_68900	0:ABC transporters
PA14_70810	0:ABC transporters
PA14_70830	0:ABC transporters
PA14_70850	0:ABC transporters
PA14_70860	0:ABC transporters
PA14_71000	0:ABC transporters
PA14_71020	0:ABC transporters
PA14_71030	0:ABC transporters
PA14_71160	0:ABC transporters
PA14_71940	0:ABC transporters
PA14_71960	0:ABC transporters
PA14_72550	0:ABC transporters
PA14_72580	0:ABC transporters
PA14_72590	0:ABC transporters
PA14_72620	0:ABC transporters
PA14_72630	0:ABC transporters
PA14_72640	0:ABC transporters
PA14_68170	0:Acarbose and validamycin biosynthesis
PA14_68200	0:Acarbose and validamycin biosynthesis
PA14_00640	0:Alanine, aspartate and glutamate metabolism
PA14_03430	0:Alanine, aspartate and glutamate metabolism
PA14_03450	0:Alanine, aspartate and glutamate metabolism
PA14_03860	0:Alanine, aspartate and glutamate metabolism
PA14_03880	0:Alanine, aspartate and glutamate metabolism
PA14_05260	0:Alanine, aspartate and glutamate metabolism
PA14_15810	0:Alanine, aspartate and glutamate metabolism
PA14_18740	0:Alanine, aspartate and glutamate metabolism
PA14_18830	0:Alanine, aspartate and glutamate metabolism
PA14_18850	0:Alanine, aspartate and glutamate metabolism
PA14_19370	0:Alanine, aspartate and glutamate metabolism
PA14_20670	0:Alanine, aspartate and glutamate metabolism
PA14_23920	0:Alanine, aspartate and glutamate metabolism
PA14_24445	0:Alanine, aspartate and glutamate metabolism
PA14_27500	0:Alanine, aspartate and glutamate metabolism
PA14_30110	0:Alanine, aspartate and glutamate metabolism
PA14_35440	0:Alanine, aspartate and glutamate metabolism
PA14_37560	0:Alanine, aspartate and glutamate metabolism
PA14_38140	0:Alanine, aspartate and glutamate metabolism
PA14_43320	0:Alanine, aspartate and glutamate metabolism
PA14_44240	0:Alanine, aspartate and glutamate metabolism
PA14_46970	0:Alanine, aspartate and glutamate metabolism
PA14_54170	0:Alanine, aspartate and glutamate metabolism
PA14_54450	0:Alanine, aspartate and glutamate metabolism
PA14_60710	0:Alanine, aspartate and glutamate metabolism
PA14_62910	0:Alanine, aspartate and glutamate metabolism
PA14_62930	0:Alanine, aspartate and glutamate metabolism
PA14_65230	0:Alanine, aspartate and glutamate metabolism
PA14_66560	0:Alanine, aspartate and glutamate metabolism
PA14_66570	0:Alanine, aspartate and glutamate metabolism
PA14_67600	0:Alanine, aspartate and glutamate metabolism
PA14_69500	0:Alanine, aspartate and glutamate metabolism
PA14_71650	0:Alanine, aspartate and glutamate metabolism
PA14_72690	0:Alanine, aspartate and glutamate metabolism
PA14_72850	0:Alanine, aspartate and glutamate metabolism
PA14_73170	0:Alanine, aspartate and glutamate metabolism
PA14_19430	0:alpha-Linolenic acid metabolism
PA14_25090	0:alpha-Linolenic acid metabolism
PA14_26010	0:alpha-Linolenic acid metabolism
PA14_07780	0:Amino sugar and nucleotide sugar metabolism
PA14_07790	0:Amino sugar and nucleotide sugar metabolism
PA14_11260	0:Amino sugar and nucleotide sugar metabolism
PA14_15780	0:Amino sugar and nucleotide sugar metabolism
PA14_15810	0:Amino sugar and nucleotide sugar metabolism
PA14_15820	0:Amino sugar and nucleotide sugar metabolism
PA14_18300	0:Amino sugar and nucleotide sugar metabolism
PA14_18340	0:Amino sugar and nucleotide sugar metabolism
PA14_18350	0:Amino sugar and nucleotide sugar metabolism
PA14_18360	0:Amino sugar and nucleotide sugar metabolism
PA14_18370	0:Amino sugar and nucleotide sugar metabolism
PA14_18380	0:Amino sugar and nucleotide sugar metabolism
PA14_18580	0:Amino sugar and nucleotide sugar metabolism
PA14_22930	0:Amino sugar and nucleotide sugar metabolism
PA14_23370	0:Amino sugar and nucleotide sugar metabolism
PA14_23380	0:Amino sugar and nucleotide sugar metabolism
PA14_25195	0:Amino sugar and nucleotide sugar metabolism
PA14_25550	0:Amino sugar and nucleotide sugar metabolism
PA14_34340	0:Amino sugar and nucleotide sugar metabolism
PA14_38350	0:Amino sugar and nucleotide sugar metabolism
PA14_38360	0:Amino sugar and nucleotide sugar metabolism
PA14_57810	0:Amino sugar and nucleotide sugar metabolism
PA14_62620	0:Amino sugar and nucleotide sugar metabolism
PA14_62840	0:Amino sugar and nucleotide sugar metabolism
PA14_69140	0:Amino sugar and nucleotide sugar metabolism
PA14_70270	0:Amino sugar and nucleotide sugar metabolism
PA14_71970	0:Amino sugar and nucleotide sugar metabolism
PA14_71990	0:Amino sugar and nucleotide sugar metabolism
PA14_72000	0:Amino sugar and nucleotide sugar metabolism
PA14_73170	0:Amino sugar and nucleotide sugar metabolism
PA14_73220	0:Amino sugar and nucleotide sugar metabolism
PA14_00090	0:Aminoacyl-tRNA biosynthesis
PA14_00100	0:Aminoacyl-tRNA biosynthesis
PA14_00190	0:Aminoacyl-tRNA biosynthesis
PA14_08560	0:Aminoacyl-tRNA biosynthesis
PA14_10420	0:Aminoacyl-tRNA biosynthesis
PA14_12230	0:Aminoacyl-tRNA biosynthesis
PA14_14440	0:Aminoacyl-tRNA biosynthesis
PA14_14890	0:Aminoacyl-tRNA biosynthesis
PA14_16530	0:Aminoacyl-tRNA biosynthesis
PA14_19050	0:Aminoacyl-tRNA biosynthesis
PA14_23560	0:Aminoacyl-tRNA biosynthesis
PA14_28650	0:Aminoacyl-tRNA biosynthesis
PA14_28690	0:Aminoacyl-tRNA biosynthesis
PA14_28710	0:Aminoacyl-tRNA biosynthesis
PA14_30330	0:Aminoacyl-tRNA biosynthesis
PA14_41360	0:Aminoacyl-tRNA biosynthesis
PA14_41380	0:Aminoacyl-tRNA biosynthesis
PA14_51820	0:Aminoacyl-tRNA biosynthesis
PA14_51900	0:Aminoacyl-tRNA biosynthesis
PA14_52600	0:Aminoacyl-tRNA biosynthesis
PA14_57670	0:Aminoacyl-tRNA biosynthesis
PA14_58170	0:Aminoacyl-tRNA biosynthesis
PA14_58180	0:Aminoacyl-tRNA biosynthesis
PA14_58190	0:Aminoacyl-tRNA biosynthesis
PA14_60370	0:Aminoacyl-tRNA biosynthesis
PA14_63540	0:Aminoacyl-tRNA biosynthesis
PA14_66750	0:Aminoacyl-tRNA biosynthesis
PA14_10040	0:Aminobenzoate degradation
PA14_10960	0:Aminobenzoate degradation
PA14_13330	0:Aminobenzoate degradation
PA14_19740	0:Aminobenzoate degradation
PA14_20560	0:Aminobenzoate degradation
PA14_21410	0:Aminobenzoate degradation
PA14_32140	0:Aminobenzoate degradation
PA14_32150	0:Aminobenzoate degradation
PA14_32160	0:Aminobenzoate degradation
PA14_40980	0:Aminobenzoate degradation
PA14_41950	0:Aminobenzoate degradation
PA14_51920	0:Aminobenzoate degradation
PA14_55200	0:Aminobenzoate degradation
PA14_56450	0:Aminobenzoate degradation
PA14_64770	0:Aminobenzoate degradation
PA14_64800	0:Aminobenzoate degradation
PA14_64810	0:Aminobenzoate degradation
PA14_27520	0:Arachidonic acid metabolism
PA14_47550	0:Arachidonic acid metabolism
PA14_49300	0:Arachidonic acid metabolism
PA14_53420	0:Arachidonic acid metabolism
PA14_02680	0:Arginine and proline metabolism
PA14_03810	0:Arginine and proline metabolism
PA14_03830	0:Arginine and proline metabolism
PA14_03900	0:Arginine and proline metabolism
PA14_05150	0:Arginine and proline metabolism
PA14_05480	0:Arginine and proline metabolism
PA14_05690	0:Arginine and proline metabolism
PA14_08390	0:Arginine and proline metabolism
PA14_09710	0:Arginine and proline metabolism
PA14_10040	0:Arginine and proline metabolism
PA14_10740	0:Arginine and proline metabolism
PA14_12010	0:Arginine and proline metabolism
PA14_16360	0:Arginine and proline metabolism
PA14_20560	0:Arginine and proline metabolism
PA14_28180	0:Arginine and proline metabolism
PA14_34680	0:Arginine and proline metabolism
PA14_35880	0:Arginine and proline metabolism
PA14_41020	0:Arginine and proline metabolism
PA14_42690	0:Arginine and proline metabolism
PA14_46070	0:Arginine and proline metabolism
PA14_47840	0:Arginine and proline metabolism
PA14_47850	0:Arginine and proline metabolism
PA14_48000	0:Arginine and proline metabolism
PA14_48450	0:Arginine and proline metabolism
PA14_48470	0:Arginine and proline metabolism
PA14_48490	0:Arginine and proline metabolism
PA14_51050	0:Arginine and proline metabolism
PA14_52630	0:Arginine and proline metabolism
PA14_52660	0:Arginine and proline metabolism
PA14_52670	0:Arginine and proline metabolism
PA14_52690	0:Arginine and proline metabolism
PA14_52700	0:Arginine and proline metabolism
PA14_52720	0:Arginine and proline metabolism
PA14_54170	0:Arginine and proline metabolism
PA14_55200	0:Arginine and proline metabolism
PA14_56450	0:Arginine and proline metabolism
PA14_58630	0:Arginine and proline metabolism
PA14_60420	0:Arginine and proline metabolism
PA14_63110	0:Arginine and proline metabolism
PA14_63120	0:Arginine and proline metabolism
PA14_63990	0:Arginine and proline metabolism
PA14_64740	0:Arginine and proline metabolism
PA14_64850	0:Arginine and proline metabolism
PA14_65770	0:Arginine and proline metabolism
PA14_65795	0:Arginine and proline metabolism
PA14_67110	0:Arginine and proline metabolism
PA14_70140	0:Arginine and proline metabolism
PA14_03860	0:Arginine biosynthesis
PA14_03880	0:Arginine biosynthesis
PA14_06920	0:Arginine biosynthesis
PA14_08480	0:Arginine biosynthesis
PA14_18610	0:Arginine biosynthesis
PA14_18740	0:Arginine biosynthesis
PA14_20670	0:Arginine biosynthesis
PA14_24445	0:Arginine biosynthesis
PA14_27500	0:Arginine biosynthesis
PA14_38140	0:Arginine biosynthesis
PA14_43320	0:Arginine biosynthesis
PA14_44240	0:Arginine biosynthesis
PA14_46970	0:Arginine biosynthesis
PA14_57210	0:Arginine biosynthesis
PA14_60710	0:Arginine biosynthesis
PA14_64350	0:Arginine biosynthesis
PA14_64370	0:Arginine biosynthesis
PA14_64390	0:Arginine biosynthesis
PA14_67600	0:Arginine biosynthesis
PA14_68330	0:Arginine biosynthesis
PA14_68340	0:Arginine biosynthesis
PA14_68350	0:Arginine biosynthesis
PA14_68740	0:Arginine biosynthesis
PA14_68770	0:Arginine biosynthesis
PA14_69500	0:Arginine biosynthesis
PA14_70280	0:Arginine biosynthesis
PA14_71180	0:Arginine biosynthesis
PA14_72690	0:Arginine biosynthesis
PA14_72850	0:Arginine biosynthesis
PA14_18300	0:Ascorbate and aldarate metabolism
PA14_36050	0:Ascorbate and aldarate metabolism
PA14_38360	0:Ascorbate and aldarate metabolism
PA14_48010	0:Ascorbate and aldarate metabolism
PA14_51050	0:Ascorbate and aldarate metabolism
PA14_64740	0:Ascorbate and aldarate metabolism
PA14_02180	0:Bacterial chemotaxis
PA14_02190	0:Bacterial chemotaxis
PA14_02200	0:Bacterial chemotaxis
PA14_02220	0:Bacterial chemotaxis
PA14_02230	0:Bacterial chemotaxis
PA14_02250	0:Bacterial chemotaxis
PA14_02260	0:Bacterial chemotaxis
PA14_02270	0:Bacterial chemotaxis
PA14_20750	0:Bacterial chemotaxis
PA14_20760	0:Bacterial chemotaxis
PA14_26280	0:Bacterial chemotaxis
PA14_29760	0:Bacterial chemotaxis
PA14_29800	0:Bacterial chemotaxis
PA14_30820	0:Bacterial chemotaxis
PA14_31400	0:Bacterial chemotaxis
PA14_39350	0:Bacterial chemotaxis
PA14_39560	0:Bacterial chemotaxis
PA14_43220	0:Bacterial chemotaxis
PA14_43710	0:Bacterial chemotaxis
PA14_44300	0:Bacterial chemotaxis
PA14_45500	0:Bacterial chemotaxis
PA14_45510	0:Bacterial chemotaxis
PA14_45540	0:Bacterial chemotaxis
PA14_45560	0:Bacterial chemotaxis
PA14_45580	0:Bacterial chemotaxis
PA14_45590	0:Bacterial chemotaxis
PA14_45610	0:Bacterial chemotaxis
PA14_45620	0:Bacterial chemotaxis
PA14_45790	0:Bacterial chemotaxis
PA14_45800	0:Bacterial chemotaxis
PA14_46030	0:Bacterial chemotaxis
PA14_48030	0:Bacterial chemotaxis
PA14_50130	0:Bacterial chemotaxis
PA14_55750	0:Bacterial chemotaxis
PA14_55960	0:Bacterial chemotaxis
PA14_56000	0:Bacterial chemotaxis
PA14_56010	0:Bacterial chemotaxis
PA14_58350	0:Bacterial chemotaxis
PA14_58390	0:Bacterial chemotaxis
PA14_58420	0:Bacterial chemotaxis
PA14_58650	0:Bacterial chemotaxis
PA14_61300	0:Bacterial chemotaxis
PA14_64920	0:Bacterial chemotaxis
PA14_65430	0:Bacterial chemotaxis
PA14_65450	0:Bacterial chemotaxis
PA14_67010	0:Bacterial chemotaxis
PA14_00875	0:Bacterial secretion system
PA14_00890	0:Bacterial secretion system
PA14_00910	0:Bacterial secretion system
PA14_00925	0:Bacterial secretion system
PA14_00960	0:Bacterial secretion system
PA14_00970	0:Bacterial secretion system
PA14_00980	0:Bacterial secretion system
PA14_01030	0:Bacterial secretion system
PA14_01100	0:Bacterial secretion system
PA14_01110	0:Bacterial secretion system
PA14_01160	0:Bacterial secretion system
PA14_03220	0:Bacterial secretion system
PA14_03240	0:Bacterial secretion system
PA14_04900	0:Bacterial secretion system
PA14_08695	0:Bacterial secretion system
PA14_09050	0:Bacterial secretion system
PA14_10330	0:Bacterial secretion system
PA14_14610	0:Bacterial secretion system
PA14_14630	0:Bacterial secretion system
PA14_14650	0:Bacterial secretion system
PA14_15960	0:Bacterial secretion system
PA14_18985	0:Bacterial secretion system
PA14_21450	0:Bacterial secretion system
PA14_23970	0:Bacterial secretion system
PA14_23980	0:Bacterial secretion system
PA14_23990	0:Bacterial secretion system
PA14_24010	0:Bacterial secretion system
PA14_24020	0:Bacterial secretion system
PA14_24040	0:Bacterial secretion system
PA14_24050	0:Bacterial secretion system
PA14_24060	0:Bacterial secretion system
PA14_24070	0:Bacterial secretion system
PA14_24080	0:Bacterial secretion system
PA14_24100	0:Bacterial secretion system
PA14_29390	0:Bacterial secretion system
PA14_29490	0:Bacterial secretion system
PA14_29500	0:Bacterial secretion system
PA14_29510	0:Bacterial secretion system
PA14_29520	0:Bacterial secretion system
PA14_29530	0:Bacterial secretion system
PA14_29540	0:Bacterial secretion system
PA14_30960	0:Bacterial secretion system
PA14_33960	0:Bacterial secretion system
PA14_33990	0:Bacterial secretion system
PA14_34030	0:Bacterial secretion system
PA14_34110	0:Bacterial secretion system
PA14_34130	0:Bacterial secretion system
PA14_40320	0:Bacterial secretion system
PA14_40330	0:Bacterial secretion system
PA14_42250	0:Bacterial secretion system
PA14_42270	0:Bacterial secretion system
PA14_42310	0:Bacterial secretion system
PA14_42350	0:Bacterial secretion system
PA14_42500	0:Bacterial secretion system
PA14_42520	0:Bacterial secretion system
PA14_42550	0:Bacterial secretion system
PA14_42570	0:Bacterial secretion system
PA14_42580	0:Bacterial secretion system
PA14_42600	0:Bacterial secretion system
PA14_42610	0:Bacterial secretion system
PA14_42620	0:Bacterial secretion system
PA14_42630	0:Bacterial secretion system
PA14_42640	0:Bacterial secretion system
PA14_42660	0:Bacterial secretion system
PA14_42890	0:Bacterial secretion system
PA14_42900	0:Bacterial secretion system
PA14_42910	0:Bacterial secretion system
PA14_42940	0:Bacterial secretion system
PA14_42980	0:Bacterial secretion system
PA14_43070	0:Bacterial secretion system
PA14_43080	0:Bacterial secretion system
PA14_44890	0:Bacterial secretion system
PA14_44900	0:Bacterial secretion system
PA14_55430	0:Bacterial secretion system
PA14_55440	0:Bacterial secretion system
PA14_55450	0:Bacterial secretion system
PA14_55460	0:Bacterial secretion system
PA14_55470	0:Bacterial secretion system
PA14_55480	0:Bacterial secretion system
PA14_55490	0:Bacterial secretion system
PA14_55500	0:Bacterial secretion system
PA14_55510	0:Bacterial secretion system
PA14_55520	0:Bacterial secretion system
PA14_55530	0:Bacterial secretion system
PA14_57220	0:Bacterial secretion system
PA14_62810	0:Bacterial secretion system
PA14_65750	0:Bacterial secretion system
PA14_66960	0:Bacterial secretion system
PA14_66970	0:Bacterial secretion system
PA14_66980	0:Bacterial secretion system
PA14_67720	0:Bacterial secretion system
PA14_68820	0:Bacterial secretion system
PA14_69550	0:Bacterial secretion system
PA14_69560	0:Bacterial secretion system
PA14_73410	0:Bacterial secretion system
PA14_00110	0:Base excision repair
PA14_04670	0:Base excision repair
PA14_09930	0:Base excision repair
PA14_11970	0:Base excision repair
PA14_16220	0:Base excision repair
PA14_18880	0:Base excision repair
PA14_31650	0:Base excision repair
PA14_42700	0:Base excision repair
PA14_44660	0:Base excision repair
PA14_54590	0:Base excision repair
PA14_67990	0:Base excision repair
PA14_70390	0:Base excision repair
PA14_72490	0:Base excision repair
PA14_01900	0:Benzoate degradation
PA14_01910	0:Benzoate degradation
PA14_02790	0:Benzoate degradation
PA14_02830	0:Benzoate degradation
PA14_02840	0:Benzoate degradation
PA14_02850	0:Benzoate degradation
PA14_03050	0:Benzoate degradation
PA14_05840	0:Benzoate degradation
PA14_06270	0:Benzoate degradation
PA14_13090	0:Benzoate degradation
PA14_17860	0:Benzoate degradation
PA14_17880	0:Benzoate degradation
PA14_19430	0:Benzoate degradation
PA14_19740	0:Benzoate degradation
PA14_25080	0:Benzoate degradation
PA14_25090	0:Benzoate degradation
PA14_26010	0:Benzoate degradation
PA14_31530	0:Benzoate degradation
PA14_32080	0:Benzoate degradation
PA14_32100	0:Benzoate degradation
PA14_32110	0:Benzoate degradation
PA14_32130	0:Benzoate degradation
PA14_32220	0:Benzoate degradation
PA14_32230	0:Benzoate degradation
PA14_32240	0:Benzoate degradation
PA14_37570	0:Benzoate degradation
PA14_38630	0:Benzoate degradation
PA14_40980	0:Benzoate degradation
PA14_41950	0:Benzoate degradation
PA14_42080	0:Benzoate degradation
PA14_42090	0:Benzoate degradation
PA14_43460	0:Benzoate degradation
PA14_51770	0:Benzoate degradation
PA14_58220	0:Benzoate degradation
PA14_63250	0:Benzoate degradation
PA14_01600	0:beta-Alanine metabolism
PA14_01620	0:beta-Alanine metabolism
PA14_05740	0:beta-Alanine metabolism
PA14_05750	0:beta-Alanine metabolism
PA14_05770	0:beta-Alanine metabolism
PA14_16360	0:beta-Alanine metabolism
PA14_18120	0:beta-Alanine metabolism
PA14_19740	0:beta-Alanine metabolism
PA14_25080	0:beta-Alanine metabolism
PA14_31580	0:beta-Alanine metabolism
PA14_35880	0:beta-Alanine metabolism
PA14_35970	0:beta-Alanine metabolism
PA14_40980	0:beta-Alanine metabolism
PA14_41950	0:beta-Alanine metabolism
PA14_42080	0:beta-Alanine metabolism
PA14_42690	0:beta-Alanine metabolism
PA14_44590	0:beta-Alanine metabolism
PA14_49080	0:beta-Alanine metabolism
PA14_51050	0:beta-Alanine metabolism
PA14_51120	0:beta-Alanine metabolism
PA14_52900	0:beta-Alanine metabolism
PA14_54620	0:beta-Alanine metabolism
PA14_62590	0:beta-Alanine metabolism
PA14_62600	0:beta-Alanine metabolism
PA14_63120	0:beta-Alanine metabolism
PA14_64740	0:beta-Alanine metabolism
PA14_66040	0:beta-Alanine metabolism
PA14_70160	0:beta-Alanine metabolism
PA14_05520	0:beta-Lactam resistance
PA14_05530	0:beta-Lactam resistance
PA14_05540	0:beta-Lactam resistance
PA14_05550	0:beta-Lactam resistance
PA14_10330	0:beta-Lactam resistance
PA14_10790	0:beta-Lactam resistance
PA14_10800	0:beta-Lactam resistance
PA14_12060	0:beta-Lactam resistance
PA14_16280	0:beta-Lactam resistance
PA14_16300	0:beta-Lactam resistance
PA14_18080	0:beta-Lactam resistance
PA14_25195	0:beta-Lactam resistance
PA14_35190	0:beta-Lactam resistance
PA14_38380	0:beta-Lactam resistance
PA14_38395	0:beta-Lactam resistance
PA14_38410	0:beta-Lactam resistance
PA14_41260	0:beta-Lactam resistance
PA14_41270	0:beta-Lactam resistance
PA14_51880	0:beta-Lactam resistance
PA14_56880	0:beta-Lactam resistance
PA14_56890	0:beta-Lactam resistance
PA14_57100	0:beta-Lactam resistance
PA14_57425	0:beta-Lactam resistance
PA14_65750	0:beta-Lactam resistance
PA14_66670	0:beta-Lactam resistance
PA14_72210	0:beta-Lactam resistance
PA14_72760	0:beta-Lactam resistance
PA14_00875	0:Biofilm formation - Pseudomonas aeruginosa
PA14_00890	0:Biofilm formation - Pseudomonas aeruginosa
PA14_00900	0:Biofilm formation - Pseudomonas aeruginosa
PA14_00910	0:Biofilm formation - Pseudomonas aeruginosa
PA14_00940	0:Biofilm formation - Pseudomonas aeruginosa
PA14_00970	0:Biofilm formation - Pseudomonas aeruginosa
PA14_00980	0:Biofilm formation - Pseudomonas aeruginosa
PA14_00990	0:Biofilm formation - Pseudomonas aeruginosa
PA14_01010	0:Biofilm formation - Pseudomonas aeruginosa
PA14_01020	0:Biofilm formation - Pseudomonas aeruginosa
PA14_01030	0:Biofilm formation - Pseudomonas aeruginosa
PA14_01080	0:Biofilm formation - Pseudomonas aeruginosa
PA14_01100	0:Biofilm formation - Pseudomonas aeruginosa
PA14_02110	0:Biofilm formation - Pseudomonas aeruginosa
