	rxn10125	rxn00288	rxn10126	rxn00779	rxn13726	rxn00248	rxn00781	rxn08094	rxn00154	rxn05312	rxn05318	rxn00799	rxn10113	rxn00285	rxn00175	rxn08556	rxn05158	rxn00615	rxn00148	rxn10042	rxn01100	rxn00134	rxn13299	rxn13643	rxn05581	rxn00459	rxn00097	rxn00251	rxn00747	rxn01106	rxn10165	rxn05493	rxn05467	rxn05319	rxn05468	rxn05488	EX_cpd00024_e	EX_cpd00029_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00007_e	EX_cpd00009_e	rxn00695	ATPM	DM_cpd00002_c
10	0.0	48.27705557762704	48.27705557762704	0.0	339.80342874153854	48.27705557762704	97.48613100432871	48.27705557762704	145.76318658195575	864.4908531161933	446.9118161968711	-48.27705557762704	485.56661532349426	-48.27705557762704	-145.76318658195575	97.48613100432871	476.24459547441967	-902.5138689956713	145.76318658195575	339.80342874153854	-97.48613100432871	446.9118161968711	145.76318658195575	145.76318658195575	902.5138689956713	97.48613100432871	155.38544303295956	48.27705557762704	-97.48613100432871	-97.48613100432871	523.7554045255804	48.27705557762704	-242.31729773720983	-583.9847661768977	242.78330766174713	-145.76318658195575	-48.27705557762704	145.76318658195575	-446.9118161968711	242.31729773720983	902.5138689956713	-1000.0	583.9847661768977	-242.78330766174713	-340.7354485906129	145.76318658195575	8.39	446.9118161968711
11	0.0	88.09388269172753	88.09388269172753	0.0	279.5677159278994	88.09388269172753	7.64303392635842	88.09388269172753	95.73691661808596	575.5636204677206	370.34099482360097	-88.09388269172753	375.30463254598527	-88.09388269172753	-95.73691661808596	7.64303392635842	535.4593640030821	-992.3569660736416	95.73691661808596	279.5677159278994	-7.64303392635842	370.34099482360097	95.73691661808596	95.73691661808596	992.3569660736416	7.64303392635842	178.86716158742905	88.09388269172753	-7.64303392635842	-7.64303392635842	464.5406359969179	88.09388269172753	-271.924682001541	-214.402935015247	187.65231627299264	-95.73691661808596	-88.09388269172753	95.73691661808596	-370.34099482360097	271.924682001541	992.3569660736416	-1000.0	214.402935015247	-187.65231627299264	-111.02298447080273	95.73691661808596	8.39	370.3409948236007
12	0.0	25.21481298262364	25.21481298262364	0.0	363.85333157910776	25.21481298262364	144.10444631561842	25.21481298262364	169.31925929824206	1000.0	477.035923508993	-25.21481298262364	533.1725908773499	-25.21481298262364	-169.31925929824206	144.10444631561842	431.10777052697875	-829.4751722818817	169.31925929824206	363.85333157910776	-144.10444631561842	477.035923508993	169.31925929824206	169.31925929824206	829.4751722818817	144.10444631561842	138.39740491250888	25.21481298262364	-144.10444631561842	-144.10444631561842	542.4718480705213	25.21481298262364	-219.74888526348934	-770.9518575433392	266.58629543867494	-169.31925929824206	-25.21481298262364	169.31925929824206	-477.035923508993	219.74888526348934	829.4751722818817	-973.5796185975	770.9518575433392	-266.58629543867494	-457.52815192947867	169.31925929824206	8.39	477.03592350899294
13	0.0	4.075757991192631	4.075757991192631	0.0	343.61381084263127	4.075757991192631	165.6932684345267	4.075757991192631	169.76902642571932	1000.0	449.1503616054031	-4.075757991192631	513.3828372683505	-4.075757991192631	-169.76902642571932	165.6932684345267	347.45108481620923	-680.6022530869101	169.76902642571932	343.61381084263127	-165.6932684345267	449.1503616054031	169.76902642571932	169.76902642571932	680.6022530869101	165.6932684345267	109.61230875396447	4.075757991192631	-165.6932684345267	-165.6932684345267	498.8444367052275	4.075757991192631	-177.92054240810458	-836.6178581550186	256.69141863417525	-169.76902642571932	-4.075757991192631	169.76902642571932	-449.1503616054031	177.92054240810458	680.6022530869101	-846.2955215214367	836.6178581550186	-256.69141863417525	-501.1555632947725	169.76902642571932	8.39	449.1503616054032
14	0.0	70.12311077238864	70.12311077238864	0.0	306.75426831869413	70.12311077238864	48.192468000764116	70.12311077238864	118.31557877315277	705.9669141388209	404.90017159156037	-70.12311077238864	425.0698470918469	-70.12311077238864	-118.31557877315277	48.192468000764116	508.73360063586	-951.8075319992358	118.31557877315277	306.75426831869413	-48.192468000764116	404.90017159156037	118.31557877315277	118.31557877315277	951.8075319992358	48.192468000764116	168.26901404525483	70.12311077238864	-48.192468000764116	-48.192468000764116	491.26639936414	70.12311077238864	-258.5618003179301	-381.20856154859786	212.53492354592345	-118.31557877315277	-70.12311077238864	118.31557877315277	-404.90017159156037	258.5618003179301	951.8075319992358	-1000.0	381.20856154859786	-212.53492354592345	-214.70051477468093	118.31557877315277	8.39	404.90017159156037
15	-310.8314310963502	65.84801139992788	65.84801139992788	310.8314310963502	217.5812860063604	65.84801139992788	-300.81280519306176	65.84801139992788	75.86663730321628	1000.0	365.3012963699307	-65.84801139992788	293.44792330957665	-65.84801139992788	-75.86663730321628	10.01862590328841	95.90388910979348	-989.9813740967115	75.86663730321628	217.5812860063604	300.81280519306176	365.3012963699307	75.86663730321628	75.86663730321628	989.9813740967115	10.01862590328841	213.5680217634981	65.84801139992788	-10.01862590328841	-10.01862590328841	904.0961108902065	65.84801139992788	-207.56266010307206	-181.78915231629804	146.72396165478833	-75.86663730321628	-65.84801139992788	75.86663730321628	-365.3012963699307	207.56266010307206	989.9813740967115	-1000.0	181.78915231629804	-146.72396165478833	-95.90388910979345	75.86663730321628	8.39	365.30129636993206
16	-38.981532665067256	34.14819992207486	34.14819992207486	38.981532665067256	349.18353365684015	34.14819992207486	84.38793428024053	34.14819992207486	157.51766686738264	1000.0	468.08553358599926	-34.14819992207486	506.7012005242227	-34.14819992207486	-157.51766686738264	123.36946694530778	404.25660075799783	-876.6305330546923	157.51766686738264	349.18353365684015	-84.38793428024053	468.08553358599926	157.51766686738264	157.51766686738264	876.6305330546923	123.36946694530778	153.05019985123397	34.14819992207486	-123.36946694530778	-123.36946694530778	595.7433992420022	34.14819992207486	-225.81406671153238	-685.1437345706883	253.35060026211136	-157.51766686738264	-34.14819992207486	157.51766686738264	-468.08553358599926	225.81406671153238	876.6305330546923	-1000.0	685.1437345706883	-253.35060026211136	-404.25660075799783	157.51766686738264	8.39	468.0855335859993
17	0.0	36.71567429658297	36.71567429658297	0.0	357.29372350004115	36.71567429658297	123.57335030514612	36.71567429658297	160.2890246017291	948.3849788222312	469.1452417373404	-36.71567429658297	517.5827481017702	-36.71567429658297	-160.2890246017291	123.57335030514612	459.05074638979005	-876.4266496948538	160.2890246017291	357.29372350004115	-123.57335030514612	469.1452417373404	160.2890246017291	160.2890246017291	876.4266496948538	123.57335030514612	148.56719253388226	36.71567429658297	-123.57335030514612	-123.57335030514612	540.94925361021	36.71567429658297	-233.72037319489502	-691.2981001188966	258.7913740508851	-160.2890246017291	-36.71567429658297	160.2890246017291	-469.1452417373404	233.72037319489502	876.4266496948538	-1000.0	691.2981001188966	-258.7913740508851	-407.4357252120212	160.2890246017291	8.39	469.1452417373406
18	-140.17070529046137	0.0	0.0	140.17070529046137	256.2055372737677	0.0	-12.067936653577517	0.0	128.10276863688384	1000.0	369.21494399443543	0.0	384.30830591065154	0.0	-128.10276863688384	128.10276863688387	107.64483198330618	-595.2337574357707	128.10276863688384	256.2055372737677	12.067936653577517	369.21494399443543	128.10276863688384	128.10276863688384	595.2337574357707	128.10276863688384	113.00940672066776	0.0	-128.10276863688387	-128.10276863688384	615.6916940893484	0.0	-128.10276863688384	-640.5138431844194	192.15415295532577	-128.10276863688384	0.0	128.10276863688384	-369.21494399443543	128.10276863688384	595.2337574357707	-723.3365260726546	640.5138431844194	-192.15415295532577	-384.3083059106516	128.10276863688384	8.39	369.21494399443543
19	-119.8255994016322	14.038717427092404	14.038717427092404	119.8255994016322	281.76735108454164	14.038717427092404	0.0	14.038717427092404	133.8643168287246	1000.0	398.5559679880622	-14.038717427092404	415.63166791326626	-14.038717427092404	-133.8643168287246	119.8255994016322	195.6679039641867	-702.3267889305655	133.8643168287246	281.76735108454164	0.0	398.5559679880622	133.8643168287246	133.8643168287246	702.3267889305655	119.8255994016322	130.82733433061298	14.038717427092404	-119.8255994016322	-119.8255994016322	626.484484368011	14.038717427092404	-161.94175168290943	-627.2054318623458	207.81583395663313	-133.8643168287246	-14.038717427092404	133.8643168287246	-398.5559679880622	161.94175168290943	702.3267889305655	-822.1523883321977	627.2054318623458	-207.81583395663313	-373.51551563198905	133.8643168287246	8.39	398.55596798806226
