reaction	linear_coefficient
rxn03253	[0.17526214663961004]
rxn02720	[0.17526214663961004]
rxn00946	[0.17526214663961004]
rxn02679	[0.17526214663961004]
rxn02803	[0.17526214663961004]
rxn03251	[0.17526214663961004]
rxn00872	[0.17526214663961004]
rxn01451	[np.float64(0.2788437482883529)]
rxn03242	[np.float64(0.2788437482883529)]
rxn03239	[np.float64(0.2788437482883529)]
rxn06777	[np.float64(0.2788437482883529)]
rxn03244	[np.float64(0.2788437482883529)]
rxn03249	[np.float64(0.2788437482883529)]
rxn03246	[np.float64(0.2788437482883529)]
rxn02122	[0.0031585858680890184]
rxn01387	[0.42312325622925706]
rxn00616	[np.float64(0.2788437482883529)]
rxn00501	[0.1798595704465148]
rxn10125	[0.20224702550622486]
rxn01851	[0.010754329549062072]
rxn13812	[0.28180244616483735]
rxn01297	[0.20224702550622486]
rxn01522	[0.20224702550622486]
rxn00288	[np.float64(0.2788437482883529)]
rxn10126	[np.float64(0.2788437482883529)]
rJB00270	[np.float64(0.2788437482883529)]
rxn06493	[0.20924310521238426]
rxn13808	[0.3993365852283151]
rxn00623	[0.28060311821521006]
rxn00506	[0.010754329549062072]
rxn00779	[0.12349115681403056]
rxn13726	[0.1942515058420427]
rJB00264	[0.1942515058420427]
rxn10122	[0.1942515058420427]
rxn00604	[0.4694972702815136]
rxn10902	[0.4694972702815136]
rxn00671	[0.1798595704465148]
rxn01115	[0.4690974942983046]
rxn00338	[0.28180244616483735]
rxn00248	[0.5596467544951675]
rxn05353	[0.2500202554997133]
rxn05356	[0.2500202554997133]
rxn05355	[0.2500202554997133]
rxn05354	[0.2500202554997133]
rxn05357	[0.2500202554997133]
rxn05352	[0.2500202554997133]
rxn05351	[0.2500202554997133]
rxn05338	[0.43291776781788016]
rxn00611	[0.47229570216397737]
rxn00612	[0.47229570216397737]
rxn05436	[0.5608460824447948]
rxn05448	[0.5608460824447948]
rxn05442	[0.5608460824447948]
rxn05437	[0.5608460824447948]
rxn05449	[0.5608460824447948]
rxn05443	[0.5608460824447948]
rxn05438	[0.5608460824447948]
rxn05450	[0.5608460824447948]
rxn05444	[0.5608460824447948]
rxn05433	[0.5608460824447948]
rxn05445	[0.5608460824447948]
rxn05439	[0.5608460824447948]
rxn05446	[0.5608460824447948]
rxn05434	[0.5608460824447948]
rxn05440	[0.5608460824447948]
rxn05435	[0.5608460824447948]
rxn05447	[0.5608460824447948]
rxn05441	[0.5608460824447948]
rxn05322	[0.5608460824447948]
rxn05327	[0.5608460824447948]
rxn05324	[0.5608460824447948]
rxn13838	[0.5608460824447948]
rxn05328	[0.5608460824447948]
rxn05326	[0.5608460824447948]
rxn13850	[0.5608460824447948]
rxn08396	[0.5608460824447948]
rxn05325	[0.5608460824447948]
rxn05323	[0.5608460824447948]
rxn05464	[0.5608460824447948]
rxn02866	[0.4820902137526005]
rxn05339	[np.float64(0.2788437482883529)]
rxn05337	[np.float64(0.2788437482883529)]
rxn13844	[np.float64(0.2788437482883529)]
rxn05341	[np.float64(0.2788437482883529)]
rxn05336	[np.float64(0.2788437482883529)]
rxn05372	[np.float64(0.2788437482883529)]
rxn05422	[np.float64(0.2788437482883529)]
rxn05397	[np.float64(0.2788437482883529)]
rxn05376	[np.float64(0.2788437482883529)]
rxn05426	[np.float64(0.2788437482883529)]
rxn05401	[np.float64(0.2788437482883529)]
rxn05380	[np.float64(0.2788437482883529)]
rxn05430	[np.float64(0.2788437482883529)]
rxn05405	[np.float64(0.2788437482883529)]
rxn05461	[np.float64(0.2788437482883529)]
rxn07993	[np.float64(0.2788437482883529)]
rxn05340	[np.float64(0.2788437482883529)]
rxn05342	[np.float64(0.2788437482883529)]
rxn05360	[np.float64(0.2788437482883529)]
rxn05410	[np.float64(0.2788437482883529)]
rxn05385	[np.float64(0.2788437482883529)]
rxn05414	[np.float64(0.2788437482883529)]
rxn05364	[np.float64(0.2788437482883529)]
rxn05389	[np.float64(0.2788437482883529)]
rxn05368	[np.float64(0.2788437482883529)]
rxn05418	[np.float64(0.2788437482883529)]
rxn05393	[np.float64(0.2788437482883529)]
rxn00083	[0.21004265717880244]
rxn11245	[0.5608460824447948]
rxn00781	[0.5252660199391842]
rxn00199	[0.42312325622925706]
rxn08398	[0.23023134433086245]
rxn03532	[0.28060311821521006]
rxn13839	[0.532062211653739]
rxn13790	[np.float64(0.2788437482883529)]
rxn03897	[0.04533495209664992]
rxn05289	[0.2548175672982226]
rxn02842	[0.18385733027860587]
rxn13909	[0.20684444931312962]
rxn01643	[0.4682979423318863]
rJB00277	[0.28520054202211476]
rxn00211	[np.float64(0.2788437482883529)]
rxn01480	[0.4313186638850438]
rxn01053	[0.010754329549062072]
rxn01867	[0.0031585858680890184]
rxn01945	[0.23642787207060362]
rJB00104	[0.23642787207060362]
rxn21407	[np.float64(0.2788437482883529)]
rxn08975	[np.float64(0.2788437482883529)]
rJB00263	[np.float64(0.2788437482883529)]
rxn00371	[0.22103649671705292]
rxn08094	[0.064124423307478]
rxn00154	[0.018549961221639683]
rxn00085	[np.float64(0.2788437482883529)]
rxn00159	[0.3901417376145057]
rxn00161	[0.3901417376145057]
rxn10062	[0.07491837485412392]
rxn13898	[0.6631887341463265]
rxn01740	[0.3901417376145057]
rxn00962	[0.14188085204164952]
rxn00979	[np.float64(0.2788437482883529)]
rxn00509	[np.float64(0.2788437482883529)]
rxn01101	[0.5496523549149398]
rxn00686	[0.4838892056770415]
rxn00931	[0.5252660199391842]
rxn04954	[0.14487917191571784]
rxn01802	[0.44111317547366696]
rxn01331	[np.float64(0.2788437482883529)]
rxn03951	[0.5496523549149398]
rxn02465	[0.4379149676079941]
rxn00183	[0.23642787207060362]
rxn13895	[0.23642787207060362]
rxn01452	[0.4379149676079941]
rxn02270	[0.17526214663961004]
rxn00508	[0.04533495209664992]
rxn00500	[0.445110935305758]
rxn02939	[0.1624693151769186]
rxn13682	[np.float64(0.2788437482883529)]
rxn01241	[0.20924310521238426]
rxn02933	[0.40373412104361533]
rxn00907	[0.21084220914522064]
rxn00992	[0.4848886456350643]
rxn00086	[0.21404041701089355]
rxn01475	[0.48748718952592346]
rxn13834	[np.float64(0.2788437482883529)]
rxn00629	[0.4918847253412237]
rxn00546	[0.4918847253412237]
rxn42682	[np.float64(0.2788437482883529)]
rxn13925	[0.09450739803137023]
rxn02774	[0.5004799089802194]
rxn00198	[0.42312325622925706]
rxn03492	[0.06352475933266434]
rxn02285	[0.48748718952592346]
rxn00077	[0.20924310521238426]
rxn01268	[0.49448326923208286]
rxn13705	[0.46689872639065444]
rxn09896	[0.0733192709212875]
rxn01045	[0.0733192709212875]
rxn00935	[np.float64(0.2788437482883529)]
rxn00638	[0.4848886456350643]
rxn00763	[0.4313186638850438]
rxn03958	[0.5410571712759439]
rxn13906	[0.400336025186338]
