reaction	linear_coefficient
rxn05394	[0.16086198259670237]
rxn05462	[0.16086198259670237]
rxn08309	[0.4513328347747669]
rPY00163	[0.34199970609103375]
rPY00168	[0.34199970609103375]
rxn05528	[0.06353798475237236]
rxn05485	[0.06954255017207395]
rxn05626	[0.12658592165923907]
rxn05209	[np.float64(0.2727073461447807)]
rxn05582	[0.22340953905192726]
rxn05172	[0.049026951654760155]
rxn00539	[0.3810293813190941]
rxn00300	[np.float64(0.2727073461447807)]
rxn00048	[np.float64(0.2727073461447807)]
rxn10559	[0.4108020181917812]
rxn12591	[0.4108020181917812]
rxn06280	[0.42431229038610974]
rxn05190	[np.float64(0.2727073461447807)]
rxn13836	[0.26594187744148023]
rxn13823	[np.float64(0.2727073461447807)]
rxn13801	[0.3880347076420793]
rxn00006	[np.float64(0.2727073461447807)]
rxn00691	[0.34250008654267555]
rxn00148	[0.4375723723546174]
rxn00206	[0.06153646294580515]
rxn02305	[0.38978603922282556]
rxn13689	[0.024258119298491095]
rJB00271	[0.024258119298491095]
rxn09240	[0.3535084564787951]
rxn02320	[0.24892894208565905]
rxn05174	[0.23942171350446487]
rxn05533	[0.23942171350446487]
rxn05540	[0.23942171350446487]
rxn05541	[0.23942171350446487]
rxn05542	[0.23942171350446487]
rxn05543	[0.23942171350446487]
rxn05544	[0.23942171350446487]
rxn05545	[0.23942171350446487]
rxn05539	[0.23942171350446487]
rxn05546	[0.23942171350446487]
rxn05537	[0.23942171350446487]
rxn05547	[0.23942171350446487]
rxn05534	[0.23942171350446487]
rxn05535	[0.23942171350446487]
rxn05538	[0.23942171350446487]
rxn05536	[0.23942171350446487]
rxn12848	[0.23942171350446487]
rxn12849	[0.23942171350446487]
rxn12850	[0.23942171350446487]
rxn12851	[0.23942171350446487]
rxn13792	[0.21690459318058392]
rxn13793	[0.21690459318058392]
rxn00470	[0.4108020181917812]
rxn00711	[0.12883763369162715]
rxn08043	[0.34250008654267555]
rxn00003	[0.34250008654267555]
rxn00527	[0.11883002465879118]
rxn00776	[0.1978901360181955]
rxn00414	[0.5321442777149175]
rxn08792	[0.38177995199655673]
rJB00261	[0.38177995199655673]
rxn00405	[np.float64(0.2727073461447807)]
rxn02213	[np.float64(0.2727073461447807)]
rxn00101	[np.float64(0.2727073461447807)]
rxn13859	[np.float64(0.2727073461447807)]
rxn06439	[0.4205594369987962]
rxn13870	[0.4108020181917812]
rxn13888	[0.4355708505480502]
rJB00232	[np.float64(0.2727073461447807)]
rxn00867	[0.20089241872804625]
rxn05347	[0.3740240549961089]
rxn05195	[0.35325826625297424]
rxn13107	[0.4355708505480502]
rxn09044	[0.4355708505480502]
rxn05466	[0.22966429469744978]
rxn09692	[0.22340953905192726]
rxn00283	[0.46859596035640905]
rxn05145	[0.3655175873181983]
rxn00737	[np.float64(0.2727073461447807)]
rxn08103	[0.16086198259670237]
rxn00692	[0.16086198259670237]
rxn00433	[0.13534257956297058]
rxn05229	[0.35400883693043694]
rxn02938	[0.35400883693043694]
rxn13804	[np.float64(0.2727073461447807)]
rxn00162	[0.35325826625297424]
rxn10196	[np.float64(0.2727073461447807)]
rxn10195	[np.float64(0.2727073461447807)]
rxn10194	[np.float64(0.2727073461447807)]
rxn00640	[0.15735931943520973]
rxn00559	[0.15735931943520973]
rxn05605	[0.3965411753199899]
rxn05654	[0.3965411753199899]
rxn01300	[0.12883763369162715]
rxn05150	[0.24917913231147995]
rxn13918	[0.24917913231147995]
rxn05183	[np.float64(0.2727073461447807)]
rxn05219	[np.float64(0.2727073461447807)]
rxn10042	[0.2306650556007334]
rxn03919	[0.3585122609952131]
rxn02303	[0.46859596035640905]
rxn13890	[0.15085437356386636]
rxn00656	[0.1728711134361055]
rxn00927	[0.16086198259670237]
rxn01299	[0.16086198259670237]
rxn00926	[0.46084006335596106]
rxn01137	[0.46084006335596106]
rxn01858	[0.46084006335596106]
rxn00598	[0.40154497983640797]
rxn13865	[0.4228111490311844]
rxn02369	[0.013249749362371508]
rxn02144	[0.15060418333804546]
rxn05673	[np.float64(0.2727073461447807)]
rxn05574	[np.float64(0.2727073461447807)]
rxn01204	[0.4553358783879013]
rxn10132	[0.15110456378968726]
rxn01029	[0.40554802344954227]
rxn00853	[0.12458439985267188]
rxn00856	[0.45333435658133414]
rxn05508	[0.34250008654267555]
rxn00777	[np.float64(0.2727073461447807)]
rxn01520	[0.4668446287756627]
rxn01073	[0.3850324249322285]
rxn00758	[0.3850324249322285]
rxn00898	[0.6157078131390981]
rxn09889	[0.6157078131390981]
rxn02175	[0.3595130218984967]
rxn01303	[0.049026951654760155]
rxn01304	[0.049026951654760155]
rxn00953	[0.1973897555665537]
rxn00950	[0.5764279476852168]
rxn00742	[0.5764279476852168]
rxn02302	[0.5764279476852168]
rxn01816	[0.5764279476852168]
rxn01018	[0.4638423460658119]
rxn00351	[0.16086198259670237]
rxn02312	[np.float64(0.2727073461447807)]
rxn00141	[0.3595130218984967]
rxn00717	[0.15610836830610525]
rxn01626	[0.37077158206043725]
rxn11268	[0.08080111033401444]
rxn00330	[0.20439508188953892]
rxn00796	[np.float64(0.2727073461447807)]
rxn02297	[np.float64(0.2727073461447807)]
rxn02277	[0.5444035987801416]
rxn00126	[0.07079350130117844]
rxn01200	[np.float64(0.2727073461447807)]
rxn00785	[np.float64(0.2727073461447807)]
rxn01100	[0.583683464234023]
rxn00786	[0.4408248452902892]
rxn02504	[0.1848802442755087]
rxn00095	[0.22741258266506167]
rxn01116	[0.44532826935506525]
rxn00791	[0.35325826625297424]
rxn02507	[0.06078589226834245]
rxn00127	[0.16936845027461295]
rxn12880	[0.5974439266541723]
rxn12510	[0.1856308149529714]
rxn02934	[0.6267161830752176]
rxn12788	[0.4768522378084987]
rxn05221	[np.float64(0.2727073461447807)]
rxn13819	[0.5939412634926798]
rxn00670	[0.4408248452902892]
rxn00985	[0.1931365217275984]
rxn03236	[0.4408248452902892]
rxn04989	[0.13409162843386607]
rxn01805	[0.3655175873181983]
rxn01734	[0.24892894208565905]
rxn00177	[0.1848802442755087]
rxn01637	[0.3427502767684964]
rxn00467	[0.3427502767684964]
rxn00291	[0.17412206456521004]
rxn00541	[0.23491828943968868]
rxn00337	[np.float64(0.2727073461447807)]
rxn10474	[np.float64(0.2727073461447807)]
rxn00303	[0.16086198259670237]
rxn02937	[np.float64(0.2727073461447807)]
rxn13810	[np.float64(0.2727073461447807)]
rxn02988	[0.45433511748461775]
rxn03147	[0.42681419264431875]
rxn13854	[0.16086198259670237]
rxn00019	[0.556162539393724]
rxn09566	[0.12783687278834358]
rxn00208	[0.12783687278834358]
rxn01252	[0.12783687278834358]
rxn00209	[0.12783687278834358]
rxn01102	[0.34250008654267555]
rxn00455	[0.353758646704616]
rxn13904	[np.float64(0.2727073461447807)]
rxn01973	[0.39529022419088533]
rxn06023	[0.47585147690521507]
rxn13827	[0.47585147690521507]
rxn10090	[np.float64(0.2727073461447807)]
rxn11544	[0.4002940287073033]
rxn03540	[0.49736783632581244]
rxn13861	[0.4768522378084987]
rxn05517	[0.47585147690521507]
rxn02900	[0.16086198259670237]
rxn00537	[0.09856461636729831]
rxn08707	[0.34224989631685465]
rxn05039	[np.float64(0.2727073461447807)]
rxn00361	[0.3535084564787951]
rxn00250	[0.13859505249864226]
rxn01462	[np.float64(0.2727073461447807)]
rxn13855	[0.07079350130117844]
rxn05305	[0.4588385415493939]
rxn09653	[0.34250008654267555]
rxn00010	[0.09856461636729831]
rxn00327	[0.6124553402034263]
rxn01746	[0.5321442777149175]
rxn00139	[0.40379669186879596]
rxn02271	[0.3535084564787951]
rxn02867	[0.3535084564787951]
rxn05241	[0.5198849566496935]
rxn05240	[0.5198849566496935]
rxn05242	[0.5198849566496935]
rxn05375	[0.4108020181917812]
rxn05425	[0.4108020181917812]
rxn05400	[0.4108020181917812]
rxn05379	[0.4108020181917812]
rxn05429	[0.4108020181917812]
rxn05404	[0.4108020181917812]
rxn05409	[0.4108020181917812]
rxn05384	[0.4108020181917812]
rxn05460	[0.4108020181917812]
rxn05359	[0.4108020181917812]
rxn05363	[0.4108020181917812]
rxn05413	[0.4108020181917812]
rxn05388	[0.4108020181917812]
rxn05417	[0.4108020181917812]
rxn05367	[0.4108020181917812]
rxn05392	[0.4108020181917812]
rxn05371	[0.4108020181917812]
rxn05421	[0.4108020181917812]
rxn05396	[0.4108020181917812]
rxn05346	[0.4108020181917812]
rxn05348	[0.4108020181917812]
rxn05345	[0.4108020181917812]
rxn13851	[0.4108020181917812]
rxn05350	[0.4108020181917812]
rxn05343	[0.4108020181917812]
rxn05344	[0.4108020181917812]
rxn00189	[0.5444035987801416]
rxn02569	[0.49036251000282727]
rxn01255	[0.45633663929118495]
rxn05104	[0.20439508188953892]
rxn01620	[0.20439508188953892]
rxn05092	[0.19989165782476268]
rxn05091	[0.19989165782476268]
rxn05107	[0.39529022419088533]
rxn01406	[0.4733495746470061]
rxn00222	[np.float64(0.2727073461447807)]
rxn00676	[0.34199970609103375]
rxn02167	[0.37077158206043725]
rxn05256	[np.float64(0.2727073461447807)]
rxn01257	[0.13384143820804517]
rxn00147	[0.20439508188953892]
rxn06831	[np.float64(0.2727073461447807)]
rxn05627	[0.12658592165923907]
rxn13884	[np.float64(0.2727073461447807)]
rxn01211	[np.float64(0.2727073461447807)]
rxn00322	[0.4355708505480502]
rxn13809	[0.46859596035640905]
