	rxn01451	rxn10125	rxn01452	rxn05312	rxn05318	rJB00267	rxn37440	rxn05560	rxn00615	rxn00148	rxn00786	rxn00134	rxn01492	rxn05581	rxn00097	rxn00747	rxn10165	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00082_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00007_e	ATPM	DM_cpd00002_c
20	-334.8595887132621	-334.8595887132621	334.8595887132621	533.7518830698931	177.91729435663103	16.779999999999973	16.779999999999973	-8.389999999999986	-516.9718830698931	8.389999999999986	-8.389999999999986	177.91729435663103	-8.389999999999986	516.9718830698931	169.52729435663105	-8.389999999999986	533.7518830698931	-16.779999999999973	8.389999999999986	-177.91729435663103	8.389999999999986	516.9718830698931	-533.7518830698931	16.779999999999973	-8.389999999999986	8.39	177.9172943566313
21	-531.4776355712628	-531.4776355712628	531.4776355712628	828.6789533568942	276.2263177856314	16.779999999999973	16.779999999999973	-8.389999999999986	-811.8989533568943	8.389999999999986	-8.389999999999986	276.2263177856314	-8.389999999999986	811.8989533568943	267.8363177856314	-8.389999999999986	828.6789533568942	-16.779999999999973	8.389999999999986	-276.2263177856314	8.389999999999986	811.8989533568943	-828.6789533568942	16.779999999999973	-8.389999999999986	8.39	276.2263177856314
22	-433.23432637940476	-433.23432637940476	433.23432637940476	681.3139895691072	227.10466318970236	16.779999999999973	16.779999999999973	-8.389999999999986	-664.5339895691072	8.389999999999986	-8.389999999999986	227.10466318970236	-8.389999999999986	664.5339895691072	218.7146631897024	-8.389999999999986	681.3139895691072	-16.779999999999973	8.389999999999986	-227.10466318970236	8.389999999999986	664.5339895691072	-681.3139895691072	16.779999999999973	-8.389999999999986	8.39	227.1046631897026
23	-236.35394723740473	-236.35394723740473	236.35394723740473	385.9934208561071	128.66447361870246	16.779999999999973	16.779999999999973	-8.389999999999986	-369.21342085610706	8.389999999999986	-8.389999999999986	128.66447361870246	-8.389999999999986	369.21342085610706	120.27447361870242	-8.389999999999986	385.9934208561071	-16.779999999999973	8.389999999999986	-128.66447361870246	8.389999999999986	369.21342085610706	-385.9934208561071	16.779999999999973	-8.389999999999986	8.39	128.66447361870212
24	-302.0681843794047	-302.0681843794047	302.0681843794047	484.56477656910704	161.52159218970237	16.779999999999973	16.779999999999973	-8.389999999999986	-467.78477656910707	8.389999999999986	-8.389999999999986	161.52159218970235	-8.389999999999986	467.78477656910707	153.13159218970236	-8.389999999999986	484.56477656910704	-16.779999999999973	8.389999999999986	-161.52159218970237	8.389999999999986	467.78477656910707	-484.56477656910704	16.779999999999973	-8.389999999999986	8.39	161.52159218970235
25	-466.0257307132628	-466.0257307132628	466.0257307132628	730.5010960698942	243.50036535663142	16.779999999999973	16.779999999999973	-8.389999999999986	-713.7210960698942	8.389999999999986	-8.389999999999986	243.5003653566314	-8.389999999999986	713.7210960698942	235.1103653566314	-8.389999999999986	730.5010960698942	-16.779999999999973	8.389999999999986	-243.50036535663142	8.389999999999986	713.7210960698942	-730.5010960698942	16.779999999999973	-8.389999999999986	8.39	243.5003653566314
26	-367.58541023845254	-367.58541023845254	367.58541023845254	582.8406153576788	194.28020511922625	16.779999999999973	16.779999999999973	-8.389999999999986	-566.0606153576788	8.389999999999986	-8.389999999999986	194.28020511922625	-8.389999999999986	566.0606153576788	185.89020511922627	-8.389999999999986	582.8406153576788	-16.779999999999973	8.389999999999986	-194.28020511922625	8.389999999999986	566.0606153576788	-582.8406153576788	16.779999999999973	-8.389999999999986	8.39	194.28020511922648
27	-498.751552238453	-498.751552238453	498.751552238453	779.5898283576796	259.8632761192265	16.779999999999973	16.779999999999973	-8.389999999999986	-762.8098283576796	8.389999999999986	-8.389999999999986	259.8632761192265	-8.389999999999986	762.8098283576796	251.47327611922654	-8.389999999999986	779.5898283576796	-16.779999999999973	8.389999999999986	-259.8632761192265	8.389999999999986	762.8098283576796	-779.5898283576796	16.779999999999973	-8.389999999999986	8.39	259.8632761192267
28	-564.2034570964532	-564.2034570964532	564.2034570964532	877.7676856446799	292.5892285482266	16.779999999999973	16.779999999999973	-8.389999999999986	-860.9876856446799	8.389999999999986	-8.389999999999986	292.58922854822663	-8.389999999999986	860.9876856446799	284.19922854822664	-8.389999999999986	877.7676856446799	-16.779999999999973	8.389999999999986	-292.5892285482266	8.389999999999986	860.9876856446799	-877.7676856446799	16.779999999999973	-8.389999999999986	8.39	292.58922854822663
29	-596.8639576205951	-596.8639576205951	596.8639576205951	926.7584364308925	308.91947881029756	16.779999999999973	16.779999999999973	-8.389999999999986	-909.9784364308925	8.389999999999986	-8.389999999999986	308.9194788102975	-8.389999999999986	909.9784364308925	300.5294788102975	-8.389999999999986	926.7584364308925	-16.779999999999973	8.389999999999986	-308.91947881029756	8.389999999999986	909.9784364308925	-926.7584364308925	16.779999999999973	-8.389999999999986	8.39	308.9194788102975
