	rxn10158	rxn05312	rxn05318	rxn05561	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
58	-517.1953848807494	1000.0	333.33333333333326	517.1953848807495	0.0	-701.0574364281656	307.3325635718343	307.3325635718343	333.3333333333333	-307.3325635718343	701.0574364281656	26.000769761499043	307.3325635718343	701.0574364281656	-298.94256357183434	-333.33333333333326	701.0574364281656	-701.0574364281656	-298.94256357183457	298.94256357183434	-298.9425635718344	8.39	333.3333333333332
59	-660.5438365474198	1000.0	333.33333333333326	660.5438365474198	0.0	-987.7543397615062	20.635660238493777	20.635660238493777	333.3333333333333	-20.635660238493777	987.7543397615062	312.69767309483956	20.635660238493777	987.7543397615062	-12.245660238493777	-333.33333333333326	987.7543397615062	-987.7543397615062	-12.245660238493315	12.245660238493777	-12.24566023849377	8.39	333.3333333333334
60	-619.4580884650491	1000.0	333.33333333333326	619.4580884650491	0.0	-905.5828435967652	102.80715640323477	102.80715640323477	333.3333333333333	-102.80715640323477	905.5828435967652	230.52617693009856	102.80715640323477	905.5828435967652	-94.41715640323476	-333.33333333333326	905.5828435967652	-905.5828435967652	-94.41715640323514	94.41715640323476	-94.4171564032348	8.39	333.33333333333337
61	-526.8298756737504	790.2448135106256	263.4149378368752	526.8298756737504	0.0	-790.2448135106256	8.39	8.39	263.4149378368752	-8.39	790.2448135106256	255.0249378368752	8.39	790.2448135106256	0.0	-263.4149378368752	790.2448135106256	-790.2448135106256	0.0	0.0	0.0	8.39	263.4149378368752
62	-550.0248005912399	825.03720088686	275.01240029561995	550.0248005912399	0.0	-825.03720088686	8.39	8.39	275.01240029562	-8.39	825.03720088686	266.62240029562	8.39	825.03720088686	0.0	-275.01240029561995	825.03720088686	-825.03720088686	0.0	0.0	0.0	8.39	275.0124002956199
63	-443.58891629932236	878.7878325986449	292.92927753288154	443.58891629932236	0.0	-594.2485550657632	292.9292775328816	292.9292775328816	292.9292775328816	-292.9292775328816	594.2485550657632	0.0	292.9292775328816	594.2485550657632	-284.5392775328816	-292.92927753288154	594.2485550657632	-594.2485550657632	-284.5392775328819	284.5392775328816	-284.5392775328816	8.39	292.9292775328817
64	-647.8913804893255	962.4494276453174	333.33333333333326	647.8913804893255	37.5505723546825	-1000.0	45.9405723546825	45.9405723546825	333.3333333333333	-45.9405723546825	1000.0	287.3927609786508	45.9405723546825	962.4494276453175	0.0	-333.33333333333326	1000.0	-1000.0	0.0	0.0	0.0	8.39	333.3333333333335
65	-525.5006029405567	717.6678725477799	333.33333333333326	525.5006029405567	282.3321274522201	-1000.0	290.7221274522201	290.7221274522201	333.3333333333333	-290.7221274522201	1000.0	42.61120588111325	290.7221274522201	717.6678725477799	0.0	-333.33333333333326	1000.0	-1000.0	0.0	0.0	0.0	8.39	333.3333333333337
66	-461.1144690864961	379.1484072594877	228.45973454324792	461.1144690864961	306.23079637025614	-1000.0	0.0	0.0	228.45973454324795	0.0	1000.0	228.45973454324795	0.0	693.7692036297439	314.62079637025613	-228.45973454324792	1000.0	-1000.0	314.62079637025647	-314.62079637025613	314.62079637025613	8.39	228.45973454324812
67	-572.228906070102	712.4917182103063	284.0169530350511	572.228906070102	139.55914089484688	-1000.0	0.0	0.0	284.016953035051	0.0	1000.0	284.016953035051	0.0	860.4408591051531	147.94914089484686	-284.0169530350511	1000.0	-1000.0	147.94914089484678	-147.94914089484686	147.94914089484686	8.39	284.01695303505113
