PA14_00010	151.20415388822846
PA14_00020	93.03634973569
PA14_00030	73.1114665453177
PA14_00050	227.529311270703
PA14_00060	193.62487293869853
PA14_00070	138.51007508145904
PA14_00080	185.42996130394863
PA14_00090	106.21248216803296
PA14_00100	199.4095164455808
PA14_00110	127.58352623512583
PA14_00120	254.52431430282033
PA14_00130	98.17825507514091
PA14_00140	191.53597389454657
PA14_00150	15.265031476494903
PA14_00160	232.67121661015392
PA14_00170	74.87899650575396
PA14_00180	254.0422606772468
PA14_00190	218.5309769266639
PA14_00200	115.21081651207207
PA14_00210	6.106012590597961
PA14_00230	114.5680783446407
PA14_00240	239.90202099375676
PA14_00250	52.06179156194052
PA14_00280	162.29138727641953
PA14_00290	206.8010053710415
PA14_00300	132.40406249086107
PA14_00310	228.49341852185003
PA14_00320	242.7943427471979
PA14_00340	80.50295547077839
PA14_00360	83.7166463079352
PA14_00380	30.69074749484765
PA14_00400	128.70831802813072
PA14_00410	300.6407778160207
PA14_00420	119.06724551666025
PA14_00430	202.30183819902194
PA14_00440	254.84568338653597
PA14_00450	217.56686967551687
PA14_00460	102.83810678901831
PA14_00470	164.70165540428712
PA14_00480	118.26382280737106
PA14_00490	164.54097086242928
PA14_00510	68.29093028958246
PA14_00520	56.07890510838654
PA14_00530	212.74633341978162
PA14_00550	196.67787923399752
PA14_00560	192.50008114569366
PA14_00570	259.9875887259869
PA14_00580	360.8974810127111
PA14_00590	308.99637399262843
PA14_00600	366.84280906145125
PA14_00620	266.09360131658485
PA14_00630	102.19536862158694
PA14_00640	22.977889485671277
PA14_00650	43.54551084347494
PA14_00660	295.82024156028547
PA14_00670	124.36983539796903
PA14_00680	264.96880952358
PA14_00690	277.82357287220725
PA14_00700	334.54521614802513
PA14_00710	168.55808440887532
PA14_00720	273.80645932576124
PA14_00730	22.977889485671277
PA14_00740	171.45040616231645
PA14_00750	225.44041222655105
PA14_00760	224.47630497540402
PA14_00770	68.61229937329816
PA14_00780	234.2780620287323
PA14_00790	185.42996130394863
PA14_00800	113.28260200977797
PA14_00810	323.29729821797633
PA14_00820	217.08481604994333
PA14_00830	4.659851713877392
PA14_00850	186.8761221806692
PA14_00860	233.63532386130098
PA14_00875	238.45586011703617
PA14_00890	172.4145134134635
PA14_00900	290.6783362208345
PA14_00910	174.02135883204193
PA14_00925	362.022272805716
PA14_00940	267.5397621933054
PA14_00960	228.33273397999218
PA14_00970	21.049674983377184
PA14_00980	20.24625227408798
PA14_00990	172.09314432974782
PA14_01010	342.9008123246329
PA14_01020	241.83023549605088
PA14_01030	199.4095164455808
PA14_01040	110.229595714479
PA14_01060	210.8181189174875
PA14_01070	327.79646538999583
PA14_01080	221.42329868010503
PA14_01100	273.48509024204554
PA14_01110	9.801757053328307
PA14_01120	258.5414278492663
PA14_01130	297.7484560625795
PA14_01140	36.314706459872085
PA14_01150	47.24125530620528
PA14_01160	197.4813019432867
PA14_01170	271.3961911978936
PA14_01180	270.43208394674656
PA14_01190	356.39831384069157
PA14_01200	8.676965260323419
PA14_01220	122.28093635381707
PA14_01230	128.86900256998857
PA14_01240	22.174466776382072
PA14_01250	300.1587241904472
PA14_01270	208.56853533147776
PA14_01290	220.61987597081583
PA14_01300	290.3569671371189
PA14_01310	59.77464957111689
PA14_01320	312.6921184553588
PA14_01330	277.3415192466337
PA14_01340	318.7981310459568
PA14_01350	139.6348668744639
PA14_01360	40.17113546446027
PA14_01380	29.726640243700604
PA14_01390	187.3581758062427
PA14_01400	120.19203730966514
PA14_01410	312.3707493716431
PA14_01430	124.6912044816847
PA14_01440	34.065122873862315
PA14_01460	126.45873444212094
PA14_01470	350.45298579195145
PA14_01480	134.65364607687084
PA14_01490	115.21081651207207
PA14_01500	200.05225461301217
PA14_01510	236.5276456147421
PA14_01520	43.384826301617096
PA14_01540	46.437832596916074
PA14_01550	107.17658941918002
PA14_01560	35.511283750582884
PA14_01580	86.28759897766066
PA14_01600	349.9709321663779
PA14_01610	180.6094250482134
PA14_01620	26.995003032117303
PA14_01640	167.91534624144396
PA14_01660	292.28518163941294
PA14_01670	257.5773205981193
PA14_01680	213.71044067092865
PA14_01690	77.93200280105295
PA14_01710	137.2245987465963
PA14_01720	183.98380042722806
PA14_01730	177.23504966919876
PA14_01750	113.92534017720934
PA14_01760	271.8782448234671
PA14_01770	39.8497663807446
PA14_01780	215.96002425693842
PA14_01790	211.62154162677675
PA14_01800	200.21293915487
PA14_01810	161.32728002527244
PA14_01830	30.36937841113197
PA14_01840	126.13736535840528
PA14_01860	244.722557249492
PA14_01870	128.38694894441505
PA14_01890	142.04513500233153
PA14_01900	47.08057076434744
PA14_01910	224.63698951726187
PA14_01930	218.85234601037956
PA14_01940	96.89277874027819
PA14_01960	220.94124505453152
PA14_01970	188.80433668296328
PA14_01980	250.6678852982321
PA14_01990	290.5176516789767
PA14_02010	262.07648777013884
PA14_02020	181.57353229936044
PA14_02030	150.72210026265495
PA14_02050	153.13236839052257
PA14_02060	143.00924225347856
PA14_02070	73.43283562903339
PA14_02090	139.95623595817958
PA14_02100	214.6745479220757
PA14_02110	297.5877715207217
PA14_02130	147.8297785092138
PA14_02140	119.38861460037594
PA14_02150	161.4879645671303
PA14_02180	280.2338410000749
PA14_02190	96.89277874027819
PA14_02200	215.31728608950706
PA14_02220	190.25049755968388
PA14_02230	133.85022336758163
PA14_02250	170.96835253674294
PA14_02260	225.27972768469323
PA14_02270	84.52006901722442
PA14_02290	152.16826113937552
PA14_02300	71.02256750116577
PA14_02310	5.945328048740121
PA14_02330	221.2626141382472
PA14_02340	23.62062765310264
PA14_02360	14.461608767205698
PA14_02370	174.50341245761544
PA14_02380	221.74466776382073
PA14_02390	48.52673164106801
PA14_02410	72.79009746160202
PA14_02420	191.69665843640442
PA14_02435	247.93624808664882
PA14_02450	198.9274628200073
PA14_02460	172.09314432974782
PA14_02470	218.04892330109038
PA14_02490	80.50295547077839
PA14_02500	260.9516959771339
PA14_02510	163.89823269499792
PA14_02520	171.93245978788997
PA14_02530	174.02135883204193
PA14_02550	128.38694894441505
PA14_02560	222.22672138939424
PA14_02570	275.41330474433965
PA14_02580	315.5844402087999
PA14_02590	12.854763348627289
PA14_02610	232.99258569386961
PA14_02620	192.6607656875515
PA14_02630	182.37695500864965
PA14_02640	166.79055444843905
PA14_02650	121.63819818638571
PA14_02660	90.46539706596454
