"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","condition"
"1","PA14_00450",1336.56934008877,0.221397189143955,0.0480001901475713,4.61242316881025,3.9800167891917e-06,0.000447400710832079,"U5U0"
"2","PA14_01160",1139.52387265743,0.370729664864358,0.0856901698926126,4.32639666053829,1.51568377484069e-05,0.00128833666688897,"U5U0"
"3","PA14_02090",998.978581602808,0.424864176542417,0.101274514284909,4.19517367762607,2.72662579760557e-05,0.00183902890560855,"U5U0"
"4","PA14_02470",1553.95154744705,0.288198309283809,0.0576604216885518,4.99819981963519,5.786800295269e-07,0.000110585753642591,"U5U0"
"5","PA14_03900",1203.65148471536,0.624014527094516,0.16630871268629,3.7521457355731,0.000175327488866859,0.00616865956768388,"U5U0"
"6","PA14_04030",1647.10277047576,0.132077995975068,0.0314425816114401,4.20060914867794,2.66197796348254e-05,0.00181679996007683,"U5U0"
"7","PA14_04490",1039.15431709602,0.378173180642909,0.0986326023170771,3.83416002172572,0.000125994102377867,0.00519657689879362,"U5U0"
"8","PA14_06460",587.614548499466,0.760538909690954,0.185675848401725,4.09605727528691,4.20246001175418e-05,0.00264754980740513,"U5U0"
"9","PA14_06570",720.489504134272,2.97144170887631,0.689968632139756,4.30663304165171,1.65758250623278e-05,0.00137723485626558,"U5U0"
"10","PA14_06580",510.828942398992,1.32063461927061,0.281895109995481,4.68484401624342,2.80173219613214e-06,0.000341751716604799,"U5U0"
"11","PA14_06600",1410.86354403311,0.264397161367871,0.0622860991716117,4.24488232341216,2.1870816766843e-05,0.00162830929634274,"U5U0"
"12","PA14_07000",796.28593940316,0.920243109118529,0.178698235127723,5.14970451980566,2.60897146309496e-07,7.42104000746005e-05,"U5U0"
"13","PA14_09820",603.581529723671,1.02179441321656,0.218900093839958,4.66785735580184,3.0435707982334e-06,0.000363516487214002,"U5U0"
"14","PA14_10120",1096.83759882927,0.438146313863766,0.122587681555414,3.57414634410644,0.000351372376253994,0.00992368148098199,"U5U0"
"15","PA14_11330",956.531843152714,0.504635967668199,0.133509758994377,3.77976839647695,0.000156974303591886,0.00574173552702135,"U5U0"
"16","PA14_13430",861.695176982413,1.15346332267263,0.240261612052187,4.80086399496097,1.57982539417719e-06,0.000237676695493343,"U5U0"
"17","PA14_13710",1245.40673733321,0.225174530353737,0.0590238327695416,3.81497642203159,0.000136195936921784,0.00535808337501733,"U5U0"
"18","PA14_13730",1454.85642852979,0.208693194736026,0.0570906660809371,3.65546960759159,0.000256711621517753,0.00799852025087652,"U5U0"
"19","PA14_14960",1042.4094594856,0.488195684066982,0.130711827455303,3.73490060977016,0.000187789337272911,0.00648551970232287,"U5U0"
"20","PA14_15020",1347.7415879945,0.212368758005117,0.0528969527078815,4.01476355694634,5.95054173251535e-05,0.00341144557525105,"U5U0"
"21","PA14_15430",876.10881936745,0.351770058761494,0.0949443341690931,3.70501369923772,0.000211379308125095,0.00704556728768121,"U5U0"
"22","PA14_15435",1046.11976649443,0.431085169682461,0.115063086377242,3.74651144215894,0.000179310828261015,0.00626822547817315,"U5U0"
"23","PA14_15630",1247.73731755471,0.275094735037617,0.076922484190801,3.57625911242367,0.000348546190733455,0.00992368148098199,"U5U0"
"24","PA14_15670",622.735746696987,1.19231683961689,0.279077925890387,4.27234377571372,1.93429063876224e-05,0.00149505927066792,"U5U0"
"25","PA14_16690",1309.36616661235,0.269042333512624,0.0709928603168953,3.78970973012895,0.000150823424047666,0.00557852058106627,"U5U0"
"26","PA14_16830",1266.81020101272,0.250552653018058,0.0620767779742344,4.03617360943013,5.43300195688351e-05,0.00321107218750651,"U5U0"
"27","PA14_17270",932.780851907219,0.647620222651389,0.111791131272618,5.79312701534507,6.90878167069658e-09,4.95100566476294e-06,"U5U0"
"28","PA14_17380",1111.6474813666,0.440844106598501,0.113830920986523,3.87279750333124,0.000107593218243738,0.00480149333916731,"U5U0"
"29","PA14_17400",591.573311468757,0.683008482124149,0.159451389708416,4.28349030618765,1.83984118129931e-05,0.00144490540991629,"U5U0"
"30","PA14_17550",977.21902658932,0.329961998965425,0.0784312337629755,4.20702293122907,2.58756893849817e-05,0.00178729309932651,"U5U0"
"31","PA14_17580",984.004041134309,0.57124390981895,0.158218778476824,3.6104684622036,0.000305644466236691,0.00903574865648187,"U5U0"
"32","PA14_17720",1250.39513076783,0.232675091142162,0.0602329874960896,3.86291799252473,0.000112040628305093,0.00486612819752346,"U5U0"
"33","PA14_18720",753.344903951896,1.04895057216153,0.226035402474851,4.64064726444008,3.47319554361408e-06,0.000398236601030791,"U5U0"
"34","PA14_19050",1345.36180731826,0.195423634650864,0.0416285031523568,4.69446700823303,2.67302744566908e-06,0.000333140572739584,"U5U0"
"35","PA14_19160",1090.85942053234,0.310218259265709,0.0868798792691498,3.57065711733631,0.000356086782530897,0.00992368148098199,"U5U0"
"36","PA14_19190",916.043974488075,0.586181653927195,0.0995244119625056,5.88982785598402,3.86598111883989e-09,3.67864223659108e-06,"U5U0"
"37","PA14_19730",1394.61488576752,0.354032330797428,0.0637213869924308,5.55594200797107,2.76118540934608e-08,1.75887510575345e-05,"U5U0"
"38","PA14_20560",1243.42734646834,0.374700387531316,0.0916062787547536,4.09033521091339,4.30750172154993e-05,0.00268422906191801,"U5U0"
"39","PA14_20670",1033.74566371748,0.381111279038738,0.0723274765896049,5.269246170459,1.36985152488097e-07,5.91121811111191e-05,"U5U0"
"40","PA14_21750",1615.83271441475,0.192558391757369,0.039727803262619,4.84694284464888,1.25378529433036e-06,0.00021141032624694,"U5U0"
