reaction	linear_coefficient
rxn03253	[0.15976756422521896]
rxn02720	[0.15976756422521896]
rxn00946	[0.15976756422521896]
rxn02679	[0.15976756422521896]
rxn02803	[0.15976756422521896]
rxn03251	[0.15976756422521896]
rxn00872	[0.15976756422521896]
rxn01451	[0.24789320848369506]
rxn03242	[0.24789320848369506]
rxn03239	[0.24789320848369506]
rxn06777	[0.24789320848369506]
rxn03244	[0.24789320848369506]
rxn03249	[0.24789320848369506]
rxn03246	[0.24789320848369506]
rxn02122	[0.17344223316187904]
rxn01387	[0.5608911863672482]
rxn00616	[0.15976756422521896]
rxn00501	[0.15976756422521896]
rxn10125	[0.34118483878490946]
rxn01851	[0.17344223316187904]
rxn13812	[0.6052578900284121]
rxn01297	[0.24789320848369506]
rxn01522	[0.24789320848369506]
rxn00288	[np.float64(0.41570993567446674)]
rxn10126	[np.float64(0.41570993567446674)]
rJB00270	[np.float64(0.41570993567446674)]
rxn06493	[0.30350352882611276]
rxn13808	[0.01511995502854778]
rxn00623	[0.711616426202435]
rxn00506	[0.17344223316187904]
rxn00779	[0.13728033086271124]
rxn13726	[0.2892210968256011]
rJB00264	[0.2892210968256011]
rxn10122	[0.2892210968256011]
rxn00604	[np.float64(0.41570993567446674)]
rxn10902	[np.float64(0.41570993567446674)]
rxn00671	[0.15976756422521896]
rxn01115	[0.6593488027112009]
rxn00338	[0.6052578900284121]
rxn00248	[0.7900178614392861]
rxn05353	[0.10051066549969188]
rxn05356	[0.10051066549969188]
rxn05355	[0.10051066549969188]
rxn05354	[0.10051066549969188]
rxn05357	[0.10051066549969188]
rxn05352	[0.10051066549969188]
rxn05351	[0.10051066549969188]
rxn05338	[0.6985495203296265]
rxn00611	[0.6964223496061461]
rxn00612	[0.6964223496061461]
rxn05436	[0.7213406352240599]
rxn05448	[0.7213406352240599]
rxn05442	[0.7213406352240599]
rxn05437	[0.7213406352240599]
rxn05449	[0.7213406352240599]
rxn05443	[0.7213406352240599]
rxn05438	[0.7213406352240599]
rxn05450	[0.7213406352240599]
rxn05444	[0.7213406352240599]
rxn05433	[0.7213406352240599]
rxn05445	[0.7213406352240599]
rxn05439	[0.7213406352240599]
rxn05446	[0.7213406352240599]
rxn05434	[0.7213406352240599]
rxn05440	[0.7213406352240599]
rxn05435	[0.7213406352240599]
rxn05447	[0.7213406352240599]
rxn05441	[0.7213406352240599]
rxn05322	[0.7213406352240599]
rxn05327	[0.7213406352240599]
rxn05324	[0.7213406352240599]
rxn13838	[0.7213406352240599]
rxn05328	[0.7213406352240599]
rxn05326	[0.7213406352240599]
rxn13850	[0.7213406352240599]
rxn08396	[0.7213406352240599]
rxn05325	[0.7213406352240599]
rxn05323	[0.7213406352240599]
rxn05464	[0.7213406352240599]
rxn02866	[np.float64(0.41570993567446674)]
rxn05339	[0.5803396044104981]
rxn05337	[0.5803396044104981]
rxn13844	[0.5803396044104981]
rxn05341	[0.5803396044104981]
rxn05336	[0.5803396044104981]
rxn05372	[0.5803396044104981]
rxn05422	[0.5803396044104981]
rxn05397	[0.5803396044104981]
rxn05376	[0.5803396044104981]
rxn05426	[0.5803396044104981]
rxn05401	[0.5803396044104981]
rxn05380	[0.5803396044104981]
rxn05430	[0.5803396044104981]
rxn05405	[0.5803396044104981]
rxn05461	[0.5803396044104981]
rxn07993	[0.5803396044104981]
rxn05340	[0.5803396044104981]
rxn05342	[0.5803396044104981]
rxn05360	[0.5803396044104981]
rxn05410	[0.5803396044104981]
rxn05385	[0.5803396044104981]
rxn05414	[0.5803396044104981]
rxn05364	[0.5803396044104981]
rxn05389	[0.5803396044104981]
rxn05368	[0.5803396044104981]
rxn05418	[0.5803396044104981]
rxn05393	[0.5803396044104981]
rxn00083	[0.8580873245906608]
rxn11245	[0.7742160217791456]
rxn00781	[0.6636031441581619]
rxn00199	[0.5608911863672482]
rxn08398	[0.22966031656814828]
rxn03532	[0.711616426202435]
rxn13839	[0.73501530416072]
rxn13790	[0.021805348730914935]
rxn03897	[0.14578901375663306]
rxn05289	[0.6295684125824744]
rxn02842	[0.19987992643942187]
rxn13909	[0.06404488166859831]
rxn01643	[0.6113355206669278]
rJB00277	[0.6152859805819628]
rxn00211	[0.6295684125824744]
rxn01480	[0.6593488027112009]
rxn01053	[0.17344223316187904]
rxn01867	[0.17344223316187904]
rxn01945	[np.float64(0.41570993567446674)]
rJB00104	[np.float64(0.41570993567446674)]
rxn21407	[0.2910443860171558]
rxn08975	[0.4125969987874677]
rJB00263	[0.4125969987874677]
rxn00371	[0.23452242107896076]
rxn08094	[0.300464713506855]
rxn00154	[0.3077578702730737]
rxn00085	[np.float64(0.41570993567446674)]
rxn00159	[np.float64(0.41570993567446674)]
rxn00161	[np.float64(0.41570993567446674)]
rxn10062	[0.15186664439514866]
rxn13898	[0.7763431925026261]
rxn01740	[0.3448314171680188]
rxn00962	[0.7939683213543213]
rxn00979	[0.04216541136994218]
rxn00509	[0.04216541136994218]
rxn01101	[0.666034196413568]
rxn00686	[0.6614759734346813]
rxn00931	[0.642635318455283]
rxn04954	[0.816455554716829]
rxn01802	[0.15976756422521896]
rxn01331	[0.31991313155010487]
rxn03951	[0.5779085521550918]
rxn02465	[0.6295684125824744]
rxn00183	[0.18954795435394536]
rxn13895	[0.18954795435394536]
rxn01452	[0.5648416462822834]
rxn02270	[0.15976756422521896]
rxn00508	[0.8653804813568796]
rxn00500	[0.6511440013492048]
rxn02939	[0.7675306280767784]
rxn13682	[0.6295684125824744]
rxn01241	[0.7638840496936691]
rxn02933	[0.3825127271268155]
rxn00907	[0.1363686862669339]
rxn00992	[0.5766930260273888]
rxn00086	[0.3518206924023118]
rxn01475	[0.5797318413466466]
