	rxn00872	rxn01387	rxn00616	rJB00264	rxn00781	rxn00199	rxn00154	rxn01802	rxn00184	rxn10074	rxn05312	rxn05318	rxn00256	rJB00267	rxn00974	rxn00973	rxn05307	rxn00165	rxn01639	rxn05158	rxn00615	rxn00148	rJB00271	rxn05466	rxn10042	rxn01100	rxn12788	rxn09566	rxn00208	rxn00134	rxn05559	rxn00374	rxn05581	rxn00459	rxn00251	rxn00014	rxn00747	rxn01642	rxn12604	rxn02085	rxn01106	rxn10165	rxn00124	rxn01807	rxn05467	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00054_e	EX_cpd00013_e	EX_cpd00007_e	EX_cpd00009_e	rxn13837	rxn01730	EX_cpd00331_e	EX_cpd00581_e	ATPM	EX_cpd00047_e	EX_cpd00379_e	rxn00178	DM_cpd00002_c
205	249.8171122150048	-245.0094790290599	249.8171122150048	140.78466997834784	249.8171122150048	-245.0094790290599	140.78466997834784	-249.8171122150048	245.0094790290599	-249.8171122150048	1000.0	608.666666666667	358.8495544516618	75.07653936714178	-113.8400754226019	-245.0094790290599	-467.8819966883188	-467.8819966883188	245.0094790290599	826.0	-736.929641647103	608.6666666666666	65.70813061120612	-22.136961369800986	206.492800589554	-249.8171122150048	113.8400754226019	21.90271020373537	21.90271020373537	608.6666666666666	-245.0094790290599	245.0094790290599	736.929641647103	249.8171122150048	358.8495544516618	65.70813061120612	-249.8171122150048	245.0094790290599	245.0094790290599	-245.0094790290599	-249.8171122150048	160.74675386210788	-21.90271020373537	21.90271020373537	-4.807633185944923	70.39233498917395	-608.666666666667	4.807633185944923	736.929641647103	-986.7467538621079	-703.2762093454885	467.88199668831885	22.136961369800986	-70.39233498917395	-839.2532461378921	-249.8171122150048	-249.8171122150048	-113.8400754226019	-245.0094790290599	8.39	245.0094790290599	249.8171122150048	249.81711221500484	608.6666666666666
206	254.86254014401214	-257.9834365607934	254.86254014401214	155.9209537653701	254.86254014401214	-257.9834365607934	155.9209537653701	-254.86254014401214	257.9834365607934	-254.86254014401214	1000.0	608.666666666667	353.8041265226543	73.63498853028216	-95.82068996186092	-257.9834365607934	-452.74571290129643	-452.74571290129643	257.9834365607934	825.9999999999995	-695.1246673781837	608.6666666666665	82.28596523508793	-63.22116022029036	238.20691900045802	-254.86254014401214	95.82068996186092	27.42865507836264	27.42865507836264	608.6666666666665	-257.9834365607934	257.9834365607934	695.1246673781837	254.86254014401214	353.8041265226543	82.28596523508793	-254.86254014401214	257.9834365607934	257.9834365607934	-257.9834365607934	-254.86254014401214	123.9872075221964	-27.42865507836264	27.42865507836264	3.120896416781136	77.96047688268504	-608.666666666667	-3.120896416781136	695.1246673781837	-949.987207522196	-716.9709422956525	452.74571290129643	63.22116022029036	-77.96047688268504	-876.0127924778036	-254.86254014401214	-254.86254014401214	-95.82068996186092	-257.9834365607934	8.39	257.9834365607934	254.86254014401214	254.8625401440122	608.6666666666666
207	259.76293402827406	-259.76293402827406	259.76293402827406	170.62213541815555	259.76293402827406	-259.76293402827406	170.62213541815555	-259.76293402827406	259.76293402827406	-259.76293402827406	949.4995949037684	608.666666666667	348.9037326383925	65.02053240674616	-89.14079861011851	-259.76293402827406	-438.0445312485111	-438.0445312485111	259.76293402827406	876.5004050962316	-697.8074652767851	608.6666666666666	105.60160301140945	-81.48133680803704	276.22373842956495	-259.76293402827406	89.14079861011851	35.20053433713647	35.20053433713647	608.6666666666666	-259.76293402827406	259.76293402827406	697.8074652767851	259.76293402827406	348.90373263839257	105.6016030114094	-259.76293402827406	259.76293402827406	259.76293402827406	-259.76293402827406	-259.76293402827406	81.06999420882744	-35.20053433713647	35.20053433713647	0.0	85.31106770907779	-608.666666666667	0.0	697.8074652767851	-957.570399305059	-697.8074652767847	438.044531248511	81.48133680803704	-85.31106770907779	-868.429600694941	-259.76293402827406	-259.76293402827406	-89.14079861011851	-259.76293402827406	8.39	259.76293402827406	259.76293402827406	259.762934028274	608.6666666666666
208	271.3907861402449	-295.13394622663935	271.3907861402449	205.50569175406807	271.3907861402449	-295.13394622663935	205.50569175406807	-271.3907861402449	295.13394622663935	-271.3907861402449	975.0300931524894	608.666666666667	337.2758805264217	65.3455029817143	-42.14193429978235	-295.13394622663935	-403.1609749125986	-403.1609749125986	295.13394622663935	850.9699068475107	-579.5791207072657	608.6666666666666	140.16018877235376	-187.10691754068012	345.6658805264218	-271.3907861402449	42.14193429978235	46.72006292411792	46.72006292411792	608.6666666666666	-295.13394622663935	295.13394622663935	579.5791207072657	271.3907861402449	337.2758805264217	140.16018877235376	-271.3907861402449	295.13394622663935	295.13394622663935	-295.13394622663935	-271.3907861402449	0.0	-46.72006292411792	46.72006292411792	23.74316008639454	102.75284587703402	-608.666666666667	-23.74316008639454	579.5791207072657	-850.9699068475106	-745.7812413120265	403.1609749125986	187.10691754068012	-102.75284587703402	-975.0300931524894	-271.3907861402449	-271.3907861402449	-42.14193429978235	-295.13394622663935	8.39	295.13394622663935	271.3907861402449	271.39078614024487	608.6666666666666
209	290.96546380226135	-296.4603198082653	290.96546380226135	216.4239474936453	290.96546380226135	-296.4603198082653	216.4239474936453	-290.96546380226135	296.4603198082653	-290.96546380226135	969.4173317394161	656.4724439131386	365.5069801108774	58.950914876413435	-69.04666030261211	-296.4603198082653	-440.0484964194933	-440.0484964194933	296.4603198082653	1000.0	-709.0345361977386	656.4724439131386	157.47303261723187	-152.8721431970373	373.89698011087717	-290.96546380226135	69.04666030261211	52.49101087241062	52.49101087241062	656.4724439131386	-296.4603198082653	296.4603198082653	709.0345361977386	290.96546380226135	365.5069801108774	157.47303261723187	-290.96546380226135	296.4603198082653	296.4603198082653	-296.4603198082653	-290.96546380226135	0.0	-52.49101087241062	52.49101087241062	5.494856006003943	108.21197374682265	-656.4724439131386	-5.494856006003943	709.0345361977386	-1000.0	-747.4985282397662	440.0484964194933	152.8721431970373	-108.21197374682265	-969.4173317394161	-290.96546380226135	-290.96546380226135	-69.04666030261211	-296.4603198082653	8.39	296.4603198082653	290.96546380226135	290.96546380226135	656.4724439131386
210	283.1663451954132	-282.32441733335304	283.1663451954132	209.5997187126532	283.1663451954132	-282.32441733335304	209.5997187126532	-283.1663451954132	282.32441733335304	-283.1663451954132	919.6979506207589	639.8993168735863	356.73297167817327	54.0764657471334	-74.40855434482023	-282.32441733335304	-430.29959816093304	-430.29959816093304	282.32441733335304	1000.0	-716.8336548045868	639.8993168735863	155.52325296551976	-134.34923650577304	365.12297167817303	-283.1663451954132	74.40855434482023	51.84108432183992	51.84108432183992	639.8993168735863	-282.32441733335304	282.32441733335304	716.8336548045868	283.1663451954132	356.7329716781732	155.52325296551976	-283.1663451954132	282.32441733335304	282.32441733335304	-282.32441733335304	-283.1663451954132	0.0	-51.84108432183992	51.84108432183992	-0.8419278620601744	104.79985935632658	-639.8993168735863	0.8419278620601744	716.8336548045868	-1000.0	-710.9401597701653	430.2995981609331	134.34923650577304	-104.79985935632658	-919.6979506207589	-283.1663451954132	-283.1663451954132	-74.40855434482023	-282.32441733335304	8.39	282.32441733335304	283.1663451954132	283.1663451954132	639.8993168735863
211	284.7408951832415	-303.5808421690345	284.7408951832415	214.32336867613805	284.7408951832415	-303.5808421690345	214.32336867613805	-284.7408951832415	303.5808421690345	-284.7408951832415	1000.0	639.8993168735864	355.158421690345	65.09831566193111	-51.5775795213105	-303.5808421690345	-425.5759481974483	-425.5759481974483	303.5808421690345	919.697950620759	-634.9570554375175	639.8993168735864	149.22505301420688	-181.58573614062067	363.54842169034487	-284.7408951832415	51.5775795213105	49.74168433806896	49.74168433806896	639.8993168735864	-303.5808421690345	303.5808421690345	634.9570554375175	284.7408951832415	355.15842169034494	149.22505301420688	-284.7408951832415	303.5808421690345	303.5808421690345	-303.5808421690345	-284.7408951832415	0.0	-49.74168433806896	49.74168433806896	18.839946985793006	107.161684338069	-639.8993168735864	-18.839946985793006	634.9570554375175	-919.6979506207589	-766.8366843380686	425.57594819744827	181.58573614062067	-107.161684338069	-1000.0	-284.7408951832415	-284.7408951832415	-51.5775795213105	-303.5808421690345	8.39	303.5808421690345	284.7408951832415	284.7408951832415	639.8993168735864
212	250.61574689809282	-247.06311107128604	250.61574689809282	143.18057402761156	250.61574689809282	-247.06311107128604	143.18057402761156	-250.61574689809282	247.06311107128604	-250.61574689809282	1000.0	608.666666666667	358.050919768574	74.84835802911664	-110.98780869728793	-247.06311107128604	-465.4860926390552	-465.4860926390552	247.06311107128604	826.0000000000002	-730.3123828443748	608.6666666666667	68.33221599849492	-28.640129503516903	211.51279002610647	-250.61574689809282	110.98780869728793	22.777405332831638	22.777405332831638	608.6666666666667	-247.06311107128604	247.06311107128604	730.3123828443748	250.61574689809282	358.050919768574	68.33221599849492	-250.61574689809282	247.06311107128604	247.06311107128604	-247.06311107128604	-250.61574689809282	154.92812974246738	-22.777405332831638	22.777405332831638	-3.5526358268066645	71.59028701380578	-608.666666666667	3.5526358268066645	730.3123828443748	-980.9281297424676	-705.4439320567271	465.4860926390552	28.640129503516903	-71.59028701380578	-845.0718702575326	-250.61574689809282	-250.61574689809282	-110.98780869728793	-247.06311107128604	8.39	247.06311107128604	250.61574689809282	250.61574689809277	608.6666666666666
213	286.8135496689362	-312.94349558503427	286.8135496689362	251.77398234014237	286.8135496689362	-312.94349558503427	251.77398234014242	-286.8135496689362	312.94349558503427	-286.8135496689362	873.0681611473735	608.666666666667	321.8531169977298	46.37300882992815	-8.909621412695515	-312.94349558503427	-356.89268432652364	-356.89268432652364	312.94349558503427	952.9318388526251	-539.1864503310624	608.6666666666663	205.40097351021427	-268.9943068435449	457.1749558503566	-286.8135496689362	8.909621412695515	68.46699117007141	68.46699117007141	608.6666666666663	-312.94349558503427	312.94349558503427	539.1864503310624	286.8135496689362	321.85311699772984	205.40097351021421	-286.8135496689362	312.94349558503427	312.94349558503427	-312.94349558503427	-286.8135496689362	-126.93183885262647	-68.46699117007141	68.46699117007141	26.129945916098222	125.88699117007118	-608.666666666667	-26.129945916098222	539.1864503310624	-825.9999999999986	-722.0960717437595	356.89268432652364	268.9943068435449	-125.88699117007118	-1000.0	-286.8135496689362	-286.8135496689362	-8.909621412695515	-312.94349558503427	8.39	312.94349558503427	286.8135496689362	286.8135496689361	608.6666666666666
214	286.3781649835622	-303.81473785479454	286.3781649835622	215.25895141917846	286.3781649835622	-303.81473785479454	215.25895141917846	-286.3781649835622	303.81473785479454	-286.3781649835622	1000.0	643.8755435315081	357.497378547946	64.63052429041113	-53.682640693151484	-303.81473785479454	-428.61659211232967	-428.61659211232967	303.81473785479454	931.6266305945245	-645.2484656109623	643.8755435315081	150.62842712876727	-179.01288359725942	365.8873785479458	-286.3781649835622	53.682640693151484	50.20947570958909	50.20947570958909	643.8755435315081	-303.81473785479454	303.81473785479454	645.2484656109623	286.3781649835622	357.49737854794597	150.62842712876727	-286.3781649835622	303.81473785479454	303.81473785479454	-303.81473785479454	-286.3781649835622	0.0	-50.20947570958909	50.20947570958909	17.43657287123233	107.6294757095892	-643.8755435315081	-17.43657287123233	645.2484656109623	-931.6266305945245	-767.3044757095884	428.6165921123297	179.01288359725942	-107.6294757095892	-1000.0	-286.3781649835622	-286.3781649835622	-53.682640693151484	-303.81473785479454	8.39	303.81473785479454	286.3781649835622	286.3781649835622	643.8755435315081
215	278.32044279935207	-281.01804338881016	278.32044279935207	226.2946617313896	278.32044279935207	-281.01804338881016	226.29466173138962	-278.32044279935207	281.01804338881016	-278.32044279935207	826.0000000000011	608.666666666667	330.3462238673146	42.075587771613414	-49.328180478504464	-281.01804338881016	-382.372004935277	-382.372004935277	281.01804338881016	1000.0	-649.9020453767967	608.6666666666666	184.2190739597762	-179.6640818423433	410.51373569116583	-278.32044279935207	49.328180478504464	61.40635798659206	61.40635798659206	608.6666666666666	-281.01804338881016	281.01804338881016	649.9020453767967	278.32044279935207	330.34622386731456	184.21907395977618	-278.32044279935207	281.01804338881016	281.01804338881016	-281.01804338881016	-278.32044279935207	-71.77751182385123	-61.40635798659206	61.40635798659206	2.697600589457977	113.14733086569481	-608.666666666667	-2.697600589457977	649.9020453767967	-928.2224881761488	-668.785249503004	382.372004935277	179.6640818423433	-113.14733086569481	-897.7775118238512	-278.32044279935207	-278.32044279935207	-49.328180478504464	-281.01804338881016	8.39	281.01804338881016	278.32044279935207	278.3204427993521	608.6666666666666
216	254.7347597497814	-245.38440314566938	254.7347597497814	155.53761258267755	254.7347597497814	-245.38440314566938	155.53761258267755	-254.7347597497814	245.38440314566938	-254.7347597497814	942.737875460191	608.666666666667	353.9319069168853	65.49119370866086	-108.5475037712159	-245.38440314566938	-453.1290540839892	-453.1290540839892	245.38440314566938	883.2621245398091	-745.2652402502185	608.6666666666667	90.0464188740167	-37.639752207349545	245.58403145669422	-254.7347597497814	108.5475037712159	30.015472958005564	30.015472958005564	608.6666666666667	-245.38440314566938	245.38440314566938	745.2652402502185	254.7347597497814	353.93190691688534	90.0464188740167	-254.7347597497814	245.38440314566938	245.38440314566938	-245.38440314566938	-254.7347597497814	116.73787546019092	-30.015472958005564	30.015472958005564	-9.350356604112136	77.76880629133878	-608.666666666667	9.350356604112136	745.2652402502185	-1000.0	-679.8127440214349	453.1290540839892	37.639752207349545	-77.76880629133878	-826.0000000000001	-254.7347597497814	-254.7347597497814	-108.5475037712159	-245.38440314566938	8.39	245.38440314566938	254.7347597497814	254.73475974978146	608.6666666666666
217	290.7341802534511	-312.9390825564932	290.7341802534511	263.5358740936866	290.7341802534511	-312.9390825564932	263.5358740936866	-290.7341802534511	312.9390825564932	-290.7341802534511	826.0000000000011	608.666666666667	317.93248641321554	38.528805641871486	-4.993403856722352	-312.9390825564932	-345.13079257298006	-345.13079257298006	312.9390825564932	1000.0	-547.0453636142627	608.6666666666666	225.00706845181503	-280.7473725400063	488.5429425455017	-290.7341802534511	4.993403856722352	75.00235615060502	75.00235615060502	608.6666666666666	-312.9390825564932	312.9390825564932	547.0453636142627	290.7341802534511	317.93248641321554	225.0070684518151	-290.7341802534511	312.9390825564932	312.9390825564932	-312.9390825564932	-290.7341802534511	-162.22045613228624	-75.00235615060502	75.00235615060502	22.204902303042104	131.7679370468433	-608.666666666667	-22.204902303042104	547.0453636142627	-837.7795438677138	-702.4796797355567	345.13079257298006	280.7473725400063	-131.7679370468433	-988.2204561322862	-290.7341802534511	-290.7341802534511	-4.993403856722352	-312.9390825564932	8.39	312.9390825564932	290.7341802534511	290.73418025345103	608.6666666666666
218	291.2882992334471	-297.04545902728955	291.2882992334471	216.70642849593287	291.2882992334471	-297.04545902728955	216.70642849593287	-291.2882992334471	297.04545902728955	-291.2882992334471	971.4754076132255	657.1584692044084	365.87016997096134	59.15268702090441	-68.82471094367179	-297.04545902728955	-440.4520407084756	-440.4520407084756	297.04545902728955	1000.0	-708.7117007665529	657.1584692044084	157.55374147502846	-153.63887734610353	374.26016997096133	-291.2882992334471	68.82471094367179	52.51791382500949	52.51791382500949	657.1584692044084	-297.04545902728955	297.04545902728955	708.7117007665529	291.2882992334471	365.87016997096134	157.55374147502846	-291.2882992334471	297.04545902728955	297.04545902728955	-297.04545902728955	-291.2882992334471	0.0	-52.51791382500949	52.51791382500949	5.7571597938424475	108.35321424796643	-657.1584692044084	-5.7571597938424475	708.7117007665529	-1000.0	-749.01181932345	440.4520407084756	153.63887734610353	-108.35321424796643	-971.4754076132255	-291.2882992334471	-291.2882992334471	-68.82471094367179	-297.04545902728955	8.39	297.04545902728955	291.2882992334471	291.2882992334471	657.1584692044084
219	292.9110623297303	-315.13628184594376	292.9110623297303	260.54512738377485	292.9110623297303	-315.13628184594376	260.54512738377485	-292.9110623297303	315.13628184594376	-292.9110623297303	854.5641788162482	618.1880596054161	325.27699727568574	41.98743630811191	-10.140715429741988	-315.13628184594376	-357.6429322216413	-357.6429322216413	315.13628184594376	1000.0	-561.6531164865178	618.1880596054161	218.5576910756629	-272.62963147024624	479.1028184594377	-292.9110623297303	10.140715429741988	72.85256369188762	72.85256369188762	618.1880596054161	-315.13628184594376	315.13628184594376	561.6531164865178	292.9110623297303	325.2769972756858	218.5576910756629	-292.9110623297303	315.13628184594376	315.13628184594376	-315.13628184594376	-292.9110623297303	-145.43582118375184	-72.85256369188762	72.85256369188762	22.22521951621343	130.2725636918874	-618.1880596054161	-22.22521951621343	561.6531164865178	-854.5641788162482	-717.2296531000127	357.64293222164133	272.62963147024624	-130.2725636918874	-1000.0	-292.9110623297303	-292.9110623297303	-10.140715429741988	-315.13628184594376	8.39	315.13628184594376	292.9110623297303	292.91106232973027	618.188059605416
220	274.74391575999397	-267.05876398165566	274.74391575999397	202.23009295666134	274.74391575999397	-267.05876398165566	202.23009295666134	-274.74391575999397	267.05876398165566	-274.74391575999397	866.0049629699613	622.0016543233204	347.2577385633266	48.81244734999632	-80.19897458167094	-267.05876398165566	-419.77156136665906	-419.77156136665906	267.05876398165566	1000.0	-725.256084240006	622.0016543233204	153.41764560666502	-114.34596659665226	355.64773856332636	-274.74391575999397	80.19897458167094	51.13921520222167	51.13921520222167	622.0016543233204	-267.05876398165566	267.05876398165566	725.256084240006	274.74391575999397	347.2577385633266	153.41764560666502	-274.74391575999397	267.05876398165566	267.05876398165566	-267.05876398165566	-274.74391575999397	0.0	-51.13921520222167	51.13921520222167	-7.685151778338309	101.11504647833067	-622.0016543233204	7.685151778338309	725.256084240006	-1000.0	-671.4600217916378	419.77156136665906	114.34596659665226	-101.11504647833067	-866.0049629699613	-274.74391575999397	-274.74391575999397	-80.19897458167094	-267.05876398165566	8.39	267.05876398165566	274.74391575999397	274.74391575999397	622.0016543233204
221	295.3042487131472	-306.7601295039848	295.3042487131472	227.04051801593891	295.3042487131472	-306.7601295039848	227.04051801593891	-295.3042487131472	306.7601295039848	-295.3042487131472	976.6166843705079	658.8722281235026	363.5679794103555	58.739740992030306	-56.807849906370734	-306.7601295039848	-431.8317101075637	-431.8317101075637	306.7601295039848	1000.0	-681.3124356573607	658.8722281235026	168.3007770239086	-181.68854890040586	395.3412950398475	-295.3042487131472	56.807849906370734	56.100259007969534	56.100259007969534	658.8722281235026	-306.7601295039848	306.7601295039848	681.3124356573607	295.3042487131472	363.5679794103555	168.3007770239086	-295.3042487131472	306.7601295039848	306.7601295039848	-306.7601295039848	-295.3042487131472	-23.38331562949213	-56.100259007969534	56.100259007969534	11.455880790837568	113.52025900796946	-658.8722281235026	-11.455880790837568	681.3124356573607	-976.6166843705079	-761.5036011932237	431.8317101075637	181.68854890040586	-113.52025900796946	-1000.0	-295.3042487131472	-295.3042487131472	-56.807849906370734	-306.7601295039848	8.39	306.7601295039848	295.3042487131472	295.3042487131472	658.8722281235024
222	273.47036463740926	-268.54641382952855	273.47036463740926	211.74442724556116	273.47036463740926	-268.54641382952855	211.74442724556116	-273.47036463740926	268.54641382952855	-273.47036463740926	826.0000000000011	608.666666666667	335.19630202925737	43.461324389311926	-66.64988819972882	-268.54641382952855	-396.9222394211055	-396.9222394211055	268.54641382952855	1000.0	-690.0884072900377	608.6666666666666	168.28310285624923	-140.17058823795162	380.0275301018104	-273.47036463740926	66.64988819972882	56.09436761874974	56.09436761874974	608.6666666666666	-268.54641382952855	268.54641382952855	690.0884072900377	273.47036463740926	335.19630202925737	168.28310285624923	-273.47036463740926	268.54641382952855	268.54641382952855	-268.54641382952855	-273.47036463740926	-36.44122807255303	-56.09436761874974	56.09436761874974	-4.923950807880715	105.87221362278058	-608.666666666667	4.923950807880715	690.0884072900377	-963.558771927447	-655.6207516348719	396.9222394211055	140.17058823795162	-105.87221362278058	-862.4412280725529	-273.47036463740926	-273.47036463740926	-66.64988819972882	-268.54641382952855	8.39	268.54641382952855	273.47036463740926	273.47036463740926	608.6666666666666
223	286.06346889341506	-312.38093500339465	286.06346889341506	249.52374001357856	286.06346889341506	-312.38093500339465	249.52374001357856	-286.06346889341506	312.38093500339465	-286.06346889341506	879.4438477393048	608.666666666667	322.6031977732516	47.498129993210455	-10.222262769856968	-312.38093500339465	-359.14292665308807	-359.14292665308807	312.38093500339465	946.5561522606948	-539.9365311065847	608.6666666666666	202.02561002036805	-265.61894335370124	451.54935003394667	-286.06346889341506	10.222262769856968	67.34187000678936	67.34187000678936	608.6666666666666	-312.38093500339465	312.38093500339465	539.9365311065847	286.06346889341506	322.60319777325157	202.0256100203681	-286.06346889341506	312.38093500339465	312.38093500339465	-312.38093500339465	-286.06346889341506	-120.55615226069511	-67.34187000678936	67.34187000678936	26.31746610997959	124.76187000678928	-608.666666666667	-26.31746610997959	539.9365311065847	-825.9999999999998	-724.1587938764419	359.1429266530881	265.61894335370124	-124.76187000678928	-1000.0	-286.06346889341506	-286.06346889341506	-10.222262769856968	-312.38093500339465	8.39	312.38093500339465	286.06346889341506	286.0634688934151	608.6666666666666
224	293.47750313138596	-313.15373904014905	293.47750313138596	252.6149561605963	293.47750313138596	-313.15373904014905	252.6149561605963	-293.47750313138596	313.15373904014905	-293.47750313138596	883.4526597006849	627.8175532335616	334.3400501021756	45.95252191970178	-21.18631106202656	-313.15373904014905	-375.2025970729653	-375.2025970729653	313.15373904014905	1000.0	-589.9751565692989	627.8175532335616	206.66243424089453	-251.10488100733278	459.27739040149083	-293.47750313138596	21.18631106202656	68.88747808029818	68.88747808029818	627.8175532335616	-313.15373904014905	313.15373904014905	589.9751565692989	293.47750313138596	334.34005010217567	206.66243424089453	-293.47750313138596	313.15373904014905	313.15373904014905	-313.15373904014905	-293.47750313138596	-116.54734029931512	-68.88747808029818	68.88747808029818	19.676235908762976	126.30747808029815	-627.8175532335616	-19.676235908762976	589.9751565692989	-883.4526597006849	-727.7088079306407	375.2025970729653	251.10488100733278	-126.30747808029815	-1000.0	-293.47750313138596	-293.47750313138596	-21.18631106202656	-313.15373904014905	8.39	313.15373904014905	293.47750313138596	293.47750313138596	627.8175532335616
225	257.2004134760448	-257.2004134760448	257.2004134760448	162.93457376146782	257.2004134760448	-257.2004134760448	162.93457376146782	-257.2004134760448	257.2004134760448	-257.2004134760448	968.2914122867826	608.666666666667	351.4662531906217	68.43722647638515	-94.26583971457694	-257.2004134760448	-445.73209290519867	-445.73209290519867	257.2004134760448	857.708587713217	-702.9325063812433	608.6666666666665	94.4973472850827	-68.6687340468909	257.43192104655054	-257.2004134760448	94.26583971457694	31.49911576169423	31.49911576169423	608.6666666666665	-257.2004134760448	257.2004134760448	702.9325063812433	257.2004134760448	351.4662531906217	94.4973472850827	-257.2004134760448	257.2004134760448	257.2004134760448	-257.2004134760448	-257.2004134760448	102.42433214407117	-31.49911576169423	31.49911576169423	0.0	81.46728688073392	-608.666666666667	0.0	702.9325063812433	-960.1329198572881	-702.9325063812428	445.73209290519867	68.6687340468909	-81.46728688073392	-865.8670801427114	-257.2004134760448	-257.2004134760448	-94.26583971457694	-257.2004134760448	8.39	257.2004134760448	257.2004134760448	257.2004134760448	608.6666666666666
226	270.8847686480533	-288.3027100820527	270.8847686480533	203.98763927749326	270.8847686480533	-288.3027100820527	203.98763927749326	-270.8847686480533	288.3027100820527	-270.8847686480533	949.2232010507182	608.666666666667	337.78189801861333	61.80338053637308	-49.479187936560606	-288.3027100820527	-404.67902738917337	-404.67902738917337	288.3027100820527	876.7767989492818	-605.8920303012285	608.6666666666666	142.18425874112017	-171.92639277493208	346.17189801861343	-270.8847686480533	49.479187936560606	47.394752913706725	47.394752913706725	608.6666666666666	-288.3027100820527	288.3027100820527	605.8920303012285	270.8847686480533	337.78189801861333	142.18425874112017	-270.8847686480533	288.3027100820527	288.3027100820527	-288.3027100820527	-270.8847686480533	0.0	-47.394752913706725	47.394752913706725	17.41794143399943	101.99381963874663	-608.666666666667	-17.41794143399943	605.8920303012285	-876.7767989492818	-727.8176203392254	404.67902738917337	171.92639277493208	-101.99381963874663	-949.2232010507182	-270.8847686480533	-270.8847686480533	-49.479187936560606	-288.3027100820527	8.39	288.3027100820527	270.8847686480533	270.88476864805324	608.6666666666666
227	287.75991052728455	-305.2909604034936	287.75991052728455	254.61306491518707	287.75991052728455	-305.2909604034936	254.61306491518707	-287.75991052728455	305.2909604034936	-287.75991052728455	826.0000000000011	608.666666666667	320.9067561393821	39.378596992204564	-15.615795735888469	-305.2909604034936	-354.05360175147956	-354.05360175147956	305.2909604034936	1000.0	-571.689312773928	608.6666666666666	215.2344679229825	-256.52831905550767	469.8475328381695	-287.75991052728455	15.615795735888469	71.74482264099417	71.74482264099417	608.6666666666666	-305.2909604034936	305.2909604034936	571.689312773928	287.75991052728455	320.9067561393821	215.2344679229825	-287.75991052728455	305.2909604034936	305.2909604034936	-305.2909604034936	-287.75991052728455	-140.55077669878744	-71.74482264099417	71.74482264099417	17.531049876209067	127.30653245759353	-608.666666666667	-17.531049876209067	571.689312773928	-859.4492233012126	-694.4066619073911	354.05360175147956	256.52831905550767	-127.30653245759353	-966.5507766987874	-287.75991052728455	-287.75991052728455	-15.615795735888469	-305.2909604034936	8.39	305.2909604034936	287.75991052728455	287.7599105272846	608.6666666666666
228	280.6798441911943	-280.6798441911943	280.6798441911943	215.43821813232776	280.6798441911943	-280.6798441911943	215.43821813232776	-280.6798441911943	280.6798441911943	-280.6798441911943	879.8039433237655	626.6013144412552	345.9214702500609	49.08775070591091	-65.24162605886659	-280.6798441911943	-411.1630963089275	-411.1630963089275	280.6798441911943	1000.0	-691.842940500122	626.6013144412552	166.3504674264168	-150.19659207346115	381.78868555874453	-280.6798441911943	65.24162605886659	55.4501558088056	55.4501558088056	626.6013144412552	-280.6798441911943	280.6798441911943	691.842940500122	280.6798441911943	345.9214702500609	166.3504674264168	-280.6798441911943	280.6798441911943	280.6798441911943	-280.6798441911943	-280.6798441911943	-27.47721530868364	-55.4501558088056	55.4501558088056	0.0	107.71910906616385	-626.6013144412552	0.0	691.842940500122	-972.5227846913164	-691.8429405001218	411.1630963089275	150.19659207346115	-107.71910906616385	-907.2811586324491	-280.6798441911943	-280.6798441911943	-65.24162605886659	-280.6798441911943	8.39	280.6798441911943	280.6798441911943	280.6798441911944	626.6013144412552
229	289.63122991870506	-315.0567557723621	289.63122991870506	260.22702308944855	289.63122991870506	-315.0567557723621	260.22702308944855	-289.63122991870506	315.0567557723621	-289.63122991870506	849.1178790243398	608.666666666667	319.0354367479615	42.146488455275176	-3.9786809755993886	-315.0567557723621	-348.4396435772181	-348.4396435772181	315.0567557723621	976.88212097566	-536.3687700812948	608.6666666666666	218.08053463417332	-281.67386796750617	478.3075577236218	-289.63122991870506	3.9786809755993886	72.69351154472444	72.69351154472444	608.6666666666666	-315.0567557723621	315.0567557723621	536.3687700812948	289.63122991870506	319.03543674796157	218.08053463417332	-289.63122991870506	315.0567557723621	315.0567557723621	-315.0567557723621	-289.63122991870506	-150.8821209756602	-72.69351154472444	72.69351154472444	25.425525853657064	130.11351154472425	-608.666666666667	-25.425525853657064	536.3687700812948	-825.9999999999998	-714.3474510568954	348.439643577218	281.67386796750617	-130.11351154472425	-1000.0	-289.63122991870506	-289.63122991870506	-3.9786809755993886	-315.0567557723621	8.39	315.0567557723621	289.63122991870506	289.631229918705	608.6666666666666
