	rxn10125	rxn00083	rxn10158	rxn05312	rxn05318	rJB00240	rxn01639	rxn00615	rxn00148	rxn05466	rxn00250	rxn00134	rxn00102	rxn05559	rxn05298	rxn00374	rxn05581	rxn00251	rxn01642	rxn12604	rxn02085	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00023_e	EX_cpd00013_e	EX_cpd00009_e	EX_cpd00581_e	ATPM	EX_cpd00047_e	DM_cpd00002_c
187	-121.73913155655117	-121.73913155655117	-23.324251457011375	305.06101748413647	101.68700582804547	23.324251457011375	23.324251457011375	-211.76401165609096	101.68700582804549	-23.32425145701137	101.68700582804549	101.68700582804547	-101.68700582804549	-23.32425145701137	-23.324251457011375	23.32425145701137	211.76401165609096	101.68700582804549	23.324251457011375	23.324251457011375	-23.324251457011375	211.76401165609096	-101.68700582804547	211.76401165609096	-211.76401165609096	-93.29700582804553	23.324251457011375	23.32425145701137	-93.29700582804551	-23.324251457011375	8.39	23.32425145701137	101.68700582804549
188	-55.1205589694075	-55.1205589694075	-8.52012421542389	127.41149058508668	42.47049686169555	8.52012421542389	8.52012421542389	-93.33099372339112	42.47049686169556	-8.520124215423891	42.47049686169556	42.47049686169555	-42.47049686169556	-8.520124215423891	-8.52012421542389	8.520124215423891	93.33099372339112	42.47049686169556	8.52012421542389	8.52012421542389	-8.52012421542389	93.33099372339112	-42.47049686169555	93.33099372339112	-93.33099372339112	-34.08049686169551	8.52012421542389	8.520124215423891	-34.080496861695565	-8.52012421542389	8.39	8.520124215423891	42.470496861695565
189	-110.60636358797927	-110.60636358797927	-20.85030301955095	275.3736362346114	91.79121207820378	20.85030301955095	20.85030301955095	-191.97242415640758	91.7912120782038	-20.85030301955095	91.7912120782038	91.79121207820378	-91.7912120782038	-20.85030301955095	-20.85030301955095	20.85030301955095	191.97242415640758	91.7912120782038	20.85030301955095	20.85030301955095	-20.85030301955095	191.97242415640758	-91.79121207820378	191.97242415640758	-191.97242415640758	-83.40121207820384	20.85030301955095	20.85030301955095	-83.40121207820383	-20.85030301955095	8.39	20.85030301955095	91.7912120782038
190	-313.79601132834773	-313.79601132834773	-66.00355807296616	817.2126968755939	272.4042322918647	66.00355807296616	66.00355807296616	-553.1984645837292	272.4042322918646	-66.00355807296614	272.4042322918646	272.4042322918647	-272.4042322918646	-66.00355807296614	-66.00355807296616	66.00355807296614	553.1984645837292	272.4042322918646	66.00355807296616	66.00355807296616	-66.00355807296616	553.1984645837292	-272.4042322918647	553.1984645837292	-553.1984645837292	-264.0142322918646	66.00355807296616	66.00355807296614	-264.0142322918647	-66.00355807296616	8.39	66.00355807296614	272.40423229186456
191	-157.85384189101555	-157.85384189101555	-31.349742642447897	401.3669117093748	133.78897056979156	31.349742642447897	31.349742642447897	-275.9679411395831	133.7889705697916	-31.349742642447893	133.7889705697916	133.78897056979156	-133.7889705697916	-31.349742642447893	-31.349742642447897	31.349742642447893	275.9679411395831	133.7889705697916	31.349742642447897	31.349742642447897	-31.349742642447897	275.9679411395831	-133.78897056979156	275.9679411395831	-275.9679411395831	-125.39897056979153	31.349742642447897	31.349742642447893	-125.39897056979169	-31.349742642447897	8.39	31.349742642447893	133.78897056979156
192	-146.74338390021282	-146.74338390021282	-28.880751977825074	371.73902373390086	123.91300791130027	28.880751977825074	28.880751977825074	-256.2160158226005	123.91300791130028	-28.88075197782507	123.91300791130028	123.91300791130027	-123.91300791130028	-28.88075197782507	-28.880751977825074	28.88075197782507	256.2160158226005	123.91300791130028	28.880751977825074	28.880751977825074	-28.880751977825074	256.2160158226005	-123.91300791130027	256.2160158226005	-256.2160158226005	-115.52300791130024	28.880751977825074	28.88075197782507	-115.52300791130034	-28.880751977825074	8.39	28.88075197782507	123.91300791130027
193	-333.36751761236644	-333.36751761236644	-70.35278169163699	869.4033802996439	289.8011267665479	70.35278169163699	70.35278169163699	-587.9922535330959	289.80112676654795	-70.35278169163699	289.80112676654795	289.80112676654795	-289.80112676654795	-70.35278169163699	-70.35278169163699	70.35278169163699	587.9922535330959	289.80112676654795	70.35278169163699	70.35278169163699	-70.35278169163699	587.9922535330959	-289.8011267665479	587.9922535330959	-587.9922535330959	-281.411126766548	70.35278169163699	70.35278169163699	-281.41112676654797	-70.35278169163699	8.39	70.35278169163699	289.80112676654795
194	-260.84857791281183	-260.84857791281183	-54.23746175840263	676.0195411008315	225.33984703361057	54.23746175840263	54.23746175840263	-459.069694067221	225.3398470336105	-54.23746175840263	225.3398470336105	225.3398470336105	-225.3398470336105	-54.23746175840263	-54.23746175840263	54.23746175840263	459.069694067221	225.3398470336105	54.23746175840263	54.23746175840263	-54.23746175840263	459.069694067221	-225.33984703361057	459.069694067221	-459.069694067221	-216.94984703361047	54.23746175840263	54.23746175840263	-216.94984703361052	-54.23746175840263	8.39	54.23746175840263	225.3398470336105
195	-227.42814215290196	-227.42814215290196	-46.81069825620047	586.8983790744055	195.6327930248019	46.81069825620047	46.81069825620047	-399.6555860496037	195.63279302480186	-46.81069825620047	195.63279302480186	195.63279302480186	-195.63279302480186	-46.81069825620047	-46.81069825620047	46.81069825620047	399.6555860496037	195.63279302480186	46.81069825620047	46.81069825620047	-46.81069825620047	399.6555860496037	-195.6327930248019	399.6555860496037	-399.6555860496037	-187.24279302480204	46.81069825620047	46.81069825620047	-187.24279302480187	-46.81069825620047	8.39	46.81069825620047	195.63279302480186
196	-241.32178100307982	-241.32178100307982	-49.89817355623997	623.9480826748795	207.9826942249598	49.89817355623997	49.89817355623997	-424.3553884499196	207.98269422495983	-49.89817355623995	207.98269422495983	207.9826942249598	-207.98269422495983	-49.89817355623995	-49.89817355623997	49.89817355623995	424.3553884499196	207.98269422495983	49.89817355623997	49.89817355623997	-49.89817355623997	424.3553884499196	-207.9826942249598	424.3553884499196	-424.3553884499196	-199.59269422495976	49.89817355623997	49.89817355623995	-199.59269422495993	-49.89817355623997	8.39	49.89817355623995	207.98269422495977
197	-160.63144527825835	-160.63144527825835	-31.96698783961298	408.77385407535576	136.25795135845192	31.96698783961298	31.96698783961298	-280.9059027169038	136.25795135845192	-31.96698783961298	136.25795135845192	136.25795135845192	-136.25795135845192	-31.96698783961298	-31.96698783961298	31.96698783961298	280.9059027169038	136.25795135845192	31.96698783961298	31.96698783961298	-31.96698783961298	280.9059027169038	-136.25795135845192	280.9059027169038	-280.9059027169038	-127.86795135845205	31.96698783961298	31.96698783961298	-127.86795135845192	-31.96698783961298	8.39	31.96698783961298	136.25795135845192
198	-311.0128304689727	-311.0128304689727	-65.3850734375495	809.7908812505939	269.93029375019796	65.3850734375495	65.3850734375495	-548.2505875003959	269.93029375019796	-65.3850734375495	269.93029375019796	269.93029375019796	-269.93029375019796	-65.3850734375495	-65.3850734375495	65.3850734375495	548.2505875003959	269.93029375019796	65.3850734375495	65.3850734375495	-65.3850734375495	548.2505875003959	-269.93029375019796	548.2505875003959	-548.2505875003959	-261.54029375019786	65.3850734375495	65.3850734375495	-261.540293750198	-65.3850734375495	8.39	65.3850734375495	269.93029375019796
199	-49.57086295986461	-49.57086295986461	-7.286858435525467	112.61230122630562	37.537433742101825	7.286858435525467	7.286858435525467	-83.46486748420375	37.537433742101875	-7.286858435525467	37.537433742101875	37.537433742101875	-37.537433742101875	-7.286858435525467	-7.286858435525467	7.286858435525467	83.46486748420375	37.537433742101875	7.286858435525467	7.286858435525467	-7.286858435525467	83.46486748420375	-37.537433742101825	83.46486748420375	-83.46486748420375	-29.147433742101818	7.286858435525467	7.286858435525467	-29.147433742101867	-7.286858435525467	8.39	7.286858435525467	37.537433742101875
200	-102.25684327521206	-102.25684327521206	-18.994854061158236	253.10824873389885	84.36941624463293	18.994854061158236	18.994854061158236	-177.12883248926587	84.36941624463294	-18.994854061158236	84.36941624463294	84.36941624463293	-84.36941624463294	-18.994854061158236	-18.994854061158236	18.994854061158236	177.12883248926587	84.36941624463294	18.994854061158236	18.994854061158236	-18.994854061158236	177.12883248926587	-84.36941624463293	177.12883248926587	-177.12883248926587	-75.97941624463296	18.994854061158236	18.994854061158236	-75.97941624463297	-18.994854061158236	8.39	18.994854061158236	84.36941624463294
201	-344.52250649692013	-344.52250649692013	-72.83166811042669	899.1500173251203	299.7166724417068	72.83166811042669	72.83166811042669	-607.8233448834135	299.71667244170675	-72.83166811042668	299.71667244170675	299.7166724417068	-299.71667244170675	-72.83166811042668	-72.83166811042669	72.83166811042668	607.8233448834135	299.71667244170675	72.83166811042669	72.83166811042669	-72.83166811042669	607.8233448834135	-299.7166724417068	607.8233448834135	-607.8233448834135	-291.32667244170665	72.83166811042669	72.83166811042668	-291.3266724417068	-72.83166811042669	8.39	72.83166811042668	299.7166724417067
202	-149.5209872874556	-149.5209872874556	-29.497997174990136	379.1459660998816	126.38198869996052	29.497997174990136	29.497997174990136	-261.153977399921	126.38198869996053	-29.497997174990132	126.38198869996053	126.38198869996052	-126.38198869996053	-29.497997174990132	-29.497997174990136	29.497997174990132	261.153977399921	126.38198869996053	29.497997174990136	29.497997174990136	-29.497997174990136	261.153977399921	-126.38198869996052	261.153977399921	-261.153977399921	-117.99198869996054	29.497997174990136	29.497997174990132	-117.99198869996059	-29.497997174990136	8.39	29.497997174990132	126.38198869996052
203	-210.77356562468873	-210.77356562468873	-43.109681249930844	542.4861749991701	180.82872499972336	43.109681249930844	43.109681249930844	-370.0474499994467	180.82872499972336	-43.109681249930844	180.82872499972336	180.82872499972336	-180.82872499972336	-43.109681249930844	-43.109681249930844	43.109681249930844	370.0474499994467	180.82872499972336	43.109681249930844	43.109681249930844	-43.109681249930844	370.0474499994467	-180.82872499972336	370.0474499994467	-370.0474499994467	-172.4387249997235	43.109681249930844	43.109681249930844	-172.43872499972338	-43.109681249930844	8.39	43.109681249930844	180.82872499972336
204	-107.82318272860431	-107.82318272860431	-20.23181838413429	267.9518206096115	89.31727353653719	20.23181838413429	20.23181838413429	-187.02454707307436	89.31727353653717	-20.23181838413429	89.31727353653717	89.31727353653717	-89.31727353653717	-20.23181838413429	-20.23181838413429	20.23181838413429	187.02454707307436	89.31727353653717	20.23181838413429	20.23181838413429	-20.23181838413429	187.02454707307436	-89.31727353653719	187.02454707307436	-187.02454707307436	-80.92727353653714	20.23181838413429	20.23181838413429	-80.92727353653714	-20.23181838413429	8.39	20.23181838413429	89.31727353653719
205	-235.75544154968765	-235.75544154968765	-48.66120923326393	609.1045107991671	203.03483693305566	48.66120923326393	48.66120923326393	-414.4596738661114	203.03483693305571	-48.66120923326393	203.03483693305571	203.03483693305571	-203.03483693305571	-48.66120923326393	-48.66120923326393	48.66120923326393	414.4596738661114	203.03483693305571	48.66120923326393	48.66120923326393	-48.66120923326393	414.4596738661114	-203.03483693305566	414.4596738661114	-414.4596738661114	-194.64483693305579	48.66120923326393	48.66120923326393	-194.64483693305567	-48.66120923326393	8.39	48.66120923326393	203.03483693305577
206	-302.6911085443192	-302.6911085443192	-63.5358018987376	787.5996227848511	262.53320759495045	63.5358018987376	63.5358018987376	-533.4564151899008	262.5332075949504	-63.5358018987376	262.5332075949504	262.5332075949504	-262.5332075949504	-63.5358018987376	-63.5358018987376	63.5358018987376	533.4564151899008	262.5332075949504	63.5358018987376	63.5358018987376	-63.5358018987376	533.4564151899008	-262.53320759495045	533.4564151899008	-533.4564151899008	-254.14320759495035	63.5358018987376	63.5358018987376	-254.14320759495035	-63.5358018987376	8.39	63.5358018987376	262.5332075949504
207	-116.18943554700837	-116.18943554700837	-22.090985677112965	290.26182812535563	96.75394270845187	22.090985677112965	22.090985677112965	-201.89788541690376	96.75394270845187	-22.090985677112965	96.75394270845187	96.75394270845187	-96.75394270845187	-22.090985677112965	-22.090985677112965	22.090985677112965	201.89788541690376	96.75394270845187	22.090985677112965	22.090985677112965	-22.090985677112965	201.89788541690376	-96.75394270845187	201.89788541690376	-201.89788541690376	-88.36394270845187	22.090985677112965	22.090985677112965	-88.36394270845187	-22.090985677112965	8.39	22.090985677112965	96.75394270845189
208	-57.90371756342462	-57.90371756342462	-9.138603902983249	134.833246835799	44.944415611932996	9.138603902983249	9.138603902983249	-98.27883122386599	44.944415611932996	-9.138603902983249	44.944415611932996	44.944415611932996	-44.944415611932996	-9.138603902983249	-9.138603902983249	9.138603902983249	98.27883122386599	44.944415611932996	9.138603902983249	9.138603902983249	-9.138603902983249	98.27883122386599	-44.944415611932996	98.27883122386599	-98.27883122386599	-36.554415611932995	9.138603902983249	9.138603902983249	-36.55441561193301	-9.138603902983249	8.39	9.138603902983249	44.944415611932996
209	-252.48232509440766	-252.48232509440766	-52.37829446542393	653.7095335850871	217.90317786169567	52.37829446542393	52.37829446542393	-444.19635572339143	217.9031778616957	-52.37829446542393	217.9031778616957	217.9031778616957	-217.9031778616957	-52.37829446542393	-52.37829446542393	52.37829446542393	444.19635572339143	217.9031778616957	52.37829446542393	52.37829446542393	-52.37829446542393	444.19635572339143	-217.90317786169567	444.19635572339143	-444.19635572339143	-209.51317786169557	52.37829446542393	52.37829446542393	-209.51317786169568	-52.37829446542393	8.39	52.37829446542393	217.90317786169572
210	-127.29989353781102	-127.29989353781102	-24.559976341735805	319.8897161008297	106.62990536694326	24.559976341735805	24.559976341735805	-221.64981073388645	106.62990536694322	-24.559976341735805	106.62990536694322	106.62990536694322	-106.62990536694322	-24.559976341735805	-24.559976341735805	24.559976341735805	221.64981073388645	106.62990536694322	24.559976341735805	24.5599763417358	-24.5599763417358	221.64981073388645	-106.62990536694326	221.64981073388645	-221.64981073388645	-98.2399053669435	24.559976341735805	24.559976341735805	-98.23990536694322	-24.5599763417358	8.39	24.559976341735805	106.62990536694325
211	-269.18143251637196	-269.18143251637196	-56.08920722586042	698.2404867103251	232.7468289034416	56.08920722586042	56.08920722586042	-473.8836578068833	232.74682890344167	-56.08920722586042	232.74682890344167	232.74682890344167	-232.74682890344167	-56.08920722586042	-56.08920722586042	56.08920722586042	473.8836578068833	232.74682890344167	56.08920722586042	56.08920722586042	-56.08920722586042	473.8836578068833	-232.7468289034416	473.8836578068833	-473.8836578068833	-224.3568289034415	56.08920722586042	56.08920722586042	-224.35682890344174	-56.08920722586042	8.39	56.08920722586042	232.74682890344167
212	-93.92398867165213	-93.92398867165213	-17.14310859370047	230.88730312440566	76.96243437480189	17.14310859370047	17.14310859370047	-162.31486874960376	76.96243437480189	-17.14310859370047	76.96243437480189	76.96243437480189	-76.96243437480189	-17.14310859370047	-17.14310859370047	17.14310859370047	162.31486874960376	76.96243437480189	17.14310859370047	17.14310859370047	-17.14310859370047	162.31486874960376	-76.96243437480189	162.31486874960376	-162.31486874960376	-68.57243437480186	17.14310859370047	17.14310859370047	-68.5724343748019	-17.14310859370047	8.39	17.14310859370047	76.96243437480187
213	-91.14638528440936	-91.14638528440936	-16.525863396535414	223.48036075842498	74.49345358614164	16.525863396535414	16.525863396535414	-157.3769071722833	74.49345358614165	-16.525863396535414	74.49345358614165	74.49345358614164	-74.49345358614165	-16.525863396535414	-16.525863396535414	16.525863396535414	157.3769071722833	74.49345358614165	16.525863396535414	16.525863396535414	-16.525863396535414	157.3769071722833	-74.49345358614164	157.3769071722833	-157.3769071722833	-66.10345358614164	16.525863396535414	16.525863396535414	-66.10345358614168	-16.525863396535414	8.39	16.525863396535414	74.49345358614165
214	-124.5222901505684	-124.5222901505684	-23.942731144570747	312.48277373484905	104.160924578283	23.942731144570747	23.942731144570747	-216.71184915656602	104.160924578283	-23.942731144570747	104.160924578283	104.160924578283	-104.160924578283	-23.942731144570747	-23.942731144570747	23.942731144570747	216.71184915656602	104.160924578283	23.942731144570747	23.942731144570747	-23.942731144570747	216.71184915656602	-104.160924578283	216.71184915656602	-216.71184915656602	-95.770924578283	23.942731144570747	23.942731144570747	-95.77092457828303	-23.942731144570747	8.39	23.942731144570747	104.16092457828302
215	-305.4687119315619	-305.4687119315619	-64.15304709590265	795.0065651508319	265.0021883836107	64.15304709590265	64.15304709590265	-538.3943767672213	265.00218838361064	-64.15304709590265	265.00218838361064	265.00218838361064	-265.00218838361064	-64.15304709590265	-64.15304709590265	64.15304709590265	538.3943767672213	265.00218838361064	64.15304709590265	64.15304709590265	-64.15304709590265	538.3943767672213	-265.0021883836107	538.3943767672213	-538.3943767672213	-256.6121883836108	64.15304709590265	64.15304709590265	-256.6121883836106	-64.15304709590265	8.39	64.15304709590265	265.00218838361064
216	-224.6505387656593	-224.6505387656593	-46.19345305903539	579.4914367084248	193.16381223614155	46.19345305903539	46.19345305903539	-394.7176244722832	193.16381223614158	-46.19345305903539	193.16381223614158	193.16381223614158	-193.16381223614158	-46.19345305903539	-46.19345305903539	46.19345305903539	394.7176244722832	193.16381223614158	46.19345305903539	46.19345305903539	-46.19345305903539	394.7176244722832	-193.16381223614155	394.7176244722832	-394.7176244722832	-184.77381223614145	46.19345305903539	46.19345305903539	-184.77381223614157	-46.19345305903539	8.39	46.19345305903539	193.1638122361416
217	-166.1755638156689	-166.1755638156689	-33.199014181259756	423.5581701751171	141.18605672503907	33.199014181259756	33.199014181259756	-290.7621134500781	141.18605672503904	-33.199014181259756	141.18605672503904	141.18605672503904	-141.18605672503904	-33.199014181259756	-33.199014181259756	33.199014181259756	290.7621134500781	141.18605672503904	33.199014181259756	33.199014181259756	-33.199014181259756	290.7621134500781	-141.18605672503907	290.7621134500781	-290.7621134500781	-132.79605672503897	33.199014181259756	33.199014181259756	-132.79605672503897	-33.199014181259756	8.39	33.199014181259756	141.18605672503907
218	-74.51394096592621	-74.51394096592621	-12.829764659094716	179.1271759091366	59.70905863637881	12.829764659094716	12.829764659094716	-127.80811727275774	59.70905863637887	-12.829764659094716	59.70905863637887	59.70905863637887	-59.70905863637887	-12.829764659094716	-12.829764659094716	12.829764659094716	127.80811727275774	59.70905863637887	12.829764659094716	12.829764659094716	-12.829764659094716	127.80811727275774	-59.70905863637881	127.80811727275774	-127.80811727275774	-51.31905863637871	12.829764659094716	12.829764659094716	-51.31905863637887	-12.829764659094716	8.39	12.829764659094716	59.70905863637887
219	-216.31768416209937	-216.31768416209937	-44.34170759157763	557.2704910989316	185.7568303663105	44.34170759157763	44.34170759157763	-379.903660732621	185.75683036631054	-44.34170759157763	185.75683036631054	185.7568303663105	-185.75683036631054	-44.34170759157763	-44.34170759157763	44.34170759157763	379.903660732621	185.75683036631054	44.34170759157763	44.34170759157763	-44.34170759157763	379.903660732621	-185.7568303663105	379.903660732621	-379.903660732621	-177.3668303663105	44.34170759157763	44.34170759157763	-177.36683036631064	-44.34170759157763	8.39	44.34170759157763	185.75683036631048
220	-196.88532647860433	-196.88532647860433	-40.02340588413429	505.45087060961157	168.48362353653715	40.02340588413429	40.02340588413429	-345.3572470730743	168.48362353653718	-40.02340588413429	168.48362353653718	168.48362353653715	-168.48362353653718	-40.02340588413429	-40.02340588413429	40.02340588413429	345.3572470730743	168.48362353653718	40.02340588413429	40.02340588413429	-40.02340588413429	345.3572470730743	-168.48362353653715	345.3572470730743	-345.3572470730743	-160.09362353653714	40.02340588413429	40.02340588413429	-160.09362353653728	-40.02340588413429	8.39	40.02340588413429	168.48362353653712
221	-85.5800458310172	-85.5800458310172	-15.288899073559378	208.63678888271255	69.5455962942375	15.288899073559378	15.288899073559378	-147.481192588475	69.54559629423751	-15.288899073559378	69.54559629423751	69.5455962942375	-69.54559629423751	-15.288899073559378	-15.288899073559378	15.288899073559378	147.481192588475	69.54559629423751	15.288899073559378	15.288899073559378	-15.288899073559378	147.481192588475	-69.5455962942375	147.481192588475	-147.481192588475	-61.1555962942375	15.288899073559378	15.288899073559378	-61.15559629423754	-15.288899073559378	8.39	15.288899073559378	69.54559629423751
222	-66.20330727834774	-66.20330727834774	-10.982957172966167	156.965486075594	52.32182869186465	10.982957172966167	10.982957172966167	-113.03365738372932	52.32182869186466	-10.982957172966167	52.32182869186466	52.32182869186465	-52.32182869186466	-10.982957172966167	-10.982957172966167	10.982957172966167	113.03365738372932	52.32182869186466	10.982957172966167	10.982957172966167	-10.982957172966167	113.03365738372932	-52.32182869186465	113.03365738372932	-113.03365738372932	-43.931828691864645	10.982957172966167	10.982957172966167	-43.931828691864666	-10.982957172966167	8.39	10.982957172966167	52.32182869186467
223	-44.026744422454016	-44.026744422454016	-6.054832093878671	97.82798512654406	32.60932837551468	6.054832093878671	6.054832093878671	-73.60865675102937	32.609328375514686	-6.054832093878673	32.609328375514686	32.60932837551468	-32.609328375514686	-6.054832093878673	-6.054832093878671	6.054832093878673	73.60865675102937	32.609328375514686	6.054832093878671	6.054832093878671	-6.054832093878671	73.60865675102937	-32.60932837551468	73.60865675102937	-73.60865675102937	-24.219328375514653	6.054832093878671	6.054832093878673	-24.219328375514692	-6.054832093878671	8.39	6.054832093878673	32.60932837551469
224	-174.5250841284361	-174.5250841284361	-35.05446313965247	445.82355767582965	148.60785255860992	35.05446313965247	35.05446313965247	-305.6057051172198	148.6078525586099	-35.05446313965247	148.6078525586099	148.6078525586099	-148.6078525586099	-35.05446313965247	-35.05446313965247	35.05446313965247	305.6057051172198	148.6078525586099	35.05446313965247	35.05446313965247	-35.05446313965247	305.6057051172198	-148.60785255860992	305.6057051172198	-305.6057051172198	-140.21785255860982	35.05446313965247	35.05446313965247	-140.21785255860982	-35.05446313965247	8.39	35.05446313965247	148.60785255860992
225	-291.5305644529915	-291.5305644529915	-61.055680989553636	757.8381718746438	252.6127239582146	61.055680989553636	61.055680989553636	-513.6154479164292	252.6127239582146	-61.055680989553636	252.6127239582146	252.6127239582146	-252.6127239582146	-61.055680989553636	-61.055680989553636	61.055680989553636	513.6154479164292	252.6127239582146	61.055680989553636	61.055680989553636	-61.055680989553636	513.6154479164292	-252.6127239582146	513.6154479164292	-513.6154479164292	-244.2227239582145	61.055680989553636	61.055680989553636	-244.2227239582146	-61.055680989553636	8.39	61.055680989553636	252.6127239582146
226	-308.2352270817298	-308.2352270817298	-64.76782824038442	802.3839388846129	267.4613129615377	64.76782824038442	64.76782824038442	-543.3126259230753	267.46131296153766	-64.76782824038442	267.46131296153766	267.46131296153766	-267.46131296153766	-64.76782824038442	-64.76782824038442	64.76782824038442	543.3126259230753	267.46131296153766	64.76782824038442	64.76782824038442	-64.76782824038442	543.3126259230753	-267.4613129615377	543.3126259230753	-543.3126259230753	-259.07131296153784	64.76782824038442	64.76782824038442	-259.0713129615376	-64.76782824038442	8.39	64.76782824038442	267.46131296153766
227	-71.73633757868367	-71.73633757868367	-12.212519461929698	171.72023354315638	57.240077847718794	12.212519461929698	12.212519461929698	-122.87015569543759	57.240077847718794	-12.212519461929698	57.240077847718794	57.240077847718794	-57.240077847718794	-12.212519461929698	-12.212519461929698	12.212519461929698	122.87015569543759	57.240077847718794	12.212519461929698	12.212519461929698	-12.212519461929698	122.87015569543759	-57.240077847718794	122.87015569543759	-122.87015569543759	-48.850077847718765	12.212519461929698	12.212519461929698	-48.850077847718794	-12.212519461929698	8.39	12.212519461929698	57.240077847718794
228	-132.83292383814697	-132.83292383814697	-25.78953863069933	334.6444635683919	111.54815452279729	25.78953863069933	25.78953863069933	-231.4863090455946	111.5481545227973	-25.789538630699326	111.5481545227973	111.54815452279729	-111.5481545227973	-25.789538630699326	-25.78953863069933	25.789538630699326	231.4863090455946	111.5481545227973	25.78953863069933	25.78953863069933	-25.78953863069933	231.4863090455946	-111.54815452279729	231.4863090455946	-231.4863090455946	-103.15815452279729	25.78953863069933	25.789538630699326	-103.15815452279733	-25.78953863069933	8.39	25.789538630699326	111.5481545227973
229	-205.24049105993345	-205.24049105993345	-41.88010912442965	527.7313094931559	175.9104364977186	41.88010912442965	41.88010912442965	-360.21087299543717	175.91043649771862	-41.88010912442965	175.91043649771862	175.9104364977186	-175.91043649771862	-41.88010912442965	-41.88010912442965	41.88010912442965	360.21087299543717	175.91043649771862	41.88010912442965	41.88010912442965	-41.88010912442965	360.21087299543717	-175.9104364977186	360.21087299543717	-360.21087299543717	-167.52043649771863	41.88010912442965	41.88010912442965	-167.52043649771872	-41.88010912442965	8.39	41.88010912442965	175.91043649771856
230	-213.54561380515696	-213.54561380515696	-43.72569195670155	549.8783034804186	183.2927678268062	43.72569195670155	43.72569195670155	-374.9755356536124	183.2927678268062	-43.72569195670155	183.2927678268062	183.2927678268062	-183.2927678268062	-43.72569195670155	-43.72569195670155	43.72569195670155	374.9755356536124	183.2927678268062	43.72569195670155	43.72569195670155	-43.72569195670155	374.9755356536124	-183.2927678268062	374.9755356536124	-374.9755356536124	-174.90276782680633	43.72569195670155	43.72569195670155	-174.9027678268062	-43.72569195670155	8.39	43.72569195670155	183.29276782680617
231	-152.29303546792372	-152.29303546792372	-30.114007881760816	386.5380945811298	128.84603152704324	30.114007881760816	30.114007881760816	-266.0820630540866	128.84603152704327	-30.114007881760816	128.84603152704327	128.84603152704327	-128.84603152704327	-30.114007881760816	-30.114007881760816	30.114007881760816	266.0820630540866	128.84603152704327	30.114007881760816	30.114007881760816	-30.114007881760816	266.0820630540866	-128.84603152704324	266.0820630540866	-266.0820630540866	-120.45603152704324	30.114007881760816	30.114007881760816	-120.45603152704325	-30.114007881760816	8.39	30.114007881760816	128.8460315270433
232	-263.6206260932801	-263.6206260932801	-54.85347246517337	683.4116695820803	227.8038898606934	54.85347246517337	54.85347246517337	-463.9977797213868	227.80388986069343	-54.853472465173354	227.80388986069343	227.8038898606934	-227.80388986069343	-54.853472465173354	-54.85347246517337	54.853472465173354	463.9977797213868	227.80388986069343	54.85347246517337	54.85347246517337	-54.85347246517337	463.9977797213868	-227.8038898606934	463.9977797213868	-463.9977797213868	-219.4138898606934	54.85347246517337	54.853472465173354	-219.41388986069353	-54.85347246517337	8.39	54.853472465173354	227.80388986069337
233	-52.342911140332745	-52.342911140332745	-7.902869142296167	120.00442970755401	40.00147656918466	7.902869142296167	7.902869142296167	-88.39295313836934	40.00147656918467	-7.9028691422961685	40.00147656918467	40.00147656918466	-40.00147656918467	-7.9028691422961685	-7.902869142296167	7.9028691422961685	88.39295313836934	40.00147656918467	7.902869142296167	7.902869142296167	-7.902869142296167	88.39295313836934	-40.00147656918466	88.39295313836934	-88.39295313836934	-31.611476569184664	7.902869142296167	7.9028691422961685	-31.611476569184674	-7.902869142296167	8.39	7.9028691422961685	40.001476569184675
234	-219.08419931226712	-219.08419931226712	-44.95648873605937	564.6478648327125	188.2159549442374	44.95648873605937	44.95648873605937	-384.8219098884749	188.21595494423747	-44.95648873605937	188.21595494423747	188.21595494423747	-188.21595494423747	-44.95648873605937	-44.95648873605937	44.95648873605937	384.8219098884749	188.21595494423747	44.95648873605937	44.95648873605937	-44.95648873605937	384.8219098884749	-188.2159549442374	384.8219098884749	-384.8219098884749	-179.82595494423754	44.95648873605937	44.95648873605937	-179.82595494423754	-44.95648873605937	8.39	44.95648873605937	188.21595494423747
235	-68.96982242851557	-68.96982242851557	-11.5977383174479	164.34285980937483	54.78095326979155	11.5977383174479	11.5977383174479	-117.95190653958322	54.78095326979161	-11.5977383174479	54.78095326979161	54.78095326979161	-54.78095326979161	-11.5977383174479	-11.5977383174479	11.5977383174479	117.95190653958322	54.78095326979161	11.5977383174479	11.5977383174479	-11.5977383174479	117.95190653958322	-54.78095326979155	117.95190653958322	-117.95190653958322	-46.39095326979151	11.5977383174479	11.5977383174479	-46.39095326979161	-11.5977383174479	8.39	11.5977383174479	54.78095326979161
