reaction	linear_coefficient
rxn03253	[0.05894858573823812]
rxn02720	[0.05894858573823812]
rxn00946	[0.05894858573823812]
rxn02679	[0.05894858573823812]
rxn02803	[0.05894858573823812]
rxn03251	[0.04523919989051215]
rxn00872	[0.04523919989051215]
rxn01451	[0.13944226550131494]
rxn03242	[0.13944226550131494]
rxn03239	[0.13944226550131494]
rxn06777	[0.13944226550131494]
rxn03244	[0.13944226550131494]
rxn03249	[0.13944226550131494]
rxn03246	[0.13944226550131494]
rxn02122	[0.028592088503987742]
rxn01387	[0.3580090455879177]
rxn00616	[np.float64(0.24412499227414905)]
rxn00501	[0.08284208678713198]
rxn10125	[0.18017872630598644]
rxn01851	[0.033684146104571676]
rxn13812	[0.33450724127753034]
rxn01297	[0.025066817857429636]
rxn01522	[0.025066817857429636]
rxn00288	[np.float64(0.24412499227414905)]
rxn10126	[np.float64(0.24412499227414905)]
rJB00270	[np.float64(0.24412499227414905)]
rxn06493	[0.07089533626268504]
rxn13808	[0.3276525483536673]
rxn00623	[0.007832161363145544]
rxn00506	[0.033684146104571676]
rxn00779	[0.15530598341082646]
rxn13726	[0.1842915420603042]
rJB00264	[0.1842915420603042]
rxn10122	[0.1842915420603042]
rxn00604	[0.4373276351354752]
rxn10902	[0.4373276351354752]
rxn00671	[0.08284208678713198]
rxn01115	[0.41147565039404904]
rxn00338	[0.33450724127753034]
rxn00248	[0.42087637211820395]
rxn05353	[0.14943053233322962]
rxn05356	[0.14943053233322962]
rxn05355	[0.14943053233322962]
rxn05354	[0.14943053233322962]
rxn05357	[0.14943053233322962]
rxn05352	[0.14943053233322962]
rxn05351	[0.14943053233322962]
rxn05338	[0.3672139189428194]
rxn00611	[0.33391969616977063]
rxn00612	[0.33391969616977063]
rxn05436	[0.47199279649329656]
rxn05448	[0.47199279649329656]
rxn05442	[0.47199279649329656]
rxn05437	[0.47199279649329656]
rxn05449	[0.47199279649329656]
rxn05443	[0.47199279649329656]
rxn05438	[0.47199279649329656]
rxn05450	[0.47199279649329656]
rxn05444	[0.47199279649329656]
rxn05433	[0.47199279649329656]
rxn05445	[0.47199279649329656]
rxn05439	[0.47199279649329656]
rxn05446	[0.47199279649329656]
rxn05434	[0.47199279649329656]
rxn05440	[0.47199279649329656]
rxn05435	[0.47199279649329656]
rxn05447	[0.47199279649329656]
rxn05441	[0.47199279649329656]
rxn05322	[0.47199279649329656]
rxn05327	[0.47199279649329656]
rxn05324	[0.47199279649329656]
rxn13838	[0.47199279649329656]
rxn05328	[0.47199279649329656]
rxn05326	[0.47199279649329656]
rxn13850	[0.47199279649329656]
rxn08396	[0.47199279649329656]
rxn05325	[0.47199279649329656]
rxn05323	[0.47199279649329656]
rxn05464	[0.47199279649329656]
rxn02866	[0.3478249303867499]
rxn05339	[np.float64(0.24412499227414905)]
rxn05337	[np.float64(0.24412499227414905)]
rxn13844	[np.float64(0.24412499227414905)]
rxn05341	[np.float64(0.24412499227414905)]
rxn05336	[np.float64(0.24412499227414905)]
rxn05372	[np.float64(0.24412499227414905)]
rxn05422	[np.float64(0.24412499227414905)]
rxn05397	[np.float64(0.24412499227414905)]
rxn05376	[np.float64(0.24412499227414905)]
rxn05426	[np.float64(0.24412499227414905)]
rxn05401	[np.float64(0.24412499227414905)]
rxn05380	[np.float64(0.24412499227414905)]
rxn05430	[np.float64(0.24412499227414905)]
rxn05405	[np.float64(0.24412499227414905)]
rxn05461	[np.float64(0.24412499227414905)]
rxn07993	[np.float64(0.24412499227414905)]
rxn05340	[np.float64(0.24412499227414905)]
rxn05342	[np.float64(0.24412499227414905)]
rxn05360	[np.float64(0.24412499227414905)]
rxn05410	[np.float64(0.24412499227414905)]
rxn05385	[np.float64(0.24412499227414905)]
rxn05414	[np.float64(0.24412499227414905)]
rxn05364	[np.float64(0.24412499227414905)]
rxn05389	[np.float64(0.24412499227414905)]
rxn05368	[np.float64(0.24412499227414905)]
rxn05418	[np.float64(0.24412499227414905)]
rxn05393	[np.float64(0.24412499227414905)]
rxn00083	[0.005090284193600347]
rxn11245	[0.6752834037781476]
