	rxn10125	rxn00083	rxn05312	rxn05318	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
51	-204.96897674953073	-204.96897674953073	401.54795349906146	133.84931783302048	-276.08863566604094	133.84931783302048	133.84931783302048	133.84931783302048	-133.84931783302048	276.08863566604094	133.84931783302048	276.08863566604094	-125.45931783302049	-133.84931783302048	276.08863566604094	-276.08863566604094	-125.45931783302046	125.45931783302049	-125.4593178330205	8.39	133.84931783302048
52	-345.4996646245308	-345.4996646245308	682.6093292490616	227.53644308302052	-463.462886166041	227.53644308302052	227.53644308302052	227.53644308302052	-227.53644308302052	463.462886166041	227.53644308302052	463.462886166041	-219.14644308302053	-227.53644308302052	463.462886166041	-463.462886166041	-219.14644308302053	219.14644308302053	-219.14644308302059	8.39	227.53644308302052
53	-275.18735212490566	-275.18735212490566	541.9847042498113	180.66156808327042	-369.71313616654083	180.66156808327042	180.66156808327042	180.66156808327042	-180.66156808327042	369.71313616654083	180.66156808327042	369.71313616654083	-172.27156808327044	-180.66156808327042	369.71313616654083	-369.71313616654083	-172.27156808327044	172.27156808327044	-172.2715680832705	8.39	180.66156808327042
54	-169.9300074372185	-169.9300074372185	331.470014874437	110.49000495814568	-229.37000991629134	110.49000495814568	110.49000495814568	110.49000495814568	-110.49000495814568	229.37000991629134	110.49000495814568	229.37000991629134	-102.10000495814569	-110.49000495814568	229.37000991629134	-229.37000991629134	-102.10000495814568	102.10000495814569	-102.10000495814569	8.39	110.49000495814566
55	-368.9369771249059	-368.9369771249059	729.4839542498119	243.1613180832706	-494.7126361665412	243.1613180832706	243.1613180832706	243.1613180832706	-243.1613180832706	494.7126361665412	243.1613180832706	494.7126361665412	-234.7713180832706	-243.1613180832706	494.7126361665412	-494.7126361665412	-234.77131808327056	234.7713180832706	-234.77131808327067	8.39	243.1613180832706
56	-240.0548206868437	-240.0548206868437	471.7196413736874	157.2398804578958	-322.8697609157916	157.2398804578958	157.2398804578958	157.2398804578958	-157.2398804578958	322.8697609157916	157.2398804578958	322.8697609157916	-148.84988045789575	-157.2398804578958	322.8697609157916	-322.8697609157916	-148.84988045789578	148.84988045789575	-148.8498804578958	8.39	157.23988045789585
57	-181.6019293120318	-181.6019293120318	354.81385862406364	118.27128620802121	-244.93257241604243	118.27128620802121	118.27128620802121	118.27128620802121	-118.27128620802121	244.93257241604243	118.27128620802121	244.93257241604243	-109.8812862080212	-118.27128620802121	244.93257241604243	-244.93257241604243	-109.88128620802122	109.8812862080212	-109.88128620802121	8.39	118.27128620802122
58	-322.1326171870319	-322.1326171870319	635.8752343740638	211.95841145802126	-432.3068229160425	211.95841145802126	211.95841145802126	211.95841145802126	-211.95841145802126	432.3068229160425	211.95841145802126	432.3068229160425	-203.56841145802127	-211.95841145802126	432.3068229160425	-432.3068229160425	-203.56841145802127	203.56841145802127	-203.56841145802127	8.39	211.95841145802126
59	-158.25817893740677	-158.25817893740677	308.12635787481355	102.70878595827116	-213.80757191654234	102.70878595827116	102.70878595827116	102.70878595827116	-102.70878595827116	213.80757191654234	102.70878595827116	213.80757191654234	-94.31878595827118	-102.70878595827116	213.80757191654234	-213.80757191654234	-94.31878595827118	94.31878595827118	-94.31878595827119	8.39	102.70878595827116
60	-146.6096475004689	-146.6096475004689	284.8292950009378	94.94309833364593	-198.27619666729186	94.94309833364593	94.94309833364593	94.94309833364593	-94.94309833364593	198.27619666729186	94.94309833364593	198.27619666729186	-86.55309833364595	-94.94309833364593	198.27619666729186	-198.27619666729186	-86.55309833364595	86.55309833364595	-86.55309833364595	8.39	94.94309833364593
