"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","condition"
"1","PA14_00010",1119.82068129082,-0.273950125682443,0.0668028196257587,-4.10087668779792,4.11587855769562e-05,0.000437779810227625,"T24T0"
"2","PA14_00030",799.083326803196,-0.652308992524324,0.157972102544874,-4.12926701623806,3.63921566540469e-05,0.000392173372364006,"T24T0"
"3","PA14_00200",808.778209147075,-0.430648720263857,0.104193981702006,-4.13314390360383,3.57834523552962e-05,0.00038706892896776,"T24T0"
"4","PA14_00470",1350.37335121701,-0.772468961516568,0.243666285094506,-3.17019222095894,0.00152338124371997,0.00996979985187964,"T24T0"
"5","PA14_00520",1091.46953210768,-0.832445502649565,0.210215229495118,-3.95996762293999,7.49599256149403e-05,0.000742219781607,"T24T0"
"6","PA14_00530",1497.59338598228,-0.325520797829011,0.068186766652346,-4.77395855252526,1.8063957395544e-06,2.78388891797456e-05,"T24T0"
"7","PA14_00570",1330.1529106974,-1.94593706474447,0.445192446214301,-4.37100198193336,1.23677670159212e-05,0.000151505145945034,"T24T0"
"8","PA14_00590",1323.58422962221,-1.97209080938241,0.604944772592053,-3.25995181499369,0.0011143114299683,0.00764156390910081,"T24T0"
"9","PA14_00640",1109.2566539054,-2.05222480449784,0.327825083973737,-6.26012134160621,3.84678035286883e-10,1.21173581115368e-08,"T24T0"
"10","PA14_00980",704.526881702771,-1.82757786040037,0.216924525423089,-8.42494806355285,3.60910300633882e-17,3.39196516972794e-15,"T24T0"
"11","PA14_01240",1151.70567000934,-2.3971700220992,0.500946991491992,-4.78527681134406,1.70751836371671e-06,2.6673577055008e-05,"T24T0"
"12","PA14_01310",836.19708849429,-0.877601236580265,0.216276460938437,-4.05777509384192,4.95424435911458e-05,0.00051641241656007,"T24T0"
"13","PA14_01400",1045.41726939636,-0.380533545683735,0.089193776456127,-4.26636880736756,1.98680238939438e-05,0.000232931249455991,"T24T0"
"14","PA14_01460",793.842422456993,-0.350450670611413,0.0985633064777045,-3.55558963203701,0.000377132342269572,0.00300291627532147,"T24T0"
"15","PA14_02750",1269.1801688653,-0.497754790416692,0.0596906559043107,-8.33890636441716,7.49807553648114e-17,6.61330262317637e-15,"T24T0"
"16","PA14_02830",1235.86633023593,-2.12757882637912,0.586881635287467,-3.62522644849329,0.000288708358379231,0.00239174253660382,"T24T0"
"17","PA14_03010",1415.90834998073,-0.357830332810394,0.0567980179058653,-6.30004964968052,2.97550317642174e-10,9.63760435617278e-09,"T24T0"
"18","PA14_03120",834.710051338487,-0.495291168587664,0.105534666679307,-4.69316087473632,2.69015771928841e-06,3.98518713299237e-05,"T24T0"
"19","PA14_03180",1473.69619969316,-0.74483711792379,0.0754732290185222,-9.86889162700321,5.67886221182504e-23,1.12265231242734e-20,"T24T0"
"20","PA14_03285",894.89978220667,-0.723997897610039,0.107531651458083,-6.7328817868315,1.66335201510927e-11,6.62222021015377e-10,"T24T0"
"21","PA14_03320",1407.56079845211,-0.587151380725358,0.0648238883416925,-9.05763902391092,1.33304576922957e-19,1.62603221170067e-17,"T24T0"
"22","PA14_04030",1647.10277047576,-0.118721524869716,0.028693157140125,-4.1376250194404,3.50919251859226e-05,0.000381950000217511,"T24T0"
"23","PA14_04220",1548.26234267681,-0.434581977766405,0.0777565039560601,-5.58901128080534,2.28366119687584e-08,5.03547293911123e-07,"T24T0"
"24","PA14_04390",1299.49409156568,-0.751053812613182,0.0534307414251739,-14.0565860135963,7.01915652586044e-45,5.03010304534474e-42,"T24T0"
"25","PA14_04530",1336.63116360765,-0.306792528006705,0.0826989460139908,-3.70975136678045,0.000207462887395659,0.00177520109468555,"T24T0"
"26","PA14_04680",1242.47296537744,-1.80193149378748,0.547024764313159,-3.29405835227583,0.000987519956355888,0.00694656676047645,"T24T0"
"27","PA14_04750",1426.356861448,-0.709970180494644,0.0628349388972816,-11.2989714473226,1.32763828337553e-29,5.07423351906129e-27,"T24T0"
"28","PA14_04760",1132.50706294279,-0.312374252339522,0.0918641769222473,-3.40039243593193,0.000672892042151172,0.00504273212765055,"T24T0"
"29","PA14_04790",1300.42331556062,-2.4693277749081,0.658930801105337,-3.74747662541481,0.000178622476303255,0.00156821233789672,"T24T0"
"30","PA14_04930",964.323037977936,-1.40039349225505,0.164814040344887,-8.49680943034109,1.948729798662e-17,1.92621860960849e-15,"T24T0"
"31","PA14_05030",1262.43776910043,-0.768372373771942,0.170088168738995,-4.51749454102849,6.25756407641129e-06,8.40154914521451e-05,"T24T0"
"32","PA14_05120",1159.75964046048,-2.58424774684191,0.693338021988125,-3.72725519859946,0.000193576428881372,0.0016763952670346,"T24T0"
"33","PA14_05190",1123.96048945458,-0.480802987924445,0.118004427716553,-4.07444870695307,4.61234772236512e-05,0.000486077012726456,"T24T0"
"34","PA14_05210",853.969756316642,-0.592563787197196,0.17731923853967,-3.34179072771411,0.000832397934152124,0.00600268849873475,"T24T0"
"35","PA14_05320",913.745614172293,-1.83725878760238,0.260616740932395,-7.04965759693453,1.79358590824351e-12,7.97102946663568e-11,"T24T0"
"36","PA14_05500",1318.70841153523,-0.616390188816335,0.070954027671677,-8.68717688118475,3.71557372020257e-18,4.09642002652334e-16,"T24T0"
"37","PA14_05600",1266.70034673142,-1.54365046898201,0.451991605348817,-3.41521933309077,0.000637306708673628,0.00480807847374511,"T24T0"
"38","PA14_05990",1633.2688535811,-0.260568208717776,0.034624551795002,-7.52553304546716,5.25056720253891e-14,3.10324760537686e-12,"T24T0"
"39","PA14_06250",1247.78982117254,-0.487085466574269,0.0817878264027237,-5.95547635874143,2.59315385401782e-09,6.96953512218466e-08,"T24T0"
"40","PA14_06290",1237.86809416122,-2.13570726588898,0.481396209151804,-4.43648542569953,9.14395228580142e-06,0.00011572246899448,"T24T0"
"41","PA14_06300",1057.66566226314,-0.470023272995974,0.139472356036175,-3.37001027554209,0.000751653807143126,0.00548946659407839,"T24T0"
"42","PA14_06350",904.080500341281,-1.28294054943387,0.345990120645136,-3.70802653856615,0.000208880769575273,0.00178466982410587,"T24T0"
"43","PA14_06580",510.828942398992,-0.974694856221071,0.268623876167072,-3.6284743937462,0.000285101021308709,0.00236538951543101,"T24T0"
"44","PA14_07060",782.589788271575,-0.566572315240836,0.175481303571239,-3.22867623906628,0.00124364602749959,0.00836833647377368,"T24T0"
"45","PA14_07110",1170.50500205895,-0.492337533824439,0.126955370364099,-3.87803629269444,0.000105303010972928,0.000997854813070735,"T24T0"
"46","PA14_07150",1293.23188480006,-2.30717026894152,0.700592234590017,-3.29317134137473,0.00099064084212747,0.00695998032832939,"T24T0"
"47","PA14_07280",1323.87676922419,-0.289970849008977,0.0617240667637404,-4.69785716030168,2.62905184696606e-06,3.90475498410789e-05,"T24T0"
"48","PA14_07380",957.718855406668,-0.345285407248476,0.0840748944350957,-4.10687886756765,4.01041408090987e-05,0.000427355091558667,"T24T0"
"49","PA14_07440",1070.54186926163,-0.956893851756241,0.172301734216843,-5.55359385153945,2.79855298610207e-08,6.05437896955592e-07,"T24T0"
"50","PA14_07700",1289.7986311039,-2.90170845370302,0.40252201093372,-7.2088193313255,5.6439084448418e-13,2.81361105341548e-11,"T24T0"
"51","PA14_08360",972.294507357657,-2.90598011335068,0.729566420484728,-3.98316045223124,6.80048082295375e-05,0.00068278733026259,"T24T0"
"52","PA14_08380",1572.04758406234,-0.201206987614357,0.040480889749601,-4.97041910044331,6.68083331593112e-07,1.1431184857353e-05,"T24T0"
"53","PA14_08510",1272.47769751789,-0.903261667365295,0.109266520373678,-8.26659130606752,1.37843498635983e-16,1.16214232011778e-14,"T24T0"
"54","PA14_08560",584.289499376888,-0.734808328415538,0.199973471616294,-3.67452903865908,0.000238288543520904,0.00200015844803125,"T24T0"
"55","PA14_08640",1321.018378596,-0.582802706270127,0.138556885729936,-4.20623416295658,2.59661192947107e-05,0.000293038901410583,"T24T0"
"56","PA14_08710",991.448965676925,-0.866003294201475,0.233743670838774,-3.70492724399286,0.000211451417763187,0.00180126445473455,"T24T0"
"57","PA14_08750",1474.77597976657,-0.31847912595865,0.0763098103818912,-4.1735017341129,2.99953376805714e-05,0.00033261754530506,"T24T0"
"58","PA14_08980",1137.40201599772,-0.583804274797443,0.118807149216504,-4.91388168681304,8.92906456164803e-07,1.46258077519795e-05,"T24T0"
"59","PA14_09130",1086.78704856481,-0.424477320151824,0.107865330315733,-3.9352525868074,8.31092424438991e-05,0.000804840011707557,"T24T0"
"60","PA14_09410",1284.79852240695,-1.81592711333338,0.485113589225555,-3.74330291640019,0.0001816170629475,0.00158963453721835,"T24T0"
"61","PA14_09450",1302.97634609747,-1.20675530493314,0.180809907819326,-6.67416581031047,2.48642374224071e-11,9.44017702931524e-10,"T24T0"
"62","PA14_09810",1161.35757347411,-1.31827388945542,0.348714134745524,-3.78038558837724,0.000156585663733834,0.00140706208493114,"T24T0"
"63","PA14_10540",1354.05849947754,-0.378346797775881,0.0982727450564797,-3.84996671822321,0.000118133876108228,0.00110663645707267,"T24T0"
"64","PA14_10660",1569.54270895712,-0.190570890979836,0.0592009987292435,-3.2190485814507,0.00128616692844905,0.00861401285140002,"T24T0"
"65","PA14_10710",1129.39645163636,-0.484299310869858,0.130093939552193,-3.72268925467937,0.000197112058282867,0.00169421803618542,"T24T0"
"66","PA14_10730",919.681242491216,-0.646582780258243,0.155812320402921,-4.14975387431635,3.32832959366731e-05,0.000365542405373462,"T24T0"
"67","PA14_10800",1406.85186044066,-0.255515077495002,0.051662346172808,-4.94586669835545,7.58058223866005e-07,1.27074497000696e-05,"T24T0"
"68","PA14_10870",926.794073856641,-1.05000425836148,0.328182183086294,-3.1994554015304,0.00137687488128032,0.00917863220276754,"T24T0"
"69","PA14_11210",536.088212320172,-1.93422708684735,0.608620565168068,-3.17805082106159,0.00148268759415685,0.00978164324200369,"T24T0"
"70","PA14_11380",1436.40058718313,-0.223232732454243,0.0635353093623631,-3.51352239714568,0.000442207131502964,0.00347760423169615,"T24T0"
"71","PA14_11420",1237.41419779937,-2.29347225004353,0.482391926898525,-4.75437527487059,1.99060984795812e-06,3.04324433555837e-05,"T24T0"
"72","PA14_11570",602.918251356103,-2.07888714366954,0.612521764273386,-3.39398085900776,0.000688845070445986,0.00514212081883703,"T24T0"
"73","PA14_12010",1023.77694804292,-0.658983937435282,0.101588241554852,-6.48681311290802,8.76709745185098e-11,3.02839545956716e-09,"T24T0"
"74","PA14_12090",1172.89072257483,-0.690970230851679,0.0622589073257488,-11.0983353311424,1.27802055877326e-28,4.30993639026301e-26,"T24T0"
"75","PA14_12280",1730.83084955902,-0.219112564501051,0.0393067053198406,-5.57443221755985,2.48338472908576e-08,5.39289570145782e-07,"T24T0"
"76","PA14_12390",1183.8626911852,-1.74020346345621,0.391538667441832,-4.44452517250992,8.80861945864172e-06,0.000112158552590753,"T24T0"
"77","PA14_12810",1563.30953229464,-0.372836020106864,0.0460304029140811,-8.09977746236086,5.50598125330173e-16,4.15339349015511e-14,"T24T0"
"78","PA14_12900",1174.23333757796,-0.471776043915763,0.144174272529892,-3.27226235053795,0.00106690524632566,0.00736049070660048,"T24T0"
"79","PA14_13260",1131.15200840694,-3.12246983058728,0.764121122922857,-4.08635455416211,4.38203974424049e-05,0.000464366614671547,"T24T0"
"80","PA14_13420",1538.36872660281,-1.41102168132746,0.442299607961786,-3.19019428443484,0.00142177177534631,0.0094559368771002,"T24T0"
"81","PA14_13490",1207.55115024889,-2.04892382321452,0.633493882128792,-3.2343229840347,0.00121931479363846,0.00823360625668937,"T24T0"
"82","PA14_13580",1214.37573012675,-1.33177455859507,0.39726677997781,-3.352343124863,0.000801306392443255,0.00581505006060403,"T24T0"
"83","PA14_14100",1180.36603802845,-0.32979182684738,0.0933648947431966,-3.53228938729577,0.00041197824745263,0.00325775350709783,"T24T0"
"84","PA14_14400",910.198940800286,-2.81270388049268,0.434199638997617,-6.47790469606568,9.30050638957296e-11,3.19280258271987e-09,"T24T0"
"85","PA14_14430",1156.2941958475,-1.00031031852116,0.165454388729363,-6.04583732231722,1.48636014259639e-09,4.23945407836076e-08,"T24T0"
"86","PA14_14450",1049.76144589989,-0.620163089336553,0.110955767557011,-5.58928213459386,2.28010236312111e-08,5.03547293911123e-07,"T24T0"
"87","PA14_14490",1015.41533357853,-0.337632859850931,0.0834925410223001,-4.04386853863691,5.25764067017175e-05,0.000541149981366152,"T24T0"
"88","PA14_14660",585.450050127505,-0.823242061180648,0.185129400737972,-4.4468466807487,8.71399851745064e-06,0.000111511949778001,"T24T0"
"89","PA14_14700",1194.12853149258,-0.771653467694303,0.082024591613732,-9.40758682869343,5.07657972727087e-21,7.65895567801155e-19,"T24T0"
"90","PA14_14800",1103.28762496548,-0.884703433919385,0.229968094858532,-3.84707032714091,0.000119538664740567,0.00111614847712975,"T24T0"
"91","PA14_14850",730.246918254473,-2.66128040283123,0.50135370236174,-5.30818938863853,1.10719567079917e-07,2.16640026644765e-06,"T24T0"
"92","PA14_15000",859.624179134308,-1.16861798324788,0.19293299161149,-6.05711845074757,1.3858154498705e-09,3.97243998705379e-08,"T24T0"
"93","PA14_15020",1347.7415879945,-0.196709808055985,0.0495792085415961,-3.967586692937,7.26041049478814e-05,0.000725155633564815,"T24T0"
"94","PA14_15400",1304.60940267205,-0.504420628716393,0.0701419768858073,-7.19142304097875,6.41194727875508e-13,3.14185416658999e-11,"T24T0"
"95","PA14_15430",876.10881936745,-0.383426482827181,0.0897170808297163,-4.27372891852029,1.92230727992343e-05,0.000226761062465042,"T24T0"
"96","PA14_15480",1185.02341159878,-0.993214247576882,0.0825665876825434,-12.0292514860327,2.49411648768319e-33,1.09990537106829e-30,"T24T0"
"97","PA14_15490",801.468667364896,-1.14908590526648,0.149907057351992,-7.66532227077441,1.78382723991012e-14,1.0996431791833e-12,"T24T0"
"98","PA14_15500",617.103480192427,-1.55324419285118,0.366612767148486,-4.23674332165875,2.26785137151409e-05,0.000261295750047737,"T24T0"
"99","PA14_15510",1139.8292813061,-1.50861104086135,0.114986687910352,-13.1198755984477,2.53350480501677e-39,1.45245830471611e-36,"T24T0"
"100","PA14_15520",479.478418099651,-0.820106941919323,0.220010621156697,-3.72757886690945,0.000193328072590625,0.0016763952670346,"T24T0"
"101","PA14_15580",974.070801128603,-0.429815197158899,0.0931825972669349,-4.61261233068694,3.97639522112516e-06,5.64274104027489e-05,"T24T0"
"102","PA14_15610",1253.17542139713,-0.30183113175379,0.0519822426034381,-5.80642766908689,6.38198237997466e-09,1.57706487001701e-07,"T24T0"
"103","PA14_15630",1247.73731755471,-0.245623491057802,0.0726976853600659,-3.3786975450628,0.000728300861907561,0.0053602277229754,"T24T0"
"104","PA14_15660",1280.62044308895,-0.351480660943416,0.102251678560334,-3.43740724741279,0.000587311830267395,0.00448343371893872,"T24T0"
"105","PA14_15820",1091.91114704075,-3.36428642878611,0.727140093927246,-4.62673762165385,3.71470623063148e-06,5.31082564095019e-05,"T24T0"
"106","PA14_15850",1128.465252246,-0.873546973178165,0.137120135616835,-6.37066882444737,1.88205644261664e-10,6.16561690601212e-09,"T24T0"
"107","PA14_15890",1109.48050847623,-2.14853626638907,0.344030037179743,-6.24519964594409,4.23259134444006e-10,1.31164573933378e-08,"T24T0"
"108","PA14_16090",1269.74218587486,-2.24375944498403,0.442199633947466,-5.07408707002819,3.89360753272538e-07,6.84725521015785e-06,"T24T0"
"109","PA14_16110",1365.35888836655,-0.587145729516696,0.162469736404704,-3.61387752888419,0.000301651591572937,0.00248830010717647,"T24T0"
"110","PA14_16430",1203.8897112487,-0.286076354433569,0.043728850735822,-6.54205060548778,6.06809606459622e-11,2.18794935461196e-09,"T24T0"
"111","PA14_16530",1358.73161239041,-1.69211659082911,0.456979134394822,-3.70283118740198,0.000213206759215918,0.00181352277534846,"T24T0"
"112","PA14_16950",1215.65347538556,-2.20753019610292,0.329346915391682,-6.70275048265617,2.0453255098868e-11,7.97676948855854e-10,"T24T0"
"113","PA14_16970",1664.67637110896,-0.176077244988077,0.0458702382598844,-3.83859451504233,0.00012374058278805,0.00114976460473888,"T24T0"
"114","PA14_17140",1270.46518653791,-0.447410644660643,0.0689726405433607,-6.48678434138491,8.76877108474009e-11,3.02839545956716e-09,"T24T0"
"115","PA14_17460",487.103130899594,-1.01872743901824,0.239379166901894,-4.25570634321638,2.0839007335663e-05,0.000242825262307634,"T24T0"
"116","PA14_17490",1156.57261817823,-2.03144569978258,0.436935774971351,-4.64930046049852,3.33062726309014e-06,4.82183992406459e-05,"T24T0"
"117","PA14_17500",1314.12057065144,-1.31111724326088,0.39910681113748,-3.28512870908945,0.00101935794524259,0.00707503523011593,"T24T0"
"118","PA14_17960",1215.59953125746,-1.8541177682565,0.343358575168113,-5.39994601081012,6.66609553868963e-08,1.3456593564545e-06,"T24T0"
"119","PA14_17990",1151.18369807883,-0.345224077634882,0.0830543807282737,-4.15660287401745,3.23014756611512e-05,0.000356123769164192,"T24T0"
"120","PA14_18100",1127.30850052406,-1.49694522771775,0.288790100338843,-5.18350603417967,2.17753180129395e-07,4.00121468487763e-06,"T24T0"
"121","PA14_18110",820.438405773349,-0.839690539444875,0.186352027671479,-4.50593723039691,6.60806207645083e-06,8.78979579681963e-05,"T24T0"
"122","PA14_18360",1187.7328554794,-2.06172517690527,0.17055864329803,-12.0880720967196,1.22118746289732e-33,5.83422310399194e-31,"T24T0"
"123","PA14_18630",1239.70912480901,-2.05311002343294,0.506062187310679,-4.0570310821751,4.97004698302641e-05,0.000517119407507993,"T24T0"
"124","PA14_18650",1474.62591855173,-0.403300434083357,0.0536852364252925,-7.51231550678897,5.80905773348567e-14,3.36397252384579e-12,"T24T0"
"125","PA14_19030",1213.45251442803,-1.49071539811121,0.272370403732756,-5.47311814235832,4.42185103385609e-08,9.08619067279462e-07,"T24T0"
"126","PA14_19630",1328.37195654308,-0.322309766066493,0.0690118561532479,-4.67035353100446,3.00681810801693e-06,4.39747148297477e-05,"T24T0"
"127","PA14_19750",1025.1840763105,-1.08057442558297,0.144529673593677,-7.47648838273063,7.63348876120428e-14,4.29046971254746e-12,"T24T0"
"128","PA14_19800",710.527659725893,-0.967501937150245,0.166291487544284,-5.81810862021782,5.95172234237021e-09,1.47710927224279e-07,"T24T0"
"129","PA14_19860",926.359392847307,-0.460632384896744,0.13532289157879,-3.40395020770413,0.000664188595672073,0.0049840225379424,"T24T0"
"130","PA14_19950",383.988840648056,-1.52791101586426,0.308166494164043,-4.95806989013842,7.11969528629629e-07,1.20050626695108e-05,"T24T0"
"131","PA14_19960",1221.48758737237,-2.00933318143614,0.133205298036333,-15.0844839586491,2.04870123463717e-51,2.34904083563498e-48,"T24T0"
