"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","condition"
"32","PA14_04830",840.495101562352,0.778835069082911,0.173188511820674,4.49703655799841,6.89071436674297e-06,9.10241139735885e-05,"T24T0"
"33","PA14_05050",690.930653775067,0.83447791196965,0.25024336597212,3.33466547146197,0.000854020719857691,0.00613546464529341,"T24T0"
"34","PA14_05440",1161.57309387586,0.224106847233929,0.0674949002215723,3.32035230066613,0.000899039167665535,0.00644273943528314,"T24T0"
"35","PA14_05460",1557.68119362606,0.126657062660635,0.0331788867435749,3.81739940943504,0.000134865744801474,0.00123315042256276,"T24T0"
"36","PA14_05530",712.431577312039,0.947952560428404,0.212739054509168,4.45594046008863,8.35262132542589e-06,0.000107366766947683,"T24T0"
"37","PA14_05970",1001.66260366874,0.394351339863753,0.103050546418938,3.82677582572507,0.000129832652690131,0.00119859999657411,"T24T0"
"38","PA14_06060",831.54458458335,0.549171330034672,0.138356134597106,3.96925898250816,7.20964892289489e-05,0.000721342360819483,"T24T0"
"39","PA14_06120",742.142760839706,1.31709039990906,0.253428330354304,5.19709220381047,2.02429971882361e-07,3.73161102508545e-06,"T24T0"
"40","PA14_06450",735.534438735097,0.551788382737908,0.160739966449948,3.43280140542848,0.000597379488190828,0.00453612795469936,"T24T0"
"41","PA14_06460",587.614548499466,0.778951541086293,0.174472226380812,4.46461627299989,8.02123795101143e-06,0.000103503771707174,"T24T0"
"42","PA14_06620",913.760920923334,0.555536515219748,0.124440487243035,4.46427467078921,8.03404472522104e-06,0.000103503771707174,"T24T0"
"43","PA14_07130",1244.15200278403,0.398160109440648,0.0683314706383018,5.82689214385893,5.64690809981065e-09,1.40755322331367e-07,"T24T0"
"44","PA14_07230",986.989005145388,0.923287588826895,0.0907920238661731,10.1692588127324,2.71970274304477e-24,6.4966899274482e-22,"T24T0"
"45","PA14_07240",955.780916770592,0.710206666524464,0.128635403296229,5.52108244173618,3.36917645163948e-08,7.18047903243461e-07,"T24T0"
"46","PA14_07250",1354.00183048435,0.649251255724069,0.0835731583200083,7.76865765007987,7.93222371276261e-15,5.16766347105319e-13,"T24T0"
"47","PA14_07430",1015.99866287625,0.954097421796256,0.221165485808563,4.31395259666378,1.60361345293775e-05,0.000193547703698782,"T24T0"
"48","PA14_07680",1056.77389226005,0.815570675759781,0.110744056368406,7.36446453655868,1.77859326650591e-13,9.44136592303553e-12,"T24T0"
"49","PA14_08180",781.662267355999,0.504180886539872,0.146859898447136,3.43307391514614,0.000596779381327695,0.00453612795469936,"T24T0"
"50","PA14_08740",1237.84326856259,0.310732781035348,0.0854768643022699,3.6352852151491,0.000277673258126674,0.00231045107233704,"T24T0"
