reaction	linear_coefficient
rxn03253	0.3372924422512585
rxn02720	0.3372924422512585
rxn00946	0.3372924422512585
rxn02679	0.3372924422512585
rxn02803	0.3372924422512585
rxn03251	0.3777869111148714
rxn00872	0.3777869111148714
rxn01451	0.5389860467834842
rxn03242	0.5389860467834842
rxn03239	0.5389860467834842
rxn06777	0.5389860467834842
rxn03244	0.5389860467834842
rxn03249	0.5389860467834842
rxn03246	0.5389860467834842
rxn02122	0.5646844597161617
rxn01387	0.17375708722512953
rxn00616	0.30770033038938754
rxn00501	0.5592332812152906
rxn10125	0.30614285081771014
rxn01851	0.370778253042323
rxn13812	0.23683500987806497
rxn01297	0.4813593026314197
rxn01522	0.4813593026314197
rxn00288	0.49927031770571
rxn10126	0.49927031770571
rJB00270	0.49927031770571
rxn06493	0.46422702734296806
rxn13808	0.28667435617174236
rxn00623	0.6713718103760647
rxn00506	0.5646844597161617
rxn00779	0.5382073069976455
rxn13726	0.4969340983481939
rJB00264	0.4969340983481939
rxn10122	0.4969340983481939
rxn00604	0.08965319035454897
rxn10902	0.08965319035454897
rxn00671	0.5592332812152906
rxn01115	0.08030831292448444
rxn00338	0.23683500987806497
rxn00248	0.2679846013116134
rxn05353	0.35208849818219395
rxn05356	0.35208849818219395
rxn05355	0.35208849818219395
rxn05354	0.35208849818219395
rxn05357	0.35208849818219395
rxn05352	0.35208849818219395
rxn05351	0.35208849818219395
rxn05338	0.1363775775048715
rxn00611	0.10289176671380702
rxn00612	0.10289176671380702
rxn05436	0.046822502133419944
rxn05448	0.046822502133419944
rxn05442	0.046822502133419944
rxn05437	0.046822502133419944
rxn05449	0.046822502133419944
rxn05443	0.046822502133419944
rxn05438	0.046822502133419944
rxn05450	0.046822502133419944
rxn05444	0.046822502133419944
rxn05433	0.046822502133419944
rxn05445	0.046822502133419944
rxn05439	0.046822502133419944
rxn05446	0.046822502133419944
rxn05434	0.046822502133419944
rxn05440	0.046822502133419944
rxn05435	0.046822502133419944
rxn05447	0.046822502133419944
rxn05441	0.046822502133419944
rxn05322	0.046822502133419944
rxn05327	0.046822502133419944
rxn05324	0.046822502133419944
rxn13838	0.046822502133419944
rxn05328	0.046822502133419944
rxn05326	0.046822502133419944
rxn13850	0.046822502133419944
rxn08396	0.046822502133419944
rxn05325	0.046822502133419944
rxn05323	0.046822502133419944
rxn05464	0.046822502133419944
rxn02866	0.169863388295936
rxn05339	0.19166810229941986
rxn05337	0.19166810229941986
rxn13844	0.19166810229941986
rxn05341	0.19166810229941986
rxn05336	0.19166810229941986
rxn05372	0.19166810229941986
rxn05422	0.19166810229941986
rxn05397	0.19166810229941986
rxn05376	0.19166810229941986
rxn05426	0.19166810229941986
rxn05401	0.19166810229941986
rxn05380	0.19166810229941986
rxn05430	0.19166810229941986
rxn05405	0.19166810229941986
rxn05461	0.19166810229941986
rxn07993	0.19166810229941986
rxn05340	0.19166810229941986
rxn05342	0.19166810229941986
rxn05360	0.19166810229941986
rxn05410	0.19166810229941986
rxn05385	0.19166810229941986
rxn05414	0.19166810229941986
rxn05364	0.19166810229941986
rxn05389	0.19166810229941986
rxn05368	0.19166810229941986
rxn05418	0.19166810229941986
rxn05393	0.19166810229941986
rxn00083	0.45721836927041976
rxn11245	0.5148451134224842
rxn00781	0.09354688928374251
rxn00199	0.17375708722512953
rxn08398	0.37467195197151654
rxn03532	0.6713718103760647
rxn13839	0.04760124191925866
rxn13790	0.4120514616917746
rxn03897	0.4969340983481939
rxn05289	0.3684420336848068
rxn02842	0.5459947048560325
rxn13909	0.5514458833569036
rxn01643	0.11613034307306505
rJB00277	0.32093890674864556
rxn00211	0.7328922534573228
rxn01480	0.18388070444103274
rxn01053	0.370778253042323
rxn01867	0.5646844597161617
rxn01945	0.32483260567783917
rJB00104	0.32483260567783917
rxn21407	0.4611120681996133
rxn08975	0.19244684208525858
rJB00263	0.19244684208525858
rxn00371	0.5615695005728067
rxn08094	0.46422702734296806
rxn00154	0.46422702734296806
rxn00085	0.31081528953274234
rxn00159	0.19789802058612954
rxn00161	0.19789802058612954
rxn10062	0.5810379952187745
rxn13898	0.443201053125323
rxn01740	0.1955618012286134
rxn00962	0.5623482403586454
rxn00979	0.2710995604549682
rxn00509	0.2710995604549682
rxn01101	0.028132747273290928
rxn00686	0.534313608068452
rxn00931	0.018009130057387704
rxn04954	0.6129663264381616
rxn01802	0.27810821852751655
rxn01331	0.5086151951357745
rxn03951	0.10600672585716184
rxn02465	0.14650119472077472
rxn00183	0.4626695477712907
rxn13895	0.4626695477712907
rxn01452	0.41672390040680685
rxn02270	0.22982635180551664
rxn00508	0.5350923478542907
rxn00500	0.1285901796464844
rxn02939	0.4766868639163874
rxn13682	0.29679797338764563
rxn01241	0.43463491548109723
rxn02933	0.3256113454636778
rxn00907	0.45566088969874224
rxn00992	0.1947830614427747
rxn00086	0.3668845541131295
rxn01475	0.4213963391218391
rxn13834	0.2524098055948392
rxn00629	0.25318854538067787
rxn00546	0.25318854538067787
rxn42682	0.19945550015780694
rxn13925	0.46344828755712936
rxn02774	0.37545069175735524
rxn00198	0.08887445056871024
rxn03492	0.03903510427503285
rxn02285	0.07641461399529088
rxn00077	0.4665632467004842
rxn01268	0.026575267701613503
rxn13705	0.08575949142535541
rxn09896	0.5576758016436133
rxn01045	0.5576758016436133
rxn00935	0.3980341455466778
rxn00638	0.7328922534573228
rxn00763	0.09354688928374251
rxn03958	0.09666184842709734
rxn13906	0.16752716893841987
rxn01302	0.6044001887939358
rxn00834	0.4291837369802262
rxn05293	0.30925780996106494
rxn07967	0.08653823121119412
rxn00105	0.14494371514909732
rxn02373	0.27810821852751655
rxn02474	0.10912168500051668
rxn03055	0.18154448508351664
rxn09953	0.34118614118045204
rxn02112	0.09666184842709734
rxn02632	0.09666184842709734
rxn01686	0.09666184842709734
rxn13787	0.4011491046900326
rxn13896	0.4011491046900326
rxn01790	0.23683500987806497
rxn00859	0.4751293843447101
rxn08352	0.1963405410144521
rxn08756	0.1963405410144521
rxn00122	0.7585906663900002
rxn00184	0.4307412165519036
rxn01011	0.14961615386412958
rxn06591	0.584931694147968
rxn02186	0.16830590872425857
rxn08764	0.16830590872425857
rxn02929	0.17219960765345213
rxn00190	0.40893650254841973
rxn00138	0.40893650254841973
rxn08977	0.19244684208525858
rxn36840	0.3357349626795811
rxn02003	0.4455372724828391
rxn08291	0.437749874624452
rxn13795	0.14727993450661345
rxn13788	0.443201053125323
rxn00429	0.2944617540301295
rxn02440	0.17064212808177473
rxn00868	0.3644502197725159
rxn10074	0.3644502197725159
rxn01729	0.3644502197725159
rxn01068	0.3644502197725159
rxn01314	0.3644502197725159
rxn05570	0.47201442520135517
rxn05159	0.47201442520135517
rxn05180	0.47201442520135517
rxn10073	0.47201442520135517
rxn08087	0.31548772824777466
rxn08086	0.31548772824777466
rxn08089	0.31548772824777466
rxn08088	0.31548772824777466
rxn08085	0.31548772824777466
rxn08083	0.31548772824777466
rxn08084	0.31548772824777466
rxn10215	0.31548772824777466
rxn10218	0.31548772824777466
rxn10214	0.31548772824777466
rxn10219	0.31548772824777466
rxn10217	0.31548772824777466
rxn10216	0.31548772824777466
rxn10212	0.31548772824777466
rxn10211	0.31548772824777466
rxn10213	0.31548772824777466
rxn05175	0.8574906191915163
rxn03243	0.5062789757782584
rxn03248	0.5062789757782584
rxn06510	0.5062789757782584
rxn02804	0.5062789757782584
rxn02680	0.5062789757782584
rxn05619	0.7305560340998066
rxn05163	0.8574906191915163
rxn10158	1.0
rxn05603	1.0
rxn05154	0.5023852768490649
rxn00727	0.6456733974433874
rxn05161	0.5195175521375165
rxn05168	0.5195175521375165
rxn05155	0.5241899908525487
rxn05201	0.6550182748734519
rxn02831	0.579480515647097
rxn13885	0.5787017758612584
rxn05512	0.5039427564207423
rxn08669	0.5117301542791294
rxn05156	0.5023852768490649
rxn05164	0.5023852768490649
rxn13828	0.2820019174567101
rxn13829	0.2820019174567101
rxn05247	0.579480515647097
rxn05248	0.579480515647097
rxn05249	0.579480515647097
rxn05250	0.579480515647097
rxn05251	0.579480515647097
rxn05252	0.579480515647097
rxn09450	0.579480515647097
rxn09449	0.579480515647097
rxn09448	0.579480515647097
rxn05736	0.579480515647097
rxn00947	0.579480515647097
rxn13892	0.43463491548109723
rxn08002	0.169863388295936
rxn05349	0.169863388295936
rxn00187	0.5031640166349036
rxn05331	0.48836796070396815
rxn05333	0.48836796070396815
rxn10221	0.6168600253673551
rxn10224	0.6168600253673551
rxn08306	0.6168600253673551
rxn08307	0.6168600253673551
rxn08308	0.6168600253673551
rxn08310	0.6168600253673551
rxn08311	0.6168600253673551
rxn08312	0.6168600253673551
rxn10220	0.6168600253673551
rxn10225	0.6168600253673551
rxn10223	0.6168600253673551
rxn10222	0.6168600253673551
rxn10481	0.5428797457126778
rxn10344	0.5428797457126778
rxn10343	0.5428797457126778
rxn01629	0.5171813327800003
rxn00986	0.5981702705072262
rxn00675	0.5981702705072262
rxn05206	0.48758922091812934
rxn02911	0.5389860467834842
rxn03240	0.5389860467834842
rxn03241	0.5389860467834842
rxn03245	0.5389860467834842
rxn03250	0.5389860467834842
rxn03247	0.5389860467834842
rxn05165	0.44865223162619394
rxn05181	0.47201442520135517
rxn10978	1.0
rxn13831	0.4229538186935165
rxn10338	0.8006426148252905
rxn10341	0.8006426148252905
rxn10337	0.8006426148252905
rxn10342	0.8006426148252905
rxn10340	0.8006426148252905
rxn10339	0.8006426148252905
rxn10335	0.8006426148252905
rxn10334	0.8006426148252905
rxn10336	0.8006426148252905
rxn13785	0.5966127909355488
rPY00162	0.31548772824777466
rPY00167	0.31548772824777466
rxn02160	0.3053641110318714
rxn13872	0.5226325112808713
rxn01964	0.36143337561225847
rxn00416	0.6020639694364196
rxn05651	0.3201601669628069
rxn05564	0.4548821499129036
rxn01192	0.48058056284558104
rxn12206	0.7274410749564518
rxn12432	0.4455372724828391
rxn00874	0.5062789757782584
rxn02483	0.23138383137719404
rxn01827	0.10678546564300054
rxn03393	0.5132876338508068
rxn05176	0.5522246231427422
rxn05153	0.5522246231427422
