opt_fraction	R_value	p_value
0.1	-0.022106989837195223	0.9262925533481132
0.2	0.006190760093697615	0.9793344424025181
0.3	-0.022106989837195223	0.9262925533481132
0.4	0.006190760093697615	0.9793344424025181
0.5	0.08064516129032258	0.7015660548791658
0.6	-0.13225908964569014	0.4097623754316865
0.7	-0.1123457520516904	0.4843420187415517
0.8	-0.1263334800609332	0.4312387305394365
0.9	0.06242018250257043	0.6327227976324946
0.45	-0.050299925761293114	0.8332021555142692
0.55	0.08064516129032258	0.7015660548791658
0.475	-0.022106989837195223	0.9262925533481132
0.487	0.006190760093697615	0.9793344424025181
0.525	0.09607890419569387	0.647771996134308
0.513	0.08064516129032258	0.7015660548791658
