reaction	linear_coefficient
rxn03253	[0.2519231092513143]
rxn02720	[0.2519231092513143]
rxn00946	[0.2519231092513143]
rxn02679	[0.2519231092513143]
rxn02803	[0.2519231092513143]
rxn03251	[0.2519231092513143]
rxn00872	[0.2519231092513143]
rxn01451	[0.03776486806955832]
rxn03242	[0.03776486806955832]
rxn03239	[0.03776486806955832]
rxn06777	[0.03776486806955832]
rxn03244	[0.03776486806955832]
rxn03249	[0.03776486806955832]
rxn03246	[0.03776486806955832]
rxn02122	[0.022256857501224265]
rxn01387	[0.7503948775191946]
rxn00616	[0.0026872251173741496]
rxn00501	[0.3530944162923508]
rxn10125	[0.3530944162923508]
rxn01851	[0.022256857501224265]
rxn13812	[0.5022667084258498]
rxn01297	[0.014502852217057239]
rxn01522	[0.014502852217057239]
rxn00288	[0.24121519719222653]
rxn10126	[0.24121519719222653]
rJB00270	[0.24121519719222653]
rxn06493	[0.16330590600369116]
rxn13808	[0.15555190071952413]
rxn00623	[0.5609756055774001]
rxn00506	[0.022256857501224265]
rxn00779	[0.6270692696662524]
rxn13726	[0.21463003621793955]
rJB00264	[0.21463003621793955]
rxn10122	[0.21463003621793955]
rxn00604	[0.3553098463735413]
rxn10902	[0.3553098463735413]
rxn00671	[0.3530944162923508]
rxn01115	[0.7005477006924066]
rxn00338	[0.5022667084258498]
rxn00248	[0.5897761966328777]
rxn05353	[0.3353709756428261]
rxn05356	[0.3353709756428261]
rxn05355	[0.3353709756428261]
rxn05354	[0.3353709756428261]
rxn05357	[0.3353709756428261]
rxn05352	[0.3353709756428261]
rxn05351	[0.3353709756428261]
rxn05338	[0.7563026910690361]
rxn00611	[0.7570411677627664]
rxn00612	[0.7570411677627664]
rxn05436	[0.8382736040730876]
rxn05448	[0.8382736040730876]
rxn05442	[0.8382736040730876]
rxn05437	[0.8382736040730876]
rxn05449	[0.8382736040730876]
rxn05443	[0.8382736040730876]
rxn05438	[0.8382736040730876]
rxn05450	[0.8382736040730876]
rxn05444	[0.8382736040730876]
rxn05433	[0.8382736040730876]
rxn05445	[0.8382736040730876]
rxn05439	[0.8382736040730876]
rxn05446	[0.8382736040730876]
rxn05434	[0.8382736040730876]
rxn05440	[0.8382736040730876]
rxn05435	[0.8382736040730876]
rxn05447	[0.8382736040730876]
rxn05441	[0.8382736040730876]
rxn05322	[0.8382736040730876]
rxn05327	[0.8382736040730876]
rxn05324	[0.8382736040730876]
rxn13838	[0.8382736040730876]
rxn05328	[0.8382736040730876]
rxn05326	[0.8382736040730876]
rxn13850	[0.8382736040730876]
rxn08396	[0.8382736040730876]
rxn05325	[0.8382736040730876]
rxn05323	[0.8382736040730876]
rxn05464	[0.8382736040730876]
rxn02866	[0.6196845027289506]
rxn05339	[0.5251594859314858]
rxn05337	[0.5251594859314858]
rxn13844	[0.5251594859314858]
rxn05341	[0.5251594859314858]
rxn05336	[0.5251594859314858]
rxn05372	[0.5251594859314858]
rxn05422	[0.5251594859314858]
rxn05397	[0.5251594859314858]
rxn05376	[0.5251594859314858]
rxn05426	[0.5251594859314858]
rxn05401	[0.5251594859314858]
rxn05380	[0.5251594859314858]
rxn05430	[0.5251594859314858]
rxn05405	[0.5251594859314858]
rxn05461	[0.5251594859314858]
rxn07993	[0.5251594859314858]
rxn05340	[0.5251594859314858]
rxn05342	[0.5251594859314858]
rxn05360	[0.5251594859314858]
rxn05410	[0.5251594859314858]
rxn05385	[0.5251594859314858]
rxn05414	[0.5251594859314858]
rxn05364	[0.5251594859314858]
rxn05389	[0.5251594859314858]
rxn05368	[0.5251594859314858]
rxn05418	[0.5251594859314858]
rxn05393	[0.5251594859314858]
rxn00083	[0.6462696637032375]
rxn11245	[np.float64(0.4118853759280152)]
rxn00781	[np.float64(0.4118853759280152)]
rxn00199	[0.7503948775191946]
rxn08398	[np.float64(0.4118853759280152)]
rxn03532	[0.5609756055774001]
rxn13839	[0.7511333542129248]
rxn13790	[0.3416480275395328]
rxn03897	[0.27924674691933143]
rxn05289	[0.4978358482634686]
rxn02842	[0.17179838798158836]
rxn13909	[0.35087898621116015]
rxn01643	[0.73267143686967]
rJB00277	[np.float64(0.4118853759280152)]
rxn00211	[0.0820734696933699]
rxn01480	[0.5628217973117257]
rxn01053	[0.022256857501224265]
rxn01867	[0.022256857501224265]
rxn01945	[0.52257481750343]
rJB00104	[0.52257481750343]
rxn21407	[0.19469116548722434]
rxn08975	[np.float64(0.4118853759280152)]
rJB00263	[np.float64(0.4118853759280152)]
rxn00371	[0.4099571217095756]
rxn08094	[0.30952429136226933]
rxn00154	[0.21315308283047915]
rxn00085	[np.float64(0.4118853759280152)]
rxn00159	[0.6595622441903809]
rxn00161	[0.6595622441903809]
rxn10062	[0.0613961222689245]
rxn13898	[0.014502852217057239]
rxn01740	[0.5690988492084322]
rxn00962	[0.17290610302218365]
rxn00979	[0.2777697935318711]
rxn00509	[0.2777697935318711]
rxn01101	[0.05438059367848767]
rxn00686	[0.7629489813126079]
rxn00931	[0.828673407054595]
rxn04954	[0.5650372273929162]
rxn01802	[0.5284826310532716]
rxn01331	[0.5698373259021624]
rxn03951	[0.7123633277920897]
rxn02465	[0.6329770832160939]
rxn00183	[0.3530944162923508]
rxn13895	[0.3530944162923508]
rxn01452	[0.6233768861976015]
rxn02270	[0.2519231092513143]
rxn00508	[np.float64(0.4118853759280152)]
rxn00500	[0.6857781668178028]
rxn02939	[np.float64(0.4118853759280152)]
rxn13682	[0.7828878520433231]
rxn01241	[0.16330590600369116]
rxn02933	[0.5897761966328777]
rxn00907	[0.3553098463735413]
rxn00992	[0.6233768861976015]
rxn00086	[0.35087898621116015]
rxn01475	[0.7371022970320511]
rxn13834	[np.float64(0.4118853759280152)]
rxn00629	[0.6492235704781582]
rxn00546	[0.6492235704781582]
rxn42682	[np.float64(0.4118853759280152)]
rxn13925	[0.2090914610149631]
rxn02774	[0.6894705502864537]
rxn00198	[0.7995035776522526]
rxn03492	[0.14262855857924572]
rxn02285	[np.float64(0.4118853759280152)]
rxn00077	[0.3686024268606848]
rxn01268	[0.759625836190822]
rxn13705	[0.4900818429793016]
rxn09896	[0.23272271521432927]
rxn01045	[0.23272271521432927]
rxn00935	[0.10459700885214081]
rxn00638	[0.52257481750343]
rxn00763	[0.6950091254894301]
rxn03958	[0.8238733085453489]
rxn13906	[0.6359309899910146]
rxn01302	[0.09721224191483886]
rxn00834	[0.5897761966328777]
rxn05293	[0.4978358482634686]
rxn07967	[0.6093458290167277]
rxn00105	[0.717532664648201]
rxn02373	[0.5015282317321196]
rxn02474	[0.7005477006924066]
rxn03055	[0.5114976670974771]
rxn09953	[0.11272025248317293]
rxn02112	[0.8231348318516186]
rxn02632	[0.8231348318516186]
rxn01686	[0.8231348318516186]
rxn13787	[0.7049785608547878]
rxn13896	[0.7049785608547878]
rxn01790	[0.5775913311863295]
rxn00859	[0.0820734696933699]
rxn08352	[0.7371022970320511]
rxn08756	[0.7371022970320511]
rxn00122	[0.3290939237461195]
rxn00184	[0.6599314825372461]
rxn01011	[0.6684239645151432]
rxn06591	[0.2452768190077426]
rxn02186	[0.786580235511974]
rxn08764	[0.786580235511974]
rxn02929	[np.float64(0.4118853759280152)]
rxn00190	[0.5650372273929162]
rxn00138	[0.5650372273929162]
rxn08977	[np.float64(0.4118853759280152)]
rxn36840	[np.float64(0.4118853759280152)]
rxn02003	[0.3530944162923508]
rxn08291	[0.40478778485346434]
rxn13795	[0.022256857501224265]
rxn13788	[0.9911382796752376]
rxn00429	[0.6211614561164108]
rxn02440	[np.float64(0.4118853759280152)]
rxn00868	[np.float64(0.4118853759280152)]
rxn10074	[np.float64(0.4118853759280152)]
rxn01729	[np.float64(0.4118853759280152)]
rxn01068	[np.float64(0.4118853759280152)]
rxn01314	[np.float64(0.4118853759280152)]
rxn05570	[0.22423023323643207]
rxn05159	[0.22423023323643207]
rxn05180	[0.22423023323643207]
rxn10073	[0.22423023323643207]
rxn08087	[0.35420213133294604]
rxn08086	[0.35420213133294604]
rxn08089	[0.35420213133294604]
rxn08088	[0.35420213133294604]
rxn08085	[0.35420213133294604]
rxn08083	[0.35420213133294604]
rxn08084	[0.35420213133294604]
rxn10215	[0.35420213133294604]
rxn10218	[0.35420213133294604]
rxn10214	[0.35420213133294604]
rxn10219	[0.35420213133294604]
rxn10217	[0.35420213133294604]
rxn10216	[0.35420213133294604]
rxn10212	[0.35420213133294604]
rxn10211	[0.35420213133294604]
rxn10213	[0.35420213133294604]
rxn05175	[0.014502852217057239]
