	rJB00264	rxn00781	rxn05312	rxn05318	rxn10113	rJB00267	rxn08556	rxn05158	rxn00615	rxn00148	rxn10042	rxn01100	rxn00134	rxn05581	rxn00459	rxn00097	rxn00747	rxn01106	rxn10165	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00020_e	rxn05469	ATPM	DM_cpd00002_c
238	168.3401345472499	168.3401345472499	1000.0	334.58276909449984	168.3401345472499	168.3401345472499	168.3401345472499	3.748307283499514	-342.5260763779994	168.3401345472499	168.3401345472499	-168.3401345472499	334.58276909449984	342.5260763779994	168.3401345472499	166.24263454724993	-168.3401345472499	-168.3401345472499	507.1179036417499	-829.56236545275	168.3401345472499	-334.58276909449984	342.5260763779994	-510.86621092524945	-324.54196181100036	829.56236545275	-168.3401345472499	-492.8820963582501	168.3401345472499	-168.3401345472499	8.39	334.5827690944998
239	187.68240002963663	187.68240002963663	684.9466002667305	373.2673000592734	187.68240002963663	187.68240002963663	187.68240002963663	434.85529991108973	-812.3175999703634	187.68240002963663	187.68240002963663	-187.68240002963663	373.2673000592734	812.3175999703634	187.68240002963663	185.58490002963677	-187.68240002963663	-187.68240002963663	565.1447000889102	-495.16670023709344	187.68240002963663	-373.2673000592734	812.3175999703634	-1000.0	67.88049985181651	495.16670023709344	-187.68240002963663	-119.80190017782019	187.68240002963663	-187.68240002963663	8.39	373.26730005927345
240	166.66073060389337	166.66073060389337	668.7404224155739	331.2239612077868	166.66073060389337	166.66073060389337	166.66073060389337	324.9314612077866	-660.3504224155736	166.66073060389337	166.66073060389337	-166.66073060389337	331.2239612077868	660.3504224155736	166.66073060389337	164.5632306038934	-166.66073060389337	-166.66073060389337	502.0796918116804	-499.9821918116803	166.66073060389337	-331.2239612077868	660.3504224155736	-827.011153019467	0.0	499.9821918116803	-166.66073060389337	-166.6607306038935	166.66073060389337	-166.66073060389337	8.39	331.22396120778694
241	175.97685447796525	175.97685447796525	706.004917911861	349.8562089559305	175.97685447796525	175.97685447796525	175.97685447796525	343.56370895593057	-697.6149179118611	175.97685447796525	175.97685447796525	-175.97685447796525	349.8562089559305	697.6149179118611	175.97685447796525	173.87935447796528	-175.97685447796525	-175.97685447796525	530.0280634338958	-527.9305634338957	175.97685447796525	-349.8562089559305	697.6149179118611	-873.5917723898264	0.0	527.9305634338957	-175.97685447796525	-175.97685447796516	175.97685447796525	-175.97685447796525	8.39	349.85620895593047
242	195.43151762667028	195.43151762667028	783.8235705066809	388.7655352533406	195.43151762667028	195.43151762667028	195.43151762667028	382.4730352533408	-775.4335705066813	195.43151762667028	195.43151762667028	-195.43151762667028	388.7655352533406	775.4335705066813	195.43151762667028	193.33401762667032	-195.43151762667028	-195.43151762667028	588.3920528800109	-586.2945528800107	195.43151762667028	-388.7655352533406	775.4335705066813	-970.8650881333516	0.0	586.2945528800107	-195.43151762667028	-195.4315176266701	195.43151762667028	-195.43151762667028	8.39	388.76553525334054
243	174.02228904738558	174.0222890473856	562.00560142647	345.94707809477114	174.0222890473856	174.02228904738558	174.0222890473856	475.8356328578434	-825.9777109526144	174.0222890473856	174.02228904738558	-174.0222890473856	345.94707809477114	825.9777109526144	174.0222890473856	171.92478904738553	-174.0222890473856	-174.0222890473856	524.1643671421566	-385.88581237908465	174.02228904738558	-345.94707809477114	825.9777109526144	-1000.0	136.1810547630725	385.88581237908465	-174.02228904738558	-37.84123428431337	174.0222890473856	-174.0222890473856	8.39	345.9470780947711
244	139.57348958333336	139.57348958333336	781.9249276890529	277.04947916666674	139.57348958333336	139.57348958333336	139.57348958333336	49.22350981094726	-330.46798897761397	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	330.46798897761397	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-640.2539381057195	139.5734895833334	-277.0494791666671	330.46798897761397	-470.0414785609474	-221.5334693557195	640.2539381057195	-139.5734895833334	-361.1069589390528	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
245	180.09081588162047	180.09081588162047	722.4607635264815	358.0841317632409	180.09081588162047	180.09081588162047	180.09081588162047	351.7916317632412	-714.0707635264821	180.09081588162047	180.09081588162047	-180.09081588162047	358.0841317632409	714.0707635264821	180.09081588162047	177.99331588162045	-180.09081588162047	-180.09081588162047	542.3699476448613	-540.2724476448611	180.09081588162047	-358.0841317632409	714.0707635264821	-894.1615794081025	0.0	540.2724476448611	-180.09081588162047	-180.0908158816202	180.09081588162047	-180.09081588162047	8.39	358.084131763241
246	181.84871058088842	181.84871058088842	729.4923423235537	361.5999211617769	181.84871058088842	181.84871058088842	181.84871058088842	355.30742116177703	-721.102342323554	181.84871058088842	181.84871058088842	-181.84871058088842	361.5999211617769	721.102342323554	181.84871058088842	179.75121058088845	-181.84871058088842	-181.84871058088842	547.6436317426654	-545.5461317426651	181.84871058088842	-361.5999211617769	721.102342323554	-902.9510529044425	0.0	545.5461317426651	-181.84871058088842	-181.84871058088822	181.84871058088842	-181.84871058088842	8.39	361.5999211617768
247	184.29303168281672	184.29303168281672	1000.0	366.4885633656334	184.29303168281672	184.29303168281672	184.29303168281672	99.46569009690023	-470.1492534625338	184.29303168281672	184.29303168281672	-184.29303168281672	366.4885633656334	470.1492534625338	184.29303168281672	182.1955316828167	-184.29303168281672	-184.29303168281672	554.9765950484502	-813.6094683171834	184.29303168281672	-366.4885633656334	470.1492534625338	-654.4422851453505	-260.7303732687331	813.6094683171834	-184.29303168281672	-445.02340495154976	184.29303168281672	-184.29303168281672	8.39	366.48856336563364
248	204.43045397284118	204.43045397284118	1000.0	406.76340794568233	204.43045397284118	204.43045397284118	204.43045397284118	220.29022383704694	-631.2486317827291	204.43045397284118	204.43045397284118	-204.43045397284118	406.76340794568233	631.2486317827291	204.43045397284118	202.33295397284115	-204.43045397284118	-204.43045397284118	615.3888619185234	-793.472046027159	204.43045397284118	-406.76340794568233	631.2486317827291	-835.6790857555704	-180.18068410863526	793.472046027159	-204.43045397284118	-384.6111380814766	204.43045397284118	-204.43045397284118	8.39	406.7634079456822
249	164.1806094057853	164.1806094057853	978.7911564347119	326.2637188115706	164.1806094057853	164.1806094057853	164.1806094057853	0.0	-330.45871881157063	164.1806094057853	164.1806094057853	-164.1806094057853	326.2637188115706	330.45871881157063	164.1806094057853	162.0831094057853	-164.1806094057853	-164.1806094057853	494.6393282173559	-812.5130470289264	164.1806094057853	-326.2637188115706	330.45871881157063	-494.6393282173559	-319.9712188115707	812.5130470289264	-164.1806094057853	-484.151828217356	164.1806094057853	-164.1806094057853	8.39	326.2637188115706
250	139.57348958333338	139.57348958333338	529.5161009210638	277.04947916666674	139.57348958333338	139.57348958333338	139.57348958333338	301.63233657893653	-582.8768157456033	139.57348958333338	139.57348958333338	-139.57348958333353	277.0494791666671	582.8768157456033	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-387.8451113377304	139.5734895833334	-277.0494791666671	582.8768157456033	-722.4503053289366	30.875357412269793	387.8451113377304	-139.5734895833334	-108.69813217106366	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
251	139.57348958333333	139.57348958333333	794.5303623005726	277.0494791666667	139.57348958333333	139.57348958333333	139.57348958333333	36.61807519942738	-317.8625543660941	139.57348958333333	139.57348958333333	-139.57348958333353	277.0494791666671	317.8625543660941	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-652.8593727172392	139.5734895833334	-277.0494791666671	317.8625543660941	-457.4360439494276	-234.13890396723937	652.8593727172392	-139.5734895833334	-373.71239355057253	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
252	139.57348958333333	139.57348958333333	518.1849953490868	277.0494791666667	139.57348958333333	139.57348958333333	139.57348958333333	312.9634421509133	-594.20792131758	139.57348958333333	139.57348958333333	-139.57348958333353	277.0494791666671	594.20792131758	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-376.5140057657533	139.5734895833334	-277.0494791666671	594.20792131758	-733.7814109009133	42.20646298424646	376.5140057657533	-139.5734895833334	-97.36702659908678	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
253	179.57663621551916	179.57663621551916	1000.0	357.05577243103835	179.57663621551916	179.57663621551916	179.57663621551916	71.16731729311513	-432.4180897241536	179.57663621551916	179.57663621551916	-179.57663621551916	357.05577243103835	432.4180897241536	179.57663621551916	177.4791362155192	-179.57663621551916	-179.57663621551916	540.8274086465576	-818.3258637844806	179.57663621551916	-357.05577243103835	432.4180897241536	-611.9947259396728	-279.5959551379235	818.3258637844806	-179.57663621551916	-459.1725913534424	179.57663621551916	-179.57663621551916	8.39	357.05577243103846
254	180.3446884999372	180.34468849993726	1000.0	358.5918769998745	180.34468849993726	180.3446884999372	180.34468849993726	75.77563099962339	-438.56250799949777	180.34468849993726	180.3446884999372	-180.34468849993726	358.5918769998745	438.56250799949777	180.34468849993726	178.24718849993724	-180.34468849993726	-180.34468849993726	543.1315654998116	-817.5578115000628	180.34468849993723	-358.5918769998745	438.56250799949777	-618.907196499435	-276.5237460002511	817.5578115000628	-180.34468849993723	-456.86843450018836	180.34468849993726	-180.34468849993726	8.39	358.5918769998744
255	214.64436846253122	214.64436846253125	1000.0	427.19123692506247	214.64436846253125	214.64436846253122	214.64436846253125	281.57371077518746	-712.9599477002499	214.64436846253125	214.64436846253122	-214.64436846253125	427.19123692506247	712.9599477002499	214.64436846253125	212.54686846253122	-214.64436846253125	-214.64436846253125	646.0306053875937	-783.2581315374687	214.64436846253125	-427.19123692506247	712.9599477002499	-927.6043161627812	-139.32502614987504	783.2581315374687	-214.64436846253125	-353.9693946124063	214.64436846253125	-214.64436846253125	8.39	427.19123692506247
256	206.35782850775465	206.35782850775468	853.0254565697916	410.61815701550927	206.35782850775468	206.35782850775465	206.35782850775468	378.82901447673623	-793.6421714922453	206.35782850775468	206.35782850775465	-206.35782850775468	410.61815701550927	793.6421714922453	206.35782850775468	204.2603285077546	-206.35782850775468	-206.35782850775468	621.1709855232638	-644.570128062037	206.35782850775468	-410.61815701550927	793.6421714922453	-1000.0	-25.496642538772903	644.570128062037	-206.35782850775468	-231.8544710465278	206.35782850775468	-206.35782850775468	8.39	410.61815701550927
257	161.9621157473822	161.9621157473822	649.9459629895284	321.82673149476443	161.9621157473822	161.9621157473822	161.9621157473822	315.53423149476475	-641.5559629895291	161.9621157473822	161.9621157473822	-161.9621157473822	321.82673149476443	641.5559629895291	161.9621157473822	159.86461574738223	-161.9621157473822	-161.9621157473822	487.98384724214657	-485.88634724214626	161.9621157473822	-321.82673149476443	641.5559629895291	-803.5180787369113	0.0	485.88634724214626	-161.9621157473822	-161.96211574738186	161.9621157473822	-161.9621157473822	8.39	321.8267314947643
258	144.13853525153993	144.13853525153993	578.6516410061595	286.1795705030799	144.13853525153993	144.13853525153993	144.13853525153993	279.88707050308017	-570.2616410061601	144.13853525153993	144.13853525153993	-144.13853525153993	286.1795705030799	570.2616410061601	144.13853525153993	142.04103525153997	-144.13853525153993	-144.13853525153993	434.5131057546198	-432.4156057546195	144.13853525153993	-286.1795705030799	570.2616410061601	-714.4001762577	0.0	432.4156057546195	-144.13853525153993	-144.13853525153968	144.13853525153993	-144.13853525153993	8.39	286.17957050307984
259	205.2777291857981	205.27772918579808	843.3045626721828	408.45795837159625	205.27772918579808	205.2777291857981	205.27772918579808	382.06931244260574	-794.7222708142019	205.27772918579808	205.2777291857981	-205.27772918579808	408.45795837159625	794.7222708142019	205.27772918579808	203.18022918579817	-205.27772918579808	-205.27772918579808	617.9306875573943	-635.9293334863847	205.27772918579808	-408.45795837159625	794.7222708142019	-1000.0	-20.09614592899044	635.9293334863847	-205.27772918579808	-225.37387511478852	205.27772918579808	-205.27772918579808	8.39	408.457958371596
260	214.121491055812	214.121491055812	922.8984195023077	426.145482111624	214.121491055812	214.121491055812	214.121491055812	355.5380268325642	-785.8785089441881	214.121491055812	214.121491055812	-214.121491055812	426.145482111624	785.8785089441881	214.121491055812	212.02399105581202	-214.121491055812	-214.121491055812	644.4619731674359	-706.6794284464958	214.121491055812	-426.145482111624	785.8785089441881	-1000.0	-64.31495527906033	706.6794284464958	-214.121491055812	-278.43644633487185	214.121491055812	-214.121491055812	8.39	426.14548211162383
261	139.57348958333336	139.57348958333336	663.3421522632128	277.0494791666667	139.57348958333336	139.57348958333336	139.57348958333336	167.80628523678735	-449.050764403454	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	449.050764403454	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-521.6711626798794	139.5734895833334	-277.0494791666671	449.050764403454	-588.6242539867874	-102.95069392987932	521.6711626798794	-139.5734895833334	-242.52418351321273	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
262	139.57348958333336	139.57348958333336	670.1027103238711	277.0494791666667	139.57348958333336	139.57348958333336	139.57348958333336	161.045727176129	-442.29020634279567	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	442.29020634279567	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-528.4317207405378	139.5734895833334	-277.0494791666671	442.29020634279567	-581.863695926129	-109.7112519905375	528.4317207405378	-139.5734895833334	-249.28474157387097	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
263	221.45009433117164	221.45009433117164	988.8558489805447	440.8026886623433	221.45009433117164	221.45009433117164	221.45009433117164	333.55221700648514	-778.5499056688284	221.45009433117164	221.45009433117164	-221.45009433117164	440.8026886623433	778.5499056688284	221.45009433117164	219.35259433117167	-221.45009433117164	-221.45009433117164	666.4477829935149	-765.3082546493731	221.45009433117164	-440.8026886623433	778.5499056688284	-1000.0	-100.9579716558581	765.3082546493731	-221.45009433117164	-322.40806598702983	221.45009433117164	-221.45009433117164	8.39	440.80268866234303
264	219.3740207772591	219.3740207772591	970.1711869953319	436.6505415545182	219.3740207772591	219.3740207772591	219.3740207772591	339.7804376682227	-780.6259792227409	219.3740207772591	219.3740207772591	-219.3740207772591	436.6505415545182	780.6259792227409	219.3740207772591	217.2765207772591	-219.3740207772591	-219.3740207772591	660.2195623317773	-748.6996662180727	219.3740207772591	-436.6505415545182	780.6259792227409	-1000.0	-90.57760388629555	748.6996662180727	-219.3740207772591	-309.95162466355464	219.3740207772591	-219.3740207772591	8.39	436.6505415545181
265	139.57348958333336	139.57348958333336	803.3682039733915	277.04947916666674	139.57348958333336	139.57348958333336	139.57348958333336	27.780233526608583	-309.02471269327526	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	309.02471269327526	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-661.6972143900582	139.5734895833334	-277.0494791666671	309.02471269327526	-448.59820227660856	-242.97674564005797	661.6972143900582	-139.5734895833334	-382.55023522339144	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
266	139.57348958333336	139.57348958333336	810.0184527110138	277.04947916666674	139.57348958333336	139.57348958333336	139.57348958333336	21.129984788986377	-302.3744639556531	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	302.3744639556531	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-668.3474631276804	139.5734895833334	-277.0494791666671	302.3744639556531	-441.9479535389865	-249.62699437768043	668.3474631276804	-139.5734895833334	-389.2004839610137	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
267	183.2268492536594	183.2268492536594	644.846643282935	364.3561985073189	183.2268492536594	183.2268492536594	183.2268492536594	448.2219522390216	-816.7731507463407	183.2268492536594	183.2268492536594	-183.2268492536594	364.3561985073189	816.7731507463407	183.2268492536594	181.12934925365948	-183.2268492536594	-183.2268492536594	551.7780477609783	-459.5222940292754	183.2268492536594	-364.3561985073189	816.7731507463407	-1000.0	90.1582537317026	459.5222940292754	-183.2268492536594	-93.06859552195664	183.2268492536594	-183.2268492536594	8.39	364.3561985073188
268	217.57665068402986	217.57665068402991	953.9948561562692	433.05580136805975	217.57665068402991	217.57665068402986	217.57665068402991	345.1725479479103	-782.4233493159702	217.57665068402991	217.57665068402986	-217.57665068402991	433.05580136805975	782.4233493159702	217.57665068402991	215.47915068402983	-217.57665068402991	-217.57665068402991	654.8274520520897	-734.3207054722392	217.5766506840299	-433.05580136805975	782.4233493159702	-1000.0	-81.59075342014955	734.3207054722392	-217.5766506840299	-299.1674041041794	217.57665068402991	-217.57665068402991	8.39	433.0558013680601
269	139.57348958333336	139.57348958333336	790.1007746035838	277.04947916666674	139.57348958333336	139.57348958333336	139.57348958333336	41.04766289641637	-322.2921420630831	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	322.2921420630831	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-648.4297850202504	139.5734895833334	-277.0494791666671	322.2921420630831	-461.86563164641643	-229.70931627025038	648.4297850202504	-139.5734895833334	-369.2828058535837	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
270	155.81469323119322	155.81469323119322	625.3562729247728	309.5318864623865	155.81469323119322	155.81469323119322	155.81469323119322	303.23938646238673	-616.9662729247734	155.81469323119322	155.81469323119322	-155.81469323119322	309.5318864623865	616.9662729247734	155.81469323119322	153.7171932311933	-155.81469323119322	-155.81469323119322	469.54157969357993	-467.4440796935794	155.81469323119322	-309.5318864623865	616.9662729247734	-772.7809661559668	0.0	467.4440796935794	-155.81469323119322	-155.81469323119285	155.81469323119322	-155.81469323119322	8.39	309.53188646238664
271	208.77393460556226	208.77393460556226	1000.0	415.4503692111245	208.77393460556226	208.77393460556226	208.77393460556226	246.3511076333735	-665.9964768444979	208.77393460556226	208.77393460556226	-208.77393460556226	415.4503692111245	665.9964768444979	208.77393460556226	206.67643460556224	-208.77393460556226	-208.77393460556226	628.4193038166868	-789.1285653944378	208.77393460556226	-415.4503692111245	665.9964768444979	-874.7704114500602	-162.80676157775082	789.1285653944378	-208.77393460556226	-371.58069618331325	208.77393460556226	-208.77393460556226	8.39	415.4503692111245
272	197.93686622065314	197.93686622065314	1000.0	393.7762324413064	197.93686622065314	197.93686622065314	197.93686622065314	181.32869732391904	-579.2999297652254	197.93686622065314	197.93686622065314	-197.93686622065314	393.7762324413064	579.2999297652254	197.93686622065314	195.83936622065323	-197.93686622065314	-197.93686622065314	595.9080986619596	-799.9656337793467	197.93686622065314	-393.7762324413064	579.2999297652254	-777.2367959858786	-206.1550351173874	799.9656337793467	-197.93686622065314	-404.09190133804043	197.93686622065314	-197.93686622065314	8.39	393.7762324413062
273	211.85732178119096	211.85732178119096	1000.0	421.6171435623819	211.85732178119096	211.85732178119096	211.85732178119096	264.8514306871457	-690.6635742495276	211.85732178119096	211.85732178119096	-211.85732178119096	421.6171435623819	690.6635742495276	211.85732178119096	209.75982178119094	-211.85732178119096	-211.85732178119096	637.6694653435729	-786.0451782188092	211.85732178119096	-421.6171435623819	690.6635742495276	-902.5208960307186	-150.47321287523607	786.0451782188092	-211.85732178119096	-362.33053465642706	211.85732178119096	-211.85732178119096	8.39	421.61714356238207
274	141.49116642486229	141.49116642486229	842.6544985491738	280.8848328497246	141.49116642486229	141.49116642486229	141.49116642486229	0.0	-285.07983284972465	141.49116642486229	141.49116642486229	-141.49116642486229	280.8848328497246	285.07983284972465	141.49116642486229	139.39366642486232	-141.49116642486229	-141.49116642486229	426.57099927458694	-699.0658321243114	141.49116642486229	-280.8848328497246	285.07983284972465	-426.570999274587	-274.5923328497247	699.0658321243114	-141.49116642486229	-416.08349927458687	141.49116642486229	-141.49116642486229	8.39	280.8848328497246
275	165.91128557461124	165.91128557461127	489.0065701715015	329.72507114922246	165.91128557461127	165.91128557461124	165.91128557461127	500.16864327616616	-834.0887144253887	165.91128557461127	165.91128557461124	-165.91128557461127	329.72507114922246	834.0887144253887	165.91128557461127	163.8137855746112	-165.91128557461127	-165.91128557461127	499.83135672383384	-320.99778459689014	165.91128557461127	-329.72507114922246	834.0887144253887	-1000.0	176.7360721269436	320.99778459689014	-165.91128557461127	10.824786552332341	165.91128557461127	-165.91128557461127	8.39	329.7250711492227
276	140.03143076668223	140.0314307666823	256.0878769001404	277.9653615333646	140.0314307666823	140.03143076668223	140.0314307666823	577.8082076999532	-859.9685692333177	140.0314307666823	140.03143076668223	-140.0314307666823	277.9653615333646	859.9685692333177	140.0314307666823	137.93393076668232	-140.0314307666823	-140.0314307666823	422.1917923000468	-113.95894613345817	140.03143076668226	-277.9653615333646	859.9685692333177	-1000.0	306.13534616658865	113.95894613345817	-140.03143076668226	166.10391539990644	140.0314307666823	-140.0314307666823	8.39	277.96536153336444
277	190.14564232434793	190.14564232434793	1000.0	378.19378464869584	190.14564232434793	190.14564232434793	190.14564232434793	134.58135394608763	-516.9701385947835	190.14564232434793	190.14564232434793	-190.14564232434793	378.19378464869584	516.9701385947835	190.14564232434793	188.0481423243479	-190.14564232434793	-190.14564232434793	572.5344269730439	-807.756857675652	190.14564232434793	-378.19378464869584	516.9701385947835	-707.1157809191315	-237.31993070260825	807.756857675652	-190.14564232434793	-427.4655730269561	190.14564232434793	-190.14564232434793	8.39	378.19378464869584
278	140.94365691634775	140.94365691634778	264.29791224713006	279.78981383269553	140.94365691634778	140.94365691634775	140.94365691634778	575.0715292509567	-859.0563430836522	140.94365691634778	140.94365691634775	-140.94365691634778	279.78981383269553	859.0563430836522	140.94365691634778	138.84615691634775	-140.94365691634778	-140.94365691634778	424.9284707490433	-121.25675533078211	140.94365691634778	-279.78981383269553	859.0563430836522	-1000.0	301.57421541826096	121.25675533078211	-140.94365691634778	160.63055850191324	140.94365691634778	-140.94365691634778	8.39	279.7898138326956
279	141.85406225533532	141.85406225533535	272.49156029801804	281.61062451067073	141.85406225533535	141.85406225533532	141.85406225533535	572.340313233994	-858.1459377446647	141.85406225533535	141.85406225533532	-141.85406225533535	281.61062451067073	858.1459377446647	141.85406225533535	139.75656225533538	-141.85406225533535	-141.85406225533535	427.65968676600596	-128.53999804268264	141.85406225533535	-281.61062451067073	858.1459377446647	-1000.0	297.0221887233232	128.53999804268264	-141.85406225533535	155.16812646798792	141.85406225533535	-141.85406225533535	8.39	281.6106245106706
280	147.29833703440116	147.29833703440116	321.49003330961045	292.49917406880235	147.29833703440116	147.29833703440116	147.29833703440116	556.0074888967965	-852.7016629655989	147.29833703440116	147.29833703440116	-147.29833703440116	292.49917406880235	852.7016629655989	147.29833703440116	145.2008370344012	-147.29833703440116	-147.29833703440116	443.99251110320347	-172.0941962752092	147.29833703440116	-292.49917406880235	852.7016629655989	-1000.0	269.80081482799403	172.0941962752092	-147.29833703440116	122.50247779359302	147.29833703440116	-147.29833703440116	8.39	292.4991740688023
281	143.67123858065986	143.67123858065992	288.846147225939	285.24497716131975	143.67123858065992	143.67123858065986	143.67123858065992	566.8887842580203	-856.32876141934	143.67123858065992	143.67123858065986	-143.67123858065992	285.24497716131975	856.32876141934	143.67123858065992	141.57373858065984	-143.67123858065992	-143.67123858065992	433.11121574197966	-143.07740864527915	143.6712385806599	-285.24497716131975	856.32876141934	-1000.0	287.9363070967006	143.07740864527915	-143.6712385806599	144.26506851604074	143.67123858065992	-143.67123858065992	8.39	285.24497716131987
282	190.9380140736256	190.9380140736256	1000.0	379.77852814725117	190.9380140736256	190.9380140736256	190.9380140736256	139.3355844417536	-523.3091125890048	190.9380140736256	190.9380140736256	-190.9380140736256	379.77852814725117	523.3091125890048	190.9380140736256	188.84051407362557	-190.9380140736256	-190.9380140736256	574.9115422208769	-806.9644859263743	190.9380140736256	-379.77852814725117	523.3091125890048	-714.2471266626304	-234.1504437054976	806.9644859263743	-190.9380140736256	-425.08845777912313	190.9380140736256	-190.9380140736256	8.39	379.77852814725117
283	149.11369254904767	149.11369254904767	888.3896552942861	296.1298850980953	149.11369254904767	149.11369254904767	149.11369254904767	0.0	-300.32488509809525	149.11369254904767	149.11369254904767	-149.11369254904767	296.1298850980953	300.32488509809525	149.11369254904767	147.01619254904767	-149.11369254904767	-149.11369254904767	449.4385776471429	-737.1784627452382	149.11369254904767	-296.1298850980953	300.32488509809525	-449.4385776471429	-289.83738509809535	737.1784627452382	-149.11369254904767	-438.9510776471431	149.11369254904767	-149.11369254904767	8.39	296.1298850980952
284	148.20692156271073	148.20692156271073	882.9490293762642	294.31634312542144	148.20692156271073	148.20692156271073	148.20692156271073	0.0	-298.5113431254214	148.2069215627107	148.20692156271073	-148.20692156271073	294.31634312542144	298.5113431254214	148.2069215627107	146.1094215627107	-148.20692156271073	-148.20692156271073	446.7182646881321	-732.6446078135536	148.20692156271073	-294.31634312542144	298.5113431254214	-446.7182646881321	-288.0238431254214	732.6446078135536	-148.20692156271073	-436.2307646881322	148.2069215627107	-148.2069215627107	8.39	294.3163431254213
285	142.7626467836449	142.7626467836449	280.6688210528041	283.4277935672898	142.7626467836449	142.7626467836449	142.7626467836449	569.6145596490653	-857.2373532163551	142.7626467836449	142.7626467836449	-142.7626467836449	283.4277935672898	857.2373532163551	142.76264678364487	140.66514678364493	-142.7626467836449	-142.7626467836449	430.3854403509347	-135.80867426915918	142.7626467836449	-283.4277935672898	857.2373532163551	-1000.0	292.4792660817754	135.80867426915918	-142.7626467836449	149.71661929813058	142.7626467836449	-142.7626467836449	8.39	283.42779356728977
286	148.20692156271073	148.20692156271073	329.66729406439663	294.3163431254215	148.20692156271073	148.20692156271073	148.20692156271073	553.2817353118678	-851.7930784372893	148.20692156271073	148.20692156271073	-148.20692156271073	294.3163431254215	851.7930784372893	148.2069215627107	146.10942156271076	-148.20692156271073	-148.2069215627107	446.7182646881322	-179.36287250168584	148.20692156271073	-294.3163431254215	851.7930784372893	-1000.0	265.25789218644616	179.36287250168584	-148.20692156271073	117.05097062373557	148.20692156271073	-148.20692156271073	8.39	294.31634312542144
287	149.11369254904758	149.11369254904767	337.8282329414286	296.12988509809526	149.11369254904767	149.11369254904758	149.11369254904767	550.5614223528571	-850.8863074509524	149.11369254904767	149.11369254904758	-149.11369254904767	296.12988509809526	850.8863074509524	149.11369254904764	147.0161925490476	-149.11369254904767	-149.11369254904764	449.4385776471429	-186.617040392381	149.11369254904764	-296.12988509809526	850.8863074509524	-1000.0	260.7240372547618	186.617040392381	-149.11369254904764	111.61034470571428	149.11369254904767	-149.11369254904767	8.39	296.1298850980953
288	145.48659409530626	145.48659409530626	305.1843468577563	288.8756881906125	145.48659409530626	145.48659409530626	145.48659409530626	561.4427177140813	-854.5134059046937	145.48659409530626	145.48659409530626	-145.48659409530626	288.8756881906125	854.5134059046937	145.48659409530626	143.38909409530623	-145.48659409530626	-145.48659409530626	438.55728228591875	-157.60025276245005	145.48659409530626	-288.8756881906125	854.5134059046937	-1000.0	278.8595295234688	157.60025276245005	-145.48659409530626	133.37293542816246	145.48659409530626	-145.48659409530626	8.39	288.87568819061255
289	150.92361467746454	150.9236146774646	354.1175320971812	299.7497293549291	150.9236146774646	150.92361467746454	150.9236146774646	545.1316559676063	-849.0763853225354	150.9236146774646	150.92361467746454	-150.9236146774646	299.7497293549291	849.0763853225354	150.92361467746457	148.82611467746452	-150.9236146774646	-150.9236146774646	454.8683440323937	-201.09641741971643	150.92361467746457	-299.7497293549291	849.0763853225354	-1000.0	251.6744266126771	201.09641741971643	-150.92361467746457	100.75081193521248	150.9236146774646	-150.9236146774646	8.39	299.7497293549292
