	rxn05206	rxn05312	rxn05318	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05595	rxn05581	rxn00097	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
0	549.0999999999998	411.82499999999976	137.27499999999995	-411.82499999999976	8.389999999999986	8.389999999999986	137.27499999999995	-8.389999999999986	-549.0999999999998	411.82499999999976	128.88499999999993	8.389999999999986	411.82499999999976	-137.27499999999995	411.82499999999976	-411.82499999999976	8.39	137.27499999999992
1	774.0990999999999	580.5743249999999	193.52477499999998	-580.5743249999999	8.389999999999986	8.389999999999986	193.52477499999998	-8.389999999999986	-774.0990999999999	580.5743249999999	185.13477499999996	8.389999999999986	580.5743249999999	-193.52477499999998	580.5743249999999	-580.5743249999999	8.39	193.52477499999998
2	324.10089999999946	243.0756749999996	81.02522499999986	-243.0756749999996	8.389999999999986	8.389999999999986	81.02522499999986	-8.389999999999986	-324.10089999999946	243.0756749999996	72.63522499999986	8.389999999999986	243.0756749999996	-81.02522499999986	243.0756749999996	-243.0756749999996	8.39	81.02522499999986
3	886.8236491000002	665.1177368250002	221.70591227500006	-665.1177368250002	8.389999999999986	8.389999999999986	221.70591227500006	-8.389999999999986	-886.8236491000002	665.1177368250002	213.31591227500004	8.389999999999986	665.1177368250002	-221.70591227500006	665.1177368250002	-665.1177368250002	8.39	221.70591227500003
4	436.37545089999963	327.28158817499974	109.09386272499994	-327.28158817499974	8.389999999999986	8.389999999999986	109.09386272499994	-8.389999999999986	-436.37545089999963	327.28158817499974	100.70386272499994	8.389999999999986	327.28158817499974	-109.09386272499994	327.28158817499974	-327.28158817499974	8.39	109.09386272499987
5	661.3745508999998	496.03091317499985	165.34363772499995	-496.03091317499985	8.389999999999986	8.389999999999986	165.34363772499995	-8.389999999999986	-661.3745508999998	496.03091317499985	156.95363772499994	8.389999999999986	496.03091317499985	-165.34363772499995	496.03091317499985	-496.03091317499985	8.39	165.34363772499995
6	211.82634909999928	158.86976182499944	52.95658727499982	-158.86976182499944	8.389999999999986	8.389999999999986	52.95658727499982	-8.389999999999986	-211.82634909999928	158.86976182499944	44.56658727499982	8.389999999999986	158.86976182499944	-52.95658727499982	158.86976182499944	-158.86976182499944	8.39	52.956587274999805
7	943.2986481991004	707.4739861493254	235.8246620497751	-707.4739861493254	8.389999999999986	8.389999999999986	235.8246620497751	-8.389999999999986	-943.2986481991004	707.4739861493254	227.43466204977508	8.389999999999986	707.4739861493254	-235.8246620497751	707.4739861493254	-707.4739861493254	8.39	235.82466204977507
8	830.3486500009001	622.761487500675	207.587162500225	-622.761487500675	8.389999999999986	8.389999999999986	207.587162500225	-8.389999999999986	-830.3486500009001	622.761487500675	199.19716250022498	8.389999999999986	622.761487500675	-207.587162500225	622.761487500675	-622.761487500675	8.39	207.58716250022502
9	492.6250009008996	369.4687506756747	123.1562502252249	-369.4687506756747	8.389999999999986	8.389999999999986	123.1562502252249	-8.389999999999986	-492.6250009008996	369.4687506756747	114.7662502252249	8.389999999999986	369.4687506756747	-123.1562502252249	369.4687506756747	-369.4687506756747	8.39	123.1562502252249
