	rxn10125	rxn00083	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
45	-330.92462037494346	-330.92462037494346	444.029493833258	217.81974691662901	209.42974691662897	-653.4592407498869	217.819746916629	217.819746916629	217.819746916629	-217.819746916629	653.4592407498869	217.819746916629	444.029493833258	0.0	-217.81974691662901	653.4592407498869	-653.4592407498869	0.0	0.0	0.0	8.39	217.8197469166289
46	-309.76362088117395	-309.76362088117395	415.81482784156526	203.71241392078264	195.32241392078265	-611.1372417623479	203.71241392078264	203.71241392078264	203.71241392078264	-203.71241392078264	611.1372417623479	203.71241392078264	415.81482784156526	0.0	-203.71241392078264	611.1372417623479	-611.1372417623479	0.0	0.0	0.0	8.39	203.71241392078264
47	-517.3766587631053	-517.3766587631053	718.9955292103507	342.12110584207016	307.36778831585974	-1000.0	342.12110584207016	342.12110584207016	342.12110584207016	-342.12110584207016	1000.0	342.12110584207016	692.6322116841403	-26.363317526210437	-342.12110584207016	1000.0	-1000.0	-26.363317526210267	26.363317526210437	-26.36331752621038	8.39	342.12110584207016
48	-386.5924683272434	-386.5924683272434	518.2532911029912	254.9316455514956	246.5416455514956	-764.7949366544867	254.9316455514956	254.9316455514956	254.9316455514956	-254.9316455514956	764.7949366544867	254.9316455514956	518.2532911029912	0.0	-254.9316455514956	764.7949366544867	-764.7949366544867	0.0	0.0	0.0	8.39	254.93164555149554
49	-302.9365000000001	-302.9365000000001	283.0482277574775	199.16099999999994	314.43477224252246	-721.1467722425224	199.16099999999997	199.16099999999997	199.16099999999997	-199.16099999999997	721.1467722425224	199.16099999999997	406.712	123.66377224252247	-199.16099999999994	721.1467722425224	-721.1467722425225	123.66377224252278	-123.66377224252247	123.6637722425225	8.39	199.16099999999994
50	-540.3596444781983	-540.3596444781983	1000.0	357.4430963187989	72.32928895639661	-795.6054815939943	357.4430963187989	357.4430963187989	357.4430963187989	-357.4430963187989	795.6054815939943	357.4430963187989	723.2761926375978	-276.7238073624022	-357.4430963187989	795.6054815939943	-795.6054815939943	-276.7238073624021	276.7238073624022	-276.7238073624022	8.39	357.443096318799
51	-562.7987847192112	-562.7987847192112	1000.0	372.40252314614077	117.2075694384224	-870.4026157307039	372.40252314614077	372.40252314614077	372.40252314614077	-372.40252314614077	870.4026157307039	372.40252314614077	753.1950462922815	-246.80495370771837	-372.40252314614077	870.4026157307039	-870.4026157307039	-246.80495370771837	246.80495370771837	-246.80495370771848	8.39	372.40252314614077
52	-570.5052296623833	-570.5052296623833	896.0907655412776	377.5401531082555	236.52969378348894	-1000.0	377.54015310825554	377.54015310825554	377.54015310825554	-377.54015310825554	1000.0	377.54015310825554	763.4703062165111	-132.6204593247666	-377.5401531082555	1000.0	-1000.0	-132.62045932476644	132.6204593247666	-132.62045932476656	8.39	377.54015310825565
53	-588.0718511616321	-588.0718511616321	954.6461705387736	389.2512341077547	213.10753178449045	-1000.0	389.2512341077548	389.2512341077548	389.2512341077548	-389.2512341077548	1000.0	389.2512341077548	786.8924682155096	-167.75370232326435	-389.2512341077547	1000.0	-1000.0	-167.75370232326418	167.75370232326435	-167.75370232326406	8.39	389.2512341077549
54	-302.9365	-302.9365	32.19111092622228	199.16100000000006	565.2918890737777	-972.0038890737778	199.16100000000006	199.16100000000006	199.16100000000006	-199.16100000000006	972.0038890737778	199.16100000000006	406.712	374.52088907377765	-199.16100000000006	972.0038890737778	-972.0038890737777	374.52088907377765	-374.52088907377765	374.5208890737777	8.39	199.16099999999994
55	-532.1452113104897	-532.1452113104897	1000.0	351.9668075403265	55.90042262097959	-768.2240377016326	351.9668075403265	351.9668075403265	351.9668075403265	-351.9668075403265	768.2240377016326	351.9668075403265	712.323615080653	-287.6763849193469	-351.9668075403265	768.2240377016326	-768.2240377016326	-287.67638491934713	287.6763849193469	-287.676384919347	8.39	351.9668075403265
56	-443.8801464212157	-443.8801464212157	879.3702928424314	293.1234309474771	0.0	-594.6368618949542	293.1234309474771	293.1234309474771	293.1234309474771	-293.1234309474771	594.6368618949542	293.1234309474771	594.6368618949542	-284.73343094747713	-293.1234309474771	594.6368618949542	-594.6368618949542	-284.733430947477	284.73343094747713	-284.73343094747713	8.39	293.1234309474771
57	-369.23672971556624	-369.23672971556624	730.0834594311325	243.3611531437108	0.0	-495.1123062874217	243.36115314371082	243.36115314371082	243.36115314371082	-243.36115314371082	495.1123062874217	243.36115314371082	495.1123062874217	-234.97115314371078	-243.3611531437108	495.1123062874217	-495.1123062874217	-234.9711531437107	234.97115314371078	-234.9711531437108	8.39	243.36115314371085
58	-407.6180988429684	-407.6180988429684	353.133662809895	268.948732561979	453.71253487604196	-1000.0	268.948732561979	268.948732561979	268.948732561979	-268.948732561979	1000.0	268.948732561979	546.2874651239581	193.15380231406294	-268.948732561979	1000.0	-1000.0	193.1538023140629	-193.15380231406294	193.1538023140631	8.39	268.948732561979
59	-461.52444986567883	-461.52444986567883	532.8214995522625	304.8862999104525	381.837400179095	-1000.0	304.8862999104525	304.8862999104525	304.8862999104525	-304.8862999104525	1000.0	304.8862999104525	618.1625998209049	85.34110026864249	-304.8862999104525	1000.0	-1000.0	85.34110026864244	-85.34110026864249	85.34110026864244	8.39	304.8862999104525
60	-349.47338913873455	-349.47338913873455	159.3179637957819	230.1855927591564	531.2388144816872	-1000.0	230.1855927591564	230.1855927591564	230.1855927591564	-230.1855927591564	1000.0	230.1855927591564	468.7611855183128	309.4432217225308	-230.1855927591564	1000.0	-1000.0	309.4432217225308	-309.4432217225308	309.4432217225309	8.39	230.1855927591564
61	-329.0175642745701	-329.0175642745701	91.13188091523332	216.54837618304668	558.5132476339068	-1000.0	216.54837618304663	216.54837618304663	216.54837618304663	-216.54837618304663	1000.0	216.54837618304663	441.4867523660934	350.3548714508601	-216.54837618304668	1000.0	-1000.0000000000001	350.3548714508602	-350.3548714508601	350.35487145086006	8.39	216.54837618304657
62	-479.3005193885093	-479.3005193885093	592.0750646283643	316.73701292567284	358.1359741486542	-1000.0	316.7370129256729	316.7370129256729	316.7370129256729	-316.7370129256729	1000.0	316.7370129256729	641.8640258513458	49.788961222981314	-316.73701292567284	1000.0	-1000.0	49.78896122298147	-49.788961222981314	49.78896122298147	8.39	316.737012925673
63	-495.9300102643306	-495.9300102643306	647.5067008811019	327.8233401762204	335.96331964755916	-1000.0	327.8233401762204	327.8233401762204	327.8233401762204	-327.8233401762204	1000.0	327.8233401762204	664.0366803524408	16.52997947133872	-327.8233401762204	1000.0	-1000.0	16.52997947133872	-16.52997947133872	16.529979471338894	8.39	327.8233401762204
64	-427.55826505259483	-427.55826505259483	419.6008835086491	282.2421767017298	427.1256465965404	-1000.0	282.2421767017298	282.2421767017298	282.2421767017298	-282.2421767017298	1000.0	282.2421767017298	572.8743534034596	153.27346989481055	-282.2421767017298	1000.0	-1000.0	153.27346989481077	-153.27346989481055	153.27346989481072	8.39	282.2421767017298
65	-369.2043180821959	-369.2043180821959	225.08772694065306	243.33954538813066	504.93090922373875	-1000.0	243.33954538813063	243.33954538813063	243.33954538813063	-243.33954538813063	1000.0	243.33954538813063	495.06909077626125	269.981363835608	-243.33954538813066	1000.0	-1000.0	269.98136383560814	-269.981363835608	269.9813638356082	8.39	243.33954538813057
66	-312.2534259953949	-312.2534259953949	35.25141998464915	205.3722839969298	580.8654320061403	-1000.0	205.37228399692987	205.37228399692987	205.37228399692987	-205.37228399692987	1000.0	205.37228399692987	419.1345679938597	383.88314800921034	-205.3722839969298	1000.0	-1000.0	383.8831480092108	-383.88314800921034	383.8831480092106	8.39	205.37228399692987
67	-302.9365	-302.9365	251.40704531306028	199.16099999999994	346.07595468693955	-752.7879546869394	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	752.7879546869394	199.16099999999994	406.7119999999999	155.3049546869396	-199.16099999999994	752.7879546869394	-752.7879546869394	155.3049546869397	-155.3049546869396	155.3049546869396	8.39	199.16099999999994
68	-302.93650000000014	-302.93650000000014	362.6214290288998	199.16099999999994	234.86157097110026	-641.5735709711001	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	641.5735709711001	199.16099999999994	406.7119999999999	44.09057097110042	-199.16099999999994	641.5735709711001	-641.5735709711001	44.09057097110042	-44.09057097110042	44.09057097110008	8.39	199.16099999999994
69	-302.93650000000014	-302.93650000000014	165.92364558598717	199.16099999999994	431.5593544140129	-838.2713544140128	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	838.2713544140128	199.16099999999994	406.7119999999999	240.78835441401293	-199.16099999999994	838.2713544140128	-838.2713544140128	240.78835441401304	-240.78835441401293	240.7883544140127	8.39	199.16099999999994
70	-413.503103531421	-413.503103531421	372.7503451047363	272.87206902094727	445.8658619581055	-1000.0	272.87206902094727	272.87206902094727	272.87206902094727	-272.87206902094727	1000.0	272.87206902094727	554.1341380418945	181.3837929371582	-272.87206902094727	1000.0	-1000.0	181.38379293715843	-181.3837929371582	181.3837929371582	8.39	272.87206902094727
71	-302.93650000000014	-302.93650000000014	481.6353757871732	199.16099999999994	115.84762421282676	-522.5596242128266	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	522.5596242128266	199.16099999999994	406.7119999999999	-74.9233757871732	-199.16099999999994	522.5596242128266	-522.5596242128266	-74.92337578717286	74.9233757871732	-74.92337578717331	8.39	199.16099999999994
72	-483.88300558616237	-483.88300558616237	647.9740074482164	319.7920037241082	311.40200372410817	-959.3760111723245	319.7920037241082	319.7920037241082	319.7920037241082	-319.7920037241082	959.3760111723245	319.7920037241082	647.9740074482163	0.0	-319.7920037241082	959.3760111723245	-959.3760111723245	0.0	0.0	0.0	8.39	319.7920037241082
73	-573.182825698628	-573.182825698628	1000.0	379.32521713241874	137.97565139725617	-905.0160856620937	379.32521713241874	379.32521713241874	379.32521713241874	-379.32521713241874	905.0160856620937	379.32521713241874	767.0404342648375	-232.95956573516253	-379.32521713241874	905.0160856620937	-905.0160856620937	-232.95956573516287	232.95956573516253	-232.95956573516253	8.39	379.32521713241886
74	-443.8801464212155	-443.8801464212155	474.0071547373857	293.1234309474771	405.36313810504566	-1000.0	293.1234309474772	293.1234309474772	293.1234309474772	-293.1234309474772	1000.0	293.1234309474772	594.6368618949543	120.62970715756842	-293.1234309474771	1000.0	-1000.0	120.62970715756819	-120.62970715756842	120.62970715756865	8.39	293.1234309474772
75	-302.9365	-302.9365	503.5184839601011	199.16099999999994	93.96451603989857	-500.67651603989844	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	500.67651603989844	199.16099999999994	406.7119999999999	-96.80648396010145	-199.16099999999994	500.67651603989844	-500.67651603989844	-96.80648396010156	96.80648396010145	-96.80648396010122	8.39	199.16099999999994
76	-463.83171774372573	-463.83171774372573	621.2389569916342	306.4244784958171	298.0344784958171	-919.2734354874513	306.4244784958171	306.4244784958171	306.4244784958171	-306.4244784958171	919.2734354874513	306.4244784958171	621.2389569916342	0.0	-306.4244784958171	919.2734354874513	-919.2734354874513	0.0	0.0	0.0	8.39	306.4244784958171
