	rxn10158	rxn05312	rxn05318	rxn05561	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
36	-345.98028434070727	464.1037124542763	227.85685622713822	345.98028434070727	219.46685622713815	-683.5705686814144	227.85685622713817	227.85685622713817	227.85685622713817	-227.85685622713817	683.5705686814144	227.85685622713817	464.1037124542763	0.0	-227.85685622713822	683.5705686814144	-683.5705686814144	0.0	0.0	0.0	8.39	227.8568562271381
37	-330.3401474540124	443.25019660534986	217.43009830267488	330.3401474540124	209.04009830267495	-652.2902949080249	217.43009830267493	217.43009830267493	217.43009830267493	-217.43009830267493	652.2902949080249	217.43009830267493	443.25019660534986	0.0	-217.43009830267488	652.2902949080249	-652.2902949080249	0.0	0.0	0.0	8.39	217.430098302675
38	-302.93649999999997	578.7566044052963	199.16099999999994	302.93649999999997	18.726395594703547	-425.4383955947035	199.16099999999997	199.16099999999997	199.16099999999997	-199.16099999999997	425.4383955947035	199.16099999999997	406.712	-172.04460440529644	-199.16099999999994	425.4383955947035	-425.4383955947035	-172.04460440529647	172.04460440529644	-172.04460440529635	8.39	199.16099999999997
39	-480.1088057101137	642.9417409468182	317.2758704734091	480.1088057101137	308.88587047340906	-951.8276114202272	317.2758704734091	317.2758704734091	317.2758704734091	-317.2758704734091	951.8276114202272	317.2758704734091	642.9417409468181	0.0	-317.2758704734091	951.8276114202272	-951.8276114202272	0.0	0.0	0.0	8.39	317.2758704734091
40	-302.9365	541.4533253563654	199.16099999999994	302.9365	56.02967464363451	-462.74167464363444	199.16099999999997	199.16099999999997	199.16099999999997	-199.16099999999997	462.74167464363444	199.16099999999997	406.712	-134.74132535636542	-199.16099999999994	462.7416746436345	-462.7416746436345	-134.74132535636534	134.74132535636542	-134.74132535636545	8.39	199.16099999999997
41	-302.93650000000014	429.91547918753463	199.16099999999994	302.93650000000014	167.5675208124652	-574.2795208124651	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	574.2795208124651	199.16099999999994	406.7119999999999	-23.203479187534754	-199.16099999999994	574.2795208124651	-574.2795208124652	-23.203479187534413	23.203479187534754	-23.203479187534754	8.39	199.16099999999997
42	-498.7800000896623	667.8366667862164	329.7233333931082	498.7800000896623	321.3333333931082	-989.1700001793246	329.7233333931082	329.7233333931082	329.7233333931082	-329.7233333931082	989.1700001793246	329.7233333931082	667.8366667862164	0.0	-329.7233333931082	989.1700001793246	-989.1700001793246	0.0	0.0	0.0	8.39	329.7233333931082
43	-517.3766587631052	718.9955292103506	342.12110584207016	517.3766587631052	307.3677883158598	-1000.0	342.1211058420701	342.1211058420701	342.1211058420701	-342.1211058420701	1000.0	342.1211058420701	692.6322116841402	-26.363317526210324	-342.12110584207016	1000.0	-1000.0	-26.363317526210494	26.363317526210324	-26.36331752621038	8.39	342.12110584207
44	-573.763665174942	1000.0	379.71244344996126	573.763665174942	139.13733034988397	-906.9522172498066	379.7124434499613	379.7124434499613	379.7124434499613	-379.7124434499613	906.9522172498066	379.7124434499613	767.8148868999226	-232.18511310007733	-379.71244344996126	906.9522172498066	-906.9522172498066	-232.1851131000774	232.18511310007733	-232.1851131000774	8.39	379.7124434499614
45	-529.4043535762634	1000.0	350.1395690508423	529.4043535762634	50.41870715252671	-759.0878452542112	350.1395690508422	350.1395690508422	350.1395690508422	-350.1395690508422	759.0878452542112	350.1395690508422	708.6691381016844	-291.3308618983156	-350.1395690508423	759.0878452542112	-759.0878452542111	-291.3308618983158	291.3308618983156	-291.33086189831556	8.39	350.1395690508422
