	rxn01451	rxn10125	rxn01452	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
32	-302.9365000000001	-302.9365000000001	302.9365000000001	35.95736741512235	199.16100000000006	561.5256325848778	-968.2376325848779	199.16100000000006	199.16100000000006	199.16100000000006	-199.16100000000006	968.2376325848779	199.16100000000006	406.7120000000001	370.75463258487775	-199.16100000000006	968.2376325848779	-968.2376325848778	370.75463258487775	-370.75463258487775	370.75463258487775	8.39	199.16099999999997
33	-385.02501144235026	-385.02501144235026	385.02501144235026	277.82337147450073	253.8866742949002	483.83665141019964	-1000.0	253.8866742949002	253.8866742949002	253.8866742949002	-253.8866742949002	1000.0	253.8866742949002	516.1633485898003	238.33997711529943	-253.8866742949002	1000.0	-1000.0	238.33997711529958	-238.33997711529943	238.33997711529958	8.39	253.88667429490013
34	-415.87567324149984	-415.87567324149984	415.87567324149984	380.6589108049993	274.4537821609999	442.70243567800026	-1000.0	274.4537821609999	274.4537821609999	274.4537821609999	-274.4537821609999	1000.0	274.4537821609999	557.2975643219997	176.63865351700036	-274.4537821609999	1000.0	-1000.0	176.63865351700048	-176.63865351700036	176.63865351700042	8.39	274.4537821609999
35	-439.94818174149975	-439.94818174149975	439.94818174149975	460.9006058049988	290.50212116099976	410.6057576780005	-1000.0	290.50212116099976	290.50212116099976	290.50212116099976	-290.50212116099976	1000.0	290.50212116099976	589.3942423219995	128.4936365170007	-290.50212116099976	1000.0	-999.9999999999999	128.49363651700094	-128.4936365170007	128.4936365170007	8.39	290.50212116099976
36	-302.9364999999999	-302.9364999999999	302.9364999999999	452.7469730671735	199.16099999999994	144.73602693282635	-551.4480269328262	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	551.4480269328262	199.16099999999994	406.7119999999999	-46.03497306717361	-199.16099999999994	551.4480269328262	-551.4480269328263	-46.03497306717361	46.03497306717361	-46.03497306717361	8.39	199.16099999999997
37	-350.432122598462	-350.432122598462	350.432122598462	162.51374199487304	230.82474839897463	529.9605032020507	-1000.0	230.82474839897463	230.82474839897463	230.82474839897463	-230.82474839897463	1000.0	230.82474839897463	470.03949679794925	307.5257548030761	-230.82474839897463	1000.0	-1000.0	307.5257548030763	-307.5257548030761	307.5257548030762	8.39	230.82474839897463
38	-466.6599878624513	-466.6599878624513	466.6599878624513	549.9399595415043	308.30999190830084	374.99001618339827	-1000.0	308.30999190830084	308.30999190830084	308.30999190830084	-308.30999190830084	1000.0	308.30999190830084	625.0099838166018	75.07002427509741	-308.30999190830084	1000.0	-1000.0	75.07002427509748	-75.07002427509741	75.07002427509741	8.39	308.30999190830084
39	-491.71667151456563	-491.71667151456563	491.71667151456563	633.4622383818858	325.01444767637713	341.5811046472457	-1000.0	325.01444767637713	325.01444767637713	325.01444767637713	-325.01444767637713	1000.0	325.01444767637713	658.4188953527544	24.95665697086855	-325.01444767637713	1000.0	-1000.0	24.95665697086838	-24.95665697086855	24.956656970868565	8.39	325.01444767637713
40	-478.9529902372386	-478.9529902372386	478.9529902372386	641.4006536496515	316.50532682482583	308.1153268248258	-949.5159804744774	316.50532682482583	316.50532682482583	316.50532682482583	-316.50532682482583	949.5159804744774	316.50532682482583	641.4006536496515	0.0	-316.50532682482583	949.5159804744774	-949.5159804744774	0.0	0.0	0.0	8.39	316.50532682482583
41	-375.6142226320119	-375.6142226320119	375.6142226320119	503.61563017601594	247.61281508800795	239.22281508800796	-742.8384452640239	247.61281508800795	247.61281508800795	247.61281508800795	-247.61281508800795	742.8384452640239	247.61281508800795	503.61563017601594	0.0	-247.61281508800795	742.8384452640239	-742.8384452640239	0.0	0.0	0.0	8.39	247.61281508800792
42	-592.248597231774	-592.248597231774	592.248597231774	968.568657439247	392.0357314878494	207.53853702430123	-1000.0	392.0357314878494	392.0357314878494	392.0357314878494	-392.0357314878494	1000.0	392.0357314878494	792.4614629756987	-176.10719446354813	-392.0357314878494	1000.0	-999.9999999999999	-176.10719446354824	176.10719446354813	-176.1071944635482	8.39	392.0357314878495
43	-302.9365	-302.9365	302.9365	309.1225065607756	199.16100000000003	288.3604934392245	-695.0724934392246	199.16100000000003	199.16100000000003	199.16100000000003	-199.16100000000003	695.0724934392246	199.16100000000003	406.7120000000001	97.58949343922447	-199.16100000000003	695.0724934392246	-695.0724934392246	97.58949343922438	-97.58949343922447	97.5894934392245	8.39	199.16099999999997
44	-517.6352549654681	-517.6352549654681	517.6352549654681	719.8575165515609	342.2935033103122	307.02299337937563	-1000.0	342.2935033103122	342.2935033103122	342.2935033103122	-342.2935033103122	1000.0	342.2935033103122	692.9770066206244	-26.88050993093657	-342.2935033103122	1000.0	-1000.0	-26.880509930936796	26.88050993093657	-26.88050993093657	8.39	342.2935033103122
45	-500.1817752567451	-500.1817752567451	500.1817752567451	669.7057003423267	330.6578501711634	322.2678501711634	-991.9735505134902	330.6578501711634	330.6578501711634	330.6578501711634	-330.6578501711634	991.9735505134902	330.6578501711634	669.7057003423267	0.0	-330.6578501711634	991.9735505134902	-991.9735505134902	0.0	0.0	0.0	8.39	330.65785017116343
46	-572.5190807138857	-572.5190807138857	572.5190807138857	902.8036023796191	378.8827204759238	233.84455904815238	-1000.0	378.8827204759238	378.8827204759238	378.8827204759238	-378.8827204759238	1000.0	378.8827204759238	766.1554409518476	-136.6481614277714	-378.8827204759238	1000.0	-1000.0	-136.6481614277714	136.6481614277714	-136.64816142777144	8.39	378.8827204759238
47	-314.8712095562321	-314.8712095562321	314.8712095562321	43.97736518744	207.11747303748803	577.375053925024	-1000.0	207.11747303748803	207.11747303748803	207.11747303748803	-207.11747303748803	1000.0	207.11747303748803	422.62494607497604	378.6475808875359	-207.11747303748803	1000.0	-1000.0	378.64758088753615	-378.6475808875359	378.64758088753604	8.39	207.11747303748803
48	-342.5495926904384	-342.5495926904384	342.5495926904384	136.23864230146125	225.56972846029225	540.4705430794155	-1000.0	225.56972846029225	225.56972846029225	225.56972846029225	-225.56972846029225	1000.0	225.56972846029225	459.5294569205845	323.29081461912324	-225.56972846029225	1000.0	-1000.0	323.29081461912324	-323.29081461912324	323.29081461912324	8.39	225.56972846029225
49	-302.9365	-302.9365	302.9365	582.051007408656	199.161	15.43199259134394	-422.14399259134393	199.161	199.161	199.161	-199.161	422.14399259134393	199.161	406.712	-175.33900740865607	-199.161	422.14399259134393	-422.14399259134393	-175.33900740865602	175.33900740865607	-175.33900740865607	8.39	199.16099999999997
50	-302.9365	-302.9365	302.9365	149.5504452640239	199.161	447.9325547359761	-854.644554735976	199.161	199.161	199.161	-199.161	854.644554735976	199.161	406.712	257.1615547359761	-199.161	854.644554735976	-854.644554735976	257.16155473597615	-257.1615547359761	257.1615547359761	8.39	199.16099999999997
51	-337.6787262569227	-337.6787262569227	337.6787262569227	453.0349683425636	222.32248417128181	213.93248417128186	-666.9674525138455	222.32248417128181	222.32248417128181	222.32248417128181	-222.32248417128181	666.9674525138455	222.32248417128181	453.0349683425636	0.0	-222.32248417128181	666.9674525138455	-666.9674525138455	0.0	0.0	0.0	8.39	222.32248417128181
52	-302.93649999999997	-302.93649999999997	302.93649999999997	551.310231747655	199.16099999999997	46.1727682523446	-452.88476825234454	199.16099999999997	199.16099999999997	199.16099999999997	-199.16099999999997	452.88476825234454	199.16099999999997	406.7119999999999	-144.59823174765538	-199.16099999999997	452.88476825234454	-452.88476825234454	-144.5982317476551	144.59823174765538	-144.59823174765518	8.39	199.16099999999997
