	rxn10125	rJB00264	rxn00248	rxn08094	rxn02465	rxn00184	rxn05156	rxn05312	rxn05318	rxn00799	rJB00240	rJB00238	rxn05561	rJB00267	rxn00285	rxn05307	rxn00165	rxn05158	rxn00615	rxn00148	rxn10042	rxn01637	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn01636	rxn10165	rxn01917	rxn05467	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00106_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00064_e	EX_cpd00036_e	ATPM	DM_cpd00002_c
20	-47.37261324846927	94.74522649693853	31.581742165646165	15.79087108282309	15.79087108282309	31.58174216564618	15.79087108282309	197.5507433548181	165.63929155011294	-31.581742165646165	15.79087108282309	-15.79087108282309	15.790871082823076	94.74522649693853	-15.79087108282309	-31.58174216564618	-31.58174216564618	299.3671312955207	-496.91787465033883	165.63929155011294	94.74522649693853	15.79087108282309	134.05754938446677	165.63929155011294	-134.05754938446677	496.91787465033883	165.63929155011294	-15.79087108282309	197.5507433548181	-15.79087108282309	-47.372613248469264	47.372613248469264	-165.63929155011294	47.372613248469264	-31.581742165646165	496.91787465033883	-496.91787465033883	-15.790871082823076	31.58174216564618	-47.372613248469264	-15.79087108282309	15.79087108282309	8.39	165.63929155011294
21	-35.07619449840285	70.1523889968057	23.3841296656019	11.69206483280095	11.69206483280095	23.3841296656019	11.69206483280095	146.99879960454507	121.91869154987681	-23.3841296656019	11.69206483280095	-11.69206483280095	11.69206483280095	70.1523889968057	-11.69206483280095	-23.3841296656019	-23.3841296656019	218.75727504508535	-365.7560746496304	121.91869154987681	70.1523889968057	11.69206483280095	98.53456188427491	121.91869154987681	-98.53456188427491	365.7560746496304	121.91869154987681	-11.69206483280095	146.99879960454507	-11.69206483280095	-35.076194498402856	35.07619449840285	-121.91869154987681	35.076194498402856	-23.3841296656019	365.7560746496304	-365.7560746496304	-11.69206483280098	23.3841296656019	-35.07619449840285	-11.69206483280095	11.69206483280095	8.39	121.91869154987683
22	-39.17772418596871	78.35544837193741	26.1184827906458	13.059241395322902	13.059241395322902	26.118482790645803	13.059241395322902	163.86064387564915	136.50190821677762	-26.1184827906458	13.059241395322903	-13.059241395322903	13.059241395322896	78.35544837193741	-13.059241395322902	-26.118482790645803	-26.118482790645803	245.64508077468372	-409.50572465033287	136.50190821677762	78.35544837193741	13.059241395322902	110.38342542613182	136.50190821677762	-110.38342542613182	409.50572465033287	136.50190821677762	-13.059241395322902	163.86064387564915	-13.059241395322902	-39.1777241859687	39.17772418596871	-136.50190821677762	39.1777241859687	-26.1184827906458	409.50572465033287	-409.50572465033287	-13.059241395322896	26.118482790645803	-39.17772418596871	-13.059241395322902	13.059241395322903	8.39	136.50190821677765
23	-76.07551175152955	152.1510235030591	50.71700783435301	25.358503917176517	25.358503917176517	50.71700783435303	25.358503917176517	315.55154831184365	267.6940417832161	-50.71700783435301	25.358503917176513	-25.358503917176513	25.3585039171765	152.1510235030591	-25.358503917176517	-50.71700783435303	-50.71700783435303	487.5305770378047	-803.0821253496483	267.6940417832161	152.1510235030591	25.358503917176517	216.97703394886312	267.6940417832161	-216.97703394886312	803.0821253496483	267.6940417832161	-25.358503917176517	315.55154831184365	-25.358503917176517	-76.0755117515295	76.07551175152955	-267.6940417832161	76.0755117515295	-50.71700783435301	803.0821253496483	-803.0821253496483	-25.35850391717637	50.71700783435303	-76.07551175152955	-25.358503917176517	25.358503917176513	8.39	267.6940417832161
24	-84.29501012340465	168.59002024680927	56.19667341560309	28.09833670780155	28.09833670780155	56.1966734156031	28.09833670780155	349.34281939621906	296.9189248832165	-56.19667341560309	28.098336707801554	-28.098336707801554	28.098336707801533	168.59002024680927	-28.09833670780155	-56.1966734156031	-56.1966734156031	541.4139552534305	-890.7567746496495	296.9189248832165	168.59002024680927	28.09833670780155	240.72225146761343	296.9189248832165	-240.72225146761343	890.7567746496495	296.9189248832165	-28.09833670780155	349.34281939621906	-28.09833670780155	-84.29501012340462	84.29501012340464	-296.9189248832165	84.29501012340462	-56.19667341560309	890.7567746496495	-890.7567746496495	-28.098336707801536	56.1966734156031	-84.29501012340464	-28.09833670780155	28.098336707801554	8.39	296.9189248832165
25	-88.39653981097034	176.79307962194065	58.93102654064687	29.465513270323445	29.465513270323445	58.93102654064689	29.465513270323445	366.2046636673224	311.5021415501167	-58.93102654064687	29.46551327032344	-29.46551327032344	29.465513270323427	176.79307962194065	-29.465513270323445	-58.93102654064689	-58.93102654064689	568.3017609830276	-934.50642465035	311.5021415501167	176.79307962194065	29.465513270323445	252.57111500946988	311.5021415501167	-252.57111500946988	934.50642465035	311.5021415501167	-29.465513270323445	366.2046636673224	-29.465513270323445	-88.39653981097024	88.39653981097032	-311.5021415501167	88.39653981097024	-58.93102654064687	934.50642465035	-934.50642465035	-29.465513270323264	58.93102654064689	-88.39653981097032	-29.465513270323445	29.46551327032344	8.39	311.5021415501166
26	-55.55109619221962	111.10219238443923	37.03406412814641	18.517032064073206	18.517032064073206	37.03406412814641	18.517032064073206	231.17339545690285	194.71834201678087	-37.03406412814641	18.517032064073206	-18.517032064073206	18.517032064073206	111.10219238443923	-18.517032064073206	-37.03406412814641	-37.03406412814641	352.9816305934397	-584.1550260503426	194.71834201678087	111.10219238443923	18.517032064073206	157.68427788863445	194.71834201678087	-157.68427788863445	584.1550260503426	194.71834201678087	-18.517032064073206	231.17339545690288	-18.517032064073206	-55.5510961922196	55.55109619221962	-194.71834201678087	55.5510961922196	-37.03406412814641	584.1550260503426	-584.1550260503426	-18.517032064073206	37.03406412814641	-55.55109619221962	-18.517032064073206	18.517032064073206	8.39	194.71834201678087
27	-43.27925387353453	86.55850774706907	28.85283591568969	14.426417957844844	14.426417957844844	28.85283591568969	14.426417957844844	180.7224881467531	151.08512488367833	-28.85283591568969	14.426417957844844	-14.426417957844844	14.426417957844844	86.55850774706907	-14.426417957844844	-28.85283591568969	-28.85283591568969	272.5328865042819	-453.2553746510349	151.08512488367833	86.55850774706907	14.426417957844844	122.23228896798865	151.08512488367833	-122.23228896798865	453.2553746510349	151.08512488367833	-14.426417957844844	180.72248814675302	-14.426417957844844	-43.27925387353453	43.279253873534536	-151.08512488367833	43.27925387353453	-28.85283591568969	453.2553746510349	-453.2553746510349	-14.426417957844848	28.85283591568969	-43.279253873534536	-14.426417957844844	14.426417957844844	8.39	151.0851248836782
28	-51.46593987666	102.93187975331999	34.31062658443999	17.15531329222	17.15531329222	34.31062658444	17.15531329222	214.37886393737995	180.19334178367998	-34.31062658443999	17.155313292219997	-17.155313292219997	17.15531329221999	102.93187975331999	-17.15531329222	-34.31062658444	-34.31062658444	326.20116141366	-540.5800253510399	180.19334178367998	102.93187975331999	17.15531329222	145.88271519924	180.19334178367998	-145.88271519924	540.5800253510399	180.19334178367998	-17.15531329222	214.37886393737995	-17.15531329222	-51.465939876659974	51.465939876659995	-180.19334178367998	51.465939876659974	-34.31062658443999	540.5800253510399	-540.5800253510399	-17.155313292219972	34.31062658444	-51.465939876659995	-17.15531329222	17.155313292219997	8.39	180.19334178367993
29	-92.49806949853597	184.99613899707194	61.665379665690644	30.832689832845322	30.832689832845322	61.665379665690644	30.832689832845322	383.06650793842556	326.08535821701673	-61.665379665690644	30.832689832845322	-30.832689832845322	30.832689832845322	184.99613899707194	-30.832689832845322	-61.665379665690644	-61.665379665690644	595.1895667126246	-978.2560746510501	326.08535821701673	184.99613899707194	30.832689832845322	264.4199785513261	326.08535821701673	-264.4199785513261	978.2560746510501	326.08535821701673	-30.832689832845322	383.0665079384255	-30.832689832845322	-92.49806949853595	92.49806949853597	-326.08535821701673	92.49806949853595	-61.665379665690644	978.2560746510501	-978.2560746510501	-30.83268983284512	61.665379665690644	-92.49806949853597	-30.832689832845322	30.832689832845322	8.39	326.08535821701673
