reaction	linear_coefficient
rxn03253	[np.float64(0.40717344404341566)]
rxn02720	[np.float64(0.40717344404341566)]
rxn00946	[np.float64(0.40717344404341566)]
rxn02679	[np.float64(0.40717344404341566)]
rxn02803	[np.float64(0.40717344404341566)]
rxn03251	[0.06672525912476471]
rxn00872	[0.06672525912476471]
rxn01451	[0.06016105945787227]
rxn03242	[0.06016105945787227]
rxn03239	[0.06016105945787227]
rxn06777	[0.06016105945787227]
rxn03244	[0.06016105945787227]
rxn03249	[0.06016105945787227]
rxn03246	[0.06016105945787227]
rxn02122	[0.05745815371268127]
rxn01387	[0.15553501932389757]
rxn00616	[0.0451020131632367]
rxn00501	[0.05012169526144855]
rxn10125	[np.float64(0.40717344404341566)]
rxn01851	[0.0802397878507197]
rxn13812	[0.5663766925929296]
rxn01297	[0.07097268243863628]
rxn01522	[0.07097268243863628]
rxn00288	[0.26944319001408973]
rxn10126	[0.26944319001408973]
rJB00270	[0.26944319001408973]
rxn06493	[0.02734006112341013]
rxn13808	[np.float64(0.40717344404341566)]
rxn00623	[0.5663766925929296]
rxn00506	[0.0802397878507197]
rxn00779	[0.6880074511265246]
rxn13726	[0.25670092007247497]
rJB00264	[0.25670092007247497]
rxn10122	[0.25670092007247497]
rxn00604	[0.6239099720262808]
rxn10902	[0.6239099720262808]
rxn00671	[0.05012169526144855]
rxn01115	[0.7791339876786783]
rxn00338	[0.5663766925929296]
rxn00248	[0.7104029558723929]
rxn05353	[0.367520055625306]
rxn05356	[0.367520055625306]
rxn05355	[0.367520055625306]
rxn05354	[0.367520055625306]
rxn05357	[0.367520055625306]
rxn05352	[0.367520055625306]
rxn05351	[0.367520055625306]
rxn05338	[0.8308753262294775]
rxn00611	[0.8490234076614741]
rxn00612	[0.8490234076614741]
rxn05436	[0.15901018385342885]
rxn05448	[0.15901018385342885]
rxn05442	[0.15901018385342885]
rxn05437	[0.15901018385342885]
rxn05449	[0.15901018385342885]
rxn05443	[0.15901018385342885]
rxn05438	[0.15901018385342885]
rxn05450	[0.15901018385342885]
rxn05444	[0.15901018385342885]
rxn05433	[0.15901018385342885]
rxn05445	[0.15901018385342885]
rxn05439	[0.15901018385342885]
rxn05446	[0.15901018385342885]
rxn05434	[0.15901018385342885]
rxn05440	[0.15901018385342885]
rxn05435	[0.15901018385342885]
rxn05447	[0.15901018385342885]
rxn05441	[0.15901018385342885]
rxn05322	[0.15901018385342885]
rxn05327	[0.15901018385342885]
rxn05324	[0.15901018385342885]
rxn13838	[0.15901018385342885]
rxn05328	[0.15901018385342885]
rxn05326	[0.15901018385342885]
rxn13850	[0.15901018385342885]
rxn08396	[0.15901018385342885]
rxn05325	[0.15901018385342885]
rxn05323	[0.15901018385342885]
rxn05464	[0.15901018385342885]
rxn02866	[0.6795126044987815]
rxn05339	[0.5698518571224609]
rxn05337	[0.5698518571224609]
rxn13844	[0.5698518571224609]
rxn05341	[0.5698518571224609]
rxn05336	[0.5698518571224609]
rxn05372	[0.5698518571224609]
rxn05422	[0.5698518571224609]
rxn05397	[0.5698518571224609]
rxn05376	[0.5698518571224609]
rxn05426	[0.5698518571224609]
rxn05401	[0.5698518571224609]
rxn05380	[0.5698518571224609]
rxn05430	[0.5698518571224609]
rxn05405	[0.5698518571224609]
rxn05461	[0.5698518571224609]
rxn07993	[0.5698518571224609]
rxn05340	[0.5698518571224609]
rxn05342	[0.5698518571224609]
rxn05360	[0.5698518571224609]
rxn05410	[0.5698518571224609]
rxn05385	[0.5698518571224609]
rxn05414	[0.5698518571224609]
rxn05364	[0.5698518571224609]
rxn05389	[0.5698518571224609]
rxn05368	[0.5698518571224609]
rxn05418	[0.5698518571224609]
rxn05393	[0.5698518571224609]
rxn00083	[0.6880074511265246]
rxn11245	[0.5277637533759153]
rxn00781	[0.7034526268133303]
rxn00199	[0.15553501932389757]
rxn08398	[0.38335136070428183]
rxn03532	[0.5663766925929296]
rxn13839	[0.11730820949905342]
rxn13790	[np.float64(0.40717344404341566)]
rxn03897	[0.129664350048498]
rxn05289	[0.5663766925929296]
rxn02842	[0.129664350048498]
rxn13909	[0.3868265252338131]
rxn01643	[0.7679362353057441]
rJB00277	[np.float64(0.40717344404341566)]
rxn00211	[0.1443372669509634]
