	rxn00872	rxn01451	rxn00616	rxn10125	rxn13726	rxn00248	rxn00781	rxn00154	rxn01802	rxn01452	rxn10074	rxn05312	rxn05318	rxn00799	rxn05561	rxn10113	rxn00615	rxn00148	rxn10042	rxn01100	rxn00134	rxn05581	rxn00459	rxn00097	rxn00251	rxn00747	rxn01106	rxn10165	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00106_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00007_e	rxn13837	rxn01730	ATPM	EX_cpd00379_e	rxn00178	DM_cpd00002_c
20	1.048750000000041	-278.9009205669318	1.048750000000041	-278.9009205669318	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	278.90092056693175	-1.048750000000041	424.25059960039755	141.41686653346588	-1.0487499999999272	1.0487499999999272	3.146250000000009	-423.2018496003975	2.0975000000001955	3.146250000000009	-1.048750000000041	141.41686653346588	423.2018496003975	1.048750000000041	139.31936653346588	1.048749999999984	-1.048750000000041	-1.048750000000041	424.25059960039755	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-141.41686653346588	2.097499999999968	-1.0487499999999272	423.2018496003975	-424.25059960039755	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	141.4168665334658
21	1.048750000000041	-378.90065389973216	1.048750000000041	-378.90065389973216	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	378.9006538997321	-1.048750000000041	574.2501995995982	191.4167331998661	-1.0487499999999272	1.0487499999999272	3.146250000000009	-573.2014495995982	2.0975000000001955	3.146250000000009	-1.048750000000041	191.4167331998661	573.2014495995982	1.048750000000041	189.3192331998661	1.048749999999984	-1.048750000000041	-1.048750000000041	574.2501995995982	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-191.4167331998661	2.097499999999968	-1.0487499999999272	573.2014495995982	-574.2501995995982	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	191.41673319986606
22	1.048750000000041	-412.2337205669325	1.048750000000041	-412.2337205669325	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	412.23372056693256	-1.048750000000041	624.2497996003987	208.08326653346626	-1.0487499999999272	1.0487499999999272	3.146250000000009	-623.2010496003986	2.0975000000001955	3.146250000000009	-1.048750000000041	208.0832665334662	623.2010496003986	1.048750000000041	205.9857665334662	1.048749999999984	-1.048750000000041	-1.048750000000041	624.2497996003987	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-208.08326653346626	2.097499999999968	-1.0487499999999272	623.2010496003986	-624.2497996003987	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	208.0832665334662
23	1.048750000000041	-579.0331866997333	1.048750000000041	-579.0331866997333	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	579.0331866997333	-1.048750000000041	874.4489987995998	291.4829995998666	-1.0487499999999272	1.0487499999999272	3.146250000000009	-873.4002487995998	2.0975000000001955	3.146250000000009	-1.048750000000041	291.4829995998666	873.4002487995998	1.048750000000041	289.38549959986665	1.048749999999984	-1.048750000000041	-1.048750000000041	874.4489987995998	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-291.4829995998666	2.097499999999968	-1.0487499999999272	873.4002487995998	-874.4489987995998	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	291.4829995998665
24	1.048750000000041	-512.2334538997329	1.048750000000041	-512.2334538997329	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	512.2334538997329	-1.048750000000041	774.2493995995993	258.08313319986644	-1.0487499999999272	1.0487499999999272	3.146250000000009	-773.2006495995993	2.0975000000001955	3.146250000000009	-1.048750000000041	258.08313319986644	773.2006495995993	1.048750000000041	255.98563319986644	1.048749999999984	-1.048750000000041	-1.048750000000041	774.2493995995993	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-258.08313319986644	2.097499999999968	-1.0487499999999272	773.2006495995993	-774.2493995995993	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	258.08313319986644
25	1.048750000000041	-146.10038723359764	1.048750000000041	-146.10038723359764	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	146.10038723359764	-1.048750000000041	225.04979960039645	75.01659986679886	-1.0487499999999272	1.0487499999999272	3.146250000000009	-224.00104960039647	2.0975000000001955	3.146250000000009	-1.048750000000041	75.01659986679886	224.00104960039647	1.048750000000041	72.91909986679886	1.048749999999984	-1.048750000000041	-1.048750000000041	225.04979960039645	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-75.01659986679886	2.097499999999968	-1.0487499999999272	224.00104960039647	-225.04979960039645	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	75.01659986679874
26	1.048750000000041	-179.36678776746334	1.048750000000041	-179.36678776746334	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	179.3667877674634	-1.048750000000041	274.9494004011949	91.64980013373167	-1.0487499999999272	1.0487499999999272	3.146250000000009	-273.90065040119504	2.0975000000001955	3.146250000000009	-1.048750000000041	91.64980013373163	273.90065040119504	1.048750000000041	89.55230013373166	1.048749999999984	-1.048750000000041	-1.048750000000041	274.949400401195	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-91.64980013373167	2.097499999999968	-1.0487499999999272	273.90065040119504	-274.949400401195	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	91.64980013373166
27	1.048750000000041	-212.50038829919794	1.048750000000041	-212.50038829919794	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	212.500388299198	-1.048750000000041	324.6498011987968	108.21660039959897	-1.0487499999999272	1.0487499999999272	3.146250000000009	-323.60105119879677	2.0975000000001955	3.146250000000009	-1.048750000000041	108.21660039959893	323.60105119879677	1.048750000000041	106.11910039959893	1.048749999999984	-1.048750000000041	-1.048750000000041	324.6498011987968	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-108.21660039959897	2.097499999999968	-1.0487499999999272	323.60105119879677	-324.6498011987968	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	108.21660039959893
28	1.048750000000041	-312.16732110079755	1.048750000000041	-312.16732110079755	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	312.1673211007976	-1.048750000000041	474.1502004011963	158.05006680039867	-1.0487499999999272	1.0487499999999272	3.146250000000009	-473.10145040119625	2.0975000000001955	3.146250000000009	-1.048750000000041	158.05006680039867	473.10145040119625	1.048750000000041	155.9525668003987	1.048749999999984	-1.048750000000041	-1.048750000000041	474.1502004011963	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-158.05006680039867	2.097499999999968	-1.0487499999999272	473.10145040119625	-474.1502004011963	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	158.0500668003989
29	1.048750000000041	-445.50012110079825	1.048750000000041	-445.50012110079825	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	445.5001211007982	-1.048750000000041	674.1494004011975	224.7164668003992	-1.0487499999999272	1.0487499999999272	3.146250000000009	-673.1006504011974	2.0975000000001955	3.146250000000009	-1.048750000000041	224.7164668003992	673.1006504011974	1.048750000000041	222.61896680039922	1.048749999999984	-1.048750000000041	-1.048750000000041	674.1494004011975	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-224.7164668003992	2.097499999999968	-1.0487499999999272	673.1006504011974	-674.1494004011975	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	224.71646680039902
