	rxn10125	rxn00779	rxn13726	rxn00781	rxn00371	rxn08094	rxn00154	rxn00184	rxn05312	rxn05318	rxn10113	rxn00285	rxn05307	rxn00165	rxn00175	rxn08556	rxn01639	rxn05158	rxn00615	rxn00148	rxn05229	rxn05654	rxn10042	rxn01100	rxn00250	rxn00134	rxn13299	rxn13643	rxn00374	rxn05581	rxn00459	rxn00251	rxn00747	rxn01642	rxn12604	rxn02085	rxn01106	rxn10165	rxn10053	rxn05467	rxn05319	rxn05468	rxn05488	EX_cpd00029_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	rxn00695	EX_cpd00581_e	ATPM	DM_cpd00002_c
10	-368.0092364485829	347.96856904591925	139.9499106063474	-288.01394744407736	20.040667402663637	20.040667402663637	19.873286796514606	20.040667402663637	935.8475824220783	359.8868425974033	199.90453220818932	-20.040667402663637	-40.08133480532727	-40.08133480532727	-19.873286796514606	59.95462160184189	20.040667402663637	143.81294537012883	-940.0453783981582	340.0135558008878	-280.0589341990459	-20.040667402663637	139.9499106063474	288.01394744407736	280.0589341990459	359.8868425974033	19.873286796514606	19.873286796514606	20.040667402663637	940.0453783981582	59.95462160184189	280.0589341990459	-59.95462160184189	20.040667402663637	20.040667402663637	-20.040667402663637	-59.95462160184189	856.1870546298712	280.0589341990459	-59.95462160184188	-139.4477687879001	99.95226610409466	-19.873286796514606	19.873286796514606	-359.88684259740285	59.95462160184188	940.0453783981582	-1000.0	139.4477687879001	40.08133480532727	-99.95226610409466	-79.66052779220712	20.040667402663637	19.873286796514606	-20.040667402663637	8.39	359.8868425974025
11	-81.7422204592359	50.09613348943658	190.24006206393537	29.20085405763145	31.646086969799317	31.646086969799317	16.004813607469394	31.646086969799317	556.737209895646	359.8868425974033	269.5370496110034	-31.646086969799317	-63.292173939598634	-63.292173939598634	-16.004813607469394	79.29698754706803	31.646086969799317	522.9233178965613	-920.703012452932	343.882028989933	-264.585041442865	-31.646086969799317	190.24006206393537	-29.20085405763145	264.585041442865	359.8868425974033	16.004813607469394	16.004813607469394	31.646086969799317	920.703012452932	79.296987547068	264.585041442865	-79.29698754706803	31.646086969799317	31.646086969799317	-31.646086969799317	-79.296987547068	477.07668210343866	264.585041442865	-79.29698754706803	-143.3162419769453	134.7685248055017	-16.004813607469394	16.004813607469394	-359.88684259740285	79.29698754706803	920.703012452932	-1000.0	143.3162419769453	63.292173939598634	-134.7685248055017	-79.66052779220729	31.646086969799317	16.004813607469394	-31.646086969799317	8.39	359.8868425974025
12	-108.44126603613563	108.44126603613563	230.4962968837816	6.806882405755246	0.0	0.0	115.2481484418908	0.0	836.6049512309404	359.8868425974033	345.7444453256725	0.0	0.0	0.0	-115.2481484418908	115.24814844189086	0.0	243.05557656126692	-618.6679340246442	244.6386941555117	-129.39054571362084	0.0	230.4962968837816	-6.806882405755246	129.39054571362084	359.8868425974033	115.2481484418908	115.2481484418908	0.0	618.6679340246442	115.24814844189086	129.39054571362084	-115.24814844189086	0.0	0.0	0.0	-115.24814844189086	490.86050590526816	129.39054571362084	-115.2481484418908	-576.2407422094541	172.87222266283624	-115.2481484418908	115.2481484418908	-359.88684259740285	115.2481484418908	618.6679340246442	-733.916082466535	576.2407422094541	0.0	-172.87222266283624	-345.74444532567225	0.0	115.2481484418908	0.0	8.39	359.8868425974025
13	-115.98933619798231	90.54340472667081	206.53274092465315	0.0	25.445931471311496	25.445931471311496	39.65154178404782	25.445931471311496	683.7455889764603	381.46685227448506	297.07614565132394	-25.445931471311496	-50.89186294262299	-50.89186294262299	-39.65154178404782	90.54340472667081	25.445931471311496	460.6549678469947	-909.4565952733292	341.81531049043724	-251.27190576376643	-25.445931471311496	206.53274092465315	0.0	251.27190576376643	381.46685227448506	39.65154178404782	39.65154178404782	25.445931471311496	909.4565952733292	90.54340472667081	251.27190576376643	-90.54340472667081	25.445931471311496	25.445931471311496	-25.445931471311496	-90.54340472667081	539.3450321530054	251.27190576376643	-90.54340472667081	-249.14957186286222	148.53807282566197	-39.65154178404782	39.65154178404782	-381.46685227448506	90.54340472667081	909.4565952733292	-1000.0	249.14957186286222	50.89186294262299	-148.53807282566197	-144.40055682345502	25.445931471311496	39.65154178404782	-25.445931471311496	8.39	381.46685227448495
14	-125.93035115997574	125.93035115997574	251.86070231995149	0.0	0.0	0.0	125.93035115997574	0.0	926.2859085064888	395.9827786732565	377.7910534799272	0.0	0.0	0.0	-125.93035115997574	125.93035115997574	0.0	261.6624275132808	-684.2269313798665	270.0524275132808	-144.12207635330506	0.0	251.86070231995149	0.0	144.12207635330506	395.9827786732565	125.93035115997574	125.93035115997574	0.0	684.2269313798665	125.93035115997574	144.12207635330506	-125.93035115997574	0.0	0.0	0.0	-125.93035115997574	548.4948550265615	144.12207635330506	-125.93035115997574	-629.6517557998787	188.8955267399636	-125.93035115997574	125.93035115997574	-395.9827786732565	125.93035115997574	684.2269313798665	-810.1572825398423	629.6517557998787	0.0	-188.8955267399636	-377.79105347992726	0.0	125.93035115997574	0.0	8.39	395.98277867325646
15	-140.93589420310184	135.4869105796898	276.42280478279156	0.0	5.448983623412025	5.448983623412025	124.58894333286574	5.448983623412025	1000.0	447.13298739209705	411.9097153624814	-5.448983623412025	-10.89796724682405	-10.89796724682405	-124.58894333286574	135.4869105796898	5.448983623412025	341.3989621762911	-826.6962379745917	322.5440440592313	-187.05713347954148	-5.448983623412025	276.42280478279156	0.0	187.05713347954148	447.13298739209705	124.58894333286574	124.58894333286574	5.448983623412025	826.6962379745917	135.4869105796898	187.05713347954148	-135.4869105796898	5.448983623412025	5.448983623412025	-5.448983623412025	-135.4869105796898	620.7841863779904	187.05713347954148	-135.4869105796898	-633.8426839111531	205.9548576812407	-124.58894333286574	124.58894333286574	-447.13298739209705	135.4869105796898	826.6962379745917	-962.1831485542815	633.8426839111531	10.89796724682405	-205.9548576812407	-379.2158136220096	5.448983623412025	124.58894333286574	-5.448983623412025	8.39	447.132987392097
16	-128.15815402863632	110.62195414724992	238.7801081758862	0.0	17.536199881386395	17.536199881386395	75.54955438447709	17.536199881386395	825.7151303340902	414.7282876782726	349.40206232313614	-17.536199881386395	-35.07239976277279	-35.07239976277279	-75.54955438447709	110.62195414724992	17.536199881386395	418.4697327007275	-889.3780458527501	339.1787332937955	-228.55677914654558	-17.536199881386395	238.7801081758862	0.0	228.55677914654558	414.7282876782726	75.54955438447709	75.54955438447709	17.536199881386395	889.3780458527501	110.62195414724992	228.55677914654558	-110.62195414724992	17.536199881386395	17.536199881386395	-17.536199881386395	-110.62195414724992	581.5302672992725	228.55677914654558	-110.62195414724988	-412.82017168515836	174.70103116156807	-75.54955438447709	75.54955438447709	-414.7282876782726	110.62195414724988	889.3780458527501	-1000.0	412.82017168515836	35.07239976277279	-174.70103116156807	-244.18486303481765	17.536199881386395	75.54955438447709	-17.536199881386395	8.39	414.7282876782725
17	-49.94379106495759	45.610988185735955	328.4374444454425	116.44133259737445	4.332802879221634	4.332802879221634	153.38671502466715	4.332802879221634	1000.0	488.1643159844077	490.4897652285529	-4.332802879221634	-8.665605758443268	-8.665605758443268	-153.38671502466715	162.05232078311042	4.332802879221634	464.49294795322317	-837.9476792168896	334.77760095974054	-172.72528017663012	-4.332802879221634	328.4374444454425	-116.44133259737445	172.72528017663012	488.1643159844077	153.38671502466715	153.38671502466715	4.332802879221634	837.9476792168896	162.05232078311042	172.72528017663012	-162.05232078311042	4.332802879221634	4.332802879221634	-4.332802879221634	-162.05232078311042	535.5070520467768	172.72528017663012	-162.05232078311045	-775.5991808817791	245.24488261427646	-153.38671502466715	153.38671502466715	-488.1643159844077	162.05232078311045	837.9476792168896	-1000.0	775.5991808817791	8.665605758443268	-245.24488261427646	-464.49294795322317	4.332802879221634	153.38671502466715	-4.332802879221634	8.39	488.1643159844077
18	-250.1270389777656	238.28736430181368	220.83894869230818	-133.7877272936355	11.839674675951919	11.839674675951919	80.82028765627432	11.839674675951919	1000.0	418.100179214925	325.33858570048636	-11.839674675951919	-23.679349351903838	-23.679349351903838	-80.82028765627432	104.49963700817818	11.839674675951919	254.30053764477483	-895.5003629918218	337.27989155865066	-232.78025455047248	-11.839674675951919	220.83894869230818	133.7877272936355	232.78025455047248	418.100179214925	80.82028765627432	80.82028765627432	11.839674675951919	895.5003629918218	104.49963700817818	232.78025455047248	-104.49963700817818	11.839674675951919	11.839674675951919	-11.839674675951919	-104.49963700817818	745.6994623552251	232.78025455047248	-104.49963700817818	-427.7807876332752	162.66929285024318	-80.82028765627432	80.82028765627432	-418.100179214925	104.49963700817818	895.5003629918218	-1000.0	427.7807876332752	23.679349351903838	-162.66929285024318	-254.30053764477483	11.839674675951919	80.82028765627432	-11.839674675951919	8.39	418.10017921492476
19	-136.72245633354933	135.90825436664505	272.6307107001944	0.0	0.8142019669042756	0.8142019669042756	134.2798504328365	0.8142019669042756	1000.0	430.70057970084235	408.53896506683947	-0.8142019669042756	-1.6284039338085512	-1.6284039338085512	-134.2798504328365	135.90825436664505	0.8142019669042756	292.10173910252746	-752.5397314704687	296.42072926800586	-160.5124749013608	-0.8142019669042756	272.6307107001944	0.0	160.5124749013608	430.70057970084235	134.2798504328365	134.2798504328365	0.8142019669042756	752.5397314704687	135.90825436664505	160.5124749013608	-135.90825436664505	0.8142019669042756	0.8142019669042756	-0.8142019669042756	-135.90825436664505	596.3462467345862	160.5124749013608	-135.90825436664505	-673.0276560979908	204.26948253341973	-134.2798504328365	134.2798504328365	-430.70057970084235	135.90825436664505	752.5397314704687	-888.4479858371137	673.0276560979908	1.6284039338085512	-204.26948253341973	-403.65375326541374	0.8142019669042756	134.2798504328365	-0.8142019669042756	8.39	430.7005797008427
